tick,day,slot,selected_resident,scrub_frame,index_frame,memory_debt_frame,schedule_diff_frame,localstorage_snapshot_frame,invariant_frame,causality_frame,audit_ui_frame,audit_layer_attached_to_v58_loop,boundary_visible
4046,225,14,Fay,4046,4046,4046,4046,4046,4046,4046,4046,True,True
4047,225,15,Milo,4047,4047,4047,4047,4047,4047,4047,4047,True,True
4048,225,16,Sera,4048,4048,4048,4048,4048,4048,4048,4048,True,True
4049,225,17,Tovan,4049,4049,4049,4049,4049,4049,4049,4049,True,True
4050,226,0,Nia,4050,4050,4050,4050,4050,4050,4050,4050,True,True
4051,226,1,Ari,4051,4051,4051,4051,4051,4051,4051,4051,True,True
4052,226,2,Fay,4052,4052,4052,4052,4052,4052,4052,4052,True,True
4053,226,3,Milo,4053,4053,4053,4053,4053,4053,4053,4053,True,True
4054,226,4,Sera,4054,4054,4054,4054,4054,4054,4054,4054,True,True
4055,226,5,Tovan,4055,4055,4055,4055,4055,4055,4055,4055,True,True
4056,226,6,Nia,4056,4056,4056,4056,4056,4056,4056,4056,True,True
4057,226,7,Ari,4057,4057,4057,4057,4057,4057,4057,4057,True,True
4058,226,8,Fay,4058,4058,4058,4058,4058,4058,4058,4058,True,True
4059,226,9,Milo,4059,4059,4059,4059,4059,4059,4059,4059,True,True
4060,226,10,Sera,4060,4060,4060,4060,4060,4060,4060,4060,True,True
4061,226,11,Tovan,4061,4061,4061,4061,4061,4061,4061,4061,True,True
4062,226,12,Nia,4062,4062,4062,4062,4062,4062,4062,4062,True,True
4063,226,13,Ari,4063,4063,4063,4063,4063,4063,4063,4063,True,True
4064,226,14,Fay,4064,4064,4064,4064,4064,4064,4064,4064,True,True
4065,226,15,Milo,4065,4065,4065,4065,4065,4065,4065,4065,True,True
4066,226,16,Sera,4066,4066,4066,4066,4066,4066,4066,4066,True,True
4067,226,17,Tovan,4067,4067,4067,4067,4067,4067,4067,4067,True,True
4068,227,0,Nia,4068,4068,4068,4068,4068,4068,4068,4068,True,True
4069,227,1,Ari,4069,4069,4069,4069,4069,4069,4069,4069,True,True
4070,227,2,Fay,4070,4070,4070,4070,4070,4070,4070,4070,True,True
4071,227,3,Milo,4071,4071,4071,4071,4071,4071,4071,4071,True,True
4072,227,4,Sera,4072,4072,4072,4072,4072,4072,4072,4072,True,True
4073,227,5,Tovan,4073,4073,4073,4073,4073,4073,4073,4073,True,True
4074,227,6,Nia,4074,4074,4074,4074,4074,4074,4074,4074,True,True
4075,227,7,Ari,4075,4075,4075,4075,4075,4075,4075,4075,True,True
4076,227,8,Fay,4076,4076,4076,4076,4076,4076,4076,4076,True,True
4077,227,9,Milo,4077,4077,4077,4077,4077,4077,4077,4077,True,True
4078,227,10,Sera,4078,4078,4078,4078,4078,4078,4078,4078,True,True
4079,227,11,Tovan,4079,4079,4079,4079,4079,4079,4079,4079,True,True
4080,227,12,Nia,4080,4080,4080,4080,4080,4080,4080,4080,True,True
4081,227,13,Ari,4081,4081,4081,4081,4081,4081,4081,4081,True,True
4082,227,14,Fay,4082,4082,4082,4082,4082,4082,4082,4082,True,True
4083,227,15,Milo,4083,4083,4083,4083,4083,4083,4083,4083,True,True
4084,227,16,Sera,4084,4084,4084,4084,4084,4084,4084,4084,True,True
4085,227,17,Tovan,4085,4085,4085,4085,4085,4085,4085,4085,True,True
4086,228,0,Nia,4086,4086,4086,4086,4086,4086,4086,4086,True,True
4087,228,1,Ari,4087,4087,4087,4087,4087,4087,4087,4087,True,True
4088,228,2,Fay,4088,4088,4088,4088,4088,4088,4088,4088,True,True
4089,228,3,Milo,4089,4089,4089,4089,4089,4089,4089,4089,True,True
4090,228,4,Sera,4090,4090,4090,4090,4090,4090,4090,4090,True,True
4091,228,5,Tovan,4091,4091,4091,4091,4091,4091,4091,4091,True,True
4092,228,6,Nia,4092,4092,4092,4092,4092,4092,4092,4092,True,True
4093,228,7,Ari,4093,4093,4093,4093,4093,4093,4093,4093,True,True
4094,228,8,Fay,4094,4094,4094,4094,4094,4094,4094,4094,True,True
4095,228,9,Milo,4095,4095,4095,4095,4095,4095,4095,4095,True,True
4096,228,10,Sera,4096,4096,4096,4096,4096,4096,4096,4096,True,True
4097,228,11,Tovan,4097,4097,4097,4097,4097,4097,4097,4097,True,True
4098,228,12,Nia,4098,4098,4098,4098,4098,4098,4098,4098,True,True
4099,228,13,Ari,4099,4099,4099,4099,4099,4099,4099,4099,True,True
4100,228,14,Fay,4100,4100,4100,4100,4100,4100,4100,4100,True,True
4101,228,15,Milo,4101,4101,4101,4101,4101,4101,4101,4101,True,True
4102,228,16,Sera,4102,4102,4102,4102,4102,4102,4102,4102,True,True
4103,228,17,Tovan,4103,4103,4103,4103,4103,4103,4103,4103,True,True
4104,229,0,Nia,4104,4104,4104,4104,4104,4104,4104,4104,True,True
4105,229,1,Ari,4105,4105,4105,4105,4105,4105,4105,4105,True,True
4106,229,2,Fay,4106,4106,4106,4106,4106,4106,4106,4106,True,True
4107,229,3,Milo,4107,4107,4107,4107,4107,4107,4107,4107,True,True
4108,229,4,Sera,4108,4108,4108,4108,4108,4108,4108,4108,True,True
4109,229,5,Tovan,4109,4109,4109,4109,4109,4109,4109,4109,True,True
4110,229,6,Nia,4110,4110,4110,4110,4110,4110,4110,4110,True,True
4111,229,7,Ari,4111,4111,4111,4111,4111,4111,4111,4111,True,True
4112,229,8,Fay,4112,4112,4112,4112,4112,4112,4112,4112,True,True
4113,229,9,Milo,4113,4113,4113,4113,4113,4113,4113,4113,True,True
4114,229,10,Sera,4114,4114,4114,4114,4114,4114,4114,4114,True,True
4115,229,11,Tovan,4115,4115,4115,4115,4115,4115,4115,4115,True,True
4116,229,12,Nia,4116,4116,4116,4116,4116,4116,4116,4116,True,True
4117,229,13,Ari,4117,4117,4117,4117,4117,4117,4117,4117,True,True
4118,229,14,Fay,4118,4118,4118,4118,4118,4118,4118,4118,True,True
4119,229,15,Milo,4119,4119,4119,4119,4119,4119,4119,4119,True,True
4120,229,16,Sera,4120,4120,4120,4120,4120,4120,4120,4120,True,True
4121,229,17,Tovan,4121,4121,4121,4121,4121,4121,4121,4121,True,True
4122,230,0,Nia,4122,4122,4122,4122,4122,4122,4122,4122,True,True
4123,230,1,Ari,4123,4123,4123,4123,4123,4123,4123,4123,True,True
4124,230,2,Fay,4124,4124,4124,4124,4124,4124,4124,4124,True,True
4125,230,3,Milo,4125,4125,4125,4125,4125,4125,4125,4125,True,True
4126,230,4,Sera,4126,4126,4126,4126,4126,4126,4126,4126,True,True
4127,230,5,Tovan,4127,4127,4127,4127,4127,4127,4127,4127,True,True
4128,230,6,Nia,4128,4128,4128,4128,4128,4128,4128,4128,True,True
4129,230,7,Ari,4129,4129,4129,4129,4129,4129,4129,4129,True,True
4130,230,8,Fay,4130,4130,4130,4130,4130,4130,4130,4130,True,True
4131,230,9,Milo,4131,4131,4131,4131,4131,4131,4131,4131,True,True
4132,230,10,Sera,4132,4132,4132,4132,4132,4132,4132,4132,True,True
4133,230,11,Tovan,4133,4133,4133,4133,4133,4133,4133,4133,True,True
4134,230,12,Nia,4134,4134,4134,4134,4134,4134,4134,4134,True,True
4135,230,13,Ari,4135,4135,4135,4135,4135,4135,4135,4135,True,True
4136,230,14,Fay,4136,4136,4136,4136,4136,4136,4136,4136,True,True
4137,230,15,Milo,4137,4137,4137,4137,4137,4137,4137,4137,True,True
4138,230,16,Sera,4138,4138,4138,4138,4138,4138,4138,4138,True,True
4139,230,17,Tovan,4139,4139,4139,4139,4139,4139,4139,4139,True,True
4140,231,0,Nia,4140,4140,4140,4140,4140,4140,4140,4140,True,True
4141,231,1,Ari,4141,4141,4141,4141,4141,4141,4141,4141,True,True
4142,231,2,Fay,4142,4142,4142,4142,4142,4142,4142,4142,True,True
4143,231,3,Milo,4143,4143,4143,4143,4143,4143,4143,4143,True,True
4144,231,4,Sera,4144,4144,4144,4144,4144,4144,4144,4144,True,True
4145,231,5,Tovan,4145,4145,4145,4145,4145,4145,4145,4145,True,True
4146,231,6,Nia,4146,4146,4146,4146,4146,4146,4146,4146,True,True
4147,231,7,Ari,4147,4147,4147,4147,4147,4147,4147,4147,True,True
4148,231,8,Fay,4148,4148,4148,4148,4148,4148,4148,4148,True,True
4149,231,9,Milo,4149,4149,4149,4149,4149,4149,4149,4149,True,True
4150,231,10,Sera,4150,4150,4150,4150,4150,4150,4150,4150,True,True
4151,231,11,Tovan,4151,4151,4151,4151,4151,4151,4151,4151,True,True
4152,231,12,Nia,4152,4152,4152,4152,4152,4152,4152,4152,True,True
4153,231,13,Ari,4153,4153,4153,4153,4153,4153,4153,4153,True,True
4154,231,14,Fay,4154,4154,4154,4154,4154,4154,4154,4154,True,True
4155,231,15,Milo,4155,4155,4155,4155,4155,4155,4155,4155,True,True
4156,231,16,Sera,4156,4156,4156,4156,4156,4156,4156,4156,True,True
4157,231,17,Tovan,4157,4157,4157,4157,4157,4157,4157,4157,True,True
4158,232,0,Nia,4158,4158,4158,4158,4158,4158,4158,4158,True,True
4159,232,1,Ari,4159,4159,4159,4159,4159,4159,4159,4159,True,True
4160,232,2,Fay,4160,4160,4160,4160,4160,4160,4160,4160,True,True
4161,232,3,Milo,4161,4161,4161,4161,4161,4161,4161,4161,True,True
4162,232,4,Sera,4162,4162,4162,4162,4162,4162,4162,4162,True,True
4163,232,5,Tovan,4163,4163,4163,4163,4163,4163,4163,4163,True,True
4164,232,6,Nia,4164,4164,4164,4164,4164,4164,4164,4164,True,True
4165,232,7,Ari,4165,4165,4165,4165,4165,4165,4165,4165,True,True
4166,232,8,Fay,4166,4166,4166,4166,4166,4166,4166,4166,True,True
4167,232,9,Milo,4167,4167,4167,4167,4167,4167,4167,4167,True,True
4168,232,10,Sera,4168,4168,4168,4168,4168,4168,4168,4168,True,True
4169,232,11,Tovan,4169,4169,4169,4169,4169,4169,4169,4169,True,True
4170,232,12,Nia,4170,4170,4170,4170,4170,4170,4170,4170,True,True
4171,232,13,Ari,4171,4171,4171,4171,4171,4171,4171,4171,True,True
4172,232,14,Fay,4172,4172,4172,4172,4172,4172,4172,4172,True,True
4173,232,15,Milo,4173,4173,4173,4173,4173,4173,4173,4173,True,True
4174,232,16,Sera,4174,4174,4174,4174,4174,4174,4174,4174,True,True
4175,232,17,Tovan,4175,4175,4175,4175,4175,4175,4175,4175,True,True
4176,233,0,Nia,4176,4176,4176,4176,4176,4176,4176,4176,True,True
4177,233,1,Ari,4177,4177,4177,4177,4177,4177,4177,4177,True,True
4178,233,2,Fay,4178,4178,4178,4178,4178,4178,4178,4178,True,True
4179,233,3,Milo,4179,4179,4179,4179,4179,4179,4179,4179,True,True
4180,233,4,Sera,4180,4180,4180,4180,4180,4180,4180,4180,True,True
4181,233,5,Tovan,4181,4181,4181,4181,4181,4181,4181,4181,True,True
4182,233,6,Nia,4182,4182,4182,4182,4182,4182,4182,4182,True,True
4183,233,7,Ari,4183,4183,4183,4183,4183,4183,4183,4183,True,True
4184,233,8,Fay,4184,4184,4184,4184,4184,4184,4184,4184,True,True
4185,233,9,Milo,4185,4185,4185,4185,4185,4185,4185,4185,True,True
4186,233,10,Sera,4186,4186,4186,4186,4186,4186,4186,4186,True,True
4187,233,11,Tovan,4187,4187,4187,4187,4187,4187,4187,4187,True,True
4188,233,12,Nia,4188,4188,4188,4188,4188,4188,4188,4188,True,True
4189,233,13,Ari,4189,4189,4189,4189,4189,4189,4189,4189,True,True
4190,233,14,Fay,4190,4190,4190,4190,4190,4190,4190,4190,True,True
4191,233,15,Milo,4191,4191,4191,4191,4191,4191,4191,4191,True,True
4192,233,16,Sera,4192,4192,4192,4192,4192,4192,4192,4192,True,True
4193,233,17,Tovan,4193,4193,4193,4193,4193,4193,4193,4193,True,True
4194,234,0,Nia,4194,4194,4194,4194,4194,4194,4194,4194,True,True
4195,234,1,Ari,4195,4195,4195,4195,4195,4195,4195,4195,True,True
4196,234,2,Fay,4196,4196,4196,4196,4196,4196,4196,4196,True,True
4197,234,3,Milo,4197,4197,4197,4197,4197,4197,4197,4197,True,True
4198,234,4,Sera,4198,4198,4198,4198,4198,4198,4198,4198,True,True
4199,234,5,Tovan,4199,4199,4199,4199,4199,4199,4199,4199,True,True
4200,234,6,Nia,4200,4200,4200,4200,4200,4200,4200,4200,True,True
4201,234,7,Ari,4201,4201,4201,4201,4201,4201,4201,4201,True,True
4202,234,8,Fay,4202,4202,4202,4202,4202,4202,4202,4202,True,True
4203,234,9,Milo,4203,4203,4203,4203,4203,4203,4203,4203,True,True
4204,234,10,Sera,4204,4204,4204,4204,4204,4204,4204,4204,True,True
4205,234,11,Tovan,4205,4205,4205,4205,4205,4205,4205,4205,True,True
4206,234,12,Nia,4206,4206,4206,4206,4206,4206,4206,4206,True,True
4207,234,13,Ari,4207,4207,4207,4207,4207,4207,4207,4207,True,True
4208,234,14,Fay,4208,4208,4208,4208,4208,4208,4208,4208,True,True
4209,234,15,Milo,4209,4209,4209,4209,4209,4209,4209,4209,True,True
4210,234,16,Sera,4210,4210,4210,4210,4210,4210,4210,4210,True,True
4211,234,17,Tovan,4211,4211,4211,4211,4211,4211,4211,4211,True,True
4212,235,0,Nia,4212,4212,4212,4212,4212,4212,4212,4212,True,True
4213,235,1,Ari,4213,4213,4213,4213,4213,4213,4213,4213,True,True
4214,235,2,Fay,4214,4214,4214,4214,4214,4214,4214,4214,True,True
4215,235,3,Milo,4215,4215,4215,4215,4215,4215,4215,4215,True,True
4216,235,4,Sera,4216,4216,4216,4216,4216,4216,4216,4216,True,True
4217,235,5,Tovan,4217,4217,4217,4217,4217,4217,4217,4217,True,True
4218,235,6,Nia,4218,4218,4218,4218,4218,4218,4218,4218,True,True
4219,235,7,Ari,4219,4219,4219,4219,4219,4219,4219,4219,True,True
4220,235,8,Fay,4220,4220,4220,4220,4220,4220,4220,4220,True,True
4221,235,9,Milo,4221,4221,4221,4221,4221,4221,4221,4221,True,True
4222,235,10,Sera,4222,4222,4222,4222,4222,4222,4222,4222,True,True
4223,235,11,Tovan,4223,4223,4223,4223,4223,4223,4223,4223,True,True
4224,235,12,Nia,4224,4224,4224,4224,4224,4224,4224,4224,True,True
4225,235,13,Ari,4225,4225,4225,4225,4225,4225,4225,4225,True,True
4226,235,14,Fay,4226,4226,4226,4226,4226,4226,4226,4226,True,True
4227,235,15,Milo,4227,4227,4227,4227,4227,4227,4227,4227,True,True
4228,235,16,Sera,4228,4228,4228,4228,4228,4228,4228,4228,True,True
4229,235,17,Tovan,4229,4229,4229,4229,4229,4229,4229,4229,True,True
4230,236,0,Nia,4230,4230,4230,4230,4230,4230,4230,4230,True,True
4231,236,1,Ari,4231,4231,4231,4231,4231,4231,4231,4231,True,True
4232,236,2,Fay,4232,4232,4232,4232,4232,4232,4232,4232,True,True
4233,236,3,Milo,4233,4233,4233,4233,4233,4233,4233,4233,True,True
4234,236,4,Sera,4234,4234,4234,4234,4234,4234,4234,4234,True,True
4235,236,5,Tovan,4235,4235,4235,4235,4235,4235,4235,4235,True,True
4236,236,6,Nia,4236,4236,4236,4236,4236,4236,4236,4236,True,True
4237,236,7,Ari,4237,4237,4237,4237,4237,4237,4237,4237,True,True
4238,236,8,Fay,4238,4238,4238,4238,4238,4238,4238,4238,True,True
4239,236,9,Milo,4239,4239,4239,4239,4239,4239,4239,4239,True,True
4240,236,10,Sera,4240,4240,4240,4240,4240,4240,4240,4240,True,True
4241,236,11,Tovan,4241,4241,4241,4241,4241,4241,4241,4241,True,True
4242,236,12,Nia,4242,4242,4242,4242,4242,4242,4242,4242,True,True
4243,236,13,Ari,4243,4243,4243,4243,4243,4243,4243,4243,True,True
4244,236,14,Fay,4244,4244,4244,4244,4244,4244,4244,4244,True,True
4245,236,15,Milo,4245,4245,4245,4245,4245,4245,4245,4245,True,True
4246,236,16,Sera,4246,4246,4246,4246,4246,4246,4246,4246,True,True
4247,236,17,Tovan,4247,4247,4247,4247,4247,4247,4247,4247,True,True
4248,237,0,Nia,4248,4248,4248,4248,4248,4248,4248,4248,True,True
4249,237,1,Ari,4249,4249,4249,4249,4249,4249,4249,4249,True,True
4250,237,2,Fay,4250,4250,4250,4250,4250,4250,4250,4250,True,True
4251,237,3,Milo,4251,4251,4251,4251,4251,4251,4251,4251,True,True
4252,237,4,Sera,4252,4252,4252,4252,4252,4252,4252,4252,True,True
4253,237,5,Tovan,4253,4253,4253,4253,4253,4253,4253,4253,True,True
4254,237,6,Nia,4254,4254,4254,4254,4254,4254,4254,4254,True,True
4255,237,7,Ari,4255,4255,4255,4255,4255,4255,4255,4255,True,True
4256,237,8,Fay,4256,4256,4256,4256,4256,4256,4256,4256,True,True
4257,237,9,Milo,4257,4257,4257,4257,4257,4257,4257,4257,True,True
4258,237,10,Sera,4258,4258,4258,4258,4258,4258,4258,4258,True,True
4259,237,11,Tovan,4259,4259,4259,4259,4259,4259,4259,4259,True,True
4260,237,12,Nia,4260,4260,4260,4260,4260,4260,4260,4260,True,True
4261,237,13,Ari,4261,4261,4261,4261,4261,4261,4261,4261,True,True
4262,237,14,Fay,4262,4262,4262,4262,4262,4262,4262,4262,True,True
4263,237,15,Milo,4263,4263,4263,4263,4263,4263,4263,4263,True,True
4264,237,16,Sera,4264,4264,4264,4264,4264,4264,4264,4264,True,True
4265,237,17,Tovan,4265,4265,4265,4265,4265,4265,4265,4265,True,True
4266,238,0,Nia,4266,4266,4266,4266,4266,4266,4266,4266,True,True
4267,238,1,Ari,4267,4267,4267,4267,4267,4267,4267,4267,True,True
4268,238,2,Fay,4268,4268,4268,4268,4268,4268,4268,4268,True,True
4269,238,3,Milo,4269,4269,4269,4269,4269,4269,4269,4269,True,True
4270,238,4,Sera,4270,4270,4270,4270,4270,4270,4270,4270,True,True
4271,238,5,Tovan,4271,4271,4271,4271,4271,4271,4271,4271,True,True
4272,238,6,Nia,4272,4272,4272,4272,4272,4272,4272,4272,True,True
4273,238,7,Ari,4273,4273,4273,4273,4273,4273,4273,4273,True,True
4274,238,8,Fay,4274,4274,4274,4274,4274,4274,4274,4274,True,True
4275,238,9,Milo,4275,4275,4275,4275,4275,4275,4275,4275,True,True
4276,238,10,Sera,4276,4276,4276,4276,4276,4276,4276,4276,True,True
4277,238,11,Tovan,4277,4277,4277,4277,4277,4277,4277,4277,True,True
4278,238,12,Nia,4278,4278,4278,4278,4278,4278,4278,4278,True,True
4279,238,13,Ari,4279,4279,4279,4279,4279,4279,4279,4279,True,True
4280,238,14,Fay,4280,4280,4280,4280,4280,4280,4280,4280,True,True
4281,238,15,Milo,4281,4281,4281,4281,4281,4281,4281,4281,True,True
4282,238,16,Sera,4282,4282,4282,4282,4282,4282,4282,4282,True,True
4283,238,17,Tovan,4283,4283,4283,4283,4283,4283,4283,4283,True,True
4284,239,0,Nia,4284,4284,4284,4284,4284,4284,4284,4284,True,True
4285,239,1,Ari,4285,4285,4285,4285,4285,4285,4285,4285,True,True
4286,239,2,Fay,4286,4286,4286,4286,4286,4286,4286,4286,True,True
4287,239,3,Milo,4287,4287,4287,4287,4287,4287,4287,4287,True,True
4288,239,4,Sera,4288,4288,4288,4288,4288,4288,4288,4288,True,True
4289,239,5,Tovan,4289,4289,4289,4289,4289,4289,4289,4289,True,True
4290,239,6,Nia,4290,4290,4290,4290,4290,4290,4290,4290,True,True
4291,239,7,Ari,4291,4291,4291,4291,4291,4291,4291,4291,True,True
4292,239,8,Fay,4292,4292,4292,4292,4292,4292,4292,4292,True,True
4293,239,9,Milo,4293,4293,4293,4293,4293,4293,4293,4293,True,True
4294,239,10,Sera,4294,4294,4294,4294,4294,4294,4294,4294,True,True
4295,239,11,Tovan,4295,4295,4295,4295,4295,4295,4295,4295,True,True
4296,239,12,Nia,4296,4296,4296,4296,4296,4296,4296,4296,True,True
4297,239,13,Ari,4297,4297,4297,4297,4297,4297,4297,4297,True,True
4298,239,14,Fay,4298,4298,4298,4298,4298,4298,4298,4298,True,True
4299,239,15,Milo,4299,4299,4299,4299,4299,4299,4299,4299,True,True
4300,239,16,Sera,4300,4300,4300,4300,4300,4300,4300,4300,True,True
4301,239,17,Tovan,4301,4301,4301,4301,4301,4301,4301,4301,True,True
4302,240,0,Nia,4302,4302,4302,4302,4302,4302,4302,4302,True,True
4303,240,1,Ari,4303,4303,4303,4303,4303,4303,4303,4303,True,True
4304,240,2,Fay,4304,4304,4304,4304,4304,4304,4304,4304,True,True
4305,240,3,Milo,4305,4305,4305,4305,4305,4305,4305,4305,True,True
4306,240,4,Sera,4306,4306,4306,4306,4306,4306,4306,4306,True,True
4307,240,5,Tovan,4307,4307,4307,4307,4307,4307,4307,4307,True,True
4308,240,6,Nia,4308,4308,4308,4308,4308,4308,4308,4308,True,True
4309,240,7,Ari,4309,4309,4309,4309,4309,4309,4309,4309,True,True
4310,240,8,Fay,4310,4310,4310,4310,4310,4310,4310,4310,True,True
4311,240,9,Milo,4311,4311,4311,4311,4311,4311,4311,4311,True,True
4312,240,10,Sera,4312,4312,4312,4312,4312,4312,4312,4312,True,True
4313,240,11,Tovan,4313,4313,4313,4313,4313,4313,4313,4313,True,True
4314,240,12,Nia,4314,4314,4314,4314,4314,4314,4314,4314,True,True
4315,240,13,Ari,4315,4315,4315,4315,4315,4315,4315,4315,True,True
4316,240,14,Fay,4316,4316,4316,4316,4316,4316,4316,4316,True,True
4317,240,15,Milo,4317,4317,4317,4317,4317,4317,4317,4317,True,True
4318,240,16,Sera,4318,4318,4318,4318,4318,4318,4318,4318,True,True
4319,240,17,Tovan,4319,4319,4319,4319,4319,4319,4319,4319,True,True
4320,241,0,Nia,4320,4320,4320,4320,4320,4320,4320,4320,True,True
4321,241,1,Ari,4321,4321,4321,4321,4321,4321,4321,4321,True,True
4322,241,2,Fay,4322,4322,4322,4322,4322,4322,4322,4322,True,True
4323,241,3,Milo,4323,4323,4323,4323,4323,4323,4323,4323,True,True
4324,241,4,Sera,4324,4324,4324,4324,4324,4324,4324,4324,True,True
4325,241,5,Tovan,4325,4325,4325,4325,4325,4325,4325,4325,True,True
4326,241,6,Nia,4326,4326,4326,4326,4326,4326,4326,4326,True,True
4327,241,7,Ari,4327,4327,4327,4327,4327,4327,4327,4327,True,True
4328,241,8,Fay,4328,4328,4328,4328,4328,4328,4328,4328,True,True
4329,241,9,Milo,4329,4329,4329,4329,4329,4329,4329,4329,True,True
4330,241,10,Sera,4330,4330,4330,4330,4330,4330,4330,4330,True,True
4331,241,11,Tovan,4331,4331,4331,4331,4331,4331,4331,4331,True,True
4332,241,12,Nia,4332,4332,4332,4332,4332,4332,4332,4332,True,True
4333,241,13,Ari,4333,4333,4333,4333,4333,4333,4333,4333,True,True
4334,241,14,Fay,4334,4334,4334,4334,4334,4334,4334,4334,True,True
4335,241,15,Milo,4335,4335,4335,4335,4335,4335,4335,4335,True,True
4336,241,16,Sera,4336,4336,4336,4336,4336,4336,4336,4336,True,True
4337,241,17,Tovan,4337,4337,4337,4337,4337,4337,4337,4337,True,True
4338,242,0,Nia,4338,4338,4338,4338,4338,4338,4338,4338,True,True
4339,242,1,Ari,4339,4339,4339,4339,4339,4339,4339,4339,True,True
4340,242,2,Fay,4340,4340,4340,4340,4340,4340,4340,4340,True,True
4341,242,3,Milo,4341,4341,4341,4341,4341,4341,4341,4341,True,True
4342,242,4,Sera,4342,4342,4342,4342,4342,4342,4342,4342,True,True
4343,242,5,Tovan,4343,4343,4343,4343,4343,4343,4343,4343,True,True
4344,242,6,Nia,4344,4344,4344,4344,4344,4344,4344,4344,True,True
4345,242,7,Ari,4345,4345,4345,4345,4345,4345,4345,4345,True,True
4346,242,8,Fay,4346,4346,4346,4346,4346,4346,4346,4346,True,True
4347,242,9,Milo,4347,4347,4347,4347,4347,4347,4347,4347,True,True
4348,242,10,Sera,4348,4348,4348,4348,4348,4348,4348,4348,True,True
4349,242,11,Tovan,4349,4349,4349,4349,4349,4349,4349,4349,True,True
4350,242,12,Nia,4350,4350,4350,4350,4350,4350,4350,4350,True,True
4351,242,13,Ari,4351,4351,4351,4351,4351,4351,4351,4351,True,True
4352,242,14,Fay,4352,4352,4352,4352,4352,4352,4352,4352,True,True
4353,242,15,Milo,4353,4353,4353,4353,4353,4353,4353,4353,True,True
4354,242,16,Sera,4354,4354,4354,4354,4354,4354,4354,4354,True,True
4355,242,17,Tovan,4355,4355,4355,4355,4355,4355,4355,4355,True,True
4356,243,0,Nia,4356,4356,4356,4356,4356,4356,4356,4356,True,True
4357,243,1,Ari,4357,4357,4357,4357,4357,4357,4357,4357,True,True
4358,243,2,Fay,4358,4358,4358,4358,4358,4358,4358,4358,True,True
4359,243,3,Milo,4359,4359,4359,4359,4359,4359,4359,4359,True,True
4360,243,4,Sera,4360,4360,4360,4360,4360,4360,4360,4360,True,True
4361,243,5,Tovan,4361,4361,4361,4361,4361,4361,4361,4361,True,True
4362,243,6,Nia,4362,4362,4362,4362,4362,4362,4362,4362,True,True
