tick_id,day,settlement_id,resident_id,partner_id,requested_rest_minutes,workload_before,workload_after,fatigue_before,fatigue_after,autonomy_respected,refusal_or_delay,visible_rest_marker,recovery_path_open,schedule_tradeoff_recorded
3572,199,cinder_garden,Juno,Pax,50,0.184,0.18,0.0318,0.0,True,short pause negotiated,True,True,True
3573,199,lichen_bridge,Luma,Rin,15,0.18,0.18,0.56938,0.53338,True,short pause negotiated,True,True,True
3576,199,glass_harbor,Nia,Oren,30,0.18,0.18,0.4207,0.3907,True,delayed with named relief time,True,True,True
3577,199,cinder_garden,Pax,Vale,35,0.18,0.18,0.26538,0.22938,True,short pause negotiated,True,True,True
3578,199,lichen_bridge,Rin,Sol,40,0.18,0.18,0.56448,0.52848,True,short pause negotiated,True,True,True
3579,199,orchid_engine,Eli,Bea,45,0.18,0.18,0.59314,0.55714,True,short pause negotiated,True,True,True
3581,199,glass_harbor,Oren,Puck,15,0.18,0.18,0.57318,0.53718,True,short pause negotiated,True,True,True
3582,200,lichen_bridge,Kio,Luma,15,0.18,0.18,0.4564,0.4204,True,short pause negotiated,True,True,True
3583,200,orchid_engine,Cai,Dax,20,0.18,0.18,0.5547,0.5187,True,short pause negotiated,True,True,True
3585,200,glass_harbor,Sera,Nia,30,0.18,0.18,0.5485,0.5125,True,short pause negotiated,True,True,True
3586,200,cinder_garden,Juno,Pax,35,0.184,0.18,0.0318,0.0,True,short pause negotiated,True,True,True
3587,200,lichen_bridge,Luma,Rin,40,0.18,0.18,0.5695,0.5335,True,short pause negotiated,True,True,True
3588,200,orchid_engine,Dax,Eli,45,0.18,0.18,0.54752,0.51152,True,short pause negotiated,True,True,True
3589,200,moss_ward,Tala,Ari,50,0.18,0.18,0.5716,0.5356,True,short pause negotiated,True,True,True
3591,200,cinder_garden,Pax,Vale,20,0.18,0.18,0.2655,0.2295,True,short pause negotiated,True,True,True
3593,200,orchid_engine,Eli,Bea,30,0.18,0.18,0.6019,0.5659,True,short pause negotiated,True,True,True
3594,200,moss_ward,Ari,Fay,35,0.18,0.18,0.4573,0.4213,True,short pause negotiated,True,True,True
3595,200,glass_harbor,Oren,Puck,40,0.18,0.18,0.5733,0.5373,True,short pause negotiated,True,True,True
3596,200,cinder_garden,Vale,Wren,45,0.184,0.18,0.62292,0.56292,True,rest granted before duty resumes,True,True,True
3597,200,lichen_bridge,Sol,Kio,50,0.18,0.18,0.5856,0.5496,True,short pause negotiated,True,True,True
3599,200,moss_ward,Fay,Milo,20,0.18,0.18,0.5641,0.5281,True,short pause negotiated,True,True,True
3600,201,cinder_garden,Juno,Pax,20,0.184,0.18,0.0318,0.0018,True,delayed with named relief time,True,True,True
3601,201,lichen_bridge,Luma,Rin,25,0.18,0.18,0.56962,0.53362,True,short pause negotiated,True,True,True
3602,201,orchid_engine,Dax,Eli,30,0.18,0.18,0.55196,0.51596,True,short pause negotiated,True,True,True
3603,201,moss_ward,Tala,Ari,35,0.18,0.18,0.58036,0.54436,True,short pause negotiated,True,True,True
3605,201,cinder_garden,Pax,Vale,45,0.18,0.18,0.26562,0.22962,True,short pause negotiated,True,True,True
3606,201,lichen_bridge,Rin,Sol,50,0.18,0.18,0.53936,0.50336,True,short pause negotiated,True,True,True
3607,201,orchid_engine,Eli,Bea,15,0.18,0.18,0.61066,0.57466,True,short pause negotiated,True,True,True
3609,201,glass_harbor,Oren,Puck,25,0.18,0.18,0.53342,0.49742,True,short pause negotiated,True,True,True
3610,201,cinder_garden,Vale,Wren,30,0.184,0.18,0.60336,0.56736,True,short pause negotiated,True,True,True
3611,201,lichen_bridge,Sol,Kio,35,0.18,0.18,0.59436,0.55836,True,short pause negotiated,True,True,True
3612,201,orchid_engine,Bea,Cai,40,0.18,0.18,0.396,0.36,True,short pause negotiated,True,True,True
3614,201,glass_harbor,Puck,Sera,50,0.18,0.18,0.58268,0.54668,True,short pause negotiated,True,True,True
3615,201,cinder_garden,Wren,Juno,15,0.18,0.18,0.61836,0.58236,True,short pause negotiated,True,True,True
3617,201,orchid_engine,Cai,Dax,25,0.18,0.18,0.55482,0.51882,True,short pause negotiated,True,True,True
3618,202,glass_harbor,Nia,Oren,25,0.18,0.18,0.4461,0.4101,True,short pause negotiated,True,True,True
3619,202,cinder_garden,Pax,Vale,30,0.18,0.18,0.26574,0.22974,True,short pause negotiated,True,True,True
3620,202,lichen_bridge,Rin,Sol,35,0.18,0.18,0.5438,0.5078,True,short pause negotiated,True,True,True
3621,202,orchid_engine,Eli,Bea,40,0.18,0.18,0.54942,0.51342,True,short pause negotiated,True,True,True
3624,202,cinder_garden,Vale,Wren,15,0.184,0.18,0.6078,0.5778,True,delayed with named relief time,True,True,True
3625,202,lichen_bridge,Sol,Kio,20,0.18,0.18,0.60312,0.56712,True,short pause negotiated,True,True,True
3627,202,moss_ward,Fay,Milo,30,0.18,0.18,0.53034,0.49434,True,short pause negotiated,True,True,True
3628,202,glass_harbor,Puck,Sera,35,0.18,0.18,0.58712,0.55112,True,short pause negotiated,True,True,True
3629,202,cinder_garden,Wren,Juno,40,0.18,0.18,0.62712,0.56712,True,rest granted before duty resumes,True,True,True
3630,202,lichen_bridge,Kio,Luma,45,0.18,0.18,0.414,0.378,True,short pause negotiated,True,True,True
3631,202,orchid_engine,Cai,Dax,50,0.18,0.18,0.55494,0.51894,True,short pause negotiated,True,True,True
3632,202,moss_ward,Milo,Tala,15,0.18,0.18,0.56936,0.53936,True,delayed with named relief time,True,True,True
3633,202,glass_harbor,Sera,Nia,20,0.18,0.18,0.55726,0.52126,True,short pause negotiated,True,True,True
3634,202,cinder_garden,Juno,Pax,25,0.184,0.18,0.0336,0.0,True,short pause negotiated,True,True,True
3635,202,lichen_bridge,Luma,Rin,30,0.18,0.18,0.56974,0.53374,True,short pause negotiated,True,True,True
3636,203,moss_ward,Ari,Fay,30,0.18,0.18,0.4467,0.4107,True,short pause negotiated,True,True,True
3637,203,glass_harbor,Oren,Puck,35,0.18,0.18,0.56966,0.53366,True,short pause negotiated,True,True,True
3638,203,cinder_garden,Vale,Wren,40,0.184,0.18,0.61824,0.58224,True,short pause negotiated,True,True,True
3639,203,lichen_bridge,Sol,Kio,45,0.18,0.18,0.61188,0.57588,True,short pause negotiated,True,True,True
3642,203,glass_harbor,Puck,Sera,20,0.18,0.18,0.59156,0.55556,True,short pause negotiated,True,True,True
3643,203,cinder_garden,Wren,Juno,25,0.18,0.18,0.61188,0.57588,True,short pause negotiated,True,True,True
3645,203,orchid_engine,Cai,Dax,35,0.18,0.18,0.55506,0.51906,True,short pause negotiated,True,True,True
3646,203,moss_ward,Milo,Tala,40,0.18,0.18,0.5798,0.5438,True,short pause negotiated,True,True,True
3648,203,cinder_garden,Juno,Pax,50,0.184,0.18,0.0318,0.0018,True,delayed with named relief time,True,True,True
3649,203,lichen_bridge,Luma,Rin,15,0.18,0.18,0.56986,0.53386,True,short pause negotiated,True,True,True
3651,203,moss_ward,Tala,Ari,25,0.18,0.18,0.51912,0.48312,True,short pause negotiated,True,True,True
3653,203,cinder_garden,Pax,Vale,35,0.184,0.18,0.26586,0.22986,True,short pause negotiated,True,True,True
3654,204,orchid_engine,Bea,Cai,35,0.18,0.18,0.4554,0.4194,True,short pause negotiated,True,True,True
3655,204,moss_ward,Fay,Milo,40,0.18,0.18,0.56658,0.53058,True,short pause negotiated,True,True,True
3657,204,cinder_garden,Wren,Juno,50,0.18,0.18,0.62064,0.56064,True,rest granted before duty resumes,True,True,True
3659,204,orchid_engine,Cai,Dax,20,0.18,0.18,0.55518,0.51918,True,short pause negotiated,True,True,True
3660,204,moss_ward,Milo,Tala,25,0.18,0.18,0.51424,0.47824,True,short pause negotiated,True,True,True
3661,204,glass_harbor,Sera,Nia,30,0.18,0.18,0.54078,0.50478,True,short pause negotiated,True,True,True
3662,204,cinder_garden,Juno,Pax,35,0.184,0.18,0.0336,0.0,True,short pause negotiated,True,True,True
3663,204,lichen_bridge,Luma,Rin,40,0.18,0.18,0.56998,0.53398,True,short pause negotiated,True,True,True
3666,204,glass_harbor,Nia,Oren,15,0.18,0.18,0.4737,0.4377,True,short pause negotiated,True,True,True
3667,204,cinder_garden,Pax,Vale,20,0.184,0.18,0.26598,0.22998,True,short pause negotiated,True,True,True
3669,204,orchid_engine,Eli,Bea,30,0.18,0.18,0.55818,0.52218,True,short pause negotiated,True,True,True
3671,204,glass_harbor,Oren,Puck,40,0.18,0.18,0.56978,0.53378,True,short pause negotiated,True,True,True
3672,205,lichen_bridge,Kio,Luma,40,0.18,0.18,0.4734,0.4434,True,delayed with named relief time,True,True,True
3673,205,orchid_engine,Cai,Dax,45,0.18,0.18,0.5553,0.5193,True,short pause negotiated,True,True,True
3675,205,glass_harbor,Sera,Nia,15,0.18,0.18,0.54954,0.51354,True,short pause negotiated,True,True,True
3676,205,cinder_garden,Juno,Pax,20,0.184,0.18,0.0318,0.0,True,short pause negotiated,True,True,True
3678,205,orchid_engine,Dax,Eli,30,0.18,0.18,0.56728,0.53128,True,short pause negotiated,True,True,True
3679,205,moss_ward,Tala,Ari,35,0.18,0.18,0.57264,0.53664,True,short pause negotiated,True,True,True
3681,205,cinder_garden,Pax,Vale,45,0.184,0.18,0.2661,0.2301,True,short pause negotiated,True,True,True
3683,205,orchid_engine,Eli,Bea,15,0.18,0.18,0.56694,0.53094,True,short pause negotiated,True,True,True
3684,205,moss_ward,Ari,Fay,20,0.18,0.18,0.4743,0.4383,True,short pause negotiated,True,True,True
3686,205,cinder_garden,Vale,Wren,30,0.184,0.18,0.62268,0.56268,True,rest granted before duty resumes,True,True,True
3687,205,lichen_bridge,Sol,Kio,35,0.18,0.18,0.62064,0.56064,True,rest granted before duty resumes,True,True,True
3690,206,cinder_garden,Juno,Pax,45,0.184,0.18,0.0318,0.0,True,short pause negotiated,True,True,True
3692,206,orchid_engine,Dax,Eli,15,0.18,0.18,0.57172,0.53572,True,short pause negotiated,True,True,True
3693,206,moss_ward,Tala,Ari,20,0.18,0.18,0.5814,0.5454,True,short pause negotiated,True,True,True
3695,206,cinder_garden,Pax,Vale,30,0.18,0.18,0.26622,0.23022,True,short pause negotiated,True,True,True
3696,206,lichen_bridge,Rin,Sol,35,0.18,0.18,0.55912,0.52912,True,delayed with named relief time,True,True,True
3699,206,glass_harbor,Oren,Puck,50,0.18,0.18,0.53602,0.50002,True,short pause negotiated,True,True,True
3700,206,cinder_garden,Vale,Wren,15,0.184,0.18,0.60312,0.56712,True,short pause negotiated,True,True,True
3701,206,lichen_bridge,Sol,Kio,20,0.18,0.18,0.6054,0.5694,True,short pause negotiated,True,True,True
3702,206,orchid_engine,Bea,Cai,25,0.18,0.18,0.413,0.377,True,short pause negotiated,True,True,True
3704,206,glass_harbor,Puck,Sera,35,0.18,0.18,0.56644,0.53644,True,delayed with named relief time,True,True,True
3705,206,cinder_garden,Wren,Juno,40,0.18,0.18,0.6054,0.5694,True,short pause negotiated,True,True,True
3707,206,orchid_engine,Cai,Dax,50,0.18,0.18,0.55542,0.51942,True,short pause negotiated,True,True,True
3708,207,glass_harbor,Nia,Oren,50,0.18,0.18,0.4631,0.4271,True,short pause negotiated,True,True,True
3709,207,cinder_garden,Pax,Vale,15,0.18,0.18,0.26634,0.23034,True,short pause negotiated,True,True,True
3710,207,lichen_bridge,Rin,Sol,20,0.18,0.18,0.56956,0.53356,True,short pause negotiated,True,True,True
3711,207,orchid_engine,Eli,Bea,25,0.18,0.18,0.55046,0.51446,True,short pause negotiated,True,True,True
3714,207,cinder_garden,Vale,Wren,40,0.184,0.18,0.60756,0.57156,True,short pause negotiated,True,True,True
3715,207,lichen_bridge,Sol,Kio,45,0.18,0.18,0.61416,0.57816,True,short pause negotiated,True,True,True
3717,207,moss_ward,Fay,Milo,15,0.18,0.18,0.56894,0.53294,True,short pause negotiated,True,True,True
3718,207,glass_harbor,Puck,Sera,20,0.18,0.18,0.57688,0.54088,True,short pause negotiated,True,True,True
3719,207,cinder_garden,Wren,Juno,25,0.18,0.18,0.61416,0.57816,True,short pause negotiated,True,True,True
3720,207,lichen_bridge,Kio,Luma,30,0.18,0.18,0.437,0.407,True,delayed with named relief time,True,True,True
3721,207,orchid_engine,Cai,Dax,35,0.18,0.18,0.55554,0.51954,True,short pause negotiated,True,True,True
3722,207,moss_ward,Milo,Tala,40,0.18,0.18,0.55912,0.52312,True,short pause negotiated,True,True,True
3723,207,glass_harbor,Sera,Nia,45,0.18,0.18,0.4883,0.4523,True,short pause negotiated,True,True,True
3724,207,cinder_garden,Juno,Pax,50,0.184,0.18,0.0318,0.0,True,short pause negotiated,True,True,True
3725,207,lichen_bridge,Luma,Rin,15,0.18,0.18,0.57234,0.53634,True,short pause negotiated,True,True,True
3726,208,moss_ward,Ari,Fay,15,0.18,0.18,0.4637,0.4277,True,short pause negotiated,True,True,True
3727,208,glass_harbor,Oren,Puck,20,0.18,0.18,0.57226,0.53626,True,short pause negotiated,True,True,True
3728,208,cinder_garden,Vale,Wren,25,0.184,0.18,0.612,0.582,True,delayed with named relief time,True,True,True
3729,208,lichen_bridge,Sol,Kio,30,0.18,0.18,0.62292,0.56292,True,rest granted before duty resumes,True,True,True
3731,208,moss_ward,Fay,Milo,40,0.18,0.18,0.56906,0.53306,True,short pause negotiated,True,True,True
3732,208,glass_harbor,Puck,Sera,45,0.18,0.18,0.51132,0.47532,True,short pause negotiated,True,True,True
3733,208,cinder_garden,Wren,Juno,50,0.18,0.18,0.62292,0.56292,True,rest granted before duty resumes,True,True,True
3735,208,orchid_engine,Cai,Dax,20,0.18,0.18,0.51566,0.47966,True,short pause negotiated,True,True,True
3738,208,cinder_garden,Juno,Pax,35,0.184,0.18,0.0318,0.0,True,short pause negotiated,True,True,True
3739,208,lichen_bridge,Luma,Rin,40,0.18,0.18,0.57246,0.53646,True,short pause negotiated,True,True,True
3740,208,orchid_engine,Dax,Eli,45,0.18,0.18,0.57616,0.54016,True,short pause negotiated,True,True,True
3741,208,moss_ward,Tala,Ari,50,0.18,0.18,0.59016,0.55416,True,short pause negotiated,True,True,True
3743,208,cinder_garden,Pax,Vale,20,0.18,0.18,0.26646,0.23046,True,short pause negotiated,True,True,True
3744,209,orchid_engine,Bea,Cai,20,0.18,0.18,0.4324,0.4024,True,delayed with named relief time,True,True,True
3747,209,cinder_garden,Wren,Juno,35,0.18,0.18,0.60768,0.57168,True,short pause negotiated,True,True,True
3750,209,moss_ward,Milo,Tala,50,0.18,0.18,0.534,0.498,True,short pause negotiated,True,True,True
3751,209,glass_harbor,Sera,Nia,15,0.18,0.18,0.54182,0.50582,True,short pause negotiated,True,True,True
3752,209,cinder_garden,Juno,Pax,20,0.184,0.18,0.0318,0.0018,True,delayed with named relief time,True,True,True
3753,209,lichen_bridge,Luma,Rin,25,0.18,0.18,0.53258,0.49658,True,short pause negotiated,True,True,True
3754,209,orchid_engine,Dax,Eli,30,0.18,0.18,0.5806,0.5446,True,short pause negotiated,True,True,True
3755,209,moss_ward,Tala,Ari,35,0.18,0.18,0.59892,0.56292,True,short pause negotiated,True,True,True
3756,209,glass_harbor,Nia,Oren,40,0.18,0.18,0.4907,0.4547,True,short pause negotiated,True,True,True
3757,209,cinder_garden,Pax,Vale,45,0.18,0.18,0.26658,0.23058,True,short pause negotiated,True,True,True
3758,209,lichen_bridge,Rin,Sol,50,0.18,0.18,0.574,0.538,True,short pause negotiated,True,True,True
3759,209,orchid_engine,Eli,Bea,15,0.18,0.18,0.55922,0.52322,True,short pause negotiated,True,True,True
3762,210,lichen_bridge,Kio,Luma,25,0.18,0.18,0.4624,0.4264,True,short pause negotiated,True,True,True
3763,210,orchid_engine,Cai,Dax,30,0.18,0.18,0.5519,0.5159,True,short pause negotiated,True,True,True
3765,210,glass_harbor,Sera,Nia,40,0.18,0.18,0.55058,0.51458,True,short pause negotiated,True,True,True
3766,210,cinder_garden,Juno,Pax,45,0.184,0.18,0.0336,0.0,True,short pause negotiated,True,True,True
3768,210,orchid_engine,Dax,Eli,15,0.18,0.18,0.58504,0.55504,True,delayed with named relief time,True,True,True
3769,210,moss_ward,Tala,Ari,20,0.18,0.18,0.60768,0.57168,True,short pause negotiated,True,True,True
3771,210,cinder_garden,Pax,Vale,30,0.18,0.18,0.2667,0.2067,True,rest granted before duty resumes,True,True,True
3772,210,lichen_bridge,Rin,Sol,35,0.18,0.18,0.57844,0.54244,True,short pause negotiated,True,True,True
3773,210,orchid_engine,Eli,Bea,40,0.18,0.18,0.56798,0.53198,True,short pause negotiated,True,True,True
3774,210,moss_ward,Ari,Fay,45,0.18,0.18,0.4213,0.3853,True,short pause negotiated,True,True,True
3776,210,cinder_garden,Vale,Wren,15,0.184,0.18,0.62244,0.56244,True,rest granted before duty resumes,True,True,True
3777,210,lichen_bridge,Sol,Kio,20,0.18,0.18,0.60768,0.57168,True,short pause negotiated,True,True,True
3780,211,cinder_garden,Juno,Pax,30,0.184,0.18,0.0318,0.0,True,short pause negotiated,True,True,True
3781,211,lichen_bridge,Luma,Rin,35,0.18,0.18,0.56882,0.53282,True,short pause negotiated,True,True,True
3783,211,moss_ward,Tala,Ari,45,0.18,0.18,0.54644,0.51044,True,short pause negotiated,True,True,True
3785,211,cinder_garden,Pax,Vale,15,0.18,0.18,0.24282,0.20682,True,short pause negotiated,True,True,True
3786,211,lichen_bridge,Rin,Sol,20,0.18,0.18,0.58288,0.54688,True,short pause negotiated,True,True,True
3787,211,orchid_engine,Eli,Bea,25,0.18,0.18,0.57674,0.54074,True,short pause negotiated,True,True,True
3789,211,glass_harbor,Oren,Puck,35,0.18,0.18,0.57462,0.53862,True,short pause negotiated,True,True,True
3790,211,cinder_garden,Vale,Wren,40,0.184,0.18,0.60288,0.56688,True,short pause negotiated,True,True,True
3791,211,lichen_bridge,Sol,Kio,45,0.18,0.18,0.54644,0.51044,True,short pause negotiated,True,True,True
3792,211,orchid_engine,Bea,Cai,50,0.18,0.18,0.466,0.436,True,delayed with named relief time,True,True,True
3793,211,moss_ward,Fay,Milo,15,0.18,0.18,0.57142,0.53542,True,short pause negotiated,True,True,True
3794,211,glass_harbor,Puck,Sera,20,0.18,0.18,0.5562,0.5202,True,short pause negotiated,True,True,True
3795,211,cinder_garden,Wren,Juno,25,0.18,0.18,0.61644,0.58044,True,short pause negotiated,True,True,True
3797,211,orchid_engine,Cai,Dax,35,0.18,0.18,0.55202,0.51602,True,short pause negotiated,True,True,True
3798,212,glass_harbor,Nia,Oren,35,0.18,0.18,0.4801,0.4441,True,short pause negotiated,True,True,True
3799,212,cinder_garden,Pax,Vale,40,0.18,0.18,0.24294,0.20694,True,short pause negotiated,True,True,True
3801,212,orchid_engine,Eli,Bea,50,0.18,0.18,0.5855,0.5495,True,short pause negotiated,True,True,True
3803,212,glass_harbor,Oren,Puck,20,0.18,0.18,0.57474,0.53874,True,short pause negotiated,True,True,True
3804,212,cinder_garden,Vale,Wren,25,0.184,0.18,0.60732,0.57132,True,short pause negotiated,True,True,True
3805,212,lichen_bridge,Sol,Kio,30,0.18,0.18,0.5552,0.5192,True,short pause negotiated,True,True,True
3807,212,moss_ward,Fay,Milo,40,0.18,0.18,0.57154,0.53554,True,short pause negotiated,True,True,True
3809,212,cinder_garden,Wren,Juno,50,0.18,0.18,0.6252,0.5652,True,rest granted before duty resumes,True,True,True
3810,212,lichen_bridge,Kio,Luma,15,0.18,0.18,0.49,0.454,True,short pause negotiated,True,True,True
3813,212,glass_harbor,Sera,Nia,30,0.18,0.18,0.55934,0.52334,True,short pause negotiated,True,True,True
3814,212,cinder_garden,Juno,Pax,35,0.184,0.18,0.0318,0.0,True,short pause negotiated,True,True,True
3815,212,lichen_bridge,Luma,Rin,40,0.18,0.18,0.56894,0.53294,True,short pause negotiated,True,True,True
3816,213,moss_ward,Ari,Fay,40,0.18,0.18,0.4807,0.4507,True,delayed with named relief time,True,True,True
3818,213,cinder_garden,Vale,Wren,50,0.184,0.18,0.61176,0.57576,True,short pause negotiated,True,True,True
3819,213,lichen_bridge,Sol,Kio,15,0.18,0.18,0.56396,0.52796,True,short pause negotiated,True,True,True
3821,213,moss_ward,Fay,Milo,25,0.18,0.18,0.57166,0.53566,True,short pause negotiated,True,True,True
3822,213,glass_harbor,Puck,Sera,30,0.18,0.18,0.53108,0.49508,True,short pause negotiated,True,True,True
3823,213,cinder_garden,Wren,Juno,35,0.18,0.18,0.60996,0.57396,True,short pause negotiated,True,True,True
3825,213,orchid_engine,Cai,Dax,45,0.18,0.18,0.51826,0.48226,True,short pause negotiated,True,True,True
3826,213,moss_ward,Milo,Tala,50,0.18,0.18,0.54932,0.51332,True,short pause negotiated,True,True,True
3827,213,glass_harbor,Sera,Nia,15,0.18,0.18,0.5681,0.5321,True,short pause negotiated,True,True,True
