tick_id,day,session_id,settlement_id,resident_id,material_item,inventory_before,inventory_after,output_item,output_before,output_after,ui_widget_before,ui_widget_after,dom_patch_label,localstorage_written,rendered_delta_visible,no_magic_inventory
3884,216,canvas-session-036,cinder_garden,Vale,cool stone,628,627,cool ash path canvas marker,194,195,cool stone:628,cool stone:627,inventory-chip:cool stone:-1,True,True,True
3885,216,canvas-session-036,lichen_bridge,Sol,lichen glue,629,628,repair meal ledger canvas marker,194,195,lichen glue:629,lichen glue:628,inventory-chip:lichen glue:-1,True,True,True
3886,216,canvas-session-036,orchid_engine,Bea,valve grease,628,627,listen to valve pulse canvas marker,193,194,valve grease:628,valve grease:627,inventory-chip:valve grease:-1,True,True,True
3887,216,canvas-session-036,moss_ward,Fay,dry clay,628,627,patch blanket loom canvas marker,193,194,dry clay:628,dry clay:627,inventory-chip:dry clay:-1,True,True,True
3888,217,canvas-session-037,cinder_garden,Pax,ember basket,628,627,cool ash path canvas marker,195,196,ember basket:628,ember basket:627,inventory-chip:ember basket:-1,True,True,True
3889,217,canvas-session-037,lichen_bridge,Rin,meal token,629,628,repair meal ledger canvas marker,195,196,meal token:629,meal token:628,inventory-chip:meal token:-1,True,True,True
3890,217,canvas-session-037,orchid_engine,Eli,steam seal,628,627,listen to valve pulse canvas marker,194,195,steam seal:628,steam seal:627,inventory-chip:steam seal:-1,True,True,True
3891,217,canvas-session-037,moss_ward,Ari,reed bundle,628,627,patch blanket loom canvas marker,194,195,reed bundle:628,reed bundle:627,inventory-chip:reed bundle:-1,True,True,True
3892,217,canvas-session-037,glass_harbor,Oren,glass bead,628,627,seal fog catcher canvas marker,194,195,glass bead:628,glass bead:627,inventory-chip:glass bead:-1,True,True,True
3893,217,canvas-session-037,cinder_garden,Vale,cool stone,627,626,repair seed calendar canvas marker,194,195,cool stone:627,cool stone:626,inventory-chip:cool stone:-1,True,True,True
3894,217,canvas-session-037,lichen_bridge,Sol,lichen glue,628,626,test rope bridge canvas marker,195,196,lichen glue:628,lichen glue:626,inventory-chip:lichen glue:-2,True,True,True
3895,217,canvas-session-037,orchid_engine,Bea,valve grease,627,626,clean gear wash canvas marker,195,196,valve grease:627,valve grease:626,inventory-chip:valve grease:-1,True,True,True
3896,217,canvas-session-037,moss_ward,Fay,dry clay,627,626,copy root ledger canvas marker,194,195,dry clay:627,dry clay:626,inventory-chip:dry clay:-1,True,True,True
3897,217,canvas-session-037,glass_harbor,Puck,net fiber,628,627,mark crossing rope canvas marker,194,195,net fiber:628,net fiber:627,inventory-chip:net fiber:-1,True,True,True
3898,217,canvas-session-037,cinder_garden,Wren,seed ink,628,627,shade seed rows canvas marker,194,195,seed ink:628,seed ink:627,inventory-chip:seed ink:-1,True,True,True
3899,217,canvas-session-037,lichen_bridge,Kio,rope fiber,628,627,weave spare rope canvas marker,194,195,rope fiber:628,rope fiber:627,inventory-chip:rope fiber:-1,True,True,True
3900,217,canvas-session-037,orchid_engine,Cai,gear cloth,629,628,tend orchid lamp canvas marker,195,196,gear cloth:629,gear cloth:628,inventory-chip:gear cloth:-1,True,True,True
3901,217,canvas-session-037,moss_ward,Milo,moss cord,628,627,raise warm-cup shelf canvas marker,195,196,moss cord:628,moss cord:627,inventory-chip:moss cord:-1,True,True,True
3902,217,canvas-session-037,glass_harbor,Sera,salt chalk,629,628,relight public lamp canvas marker,194,195,salt chalk:629,salt chalk:628,inventory-chip:salt chalk:-1,True,True,True
3903,217,canvas-session-037,cinder_garden,Juno,shade reed,628,627,sort ember fruit canvas marker,194,195,shade reed:628,shade reed:627,inventory-chip:shade reed:-1,True,True,True
3904,217,canvas-session-037,lichen_bridge,Luma,bell tin,627,626,mark signal bell canvas marker,194,195,bell tin:627,bell tin:626,inventory-chip:bell tin:-1,True,True,True
3905,217,canvas-session-037,orchid_engine,Dax,orchid oil,628,626,stabilize steam kettle canvas marker,194,195,orchid oil:628,orchid oil:626,inventory-chip:orchid oil:-2,True,True,True
3906,218,canvas-session-037,glass_harbor,Puck,net fiber,627,626,relight public lamp canvas marker,195,196,net fiber:627,net fiber:626,inventory-chip:net fiber:-1,True,True,True
3907,218,canvas-session-037,cinder_garden,Wren,seed ink,627,626,sort ember fruit canvas marker,195,196,seed ink:627,seed ink:626,inventory-chip:seed ink:-1,True,True,True
3908,218,canvas-session-037,lichen_bridge,Kio,rope fiber,627,626,mark signal bell canvas marker,195,196,rope fiber:627,rope fiber:626,inventory-chip:rope fiber:-1,True,True,True
3909,218,canvas-session-037,orchid_engine,Cai,gear cloth,628,627,stabilize steam kettle canvas marker,195,196,gear cloth:628,gear cloth:627,inventory-chip:gear cloth:-1,True,True,True
3910,218,canvas-session-037,moss_ward,Milo,moss cord,627,626,drain rain path canvas marker,195,196,moss cord:627,moss cord:626,inventory-chip:moss cord:-1,True,True,True
3911,218,canvas-session-037,glass_harbor,Sera,salt chalk,628,627,mend fog net canvas marker,195,196,salt chalk:628,salt chalk:627,inventory-chip:salt chalk:-1,True,True,True
3912,218,canvas-session-037,cinder_garden,Juno,shade reed,627,626,cool ash path canvas marker,196,197,shade reed:627,shade reed:626,inventory-chip:shade reed:-1,True,True,True
3913,218,canvas-session-037,lichen_bridge,Luma,bell tin,626,625,repair meal ledger canvas marker,196,197,bell tin:626,bell tin:625,inventory-chip:bell tin:-1,True,True,True
3914,218,canvas-session-037,orchid_engine,Dax,orchid oil,626,625,listen to valve pulse canvas marker,195,196,orchid oil:626,orchid oil:625,inventory-chip:orchid oil:-1,True,True,True
3915,218,canvas-session-037,moss_ward,Tala,charcoal mark,627,626,patch blanket loom canvas marker,195,196,charcoal mark:627,charcoal mark:626,inventory-chip:charcoal mark:-1,True,True,True
3916,218,canvas-session-037,glass_harbor,Nia,lamp oil,628,626,seal fog catcher canvas marker,195,196,lamp oil:628,lamp oil:626,inventory-chip:lamp oil:-2,True,True,True
3917,218,canvas-session-037,cinder_garden,Pax,ember basket,627,626,repair seed calendar canvas marker,195,196,ember basket:627,ember basket:626,inventory-chip:ember basket:-1,True,True,True
3918,218,canvas-session-037,lichen_bridge,Rin,meal token,628,627,test rope bridge canvas marker,196,197,meal token:628,meal token:627,inventory-chip:meal token:-1,True,True,True
3919,218,canvas-session-037,orchid_engine,Eli,steam seal,627,626,clean gear wash canvas marker,196,197,steam seal:627,steam seal:626,inventory-chip:steam seal:-1,True,True,True
3920,218,canvas-session-037,moss_ward,Ari,reed bundle,627,626,copy root ledger canvas marker,195,196,reed bundle:627,reed bundle:626,inventory-chip:reed bundle:-1,True,True,True
3921,218,canvas-session-037,glass_harbor,Oren,glass bead,627,626,mark crossing rope canvas marker,195,196,glass bead:627,glass bead:626,inventory-chip:glass bead:-1,True,True,True
3922,218,canvas-session-037,cinder_garden,Vale,cool stone,626,625,shade seed rows canvas marker,195,196,cool stone:626,cool stone:625,inventory-chip:cool stone:-1,True,True,True
3923,218,canvas-session-037,lichen_bridge,Sol,lichen glue,626,625,weave spare rope canvas marker,195,196,lichen glue:626,lichen glue:625,inventory-chip:lichen glue:-1,True,True,True
3924,219,canvas-session-037,moss_ward,Tala,charcoal mark,626,625,copy root ledger canvas marker,196,197,charcoal mark:626,charcoal mark:625,inventory-chip:charcoal mark:-1,True,True,True
3925,219,canvas-session-037,glass_harbor,Nia,lamp oil,626,625,mark crossing rope canvas marker,196,197,lamp oil:626,lamp oil:625,inventory-chip:lamp oil:-1,True,True,True
3926,219,canvas-session-037,cinder_garden,Pax,ember basket,626,625,shade seed rows canvas marker,196,197,ember basket:626,ember basket:625,inventory-chip:ember basket:-1,True,True,True
3927,219,canvas-session-037,lichen_bridge,Rin,meal token,627,625,weave spare rope canvas marker,196,197,meal token:627,meal token:625,inventory-chip:meal token:-2,True,True,True
3928,219,canvas-session-037,orchid_engine,Eli,steam seal,626,625,tend orchid lamp canvas marker,196,197,steam seal:626,steam seal:625,inventory-chip:steam seal:-1,True,True,True
3929,219,canvas-session-037,moss_ward,Ari,reed bundle,626,625,raise warm-cup shelf canvas marker,196,197,reed bundle:626,reed bundle:625,inventory-chip:reed bundle:-1,True,True,True
3930,219,canvas-session-037,glass_harbor,Oren,glass bead,626,625,relight public lamp canvas marker,196,197,glass bead:626,glass bead:625,inventory-chip:glass bead:-1,True,True,True
3931,219,canvas-session-037,cinder_garden,Vale,cool stone,625,624,sort ember fruit canvas marker,196,197,cool stone:625,cool stone:624,inventory-chip:cool stone:-1,True,True,True
3932,219,canvas-session-037,lichen_bridge,Sol,lichen glue,625,624,mark signal bell canvas marker,196,197,lichen glue:625,lichen glue:624,inventory-chip:lichen glue:-1,True,True,True
3933,219,canvas-session-037,orchid_engine,Bea,valve grease,626,625,stabilize steam kettle canvas marker,196,197,valve grease:626,valve grease:625,inventory-chip:valve grease:-1,True,True,True
3934,219,canvas-session-037,moss_ward,Fay,dry clay,626,625,drain rain path canvas marker,196,197,dry clay:626,dry clay:625,inventory-chip:dry clay:-1,True,True,True
3935,219,canvas-session-037,glass_harbor,Puck,net fiber,626,625,mend fog net canvas marker,196,197,net fiber:626,net fiber:625,inventory-chip:net fiber:-1,True,True,True
3936,219,canvas-session-037,cinder_garden,Wren,seed ink,626,625,cool ash path canvas marker,197,198,seed ink:626,seed ink:625,inventory-chip:seed ink:-1,True,True,True
3937,219,canvas-session-037,lichen_bridge,Kio,rope fiber,626,625,repair meal ledger canvas marker,197,198,rope fiber:626,rope fiber:625,inventory-chip:rope fiber:-1,True,True,True
3938,219,canvas-session-037,orchid_engine,Cai,gear cloth,627,625,listen to valve pulse canvas marker,196,197,gear cloth:627,gear cloth:625,inventory-chip:gear cloth:-2,True,True,True
3939,219,canvas-session-037,moss_ward,Milo,moss cord,626,625,patch blanket loom canvas marker,196,197,moss cord:626,moss cord:625,inventory-chip:moss cord:-1,True,True,True
3940,219,canvas-session-037,glass_harbor,Sera,salt chalk,627,626,seal fog catcher canvas marker,196,197,salt chalk:627,salt chalk:626,inventory-chip:salt chalk:-1,True,True,True
3941,219,canvas-session-037,cinder_garden,Juno,shade reed,626,625,repair seed calendar canvas marker,196,197,shade reed:626,shade reed:625,inventory-chip:shade reed:-1,True,True,True
3942,220,canvas-session-037,orchid_engine,Bea,valve grease,625,624,listen to valve pulse canvas marker,197,198,valve grease:625,valve grease:624,inventory-chip:valve grease:-1,True,True,True
3943,220,canvas-session-037,moss_ward,Fay,dry clay,625,624,patch blanket loom canvas marker,197,198,dry clay:625,dry clay:624,inventory-chip:dry clay:-1,True,True,True
3944,220,canvas-session-037,glass_harbor,Puck,net fiber,625,624,seal fog catcher canvas marker,197,198,net fiber:625,net fiber:624,inventory-chip:net fiber:-1,True,True,True
3945,220,canvas-session-037,cinder_garden,Wren,seed ink,625,624,repair seed calendar canvas marker,197,198,seed ink:625,seed ink:624,inventory-chip:seed ink:-1,True,True,True
3946,220,canvas-session-037,lichen_bridge,Kio,rope fiber,625,624,test rope bridge canvas marker,197,198,rope fiber:625,rope fiber:624,inventory-chip:rope fiber:-1,True,True,True
3947,220,canvas-session-037,orchid_engine,Cai,gear cloth,625,624,clean gear wash canvas marker,197,198,gear cloth:625,gear cloth:624,inventory-chip:gear cloth:-1,True,True,True
3948,220,canvas-session-037,moss_ward,Milo,moss cord,625,624,copy root ledger canvas marker,197,198,moss cord:625,moss cord:624,inventory-chip:moss cord:-1,True,True,True
3949,220,canvas-session-037,glass_harbor,Sera,salt chalk,626,624,mark crossing rope canvas marker,197,198,salt chalk:626,salt chalk:624,inventory-chip:salt chalk:-2,True,True,True
3950,220,canvas-session-037,cinder_garden,Juno,shade reed,625,624,shade seed rows canvas marker,197,198,shade reed:625,shade reed:624,inventory-chip:shade reed:-1,True,True,True
3951,220,canvas-session-037,lichen_bridge,Luma,bell tin,625,624,weave spare rope canvas marker,197,198,bell tin:625,bell tin:624,inventory-chip:bell tin:-1,True,True,True
3952,220,canvas-session-037,orchid_engine,Dax,orchid oil,625,624,tend orchid lamp canvas marker,197,198,orchid oil:625,orchid oil:624,inventory-chip:orchid oil:-1,True,True,True
3953,220,canvas-session-037,moss_ward,Tala,charcoal mark,625,624,raise warm-cup shelf canvas marker,197,198,charcoal mark:625,charcoal mark:624,inventory-chip:charcoal mark:-1,True,True,True
3954,220,canvas-session-037,glass_harbor,Nia,lamp oil,625,624,relight public lamp canvas marker,197,198,lamp oil:625,lamp oil:624,inventory-chip:lamp oil:-1,True,True,True
3955,220,canvas-session-037,cinder_garden,Pax,ember basket,625,624,sort ember fruit canvas marker,197,198,ember basket:625,ember basket:624,inventory-chip:ember basket:-1,True,True,True
3956,220,canvas-session-037,lichen_bridge,Rin,meal token,625,624,mark signal bell canvas marker,197,198,meal token:625,meal token:624,inventory-chip:meal token:-1,True,True,True
3957,220,canvas-session-037,orchid_engine,Eli,steam seal,625,624,stabilize steam kettle canvas marker,197,198,steam seal:625,steam seal:624,inventory-chip:steam seal:-1,True,True,True
3958,220,canvas-session-037,moss_ward,Ari,reed bundle,625,624,drain rain path canvas marker,197,198,reed bundle:625,reed bundle:624,inventory-chip:reed bundle:-1,True,True,True
3959,220,canvas-session-037,glass_harbor,Oren,glass bead,625,624,mend fog net canvas marker,197,198,glass bead:625,glass bead:624,inventory-chip:glass bead:-1,True,True,True
3960,221,canvas-session-037,lichen_bridge,Luma,bell tin,624,622,mark signal bell canvas marker,198,199,bell tin:624,bell tin:622,inventory-chip:bell tin:-2,True,True,True
3961,221,canvas-session-037,orchid_engine,Dax,orchid oil,624,623,stabilize steam kettle canvas marker,198,199,orchid oil:624,orchid oil:623,inventory-chip:orchid oil:-1,True,True,True
3962,221,canvas-session-037,moss_ward,Tala,charcoal mark,624,623,drain rain path canvas marker,198,199,charcoal mark:624,charcoal mark:623,inventory-chip:charcoal mark:-1,True,True,True
3963,221,canvas-session-037,glass_harbor,Nia,lamp oil,624,623,mend fog net canvas marker,198,199,lamp oil:624,lamp oil:623,inventory-chip:lamp oil:-1,True,True,True
3964,221,canvas-session-037,cinder_garden,Pax,ember basket,624,623,cool ash path canvas marker,198,199,ember basket:624,ember basket:623,inventory-chip:ember basket:-1,True,True,True
3965,221,canvas-session-037,lichen_bridge,Rin,meal token,624,623,repair meal ledger canvas marker,198,199,meal token:624,meal token:623,inventory-chip:meal token:-1,True,True,True
3966,221,canvas-session-037,orchid_engine,Eli,steam seal,624,623,listen to valve pulse canvas marker,198,199,steam seal:624,steam seal:623,inventory-chip:steam seal:-1,True,True,True
3967,221,canvas-session-037,moss_ward,Ari,reed bundle,624,623,patch blanket loom canvas marker,198,199,reed bundle:624,reed bundle:623,inventory-chip:reed bundle:-1,True,True,True
3968,221,canvas-session-037,glass_harbor,Oren,glass bead,624,623,seal fog catcher canvas marker,198,199,glass bead:624,glass bead:623,inventory-chip:glass bead:-1,True,True,True
3969,221,canvas-session-037,cinder_garden,Vale,cool stone,624,623,repair seed calendar canvas marker,198,199,cool stone:624,cool stone:623,inventory-chip:cool stone:-1,True,True,True
3970,221,canvas-session-037,lichen_bridge,Sol,lichen glue,624,623,test rope bridge canvas marker,198,199,lichen glue:624,lichen glue:623,inventory-chip:lichen glue:-1,True,True,True
3971,221,canvas-session-037,orchid_engine,Bea,valve grease,624,622,clean gear wash canvas marker,198,199,valve grease:624,valve grease:622,inventory-chip:valve grease:-2,True,True,True
3972,221,canvas-session-037,moss_ward,Fay,dry clay,624,623,copy root ledger canvas marker,198,199,dry clay:624,dry clay:623,inventory-chip:dry clay:-1,True,True,True
3973,221,canvas-session-037,glass_harbor,Puck,net fiber,624,623,mark crossing rope canvas marker,198,199,net fiber:624,net fiber:623,inventory-chip:net fiber:-1,True,True,True
3974,221,canvas-session-037,cinder_garden,Wren,seed ink,624,623,shade seed rows canvas marker,198,199,seed ink:624,seed ink:623,inventory-chip:seed ink:-1,True,True,True
