tick,day,absent_ticks,resident,offscreen_task,progress_before,progress_after,resource_delta,changed_without_avatar,visible_on_return
4778,266,10,Ari,rest after rain,0.208976,0.216976,0,True,True
4779,266,11,Fay,recover focus,0.197432,0.205432,0,True,True
4780,266,12,Milo,repair awning,0.178309,0.186309,0,True,True
4781,266,13,Sera,sort herbs,0.169189,0.177189,0,True,True
4782,266,14,Tovan,carry water,0.178458,0.186458,0,True,True
4783,266,15,Nia,dry cloaks,0.197593,0.205593,0,True,True
4784,266,16,Ari,map safe route,0.209001,0.217001,0,True,True
4785,266,17,Fay,rest after rain,0.202195,0.210195,0,True,True
4786,266,18,Milo,recover focus,0.183431,0.191431,0,True,True
4787,266,19,Sera,repair awning,0.169961,0.177961,0,True,True
4788,267,20,Tovan,carry water,0.216216,0.224216,0,True,True
4789,267,21,Nia,dry cloaks,0.233046,0.241046,0,True,True
4790,267,22,Ari,map safe route,0.234402,0.242402,0,True,True
4791,267,23,Fay,rest after rain,0.219039,0.227039,0,True,True
4792,267,24,Milo,recover focus,0.20108,0.20908,0,True,True
4793,267,25,Sera,repair awning,0.197038,0.205038,0,True,True
4794,267,26,Tovan,sort herbs,0.210628,0.218628,0,True,True
4795,267,27,Nia,carry water,0.229356,0.237356,0,True,True
4796,267,28,Ari,dry cloaks,0.236003,0.244003,0,True,True
4797,267,29,Fay,map safe route,0.224459,0.232459,0,True,True
4798,267,30,Milo,rest after rain,0.205336,0.213336,0,True,True
4799,267,31,Sera,recover focus,0.196216,0.204216,0,True,True
4800,267,32,Tovan,repair awning,0.205485,0.213485,0,True,True
4801,267,33,Nia,sort herbs,0.22462,0.23262,0,True,True
4802,267,34,Ari,carry water,0.236028,0.244028,0,True,True
4803,267,35,Fay,dry cloaks,0.229222,0.237222,0,True,True
4804,267,36,Milo,map safe route,0.210458,0.218458,0,True,True
4805,267,6,Sera,rest after rain,0.196988,0.204988,0,True,True
4806,268,7,Tovan,repair awning,0.243243,0.251243,0,True,True
4807,268,8,Nia,sort herbs,0.260073,0.268073,0,True,True
4808,268,9,Ari,carry water,0.261429,0.269429,0,True,True
4809,268,10,Fay,dry cloaks,0.246066,0.254066,0,True,True
4810,268,11,Milo,map safe route,0.228107,0.236107,0,True,True
4811,268,12,Sera,rest after rain,0.224065,0.232065,0,True,True
4812,268,13,Tovan,recover focus,0.237655,0.245655,0,True,True
4813,268,14,Nia,repair awning,0.256383,0.264383,0,True,True
4814,268,15,Ari,sort herbs,0.26303,0.27103,0,True,True
4815,268,16,Fay,carry water,0.251486,0.259486,0,True,True
4816,268,17,Milo,dry cloaks,0.232363,0.240363,0,True,True
4817,268,18,Sera,map safe route,0.223243,0.231243,0,True,True
4818,268,19,Tovan,rest after rain,0.232512,0.240512,0,True,True
4819,268,20,Nia,recover focus,0.251647,0.259647,0,True,True
4820,268,21,Ari,repair awning,0.263055,0.271055,0,True,True
4821,268,22,Fay,sort herbs,0.256249,0.264249,0,True,True
4822,268,23,Milo,carry water,0.237485,0.245485,0,True,True
4823,268,24,Sera,dry cloaks,0.224015,0.232015,0,True,True
4824,269,25,Tovan,rest after rain,0.27027,0.27827,0,True,True
4825,269,26,Nia,recover focus,0.2871,0.2951,0,True,True
4826,269,27,Ari,repair awning,0.288456,0.296456,0,True,True
4827,269,28,Fay,sort herbs,0.273093,0.281093,0,True,True
4828,269,29,Milo,carry water,0.255134,0.263134,0,True,True
4829,269,30,Sera,dry cloaks,0.251092,0.259092,0,True,True
4830,269,31,Tovan,map safe route,0.264682,0.272682,0,True,True
4831,269,32,Nia,rest after rain,0.28341,0.29141,0,True,True
4832,269,33,Ari,recover focus,0.290057,0.298057,0,True,True
4833,269,34,Fay,repair awning,0.278513,0.286513,0,True,True
4834,269,35,Milo,sort herbs,0.25939,0.26739,0,True,True
4835,269,36,Sera,carry water,0.25027,0.25827,0,True,True
4836,269,6,Tovan,dry cloaks,0.259539,0.267539,0,True,True
4837,269,7,Nia,map safe route,0.278674,0.286674,0,True,True
4838,269,8,Ari,rest after rain,0.290082,0.298082,0,True,True
4839,269,9,Fay,recover focus,0.283276,0.291276,0,True,True
4840,269,10,Milo,repair awning,0.264512,0.272512,0,True,True
4841,269,11,Sera,sort herbs,0.251042,0.259042,0,True,True
4842,270,12,Tovan,dry cloaks,0.297297,0.305297,0,True,True
4843,270,13,Nia,map safe route,0.314127,0.322127,0,True,True
4844,270,14,Ari,rest after rain,0.315483,0.323483,0,True,True
4845,270,15,Fay,recover focus,0.30012,0.30812,0,True,True
4846,270,16,Milo,repair awning,0.282161,0.290161,0,True,True
4847,270,17,Sera,sort herbs,0.278119,0.286119,0,True,True
4848,270,18,Tovan,carry water,0.291709,0.299709,0,True,True
4849,270,19,Nia,dry cloaks,0.310437,0.318437,0,True,True
4850,270,20,Ari,map safe route,0.317084,0.325084,0,True,True
4851,270,21,Fay,rest after rain,0.30554,0.31354,0,True,True
4852,270,22,Milo,recover focus,0.286417,0.294417,0,True,True
4853,270,23,Sera,repair awning,0.277297,0.285297,0,True,True
4854,270,24,Tovan,sort herbs,0.286566,0.294566,0,True,True
4855,270,25,Nia,carry water,0.305701,0.313701,0,True,True
4856,270,26,Ari,dry cloaks,0.317109,0.325109,0,True,True
4857,270,27,Fay,map safe route,0.310303,0.318303,0,True,True
4858,270,28,Milo,rest after rain,0.291539,0.299539,0,True,True
4859,270,29,Sera,recover focus,0.278069,0.286069,0,True,True
4860,271,30,Tovan,sort herbs,0.324324,0.332324,0,True,True
4861,271,31,Nia,carry water,0.341154,0.349154,0,True,True
4862,271,32,Ari,dry cloaks,0.34251,0.35051,0,True,True
4863,271,33,Fay,map safe route,0.327147,0.335147,0,True,True
4864,271,34,Milo,rest after rain,0.309188,0.317188,0,True,True
4865,271,35,Sera,recover focus,0.305146,0.313146,0,True,True
4866,271,36,Tovan,repair awning,0.318736,0.326736,0,True,True
4867,271,6,Nia,sort herbs,0.337464,0.345464,0,True,True
4868,271,7,Ari,carry water,0.344111,0.352111,0,True,True
4869,271,8,Fay,dry cloaks,0.332567,0.340567,0,True,True
4870,271,9,Milo,map safe route,0.313444,0.321444,0,True,True
4871,271,10,Sera,rest after rain,0.304325,0.312325,0,True,True
4872,271,11,Tovan,recover focus,0.313593,0.321593,0,True,True
4873,271,12,Nia,repair awning,0.332728,0.340728,0,True,True
4874,271,13,Ari,sort herbs,0.344136,0.352136,0,True,True
4875,271,14,Fay,carry water,0.33733,0.34533,0,True,True
4876,271,15,Milo,dry cloaks,0.318566,0.326566,0,True,True
4877,271,16,Sera,map safe route,0.305096,0.313096,0,True,True
4878,272,17,Tovan,recover focus,0.351351,0.359351,0,True,True
4879,272,18,Nia,repair awning,0.368181,0.376181,0,True,True
4880,272,19,Ari,sort herbs,0.369537,0.377537,0,True,True
4881,272,20,Fay,carry water,0.354174,0.362174,0,True,True
4882,272,21,Milo,dry cloaks,0.336215,0.344215,0,True,True
4883,272,22,Sera,map safe route,0.332173,0.340173,0,True,True
4884,272,23,Tovan,rest after rain,0.345763,0.353763,0,True,True
4885,272,24,Nia,recover focus,0.364491,0.372491,0,True,True
4886,272,25,Ari,repair awning,0.371139,0.379139,0,True,True
4887,272,26,Fay,sort herbs,0.359594,0.367594,0,True,True
4888,272,27,Milo,carry water,0.340471,0.348471,0,True,True
4889,272,28,Sera,dry cloaks,0.331352,0.339352,0,True,True
4890,272,29,Tovan,map safe route,0.34062,0.34862,0,True,True
4891,272,30,Nia,rest after rain,0.359755,0.367755,0,True,True
4892,272,31,Ari,recover focus,0.371163,0.379163,0,True,True
4893,272,32,Fay,repair awning,0.364357,0.372357,0,True,True
4894,272,33,Milo,sort herbs,0.345593,0.353593,0,True,True
4895,272,34,Sera,carry water,0.332123,0.340123,0,True,True
4896,273,35,Tovan,map safe route,0.378378,0.386378,0,True,True
4897,273,36,Nia,rest after rain,0.395208,0.403208,0,True,True
4898,273,6,Ari,recover focus,0.396564,0.404564,0,True,True
4899,273,7,Fay,repair awning,0.381201,0.389201,0,True,True
4900,273,8,Milo,sort herbs,0.363242,0.371242,0,True,True
4901,273,9,Sera,carry water,0.3592,0.3672,0,True,True
4902,273,10,Tovan,dry cloaks,0.37279,0.38079,0,True,True
4903,273,11,Nia,map safe route,0.391518,0.399518,0,True,True
4904,273,12,Ari,rest after rain,0.398166,0.406166,0,True,True
4905,273,13,Fay,recover focus,0.386621,0.394621,0,True,True
4906,273,14,Milo,repair awning,0.367498,0.375498,0,True,True
4907,273,15,Sera,sort herbs,0.358379,0.366379,0,True,True
4908,273,16,Tovan,carry water,0.367647,0.375647,0,True,True
4909,273,17,Nia,dry cloaks,0.386782,0.394782,0,True,True
4910,273,18,Ari,map safe route,0.398191,0.406191,0,True,True
4911,273,19,Fay,rest after rain,0.391384,0.399384,0,True,True
4912,273,20,Milo,recover focus,0.37262,0.38062,0,True,True
4913,273,21,Sera,repair awning,0.35915,0.36715,0,True,True
4914,274,22,Tovan,carry water,0.405405,0.413405,0,True,True
4915,274,23,Nia,dry cloaks,0.422235,0.430235,0,True,True
4916,274,24,Ari,map safe route,0.423591,0.431591,0,True,True
4917,274,25,Fay,rest after rain,0.408228,0.416228,0,True,True
4918,274,26,Milo,recover focus,0.390269,0.398269,0,True,True
4919,274,27,Sera,repair awning,0.386227,0.394227,0,True,True
4920,274,28,Tovan,sort herbs,0.399817,0.407817,0,True,True
4921,274,29,Nia,carry water,0.418545,0.426545,0,True,True
4922,274,30,Ari,dry cloaks,0.425193,0.433193,0,True,True
4923,274,31,Fay,map safe route,0.413648,0.421648,0,True,True
4924,274,32,Milo,rest after rain,0.394525,0.402525,0,True,True
4925,274,33,Sera,recover focus,0.385406,0.393406,0,True,True
4926,274,34,Tovan,repair awning,0.394674,0.402674,0,True,True
4927,274,35,Nia,sort herbs,0.413809,0.421809,0,True,True
4928,274,36,Ari,carry water,0.425218,0.433218,0,True,True
4929,274,6,Fay,dry cloaks,0.418411,0.426411,0,True,True
4930,274,7,Milo,map safe route,0.399647,0.407647,0,True,True
4931,274,8,Sera,rest after rain,0.386177,0.394177,0,True,True
4932,275,9,Tovan,repair awning,0.432432,0.440432,0,True,True
4933,275,10,Nia,sort herbs,0.449262,0.457262,0,True,True
4934,275,11,Ari,carry water,0.450618,0.458618,0,True,True
4935,275,12,Fay,dry cloaks,0.435255,0.443255,0,True,True
4936,275,13,Milo,map safe route,0.417296,0.425296,0,True,True
4937,275,14,Sera,rest after rain,0.413254,0.421254,0,True,True
4938,275,15,Tovan,recover focus,0.426844,0.434844,0,True,True
4939,275,16,Nia,repair awning,0.445572,0.453572,0,True,True
4940,275,17,Ari,sort herbs,0.45222,0.46022,0,True,True
4941,275,18,Fay,carry water,0.440675,0.448675,0,True,True
4942,275,19,Milo,dry cloaks,0.421552,0.429552,0,True,True
4943,275,20,Sera,map safe route,0.412433,0.420433,0,True,True
4944,275,21,Tovan,rest after rain,0.421701,0.429701,0,True,True
4945,275,22,Nia,recover focus,0.440836,0.448836,0,True,True
4946,275,23,Ari,repair awning,0.452245,0.460245,0,True,True
4947,275,24,Fay,sort herbs,0.445438,0.453438,0,True,True
4948,275,25,Milo,carry water,0.426674,0.434674,0,True,True
4949,275,26,Sera,dry cloaks,0.413204,0.421204,0,True,True
4950,276,27,Tovan,rest after rain,0.459459,0.467459,0,True,True
4951,276,28,Nia,recover focus,0.476289,0.484289,0,True,True
4952,276,29,Ari,repair awning,0.477645,0.485645,0,True,True
4953,276,30,Fay,sort herbs,0.462282,0.470282,0,True,True
4954,276,31,Milo,carry water,0.444323,0.452323,0,True,True
4955,276,32,Sera,dry cloaks,0.440281,0.448281,0,True,True
4956,276,33,Tovan,map safe route,0.453871,0.461871,0,True,True
4957,276,34,Nia,rest after rain,0.472599,0.480599,0,True,True
4958,276,35,Ari,recover focus,0.479247,0.487247,0,True,True
4959,276,36,Fay,repair awning,0.467702,0.475702,0,True,True
4960,276,6,Milo,sort herbs,0.448579,0.456579,0,True,True
4961,276,7,Sera,carry water,0.43946,0.44746,0,True,True
4962,276,8,Tovan,dry cloaks,0.448728,0.456728,0,True,True
4963,276,9,Nia,map safe route,0.467863,0.475863,0,True,True
4964,276,10,Ari,rest after rain,0.479272,0.487272,0,True,True
4965,276,11,Fay,recover focus,0.472465,0.480465,0,True,True
4966,276,12,Milo,repair awning,0.453701,0.461701,0,True,True
4967,276,13,Sera,sort herbs,0.440232,0.448232,0,True,True
4968,277,14,Tovan,dry cloaks,0.486486,0.494486,0,True,True
4969,277,15,Nia,map safe route,0.503316,0.511316,0,True,True
4970,277,16,Ari,rest after rain,0.504672,0.512672,0,True,True
4971,277,17,Fay,recover focus,0.489309,0.497309,0,True,True
4972,277,18,Milo,repair awning,0.47135,0.47935,0,True,True
4973,277,19,Sera,sort herbs,0.467308,0.475308,0,True,True
4974,277,20,Tovan,carry water,0.480898,0.488898,0,True,True
4975,277,21,Nia,dry cloaks,0.499626,0.507626,0,True,True
4976,277,22,Ari,map safe route,0.506274,0.514274,0,True,True
4977,277,23,Fay,rest after rain,0.494729,0.502729,0,True,True
4978,277,24,Milo,recover focus,0.475606,0.483606,0,True,True
4979,277,25,Sera,repair awning,0.466487,0.474487,0,True,True
4980,277,26,Tovan,sort herbs,0.475755,0.483755,0,True,True
4981,277,27,Nia,carry water,0.49489,0.50289,0,True,True
4982,277,28,Ari,dry cloaks,0.506299,0.514299,0,True,True
4983,277,29,Fay,map safe route,0.499492,0.507492,0,True,True
4984,277,30,Milo,rest after rain,0.480728,0.488728,0,True,True
4985,277,31,Sera,recover focus,0.467259,0.475259,0,True,True
4986,278,32,Tovan,sort herbs,0.513514,0.521514,0,True,True
4987,278,33,Nia,carry water,0.530343,0.538343,0,True,True
4988,278,34,Ari,dry cloaks,0.531699,0.539699,0,True,True
4989,278,35,Fay,map safe route,0.516336,0.524336,0,True,True
4990,278,36,Milo,rest after rain,0.498377,0.506377,0,True,True
4991,278,6,Sera,recover focus,0.494335,0.502335,0,True,True
4992,278,7,Tovan,repair awning,0.507925,0.515925,0,True,True
4993,278,8,Nia,sort herbs,0.526653,0.534653,0,True,True
4994,278,9,Ari,carry water,0.533301,0.541301,0,True,True
4995,278,10,Fay,dry cloaks,0.521756,0.529756,0,True,True
4996,278,11,Milo,map safe route,0.502633,0.510633,0,True,True
4997,278,12,Sera,rest after rain,0.493514,0.501514,0,True,True
4998,278,13,Tovan,recover focus,0.502782,0.510782,0,True,True
4999,278,14,Nia,repair awning,0.521917,0.529917,0,True,True
5000,278,15,Ari,sort herbs,0.533326,0.541326,0,True,True
5001,278,16,Fay,carry water,0.526519,0.534519,0,True,True
5002,278,17,Milo,dry cloaks,0.507755,0.515755,0,True,True
5003,278,18,Sera,map safe route,0.494286,0.502286,0,True,True
5004,279,19,Tovan,recover focus,0.540541,0.548541,0,True,True
5005,279,20,Nia,repair awning,0.55737,0.56537,0,True,True
5006,279,21,Ari,sort herbs,0.558726,0.566726,0,True,True
5007,279,22,Fay,carry water,0.543363,0.551363,0,True,True
5008,279,23,Milo,dry cloaks,0.525404,0.533404,0,True,True
5009,279,24,Sera,map safe route,0.521362,0.529362,0,True,True
5010,279,25,Tovan,rest after rain,0.534952,0.542952,0,True,True
5011,279,26,Nia,recover focus,0.55368,0.56168,0,True,True
5012,279,27,Ari,repair awning,0.560328,0.568328,0,True,True
5013,279,28,Fay,sort herbs,0.548783,0.556783,0,True,True
5014,279,29,Milo,carry water,0.52966,0.53766,0,True,True
5015,279,30,Sera,dry cloaks,0.520541,0.528541,0,True,True
5016,279,31,Tovan,map safe route,0.529809,0.537809,0,True,True
5017,279,32,Nia,rest after rain,0.548944,0.556944,0,True,True
5018,279,33,Ari,recover focus,0.560353,0.568353,0,True,True
5019,279,34,Fay,repair awning,0.553546,0.561546,0,True,True
5020,279,35,Milo,sort herbs,0.534782,0.542782,0,True,True
5021,279,36,Sera,carry water,0.521313,0.529313,0,True,True
5022,280,6,Tovan,map safe route,0.567568,0.575568,0,True,True
5023,280,7,Nia,rest after rain,0.584397,0.592397,0,True,True
5024,280,8,Ari,recover focus,0.585754,0.593754,0,True,True
5025,280,9,Fay,repair awning,0.57039,0.57839,0,True,True
5026,280,10,Milo,sort herbs,0.552432,0.560432,0,True,True
5027,280,11,Sera,carry water,0.548389,0.556389,0,True,True
5028,280,12,Tovan,dry cloaks,0.561979,0.569979,0,True,True
5029,280,13,Nia,map safe route,0.580707,0.588707,0,True,True
5030,280,14,Ari,rest after rain,0.587355,0.595355,0,True,True
5031,280,15,Fay,recover focus,0.57581,0.58381,0,True,True
5032,280,16,Milo,repair awning,0.556687,0.564687,0,True,True
5033,280,17,Sera,sort herbs,0.547568,0.555568,0,True,True
5034,280,18,Tovan,carry water,0.556836,0.564836,0,True,True
5035,280,19,Nia,dry cloaks,0.575971,0.583971,0,True,True
5036,280,20,Ari,map safe route,0.58738,0.59538,0,True,True
5037,280,21,Fay,rest after rain,0.580573,0.588573,0,True,True
5038,280,22,Milo,recover focus,0.56181,0.56981,0,True,True
5039,280,23,Sera,repair awning,0.54834,0.55634,0,True,True
5040,281,24,Tovan,carry water,0.594595,0.602595,0,True,True
5041,281,25,Nia,dry cloaks,0.611424,0.619424,0,True,True
5042,281,26,Ari,map safe route,0.612781,0.620781,0,True,True
5043,281,27,Fay,rest after rain,0.597417,0.605417,0,True,True
5044,281,28,Milo,recover focus,0.579459,0.587459,0,True,True
5045,281,29,Sera,repair awning,0.575416,0.583416,0,True,True
5046,281,30,Tovan,sort herbs,0.589006,0.597006,0,True,True
5047,281,31,Nia,carry water,0.607734,0.615734,0,True,True
5048,281,32,Ari,dry cloaks,0.614382,0.622382,0,True,True
5049,281,33,Fay,map safe route,0.602837,0.610837,0,True,True
5050,281,34,Milo,rest after rain,0.583714,0.591714,0,True,True
5051,281,35,Sera,recover focus,0.574595,0.582595,0,True,True
5052,281,36,Tovan,repair awning,0.583863,0.591863,0,True,True
5053,281,6,Nia,sort herbs,0.602998,0.610998,0,True,True
5054,281,7,Ari,carry water,0.614407,0.622407,0,True,True
5055,281,8,Fay,dry cloaks,0.6076,0.6156,0,True,True
5056,281,9,Milo,map safe route,0.588837,0.596837,0,True,True
5057,281,10,Sera,rest after rain,0.575367,0.583367,0,True,True
5058,282,11,Tovan,repair awning,0.621622,0.629622,0,True,True
5059,282,12,Nia,sort herbs,0.638451,0.646451,0,True,True
5060,282,13,Ari,carry water,0.639808,0.647808,0,True,True
5061,282,14,Fay,dry cloaks,0.624444,0.632444,0,True,True
5062,282,15,Milo,map safe route,0.606486,0.614486,0,True,True
5063,282,16,Sera,rest after rain,0.602443,0.610443,0,True,True
5064,282,17,Tovan,recover focus,0.616033,0.624033,0,True,True
5065,282,18,Nia,repair awning,0.634761,0.642761,0,True,True
5066,282,19,Ari,sort herbs,0.641409,0.649409,0,True,True
5067,282,20,Fay,carry water,0.629864,0.637864,0,True,True
5068,282,21,Milo,dry cloaks,0.610741,0.618741,0,True,True
5069,282,22,Sera,map safe route,0.601622,0.609622,0,True,True
5070,282,23,Tovan,rest after rain,0.61089,0.61889,0,True,True
5071,282,24,Nia,recover focus,0.630025,0.638025,0,True,True
5072,282,25,Ari,repair awning,0.641434,0.649434,0,True,True
5073,282,26,Fay,sort herbs,0.634627,0.642627,0,True,True
5074,282,27,Milo,carry water,0.615864,0.623864,0,True,True
5075,282,28,Sera,dry cloaks,0.602394,0.610394,0,True,True
5076,283,29,Tovan,rest after rain,0.648649,0.656649,0,True,True
5077,283,30,Nia,recover focus,0.665478,0.673478,0,True,True
5078,283,31,Ari,repair awning,0.666835,0.674835,0,True,True
5079,283,32,Fay,sort herbs,0.651471,0.659471,0,True,True
5080,283,33,Milo,carry water,0.633513,0.641513,0,True,True
5081,283,34,Sera,dry cloaks,0.62947,0.63747,0,True,True
5082,283,35,Tovan,map safe route,0.64306,0.65106,0,True,True
5083,283,36,Nia,rest after rain,0.661788,0.669788,0,True,True
5084,283,6,Ari,recover focus,0.668436,0.676436,0,True,True
5085,283,7,Fay,repair awning,0.656891,0.664891,0,True,True
5086,283,8,Milo,sort herbs,0.637768,0.645768,0,True,True
5087,283,9,Sera,carry water,0.628649,0.636649,0,True,True
5088,283,10,Tovan,dry cloaks,0.637917,0.645917,0,True,True
5089,283,11,Nia,map safe route,0.657052,0.665052,0,True,True
5090,283,12,Ari,rest after rain,0.668461,0.676461,0,True,True
5091,283,13,Fay,recover focus,0.661654,0.669654,0,True,True
5092,283,14,Milo,repair awning,0.642891,0.650891,0,True,True
5093,283,15,Sera,sort herbs,0.629421,0.637421,0,True,True
5094,284,16,Tovan,dry cloaks,0.675676,0.683676,0,True,True
