tick_id,day,settlement_id,room_id,avatar_x,avatar_y,facing_deg,action,inventory_count,previous_state_key,current_state_key,continuity_valid,scene_clock_ms,replay_frame_key,visible_scene_state
2530,141,riverbend,arrival court,4.0,4.0,0,offer_help,1,v44-408716,v44-411171,True,632500,ssrm.v44.replay.02530,True
2531,141,roofward,arrival court,0.0,0.0,90,inspect_inventory,0,v44-774896,v44-778571,True,632750,ssrm.v44.replay.02531,True
2532,141,archive,arrival court,0.0,0.0,315,turn_left,1,v44-210633,v44-253017,True,633000,ssrm.v44.replay.02532,True
2533,141,signal,arrival court,4.0,4.0,0,approach_group,1,v44-176594,v44-179017,True,633250,ssrm.v44.replay.02533,True
2534,141,orchard,arrival court,0.0,0.0,45,request_permission,0,v44-722054,v44-715960,True,633500,ssrm.v44.replay.02534,True
2535,141,repair_ring,arrival court,0.0,0.0,315,pickup_shared_object,0,v44-931424,v44-924836,True,633750,ssrm.v44.replay.02535,True
2536,141,riverbend,arrival court,4.0,4.0,0,approach_group,1,v44-411171,v44-408553,True,634000,ssrm.v44.replay.02536,True
2537,141,roofward,arrival court,0.0,0.0,90,request_permission,0,v44-778571,v44-778315,True,634250,ssrm.v44.replay.02537,True
2538,142,signal,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-179017,v44-177844,True,634500,ssrm.v44.replay.02538,True
2539,142,orchard,arrival court,0.0,0.0,45,drop_object,0,v44-715960,v44-721511,True,634750,ssrm.v44.replay.02539,True
2540,142,repair_ring,arrival court,0.0,0.0,315,apologize,0,v44-924836,v44-927243,True,635000,ssrm.v44.replay.02540,True
2541,142,riverbend,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-408553,v44-411519,True,635250,ssrm.v44.replay.02541,True
2542,142,roofward,arrival court,0.0,0.0,90,drop_object,0,v44-778315,v44-774924,True,635500,ssrm.v44.replay.02542,True
2543,142,archive,arrival court,0.0,0.0,315,apologize,1,v44-253017,v44-255188,True,635750,ssrm.v44.replay.02543,True
2544,142,signal,arrival court,4.0,4.0,0,offer_help,1,v44-177844,v44-179360,True,636000,ssrm.v44.replay.02544,True
2545,142,orchard,arrival court,0.0,0.0,45,inspect_inventory,0,v44-721511,v44-715427,True,636250,ssrm.v44.replay.02545,True
2546,142,repair_ring,arrival court,0.0,0.0,270,turn_left,0,v44-927243,v44-927433,True,636500,ssrm.v44.replay.02546,True
2547,142,riverbend,arrival court,4.0,4.0,0,offer_help,1,v44-411519,v44-412126,True,636750,ssrm.v44.replay.02547,True
2548,142,roofward,arrival court,0.0,0.0,90,inspect_inventory,0,v44-774924,v44-778239,True,637000,ssrm.v44.replay.02548,True
2549,142,archive,arrival court,0.0,0.0,270,turn_left,1,v44-255188,v44-262636,True,637250,ssrm.v44.replay.02549,True
2550,142,signal,arrival court,4.0,4.0,0,approach_group,1,v44-179360,v44-175875,True,637500,ssrm.v44.replay.02550,True
2551,142,orchard,arrival court,0.0,0.0,45,request_permission,0,v44-715427,v44-718215,True,637750,ssrm.v44.replay.02551,True
2552,142,repair_ring,arrival court,0.0,0.0,270,pickup_shared_object,0,v44-927433,v44-926658,True,638000,ssrm.v44.replay.02552,True
2553,142,riverbend,arrival court,4.0,4.0,0,approach_group,1,v44-412126,v44-408609,True,638250,ssrm.v44.replay.02553,True
2554,142,roofward,arrival court,0.0,0.0,90,request_permission,0,v44-778239,v44-778365,True,638500,ssrm.v44.replay.02554,True
2555,142,archive,arrival court,0.0,0.0,270,pickup_shared_object,1,v44-262636,v44-259590,True,638750,ssrm.v44.replay.02555,True
2556,143,orchard,arrival court,0.0,0.0,45,drop_object,0,v44-718215,v44-719336,True,639000,ssrm.v44.replay.02556,True
2557,143,repair_ring,arrival court,0.0,0.0,270,apologize,0,v44-926658,v44-932290,True,639250,ssrm.v44.replay.02557,True
2558,143,riverbend,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-408609,v44-415683,True,639500,ssrm.v44.replay.02558,True
2559,143,roofward,arrival court,0.0,0.0,90,drop_object,0,v44-778365,v44-780380,True,639750,ssrm.v44.replay.02559,True
2560,143,archive,arrival court,0.0,0.0,270,apologize,1,v44-259590,v44-260251,True,640000,ssrm.v44.replay.02560,True
2561,143,signal,arrival court,4.0,4.0,0,offer_help,1,v44-175875,v44-179871,True,640250,ssrm.v44.replay.02561,True
2562,143,orchard,arrival court,0.0,0.0,45,inspect_inventory,0,v44-719336,v44-720344,True,640500,ssrm.v44.replay.02562,True
2563,143,repair_ring,arrival court,0.0,0.0,225,turn_left,0,v44-932290,v44-926135,True,640750,ssrm.v44.replay.02563,True
2564,143,riverbend,arrival court,4.0,4.0,0,offer_help,1,v44-415683,v44-414464,True,641000,ssrm.v44.replay.02564,True
2565,143,roofward,arrival court,0.0,0.0,90,inspect_inventory,0,v44-780380,v44-774725,True,641250,ssrm.v44.replay.02565,True
2566,143,archive,arrival court,0.0,0.0,225,turn_left,1,v44-260251,v44-256281,True,641500,ssrm.v44.replay.02566,True
2567,143,signal,arrival court,4.0,4.0,0,approach_group,1,v44-179871,v44-182271,True,641750,ssrm.v44.replay.02567,True
2568,143,orchard,arrival court,0.0,0.0,45,request_permission,0,v44-720344,v44-718779,True,642000,ssrm.v44.replay.02568,True
2569,143,repair_ring,arrival court,0.0,0.0,225,pickup_shared_object,0,v44-926135,v44-929027,True,642250,ssrm.v44.replay.02569,True
2570,143,riverbend,arrival court,4.0,4.0,0,approach_group,1,v44-414464,v44-411413,True,642500,ssrm.v44.replay.02570,True
2571,143,roofward,arrival court,0.0,0.0,90,request_permission,0,v44-774725,v44-776178,True,642750,ssrm.v44.replay.02571,True
2572,143,archive,arrival court,0.0,0.0,225,pickup_shared_object,1,v44-256281,v44-258726,True,643000,ssrm.v44.replay.02572,True
2573,143,signal,arrival court,4.0,4.0,0,return_object,0,v44-182271,v44-652153,True,643250,ssrm.v44.replay.02573,True
2574,144,repair_ring,arrival court,0.0,0.0,225,apologize,0,v44-929027,v44-928742,True,643500,ssrm.v44.replay.02574,True
2575,144,riverbend,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-411413,v44-409303,True,643750,ssrm.v44.replay.02575,True
2576,144,roofward,arrival court,0.0,0.0,90,drop_object,0,v44-776178,v44-779983,True,644000,ssrm.v44.replay.02576,True
2577,144,archive,arrival court,0.0,0.0,225,apologize,1,v44-258726,v44-263485,True,644250,ssrm.v44.replay.02577,True
2578,144,signal,arrival court,4.0,4.0,0,offer_help,0,v44-652153,v44-654597,True,644500,ssrm.v44.replay.02578,True
2579,144,orchard,arrival court,0.0,0.0,45,inspect_inventory,0,v44-718779,v44-728008,True,644750,ssrm.v44.replay.02579,True
2580,144,repair_ring,arrival court,0.0,0.0,180,turn_left,0,v44-928742,v44-928853,True,645000,ssrm.v44.replay.02580,True
2581,144,riverbend,arrival court,4.0,4.0,0,offer_help,1,v44-409303,v44-410375,True,645250,ssrm.v44.replay.02581,True
2582,144,roofward,arrival court,0.0,0.0,90,inspect_inventory,0,v44-779983,v44-781866,True,645500,ssrm.v44.replay.02582,True
2583,144,archive,arrival court,0.0,0.0,180,turn_left,1,v44-263485,v44-261364,True,645750,ssrm.v44.replay.02583,True
2584,144,signal,arrival court,4.0,4.0,0,approach_group,0,v44-654597,v44-659574,True,646000,ssrm.v44.replay.02584,True
2585,144,orchard,arrival court,0.0,0.0,45,request_permission,0,v44-728008,v44-720585,True,646250,ssrm.v44.replay.02585,True
2586,144,repair_ring,arrival court,0.0,0.0,180,pickup_shared_object,0,v44-928853,v44-932642,True,646500,ssrm.v44.replay.02586,True
2587,144,riverbend,arrival court,4.0,4.0,0,approach_group,1,v44-410375,v44-413282,True,646750,ssrm.v44.replay.02587,True
2588,144,roofward,arrival court,0.0,0.0,90,request_permission,0,v44-781866,v44-781192,True,647000,ssrm.v44.replay.02588,True
2589,144,archive,arrival court,0.0,0.0,180,pickup_shared_object,1,v44-261364,v44-261038,True,647250,ssrm.v44.replay.02589,True
2590,144,signal,arrival court,4.0,4.0,0,return_object,0,v44-659574,v44-658354,True,647500,ssrm.v44.replay.02590,True
2591,144,orchard,arrival court,0.0,0.0,45,wait_respectfully,0,v44-720585,v44-720271,True,647750,ssrm.v44.replay.02591,True
2592,145,riverbend,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-413282,v44-411653,True,648000,ssrm.v44.replay.02592,True
2593,145,roofward,arrival court,0.0,0.0,90,drop_object,0,v44-781192,v44-776018,True,648250,ssrm.v44.replay.02593,True
2594,145,archive,arrival court,0.0,0.0,180,apologize,1,v44-261038,v44-258516,True,648500,ssrm.v44.replay.02594,True
2595,145,signal,arrival court,4.0,4.0,0,offer_help,0,v44-658354,v44-658158,True,648750,ssrm.v44.replay.02595,True
2596,145,orchard,arrival court,0.0,0.0,45,inspect_inventory,0,v44-720271,v44-718733,True,649000,ssrm.v44.replay.02596,True
2597,145,repair_ring,arrival court,0.0,0.0,135,turn_left,0,v44-932642,v44-929429,True,649250,ssrm.v44.replay.02597,True
2598,145,riverbend,arrival court,4.0,4.0,0,offer_help,1,v44-411653,v44-414084,True,649500,ssrm.v44.replay.02598,True
2599,145,roofward,arrival court,0.0,0.0,90,inspect_inventory,0,v44-776018,v44-778887,True,649750,ssrm.v44.replay.02599,True
2600,145,archive,arrival court,0.0,0.0,135,turn_left,1,v44-258516,v44-256880,True,650000,ssrm.v44.replay.02600,True
2601,145,signal,arrival court,4.0,4.0,0,approach_group,0,v44-658158,v44-654231,True,650250,ssrm.v44.replay.02601,True
2602,145,orchard,arrival court,0.0,0.0,45,request_permission,0,v44-718733,v44-718328,True,650500,ssrm.v44.replay.02602,True
2603,145,repair_ring,arrival court,0.0,0.0,135,pickup_shared_object,0,v44-929429,v44-928591,True,650750,ssrm.v44.replay.02603,True
2604,145,riverbend,arrival court,4.0,4.0,0,approach_group,1,v44-414084,v44-409692,True,651000,ssrm.v44.replay.02604,True
2605,145,roofward,arrival court,0.0,0.0,90,request_permission,0,v44-778887,v44-781153,True,651250,ssrm.v44.replay.02605,True
2606,145,archive,arrival court,0.0,0.0,135,pickup_shared_object,1,v44-256880,v44-260209,True,651500,ssrm.v44.replay.02606,True
2607,145,signal,arrival court,4.0,4.0,0,return_object,0,v44-654231,v44-651339,True,651750,ssrm.v44.replay.02607,True
2608,145,orchard,arrival court,0.0,0.0,45,wait_respectfully,0,v44-718328,v44-720755,True,652000,ssrm.v44.replay.02608,True
2609,145,repair_ring,arrival court,0.0,0.0,135,listen_memory,0,v44-928591,v44-930577,True,652250,ssrm.v44.replay.02609,True
2610,146,roofward,arrival court,0.0,0.0,90,drop_object,0,v44-781153,v44-770650,True,652500,ssrm.v44.replay.02610,True
2611,146,archive,arrival court,0.0,0.0,135,apologize,1,v44-260209,v44-254040,True,652750,ssrm.v44.replay.02611,True
2612,146,signal,arrival court,4.0,4.0,0,offer_help,0,v44-651339,v44-652395,True,653000,ssrm.v44.replay.02612,True
2613,146,orchard,arrival court,0.0,0.0,45,inspect_inventory,0,v44-720755,v44-717816,True,653250,ssrm.v44.replay.02613,True
2614,146,repair_ring,arrival court,0.0,0.0,90,turn_left,0,v44-930577,v44-905708,True,653500,ssrm.v44.replay.02614,True
2615,146,riverbend,arrival court,4.0,4.0,0,offer_help,1,v44-409692,v44-414626,True,653750,ssrm.v44.replay.02615,True
2616,146,roofward,arrival court,0.0,0.0,90,inspect_inventory,0,v44-770650,v44-773071,True,654000,ssrm.v44.replay.02616,True
2617,146,archive,arrival court,0.0,0.0,90,turn_left,1,v44-254040,v44-231757,True,654250,ssrm.v44.replay.02617,True
2618,146,signal,arrival court,4.0,4.0,0,approach_group,0,v44-652395,v44-656127,True,654500,ssrm.v44.replay.02618,True
2619,146,orchard,arrival court,0.0,0.0,45,request_permission,0,v44-717816,v44-721999,True,654750,ssrm.v44.replay.02619,True
2620,146,repair_ring,arrival court,0.0,0.0,90,pickup_shared_object,0,v44-905708,v44-903588,True,655000,ssrm.v44.replay.02620,True
2621,146,riverbend,arrival court,4.0,4.0,0,approach_group,1,v44-414626,v44-410201,True,655250,ssrm.v44.replay.02621,True
2622,146,roofward,arrival court,0.0,0.0,90,request_permission,0,v44-773071,v44-771859,True,655500,ssrm.v44.replay.02622,True
2623,146,archive,arrival court,0.0,0.0,90,pickup_shared_object,1,v44-231757,v44-235129,True,655750,ssrm.v44.replay.02623,True
2624,146,signal,arrival court,4.0,4.0,0,return_object,0,v44-656127,v44-653590,True,656000,ssrm.v44.replay.02624,True
2625,146,orchard,arrival court,0.0,0.0,45,wait_respectfully,0,v44-721999,v44-723908,True,656250,ssrm.v44.replay.02625,True
2626,146,repair_ring,arrival court,0.0,0.0,90,listen_memory,0,v44-903588,v44-907828,True,656500,ssrm.v44.replay.02626,True
2627,146,riverbend,arrival court,4.0,4.0,0,return_object,0,v44-410201,v44-784540,True,656750,ssrm.v44.replay.02627,True
2628,147,archive,arrival court,0.0,0.0,90,apologize,1,v44-235129,v44-235773,True,657000,ssrm.v44.replay.02628,True
2629,147,signal,arrival court,4.0,4.0,0,offer_help,0,v44-653590,v44-656037,True,657250,ssrm.v44.replay.02629,True
2630,147,orchard,arrival court,0.0,0.0,45,inspect_inventory,0,v44-723908,v44-718738,True,657500,ssrm.v44.replay.02630,True
2631,147,repair_ring,arrival court,0.0,0.0,45,turn_left,0,v44-907828,v44-906641,True,657750,ssrm.v44.replay.02631,True
2632,147,riverbend,arrival court,4.0,4.0,0,offer_help,0,v44-784540,v44-791774,True,658000,ssrm.v44.replay.02632,True
2633,147,roofward,arrival court,0.0,0.0,90,inspect_inventory,0,v44-771859,v44-778010,True,658250,ssrm.v44.replay.02633,True
2634,147,archive,arrival court,0.0,0.0,45,turn_left,1,v44-235773,v44-236841,True,658500,ssrm.v44.replay.02634,True
2635,147,signal,arrival court,4.0,4.0,0,approach_group,0,v44-656037,v44-654394,True,658750,ssrm.v44.replay.02635,True
2636,147,orchard,arrival court,0.0,0.0,45,request_permission,0,v44-718738,v44-723371,True,659000,ssrm.v44.replay.02636,True
2637,147,repair_ring,arrival court,0.0,0.0,45,pickup_shared_object,0,v44-906641,v44-905496,True,659250,ssrm.v44.replay.02637,True
2638,147,riverbend,arrival court,4.0,4.0,0,approach_group,0,v44-791774,v44-797324,True,659500,ssrm.v44.replay.02638,True
2639,147,roofward,arrival court,0.0,0.0,90,request_permission,0,v44-778010,v44-774189,True,659750,ssrm.v44.replay.02639,True
2640,147,archive,arrival court,0.0,0.0,45,pickup_shared_object,1,v44-236841,v44-234255,True,660000,ssrm.v44.replay.02640,True
2641,147,signal,arrival court,4.0,4.0,0,return_object,0,v44-654394,v44-654953,True,660250,ssrm.v44.replay.02641,True
2642,147,orchard,arrival court,0.0,0.0,45,wait_respectfully,0,v44-723371,v44-717281,True,660500,ssrm.v44.replay.02642,True
2643,147,repair_ring,arrival court,0.0,0.0,45,listen_memory,0,v44-905496,v44-907419,True,660750,ssrm.v44.replay.02643,True
2644,147,riverbend,arrival court,4.0,4.0,0,return_object,0,v44-797324,v44-794765,True,661000,ssrm.v44.replay.02644,True
2645,147,roofward,arrival court,0.0,0.0,90,wait_respectfully,0,v44-774189,v44-778777,True,661250,ssrm.v44.replay.02645,True
2646,148,signal,arrival court,4.0,4.0,0,offer_help,0,v44-654953,v44-657398,True,661500,ssrm.v44.replay.02646,True
2647,148,orchard,arrival court,0.0,0.0,45,inspect_inventory,0,v44-717281,v44-720624,True,661750,ssrm.v44.replay.02647,True
2648,148,repair_ring,arrival court,0.0,0.0,0,turn_left,0,v44-907419,v44-882357,True,662000,ssrm.v44.replay.02648,True
2649,148,riverbend,arrival court,4.0,4.0,0,offer_help,0,v44-794765,v44-799463,True,662250,ssrm.v44.replay.02649,True
2650,148,roofward,arrival court,0.0,0.0,90,inspect_inventory,0,v44-778777,v44-780259,True,662500,ssrm.v44.replay.02650,True
2651,148,archive,arrival court,0.0,0.0,0,turn_left,1,v44-234255,v44-207035,True,662750,ssrm.v44.replay.02651,True
2652,148,signal,arrival court,4.0,4.0,0,approach_group,0,v44-657398,v44-658848,True,663000,ssrm.v44.replay.02652,True
2653,148,orchard,arrival court,0.0,0.0,45,request_permission,0,v44-720624,v44-717204,True,663250,ssrm.v44.replay.02653,True
2654,148,repair_ring,arrival court,0.0,0.0,0,pickup_shared_object,0,v44-882357,v44-882465,True,663500,ssrm.v44.replay.02654,True
2655,148,riverbend,arrival court,4.0,4.0,0,approach_group,0,v44-799463,v44-798238,True,663750,ssrm.v44.replay.02655,True
2656,148,roofward,arrival court,0.0,0.0,90,request_permission,0,v44-780259,v44-777363,True,664000,ssrm.v44.replay.02656,True
2657,148,archive,arrival court,0.0,0.0,0,pickup_shared_object,1,v44-207035,v44-207634,True,664250,ssrm.v44.replay.02657,True
2658,148,signal,arrival court,4.0,4.0,0,return_object,0,v44-658848,v44-661695,True,664500,ssrm.v44.replay.02658,True
2659,148,orchard,arrival court,0.0,0.0,45,wait_respectfully,0,v44-717204,v44-719615,True,664750,ssrm.v44.replay.02659,True
2660,148,repair_ring,arrival court,0.0,0.0,0,listen_memory,0,v44-882465,v44-881240,True,665000,ssrm.v44.replay.02660,True
2661,148,riverbend,arrival court,4.0,4.0,0,return_object,0,v44-798238,v44-796586,True,665250,ssrm.v44.replay.02661,True
2662,148,roofward,arrival court,0.0,0.0,90,wait_respectfully,0,v44-777363,v44-777022,True,665500,ssrm.v44.replay.02662,True
2663,148,archive,arrival court,0.0,0.0,0,listen_memory,1,v44-207634,v44-208697,True,665750,ssrm.v44.replay.02663,True
2664,149,orchard,arrival court,0.0,0.0,45,inspect_inventory,0,v44-719615,v44-721547,True,666000,ssrm.v44.replay.02664,True
2665,149,repair_ring,arrival court,0.0,0.0,315,turn_left,0,v44-881240,v44-926446,True,666250,ssrm.v44.replay.02665,True
2666,149,riverbend,arrival court,4.0,4.0,0,offer_help,0,v44-796586,v44-800390,True,666500,ssrm.v44.replay.02666,True
2667,149,roofward,arrival court,0.0,0.0,90,inspect_inventory,0,v44-777022,v44-775484,True,666750,ssrm.v44.replay.02667,True
2668,149,archive,arrival court,0.0,0.0,315,turn_left,1,v44-208697,v44-264819,True,667000,ssrm.v44.replay.02668,True
2669,149,signal,arrival court,4.0,4.0,0,approach_group,0,v44-661695,v44-659856,True,667250,ssrm.v44.replay.02669,True
2670,149,orchard,arrival court,0.0,0.0,45,request_permission,0,v44-721547,v44-719021,True,667500,ssrm.v44.replay.02670,True
2671,149,repair_ring,arrival court,0.0,0.0,315,pickup_shared_object,0,v44-926446,v44-928824,True,667750,ssrm.v44.replay.02671,True
2672,149,riverbend,arrival court,4.0,4.0,0,approach_group,0,v44-800390,v44-789860,True,668000,ssrm.v44.replay.02672,True
2673,149,roofward,arrival court,0.0,0.0,90,request_permission,0,v44-775484,v44-778723,True,668250,ssrm.v44.replay.02673,True
2674,149,archive,arrival court,0.0,0.0,315,pickup_shared_object,1,v44-264819,v44-262683,True,668500,ssrm.v44.replay.02674,True
2675,149,signal,arrival court,4.0,4.0,0,return_object,0,v44-659856,v44-661287,True,668750,ssrm.v44.replay.02675,True
2676,149,orchard,arrival court,0.0,0.0,45,wait_respectfully,0,v44-719021,v44-718761,True,669000,ssrm.v44.replay.02676,True
2677,149,repair_ring,arrival court,0.0,0.0,315,listen_memory,0,v44-928824,v44-932154,True,669250,ssrm.v44.replay.02677,True
2678,149,riverbend,arrival court,4.0,4.0,0,return_object,0,v44-789860,v44-800257,True,669500,ssrm.v44.replay.02678,True
2679,149,roofward,arrival court,0.0,0.0,90,wait_respectfully,0,v44-778723,v44-780692,True,669750,ssrm.v44.replay.02679,True
2680,149,archive,arrival court,0.0,0.0,315,listen_memory,1,v44-262683,v44-260099,True,670000,ssrm.v44.replay.02680,True
2681,149,signal,arrival court,4.0,4.0,0,move_forward,0,v44-661287,v44-656122,True,670250,ssrm.v44.replay.02681,True
2682,150,repair_ring,arrival court,0.0,0.0,270,turn_left,0,v44-932154,v44-926496,True,670500,ssrm.v44.replay.02682,True
2683,150,riverbend,arrival court,4.0,4.0,0,offer_help,0,v44-800257,v44-791567,True,670750,ssrm.v44.replay.02683,True
2684,150,roofward,arrival court,0.0,0.0,90,inspect_inventory,0,v44-780692,v44-778198,True,671000,ssrm.v44.replay.02684,True
2685,150,archive,arrival court,0.0,0.0,270,turn_left,1,v44-260099,v44-261668,True,671250,ssrm.v44.replay.02685,True
2686,150,signal,arrival court,4.0,4.0,0,approach_group,0,v44-656122,v44-654585,True,671500,ssrm.v44.replay.02686,True
2687,150,orchard,arrival court,0.0,0.0,45,request_permission,0,v44-718761,v44-724001,True,671750,ssrm.v44.replay.02687,True
2688,150,repair_ring,arrival court,0.0,0.0,270,pickup_shared_object,0,v44-926496,v44-934320,True,672000,ssrm.v44.replay.02688,True
