tick_id,day,settlement_id,resident_id,phrase,relationship_prompt,relationship_days,mastery_before,mastery_after,trust_before,trust_after,phrase_used_in_project,phrase_linked_to_resident_memory,persists_across_reload,no_autonomous_language_claim,no_llm_call
2871,160,glass_harbor,Oren,net keeper,kept net lane clear,160,0.588,0.596,0.94,0.94,True,True,True,True,True
2872,160,cinder_garden,Vale,cool hand,remembered shade first,160,0.579,0.589,0.94,0.94,True,True,True,True,True
2873,160,lichen_bridge,Sol,rope safe,waited at the rope,160,0.591,0.599,0.94,0.94,True,True,True,True,True
2874,160,orchid_engine,Bea,gear lane,kept the gear lane open,160,0.597,0.607,0.94,0.94,True,True,True,True,True
2875,160,moss_ward,Fay,ledger no touch,asked before ledger,160,0.598,0.606,0.94,0.94,True,True,True,True,True
2876,160,glass_harbor,Puck,lamp bright,guarded lamp for me,160,0.592,0.602,0.94,0.94,True,True,True,True,True
2877,160,cinder_garden,Wren,shade first,left my basket sorted,160,0.586,0.594,0.94,0.94,True,True,True,True,True
2878,160,lichen_bridge,Kio,bowl shared,kept bowl shared,160,0.578,0.588,0.94,0.94,True,True,True,True,True
2879,160,orchid_engine,Cai,valve wait,did not turn the valve,160,0.591,0.599,0.94,0.94,True,True,True,True,True
2880,161,glass_harbor,Oren,tea first,shared crossing tea,161,0.579,0.589,0.94,0.94,True,True,True,True,True
2881,161,cinder_garden,Vale,seed sleep,kept the path cool,161,0.587,0.595,0.94,0.94,True,True,True,True,True
2882,161,lichen_bridge,Sol,signal hush,heard my signal,161,0.587,0.597,0.94,0.94,True,True,True,True,True
2883,161,orchid_engine,Bea,orchid rest,let orchid rest,161,0.586,0.594,0.94,0.94,True,True,True,True,True
2884,161,moss_ward,Fay,path dry,helped after rain,161,0.577,0.587,0.94,0.94,True,True,True,True,True
2885,161,glass_harbor,Puck,net keeper,kept net lane clear,161,0.57,0.578,0.94,0.94,True,True,True,True,True
2886,161,cinder_garden,Wren,cool hand,remembered shade first,161,0.58,0.59,0.94,0.94,True,True,True,True,True
2887,161,lichen_bridge,Kio,rope safe,waited at the rope,161,0.588,0.596,0.94,0.94,True,True,True,True,True
2888,161,orchid_engine,Cai,gear lane,kept the gear lane open,161,0.587,0.597,0.94,0.94,True,True,True,True,True
2889,161,moss_ward,Milo,ledger no touch,asked before ledger,161,0.586,0.594,0.94,0.94,True,True,True,True,True
2890,161,glass_harbor,Sera,lamp bright,guarded lamp for me,161,0.579,0.589,0.94,0.94,True,True,True,True,True
2891,161,cinder_garden,Juno,shade first,left my basket sorted,161,0.591,0.599,0.94,0.94,True,True,True,True,True
2892,161,lichen_bridge,Luma,bowl shared,kept bowl shared,161,0.597,0.607,0.94,0.94,True,True,True,True,True
2893,161,orchid_engine,Dax,valve wait,did not turn the valve,161,0.598,0.606,0.94,0.94,True,True,True,True,True
2894,161,moss_ward,Tala,loom wait,waited during repair,161,0.596,0.606,0.94,0.94,True,True,True,True,True
2895,161,glass_harbor,Nia,tea first,shared crossing tea,161,0.588,0.596,0.94,0.94,True,True,True,True,True
2896,161,cinder_garden,Pax,seed sleep,kept the path cool,161,0.58,0.59,0.94,0.94,True,True,True,True,True
2897,161,lichen_bridge,Rin,signal hush,heard my signal,161,0.591,0.599,0.94,0.94,True,True,True,True,True
2898,162,moss_ward,Milo,path dry,helped after rain,162,0.579,0.589,0.94,0.94,True,True,True,True,True
2899,162,glass_harbor,Sera,net keeper,kept net lane clear,162,0.587,0.595,0.94,0.94,True,True,True,True,True
2900,162,cinder_garden,Juno,cool hand,remembered shade first,162,0.587,0.597,0.94,0.94,True,True,True,True,True
2901,162,lichen_bridge,Luma,rope safe,waited at the rope,162,0.586,0.594,0.94,0.94,True,True,True,True,True
2902,162,orchid_engine,Dax,gear lane,kept the gear lane open,162,0.577,0.587,0.94,0.94,True,True,True,True,True
2903,162,moss_ward,Tala,ledger no touch,asked before ledger,162,0.57,0.578,0.94,0.94,True,True,True,True,True
2904,162,glass_harbor,Nia,lamp bright,guarded lamp for me,162,0.58,0.59,0.94,0.94,True,True,True,True,True
2905,162,cinder_garden,Pax,shade first,left my basket sorted,162,0.588,0.596,0.94,0.94,True,True,True,True,True
2906,162,lichen_bridge,Rin,bowl shared,kept bowl shared,162,0.587,0.597,0.94,0.94,True,True,True,True,True
2907,162,orchid_engine,Eli,valve wait,did not turn the valve,162,0.586,0.594,0.94,0.94,True,True,True,True,True
2908,162,moss_ward,Ari,loom wait,waited during repair,162,0.577,0.587,0.94,0.94,True,True,True,True,True
2909,162,glass_harbor,Oren,tea first,shared crossing tea,162,0.589,0.597,0.94,0.94,True,True,True,True,True
2910,162,cinder_garden,Vale,seed sleep,kept the path cool,162,0.595,0.605,0.94,0.94,True,True,True,True,True
2911,162,lichen_bridge,Sol,signal hush,heard my signal,162,0.597,0.605,0.94,0.94,True,True,True,True,True
2912,162,orchid_engine,Bea,orchid rest,let orchid rest,162,0.594,0.604,0.94,0.94,True,True,True,True,True
2913,162,moss_ward,Fay,path dry,helped after rain,162,0.587,0.595,0.94,0.94,True,True,True,True,True
2914,162,glass_harbor,Puck,net keeper,kept net lane clear,162,0.578,0.588,0.94,0.94,True,True,True,True,True
2915,162,cinder_garden,Wren,cool hand,remembered shade first,162,0.59,0.598,0.94,0.94,True,True,True,True,True
2916,163,orchid_engine,Eli,gear lane,kept the gear lane open,163,0.581,0.591,0.94,0.94,True,True,True,True,True
2917,163,moss_ward,Ari,ledger no touch,asked before ledger,163,0.589,0.597,0.94,0.94,True,True,True,True,True
2918,163,glass_harbor,Oren,lamp bright,guarded lamp for me,163,0.59,0.6,0.94,0.94,True,True,True,True,True
2919,163,cinder_garden,Vale,shade first,left my basket sorted,163,0.589,0.597,0.94,0.94,True,True,True,True,True
2920,163,lichen_bridge,Sol,bowl shared,kept bowl shared,163,0.577,0.587,0.94,0.94,True,True,True,True,True
2921,163,orchid_engine,Bea,valve wait,did not turn the valve,163,0.57,0.578,0.94,0.94,True,True,True,True,True
2922,163,moss_ward,Fay,loom wait,waited during repair,163,0.58,0.59,0.94,0.94,True,True,True,True,True
2923,163,glass_harbor,Puck,tea first,shared crossing tea,163,0.588,0.596,0.94,0.94,True,True,True,True,True
2924,163,cinder_garden,Wren,seed sleep,kept the path cool,163,0.587,0.597,0.94,0.94,True,True,True,True,True
2925,163,lichen_bridge,Kio,signal hush,heard my signal,163,0.586,0.594,0.94,0.94,True,True,True,True,True
2926,163,orchid_engine,Cai,orchid rest,let orchid rest,163,0.577,0.587,0.94,0.94,True,True,True,True,True
2927,163,moss_ward,Milo,path dry,helped after rain,163,0.589,0.597,0.94,0.94,True,True,True,True,True
2928,163,glass_harbor,Sera,net keeper,kept net lane clear,163,0.595,0.605,0.94,0.94,True,True,True,True,True
2929,163,cinder_garden,Juno,cool hand,remembered shade first,163,0.597,0.605,0.94,0.94,True,True,True,True,True
2930,163,lichen_bridge,Luma,rope safe,waited at the rope,163,0.594,0.604,0.94,0.94,True,True,True,True,True
2931,163,orchid_engine,Dax,gear lane,kept the gear lane open,163,0.587,0.595,0.94,0.94,True,True,True,True,True
2932,163,moss_ward,Tala,ledger no touch,asked before ledger,163,0.578,0.588,0.94,0.94,True,True,True,True,True
2933,163,glass_harbor,Nia,lamp bright,guarded lamp for me,163,0.59,0.598,0.94,0.94,True,True,True,True,True
2934,164,lichen_bridge,Kio,bowl shared,kept bowl shared,164,0.588,0.598,0.94,0.94,True,True,True,True,True
2935,164,orchid_engine,Cai,valve wait,did not turn the valve,164,0.599,0.607,0.94,0.94,True,True,True,True,True
2936,164,moss_ward,Milo,loom wait,waited during repair,164,0.598,0.608,0.94,0.94,True,True,True,True,True
2937,164,glass_harbor,Sera,tea first,shared crossing tea,164,0.598,0.606,0.94,0.94,True,True,True,True,True
2938,164,cinder_garden,Juno,seed sleep,kept the path cool,164,0.587,0.597,0.94,0.94,True,True,True,True,True
2939,164,lichen_bridge,Luma,signal hush,heard my signal,164,0.581,0.589,0.94,0.94,True,True,True,True,True
2940,164,orchid_engine,Dax,orchid rest,let orchid rest,164,0.589,0.599,0.94,0.94,True,True,True,True,True
2941,164,moss_ward,Tala,path dry,helped after rain,164,0.599,0.607,0.94,0.94,True,True,True,True,True
2942,164,glass_harbor,Nia,net keeper,kept net lane clear,164,0.596,0.606,0.94,0.94,True,True,True,True,True
2943,164,cinder_garden,Pax,cool hand,remembered shade first,164,0.597,0.605,0.94,0.94,True,True,True,True,True
2944,164,lichen_bridge,Rin,rope safe,waited at the rope,164,0.586,0.596,0.94,0.94,True,True,True,True,True
2945,164,orchid_engine,Eli,gear lane,kept the gear lane open,164,0.591,0.599,0.94,0.94,True,True,True,True,True
2946,164,moss_ward,Ari,ledger no touch,asked before ledger,164,0.597,0.607,0.94,0.94,True,True,True,True,True
2947,164,glass_harbor,Oren,lamp bright,guarded lamp for me,164,0.6,0.608,0.94,0.94,True,True,True,True,True
2948,164,cinder_garden,Vale,shade first,left my basket sorted,164,0.597,0.607,0.94,0.94,True,True,True,True,True
2949,164,lichen_bridge,Sol,bowl shared,kept bowl shared,164,0.587,0.595,0.94,0.94,True,True,True,True,True
2950,164,orchid_engine,Bea,valve wait,did not turn the valve,164,0.578,0.588,0.94,0.94,True,True,True,True,True
2951,164,moss_ward,Fay,loom wait,waited during repair,164,0.59,0.598,0.94,0.94,True,True,True,True,True
2952,165,cinder_garden,Pax,seed sleep,kept the path cool,165,0.59,0.6,0.94,0.94,True,True,True,True,True
2953,165,lichen_bridge,Rin,signal hush,heard my signal,165,0.599,0.607,0.94,0.94,True,True,True,True,True
2954,165,orchid_engine,Eli,orchid rest,let orchid rest,165,0.598,0.608,0.94,0.94,True,True,True,True,True
2955,165,moss_ward,Ari,path dry,helped after rain,165,0.598,0.606,0.94,0.94,True,True,True,True,True
2956,165,glass_harbor,Oren,net keeper,kept net lane clear,165,0.596,0.606,0.94,0.94,True,True,True,True,True
2957,165,cinder_garden,Vale,cool hand,remembered shade first,165,0.589,0.597,0.94,0.94,True,True,True,True,True
2958,165,lichen_bridge,Sol,rope safe,waited at the rope,165,0.599,0.609,0.94,0.94,True,True,True,True,True
2959,165,orchid_engine,Bea,gear lane,kept the gear lane open,165,0.607,0.615,0.94,0.94,True,True,True,True,True
2960,165,moss_ward,Fay,ledger no touch,asked before ledger,165,0.606,0.616,0.94,0.94,True,True,True,True,True
2961,165,glass_harbor,Puck,lamp bright,guarded lamp for me,165,0.602,0.61,0.94,0.94,True,True,True,True,True
2962,165,cinder_garden,Wren,shade first,left my basket sorted,165,0.594,0.604,0.94,0.94,True,True,True,True,True
2963,165,lichen_bridge,Kio,bowl shared,kept bowl shared,165,0.598,0.606,0.94,0.94,True,True,True,True,True
2964,165,orchid_engine,Cai,valve wait,did not turn the valve,165,0.607,0.617,0.94,0.94,True,True,True,True,True
2965,165,moss_ward,Milo,loom wait,waited during repair,165,0.608,0.616,0.94,0.94,True,True,True,True,True
2966,165,glass_harbor,Sera,tea first,shared crossing tea,165,0.606,0.616,0.94,0.94,True,True,True,True,True
2967,165,cinder_garden,Juno,seed sleep,kept the path cool,165,0.597,0.605,0.94,0.94,True,True,True,True,True
2968,165,lichen_bridge,Luma,signal hush,heard my signal,165,0.589,0.599,0.94,0.94,True,True,True,True,True
2969,165,orchid_engine,Dax,orchid rest,let orchid rest,165,0.599,0.607,0.94,0.94,True,True,True,True,True
2970,166,glass_harbor,Puck,net keeper,kept net lane clear,166,0.588,0.598,0.94,0.94,True,True,True,True,True
2971,166,cinder_garden,Wren,cool hand,remembered shade first,166,0.598,0.606,0.94,0.94,True,True,True,True,True
2972,166,lichen_bridge,Kio,rope safe,waited at the rope,166,0.596,0.606,0.94,0.94,True,True,True,True,True
2973,166,orchid_engine,Cai,gear lane,kept the gear lane open,166,0.597,0.605,0.94,0.94,True,True,True,True,True
2974,166,moss_ward,Milo,ledger no touch,asked before ledger,166,0.594,0.604,0.94,0.94,True,True,True,True,True
2975,166,glass_harbor,Sera,lamp bright,guarded lamp for me,166,0.589,0.597,0.94,0.94,True,True,True,True,True
2976,166,cinder_garden,Juno,shade first,left my basket sorted,166,0.599,0.609,0.94,0.94,True,True,True,True,True
2977,166,lichen_bridge,Luma,bowl shared,kept bowl shared,166,0.607,0.615,0.94,0.94,True,True,True,True,True
2978,166,orchid_engine,Dax,valve wait,did not turn the valve,166,0.606,0.616,0.94,0.94,True,True,True,True,True
2979,166,moss_ward,Tala,loom wait,waited during repair,166,0.606,0.614,0.94,0.94,True,True,True,True,True
2980,166,glass_harbor,Nia,tea first,shared crossing tea,166,0.596,0.606,0.94,0.94,True,True,True,True,True
2981,166,cinder_garden,Pax,seed sleep,kept the path cool,166,0.6,0.608,0.94,0.94,True,True,True,True,True
2982,166,lichen_bridge,Rin,signal hush,heard my signal,166,0.607,0.617,0.94,0.94,True,True,True,True,True
2983,166,orchid_engine,Eli,orchid rest,let orchid rest,166,0.608,0.616,0.94,0.94,True,True,True,True,True
2984,166,moss_ward,Ari,path dry,helped after rain,166,0.606,0.616,0.94,0.94,True,True,True,True,True
2985,166,glass_harbor,Oren,net keeper,kept net lane clear,166,0.606,0.614,0.94,0.94,True,True,True,True,True
2986,166,cinder_garden,Vale,cool hand,remembered shade first,166,0.597,0.607,0.94,0.94,True,True,True,True,True
2987,166,lichen_bridge,Sol,rope safe,waited at the rope,166,0.609,0.617,0.94,0.94,True,True,True,True,True
2988,167,moss_ward,Tala,ledger no touch,asked before ledger,167,0.588,0.598,0.94,0.94,True,True,True,True,True
2989,167,glass_harbor,Nia,lamp bright,guarded lamp for me,167,0.598,0.606,0.94,0.94,True,True,True,True,True
2990,167,cinder_garden,Pax,shade first,left my basket sorted,167,0.596,0.606,0.94,0.94,True,True,True,True,True
2991,167,lichen_bridge,Rin,bowl shared,kept bowl shared,167,0.597,0.605,0.94,0.94,True,True,True,True,True
2992,167,orchid_engine,Eli,valve wait,did not turn the valve,167,0.594,0.604,0.94,0.94,True,True,True,True,True
2993,167,moss_ward,Ari,loom wait,waited during repair,167,0.587,0.595,0.94,0.94,True,True,True,True,True
2994,167,glass_harbor,Oren,tea first,shared crossing tea,167,0.597,0.607,0.94,0.94,True,True,True,True,True
2995,167,cinder_garden,Vale,seed sleep,kept the path cool,167,0.605,0.613,0.94,0.94,True,True,True,True,True
2996,167,lichen_bridge,Sol,signal hush,heard my signal,167,0.605,0.615,0.94,0.94,True,True,True,True,True
2997,167,orchid_engine,Bea,orchid rest,let orchid rest,167,0.604,0.612,0.94,0.94,True,True,True,True,True
2998,167,moss_ward,Fay,path dry,helped after rain,167,0.595,0.605,0.94,0.94,True,True,True,True,True
2999,167,glass_harbor,Puck,net keeper,kept net lane clear,167,0.598,0.606,0.94,0.94,True,True,True,True,True
3000,167,cinder_garden,Wren,cool hand,remembered shade first,167,0.606,0.616,0.94,0.94,True,True,True,True,True
3001,167,lichen_bridge,Kio,rope safe,waited at the rope,167,0.606,0.614,0.94,0.94,True,True,True,True,True
3002,167,orchid_engine,Cai,gear lane,kept the gear lane open,167,0.605,0.615,0.94,0.94,True,True,True,True,True
3003,167,moss_ward,Milo,ledger no touch,asked before ledger,167,0.604,0.614,0.94,0.94,True,True,True,True,True
3004,167,glass_harbor,Sera,lamp bright,guarded lamp for me,167,0.597,0.607,0.94,0.94,True,True,True,True,True
3005,167,cinder_garden,Juno,shade first,left my basket sorted,167,0.609,0.617,0.94,0.94,True,True,True,True,True
3006,168,orchid_engine,Bea,valve wait,did not turn the valve,168,0.588,0.598,0.94,0.94,True,True,True,True,True
3007,168,moss_ward,Fay,loom wait,waited during repair,168,0.598,0.606,0.94,0.94,True,True,True,True,True
3008,168,glass_harbor,Puck,tea first,shared crossing tea,168,0.596,0.606,0.94,0.94,True,True,True,True,True
3009,168,cinder_garden,Wren,seed sleep,kept the path cool,168,0.597,0.605,0.94,0.94,True,True,True,True,True
3010,168,lichen_bridge,Kio,signal hush,heard my signal,168,0.594,0.604,0.94,0.94,True,True,True,True,True
3011,168,orchid_engine,Cai,orchid rest,let orchid rest,168,0.587,0.595,0.94,0.94,True,True,True,True,True
3012,168,moss_ward,Milo,path dry,helped after rain,168,0.597,0.607,0.94,0.94,True,True,True,True,True
3013,168,glass_harbor,Sera,net keeper,kept net lane clear,168,0.605,0.613,0.94,0.94,True,True,True,True,True
3014,168,cinder_garden,Juno,cool hand,remembered shade first,168,0.605,0.615,0.94,0.94,True,True,True,True,True
3015,168,lichen_bridge,Luma,rope safe,waited at the rope,168,0.604,0.612,0.94,0.94,True,True,True,True,True
3016,168,orchid_engine,Dax,gear lane,kept the gear lane open,168,0.595,0.605,0.94,0.94,True,True,True,True,True
3017,168,moss_ward,Tala,ledger no touch,asked before ledger,168,0.598,0.606,0.94,0.94,True,True,True,True,True
3018,168,glass_harbor,Nia,lamp bright,guarded lamp for me,168,0.606,0.616,0.94,0.94,True,True,True,True,True
3019,168,cinder_garden,Pax,shade first,left my basket sorted,168,0.606,0.614,0.94,0.94,True,True,True,True,True
3020,168,lichen_bridge,Rin,bowl shared,kept bowl shared,168,0.605,0.615,0.94,0.94,True,True,True,True,True
3021,168,orchid_engine,Eli,valve wait,did not turn the valve,168,0.604,0.612,0.94,0.94,True,True,True,True,True
3022,168,moss_ward,Ari,loom wait,waited during repair,168,0.595,0.605,0.94,0.94,True,True,True,True,True
3023,168,glass_harbor,Oren,tea first,shared crossing tea,168,0.607,0.615,0.94,0.94,True,True,True,True,True
3024,169,lichen_bridge,Luma,signal hush,heard my signal,169,0.599,0.609,0.94,0.94,True,True,True,True,True
3025,169,orchid_engine,Dax,orchid rest,let orchid rest,169,0.607,0.615,0.94,0.94,True,True,True,True,True
3026,169,moss_ward,Tala,path dry,helped after rain,169,0.607,0.617,0.94,0.94,True,True,True,True,True
3027,169,glass_harbor,Nia,net keeper,kept net lane clear,169,0.606,0.614,0.94,0.94,True,True,True,True,True
3028,169,cinder_garden,Pax,cool hand,remembered shade first,169,0.605,0.615,0.94,0.94,True,True,True,True,True
3029,169,lichen_bridge,Rin,rope safe,waited at the rope,169,0.596,0.604,0.94,0.94,True,True,True,True,True
3030,169,orchid_engine,Eli,gear lane,kept the gear lane open,169,0.599,0.609,0.94,0.94,True,True,True,True,True
3031,169,moss_ward,Ari,ledger no touch,asked before ledger,169,0.607,0.615,0.94,0.94,True,True,True,True,True
3032,169,glass_harbor,Oren,lamp bright,guarded lamp for me,169,0.608,0.618,0.94,0.94,True,True,True,True,True
3033,169,cinder_garden,Vale,shade first,left my basket sorted,169,0.607,0.615,0.94,0.94,True,True,True,True,True
3034,169,lichen_bridge,Sol,bowl shared,kept bowl shared,169,0.595,0.605,0.94,0.94,True,True,True,True,True
3035,169,orchid_engine,Bea,valve wait,did not turn the valve,169,0.598,0.606,0.94,0.94,True,True,True,True,True
3036,169,moss_ward,Fay,loom wait,waited during repair,169,0.606,0.616,0.94,0.94,True,True,True,True,True
3037,169,glass_harbor,Puck,tea first,shared crossing tea,169,0.606,0.614,0.94,0.94,True,True,True,True,True
