tick_id,day,route_id,agent,control_id,button_label,click_kind,animation_state_before,animation_state_after,localstorage_key,localstorage_written,dom_event_handler,visible_state_badge,private_workspace_hidden
1042,87,archive_signal,Milo,anim-archive_signal-idle,hold,none,stepped,stepped,ssrm.v34.route.archive_signal,False,noop,Milo: stepped,True
1043,87,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
1044,88,central_repair_ring,Pax,anim-central_repair_ring-play,Play body animation,animation_play,stepped,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Pax: playing,True
1045,88,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
1046,88,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Nia: paused,True
1047,88,archive_signal,Milo,anim-archive_signal-pause,Pause body animation,animation_pause,stepped,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Milo: paused,True
1048,88,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
1049,88,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ari: playing,True
1050,88,central_repair_ring,Pax,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Pax: playing,True
1051,88,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
1052,88,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Nia: paused,True
1053,88,archive_signal,Milo,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Milo: paused,True
1054,88,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
1055,88,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ari: playing,True
1056,89,central_repair_ring,Juno,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Juno: playing,True
1057,89,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Ari: stepped,True
1058,89,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Fay: paused,True
1059,89,archive_signal,Nia,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
1060,89,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
1061,89,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: playing,True
1062,89,central_repair_ring,Juno,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Juno: playing,True
1063,89,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Ari: stepped,True
1064,89,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Fay: paused,True
1065,89,archive_signal,Nia,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
1066,89,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
1067,89,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: playing,True
1068,90,central_repair_ring,Pax,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Pax: playing,True
1069,90,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
1070,90,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Nia: paused,True
1071,90,archive_signal,Milo,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Milo: paused,True
1072,90,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
1073,90,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ari: playing,True
1074,90,central_repair_ring,Pax,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Pax: playing,True
1075,90,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
1076,90,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Nia: paused,True
1077,90,archive_signal,Milo,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Milo: paused,True
1078,90,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
1079,90,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ari: playing,True
1080,91,central_repair_ring,Juno,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Juno: playing,True
1081,91,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Ari: stepped,True
1082,91,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Fay: paused,True
1083,91,archive_signal,Nia,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
1084,91,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
1085,91,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: playing,True
1086,91,central_repair_ring,Juno,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Juno: playing,True
1087,91,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Ari: stepped,True
1088,91,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Fay: paused,True
1089,91,archive_signal,Nia,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
1090,91,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
1091,91,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: playing,True
1092,92,central_repair_ring,Pax,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Pax: playing,True
1093,92,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
1094,92,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Nia: paused,True
1095,92,archive_signal,Milo,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Milo: paused,True
1096,92,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
1097,92,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ari: playing,True
1098,92,central_repair_ring,Pax,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Pax: playing,True
1099,92,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
1100,92,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Nia: paused,True
1101,92,archive_signal,Milo,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Milo: paused,True
1102,92,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
1103,92,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ari: playing,True
1104,93,central_repair_ring,Juno,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Juno: playing,True
1105,93,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Ari: stepped,True
1106,93,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Fay: paused,True
1107,93,archive_signal,Nia,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
1108,93,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
1109,93,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: playing,True
1110,93,central_repair_ring,Juno,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Juno: playing,True
1111,93,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Ari: stepped,True
1112,93,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Fay: paused,True
1113,93,archive_signal,Nia,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
1114,93,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
1115,93,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: playing,True
1116,94,central_repair_ring,Pax,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Pax: playing,True
1117,94,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
1118,94,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Nia: paused,True
1119,94,archive_signal,Milo,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Milo: paused,True
1120,94,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
1121,94,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ari: playing,True
1122,94,central_repair_ring,Pax,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Pax: playing,True
1123,94,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Fay: stepped,True
1124,94,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Nia: paused,True
1125,94,archive_signal,Milo,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Milo: paused,True
1126,94,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
1127,94,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ari: playing,True
1128,95,central_repair_ring,Juno,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Juno: playing,True
1129,95,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Ari: stepped,True
1130,95,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Fay: paused,True
1131,95,archive_signal,Nia,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
1132,95,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
1133,95,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: playing,True
1134,95,central_repair_ring,Juno,anim-central_repair_ring-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'playing')",Juno: playing,True
1135,95,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,stepped,stepped,ssrm.v34.route.riverbend_roofward,False,noop,Ari: stepped,True
1136,95,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Fay: paused,True
1137,95,archive_signal,Nia,anim-archive_signal-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
1138,95,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
1139,95,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: playing,True
1140,96,riverbend_roofward,Ari,anim-riverbend_roofward-play,Play body animation,animation_play,stepped,playing,ssrm.v34.route.riverbend_roofward,True,"clickAnimation(routeId, 'playing')",Ari: playing,True
1141,96,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,paused,paused,ssrm.v34.route.roofward_archive,False,noop,Fay: paused,True
1142,96,archive_signal,Nia,anim-archive_signal-idle,hold,none,paused,paused,ssrm.v34.route.archive_signal,False,noop,Nia: paused,True
1143,96,signal_orchard,Milo,anim-signal_orchard-pause,Pause body animation,animation_pause,stepped,paused,ssrm.v34.route.signal_orchard,True,"clickAnimation(routeId, 'paused')",Milo: paused,True
1144,96,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,playing,playing,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: playing,True
1145,96,central_repair_ring,Juno,anim-central_repair_ring-idle,hold,none,playing,playing,ssrm.v34.route.central_repair_ring,False,noop,Juno: playing,True
