tick_id,day,settlement_id,scheduler_id,partner_id,witness_id,scheduled_task,scheduled_room,avatar_action,schedule_source,dependency,start_slot,duration_slots,schedule_status,advanced_without_avatar,visible_schedule_card,private_workspace_sealed
3290,183,repair_ring,Vale,Wren,Juno,test bell,spark lane,absent,resident-to-resident,watch sparks,14,3,scheduled,True,True,True
3291,183,riverbend,Nox,Ari,Lio,watch water,dry ridge,ask_forgiveness_limit,resident-to-resident,repair crossing,15,1,scheduled,True,True,True
3292,183,roofward,Fay,Sera,Orr,clean lens,sun sill,inspect_role_board,resident-to-resident,sort ledger,16,2,scheduled,True,True,True
3293,183,archive,Toma,Vell,Rin,thread spool,arrival court,absent,resident-to-resident,seal desk,17,3,scheduled,True,True,True
3294,184,orchard,Ivo,Mara,Pim,count seeds,satchel shed,ask_about_debt,resident-to-resident,trade tokens,0,2,renegotiated,True,True,True
3295,184,repair_ring,Pax,Vale,Wren,clip wire,arrival court,ask_forgiveness_limit,resident-to-resident,test bell,1,3,scheduled,True,True,True
3296,184,riverbend,Cee,Nox,Ari,dry cords,plank hall,absent,resident-to-resident,watch water,2,1,scheduled,True,True,True
3297,184,roofward,Bex,Fay,Sera,shade stair,warm lane,ask_about_debt,resident-to-resident,clean lens,3,2,scheduled,True,True,True
3298,184,archive,Nia,Toma,Vell,sort tags,ink niche,ask_forgiveness_limit,resident-to-resident,thread spool,4,3,scheduled,True,True,True
3299,184,signal,Ren,Kesh,Oda,fill lantern,signal perch,inspect_role_board,resident-to-resident,watch lens,5,1,scheduled,True,True,True
3300,184,orchard,Pim,Suf,Ivo,dry rows,arrival court,absent,resident-to-resident,watch mud,6,2,scheduled,True,True,True
3301,184,repair_ring,Wren,Juno,Pax,watch sparks,wire bench,ask_about_debt,resident-to-resident,cool bench,7,3,scheduled,True,True,True
3302,184,riverbend,Ari,Lio,Cee,repair crossing,wet crossing,inspect_role_board,resident-to-resident,trim lantern,8,1,scheduled,True,True,True
3303,184,roofward,Sera,Orr,Bex,sort ledger,ledger loft,absent,resident-to-resident,set hinge,9,2,renegotiated,True,True,True
3304,184,archive,Vell,Rin,Nia,seal desk,memory desk,ask_about_debt,resident-to-resident,quiet stacks,10,3,scheduled,True,True,True
3305,184,signal,Oda,Milo,Ren,read wind,arrival court,ask_forgiveness_limit,resident-to-resident,check rope,11,1,scheduled,True,True,True
3306,184,orchard,Ivo,Mara,Pim,count seeds,seed lane,inspect_role_board,resident-to-resident,trade tokens,12,2,scheduled,True,True,True
3307,184,repair_ring,Pax,Vale,Wren,clip wire,spark lane,absent,resident-to-resident,test bell,13,3,scheduled,True,True,True
3308,184,riverbend,Cee,Nox,Ari,dry cords,dry ridge,ask_forgiveness_limit,resident-to-resident,watch water,14,1,scheduled,True,True,True
3309,184,roofward,Bex,Fay,Sera,shade stair,sun sill,inspect_role_board,resident-to-resident,clean lens,15,2,scheduled,True,True,True
3310,184,archive,Nia,Toma,Vell,sort tags,arrival court,absent,resident-to-resident,thread spool,16,3,scheduled,True,True,True
3311,184,signal,Ren,Kesh,Oda,fill lantern,mast base,ask_about_debt,resident-to-resident,watch lens,17,1,scheduled,True,True,True
3312,185,repair_ring,Juno,Pax,Vale,cool bench,arrival court,ask_forgiveness_limit,resident-to-resident,clip wire,0,3,renegotiated,True,True,True
3313,185,riverbend,Lio,Cee,Nox,trim lantern,plank hall,absent,resident-to-resident,dry cords,1,1,scheduled,True,True,True
3314,185,roofward,Orr,Bex,Fay,set hinge,warm lane,ask_about_debt,resident-to-resident,shade stair,2,2,scheduled,True,True,True
3315,185,archive,Rin,Nia,Toma,quiet stacks,ink niche,ask_forgiveness_limit,resident-to-resident,sort tags,3,3,scheduled,True,True,True
3316,185,signal,Milo,Ren,Kesh,check rope,signal perch,inspect_role_board,resident-to-resident,fill lantern,4,1,scheduled,True,True,True
3317,185,orchard,Mara,Pim,Suf,trade tokens,arrival court,absent,resident-to-resident,dry rows,5,2,scheduled,True,True,True
3318,185,repair_ring,Vale,Wren,Juno,test bell,wire bench,ask_about_debt,resident-to-resident,watch sparks,6,3,scheduled,True,True,True
3319,185,riverbend,Nox,Ari,Lio,watch water,wet crossing,inspect_role_board,resident-to-resident,repair crossing,7,1,scheduled,True,True,True
3320,185,roofward,Fay,Sera,Orr,clean lens,ledger loft,absent,resident-to-resident,sort ledger,8,2,scheduled,True,True,True
3321,185,archive,Toma,Vell,Rin,thread spool,memory desk,ask_about_debt,resident-to-resident,seal desk,9,3,renegotiated,True,True,True
3322,185,signal,Kesh,Oda,Milo,watch lens,arrival court,ask_forgiveness_limit,resident-to-resident,read wind,10,1,scheduled,True,True,True
3323,185,orchard,Suf,Ivo,Mara,watch mud,seed lane,inspect_role_board,resident-to-resident,count seeds,11,2,scheduled,True,True,True
3324,185,repair_ring,Juno,Pax,Vale,cool bench,spark lane,absent,resident-to-resident,clip wire,12,3,scheduled,True,True,True
3325,185,riverbend,Lio,Cee,Nox,trim lantern,dry ridge,ask_forgiveness_limit,resident-to-resident,dry cords,13,1,scheduled,True,True,True
3326,185,roofward,Orr,Bex,Fay,set hinge,sun sill,inspect_role_board,resident-to-resident,shade stair,14,2,scheduled,True,True,True
3327,185,archive,Rin,Nia,Toma,quiet stacks,arrival court,absent,resident-to-resident,sort tags,15,3,scheduled,True,True,True
3328,185,signal,Milo,Ren,Kesh,check rope,mast base,ask_about_debt,resident-to-resident,fill lantern,16,1,scheduled,True,True,True
3329,185,orchard,Mara,Pim,Suf,trade tokens,mud row,ask_forgiveness_limit,resident-to-resident,dry rows,17,2,scheduled,True,True,True
3330,186,riverbend,Ari,Lio,Cee,repair crossing,plank hall,absent,resident-to-resident,trim lantern,0,1,renegotiated,True,True,True
3331,186,roofward,Sera,Orr,Bex,sort ledger,warm lane,ask_about_debt,resident-to-resident,set hinge,1,2,scheduled,True,True,True
3332,186,archive,Vell,Rin,Nia,seal desk,ink niche,ask_forgiveness_limit,resident-to-resident,quiet stacks,2,3,scheduled,True,True,True
3333,186,signal,Oda,Milo,Ren,read wind,signal perch,inspect_role_board,resident-to-resident,check rope,3,1,scheduled,True,True,True
3334,186,orchard,Ivo,Mara,Pim,count seeds,arrival court,absent,resident-to-resident,trade tokens,4,2,scheduled,True,True,True
3335,186,repair_ring,Pax,Vale,Wren,clip wire,wire bench,ask_about_debt,resident-to-resident,test bell,5,3,scheduled,True,True,True
3336,186,riverbend,Cee,Nox,Ari,dry cords,wet crossing,inspect_role_board,resident-to-resident,watch water,6,1,scheduled,True,True,True
3337,186,roofward,Bex,Fay,Sera,shade stair,ledger loft,absent,resident-to-resident,clean lens,7,2,scheduled,True,True,True
3338,186,archive,Nia,Toma,Vell,sort tags,memory desk,ask_about_debt,resident-to-resident,thread spool,8,3,scheduled,True,True,True
3339,186,signal,Ren,Kesh,Oda,fill lantern,arrival court,ask_forgiveness_limit,resident-to-resident,watch lens,9,1,renegotiated,True,True,True
3340,186,orchard,Pim,Suf,Ivo,dry rows,seed lane,inspect_role_board,resident-to-resident,watch mud,10,2,scheduled,True,True,True
3341,186,repair_ring,Wren,Juno,Pax,watch sparks,spark lane,absent,resident-to-resident,cool bench,11,3,scheduled,True,True,True
3342,186,riverbend,Ari,Lio,Cee,repair crossing,dry ridge,ask_forgiveness_limit,resident-to-resident,trim lantern,12,1,scheduled,True,True,True
3343,186,roofward,Sera,Orr,Bex,sort ledger,sun sill,inspect_role_board,resident-to-resident,set hinge,13,2,scheduled,True,True,True
3344,186,archive,Vell,Rin,Nia,seal desk,arrival court,absent,resident-to-resident,quiet stacks,14,3,scheduled,True,True,True
3345,186,signal,Oda,Milo,Ren,read wind,mast base,ask_about_debt,resident-to-resident,check rope,15,1,scheduled,True,True,True
3346,186,orchard,Ivo,Mara,Pim,count seeds,mud row,ask_forgiveness_limit,resident-to-resident,trade tokens,16,2,scheduled,True,True,True
3347,186,repair_ring,Pax,Vale,Wren,clip wire,bell alcove,inspect_role_board,resident-to-resident,test bell,17,3,scheduled,True,True,True
3348,187,roofward,Fay,Sera,Orr,clean lens,warm lane,ask_about_debt,resident-to-resident,sort ledger,0,2,renegotiated,True,True,True
3349,187,archive,Toma,Vell,Rin,thread spool,ink niche,ask_forgiveness_limit,resident-to-resident,seal desk,1,3,scheduled,True,True,True
3350,187,signal,Kesh,Oda,Milo,watch lens,signal perch,inspect_role_board,resident-to-resident,read wind,2,1,scheduled,True,True,True
3351,187,orchard,Suf,Ivo,Mara,watch mud,arrival court,absent,resident-to-resident,count seeds,3,2,scheduled,True,True,True
3352,187,repair_ring,Juno,Pax,Vale,cool bench,wire bench,ask_about_debt,resident-to-resident,clip wire,4,3,scheduled,True,True,True
3353,187,riverbend,Lio,Cee,Nox,trim lantern,wet crossing,inspect_role_board,resident-to-resident,dry cords,5,1,scheduled,True,True,True
3354,187,roofward,Orr,Bex,Fay,set hinge,ledger loft,absent,resident-to-resident,shade stair,6,2,scheduled,True,True,True
3355,187,archive,Rin,Nia,Toma,quiet stacks,memory desk,ask_about_debt,resident-to-resident,sort tags,7,3,scheduled,True,True,True
3356,187,signal,Milo,Ren,Kesh,check rope,arrival court,ask_forgiveness_limit,resident-to-resident,fill lantern,8,1,scheduled,True,True,True
3357,187,orchard,Mara,Pim,Suf,trade tokens,seed lane,inspect_role_board,resident-to-resident,dry rows,9,2,renegotiated,True,True,True
3358,187,repair_ring,Vale,Wren,Juno,test bell,spark lane,absent,resident-to-resident,watch sparks,10,3,scheduled,True,True,True
3359,187,riverbend,Nox,Ari,Lio,watch water,dry ridge,ask_forgiveness_limit,resident-to-resident,repair crossing,11,1,scheduled,True,True,True
3360,187,roofward,Fay,Sera,Orr,clean lens,sun sill,inspect_role_board,resident-to-resident,sort ledger,12,2,scheduled,True,True,True
3361,187,archive,Toma,Vell,Rin,thread spool,arrival court,absent,resident-to-resident,seal desk,13,3,scheduled,True,True,True
3362,187,signal,Kesh,Oda,Milo,watch lens,mast base,ask_about_debt,resident-to-resident,read wind,14,1,scheduled,True,True,True
3363,187,orchard,Suf,Ivo,Mara,watch mud,mud row,ask_forgiveness_limit,resident-to-resident,count seeds,15,2,scheduled,True,True,True
3364,187,repair_ring,Juno,Pax,Vale,cool bench,bell alcove,inspect_role_board,resident-to-resident,clip wire,16,3,scheduled,True,True,True
3365,187,riverbend,Lio,Cee,Nox,trim lantern,kit alcove,ask_about_debt,resident-to-resident,dry cords,17,1,scheduled,True,True,True
3366,188,archive,Nia,Toma,Vell,sort tags,ink niche,ask_forgiveness_limit,resident-to-resident,thread spool,0,3,renegotiated,True,True,True
3367,188,signal,Ren,Kesh,Oda,fill lantern,signal perch,inspect_role_board,resident-to-resident,watch lens,1,1,scheduled,True,True,True
3368,188,orchard,Pim,Suf,Ivo,dry rows,arrival court,absent,resident-to-resident,watch mud,2,2,scheduled,True,True,True
3369,188,repair_ring,Wren,Juno,Pax,watch sparks,wire bench,ask_about_debt,resident-to-resident,cool bench,3,3,scheduled,True,True,True
3370,188,riverbend,Ari,Lio,Cee,repair crossing,wet crossing,inspect_role_board,resident-to-resident,trim lantern,4,1,scheduled,True,True,True
3371,188,roofward,Sera,Orr,Bex,sort ledger,ledger loft,absent,resident-to-resident,set hinge,5,2,scheduled,True,True,True
3372,188,archive,Vell,Rin,Nia,seal desk,memory desk,ask_about_debt,resident-to-resident,quiet stacks,6,3,scheduled,True,True,True
3373,188,signal,Oda,Milo,Ren,read wind,arrival court,ask_forgiveness_limit,resident-to-resident,check rope,7,1,scheduled,True,True,True
3374,188,orchard,Ivo,Mara,Pim,count seeds,seed lane,inspect_role_board,resident-to-resident,trade tokens,8,2,scheduled,True,True,True
3375,188,repair_ring,Pax,Vale,Wren,clip wire,spark lane,absent,resident-to-resident,test bell,9,3,renegotiated,True,True,True
3376,188,riverbend,Cee,Nox,Ari,dry cords,dry ridge,ask_forgiveness_limit,resident-to-resident,watch water,10,1,scheduled,True,True,True
3377,188,roofward,Bex,Fay,Sera,shade stair,sun sill,inspect_role_board,resident-to-resident,clean lens,11,2,scheduled,True,True,True
3378,188,archive,Nia,Toma,Vell,sort tags,arrival court,absent,resident-to-resident,thread spool,12,3,scheduled,True,True,True
3379,188,signal,Ren,Kesh,Oda,fill lantern,mast base,ask_about_debt,resident-to-resident,watch lens,13,1,scheduled,True,True,True
3380,188,orchard,Pim,Suf,Ivo,dry rows,mud row,ask_forgiveness_limit,resident-to-resident,watch mud,14,2,scheduled,True,True,True
3381,188,repair_ring,Wren,Juno,Pax,watch sparks,bell alcove,inspect_role_board,resident-to-resident,cool bench,15,3,scheduled,True,True,True
3382,188,riverbend,Ari,Lio,Cee,repair crossing,kit alcove,ask_about_debt,resident-to-resident,trim lantern,16,1,scheduled,True,True,True
3383,188,roofward,Sera,Orr,Bex,sort ledger,arrival court,ask_forgiveness_limit,resident-to-resident,set hinge,17,2,scheduled,True,True,True
3384,189,signal,Milo,Ren,Kesh,check rope,signal perch,inspect_role_board,resident-to-resident,fill lantern,0,1,renegotiated,True,True,True
3385,189,orchard,Mara,Pim,Suf,trade tokens,arrival court,absent,resident-to-resident,dry rows,1,2,scheduled,True,True,True
3386,189,repair_ring,Vale,Wren,Juno,test bell,wire bench,ask_about_debt,resident-to-resident,watch sparks,2,3,scheduled,True,True,True
3387,189,riverbend,Nox,Ari,Lio,watch water,wet crossing,inspect_role_board,resident-to-resident,repair crossing,3,1,scheduled,True,True,True
3388,189,roofward,Fay,Sera,Orr,clean lens,ledger loft,absent,resident-to-resident,sort ledger,4,2,scheduled,True,True,True
3389,189,archive,Toma,Vell,Rin,thread spool,memory desk,ask_about_debt,resident-to-resident,seal desk,5,3,scheduled,True,True,True
3390,189,signal,Kesh,Oda,Milo,watch lens,arrival court,ask_forgiveness_limit,resident-to-resident,read wind,6,1,scheduled,True,True,True
3391,189,orchard,Suf,Ivo,Mara,watch mud,seed lane,inspect_role_board,resident-to-resident,count seeds,7,2,scheduled,True,True,True
3392,189,repair_ring,Juno,Pax,Vale,cool bench,spark lane,absent,resident-to-resident,clip wire,8,3,scheduled,True,True,True
3393,189,riverbend,Lio,Cee,Nox,trim lantern,dry ridge,ask_forgiveness_limit,resident-to-resident,dry cords,9,1,renegotiated,True,True,True
3394,189,roofward,Orr,Bex,Fay,set hinge,sun sill,inspect_role_board,resident-to-resident,shade stair,10,2,scheduled,True,True,True
3395,189,archive,Rin,Nia,Toma,quiet stacks,arrival court,absent,resident-to-resident,sort tags,11,3,scheduled,True,True,True
3396,189,signal,Milo,Ren,Kesh,check rope,mast base,ask_about_debt,resident-to-resident,fill lantern,12,1,scheduled,True,True,True
3397,189,orchard,Mara,Pim,Suf,trade tokens,mud row,ask_forgiveness_limit,resident-to-resident,dry rows,13,2,scheduled,True,True,True
3398,189,repair_ring,Vale,Wren,Juno,test bell,bell alcove,inspect_role_board,resident-to-resident,watch sparks,14,3,scheduled,True,True,True
3399,189,riverbend,Nox,Ari,Lio,watch water,kit alcove,ask_about_debt,resident-to-resident,repair crossing,15,1,scheduled,True,True,True
3400,189,roofward,Fay,Sera,Orr,clean lens,arrival court,ask_forgiveness_limit,resident-to-resident,sort ledger,16,2,scheduled,True,True,True
3401,189,archive,Toma,Vell,Rin,thread spool,stone stacks,inspect_role_board,resident-to-resident,seal desk,17,3,scheduled,True,True,True
3402,190,orchard,Ivo,Mara,Pim,count seeds,arrival court,absent,resident-to-resident,trade tokens,0,2,renegotiated,True,True,True
3403,190,repair_ring,Pax,Vale,Wren,clip wire,wire bench,ask_about_debt,resident-to-resident,test bell,1,3,scheduled,True,True,True
3404,190,riverbend,Cee,Nox,Ari,dry cords,wet crossing,inspect_role_board,resident-to-resident,watch water,2,1,scheduled,True,True,True
3405,190,roofward,Bex,Fay,Sera,shade stair,ledger loft,absent,resident-to-resident,clean lens,3,2,scheduled,True,True,True
3406,190,archive,Nia,Toma,Vell,sort tags,memory desk,ask_about_debt,resident-to-resident,thread spool,4,3,scheduled,True,True,True
3407,190,signal,Ren,Kesh,Oda,fill lantern,arrival court,ask_forgiveness_limit,resident-to-resident,watch lens,5,1,scheduled,True,True,True
3408,190,orchard,Pim,Suf,Ivo,dry rows,seed lane,inspect_role_board,resident-to-resident,watch mud,6,2,scheduled,True,True,True
3409,190,repair_ring,Wren,Juno,Pax,watch sparks,spark lane,absent,resident-to-resident,cool bench,7,3,scheduled,True,True,True
3410,190,riverbend,Ari,Lio,Cee,repair crossing,dry ridge,ask_forgiveness_limit,resident-to-resident,trim lantern,8,1,scheduled,True,True,True
3411,190,roofward,Sera,Orr,Bex,sort ledger,sun sill,inspect_role_board,resident-to-resident,set hinge,9,2,renegotiated,True,True,True
3412,190,archive,Vell,Rin,Nia,seal desk,arrival court,absent,resident-to-resident,quiet stacks,10,3,scheduled,True,True,True
3413,190,signal,Oda,Milo,Ren,read wind,mast base,ask_about_debt,resident-to-resident,check rope,11,1,scheduled,True,True,True
3414,190,orchard,Ivo,Mara,Pim,count seeds,mud row,ask_forgiveness_limit,resident-to-resident,trade tokens,12,2,scheduled,True,True,True
3415,190,repair_ring,Pax,Vale,Wren,clip wire,bell alcove,inspect_role_board,resident-to-resident,test bell,13,3,scheduled,True,True,True
3416,190,riverbend,Cee,Nox,Ari,dry cords,kit alcove,ask_about_debt,resident-to-resident,watch water,14,1,scheduled,True,True,True
3417,190,roofward,Bex,Fay,Sera,shade stair,arrival court,ask_forgiveness_limit,resident-to-resident,clean lens,15,2,scheduled,True,True,True
3418,190,archive,Nia,Toma,Vell,sort tags,stone stacks,inspect_role_board,resident-to-resident,thread spool,16,3,scheduled,True,True,True
3419,190,signal,Ren,Kesh,Oda,fill lantern,lantern walk,absent,resident-to-resident,watch lens,17,1,scheduled,True,True,True
3420,191,repair_ring,Juno,Pax,Vale,cool bench,wire bench,ask_about_debt,resident-to-resident,clip wire,0,3,renegotiated,True,True,True
3421,191,riverbend,Lio,Cee,Nox,trim lantern,wet crossing,inspect_role_board,resident-to-resident,dry cords,1,1,scheduled,True,True,True
3422,191,roofward,Orr,Bex,Fay,set hinge,ledger loft,absent,resident-to-resident,shade stair,2,2,scheduled,True,True,True
