tick_id,day,week,settlement_id,caregiver_id,recipient_id,ritual,care_reason,reciprocity_before,reciprocity_after,trust_before,trust_after,burden_before,burden_after,remembered_over_weeks,reciprocal_not_transactional,visible_reciprocity_marker
3458,217,31,moss_ward,Ari,Milo,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:warm cup before work
3460,217,31,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:cool hand sign
3462,217,31,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:orchid cup
3464,217,31,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:tea before crossing
3466,217,31,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:signal hush
3468,217,31,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:blanket share
3470,217,31,cinder_garden,Juno,Vale,shade cloth bow,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:shade cloth bow
3472,218,32,moss_ward,Milo,Ari,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:door-watch blessing
3474,218,32,cinder_garden,Juno,Vale,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:seed-count chant
3476,218,32,orchid_engine,Dax,Bea,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:valve pause
3478,218,32,glass_harbor,Nia,Puck,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:net-knot thanks
3480,218,32,lichen_bridge,Rin,Kio,shared bowl,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:shared bowl
3482,218,32,moss_ward,Ari,Milo,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:warm cup before work
3484,218,32,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:cool hand sign
3486,218,32,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:orchid cup
3488,219,32,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:cool hand sign
3490,219,32,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:orchid cup
3492,219,32,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:tea before crossing
3493,219,32,cinder_garden,Wren,Pax,seed-count chant,fatigue cover,0.92,0.92,0.8326,0.8494,0.404,0.415,True,True,Wren->Pax:seed-count chant
3494,219,32,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:signal hush
3496,219,32,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:blanket share
3498,219,32,cinder_garden,Juno,Vale,shade cloth bow,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:shade cloth bow
3500,219,32,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:gear-wash thanks
3502,219,32,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:lamp touch
3504,220,32,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:gear-wash thanks
3506,220,32,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:lamp touch
3508,220,32,lichen_bridge,Rin,Kio,rope touch,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:rope touch
3510,220,32,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:door-watch blessing
3512,220,32,cinder_garden,Vale,Juno,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:seed-count chant
3514,220,32,orchid_engine,Bea,Dax,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:valve pause
3516,220,32,glass_harbor,Puck,Nia,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:net-knot thanks
3517,220,32,cinder_garden,Wren,Pax,shade cloth bow,fatigue cover,0.92,0.92,0.8494,0.8662,0.415,0.426,True,True,Wren->Pax:shade cloth bow
3518,220,32,lichen_bridge,Kio,Rin,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:shared bowl
3520,221,32,glass_harbor,Puck,Nia,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:net-knot thanks
3522,221,32,lichen_bridge,Kio,Rin,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:shared bowl
3524,221,32,moss_ward,Milo,Ari,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:warm cup before work
3526,221,32,cinder_garden,Juno,Vale,cool hand sign,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:cool hand sign
3528,221,32,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:orchid cup
3530,221,32,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:tea before crossing
3532,221,32,lichen_bridge,Rin,Kio,signal hush,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:signal hush
3534,221,32,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:blanket share
3536,222,32,lichen_bridge,Rin,Kio,signal hush,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:signal hush
3538,222,32,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:blanket share
3540,222,32,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:shade cloth bow
3542,222,32,orchid_engine,Bea,Dax,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:gear-wash thanks
3544,222,32,glass_harbor,Puck,Nia,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:lamp touch
3546,222,32,lichen_bridge,Kio,Rin,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:rope touch
3548,222,32,moss_ward,Milo,Ari,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:door-watch blessing
3550,222,32,cinder_garden,Juno,Vale,seed-count chant,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:seed-count chant
3552,223,32,moss_ward,Milo,Ari,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:door-watch blessing
3554,223,32,cinder_garden,Juno,Vale,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:seed-count chant
3556,223,32,orchid_engine,Dax,Bea,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:valve pause
3558,223,32,glass_harbor,Nia,Puck,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:net-knot thanks
3560,223,32,lichen_bridge,Rin,Kio,shared bowl,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:shared bowl
3562,223,32,moss_ward,Ari,Milo,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:warm cup before work
3564,223,32,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:cool hand sign
3566,223,32,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:orchid cup
3568,224,32,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:cool hand sign
3570,224,32,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:orchid cup
3572,224,32,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:tea before crossing
3573,224,32,cinder_garden,Wren,Pax,seed-count chant,fatigue cover,0.92,0.92,0.8662,0.883,0.426,0.437,True,True,Wren->Pax:seed-count chant
3574,224,32,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:signal hush
3576,224,32,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:blanket share
3578,224,32,cinder_garden,Juno,Vale,shade cloth bow,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:shade cloth bow
3580,224,32,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:gear-wash thanks
3582,224,32,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:lamp touch
3584,225,33,orchid_engine,Dax,Bea,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:valve pause
3586,225,33,glass_harbor,Nia,Puck,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:net-knot thanks
3588,225,33,lichen_bridge,Rin,Kio,shared bowl,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:shared bowl
3590,225,33,moss_ward,Ari,Milo,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:warm cup before work
3592,225,33,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:cool hand sign
3594,225,33,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:orchid cup
3596,225,33,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:tea before crossing
3597,225,33,cinder_garden,Wren,Pax,seed-count chant,fatigue cover,0.92,0.92,0.883,0.8956,0.437,0.448,True,True,Wren->Pax:seed-count chant
3598,225,33,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:signal hush
3600,226,33,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:tea before crossing
3602,226,33,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:signal hush
3604,226,33,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:blanket share
3606,226,33,cinder_garden,Juno,Vale,shade cloth bow,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:shade cloth bow
3608,226,33,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:gear-wash thanks
3610,226,33,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:lamp touch
3612,226,33,lichen_bridge,Rin,Kio,rope touch,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:rope touch
3614,226,33,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:door-watch blessing
3616,227,33,lichen_bridge,Rin,Kio,rope touch,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:rope touch
3618,227,33,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:door-watch blessing
3620,227,33,cinder_garden,Vale,Juno,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:seed-count chant
3622,227,33,orchid_engine,Bea,Dax,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:valve pause
3624,227,33,glass_harbor,Puck,Nia,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:net-knot thanks
3625,227,33,cinder_garden,Wren,Pax,shade cloth bow,fatigue cover,0.92,0.92,0.8956,0.9082,0.448,0.459,True,True,Wren->Pax:shade cloth bow
3626,227,33,lichen_bridge,Kio,Rin,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:shared bowl
3628,227,33,moss_ward,Milo,Ari,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:warm cup before work
3630,227,33,cinder_garden,Juno,Vale,cool hand sign,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:cool hand sign
3632,228,33,moss_ward,Milo,Ari,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:warm cup before work
3634,228,33,cinder_garden,Juno,Vale,cool hand sign,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:cool hand sign
3636,228,33,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:orchid cup
3638,228,33,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:tea before crossing
3640,228,33,lichen_bridge,Rin,Kio,signal hush,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:signal hush
3642,228,33,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:blanket share
3644,228,33,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:shade cloth bow
3646,228,33,orchid_engine,Bea,Dax,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:gear-wash thanks
3648,229,33,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:shade cloth bow
3650,229,33,orchid_engine,Bea,Dax,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:gear-wash thanks
3652,229,33,glass_harbor,Puck,Nia,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:lamp touch
3653,229,33,cinder_garden,Wren,Pax,cool hand sign,fatigue cover,0.92,0.92,0.9082,0.9208,0.459,0.47,True,True,Wren->Pax:cool hand sign
3654,229,33,lichen_bridge,Kio,Rin,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:rope touch
3656,229,33,moss_ward,Milo,Ari,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:door-watch blessing
3658,229,33,cinder_garden,Juno,Vale,seed-count chant,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:seed-count chant
3660,229,33,orchid_engine,Dax,Bea,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:valve pause
3662,229,33,glass_harbor,Nia,Puck,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:net-knot thanks
3664,230,33,orchid_engine,Dax,Bea,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:valve pause
3666,230,33,glass_harbor,Nia,Puck,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:net-knot thanks
3668,230,33,lichen_bridge,Rin,Kio,shared bowl,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:shared bowl
3670,230,33,moss_ward,Ari,Milo,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:warm cup before work
3672,230,33,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:cool hand sign
3674,230,33,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:orchid cup
3676,230,33,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:tea before crossing
3677,230,33,cinder_garden,Wren,Pax,seed-count chant,fatigue cover,0.92,0.92,0.9208,0.9334,0.47,0.481,True,True,Wren->Pax:seed-count chant
3678,230,33,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:signal hush
3680,231,33,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:tea before crossing
3682,231,33,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:signal hush
3684,231,33,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:blanket share
3686,231,33,cinder_garden,Juno,Vale,shade cloth bow,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:shade cloth bow
3688,231,33,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:gear-wash thanks
3690,231,33,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:lamp touch
3692,231,33,lichen_bridge,Rin,Kio,rope touch,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:rope touch
3694,231,33,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:door-watch blessing
3696,232,34,lichen_bridge,Rin,Kio,shared bowl,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:shared bowl
3698,232,34,moss_ward,Ari,Milo,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:warm cup before work
3700,232,34,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:cool hand sign
3702,232,34,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:orchid cup
3704,232,34,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:tea before crossing
3706,232,34,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:signal hush
3708,232,34,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:blanket share
3710,232,34,cinder_garden,Juno,Vale,shade cloth bow,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:shade cloth bow
3712,233,34,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:blanket share
3714,233,34,cinder_garden,Juno,Vale,shade cloth bow,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:shade cloth bow
3716,233,34,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:gear-wash thanks
3718,233,34,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:lamp touch
3720,233,34,lichen_bridge,Rin,Kio,rope touch,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:rope touch
3722,233,34,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:door-watch blessing
3724,233,34,cinder_garden,Vale,Juno,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:seed-count chant
3726,233,34,orchid_engine,Bea,Dax,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:valve pause
3728,234,34,cinder_garden,Vale,Juno,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:seed-count chant
3730,234,34,orchid_engine,Bea,Dax,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:valve pause
3732,234,34,glass_harbor,Puck,Nia,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:net-knot thanks
3734,234,34,lichen_bridge,Kio,Rin,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:shared bowl
3736,234,34,moss_ward,Milo,Ari,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:warm cup before work
3738,234,34,cinder_garden,Juno,Vale,cool hand sign,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:cool hand sign
3740,234,34,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:orchid cup
3742,234,34,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:tea before crossing
3744,235,34,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:orchid cup
3746,235,34,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:tea before crossing
3748,235,34,lichen_bridge,Rin,Kio,signal hush,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:signal hush
3750,235,34,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:blanket share
3752,235,34,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:shade cloth bow
3754,235,34,orchid_engine,Bea,Dax,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:gear-wash thanks
3756,235,34,glass_harbor,Puck,Nia,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:lamp touch
3757,235,34,cinder_garden,Wren,Pax,cool hand sign,fatigue cover,0.92,0.92,0.9334,0.946,0.481,0.492,True,True,Wren->Pax:cool hand sign
3758,235,34,lichen_bridge,Kio,Rin,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:rope touch
3760,236,34,glass_harbor,Puck,Nia,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:lamp touch
