tick_id,day,week,settlement_id,resident_id,work_site,forecast_weather,planned_action,risk_before,risk_after,productivity_before,productivity_after,shelter_route_used,tool_protection,plan_visible,bounded_weather_risk
3105,195,28,moss_ward,Fay,rain gate,rain,normal work with forecast check,0.305664,0.245664,0.92,0.92,False,True,True,True
3106,195,28,glass_harbor,Puck,net room,clear,normal work with forecast check,0.305596,0.245596,0.92,0.92,False,True,True,True
3107,195,28,cinder_garden,Wren,ember bed,cold night,normal work with forecast check,0.26,0.2,0.902,0.916,False,True,True,True
3108,195,28,lichen_bridge,Kio,signal post,hail,delay exposed work and use shelter route,0.575504,0.375504,0.766,0.748,True,True,True,True
3109,195,28,orchid_engine,Cai,gear wash,engine heat,normal work with forecast check,0.279507,0.219507,0.92,0.92,False,True,True,True
3110,195,28,moss_ward,Milo,moss lane,rain,normal work with forecast check,0.27946,0.21946,0.92,0.92,False,True,True,True
3111,195,28,glass_harbor,Sera,salt steps,clear,normal work with forecast check,0.26592,0.20592,0.92,0.92,False,True,True,True
3112,195,28,cinder_garden,Juno,seed shelf,cold night,normal work with forecast check,0.306495,0.246495,0.902,0.916,False,True,True,True
3113,195,28,lichen_bridge,Luma,rope bridge,hail,delay exposed work and use shelter route,0.546619,0.346619,0.92,0.902,True,True,True,True
3114,195,28,orchid_engine,Dax,orchid bay,engine heat,normal work with forecast check,0.278438,0.218438,0.92,0.92,False,True,True,True
3115,195,28,moss_ward,Tala,tool nook,rain,normal work with forecast check,0.26296,0.20296,0.902,0.916,False,True,True,True
3116,195,28,glass_harbor,Nia,lamp pier,clear,normal work with forecast check,0.280438,0.220438,0.92,0.92,False,True,True,True
3117,195,28,cinder_garden,Pax,ash path,cold night,normal work with forecast check,0.330494,0.270494,0.748,0.762,False,True,True,True
3118,195,28,lichen_bridge,Rin,lichen wall,hail,short weather-bounded work shift,0.548438,0.418438,0.92,0.92,True,True,True,True
3119,195,28,orchid_engine,Eli,engine ring,engine heat,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
3120,196,28,glass_harbor,Nia,salt steps,sleet,delay exposed work and use shelter route,0.511254,0.311254,0.92,0.902,True,True,True,True
3121,196,28,cinder_garden,Pax,seed shelf,clear,normal work with forecast check,0.321311,0.261311,0.762,0.776,False,True,True,True
3122,196,28,lichen_bridge,Rin,rope bridge,cold fog,short weather-bounded work shift,0.539255,0.409255,0.92,0.92,True,True,True,True
3123,196,28,orchid_engine,Eli,orchid bay,drizzle,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
3124,196,28,moss_ward,Ari,tool nook,mist,normal work with forecast check,0.309478,0.249478,0.92,0.92,False,True,True,True
3125,196,28,glass_harbor,Oren,lamp pier,sleet,short weather-bounded work shift,0.550282,0.420282,0.92,0.92,True,False,True,True
3126,196,28,cinder_garden,Vale,ash path,clear,normal work with forecast check,0.325147,0.265147,0.754,0.768,False,True,True,True
3127,196,28,lichen_bridge,Sol,lichen wall,cold fog,short weather-bounded work shift,0.50664,0.37664,0.92,0.92,True,True,True,True
3128,196,28,orchid_engine,Bea,engine ring,drizzle,normal work with forecast check,0.308529,0.248529,0.916,0.92,False,True,True,True
3129,196,28,moss_ward,Fay,rain gate,mist,normal work with forecast check,0.308624,0.248624,0.92,0.92,False,True,True,True
3130,196,28,glass_harbor,Puck,net room,sleet,short weather-bounded work shift,0.549276,0.419276,0.92,0.92,True,False,True,True
3131,196,28,cinder_garden,Wren,ember bed,clear,normal work with forecast check,0.26296,0.20296,0.916,0.92,False,True,True,True
3132,196,28,lichen_bridge,Kio,signal post,cold fog,delay exposed work and use shelter route,0.579184,0.379184,0.748,0.73,True,True,True,True
3133,196,28,orchid_engine,Cai,gear wash,drizzle,normal work with forecast check,0.282467,0.222467,0.92,0.92,False,True,True,True
3134,196,28,moss_ward,Milo,moss lane,mist,normal work with forecast check,0.28242,0.22242,0.92,0.92,False,True,True,True
3135,196,28,glass_harbor,Sera,salt steps,sleet,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
3136,197,29,lichen_bridge,Kio,lichen wall,clear,normal work with forecast check,0.330001,0.270001,0.73,0.744,False,True,True,True
3137,197,29,orchid_engine,Cai,engine ring,cold draft,normal work with forecast check,0.273284,0.213284,0.92,0.92,False,True,True,True
3138,197,29,moss_ward,Milo,rain gate,wind,normal work with forecast check,0.273237,0.213237,0.92,0.92,False,True,True,True
3139,197,29,glass_harbor,Sera,net room,fog,normal work with forecast check,0.26,0.2,0.902,0.916,False,True,True,True
3140,197,29,cinder_garden,Juno,ember bed,dust wind,short weather-bounded work shift,0.550175,0.420175,0.916,0.92,True,False,True,True
3141,197,29,lichen_bridge,Luma,signal post,clear,normal work with forecast check,0.309579,0.249579,0.902,0.916,False,True,True,True
3142,197,29,orchid_engine,Dax,gear wash,cold draft,normal work with forecast check,0.281398,0.221398,0.92,0.92,False,True,True,True
3143,197,29,moss_ward,Tala,moss lane,wind,normal work with forecast check,0.26592,0.20592,0.916,0.92,False,True,True,True
3144,197,29,glass_harbor,Nia,salt steps,fog,normal work with forecast check,0.274214,0.214214,0.902,0.916,False,True,True,True
3145,197,29,cinder_garden,Pax,seed shelf,dust wind,delay exposed work and use shelter route,0.564991,0.364991,0.776,0.758,True,True,True,True
3146,197,29,lichen_bridge,Rin,rope bridge,clear,normal work with forecast check,0.302215,0.242215,0.92,0.92,False,True,True,True
3147,197,29,orchid_engine,Eli,orchid bay,cold draft,normal work with forecast check,0.26296,0.20296,0.92,0.92,False,True,True,True
3148,197,29,moss_ward,Ari,tool nook,wind,normal work with forecast check,0.312438,0.252438,0.92,0.92,False,True,True,True
3149,197,29,glass_harbor,Oren,lamp pier,fog,normal work with forecast check,0.313242,0.253242,0.92,0.92,False,True,True,True
3150,197,29,cinder_garden,Vale,ash path,dust wind,delay exposed work and use shelter route,0.568827,0.368827,0.768,0.75,True,True,True,True
3151,197,29,lichen_bridge,Sol,lichen wall,clear,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
3152,198,29,moss_ward,Ari,moss lane,clear,normal work with forecast check,0.303255,0.243255,0.92,0.92,False,True,True,True
3153,198,29,glass_harbor,Oren,salt steps,spray,normal work with forecast check,0.304059,0.244059,0.92,0.92,False,True,True,True
3154,198,29,cinder_garden,Vale,seed shelf,heat,normal work with forecast check,0.319644,0.259644,0.75,0.764,False,True,True,True
3155,198,29,lichen_bridge,Sol,rope bridge,rain,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
3156,198,29,orchid_engine,Bea,orchid bay,clear,normal work with forecast check,0.311489,0.251489,0.92,0.92,False,True,True,True
3157,198,29,moss_ward,Fay,tool nook,clear,normal work with forecast check,0.311584,0.251584,0.92,0.92,False,True,True,True
3158,198,29,glass_harbor,Puck,lamp pier,spray,normal work with forecast check,0.312236,0.252236,0.92,0.92,False,True,True,True
3159,198,29,cinder_garden,Wren,ash path,heat,normal work with forecast check,0.26592,0.20592,0.92,0.92,False,True,True,True
3160,198,29,lichen_bridge,Kio,lichen wall,rain,normal work with forecast check,0.332961,0.272961,0.744,0.758,False,True,True,True
3161,198,29,orchid_engine,Cai,engine ring,clear,normal work with forecast check,0.276244,0.216244,0.92,0.92,False,True,True,True
3162,198,29,moss_ward,Milo,rain gate,clear,normal work with forecast check,0.276197,0.216197,0.92,0.92,False,True,True,True
3163,198,29,glass_harbor,Sera,net room,spray,normal work with forecast check,0.26296,0.20296,0.916,0.92,False,True,True,True
3164,198,29,cinder_garden,Juno,ember bed,heat,normal work with forecast check,0.313135,0.253135,0.92,0.92,False,True,True,True
3165,198,29,lichen_bridge,Luma,signal post,rain,normal work with forecast check,0.312539,0.252539,0.916,0.92,False,True,True,True
3166,198,29,orchid_engine,Dax,gear wash,clear,normal work with forecast check,0.284358,0.224358,0.92,0.92,False,True,True,True
3167,198,29,moss_ward,Tala,moss lane,clear,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
3168,199,29,cinder_garden,Juno,ash path,dry gale,delay exposed work and use shelter route,0.543951,0.343951,0.92,0.902,True,True,True,True
3169,199,29,lichen_bridge,Luma,lichen wall,crosswind,normal work with forecast check,0.303356,0.243356,0.92,0.92,False,True,True,True
3170,199,29,orchid_engine,Dax,engine ring,steam leak,short weather-bounded work shift,0.515175,0.385175,0.92,0.92,True,False,True,True
3171,199,29,moss_ward,Tala,rain gate,cold rain,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
3172,199,29,glass_harbor,Nia,net room,wind,normal work with forecast check,0.277174,0.217174,0.916,0.92,False,True,True,True
3173,199,29,cinder_garden,Pax,ember bed,dry gale,delay exposed work and use shelter route,0.568671,0.368671,0.758,0.74,True,True,True,True
3174,199,29,lichen_bridge,Rin,signal post,crosswind,normal work with forecast check,0.305175,0.245175,0.92,0.92,False,True,True,True
3175,199,29,orchid_engine,Eli,gear wash,steam leak,short weather-bounded work shift,0.50664,0.37664,0.92,0.92,True,False,True,True
3176,199,29,moss_ward,Ari,moss lane,cold rain,short weather-bounded work shift,0.546935,0.416935,0.92,0.92,True,True,True,True
3177,199,29,glass_harbor,Oren,salt steps,wind,normal work with forecast check,0.307019,0.247019,0.92,0.92,False,True,True,True
3178,199,29,cinder_garden,Vale,seed shelf,dry gale,delay exposed work and use shelter route,0.563324,0.363324,0.764,0.746,True,True,True,True
3179,199,29,lichen_bridge,Sol,rope bridge,crosswind,normal work with forecast check,0.26296,0.20296,0.92,0.92,False,True,True,True
3180,199,29,orchid_engine,Bea,orchid bay,steam leak,delay exposed work and use shelter route,0.555169,0.355169,0.92,0.902,True,True,True,True
3181,199,29,moss_ward,Fay,tool nook,cold rain,delay exposed work and use shelter route,0.555264,0.355264,0.92,0.902,True,True,True,True
3182,199,29,glass_harbor,Puck,lamp pier,wind,normal work with forecast check,0.315196,0.255196,0.92,0.92,False,True,True,True
3183,199,29,cinder_garden,Wren,ash path,dry gale,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
3184,200,29,orchid_engine,Bea,gear wash,engine heat,normal work with forecast check,0.305986,0.245986,0.902,0.916,False,True,True,True
3185,200,29,moss_ward,Fay,moss lane,rain,normal work with forecast check,0.306081,0.246081,0.902,0.916,False,True,True,True
3186,200,29,glass_harbor,Puck,salt steps,clear,normal work with forecast check,0.306013,0.246013,0.92,0.92,False,True,True,True
3187,200,29,cinder_garden,Wren,seed shelf,cold night,normal work with forecast check,0.26,0.2,0.902,0.916,False,True,True,True
3188,200,29,lichen_bridge,Kio,rope bridge,hail,delay exposed work and use shelter route,0.576641,0.376641,0.758,0.74,True,True,True,True
3189,200,29,orchid_engine,Cai,orchid bay,engine heat,normal work with forecast check,0.279204,0.219204,0.92,0.92,False,True,True,True
3190,200,29,moss_ward,Milo,tool nook,rain,normal work with forecast check,0.279157,0.219157,0.92,0.92,False,True,True,True
3191,200,29,glass_harbor,Sera,lamp pier,clear,normal work with forecast check,0.26592,0.20592,0.92,0.92,False,True,True,True
3192,200,29,cinder_garden,Juno,ash path,cold night,normal work with forecast check,0.306911,0.246911,0.902,0.916,False,True,True,True
3193,200,29,lichen_bridge,Luma,lichen wall,hail,delay exposed work and use shelter route,0.547036,0.347036,0.92,0.902,True,True,True,True
3194,200,29,orchid_engine,Dax,engine ring,engine heat,normal work with forecast check,0.278135,0.218135,0.92,0.92,False,True,True,True
3195,200,29,moss_ward,Tala,rain gate,rain,normal work with forecast check,0.26296,0.20296,0.902,0.916,False,True,True,True
3196,200,29,glass_harbor,Nia,net room,clear,normal work with forecast check,0.280134,0.220134,0.92,0.92,False,True,True,True
3197,200,29,cinder_garden,Pax,ember bed,cold night,normal work with forecast check,0.331631,0.271631,0.74,0.754,False,True,True,True
3198,200,29,lichen_bridge,Rin,signal post,hail,short weather-bounded work shift,0.548855,0.418855,0.92,0.92,True,True,True,True
3199,200,29,orchid_engine,Eli,gear wash,engine heat,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
3200,201,29,glass_harbor,Nia,lamp pier,sleet,delay exposed work and use shelter route,0.510951,0.310951,0.92,0.902,True,True,True,True
3201,201,29,cinder_garden,Pax,ash path,clear,normal work with forecast check,0.322448,0.262448,0.754,0.768,False,True,True,True
3202,201,29,lichen_bridge,Rin,lichen wall,cold fog,short weather-bounded work shift,0.539672,0.409672,0.92,0.92,True,True,True,True
3203,201,29,orchid_engine,Eli,engine ring,drizzle,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
3204,201,29,moss_ward,Ari,rain gate,mist,normal work with forecast check,0.309895,0.249895,0.92,0.92,False,True,True,True
3205,201,29,glass_harbor,Oren,net room,sleet,short weather-bounded work shift,0.550699,0.420699,0.92,0.92,True,False,True,True
3206,201,29,cinder_garden,Vale,ember bed,clear,normal work with forecast check,0.326284,0.266284,0.746,0.76,False,True,True,True
3207,201,29,lichen_bridge,Sol,signal post,cold fog,short weather-bounded work shift,0.50664,0.37664,0.92,0.92,True,True,True,True
3208,201,29,orchid_engine,Bea,gear wash,drizzle,normal work with forecast check,0.308946,0.248946,0.916,0.92,False,True,True,True
3209,201,29,moss_ward,Fay,moss lane,mist,normal work with forecast check,0.309041,0.249041,0.916,0.92,False,True,True,True
3210,201,29,glass_harbor,Puck,salt steps,sleet,short weather-bounded work shift,0.549693,0.419693,0.92,0.92,True,False,True,True
3211,201,29,cinder_garden,Wren,seed shelf,clear,normal work with forecast check,0.26296,0.20296,0.916,0.92,False,True,True,True
3212,201,29,lichen_bridge,Kio,rope bridge,cold fog,delay exposed work and use shelter route,0.580321,0.380321,0.74,0.722,True,True,True,True
3213,201,29,orchid_engine,Cai,orchid bay,drizzle,normal work with forecast check,0.282164,0.222164,0.92,0.92,False,True,True,True
3214,201,29,moss_ward,Milo,tool nook,mist,normal work with forecast check,0.282117,0.222117,0.92,0.92,False,True,True,True
3215,201,29,glass_harbor,Sera,lamp pier,sleet,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
3216,202,29,lichen_bridge,Kio,signal post,clear,normal work with forecast check,0.331138,0.271138,0.722,0.736,False,True,True,True
3217,202,29,orchid_engine,Cai,gear wash,cold draft,normal work with forecast check,0.272981,0.212981,0.92,0.92,False,True,True,True
3218,202,29,moss_ward,Milo,moss lane,wind,normal work with forecast check,0.272934,0.212934,0.92,0.92,False,True,True,True
3219,202,29,glass_harbor,Sera,salt steps,fog,normal work with forecast check,0.26,0.2,0.902,0.916,False,True,True,True
3220,202,29,cinder_garden,Juno,seed shelf,dust wind,short weather-bounded work shift,0.550591,0.420591,0.916,0.92,True,False,True,True
3221,202,29,lichen_bridge,Luma,rope bridge,clear,normal work with forecast check,0.309996,0.249996,0.902,0.916,False,True,True,True
3222,202,29,orchid_engine,Dax,orchid bay,cold draft,normal work with forecast check,0.281095,0.221095,0.92,0.92,False,True,True,True
3223,202,29,moss_ward,Tala,tool nook,wind,normal work with forecast check,0.26592,0.20592,0.916,0.92,False,True,True,True
3224,202,29,glass_harbor,Nia,lamp pier,fog,normal work with forecast check,0.273911,0.213911,0.902,0.916,False,True,True,True
3225,202,29,cinder_garden,Pax,ash path,dust wind,delay exposed work and use shelter route,0.559134,0.359134,0.768,0.75,True,True,True,True
3226,202,29,lichen_bridge,Rin,lichen wall,clear,normal work with forecast check,0.302632,0.242632,0.92,0.92,False,True,True,True
3227,202,29,orchid_engine,Eli,engine ring,cold draft,normal work with forecast check,0.26296,0.20296,0.92,0.92,False,True,True,True
3228,202,29,moss_ward,Ari,rain gate,wind,normal work with forecast check,0.312855,0.252855,0.92,0.92,False,True,True,True
3229,202,29,glass_harbor,Oren,net room,fog,normal work with forecast check,0.313659,0.253659,0.92,0.92,False,True,True,True
