tick,day,resident,memory_key,debt_name,debt_before,debt_after,trust_before,trust_after,causal_action,visible_in_dashboard,persists_after_restore,history_not_erased
4308,240,Nia,nia:tool_loan:audit:d240:s06,tool loan,0.170754,0.152754,0.635428,0.652428,return_tool,True,True,True
4309,240,Ari,ari:repair_promise:audit:d240:s07,repair promise,0.164877,0.188877,0.66918,0.65118,interrupt_work,True,True,True
4310,240,Fay,fay:care_favor:audit:d240:s08,care favor,0.159212,0.155212,0.506922,0.508922,wait_offscreen,True,True,True
4311,240,Milo,milo:tool_loan:audit:d240:s09,tool loan,0.153768,0.135768,0.319591,0.336591,repair_trust,True,True,True
4312,240,Sera,sera:repair_promise:audit:d240:s10,repair promise,0.148551,0.144551,0.300307,0.302307,move,True,True,True
4313,240,Tovan,tovan:care_favor:audit:d240:s11,care favor,0.143569,0.139569,0.463229,0.480229,talk,True,True,True
4314,240,Nia,nia:tool_loan:audit:d240:s12,tool loan,0.138828,0.120828,0.629597,0.646597,offer_help,True,True,True
4315,240,Ari,ari:repair_promise:audit:d240:s13,repair promise,0.134335,0.158335,0.679839,0.661839,borrow_tool,True,True,True
4316,240,Fay,fay:care_favor:audit:d240:s14,care favor,0.130096,0.112096,0.508246,0.525246,return_tool,True,True,True
4317,240,Milo,milo:tool_loan:audit:d240:s15,tool loan,0.126118,0.150118,0.324337,0.306337,interrupt_work,True,True,True
4318,240,Sera,sera:repair_promise:audit:d240:s16,repair promise,0.122404,0.118404,0.301149,0.303149,wait_offscreen,True,True,True
4319,240,Tovan,tovan:care_favor:audit:d240:s17,care favor,0.118962,0.100962,0.456884,0.473884,repair_trust,True,True,True
4320,241,Nia,nia:tool_loan:audit:d241:s00,tool loan,0.115794,0.111794,0.646801,0.663801,talk,True,True,True
4321,241,Ari,ari:repair_promise:audit:d241:s01,repair promise,0.112906,0.094906,0.652821,0.669821,offer_help,True,True,True
4322,241,Fay,fay:care_favor:audit:d241:s02,care favor,0.110301,0.134301,0.493756,0.475756,borrow_tool,True,True,True
4323,241,Milo,milo:tool_loan:audit:d241:s03,tool loan,0.107984,0.089984,0.314428,0.331428,return_tool,True,True,True
4324,241,Sera,sera:repair_promise:audit:d241:s04,repair promise,0.105956,0.129956,0.322331,0.304331,interrupt_work,True,True,True
4325,241,Tovan,tovan:care_favor:audit:d241:s05,care favor,0.104222,0.100222,0.471095,0.473095,wait_offscreen,True,True,True
4326,241,Nia,nia:tool_loan:audit:d241:s06,tool loan,0.102783,0.084783,0.637726,0.654726,repair_trust,True,True,True
4327,241,Ari,ari:repair_promise:audit:d241:s07,repair promise,0.101641,0.097641,0.652408,0.654408,move,True,True,True
4328,241,Fay,fay:care_favor:audit:d241:s08,care favor,0.100798,0.096798,0.482463,0.499463,talk,True,True,True
4329,241,Milo,milo:tool_loan:audit:d241:s09,tool loan,0.100256,0.082256,0.318849,0.335849,offer_help,True,True,True
4330,241,Sera,sera:repair_promise:audit:d241:s10,repair promise,0.100014,0.124014,0.317934,0.299934,borrow_tool,True,True,True
4331,241,Tovan,tovan:care_favor:audit:d241:s11,care favor,0.100073,0.082073,0.461751,0.478751,return_tool,True,True,True
4332,241,Nia,nia:tool_loan:audit:d241:s12,tool loan,0.100433,0.124433,0.644079,0.626079,interrupt_work,True,True,True
4333,241,Ari,ari:repair_promise:audit:d241:s13,repair promise,0.101094,0.097094,0.666267,0.668267,wait_offscreen,True,True,True
4334,241,Fay,fay:care_favor:audit:d241:s14,care favor,0.102055,0.084055,0.49094,0.50794,repair_trust,True,True,True
4335,241,Milo,milo:tool_loan:audit:d241:s15,tool loan,0.103313,0.099313,0.314166,0.316166,move,True,True,True
4336,241,Sera,sera:repair_promise:audit:d241:s16,repair promise,0.104869,0.100869,0.313218,0.330218,talk,True,True,True
4337,241,Tovan,tovan:care_favor:audit:d241:s17,care favor,0.106719,0.088719,0.458401,0.475401,offer_help,True,True,True
4338,242,Nia,nia:tool_loan:audit:d242:s00,tool loan,0.108861,0.090861,0.638295,0.655295,return_tool,True,True,True
4339,242,Ari,ari:repair_promise:audit:d242:s01,repair promise,0.111291,0.135291,0.652299,0.634299,interrupt_work,True,True,True
4340,242,Fay,fay:care_favor:audit:d242:s02,care favor,0.114008,0.110008,0.473752,0.475752,wait_offscreen,True,True,True
4341,242,Milo,milo:tool_loan:audit:d242:s03,tool loan,0.117006,0.099006,0.320081,0.337081,repair_trust,True,True,True
4342,242,Sera,sera:repair_promise:audit:d242:s04,repair promise,0.120283,0.116283,0.316977,0.318977,move,True,True,True
4343,242,Tovan,tovan:care_favor:audit:d242:s05,care favor,0.123833,0.119833,0.481088,0.498088,talk,True,True,True
4344,242,Nia,nia:tool_loan:audit:d242:s06,tool loan,0.127651,0.109651,0.65448,0.67148,offer_help,True,True,True
4345,242,Ari,ari:repair_promise:audit:d242:s07,repair promise,0.131732,0.155732,0.658996,0.640996,borrow_tool,True,True,True
4346,242,Fay,fay:care_favor:audit:d242:s08,care favor,0.136072,0.118072,0.471893,0.488893,return_tool,True,True,True
4347,242,Milo,milo:tool_loan:audit:d242:s09,tool loan,0.140663,0.164663,0.319845,0.301845,interrupt_work,True,True,True
4348,242,Sera,sera:repair_promise:audit:d242:s10,repair promise,0.145499,0.141499,0.323189,0.325189,wait_offscreen,True,True,True
4349,242,Tovan,tovan:care_favor:audit:d242:s11,care favor,0.150575,0.132575,0.472392,0.489392,repair_trust,True,True,True
4350,242,Nia,nia:tool_loan:audit:d242:s12,tool loan,0.155882,0.151882,0.652884,0.654884,move,True,True,True
4351,242,Ari,ari:repair_promise:audit:d242:s13,repair promise,0.161414,0.157414,0.646557,0.663557,talk,True,True,True
4352,242,Fay,fay:care_favor:audit:d242:s14,care favor,0.167163,0.149163,0.470625,0.487625,offer_help,True,True,True
4353,242,Milo,milo:tool_loan:audit:d242:s15,tool loan,0.173121,0.197121,0.306373,0.288373,borrow_tool,True,True,True
4354,242,Sera,sera:repair_promise:audit:d242:s16,repair promise,0.179281,0.161281,0.32403,0.34103,return_tool,True,True,True
4355,242,Tovan,tovan:care_favor:audit:d242:s17,care favor,0.185633,0.209633,0.47273,0.45473,interrupt_work,True,True,True
4356,243,Nia,nia:tool_loan:audit:d243:s00,tool loan,0.192168,0.174168,0.658274,0.675274,repair_trust,True,True,True
4357,243,Ari,ari:repair_promise:audit:d243:s01,repair promise,0.198879,0.194879,0.638216,0.640216,move,True,True,True
4358,243,Fay,fay:care_favor:audit:d243:s02,care favor,0.205756,0.201756,0.467899,0.484899,talk,True,True,True
4359,243,Milo,milo:tool_loan:audit:d243:s03,tool loan,0.212789,0.194789,0.319027,0.336027,offer_help,True,True,True
4360,243,Sera,sera:repair_promise:audit:d243:s04,repair promise,0.219969,0.243969,0.31703,0.29903,borrow_tool,True,True,True
4361,243,Tovan,tovan:care_favor:audit:d243:s05,care favor,0.227285,0.209285,0.488473,0.505473,return_tool,True,True,True
4362,243,Nia,nia:tool_loan:audit:d243:s06,tool loan,0.234729,0.258729,0.656806,0.638806,interrupt_work,True,True,True
4363,243,Ari,ari:repair_promise:audit:d243:s07,repair promise,0.242289,0.238289,0.651554,0.653554,wait_offscreen,True,True,True
4364,243,Fay,fay:care_favor:audit:d243:s08,care favor,0.249956,0.231956,0.457047,0.474047,repair_trust,True,True,True
4365,243,Milo,milo:tool_loan:audit:d243:s09,tool loan,0.257719,0.253719,0.301091,0.303091,move,True,True,True
4366,243,Sera,sera:repair_promise:audit:d243:s10,repair promise,0.265567,0.261567,0.322949,0.339949,talk,True,True,True
4367,243,Tovan,tovan:care_favor:audit:d243:s11,care favor,0.273489,0.255489,0.495522,0.512522,offer_help,True,True,True
4368,243,Nia,nia:tool_loan:audit:d243:s12,tool loan,0.281475,0.305475,0.659437,0.641437,borrow_tool,True,True,True
4369,243,Ari,ari:repair_promise:audit:d243:s13,repair promise,0.289514,0.271514,0.635227,0.652227,return_tool,True,True,True
4370,243,Fay,fay:care_favor:audit:d243:s14,care favor,0.297594,0.321594,0.46728,0.44928,interrupt_work,True,True,True
4371,243,Milo,milo:tool_loan:audit:d243:s15,tool loan,0.305705,0.301705,0.313711,0.315711,wait_offscreen,True,True,True
4372,243,Sera,sera:repair_promise:audit:d243:s16,repair promise,0.313836,0.295836,0.333056,0.350056,repair_trust,True,True,True
4373,243,Tovan,tovan:care_favor:audit:d243:s17,care favor,0.321975,0.317975,0.493543,0.495543,move,True,True,True
4374,244,Nia,nia:tool_loan:audit:d244:s00,tool loan,0.330112,0.312112,0.65558,0.67258,offer_help,True,True,True
4375,244,Ari,ari:repair_promise:audit:d244:s01,repair promise,0.338234,0.362234,0.632825,0.614825,borrow_tool,True,True,True
4376,244,Fay,fay:care_favor:audit:d244:s02,care favor,0.346332,0.328332,0.467617,0.484617,return_tool,True,True,True
4377,244,Milo,milo:tool_loan:audit:d244:s03,tool loan,0.354394,0.378394,0.296528,0.278528,interrupt_work,True,True,True
4378,244,Sera,sera:repair_promise:audit:d244:s04,repair promise,0.362408,0.358408,0.329365,0.331365,wait_offscreen,True,True,True
4379,244,Tovan,tovan:care_favor:audit:d244:s05,care favor,0.370365,0.352365,0.510824,0.527824,repair_trust,True,True,True
4380,244,Nia,nia:tool_loan:audit:d244:s06,tool loan,0.378252,0.374252,0.670224,0.672224,move,True,True,True
4381,244,Ari,ari:repair_promise:audit:d244:s07,repair promise,0.38606,0.38206,0.628373,0.645373,talk,True,True,True
4382,244,Fay,fay:care_favor:audit:d244:s08,care favor,0.393777,0.375777,0.446712,0.463712,offer_help,True,True,True
4383,244,Milo,milo:tool_loan:audit:d244:s09,tool loan,0.401394,0.425394,0.313013,0.295013,borrow_tool,True,True,True
4384,244,Sera,sera:repair_promise:audit:d244:s10,repair promise,0.408899,0.390899,0.33418,0.35118,return_tool,True,True,True
4385,244,Tovan,tovan:care_favor:audit:d244:s11,care favor,0.416282,0.440282,0.507449,0.489449,interrupt_work,True,True,True
4386,244,Nia,nia:tool_loan:audit:d244:s12,tool loan,0.423533,0.419533,0.676217,0.678217,wait_offscreen,True,True,True
4387,244,Ari,ari:repair_promise:audit:d244:s13,repair promise,0.430643,0.412643,0.650507,0.667507,repair_trust,True,True,True
4388,244,Fay,fay:care_favor:audit:d244:s14,care favor,0.437602,0.433602,0.462002,0.464002,move,True,True,True
4389,244,Milo,milo:tool_loan:audit:d244:s15,tool loan,0.444399,0.440399,0.295854,0.312854,talk,True,True,True
4390,244,Sera,sera:repair_promise:audit:d244:s16,repair promise,0.451026,0.433026,0.323812,0.340812,offer_help,True,True,True
4391,244,Tovan,tovan:care_favor:audit:d244:s17,care favor,0.457474,0.481474,0.499543,0.481543,borrow_tool,True,True,True
4392,245,Nia,nia:tool_loan:audit:d245:s00,tool loan,0.463733,0.487733,0.664111,0.646111,interrupt_work,True,True,True
4393,245,Ari,ari:repair_promise:audit:d245:s01,repair promise,0.469796,0.465796,0.630814,0.632814,wait_offscreen,True,True,True
4394,245,Fay,fay:care_favor:audit:d245:s02,care favor,0.475654,0.457654,0.454845,0.471845,repair_trust,True,True,True
4395,245,Milo,milo:tool_loan:audit:d245:s03,tool loan,0.481298,0.477298,0.302088,0.304088,move,True,True,True
4396,245,Sera,sera:repair_promise:audit:d245:s04,repair promise,0.486722,0.482722,0.344861,0.361861,talk,True,True,True
4397,245,Tovan,tovan:care_favor:audit:d245:s05,care favor,0.491918,0.473918,0.521309,0.538309,offer_help,True,True,True
4398,245,Nia,nia:tool_loan:audit:d245:s06,tool loan,0.496878,0.520878,0.680514,0.662514,borrow_tool,True,True,True
4399,245,Ari,ari:repair_promise:audit:d245:s07,repair promise,0.501596,0.483596,0.62,0.637,return_tool,True,True,True
4400,245,Fay,fay:care_favor:audit:d245:s08,care favor,0.506066,0.530066,0.441887,0.423887,interrupt_work,True,True,True
4401,245,Milo,milo:tool_loan:audit:d245:s09,tool loan,0.510281,0.506281,0.309382,0.311382,wait_offscreen,True,True,True
4402,245,Sera,sera:repair_promise:audit:d245:s10,repair promise,0.514235,0.496235,0.341413,0.358413,repair_trust,True,True,True
4403,245,Tovan,tovan:care_favor:audit:d245:s11,care favor,0.517924,0.513924,0.515216,0.517216,move,True,True,True
4404,245,Nia,nia:tool_loan:audit:d245:s12,tool loan,0.521342,0.517342,0.671563,0.688563,talk,True,True,True
4405,245,Ari,ari:repair_promise:audit:d245:s13,repair promise,0.524484,0.506484,0.62699,0.64399,offer_help,True,True,True
4406,245,Fay,fay:care_favor:audit:d245:s14,care favor,0.527346,0.551346,0.448622,0.430622,borrow_tool,True,True,True
4407,245,Milo,milo:tool_loan:audit:d245:s15,tool loan,0.529924,0.511924,0.292589,0.309589,return_tool,True,True,True
4408,245,Sera,sera:repair_promise:audit:d245:s16,repair promise,0.532215,0.556215,0.330119,0.312119,interrupt_work,True,True,True
4409,245,Tovan,tovan:care_favor:audit:d245:s17,care favor,0.534216,0.530216,0.514526,0.516526,wait_offscreen,True,True,True
4410,246,Nia,nia:tool_loan:audit:d246:s00,tool loan,0.535923,0.531923,0.676086,0.678086,move,True,True,True
4411,246,Ari,ari:repair_promise:audit:d246:s01,repair promise,0.537335,0.533335,0.625005,0.642005,talk,True,True,True
4412,246,Fay,fay:care_favor:audit:d246:s02,care favor,0.538449,0.520449,0.426203,0.443203,offer_help,True,True,True
4413,246,Milo,milo:tool_loan:audit:d246:s03,tool loan,0.539264,0.563264,0.302737,0.284737,borrow_tool,True,True,True
4414,246,Sera,sera:repair_promise:audit:d246:s04,repair promise,0.539779,0.521779,0.333806,0.350806,return_tool,True,True,True
4415,246,Tovan,tovan:care_favor:audit:d246:s05,care favor,0.539993,0.563993,0.527999,0.509999,interrupt_work,True,True,True
4416,246,Nia,nia:tool_loan:audit:d246:s06,tool loan,0.539906,0.535906,0.669606,0.671606,wait_offscreen,True,True,True
4417,246,Ari,ari:repair_promise:audit:d246:s07,repair promise,0.539518,0.521518,0.619475,0.636475,repair_trust,True,True,True
4418,246,Fay,fay:care_favor:audit:d246:s08,care favor,0.53883,0.53483,0.4398,0.4418,move,True,True,True
4419,246,Milo,milo:tool_loan:audit:d246:s09,tool loan,0.537842,0.533842,0.295105,0.312105,talk,True,True,True
4420,246,Sera,sera:repair_promise:audit:d246:s10,repair promise,0.536556,0.518556,0.34473,0.36173,offer_help,True,True,True
4421,246,Tovan,tovan:care_favor:audit:d246:s11,care favor,0.534973,0.558973,0.530078,0.512078,borrow_tool,True,True,True
4422,246,Nia,nia:tool_loan:audit:d246:s12,tool loan,0.533096,0.515096,0.672709,0.689709,return_tool,True,True,True
4423,246,Ari,ari:repair_promise:audit:d246:s13,repair promise,0.530928,0.554928,0.618015,0.600015,interrupt_work,True,True,True
4424,246,Fay,fay:care_favor:audit:d246:s14,care favor,0.52847,0.52447,0.424324,0.426324,wait_offscreen,True,True,True
4425,246,Milo,milo:tool_loan:audit:d246:s15,tool loan,0.525728,0.507728,0.288649,0.305649,repair_trust,True,True,True
4426,246,Sera,sera:repair_promise:audit:d246:s16,repair promise,0.522703,0.518703,0.3314,0.3334,move,True,True,True
4427,246,Tovan,tovan:care_favor:audit:d246:s17,care favor,0.519402,0.515402,0.532546,0.549546,talk,True,True,True
4428,247,Nia,nia:tool_loan:audit:d247:s00,tool loan,0.515827,0.539827,0.676521,0.658521,borrow_tool,True,True,True
4429,247,Ari,ari:repair_promise:audit:d247:s01,repair promise,0.511984,0.493984,0.607013,0.624013,return_tool,True,True,True
4430,247,Fay,fay:care_favor:audit:d247:s02,care favor,0.507879,0.531879,0.422089,0.404089,interrupt_work,True,True,True
4431,247,Milo,milo:tool_loan:audit:d247:s03,tool loan,0.503516,0.499516,0.288119,0.290119,wait_offscreen,True,True,True
4432,247,Sera,sera:repair_promise:audit:d247:s04,repair promise,0.498902,0.480902,0.34452,0.36152,repair_trust,True,True,True
4433,247,Tovan,tovan:care_favor:audit:d247:s05,care favor,0.494043,0.490043,0.54295,0.54495,move,True,True,True
4434,247,Nia,nia:tool_loan:audit:d247:s06,tool loan,0.488946,0.484946,0.678918,0.695918,talk,True,True,True
4435,247,Ari,ari:repair_promise:audit:d247:s07,repair promise,0.483618,0.465618,0.622894,0.639894,offer_help,True,True,True
4436,247,Fay,fay:care_favor:audit:d247:s08,care favor,0.478066,0.502066,0.422137,0.404137,borrow_tool,True,True,True
4437,247,Milo,milo:tool_loan:audit:d247:s09,tool loan,0.472297,0.454297,0.3065,0.3235,return_tool,True,True,True
4438,247,Sera,sera:repair_promise:audit:d247:s10,repair promise,0.46632,0.49032,0.343942,0.325942,interrupt_work,True,True,True
4439,247,Tovan,tovan:care_favor:audit:d247:s11,care favor,0.460142,0.456142,0.542082,0.544082,wait_offscreen,True,True,True
4440,247,Nia,nia:tool_loan:audit:d247:s12,tool loan,0.453773,0.435773,0.670609,0.687609,repair_trust,True,True,True
4441,247,Ari,ari:repair_promise:audit:d247:s13,repair promise,0.447221,0.443221,0.599872,0.601872,move,True,True,True
4442,247,Fay,fay:care_favor:audit:d247:s14,care favor,0.440494,0.436494,0.411309,0.428309,talk,True,True,True
4443,247,Milo,milo:tool_loan:audit:d247:s15,tool loan,0.433603,0.415603,0.298532,0.315532,offer_help,True,True,True
4444,247,Sera,sera:repair_promise:audit:d247:s16,repair promise,0.426556,0.450556,0.359294,0.341294,borrow_tool,True,True,True
4445,247,Tovan,tovan:care_favor:audit:d247:s17,care favor,0.419363,0.401363,0.530258,0.547258,return_tool,True,True,True
4446,248,Nia,nia:tool_loan:audit:d248:s00,tool loan,0.412034,0.408034,0.693881,0.695881,wait_offscreen,True,True,True
4447,248,Ari,ari:repair_promise:audit:d248:s01,repair promise,0.404579,0.386579,0.609572,0.626572,repair_trust,True,True,True
4448,248,Fay,fay:care_favor:audit:d248:s02,care favor,0.397009,0.393009,0.411782,0.413782,move,True,True,True
4449,248,Milo,milo:tool_loan:audit:d248:s03,tool loan,0.389333,0.385333,0.295563,0.312563,talk,True,True,True
4450,248,Sera,sera:repair_promise:audit:d248:s04,repair promise,0.381562,0.363562,0.357775,0.374775,offer_help,True,True,True
4451,248,Tovan,tovan:care_favor:audit:d248:s05,care favor,0.373707,0.397707,0.541132,0.523132,borrow_tool,True,True,True
4452,248,Nia,nia:tool_loan:audit:d248:s06,tool loan,0.365778,0.347778,0.676998,0.693998,return_tool,True,True,True
4453,248,Ari,ari:repair_promise:audit:d248:s07,repair promise,0.357787,0.381787,0.604661,0.586661,interrupt_work,True,True,True
4454,248,Fay,fay:care_favor:audit:d248:s08,care favor,0.349744,0.345744,0.40895,0.41095,wait_offscreen,True,True,True
4455,248,Milo,milo:tool_loan:audit:d248:s09,tool loan,0.34166,0.32366,0.301853,0.318853,repair_trust,True,True,True
4456,248,Sera,sera:repair_promise:audit:d248:s10,repair promise,0.333547,0.329547,0.353893,0.355893,move,True,True,True
4457,248,Tovan,tovan:care_favor:audit:d248:s11,care favor,0.325415,0.321415,0.547506,0.564506,talk,True,True,True
4458,248,Nia,nia:tool_loan:audit:d248:s12,tool loan,0.317275,0.299275,0.68203,0.69903,offer_help,True,True,True
4459,248,Ari,ari:repair_promise:audit:d248:s13,repair promise,0.30914,0.33314,0.609907,0.591907,borrow_tool,True,True,True
4460,248,Fay,fay:care_favor:audit:d248:s14,care favor,0.301019,0.283019,0.422955,0.439955,return_tool,True,True,True
4461,248,Milo,milo:tool_loan:audit:d248:s15,tool loan,0.292924,0.316924,0.292222,0.274222,interrupt_work,True,True,True
4462,248,Sera,sera:repair_promise:audit:d248:s16,repair promise,0.284866,0.280866,0.366801,0.368801,wait_offscreen,True,True,True
