tick_id,day,session_id,settlement_id,resident_id,phrase,phrase_memory,phrase_context,mastery_before,mastery_after,trust_before,trust_after,used_in_current_loop,remembered_from_prior_session,saved_session_visible,no_autonomous_language_claim,no_llm_call
3161,176,session-030,glass_harbor,Nia,lamp bright,kept net lane clear,relationship_phrase:mark crossing rope:lamp_pier,0.552,0.561,0.95,0.95,True,True,True,True,True
3162,176,session-030,cinder_garden,Pax,shade first,remembered shade first,save_session:shade seed rows:ash_path,0.55,0.557,0.95,0.95,True,True,True,True,True
3163,176,session-030,lichen_bridge,Rin,bowl shared,waited at the rope,path_to_site:weave spare rope:meal_room,0.548,0.554,0.95,0.95,True,True,True,True,True
3164,176,session-030,orchid_engine,Eli,valve wait,kept the gear lane open,pickup_tool:tend orchid lamp:engine_ring,0.548,0.555,0.95,0.95,True,True,True,True,True
3165,176,session-030,moss_ward,Ari,loom wait,asked before ledger,execute_task:raise warm-cup shelf:blanket_room,0.545,0.551,0.95,0.95,True,True,True,True,True
3166,176,session-030,glass_harbor,Oren,tea first,guarded lamp for me,recover_failed_work:relight public lamp:fog_rail,0.546,0.553,0.95,0.95,True,True,True,True,True
3167,176,session-030,cinder_garden,Vale,seed sleep,left my basket sorted,drop_tool:sort ember fruit:seed_shelf,0.542,0.548,0.95,0.95,True,True,True,True,True
3168,177,session-030,orchid_engine,Dax,orchid rest,did not turn the valve,execute_task:tend orchid lamp:orchid_bay,0.545,0.552,0.95,0.95,True,True,True,True,True
3169,177,session-030,moss_ward,Tala,path dry,waited during repair,recover_failed_work:raise warm-cup shelf:rain_gate,0.541,0.548,0.95,0.95,True,True,True,True,True
3170,177,session-030,glass_harbor,Nia,net keeper,shared crossing tea,drop_tool:relight public lamp:net_room,0.537,0.544,0.95,0.95,True,True,True,True,True
3171,177,session-030,cinder_garden,Pax,cool hand,kept the path cool,relationship_phrase:sort ember fruit:shade_tent,0.543,0.551,0.95,0.95,True,True,True,True,True
3172,177,session-030,lichen_bridge,Rin,rope safe,heard my signal,save_session:mark signal bell:rope_bridge,0.544,0.551,0.95,0.95,True,True,True,True,True
3173,177,session-030,orchid_engine,Eli,gear lane,let orchid rest,path_to_site:stabilize steam kettle:gear_wash,0.541,0.547,0.95,0.95,True,True,True,True,True
3174,177,session-030,moss_ward,Ari,ledger no touch,helped after rain,pickup_tool:drain rain path:root_alcove,0.543,0.55,0.95,0.95,True,True,True,True,True
3175,177,session-030,glass_harbor,Oren,lamp bright,kept net lane clear,execute_task:mend fog net:lamp_pier,0.557,0.564,0.95,0.95,True,True,True,True,True
3176,177,session-030,cinder_garden,Vale,shade first,remembered shade first,recover_failed_work:cool ash path:ash_path,0.554,0.561,0.95,0.95,True,True,True,True,True
3177,177,session-030,lichen_bridge,Sol,bowl shared,waited at the rope,drop_tool:repair meal ledger:meal_room,0.55,0.557,0.95,0.95,True,True,True,True,True
3178,177,session-030,orchid_engine,Bea,valve wait,kept the gear lane open,relationship_phrase:listen to valve pulse:engine_ring,0.547,0.556,0.95,0.95,True,True,True,True,True
3179,177,session-030,moss_ward,Fay,loom wait,asked before ledger,save_session:patch blanket loom:blanket_room,0.543,0.549,0.95,0.95,True,True,True,True,True
3180,177,session-030,glass_harbor,Puck,tea first,guarded lamp for me,path_to_site:seal fog catcher:fog_rail,0.549,0.556,0.95,0.95,True,True,True,True,True
3181,177,session-030,cinder_garden,Wren,seed sleep,left my basket sorted,pickup_tool:repair seed calendar:seed_shelf,0.549,0.555,0.95,0.95,True,True,True,True,True
3182,177,session-030,lichen_bridge,Kio,signal hush,kept bowl shared,execute_task:test rope bridge:signal_post,0.55,0.557,0.95,0.95,True,True,True,True,True
3183,177,session-030,orchid_engine,Cai,orchid rest,did not turn the valve,recover_failed_work:clean gear wash:orchid_bay,0.558,0.565,0.95,0.95,True,True,True,True,True
3184,177,session-030,moss_ward,Milo,path dry,waited during repair,drop_tool:copy root ledger:rain_gate,0.551,0.558,0.95,0.95,True,True,True,True,True
3185,177,session-030,glass_harbor,Sera,net keeper,shared crossing tea,relationship_phrase:mark crossing rope:net_room,0.544,0.552,0.95,0.95,True,True,True,True,True
3186,178,session-030,lichen_bridge,Sol,rope safe,heard my signal,recover_failed_work:test rope bridge:rope_bridge,0.544,0.551,0.95,0.95,True,True,True,True,True
3187,178,session-030,orchid_engine,Bea,gear lane,let orchid rest,drop_tool:clean gear wash:gear_wash,0.544,0.55,0.95,0.95,True,True,True,True,True
3188,178,session-030,moss_ward,Fay,ledger no touch,helped after rain,relationship_phrase:copy root ledger:root_alcove,0.543,0.552,0.95,0.95,True,True,True,True,True
3189,178,session-030,glass_harbor,Puck,lamp bright,kept net lane clear,save_session:mark crossing rope:lamp_pier,0.543,0.549,0.95,0.95,True,True,True,True,True
3190,178,session-030,cinder_garden,Wren,shade first,remembered shade first,path_to_site:shade seed rows:ash_path,0.539,0.546,0.95,0.95,True,True,True,True,True
3191,178,session-030,lichen_bridge,Kio,bowl shared,waited at the rope,pickup_tool:weave spare rope:meal_room,0.539,0.545,0.95,0.95,True,True,True,True,True
3192,178,session-030,orchid_engine,Cai,valve wait,kept the gear lane open,execute_task:tend orchid lamp:engine_ring,0.544,0.551,0.95,0.95,True,True,True,True,True
3193,178,session-030,moss_ward,Milo,loom wait,asked before ledger,recover_failed_work:raise warm-cup shelf:blanket_room,0.549,0.556,0.95,0.95,True,True,True,True,True
3194,178,session-030,glass_harbor,Sera,tea first,guarded lamp for me,drop_tool:relight public lamp:fog_rail,0.554,0.561,0.95,0.95,True,True,True,True,True
3195,178,session-030,cinder_garden,Juno,seed sleep,left my basket sorted,relationship_phrase:sort ember fruit:seed_shelf,0.553,0.561,0.95,0.95,True,True,True,True,True
3196,178,session-030,lichen_bridge,Luma,signal hush,kept bowl shared,save_session:mark signal bell:signal_post,0.551,0.558,0.95,0.95,True,True,True,True,True
3197,178,session-030,orchid_engine,Dax,orchid rest,did not turn the valve,path_to_site:stabilize steam kettle:orchid_bay,0.552,0.559,0.95,0.95,True,True,True,True,True
3198,178,session-030,moss_ward,Tala,path dry,waited during repair,pickup_tool:drain rain path:rain_gate,0.548,0.555,0.95,0.95,True,True,True,True,True
3199,178,session-030,glass_harbor,Nia,net keeper,shared crossing tea,execute_task:mend fog net:net_room,0.544,0.55,0.95,0.95,True,True,True,True,True
3200,178,session-030,cinder_garden,Pax,cool hand,kept the path cool,recover_failed_work:cool ash path:shade_tent,0.551,0.558,0.95,0.95,True,True,True,True,True
3201,178,session-030,lichen_bridge,Rin,rope safe,heard my signal,drop_tool:repair meal ledger:rope_bridge,0.551,0.557,0.95,0.95,True,True,True,True,True
3202,178,session-030,orchid_engine,Eli,gear lane,let orchid rest,relationship_phrase:listen to valve pulse:gear_wash,0.547,0.556,0.95,0.95,True,True,True,True,True
3203,178,session-030,moss_ward,Ari,ledger no touch,helped after rain,save_session:patch blanket loom:root_alcove,0.55,0.556,0.95,0.95,True,True,True,True,True
3204,179,session-030,cinder_garden,Juno,shade first,remembered shade first,drop_tool:cool ash path:ash_path,0.544,0.551,0.95,0.95,True,True,True,True,True
3205,179,session-030,lichen_bridge,Luma,bowl shared,waited at the rope,relationship_phrase:repair meal ledger:meal_room,0.542,0.55,0.95,0.95,True,True,True,True,True
3206,179,session-030,orchid_engine,Dax,valve wait,kept the gear lane open,save_session:listen to valve pulse:engine_ring,0.538,0.545,0.95,0.95,True,True,True,True,True
3207,179,session-030,moss_ward,Tala,loom wait,asked before ledger,path_to_site:patch blanket loom:blanket_room,0.54,0.546,0.95,0.95,True,True,True,True,True
3208,179,session-030,glass_harbor,Nia,tea first,guarded lamp for me,pickup_tool:seal fog catcher:fog_rail,0.546,0.553,0.95,0.95,True,True,True,True,True
3209,179,session-030,cinder_garden,Pax,seed sleep,left my basket sorted,execute_task:repair seed calendar:seed_shelf,0.545,0.552,0.95,0.95,True,True,True,True,True
3210,179,session-030,lichen_bridge,Rin,signal hush,kept bowl shared,recover_failed_work:test rope bridge:signal_post,0.545,0.552,0.95,0.95,True,True,True,True,True
3211,179,session-030,orchid_engine,Eli,orchid rest,did not turn the valve,drop_tool:clean gear wash:orchid_bay,0.554,0.561,0.95,0.95,True,True,True,True,True
3212,179,session-030,moss_ward,Ari,path dry,waited during repair,relationship_phrase:copy root ledger:rain_gate,0.551,0.56,0.95,0.95,True,True,True,True,True
3213,179,session-030,glass_harbor,Oren,net keeper,shared crossing tea,save_session:mark crossing rope:net_room,0.546,0.553,0.95,0.95,True,True,True,True,True
3214,179,session-030,cinder_garden,Vale,cool hand,kept the path cool,path_to_site:shade seed rows:shade_tent,0.548,0.555,0.95,0.95,True,True,True,True,True
3215,179,session-030,lichen_bridge,Sol,rope safe,heard my signal,pickup_tool:weave spare rope:rope_bridge,0.551,0.557,0.95,0.95,True,True,True,True,True
3216,179,session-030,orchid_engine,Bea,gear lane,let orchid rest,execute_task:tend orchid lamp:gear_wash,0.55,0.557,0.95,0.95,True,True,True,True,True
3217,179,session-030,moss_ward,Fay,ledger no touch,helped after rain,recover_failed_work:raise warm-cup shelf:root_alcove,0.552,0.559,0.95,0.95,True,True,True,True,True
3218,179,session-030,glass_harbor,Puck,lamp bright,kept net lane clear,drop_tool:relight public lamp:lamp_pier,0.549,0.556,0.95,0.95,True,True,True,True,True
3219,179,session-030,cinder_garden,Wren,shade first,remembered shade first,relationship_phrase:sort ember fruit:ash_path,0.546,0.555,0.95,0.95,True,True,True,True,True
3220,179,session-030,lichen_bridge,Kio,bowl shared,waited at the rope,save_session:mark signal bell:meal_room,0.545,0.552,0.95,0.95,True,True,True,True,True
3221,179,session-030,orchid_engine,Cai,valve wait,kept the gear lane open,path_to_site:stabilize steam kettle:engine_ring,0.551,0.557,0.95,0.95,True,True,True,True,True
3222,180,session-030,glass_harbor,Oren,tea first,guarded lamp for me,relationship_phrase:relight public lamp:fog_rail,0.553,0.562,0.95,0.95,True,True,True,True,True
3223,180,session-030,cinder_garden,Vale,seed sleep,left my basket sorted,save_session:sort ember fruit:seed_shelf,0.548,0.554,0.95,0.95,True,True,True,True,True
3224,180,session-030,lichen_bridge,Sol,signal hush,kept bowl shared,path_to_site:mark signal bell:signal_post,0.552,0.559,0.95,0.95,True,True,True,True,True
3225,180,session-030,orchid_engine,Bea,orchid rest,did not turn the valve,pickup_tool:stabilize steam kettle:orchid_bay,0.553,0.559,0.95,0.95,True,True,True,True,True
3226,180,session-030,moss_ward,Fay,path dry,waited during repair,execute_task:drain rain path:rain_gate,0.554,0.561,0.95,0.95,True,True,True,True,True
3227,180,session-030,glass_harbor,Puck,net keeper,shared crossing tea,recover_failed_work:mend fog net:net_room,0.548,0.555,0.95,0.95,True,True,True,True,True
3228,180,session-030,cinder_garden,Wren,cool hand,kept the path cool,drop_tool:cool ash path:shade_tent,0.553,0.56,0.95,0.95,True,True,True,True,True
3229,180,session-030,lichen_bridge,Kio,rope safe,heard my signal,relationship_phrase:repair meal ledger:rope_bridge,0.555,0.563,0.95,0.95,True,True,True,True,True
3230,180,session-030,orchid_engine,Cai,gear lane,let orchid rest,save_session:listen to valve pulse:gear_wash,0.547,0.554,0.95,0.95,True,True,True,True,True
3231,180,session-030,moss_ward,Milo,ledger no touch,helped after rain,path_to_site:patch blanket loom:root_alcove,0.547,0.553,0.95,0.95,True,True,True,True,True
3232,180,session-030,glass_harbor,Sera,lamp bright,kept net lane clear,pickup_tool:seal fog catcher:lamp_pier,0.548,0.555,0.95,0.95,True,True,True,True,True
3233,180,session-030,cinder_garden,Juno,shade first,remembered shade first,execute_task:repair seed calendar:ash_path,0.551,0.557,0.95,0.95,True,True,True,True,True
3234,180,session-030,lichen_bridge,Luma,bowl shared,waited at the rope,recover_failed_work:test rope bridge:meal_room,0.55,0.557,0.95,0.95,True,True,True,True,True
3235,180,session-030,orchid_engine,Dax,valve wait,kept the gear lane open,drop_tool:clean gear wash:engine_ring,0.545,0.551,0.95,0.95,True,True,True,True,True
3236,180,session-030,moss_ward,Tala,loom wait,asked before ledger,relationship_phrase:copy root ledger:blanket_room,0.546,0.555,0.95,0.95,True,True,True,True,True
3237,180,session-030,glass_harbor,Nia,tea first,guarded lamp for me,save_session:mark crossing rope:fog_rail,0.553,0.559,0.95,0.95,True,True,True,True,True
3238,180,session-030,cinder_garden,Pax,seed sleep,left my basket sorted,path_to_site:shade seed rows:seed_shelf,0.552,0.559,0.95,0.95,True,True,True,True,True
3239,180,session-030,lichen_bridge,Rin,signal hush,kept bowl shared,pickup_tool:weave spare rope:signal_post,0.552,0.559,0.95,0.95,True,True,True,True,True
3240,181,session-031,moss_ward,Milo,path dry,waited during repair,save_session:copy root ledger:rain_gate,0.558,0.565,0.95,0.95,True,True,True,True,True
3241,181,session-031,glass_harbor,Sera,net keeper,shared crossing tea,path_to_site:mark crossing rope:net_room,0.552,0.558,0.95,0.95,True,True,True,True,True
3242,181,session-031,cinder_garden,Juno,cool hand,kept the path cool,pickup_tool:shade seed rows:shade_tent,0.555,0.562,0.95,0.95,True,True,True,True,True
3243,181,session-031,lichen_bridge,Luma,rope safe,heard my signal,execute_task:weave spare rope:rope_bridge,0.558,0.565,0.95,0.95,True,True,True,True,True
3244,181,session-031,orchid_engine,Dax,gear lane,let orchid rest,recover_failed_work:tend orchid lamp:gear_wash,0.558,0.565,0.95,0.95,True,True,True,True,True
3245,181,session-031,moss_ward,Tala,ledger no touch,helped after rain,drop_tool:raise warm-cup shelf:root_alcove,0.559,0.566,0.95,0.95,True,True,True,True,True
3246,181,session-031,glass_harbor,Nia,lamp bright,kept net lane clear,relationship_phrase:relight public lamp:lamp_pier,0.561,0.57,0.95,0.95,True,True,True,True,True
3247,181,session-031,cinder_garden,Pax,shade first,remembered shade first,save_session:sort ember fruit:ash_path,0.557,0.563,0.95,0.95,True,True,True,True,True
3248,181,session-031,lichen_bridge,Rin,bowl shared,waited at the rope,path_to_site:mark signal bell:meal_room,0.554,0.561,0.95,0.95,True,True,True,True,True
3249,181,session-031,orchid_engine,Eli,valve wait,kept the gear lane open,pickup_tool:stabilize steam kettle:engine_ring,0.555,0.561,0.95,0.95,True,True,True,True,True
3250,181,session-031,moss_ward,Ari,loom wait,asked before ledger,execute_task:drain rain path:blanket_room,0.551,0.558,0.95,0.95,True,True,True,True,True
3251,181,session-031,glass_harbor,Oren,tea first,guarded lamp for me,recover_failed_work:mend fog net:fog_rail,0.562,0.569,0.95,0.95,True,True,True,True,True
3252,181,session-031,cinder_garden,Vale,seed sleep,left my basket sorted,drop_tool:cool ash path:seed_shelf,0.554,0.561,0.95,0.95,True,True,True,True,True
3253,181,session-031,lichen_bridge,Sol,signal hush,kept bowl shared,relationship_phrase:repair meal ledger:signal_post,0.559,0.567,0.95,0.95,True,True,True,True,True
3254,181,session-031,orchid_engine,Bea,orchid rest,did not turn the valve,save_session:listen to valve pulse:orchid_bay,0.559,0.566,0.95,0.95,True,True,True,True,True
3255,181,session-031,moss_ward,Fay,path dry,waited during repair,path_to_site:patch blanket loom:rain_gate,0.561,0.568,0.95,0.95,True,True,True,True,True
3256,181,session-031,glass_harbor,Puck,net keeper,shared crossing tea,pickup_tool:seal fog catcher:net_room,0.555,0.562,0.95,0.95,True,True,True,True,True
3257,181,session-031,cinder_garden,Wren,cool hand,kept the path cool,execute_task:repair seed calendar:shade_tent,0.56,0.566,0.95,0.95,True,True,True,True,True
3258,182,session-031,orchid_engine,Eli,gear lane,let orchid rest,path_to_site:listen to valve pulse:gear_wash,0.556,0.563,0.95,0.95,True,True,True,True,True
3259,182,session-031,moss_ward,Ari,ledger no touch,helped after rain,pickup_tool:patch blanket loom:root_alcove,0.556,0.562,0.95,0.95,True,True,True,True,True
3260,182,session-031,glass_harbor,Oren,lamp bright,kept net lane clear,execute_task:seal fog catcher:lamp_pier,0.564,0.571,0.95,0.95,True,True,True,True,True
3261,182,session-031,cinder_garden,Vale,shade first,remembered shade first,recover_failed_work:repair seed calendar:ash_path,0.561,0.568,0.95,0.95,True,True,True,True,True
3262,182,session-031,lichen_bridge,Sol,bowl shared,waited at the rope,drop_tool:test rope bridge:meal_room,0.557,0.564,0.95,0.95,True,True,True,True,True
3263,182,session-031,orchid_engine,Bea,valve wait,kept the gear lane open,relationship_phrase:clean gear wash:engine_ring,0.556,0.564,0.95,0.95,True,True,True,True,True
3264,182,session-031,moss_ward,Fay,loom wait,asked before ledger,save_session:copy root ledger:blanket_room,0.549,0.556,0.95,0.95,True,True,True,True,True
3265,182,session-031,glass_harbor,Puck,tea first,guarded lamp for me,path_to_site:mark crossing rope:fog_rail,0.556,0.563,0.95,0.95,True,True,True,True,True
