tick_id,day,settlement_id,resident_id,avatar_action,routine_name,room_id,routine_phase_before,routine_phase_after,progress_before,progress_after,advanced_while_avatar_idle,routine_visible,private_workspace_sealed
2508,140,riverbend,Cee,return_object,dry cords,wet crossing,prepare,prepare,0.69,0.702,False,True,True
2509,140,roofward,Fay,wait_respectfully,sort ledger,warm lane,share,share,0.539,0.574,True,True,True
2509,140,roofward,Sera,wait_respectfully,clean lens,sun sill,recover,recover,0.621,0.656,True,True,True
2509,140,roofward,Orr,wait_respectfully,shade stairs,warm lane,prepare,prepare,0.621,0.656,True,True,True
2510,140,archive,Nia,inspect_inventory,sort tags,stone stacks,work,work,0.5,0.512,False,True,True
2510,140,archive,Toma,inspect_inventory,thread spool,ink niche,share,share,0.524,0.536,False,True,True
2510,140,archive,Vell,inspect_inventory,seal desk,arrival court,recover,recover,0.56,0.572,False,True,True
2511,140,signal,Milo,idle,check rope,lantern walk,share,share,0.585,0.62,True,True,True
2511,140,signal,Ren,idle,fill lantern,signal perch,recover,recover,0.667,0.702,True,True,True
2511,140,signal,Kesh,idle,watch lens,lantern walk,prepare,prepare,0.667,0.702,True,True,True
2512,140,orchard,Ivo,ask_handoff,count seeds,mud row,share,share,0.551,0.563,False,True,True
2512,140,orchard,Mara,ask_handoff,trade tokens,satchel shed,recover,recover,0.598,0.61,False,True,True
2512,140,orchard,Pim,ask_handoff,dry rows,mud row,prepare,prepare,0.598,0.61,False,True,True
2513,140,repair_ring,Juno,refuse_handoff,cool bench,wire bench,work,work,0.5,0.512,False,True,True
2513,140,repair_ring,Pax,refuse_handoff,clip wire,bell alcove,share,share,0.524,0.536,False,True,True
2513,140,repair_ring,Vale,refuse_handoff,test bell,arrival court,recover,recover,0.56,0.572,False,True,True
2514,140,riverbend,Ari,idle,repair crossing,wet crossing,share,share,0.667,0.702,True,True,True
2514,140,riverbend,Lio,idle,trim lantern,kit alcove,recover,recover,0.667,0.702,True,True,True
2514,140,riverbend,Cee,idle,dry cords,wet crossing,prepare,prepare,0.702,0.737,True,True,True
2515,140,roofward,Fay,ask_handoff,sort ledger,warm lane,share,share,0.574,0.586,False,True,True
2515,140,roofward,Sera,ask_handoff,clean lens,sun sill,recover,recover,0.656,0.668,False,True,True
2515,140,roofward,Orr,ask_handoff,shade stairs,warm lane,prepare,prepare,0.656,0.668,False,True,True
2516,140,archive,Nia,refuse_handoff,sort tags,stone stacks,work,work,0.512,0.524,False,True,True
2516,140,archive,Toma,refuse_handoff,thread spool,ink niche,share,share,0.536,0.548,False,True,True
2516,140,archive,Vell,refuse_handoff,seal desk,arrival court,recover,recover,0.572,0.584,False,True,True
2517,140,signal,Milo,return_object,check rope,lantern walk,share,share,0.62,0.632,False,True,True
2517,140,signal,Ren,return_object,fill lantern,signal perch,recover,recover,0.702,0.714,False,True,True
2517,140,signal,Kesh,return_object,watch lens,lantern walk,prepare,prepare,0.702,0.714,False,True,True
2518,140,orchard,Ivo,wait_respectfully,count seeds,mud row,share,share,0.563,0.598,True,True,True
2518,140,orchard,Mara,wait_respectfully,trade tokens,satchel shed,recover,recover,0.61,0.645,True,True,True
2518,140,orchard,Pim,wait_respectfully,dry rows,mud row,prepare,prepare,0.61,0.645,True,True,True
2519,140,repair_ring,Juno,inspect_inventory,cool bench,wire bench,work,work,0.512,0.524,False,True,True
2519,140,repair_ring,Pax,inspect_inventory,clip wire,bell alcove,share,share,0.536,0.548,False,True,True
2519,140,repair_ring,Vale,inspect_inventory,test bell,arrival court,recover,recover,0.572,0.584,False,True,True
2520,141,roofward,Fay,ask_handoff,sort ledger,ledger loft,share,share,0.586,0.598,False,True,True
2520,141,roofward,Sera,ask_handoff,clean lens,arrival court,recover,recover,0.668,0.68,False,True,True
2520,141,roofward,Orr,ask_handoff,shade stairs,ledger loft,prepare,prepare,0.668,0.68,False,True,True
2521,141,archive,Nia,refuse_handoff,sort tags,spool room,work,work,0.524,0.536,False,True,True
2521,141,archive,Toma,refuse_handoff,thread spool,memory desk,share,share,0.548,0.56,False,True,True
2521,141,archive,Vell,refuse_handoff,seal desk,stone stacks,recover,recover,0.584,0.596,False,True,True
2522,141,signal,Milo,return_object,check rope,lens room,share,share,0.632,0.644,False,True,True
2522,141,signal,Ren,return_object,fill lantern,arrival court,recover,recover,0.714,0.726,False,True,True
2522,141,signal,Kesh,return_object,watch lens,lens room,prepare,prepare,0.714,0.726,False,True,True
2523,141,orchard,Ivo,wait_respectfully,count seeds,market plank,share,share,0.598,0.633,True,True,True
2523,141,orchard,Mara,wait_respectfully,trade tokens,arrival court,recover,recover,0.645,0.68,True,True,True
2523,141,orchard,Pim,wait_respectfully,dry rows,market plank,prepare,prepare,0.645,0.68,True,True,True
2524,141,repair_ring,Juno,inspect_inventory,cool bench,spark lane,work,work,0.524,0.536,False,True,True
2524,141,repair_ring,Pax,inspect_inventory,clip wire,cool corner,share,share,0.548,0.56,False,True,True
2524,141,repair_ring,Vale,inspect_inventory,test bell,wire bench,recover,recover,0.584,0.596,False,True,True
2525,141,riverbend,Ari,return_object,repair crossing,dry ridge,share,share,0.702,0.714,False,True,True
2525,141,riverbend,Lio,return_object,trim lantern,arrival court,recover,recover,0.702,0.714,False,True,True
2525,141,riverbend,Cee,return_object,dry cords,dry ridge,prepare,prepare,0.737,0.749,False,True,True
2526,141,roofward,Fay,wait_respectfully,sort ledger,ledger loft,share,share,0.598,0.633,True,True,True
2526,141,roofward,Sera,wait_respectfully,clean lens,arrival court,recover,recover,0.68,0.715,True,True,True
2526,141,roofward,Orr,wait_respectfully,shade stairs,ledger loft,prepare,prepare,0.68,0.715,True,True,True
2527,141,archive,Nia,inspect_inventory,sort tags,spool room,work,work,0.536,0.548,False,True,True
2527,141,archive,Toma,inspect_inventory,thread spool,memory desk,share,share,0.56,0.572,False,True,True
2527,141,archive,Vell,inspect_inventory,seal desk,stone stacks,recover,recover,0.596,0.608,False,True,True
2528,141,signal,Milo,idle,check rope,lens room,share,share,0.644,0.679,True,True,True
2528,141,signal,Ren,idle,fill lantern,arrival court,recover,recover,0.726,0.761,True,True,True
2528,141,signal,Kesh,idle,watch lens,lens room,prepare,prepare,0.726,0.761,True,True,True
2529,141,orchard,Ivo,ask_handoff,count seeds,market plank,share,share,0.633,0.645,False,True,True
2529,141,orchard,Mara,ask_handoff,trade tokens,arrival court,recover,recover,0.68,0.692,False,True,True
2529,141,orchard,Pim,ask_handoff,dry rows,market plank,prepare,prepare,0.68,0.692,False,True,True
2530,141,repair_ring,Juno,refuse_handoff,cool bench,spark lane,work,work,0.536,0.548,False,True,True
2530,141,repair_ring,Pax,refuse_handoff,clip wire,cool corner,share,share,0.56,0.572,False,True,True
2530,141,repair_ring,Vale,refuse_handoff,test bell,wire bench,recover,recover,0.596,0.608,False,True,True
2531,141,riverbend,Ari,idle,repair crossing,dry ridge,share,share,0.714,0.749,True,True,True
2531,141,riverbend,Lio,idle,trim lantern,arrival court,recover,recover,0.714,0.749,True,True,True
2531,141,riverbend,Cee,idle,dry cords,dry ridge,prepare,prepare,0.749,0.784,True,True,True
2532,141,roofward,Fay,ask_handoff,sort ledger,ledger loft,share,share,0.633,0.645,False,True,True
2532,141,roofward,Sera,ask_handoff,clean lens,arrival court,recover,recover,0.715,0.727,False,True,True
2532,141,roofward,Orr,ask_handoff,shade stairs,ledger loft,prepare,prepare,0.715,0.727,False,True,True
2533,141,archive,Nia,refuse_handoff,sort tags,spool room,work,work,0.548,0.56,False,True,True
2533,141,archive,Toma,refuse_handoff,thread spool,memory desk,share,share,0.572,0.584,False,True,True
2533,141,archive,Vell,refuse_handoff,seal desk,stone stacks,recover,recover,0.608,0.62,False,True,True
2534,141,signal,Milo,return_object,check rope,lens room,share,share,0.679,0.691,False,True,True
2534,141,signal,Ren,return_object,fill lantern,arrival court,recover,recover,0.761,0.773,False,True,True
2534,141,signal,Kesh,return_object,watch lens,lens room,prepare,prepare,0.761,0.773,False,True,True
2535,141,orchard,Ivo,wait_respectfully,count seeds,market plank,share,share,0.645,0.68,True,True,True
2535,141,orchard,Mara,wait_respectfully,trade tokens,arrival court,recover,recover,0.692,0.727,True,True,True
2535,141,orchard,Pim,wait_respectfully,dry rows,market plank,prepare,prepare,0.692,0.727,True,True,True
2536,141,repair_ring,Juno,inspect_inventory,cool bench,spark lane,work,work,0.548,0.56,False,True,True
2536,141,repair_ring,Pax,inspect_inventory,clip wire,cool corner,share,share,0.572,0.584,False,True,True
2536,141,repair_ring,Vale,inspect_inventory,test bell,wire bench,recover,recover,0.608,0.62,False,True,True
2537,141,riverbend,Ari,return_object,repair crossing,dry ridge,share,share,0.749,0.761,False,True,True
2537,141,riverbend,Lio,return_object,trim lantern,arrival court,recover,recover,0.749,0.761,False,True,True
2537,141,riverbend,Cee,return_object,dry cords,dry ridge,prepare,prepare,0.784,0.796,False,True,True
2538,142,archive,Nia,refuse_handoff,sort tags,ink niche,work,work,0.56,0.572,False,True,True
2538,142,archive,Toma,refuse_handoff,thread spool,arrival court,share,share,0.584,0.596,False,True,True
2538,142,archive,Vell,refuse_handoff,seal desk,spool room,recover,recover,0.62,0.632,False,True,True
2539,142,signal,Milo,return_object,check rope,signal perch,share,share,0.691,0.703,False,True,True
2539,142,signal,Ren,return_object,fill lantern,mast base,recover,recover,0.773,0.785,False,True,True
2539,142,signal,Kesh,return_object,watch lens,signal perch,prepare,prepare,0.773,0.785,False,True,True
2540,142,orchard,Ivo,wait_respectfully,count seeds,satchel shed,share,share,0.68,0.715,True,True,True
2540,142,orchard,Mara,wait_respectfully,trade tokens,seed lane,recover,recover,0.727,0.762,True,True,True
2540,142,orchard,Pim,wait_respectfully,dry rows,satchel shed,prepare,prepare,0.727,0.762,True,True,True
2541,142,repair_ring,Juno,inspect_inventory,cool bench,bell alcove,work,work,0.56,0.572,False,True,True
2541,142,repair_ring,Pax,inspect_inventory,clip wire,arrival court,share,share,0.584,0.596,False,True,True
2541,142,repair_ring,Vale,inspect_inventory,test bell,spark lane,recover,recover,0.62,0.632,False,True,True
2542,142,riverbend,Ari,return_object,repair crossing,kit alcove,share,share,0.761,0.773,False,True,True
2542,142,riverbend,Lio,return_object,trim lantern,plank hall,recover,recover,0.761,0.773,False,True,True
2542,142,riverbend,Cee,return_object,dry cords,kit alcove,prepare,prepare,0.796,0.808,False,True,True
2543,142,roofward,Fay,wait_respectfully,sort ledger,sun sill,share,share,0.645,0.68,True,True,True
2543,142,roofward,Sera,wait_respectfully,clean lens,glass stair,recover,recover,0.727,0.762,True,True,True
2543,142,roofward,Orr,wait_respectfully,shade stairs,sun sill,prepare,prepare,0.727,0.762,True,True,True
2544,142,archive,Nia,inspect_inventory,sort tags,ink niche,work,work,0.572,0.584,False,True,True
2544,142,archive,Toma,inspect_inventory,thread spool,arrival court,share,share,0.596,0.608,False,True,True
2544,142,archive,Vell,inspect_inventory,seal desk,spool room,recover,recover,0.632,0.644,False,True,True
2545,142,signal,Milo,idle,check rope,signal perch,share,share,0.703,0.738,True,True,True
2545,142,signal,Ren,idle,fill lantern,mast base,recover,recover,0.785,0.82,True,True,True
2545,142,signal,Kesh,idle,watch lens,signal perch,prepare,prepare,0.785,0.82,True,True,True
2546,142,orchard,Ivo,ask_handoff,count seeds,satchel shed,share,share,0.715,0.727,False,True,True
2546,142,orchard,Mara,ask_handoff,trade tokens,seed lane,recover,recover,0.762,0.774,False,True,True
2546,142,orchard,Pim,ask_handoff,dry rows,satchel shed,prepare,prepare,0.762,0.774,False,True,True
2547,142,repair_ring,Juno,refuse_handoff,cool bench,bell alcove,work,work,0.572,0.584,False,True,True
2547,142,repair_ring,Pax,refuse_handoff,clip wire,arrival court,share,share,0.596,0.608,False,True,True
2547,142,repair_ring,Vale,refuse_handoff,test bell,spark lane,recover,recover,0.632,0.644,False,True,True
2548,142,riverbend,Ari,idle,repair crossing,kit alcove,share,share,0.773,0.808,True,True,True
2548,142,riverbend,Lio,idle,trim lantern,plank hall,recover,recover,0.773,0.808,True,True,True
2548,142,riverbend,Cee,idle,dry cords,kit alcove,prepare,prepare,0.808,0.843,True,True,True
2549,142,roofward,Fay,ask_handoff,sort ledger,sun sill,share,share,0.68,0.692,False,True,True
2549,142,roofward,Sera,ask_handoff,clean lens,glass stair,recover,recover,0.762,0.774,False,True,True
2549,142,roofward,Orr,ask_handoff,shade stairs,sun sill,prepare,prepare,0.762,0.774,False,True,True
2550,142,archive,Nia,refuse_handoff,sort tags,ink niche,work,work,0.584,0.596,False,True,True
2550,142,archive,Toma,refuse_handoff,thread spool,arrival court,share,share,0.608,0.62,False,True,True
2550,142,archive,Vell,refuse_handoff,seal desk,spool room,recover,recover,0.644,0.656,False,True,True
2551,142,signal,Milo,return_object,check rope,signal perch,share,share,0.738,0.75,False,True,True
2551,142,signal,Ren,return_object,fill lantern,mast base,recover,recover,0.82,0.832,False,True,True
2551,142,signal,Kesh,return_object,watch lens,signal perch,prepare,prepare,0.82,0.832,False,True,True
2552,142,orchard,Ivo,wait_respectfully,count seeds,satchel shed,share,share,0.727,0.762,True,True,True
2552,142,orchard,Mara,wait_respectfully,trade tokens,seed lane,recover,recover,0.774,0.809,True,True,True
2552,142,orchard,Pim,wait_respectfully,dry rows,satchel shed,prepare,prepare,0.774,0.809,True,True,True
2553,142,repair_ring,Juno,inspect_inventory,cool bench,bell alcove,work,work,0.584,0.596,False,True,True
2553,142,repair_ring,Pax,inspect_inventory,clip wire,arrival court,share,share,0.608,0.62,False,True,True
2553,142,repair_ring,Vale,inspect_inventory,test bell,spark lane,recover,recover,0.644,0.656,False,True,True
2554,142,riverbend,Ari,return_object,repair crossing,kit alcove,share,share,0.808,0.82,False,True,True
2554,142,riverbend,Lio,return_object,trim lantern,plank hall,recover,recover,0.808,0.82,False,True,True
2554,142,riverbend,Cee,return_object,dry cords,kit alcove,prepare,prepare,0.843,0.855,False,True,True
2555,142,roofward,Fay,wait_respectfully,sort ledger,sun sill,share,share,0.692,0.727,True,True,True
2555,142,roofward,Sera,wait_respectfully,clean lens,glass stair,recover,recover,0.774,0.809,True,True,True
2555,142,roofward,Orr,wait_respectfully,shade stairs,sun sill,prepare,prepare,0.774,0.809,True,True,True
2556,143,signal,Milo,return_object,check rope,arrival court,share,share,0.75,0.762,False,True,True
2556,143,signal,Ren,return_object,fill lantern,lantern walk,recover,recover,0.832,0.844,False,True,True
2556,143,signal,Kesh,return_object,watch lens,arrival court,prepare,prepare,0.832,0.844,False,True,True
2557,143,orchard,Ivo,wait_respectfully,count seeds,arrival court,share,share,0.762,0.797,True,True,True
2557,143,orchard,Mara,wait_respectfully,trade tokens,mud row,recover,recover,0.809,0.844,True,True,True
2557,143,orchard,Pim,wait_respectfully,dry rows,arrival court,prepare,prepare,0.809,0.844,True,True,True
2558,143,repair_ring,Juno,inspect_inventory,cool bench,cool corner,work,work,0.596,0.608,False,True,True
2558,143,repair_ring,Pax,inspect_inventory,clip wire,wire bench,share,share,0.62,0.632,False,True,True
2558,143,repair_ring,Vale,inspect_inventory,test bell,bell alcove,recover,recover,0.656,0.668,False,True,True
2559,143,riverbend,Ari,return_object,repair crossing,arrival court,share,share,0.82,0.832,False,True,True
2559,143,riverbend,Lio,return_object,trim lantern,wet crossing,recover,recover,0.82,0.832,False,True,True
2559,143,riverbend,Cee,return_object,dry cords,arrival court,prepare,prepare,0.855,0.867,False,True,True
2560,143,roofward,Fay,wait_respectfully,sort ledger,arrival court,share,share,0.727,0.762,True,True,True
2560,143,roofward,Sera,wait_respectfully,clean lens,warm lane,recover,recover,0.809,0.844,True,True,True
2560,143,roofward,Orr,wait_respectfully,shade stairs,arrival court,prepare,prepare,0.809,0.844,True,True,True
2561,143,archive,Nia,inspect_inventory,sort tags,memory desk,work,work,0.596,0.608,False,True,True
2561,143,archive,Toma,inspect_inventory,thread spool,stone stacks,share,share,0.62,0.632,False,True,True
2561,143,archive,Vell,inspect_inventory,seal desk,ink niche,recover,recover,0.656,0.668,False,True,True
2562,143,signal,Milo,idle,check rope,arrival court,share,share,0.762,0.797,True,True,True
2562,143,signal,Ren,idle,fill lantern,lantern walk,recover,recover,0.844,0.879,True,True,True
