tick_id,day,agent,route_id,public_memory_key,remembered_dialogue_choice,remembered_branch_action,remembered_snapshot,remembered_body_language,remembered_recovery,private_workspace_sealed,replay_pointer
902,65,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day65,ask to keep direct route,merge=True;rollback=False;branch=orchard ridge detour,snap:riverbend_roofward:v99:shared,open forward lean,0.94,True,replay:902:riverbend_roofward
903,65,Nia,roofward_archive,v32:Nia:roofward_archive:day65,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v101:shared,open forward lean,0.94,True,replay:903:roofward_archive
904,65,Nia,archive_signal,v32:Nia:archive_signal:day65,ask to keep direct route,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v103:local,open forward lean,0.94,True,replay:904:archive_signal
905,65,Ivo,signal_orchard,v32:Ivo:signal_orchard:day65,ask to keep direct route,merge=False;rollback=True;branch=dusk road,snap:signal_orchard:v101:local,relieved reset stance,0.94,True,replay:905:signal_orchard
906,65,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day65,none,merge=True;rollback=False;branch=market plank route,snap:orchard_riverbend:v100:shared,open forward lean,0.94,True,replay:906:orchard_riverbend
907,65,Pax,central_repair_ring,v32:Pax:central_repair_ring:day65,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v101:shared,open forward lean,0.94,True,replay:907:central_repair_ring
908,65,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day65,ask to merge detour,merge=True;rollback=False;branch=river ford,snap:riverbend_roofward:v100:shared,open forward lean,0.94,True,replay:908:riverbend_roofward
909,65,Nia,roofward_archive,v32:Nia:roofward_archive:day65,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v101:local,open forward lean,0.94,True,replay:909:roofward_archive
910,66,Milo,signal_orchard,v32:Milo:signal_orchard:day66,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v102:local,open forward lean,0.94,True,replay:910:signal_orchard
911,66,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day66,ask to merge detour,merge=True;rollback=False;branch=fen track,snap:orchard_riverbend:v101:shared,open forward lean,0.94,True,replay:911:orchard_riverbend
912,66,Juno,central_repair_ring,v32:Juno:central_repair_ring:day66,none,merge=True;rollback=False;branch=outer bell path,snap:central_repair_ring:v102:shared,open forward lean,0.94,True,replay:912:central_repair_ring
913,66,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day66,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v101:shared,open forward lean,0.94,True,replay:913:riverbend_roofward
914,66,Fay,roofward_archive,v32:Fay:roofward_archive:day66,ask to keep direct route,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v101:local,open forward lean,0.94,True,replay:914:roofward_archive
915,66,Milo,archive_signal,v32:Milo:archive_signal:day66,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v103:local,open forward lean,0.94,True,replay:915:archive_signal
916,66,Milo,signal_orchard,v32:Milo:signal_orchard:day66,none,merge=True;rollback=False;branch=river lantern loop,snap:signal_orchard:v103:shared,open forward lean,0.94,True,replay:916:signal_orchard
917,66,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day66,ask to keep direct route,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v102:shared,open forward lean,0.94,True,replay:917:orchard_riverbend
918,66,Juno,central_repair_ring,v32:Juno:central_repair_ring:day66,ask to merge detour,merge=False;rollback=False;branch=outer bell path,snap:central_repair_ring:v103:shared,open forward lean,0.94,True,replay:918:central_repair_ring
919,66,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day66,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v101:local,open forward lean,0.94,True,replay:919:riverbend_roofward
920,66,Fay,roofward_archive,v32:Fay:roofward_archive:day66,ask to keep direct route,merge=True;rollback=False;branch=cool archive lane,snap:roofward_archive:v102:local,open forward lean,0.94,True,replay:920:roofward_archive
921,66,Milo,archive_signal,v32:Milo:archive_signal:day66,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v104:shared,open forward lean,0.94,True,replay:921:archive_signal
922,66,Milo,signal_orchard,v32:Milo:signal_orchard:day66,ask to merge detour,merge=True;rollback=False;branch=dusk road,snap:signal_orchard:v104:shared,open forward lean,0.94,True,replay:922:signal_orchard
923,66,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day66,ask to keep direct route,merge=False;rollback=True;branch=fen track,snap:orchard_riverbend:v103:shared,relieved reset stance,0.94,True,replay:923:orchard_riverbend
924,67,Juno,central_repair_ring,v32:Juno:central_repair_ring:day67,none,merge=False;rollback=False;branch=outer bell path,snap:central_repair_ring:v104:shared,open forward lean,0.94,True,replay:924:central_repair_ring
925,67,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day67,ask to keep direct route,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v101:local,open forward lean,0.94,True,replay:925:riverbend_roofward
926,67,Fay,roofward_archive,v32:Fay:roofward_archive:day67,none,merge=True;rollback=False;branch=glass stair,snap:roofward_archive:v103:shared,open forward lean,0.94,True,replay:926:roofward_archive
927,67,Milo,archive_signal,v32:Milo:archive_signal:day67,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v105:shared,open forward lean,0.94,True,replay:927:archive_signal
928,67,Milo,signal_orchard,v32:Milo:signal_orchard:day67,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v104:local,open forward lean,0.93,True,replay:928:signal_orchard
929,67,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day67,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v103:local,open forward lean,0.94,True,replay:929:orchard_riverbend
930,67,Juno,central_repair_ring,v32:Juno:central_repair_ring:day67,none,merge=True;rollback=False;branch=inner repair yard,snap:central_repair_ring:v105:local,open forward lean,0.94,True,replay:930:central_repair_ring
931,67,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day67,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v102:shared,open forward lean,0.94,True,replay:931:riverbend_roofward
932,67,Fay,roofward_archive,v32:Fay:roofward_archive:day67,ask to keep direct route,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v103:local,open forward lean,0.94,True,replay:932:roofward_archive
933,67,Milo,archive_signal,v32:Milo:archive_signal:day67,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v105:local,open forward lean,0.94,True,replay:933:archive_signal
934,67,Milo,signal_orchard,v32:Milo:signal_orchard:day67,none,merge=True;rollback=False;branch=river lantern loop,snap:signal_orchard:v105:shared,open forward lean,0.94,True,replay:934:signal_orchard
935,67,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day67,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v104:shared,open forward lean,0.94,True,replay:935:orchard_riverbend
936,67,Juno,central_repair_ring,v32:Juno:central_repair_ring:day67,ask to keep direct route,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v105:local,open forward lean,0.94,True,replay:936:central_repair_ring
937,67,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day67,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v102:local,open forward lean,0.93,True,replay:937:riverbend_roofward
938,68,Fay,roofward_archive,v32:Fay:roofward_archive:day68,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v104:shared,open forward lean,0.94,True,replay:938:roofward_archive
939,68,Milo,archive_signal,v32:Milo:archive_signal:day68,ask to keep direct route,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v105:local,open forward lean,0.94,True,replay:939:archive_signal
940,68,Milo,signal_orchard,v32:Milo:signal_orchard:day68,none,merge=True;rollback=False;branch=dusk road,snap:signal_orchard:v106:local,open forward lean,0.94,True,replay:940:signal_orchard
941,68,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day68,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v105:shared,open forward lean,0.94,True,replay:941:orchard_riverbend
942,68,Juno,central_repair_ring,v32:Juno:central_repair_ring:day68,ask to keep direct route,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v105:local,open forward lean,0.94,True,replay:942:central_repair_ring
943,68,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day68,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v102:local,open forward lean,0.93,True,replay:943:riverbend_roofward
944,68,Fay,roofward_archive,v32:Fay:roofward_archive:day68,none,merge=True;rollback=False;branch=cool archive lane,snap:roofward_archive:v105:shared,open forward lean,0.94,True,replay:944:roofward_archive
945,68,Milo,archive_signal,v32:Milo:archive_signal:day68,ask to keep direct route,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v106:local,open forward lean,0.94,True,replay:945:archive_signal
946,68,Milo,signal_orchard,v32:Milo:signal_orchard:day68,ask to keep direct route,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v106:local,open forward lean,0.94,True,replay:946:signal_orchard
947,68,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day68,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v105:local,open forward lean,0.94,True,replay:947:orchard_riverbend
948,68,Juno,central_repair_ring,v32:Juno:central_repair_ring:day68,ask to keep direct route,merge=True;rollback=False;branch=outer bell path,snap:central_repair_ring:v106:shared,open forward lean,0.94,True,replay:948:central_repair_ring
949,68,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day68,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v103:shared,open forward lean,0.94,True,replay:949:riverbend_roofward
950,68,Fay,roofward_archive,v32:Fay:roofward_archive:day68,ask to merge detour,merge=True;rollback=False;branch=glass stair,snap:roofward_archive:v106:local,open forward lean,0.94,True,replay:950:roofward_archive
951,68,Milo,archive_signal,v32:Milo:archive_signal:day68,ask to keep direct route,merge=False;rollback=True;branch=paper lane,snap:archive_signal:v107:shared,relieved reset stance,0.94,True,replay:951:archive_signal
952,69,Milo,signal_orchard,v32:Milo:signal_orchard:day69,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v107:shared,open forward lean,0.94,True,replay:952:signal_orchard
953,69,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day69,ask to keep direct route,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v105:local,open forward lean,0.94,True,replay:953:orchard_riverbend
954,69,Juno,central_repair_ring,v32:Juno:central_repair_ring:day69,none,merge=True;rollback=False;branch=inner repair yard,snap:central_repair_ring:v107:shared,open forward lean,0.94,True,replay:954:central_repair_ring
955,69,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day69,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v104:shared,open forward lean,0.94,True,replay:955:riverbend_roofward
956,69,Fay,roofward_archive,v32:Fay:roofward_archive:day69,ask to keep direct route,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v106:local,open forward lean,0.94,True,replay:956:roofward_archive
957,69,Milo,archive_signal,v32:Milo:archive_signal:day69,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v107:local,open forward lean,0.94,True,replay:957:archive_signal
958,69,Milo,signal_orchard,v32:Milo:signal_orchard:day69,none,merge=True;rollback=False;branch=river lantern loop,snap:signal_orchard:v108:shared,open forward lean,0.94,True,replay:958:signal_orchard
959,69,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day69,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v106:shared,open forward lean,0.94,True,replay:959:orchard_riverbend
960,69,Juno,central_repair_ring,v32:Juno:central_repair_ring:day69,ask to keep direct route,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v107:local,open forward lean,0.94,True,replay:960:central_repair_ring
961,69,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day69,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v104:local,open forward lean,0.94,True,replay:961:riverbend_roofward
962,69,Fay,roofward_archive,v32:Fay:roofward_archive:day69,none,merge=True;rollback=False;branch=cool archive lane,snap:roofward_archive:v107:shared,open forward lean,0.94,True,replay:962:roofward_archive
963,69,Milo,archive_signal,v32:Milo:archive_signal:day69,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v108:shared,open forward lean,0.94,True,replay:963:archive_signal
964,69,Milo,signal_orchard,v32:Milo:signal_orchard:day69,ask to merge detour,merge=True;rollback=False;branch=dusk road,snap:signal_orchard:v109:shared,open forward lean,0.94,True,replay:964:signal_orchard
965,69,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day69,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v106:local,open forward lean,0.93,True,replay:965:orchard_riverbend
966,70,Juno,central_repair_ring,v32:Juno:central_repair_ring:day70,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v108:shared,open forward lean,0.94,True,replay:966:central_repair_ring
967,70,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day70,ask to keep direct route,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v104:local,open forward lean,0.94,True,replay:967:riverbend_roofward
968,70,Fay,roofward_archive,v32:Fay:roofward_archive:day70,none,merge=True;rollback=False;branch=glass stair,snap:roofward_archive:v108:shared,open forward lean,0.94,True,replay:968:roofward_archive
969,70,Milo,archive_signal,v32:Milo:archive_signal:day70,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v109:shared,open forward lean,0.94,True,replay:969:archive_signal
970,70,Milo,signal_orchard,v32:Milo:signal_orchard:day70,ask to keep direct route,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v109:local,open forward lean,0.94,True,replay:970:signal_orchard
971,70,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day70,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v106:local,open forward lean,0.93,True,replay:971:orchard_riverbend
972,70,Juno,central_repair_ring,v32:Juno:central_repair_ring:day70,none,merge=True;rollback=False;branch=outer bell path,snap:central_repair_ring:v109:shared,open forward lean,0.94,True,replay:972:central_repair_ring
973,70,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day70,ask to keep direct route,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v105:shared,open forward lean,0.94,True,replay:973:riverbend_roofward
974,70,Fay,roofward_archive,v32:Fay:roofward_archive:day70,ask to keep direct route,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v108:local,open forward lean,0.94,True,replay:974:roofward_archive
975,70,Milo,archive_signal,v32:Milo:archive_signal:day70,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v109:local,open forward lean,0.94,True,replay:975:archive_signal
