tick_id,day,settlement_id,resident_id,object_id,default_state,forgiveness_state,forgiveness_ceiling,trust_before,trust_after,resentment_before,resentment_after,gaze_keyframes,posture_keyframes,gesture_keyframes,visible_limit,no_forced_forgiveness,partial_repair_only
3155,176,roofward,Sera,herb ledger,defaulted,repairing,0.3084,0.12,0.13,0.744,0.732,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3156,176,archive,Vell,memory tag,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3160,176,riverbend,Cee,binding cord,defaulted,observed,0.30848,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3163,176,signal,Ren,oil lantern,current,repairing,0.3082,0.12,0.13,0.746,0.734,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3164,176,orchard,Pim,dry cord,defaulted,observed,0.31544,0.12,0.12,0.676,0.676,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3166,176,riverbend,Ari,cedar plank,defaulted,repairing,0.3106,0.12,0.13,0.722,0.71,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3168,177,signal,Ren,oil lantern,current,observed,0.3082,0.12,0.12,0.734,0.734,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3169,177,orchard,Pim,dry cord,defaulted,repairing,0.316,0.12,0.13,0.686,0.674,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3172,177,roofward,Sera,herb ledger,defaulted,repairing,0.3094,0.12,0.13,0.752,0.74,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3176,177,repair_ring,Pax,copper wire,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3180,177,signal,Ren,oil lantern,current,repairing,0.3112,0.12,0.13,0.734,0.722,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3183,177,riverbend,Ari,cedar plank,defaulted,repairing,0.3116,0.12,0.13,0.73,0.718,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3184,177,roofward,Sera,herb ledger,defaulted,observed,0.3066,0.12,0.12,0.75,0.75,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3186,178,orchard,Pim,dry cord,defaulted,repairing,0.31484,0.12,0.13,0.694,0.682,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3188,178,riverbend,Ari,cedar plank,defaulted,observed,0.31168,0.12,0.12,0.728,0.728,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3189,178,roofward,Sera,herb ledger,defaulted,repairing,0.30824,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3192,178,orchard,Ivo,seed satchel,defaulted,observed,0.31556,0.12,0.12,0.664,0.664,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3196,178,archive,Nia,signal spool,current,observed,0.30804,0.128,0.128,0.75,0.75,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3197,178,signal,Ren,oil lantern,current,repairing,0.31248,0.127,0.137,0.732,0.72,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3200,178,riverbend,Ari,cedar plank,defaulted,repairing,0.31268,0.12,0.13,0.73,0.718,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3204,179,repair_ring,Wren,cool cloth,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3206,179,roofward,Sera,herb ledger,defaulted,repairing,0.30824,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3208,179,signal,Oda,wind wrap,defaulted,observed,0.30794,0.13,0.13,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3212,179,roofward,Bex,shade cloth,current,observed,0.30848,0.128,0.128,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3214,179,signal,Ren,oil lantern,defaulted,repairing,0.31106,0.127,0.137,0.73,0.718,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3216,179,repair_ring,Wren,cool cloth,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3217,179,riverbend,Ari,cedar plank,defaulted,repairing,0.309,0.12,0.13,0.738,0.726,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3220,179,signal,Oda,wind wrap,defaulted,observed,0.30974,0.121,0.121,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3223,180,roofward,Sera,herb ledger,defaulted,repairing,0.30824,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3224,180,archive,Vell,memory tag,current,observed,0.3062,0.122,0.122,0.754,0.754,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3228,180,riverbend,Cee,binding cord,defaulted,observed,0.30848,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3231,180,signal,Ren,oil lantern,defaulted,repairing,0.31018,0.12,0.13,0.728,0.716,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3232,180,orchard,Pim,dry cord,defaulted,observed,0.3106,0.12,0.12,0.71,0.71,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3234,180,riverbend,Ari,cedar plank,current,repairing,0.3094,0.12,0.13,0.734,0.722,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3236,180,archive,Vell,memory tag,current,observed,0.306,0.124,0.124,0.756,0.756,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3239,180,repair_ring,Pax,copper wire,defaulted,repairing,0.3068,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3240,181,roofward,Sera,herb ledger,defaulted,repairing,0.3086,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3244,181,repair_ring,Pax,copper wire,defaulted,observed,0.3058,0.12,0.12,0.758,0.758,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3248,181,signal,Ren,oil lantern,defaulted,repairing,0.312,0.12,0.13,0.726,0.714,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3251,181,riverbend,Ari,cedar plank,current,repairing,0.3114,0.12,0.13,0.732,0.72,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3252,181,roofward,Sera,herb ledger,defaulted,observed,0.3058,0.12,0.12,0.758,0.758,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3256,181,repair_ring,Pax,copper wire,current,repairing,0.3088,0.12,0.13,0.758,0.746,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3260,182,orchard,Ivo,seed satchel,defaulted,observed,0.3106,0.12,0.12,0.71,0.71,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3264,182,archive,Nia,signal spool,defaulted,observed,0.30726,0.12,0.12,0.756,0.756,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3265,182,signal,Ren,oil lantern,defaulted,repairing,0.31328,0.12,0.13,0.724,0.712,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3268,182,riverbend,Ari,cedar plank,defaulted,repairing,0.31208,0.12,0.13,0.736,0.724,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3272,182,orchard,Ivo,seed satchel,defaulted,observed,0.3104,0.12,0.12,0.712,0.712,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3273,182,repair_ring,Pax,copper wire,current,repairing,0.31108,0.12,0.13,0.746,0.734,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3276,183,signal,Oda,wind wrap,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3280,183,roofward,Bex,shade cloth,defaulted,observed,0.30704,0.122,0.122,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3282,183,signal,Ren,oil lantern,defaulted,repairing,0.3106,0.12,0.13,0.722,0.71,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3284,183,repair_ring,Wren,cool cloth,current,observed,0.3056,0.13,0.13,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3285,183,riverbend,Ari,cedar plank,defaulted,repairing,0.31254,0.121,0.131,0.726,0.714,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3288,183,signal,Oda,wind wrap,defaulted,observed,0.30848,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3290,183,repair_ring,Pax,copper wire,current,repairing,0.30866,0.12,0.13,0.754,0.742,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3292,183,roofward,Bex,shade cloth,defaulted,observed,0.30704,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3293,183,archive,Nia,signal spool,defaulted,repairing,0.3068,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3296,184,riverbend,Cee,binding cord,current,observed,0.30926,0.13,0.13,0.754,0.754,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3299,184,signal,Ren,oil lantern,defaulted,repairing,0.3108,0.12,0.13,0.72,0.708,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3300,184,orchard,Pim,dry cord,current,observed,0.31,0.12,0.12,0.716,0.716,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3302,184,riverbend,Ari,cedar plank,defaulted,repairing,0.31354,0.12,0.13,0.716,0.704,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3304,184,archive,Vell,memory tag,defaulted,observed,0.30848,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3307,184,repair_ring,Pax,copper wire,defaulted,repairing,0.30806,0.121,0.131,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3308,184,riverbend,Cee,binding cord,current,observed,0.30906,0.121,0.121,0.756,0.756,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3310,184,archive,Nia,signal spool,defaulted,repairing,0.3076,0.12,0.13,0.752,0.74,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3312,185,repair_ring,Pax,copper wire,defaulted,observed,0.3058,0.12,0.12,0.758,0.758,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3316,185,signal,Ren,oil lantern,defaulted,repairing,0.3118,0.12,0.13,0.728,0.716,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3319,185,riverbend,Ari,cedar plank,defaulted,repairing,0.3132,0.12,0.13,0.714,0.702,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3320,185,roofward,Sera,herb ledger,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3324,185,repair_ring,Pax,copper wire,defaulted,repairing,0.3086,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3327,185,archive,Nia,signal spool,defaulted,repairing,0.3086,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3328,185,signal,Ren,oil lantern,defaulted,observed,0.309,0.12,0.12,0.726,0.726,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3332,186,archive,Nia,signal spool,defaulted,observed,0.30868,0.12,0.12,0.758,0.758,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3333,186,signal,Ren,oil lantern,defaulted,repairing,0.31064,0.12,0.13,0.736,0.724,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3336,186,riverbend,Ari,cedar plank,defaulted,repairing,0.31528,0.12,0.13,0.704,0.692,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3340,186,orchard,Ivo,seed satchel,defaulted,observed,0.31016,0.122,0.122,0.718,0.718,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3341,186,repair_ring,Pax,copper wire,defaulted,repairing,0.30988,0.12,0.13,0.758,0.746,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3344,186,archive,Nia,signal spool,current,repairing,0.31068,0.12,0.13,0.75,0.738,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3348,187,roofward,Bex,shade cloth,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3350,187,signal,Ren,oil lantern,defaulted,repairing,0.30984,0.12,0.13,0.744,0.732,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3352,187,repair_ring,Wren,cool cloth,defaulted,observed,0.30578,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3353,187,riverbend,Ari,cedar plank,defaulted,repairing,0.31628,0.12,0.13,0.694,0.682,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3356,187,signal,Oda,wind wrap,current,observed,0.30848,0.122,0.122,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3358,187,repair_ring,Pax,copper wire,defaulted,repairing,0.3072,0.12,0.13,0.756,0.744,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3360,187,roofward,Bex,shade cloth,defaulted,observed,0.30704,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3361,187,archive,Nia,signal spool,current,repairing,0.31134,0.12,0.13,0.738,0.726,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3364,187,repair_ring,Wren,cool cloth,defaulted,observed,0.30848,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3367,188,signal,Ren,oil lantern,defaulted,repairing,0.30796,0.12,0.13,0.752,0.74,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3368,188,orchard,Pim,dry cord,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3370,188,riverbend,Ari,cedar plank,defaulted,repairing,0.3134,0.12,0.13,0.694,0.682,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3372,188,archive,Vell,memory tag,current,observed,0.31008,0.136,0.136,0.744,0.744,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3375,188,repair_ring,Pax,copper wire,defaulted,repairing,0.3074,0.12,0.13,0.754,0.742,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3376,188,riverbend,Cee,binding cord,defaulted,observed,0.30704,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3378,188,archive,Nia,signal spool,current,repairing,0.31414,0.12,0.13,0.71,0.698,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3380,188,orchard,Pim,dry cord,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3384,189,signal,Ren,oil lantern,defaulted,repairing,0.3086,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3387,189,riverbend,Ari,cedar plank,defaulted,repairing,0.3152,0.12,0.13,0.694,0.682,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3388,189,roofward,Sera,herb ledger,current,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3392,189,repair_ring,Pax,copper wire,defaulted,repairing,0.3094,0.12,0.13,0.752,0.74,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3395,189,archive,Nia,signal spool,current,repairing,0.31506,0.127,0.137,0.708,0.696,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3396,189,signal,Ren,oil lantern,defaulted,observed,0.3058,0.12,0.12,0.758,0.758,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3400,189,roofward,Sera,herb ledger,current,observed,0.30704,0.128,0.128,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3404,190,riverbend,Ari,cedar plank,defaulted,repairing,0.31404,0.12,0.13,0.702,0.69,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
