tick_id,day,settlement_id,resident_id,resident_goal,goal_priority,goal_pressure_before,goal_pressure_after,avatar_visible,resident_goal_owned,private_workspace_sealed,visible_goal_marker,frequency_hz,flower_phase
2674,149,cinder_garden,Vale,guard seed calendar,0.65,0.88,0.88,True,True,True,Vale:guard seed calendar,49.2529,0.303095
2675,149,lichen_bridge,Sol,test rope bridge,0.52,0.88,0.88,True,True,True,Sol:test rope bridge,47.898,0.296262
2676,149,orchid_engine,Bea,clean gear wash,0.4525,0.2956,0.29465,True,True,True,Bea:clean gear wash,50.217475,0.323429
2677,149,moss_ward,Fay,protect root archive,0.585,0.88,0.88,True,True,True,Fay:protect root archive,45.60295,0.281595
2678,149,glass_harbor,Puck,prepare crossing tea,0.6175,0.88,0.88,True,True,True,Puck:prepare crossing tea,46.755425,0.298762
2679,149,cinder_garden,Wren,shade seed rows,0.65,0.88,0.88,True,True,True,Wren:shade seed rows,49.3279,0.323929
2680,149,lichen_bridge,Kio,weave spare rope,0.42,0.2969,0.2953,True,True,True,Kio:weave spare rope,47.95,0.317095
2681,149,orchid_engine,Cai,tend orchid lamp,0.5525,0.88,0.88,True,True,True,Cai:tend orchid lamp,50.315475,0.344262
2682,150,glass_harbor,Nia,seal fog catcher,0.42,0.2966,0.295,True,True,True,Nia:seal fog catcher,46.77,0.316143
2683,150,cinder_garden,Pax,guard seed calendar,0.5525,0.88,0.88,True,True,True,Pax:guard seed calendar,49.365475,0.34131
2684,150,lichen_bridge,Rin,test rope bridge,0.585,0.88,0.88,True,True,True,Rin:test rope bridge,48.04795,0.334476
2685,150,orchid_engine,Eli,clean gear wash,0.6175,0.88,0.88,True,True,True,Eli:clean gear wash,50.390425,0.361643
2686,150,moss_ward,Ari,protect root archive,0.55,0.294,0.295,True,True,True,Ari:protect root archive,45.7299,0.31981
2687,150,glass_harbor,Oren,prepare crossing tea,0.52,0.88,0.88,True,True,True,Oren:prepare crossing tea,46.868,0.336976
2688,150,cinder_garden,Vale,shade seed rows,0.5525,0.88,0.88,True,True,True,Vale:shade seed rows,49.440475,0.362143
2689,150,lichen_bridge,Sol,weave spare rope,0.585,0.88,0.88,True,True,True,Sol:weave spare rope,48.12295,0.35531
2690,150,orchid_engine,Bea,tend orchid lamp,0.5175,0.29465,0.295,True,True,True,Bea:tend orchid lamp,50.442425,0.382476
2691,150,moss_ward,Fay,prepare warm-cup ritual,0.65,0.88,0.88,True,True,True,Fay:prepare warm-cup ritual,45.8279,0.340643
2692,150,glass_harbor,Puck,keep public lamp bright,0.52,0.88,0.88,True,True,True,Puck:keep public lamp bright,46.943,0.35781
2693,150,cinder_garden,Wren,sort ember fruit,0.5525,0.88,0.88,True,True,True,Wren:sort ember fruit,49.515475,0.382976
2694,150,lichen_bridge,Kio,mark signal bell,0.485,0.2953,0.295,True,True,True,Kio:mark signal bell,48.17495,0.376143
2695,150,orchid_engine,Cai,prepare steam tea,0.6175,0.88,0.88,True,True,True,Cai:prepare steam tea,50.540425,0.40331
2696,150,moss_ward,Milo,keep rain path dry,0.65,0.88,0.88,True,True,True,Milo:keep rain path dry,45.9029,0.361476
2697,150,glass_harbor,Sera,mend net before fog,0.52,0.88,0.88,True,True,True,Sera:mend net before fog,47.018,0.378643
2698,150,cinder_garden,Juno,cool ash path,0.4525,0.29595,0.295,True,True,True,Juno:cool ash path,49.567475,0.40381
2699,150,lichen_bridge,Luma,prepare shared bowl,0.585,0.88,0.88,True,True,True,Luma:prepare shared bowl,48.27295,0.396976
2700,151,moss_ward,Ari,prepare warm-cup ritual,0.4525,0.295,0.29405,True,True,True,Ari:prepare warm-cup ritual,45.917475,0.378857
2701,151,glass_harbor,Oren,keep public lamp bright,0.585,0.88,0.88,True,True,True,Oren:keep public lamp bright,47.09295,0.396024
2702,151,cinder_garden,Vale,sort ember fruit,0.6175,0.88,0.88,True,True,True,Vale:sort ember fruit,49.665425,0.42119
2703,151,lichen_bridge,Sol,mark signal bell,0.65,0.88,0.88,True,True,True,Sol:mark signal bell,48.3479,0.414357
2704,151,orchid_engine,Bea,prepare steam tea,0.42,0.295,0.2934,True,True,True,Bea:prepare steam tea,50.63,0.441524
2705,151,moss_ward,Fay,keep rain path dry,0.5525,0.88,0.88,True,True,True,Fay:keep rain path dry,46.015475,0.39969
2706,151,glass_harbor,Puck,mend net before fog,0.585,0.88,0.88,True,True,True,Puck:mend net before fog,47.16795,0.416857
2707,151,cinder_garden,Wren,cool ash path,0.6175,0.88,0.88,True,True,True,Wren:cool ash path,49.740425,0.442024
2708,151,lichen_bridge,Kio,prepare shared bowl,0.55,0.295,0.296,True,True,True,Kio:prepare shared bowl,48.3999,0.43519
2709,151,orchid_engine,Cai,listen to valve pulse,0.52,0.88,0.88,True,True,True,Cai:listen to valve pulse,50.728,0.462357
2710,151,moss_ward,Milo,repair blanket loom,0.5525,0.88,0.88,True,True,True,Milo:repair blanket loom,46.090475,0.420524
2711,151,glass_harbor,Sera,seal fog catcher,0.585,0.88,0.88,True,True,True,Sera:seal fog catcher,47.24295,0.43769
2712,151,cinder_garden,Juno,guard seed calendar,0.5175,0.295,0.29535,True,True,True,Juno:guard seed calendar,49.792425,0.462857
2713,151,lichen_bridge,Luma,test rope bridge,0.65,0.88,0.88,True,True,True,Luma:test rope bridge,48.4979,0.456024
2714,151,orchid_engine,Dax,clean gear wash,0.52,0.88,0.88,True,True,True,Dax:clean gear wash,50.803,0.48319
2715,151,moss_ward,Tala,protect root archive,0.5525,0.88,0.88,True,True,True,Tala:protect root archive,46.165475,0.441357
2716,151,glass_harbor,Nia,prepare crossing tea,0.485,0.295,0.2947,True,True,True,Nia:prepare crossing tea,47.29495,0.458524
2717,151,cinder_garden,Pax,shade seed rows,0.6175,0.88,0.88,True,True,True,Pax:shade seed rows,49.890425,0.48369
2718,152,orchid_engine,Bea,listen to valve pulse,0.485,0.2934,0.2931,True,True,True,Bea:listen to valve pulse,50.85495,0.500571
2719,152,moss_ward,Fay,repair blanket loom,0.6175,0.88,0.88,True,True,True,Fay:repair blanket loom,46.240425,0.458738
2720,152,glass_harbor,Puck,seal fog catcher,0.65,0.88,0.88,True,True,True,Puck:seal fog catcher,47.3929,0.475905
2721,152,cinder_garden,Wren,guard seed calendar,0.52,0.88,0.88,True,True,True,Wren:guard seed calendar,49.928,0.501071
2722,152,lichen_bridge,Kio,test rope bridge,0.4525,0.296,0.29505,True,True,True,Kio:test rope bridge,48.587475,0.494238
2723,152,orchid_engine,Cai,clean gear wash,0.585,0.88,0.88,True,True,True,Cai:clean gear wash,50.95295,0.521405
2724,152,moss_ward,Milo,protect root archive,0.6175,0.88,0.88,True,True,True,Milo:protect root archive,46.315425,0.479571
2725,152,glass_harbor,Sera,prepare crossing tea,0.65,0.88,0.88,True,True,True,Sera:prepare crossing tea,47.4679,0.496738
2726,152,cinder_garden,Juno,shade seed rows,0.42,0.29535,0.29375,True,True,True,Juno:shade seed rows,49.98,0.521905
2727,152,lichen_bridge,Luma,weave spare rope,0.5525,0.88,0.88,True,True,True,Luma:weave spare rope,48.685475,0.515071
2728,152,orchid_engine,Dax,tend orchid lamp,0.585,0.88,0.88,True,True,True,Dax:tend orchid lamp,51.02795,0.542238
2729,152,moss_ward,Tala,prepare warm-cup ritual,0.6175,0.88,0.88,True,True,True,Tala:prepare warm-cup ritual,46.390425,0.500405
2730,152,glass_harbor,Nia,keep public lamp bright,0.55,0.2947,0.2957,True,True,True,Nia:keep public lamp bright,47.5199,0.517571
2731,152,cinder_garden,Pax,sort ember fruit,0.52,0.88,0.88,True,True,True,Pax:sort ember fruit,50.078,0.542738
2732,152,lichen_bridge,Rin,mark signal bell,0.5525,0.88,0.88,True,True,True,Rin:mark signal bell,48.760475,0.535905
2733,152,orchid_engine,Eli,prepare steam tea,0.585,0.88,0.88,True,True,True,Eli:prepare steam tea,51.10295,0.563071
2734,152,moss_ward,Ari,keep rain path dry,0.5175,0.29405,0.2944,True,True,True,Ari:keep rain path dry,46.442425,0.521238
2735,152,glass_harbor,Oren,mend net before fog,0.65,0.88,0.88,True,True,True,Oren:mend net before fog,47.6179,0.538405
2736,153,lichen_bridge,Kio,weave spare rope,0.5175,0.29505,0.2954,True,True,True,Kio:weave spare rope,48.812425,0.553286
2737,153,orchid_engine,Cai,tend orchid lamp,0.65,0.88,0.88,True,True,True,Cai:tend orchid lamp,51.1779,0.580452
2738,153,moss_ward,Milo,prepare warm-cup ritual,0.52,0.88,0.88,True,True,True,Milo:prepare warm-cup ritual,46.503,0.538619
2739,153,glass_harbor,Sera,keep public lamp bright,0.5525,0.88,0.88,True,True,True,Sera:keep public lamp bright,47.655475,0.555786
2740,153,cinder_garden,Juno,sort ember fruit,0.485,0.29375,0.29345,True,True,True,Juno:sort ember fruit,50.20495,0.580952
2741,153,lichen_bridge,Luma,mark signal bell,0.6175,0.88,0.88,True,True,True,Luma:mark signal bell,48.910425,0.574119
2742,153,orchid_engine,Dax,prepare steam tea,0.65,0.88,0.88,True,True,True,Dax:prepare steam tea,51.2529,0.601286
2743,153,moss_ward,Tala,keep rain path dry,0.52,0.88,0.88,True,True,True,Tala:keep rain path dry,46.578,0.559452
2744,153,glass_harbor,Nia,mend net before fog,0.4525,0.2957,0.29475,True,True,True,Nia:mend net before fog,47.707475,0.576619
2745,153,cinder_garden,Pax,cool ash path,0.585,0.88,0.88,True,True,True,Pax:cool ash path,50.30295,0.601786
2746,153,lichen_bridge,Rin,prepare shared bowl,0.6175,0.88,0.88,True,True,True,Rin:prepare shared bowl,48.985425,0.594952
2747,153,orchid_engine,Eli,listen to valve pulse,0.65,0.88,0.88,True,True,True,Eli:listen to valve pulse,51.3279,0.622119
2748,153,moss_ward,Ari,repair blanket loom,0.42,0.2944,0.2928,True,True,True,Ari:repair blanket loom,46.63,0.580286
2749,153,glass_harbor,Oren,seal fog catcher,0.5525,0.88,0.88,True,True,True,Oren:seal fog catcher,47.805475,0.597452
2750,153,cinder_garden,Vale,guard seed calendar,0.585,0.88,0.88,True,True,True,Vale:guard seed calendar,50.37795,0.622619
2751,153,lichen_bridge,Sol,test rope bridge,0.6175,0.88,0.88,True,True,True,Sol:test rope bridge,49.060425,0.615786
2752,153,orchid_engine,Bea,clean gear wash,0.55,0.2931,0.2941,True,True,True,Bea:clean gear wash,51.3799,0.642952
2753,153,moss_ward,Fay,protect root archive,0.52,0.88,0.88,True,True,True,Fay:protect root archive,46.728,0.601119
2754,154,cinder_garden,Juno,cool ash path,0.55,0.29345,0.29445,True,True,True,Juno:cool ash path,50.4299,0.64
2755,154,lichen_bridge,Luma,prepare shared bowl,0.52,0.88,0.88,True,True,True,Luma:prepare shared bowl,49.098,0.633167
2756,154,orchid_engine,Dax,listen to valve pulse,0.5525,0.88,0.88,True,True,True,Dax:listen to valve pulse,51.440475,0.660333
2757,154,moss_ward,Tala,repair blanket loom,0.585,0.88,0.88,True,True,True,Tala:repair blanket loom,46.80295,0.6185
2758,154,glass_harbor,Nia,seal fog catcher,0.5175,0.29475,0.2951,True,True,True,Nia:seal fog catcher,47.932425,0.635667
2759,154,cinder_garden,Pax,guard seed calendar,0.65,0.88,0.88,True,True,True,Pax:guard seed calendar,50.5279,0.660833
2760,154,lichen_bridge,Rin,test rope bridge,0.52,0.88,0.88,True,True,True,Rin:test rope bridge,49.173,0.654
2761,154,orchid_engine,Eli,clean gear wash,0.5525,0.88,0.88,True,True,True,Eli:clean gear wash,51.515475,0.681167
2762,154,moss_ward,Ari,protect root archive,0.485,0.2928,0.2925,True,True,True,Ari:protect root archive,46.85495,0.639333
2763,154,glass_harbor,Oren,prepare crossing tea,0.6175,0.88,0.88,True,True,True,Oren:prepare crossing tea,48.030425,0.6565
2764,154,cinder_garden,Vale,shade seed rows,0.65,0.88,0.88,True,True,True,Vale:shade seed rows,50.6029,0.681667
2765,154,lichen_bridge,Sol,weave spare rope,0.52,0.88,0.88,True,True,True,Sol:weave spare rope,49.248,0.674833
2766,154,orchid_engine,Bea,tend orchid lamp,0.4525,0.2941,0.29315,True,True,True,Bea:tend orchid lamp,51.567475,0.702
2767,154,moss_ward,Fay,prepare warm-cup ritual,0.585,0.88,0.88,True,True,True,Fay:prepare warm-cup ritual,46.95295,0.660167
2768,154,glass_harbor,Puck,keep public lamp bright,0.6175,0.88,0.88,True,True,True,Puck:keep public lamp bright,48.105425,0.677333
2769,154,cinder_garden,Wren,sort ember fruit,0.65,0.88,0.88,True,True,True,Wren:sort ember fruit,50.6779,0.7025
2770,154,lichen_bridge,Kio,mark signal bell,0.42,0.2954,0.2938,True,True,True,Kio:mark signal bell,49.3,0.695667
2771,154,orchid_engine,Cai,prepare steam tea,0.5525,0.88,0.88,True,True,True,Cai:prepare steam tea,51.665475,0.722833
2772,155,glass_harbor,Nia,prepare crossing tea,0.42,0.2951,0.2935,True,True,True,Nia:prepare crossing tea,48.12,0.694714
2773,155,cinder_garden,Pax,shade seed rows,0.5525,0.88,0.88,True,True,True,Pax:shade seed rows,50.715475,0.719881
2774,155,lichen_bridge,Rin,weave spare rope,0.585,0.88,0.88,True,True,True,Rin:weave spare rope,49.39795,0.713048
2775,155,orchid_engine,Eli,tend orchid lamp,0.6175,0.88,0.88,True,True,True,Eli:tend orchid lamp,51.740425,0.740214
2776,155,moss_ward,Ari,prepare warm-cup ritual,0.55,0.2925,0.2935,True,True,True,Ari:prepare warm-cup ritual,47.0799,0.698381
2777,155,glass_harbor,Oren,keep public lamp bright,0.52,0.88,0.88,True,True,True,Oren:keep public lamp bright,48.218,0.715548
2778,155,cinder_garden,Vale,sort ember fruit,0.5525,0.88,0.88,True,True,True,Vale:sort ember fruit,50.790475,0.740714
2779,155,lichen_bridge,Sol,mark signal bell,0.585,0.88,0.88,True,True,True,Sol:mark signal bell,49.47295,0.733881
2780,155,orchid_engine,Bea,prepare steam tea,0.5175,0.29315,0.2935,True,True,True,Bea:prepare steam tea,51.792425,0.761048
2781,155,moss_ward,Fay,keep rain path dry,0.65,0.88,0.88,True,True,True,Fay:keep rain path dry,47.1779,0.719214
2782,155,glass_harbor,Puck,mend net before fog,0.52,0.88,0.88,True,True,True,Puck:mend net before fog,48.293,0.736381
2783,155,cinder_garden,Wren,cool ash path,0.5525,0.88,0.88,True,True,True,Wren:cool ash path,50.865475,0.761548
2784,155,lichen_bridge,Kio,prepare shared bowl,0.485,0.2938,0.2935,True,True,True,Kio:prepare shared bowl,49.52495,0.754714
2785,155,orchid_engine,Cai,listen to valve pulse,0.6175,0.88,0.88,True,True,True,Cai:listen to valve pulse,51.890425,0.781881
2786,155,moss_ward,Milo,repair blanket loom,0.65,0.88,0.88,True,True,True,Milo:repair blanket loom,47.2529,0.740048
2787,155,glass_harbor,Sera,seal fog catcher,0.52,0.88,0.88,True,True,True,Sera:seal fog catcher,48.368,0.757214
2788,155,cinder_garden,Juno,guard seed calendar,0.4525,0.29445,0.2935,True,True,True,Juno:guard seed calendar,50.917475,0.782381
2789,155,lichen_bridge,Luma,test rope bridge,0.585,0.88,0.88,True,True,True,Luma:test rope bridge,49.62295,0.775548
2790,156,moss_ward,Ari,keep rain path dry,0.4525,0.2935,0.29255,True,True,True,Ari:keep rain path dry,47.267475,0.757429
2791,156,glass_harbor,Oren,mend net before fog,0.585,0.88,0.88,True,True,True,Oren:mend net before fog,48.44295,0.774595
2792,156,cinder_garden,Vale,cool ash path,0.6175,0.88,0.88,True,True,True,Vale:cool ash path,51.015425,0.799762
2793,156,lichen_bridge,Sol,prepare shared bowl,0.65,0.88,0.88,True,True,True,Sol:prepare shared bowl,49.6979,0.792929
2794,156,orchid_engine,Bea,listen to valve pulse,0.42,0.2935,0.2919,True,True,True,Bea:listen to valve pulse,51.98,0.820095
2795,156,moss_ward,Fay,repair blanket loom,0.5525,0.88,0.88,True,True,True,Fay:repair blanket loom,47.365475,0.778262
2796,156,glass_harbor,Puck,seal fog catcher,0.585,0.88,0.88,True,True,True,Puck:seal fog catcher,48.51795,0.795429
2797,156,cinder_garden,Wren,guard seed calendar,0.6175,0.88,0.88,True,True,True,Wren:guard seed calendar,51.090425,0.820595
2798,156,lichen_bridge,Kio,test rope bridge,0.55,0.2935,0.2945,True,True,True,Kio:test rope bridge,49.7499,0.813762
2799,156,orchid_engine,Cai,clean gear wash,0.52,0.88,0.88,True,True,True,Cai:clean gear wash,52.078,0.840929
2800,156,moss_ward,Milo,protect root archive,0.5525,0.88,0.88,True,True,True,Milo:protect root archive,47.440475,0.799095
2801,156,glass_harbor,Sera,prepare crossing tea,0.585,0.88,0.88,True,True,True,Sera:prepare crossing tea,48.59295,0.816262
2802,156,cinder_garden,Juno,shade seed rows,0.5175,0.2935,0.29385,True,True,True,Juno:shade seed rows,51.142425,0.841429
2803,156,lichen_bridge,Luma,weave spare rope,0.65,0.88,0.88,True,True,True,Luma:weave spare rope,49.8479,0.834595
2804,156,orchid_engine,Dax,tend orchid lamp,0.52,0.88,0.88,True,True,True,Dax:tend orchid lamp,52.153,0.861762
2805,156,moss_ward,Tala,prepare warm-cup ritual,0.5525,0.88,0.88,True,True,True,Tala:prepare warm-cup ritual,47.515475,0.819929
2806,156,glass_harbor,Nia,keep public lamp bright,0.485,0.2935,0.2932,True,True,True,Nia:keep public lamp bright,48.64495,0.837095
2807,156,cinder_garden,Pax,sort ember fruit,0.6175,0.88,0.88,True,True,True,Pax:sort ember fruit,51.240425,0.862262
2808,157,orchid_engine,Bea,clean gear wash,0.485,0.2919,0.2916,True,True,True,Bea:clean gear wash,52.20495,0.879143
2809,157,moss_ward,Fay,protect root archive,0.6175,0.88,0.88,True,True,True,Fay:protect root archive,47.590425,0.83731
2810,157,glass_harbor,Puck,prepare crossing tea,0.65,0.88,0.88,True,True,True,Puck:prepare crossing tea,48.7429,0.854476
2811,157,cinder_garden,Wren,shade seed rows,0.52,0.88,0.88,True,True,True,Wren:shade seed rows,51.278,0.879643
2812,157,lichen_bridge,Kio,weave spare rope,0.4525,0.2945,0.29355,True,True,True,Kio:weave spare rope,49.937475,0.87281
2813,157,orchid_engine,Cai,tend orchid lamp,0.585,0.88,0.88,True,True,True,Cai:tend orchid lamp,52.30295,0.899976
2814,157,moss_ward,Milo,prepare warm-cup ritual,0.6175,0.88,0.88,True,True,True,Milo:prepare warm-cup ritual,47.665425,0.858143
2815,157,glass_harbor,Sera,keep public lamp bright,0.65,0.88,0.88,True,True,True,Sera:keep public lamp bright,48.8179,0.87531
2816,157,cinder_garden,Juno,sort ember fruit,0.42,0.29385,0.29225,True,True,True,Juno:sort ember fruit,51.33,0.900476
2817,157,lichen_bridge,Luma,mark signal bell,0.5525,0.88,0.88,True,True,True,Luma:mark signal bell,50.035475,0.893643
2818,157,orchid_engine,Dax,prepare steam tea,0.585,0.88,0.88,True,True,True,Dax:prepare steam tea,52.37795,0.92081
2819,157,moss_ward,Tala,keep rain path dry,0.6175,0.88,0.88,True,True,True,Tala:keep rain path dry,47.740425,0.878976
2820,157,glass_harbor,Nia,mend net before fog,0.55,0.2932,0.2942,True,True,True,Nia:mend net before fog,48.8699,0.896143
2821,157,cinder_garden,Pax,cool ash path,0.52,0.88,0.88,True,True,True,Pax:cool ash path,51.428,0.92131
2822,157,lichen_bridge,Rin,prepare shared bowl,0.5525,0.88,0.88,True,True,True,Rin:prepare shared bowl,50.110475,0.914476
2823,157,orchid_engine,Eli,listen to valve pulse,0.585,0.88,0.88,True,True,True,Eli:listen to valve pulse,52.45295,0.941643
2824,157,moss_ward,Ari,repair blanket loom,0.5175,0.29255,0.2929,True,True,True,Ari:repair blanket loom,47.792425,0.89981
2825,157,glass_harbor,Oren,seal fog catcher,0.65,0.88,0.88,True,True,True,Oren:seal fog catcher,48.9679,0.916976
2826,158,lichen_bridge,Kio,mark signal bell,0.5175,0.29355,0.2939,True,True,True,Kio:mark signal bell,50.162425,0.931857
2827,158,orchid_engine,Cai,prepare steam tea,0.65,0.88,0.88,True,True,True,Cai:prepare steam tea,52.5279,0.959024
2828,158,moss_ward,Milo,keep rain path dry,0.52,0.88,0.88,True,True,True,Milo:keep rain path dry,47.853,0.91719
2829,158,glass_harbor,Sera,mend net before fog,0.5525,0.88,0.88,True,True,True,Sera:mend net before fog,49.005475,0.934357
2830,158,cinder_garden,Juno,cool ash path,0.485,0.29225,0.29195,True,True,True,Juno:cool ash path,51.55495,0.959524
2831,158,lichen_bridge,Luma,prepare shared bowl,0.6175,0.88,0.88,True,True,True,Luma:prepare shared bowl,50.260425,0.95269
2832,158,orchid_engine,Dax,listen to valve pulse,0.65,0.88,0.88,True,True,True,Dax:listen to valve pulse,52.6029,0.979857
2833,158,moss_ward,Tala,repair blanket loom,0.52,0.88,0.88,True,True,True,Tala:repair blanket loom,47.928,0.938024
2834,158,glass_harbor,Nia,seal fog catcher,0.4525,0.2942,0.29325,True,True,True,Nia:seal fog catcher,49.057475,0.95519
2835,158,cinder_garden,Pax,guard seed calendar,0.585,0.88,0.88,True,True,True,Pax:guard seed calendar,51.65295,0.980357
2836,158,lichen_bridge,Rin,test rope bridge,0.6175,0.88,0.88,True,True,True,Rin:test rope bridge,50.335425,0.973524
