tick_id,day,settlement_id,resident_id,cue_key,cue_kind,cue_value,relationship_before,relationship_after,memory_age_days,recalled_after_restore,dialogue_bias,persistent_memory_key,private_memory_not_dumped
2126,119,signal,Ren,signal:signal perch:temperature:26,temperature,11.1C,0.966,0.97,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
2127,119,orchard,Ivo,orchard:seed lane:sound:26,sound,seed rattle,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2128,119,repair_ring,Pax,repair_ring:bell alcove:smell:26,smell,clean cloth,0.802,0.798,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
2130,119,roofward,Sera,roofward:glass stair:sound:26,sound,paper hush,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2132,119,signal,Ren,signal:arrival court:temperature:26,temperature,8.8C,0.962,0.966,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
2133,119,orchard,Ivo,orchard:mud row:sound:26,sound,roof drip,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2134,119,repair_ring,Pax,repair_ring:cool corner:smell:26,smell,hot copper,0.804,0.808,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
2136,119,roofward,Sera,roofward:warm lane:sound:26,sound,sun glass hum,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2138,119,signal,Ren,signal:mast base:temperature:26,temperature,9.3C,0.972,0.976,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
2139,119,orchard,Ivo,orchard:market plank:sound:26,sound,cart creak,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2140,119,repair_ring,Pax,repair_ring:arrival court:smell:26,smell,clean cloth,0.782,0.778,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
2142,120,archive,Nia,archive:spool room:sound:27,sound,stone echo,0.98,0.98,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
2144,120,orchard,Ivo,orchard:seed lane:temperature:27,temperature,13.8C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2146,120,riverbend,Ari,riverbend:kit alcove:smell:27,smell,mud thread,0.966,0.97,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
2147,120,roofward,Sera,roofward:glass stair:temperature:27,temperature,18.3C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2148,120,archive,Nia,archive:ink niche:sound:27,sound,page flutter,0.954,0.95,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
2150,120,orchard,Ivo,orchard:mud row:temperature:27,temperature,15.0C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2152,120,riverbend,Ari,riverbend:arrival court:smell:27,smell,wet cedar,0.962,0.966,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
2153,120,roofward,Sera,roofward:warm lane:temperature:27,temperature,18.7C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2154,120,archive,Nia,archive:memory desk:sound:27,sound,spool click,0.956,0.96,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
2156,120,orchard,Ivo,orchard:market plank:temperature:27,temperature,15.5C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2158,120,riverbend,Ari,riverbend:plank hall:smell:27,smell,mud thread,0.972,0.976,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
2159,120,roofward,Sera,roofward:ledger loft:temperature:27,temperature,19.9C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2160,121,signal,Ren,signal:signal perch:sound:28,sound,rope creak,0.98,0.98,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
2161,121,orchard,Ivo,orchard:seed lane:smell:28,smell,dry twine,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2162,121,repair_ring,Pax,repair_ring:bell alcove:temperature:28,temperature,17.2C,0.793,0.789,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
2164,121,roofward,Sera,roofward:glass stair:smell:28,smell,polished brass,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2166,121,signal,Ren,signal:arrival court:sound:28,sound,static crickets,0.972,0.976,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
2167,121,orchard,Ivo,orchard:mud row:smell:28,smell,apple soil,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2168,121,repair_ring,Pax,repair_ring:cool corner:temperature:28,temperature,18.4C,0.795,0.799,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
2170,121,roofward,Sera,roofward:warm lane:smell:28,smell,thyme paper,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2172,121,signal,Ren,signal:mast base:sound:28,sound,rope creak,0.98,0.98,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
2173,121,orchard,Ivo,orchard:market plank:smell:28,smell,mud reed,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2174,121,repair_ring,Pax,repair_ring:arrival court:temperature:28,temperature,15.4C,0.802,0.798,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
2176,121,roofward,Sera,roofward:ledger loft:smell:28,smell,warm dust,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2178,122,orchard,Ivo,orchard:seed lane:sound:29,sound,seed rattle,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2180,122,riverbend,Ari,riverbend:kit alcove:temperature:29,temperature,12.7C,0.98,0.98,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
2181,122,roofward,Sera,roofward:glass stair:sound:29,sound,paper hush,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2182,122,archive,Nia,archive:ink niche:smell:29,smell,wax seal,0.975,0.971,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
2184,122,orchard,Ivo,orchard:mud row:sound:29,sound,roof drip,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2186,122,riverbend,Ari,riverbend:arrival court:temperature:29,temperature,10.4C,0.972,0.976,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
2187,122,roofward,Sera,roofward:warm lane:sound:29,sound,sun glass hum,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2188,122,archive,Nia,archive:memory desk:smell:29,smell,ink linen,0.977,0.98,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
2190,122,orchard,Ivo,orchard:market plank:sound:29,sound,cart creak,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2192,122,riverbend,Ari,riverbend:plank hall:temperature:29,temperature,10.9C,0.98,0.98,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
2193,122,roofward,Sera,roofward:ledger loft:sound:29,sound,hinge ticks,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2194,122,archive,Nia,archive:arrival court:smell:29,smell,wax seal,0.98,0.976,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
2196,123,repair_ring,Pax,repair_ring:bell alcove:sound:30,sound,bell hum,0.784,0.78,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
2198,123,roofward,Sera,roofward:glass stair:temperature:30,temperature,18.0C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2200,123,signal,Ren,signal:arrival court:smell:30,smell,lamp oil,0.962,0.966,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
2201,123,orchard,Ivo,orchard:mud row:temperature:30,temperature,14.8C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2202,123,repair_ring,Pax,repair_ring:cool corner:sound:30,sound,wire snap,0.786,0.79,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
2204,123,roofward,Sera,roofward:warm lane:temperature:30,temperature,19.2C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2206,123,signal,Ren,signal:mast base:smell:30,smell,salt wind,0.972,0.976,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
2207,123,orchard,Ivo,orchard:market plank:temperature:30,temperature,15.2C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2208,123,repair_ring,Pax,repair_ring:arrival court:sound:30,sound,bell hum,0.764,0.76,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
2210,123,roofward,Sera,roofward:ledger loft:temperature:30,temperature,19.7C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2212,123,signal,Ren,signal:lantern walk:smell:30,smell,hot glass,0.968,0.972,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
2213,123,orchard,Ivo,orchard:satchel shed:temperature:30,temperature,16.4C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2214,124,riverbend,Ari,riverbend:kit alcove:sound:0,sound,cedar knock,0.98,0.98,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
2215,124,roofward,Sera,roofward:glass stair:smell:0,smell,polished brass,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2216,124,archive,Nia,archive:ink niche:temperature:0,temperature,15.6C,0.954,0.95,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
2218,124,orchard,Ivo,orchard:mud row:smell:0,smell,apple soil,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2220,124,riverbend,Ari,riverbend:arrival court:sound:0,sound,river slap,0.972,0.976,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
2221,124,roofward,Sera,roofward:warm lane:smell:0,smell,thyme paper,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2222,124,archive,Nia,archive:memory desk:temperature:0,temperature,16.8C,0.956,0.96,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
2224,124,orchard,Ivo,orchard:market plank:smell:0,smell,mud reed,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2226,124,riverbend,Ari,riverbend:plank hall:sound:0,sound,cedar knock,0.98,0.98,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
2227,124,roofward,Sera,roofward:ledger loft:smell:0,smell,warm dust,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2228,124,archive,Nia,archive:arrival court:temperature:0,temperature,13.8C,0.934,0.93,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
2230,124,orchard,Ivo,orchard:satchel shed:smell:0,smell,dry twine,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2232,125,roofward,Sera,roofward:glass stair:sound:1,sound,paper hush,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2234,125,signal,Ren,signal:arrival court:temperature:1,temperature,8.3C,0.954,0.958,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
2235,125,orchard,Ivo,orchard:mud row:sound:1,sound,roof drip,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2236,125,repair_ring,Pax,repair_ring:cool corner:smell:1,smell,hot copper,0.781,0.785,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
2238,125,roofward,Sera,roofward:warm lane:sound:1,sound,sun glass hum,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2240,125,signal,Ren,signal:mast base:temperature:1,temperature,9.5C,0.964,0.968,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
2241,125,orchard,Ivo,orchard:market plank:sound:1,sound,cart creak,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2242,125,repair_ring,Pax,repair_ring:arrival court:smell:1,smell,clean cloth,0.788,0.784,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
2244,125,roofward,Sera,roofward:ledger loft:sound:1,sound,hinge ticks,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2246,125,signal,Ren,signal:lantern walk:temperature:1,temperature,10.0C,0.96,0.964,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
2247,125,orchard,Ivo,orchard:satchel shed:sound:1,sound,seed rattle,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2248,125,repair_ring,Pax,repair_ring:wire bench:smell:1,smell,hot copper,0.79,0.794,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
2250,126,archive,Nia,archive:ink niche:sound:2,sound,page flutter,0.945,0.941,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
2252,126,orchard,Ivo,orchard:mud row:temperature:2,temperature,14.5C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2254,126,riverbend,Ari,riverbend:arrival court:smell:2,smell,wet cedar,0.962,0.966,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
2255,126,roofward,Sera,roofward:warm lane:temperature:2,temperature,19.0C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2256,126,archive,Nia,archive:memory desk:sound:2,sound,spool click,0.947,0.951,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
2258,126,orchard,Ivo,orchard:market plank:temperature:2,temperature,15.7C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2260,126,riverbend,Ari,riverbend:plank hall:smell:2,smell,mud thread,0.972,0.976,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
2261,126,roofward,Sera,roofward:ledger loft:temperature:2,temperature,19.4C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2262,126,archive,Nia,archive:arrival court:sound:2,sound,page flutter,0.954,0.95,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
2264,126,orchard,Ivo,orchard:satchel shed:temperature:2,temperature,16.2C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2266,126,riverbend,Ari,riverbend:wet crossing:smell:2,smell,warm oil,0.968,0.972,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
2267,126,roofward,Sera,roofward:sun sill:temperature:2,temperature,20.6C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2268,127,signal,Ren,signal:arrival court:sound:3,sound,static crickets,0.946,0.95,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
2269,127,orchard,Ivo,orchard:mud row:smell:3,smell,apple soil,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2270,127,repair_ring,Pax,repair_ring:cool corner:temperature:3,temperature,17.9C,0.815,0.819,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
2272,127,roofward,Sera,roofward:warm lane:smell:3,smell,thyme paper,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2274,127,signal,Ren,signal:mast base:sound:3,sound,rope creak,0.956,0.96,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
2275,127,orchard,Ivo,orchard:market plank:smell:3,smell,mud reed,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2276,127,repair_ring,Pax,repair_ring:arrival court:temperature:3,temperature,15.6C,0.793,0.789,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
2278,127,roofward,Sera,roofward:ledger loft:smell:3,smell,warm dust,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2280,127,signal,Ren,signal:lantern walk:sound:3,sound,beacon pulse,0.952,0.956,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
2281,127,orchard,Ivo,orchard:satchel shed:smell:3,smell,dry twine,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2282,127,repair_ring,Pax,repair_ring:wire bench:temperature:3,temperature,16.1C,0.795,0.799,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
2284,127,roofward,Sera,roofward:sun sill:smell:3,smell,polished brass,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2286,128,orchard,Ivo,orchard:mud row:sound:4,sound,roof drip,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2288,128,riverbend,Ari,riverbend:arrival court:temperature:4,temperature,9.9C,0.954,0.958,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
2289,128,roofward,Sera,roofward:warm lane:sound:4,sound,sun glass hum,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2290,128,archive,Nia,archive:memory desk:smell:4,smell,ink linen,0.971,0.975,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
2292,128,orchard,Ivo,orchard:market plank:sound:4,sound,cart creak,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2294,128,riverbend,Ari,riverbend:plank hall:temperature:4,temperature,11.1C,0.964,0.968,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
2295,128,roofward,Sera,roofward:ledger loft:sound:4,sound,hinge ticks,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2296,128,archive,Nia,archive:arrival court:smell:4,smell,wax seal,0.949,0.945,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
2298,128,orchard,Ivo,orchard:satchel shed:sound:4,sound,seed rattle,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
2300,128,riverbend,Ari,riverbend:wet crossing:temperature:4,temperature,11.6C,0.96,0.964,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
2301,128,roofward,Sera,roofward:sun sill:sound:4,sound,paper hush,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
2302,128,archive,Nia,archive:stone stacks:smell:4,smell,ink linen,0.951,0.955,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
2304,129,repair_ring,Pax,repair_ring:cool corner:sound:5,sound,wire snap,0.82,0.824,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
