tick_id,day,settlement_id,resident_id,welfare_before,welfare_after,distress_before,distress_after,safety_before,safety_after,recovery_action,recovery_latency_ticks,care_available,no_suffering_loop,visible_state_marker,emotion_label
3094,172,cinder_garden,Juno,0.889428,0.834706,0.04,0.04,0.35,0.315,short rest lowers activation,3,True,True,looks toward water vessel,settled
3095,172,lichen_bridge,Luma,0.867449,0.815907,0.04,0.04,0.3,0.3,short rest lowers activation,4,True,True,looks toward water vessel,settled
3096,173,moss_ward,Ari,0.852738,0.818655,0.04,0.04,0.3,0.305,short rest lowers activation,3,True,True,looks toward water vessel,settled
3097,173,glass_harbor,Oren,0.858588,0.803878,0.04,0.043597,0.3,0.3,household care lowers need pressure,3,True,True,shakes cloak and avoids puddles,settled
3098,173,cinder_garden,Vale,0.889155,0.833845,0.04,0.04,0.355,0.305,short rest lowers activation,5,True,True,looks toward water vessel,settled
3099,173,lichen_bridge,Sol,0.80929,0.807272,0.055512,0.062306,0.3,0.32,short rest lowers activation,6,True,True,looks toward water vessel,settled
3100,173,orchid_engine,Bea,0.860215,0.807464,0.04,0.04,0.3,0.3,household care lowers need pressure,3,True,True,shakes cloak and avoids puddles,settled
3101,173,moss_ward,Fay,0.816024,0.813013,0.04,0.047716,0.3,0.305,short rest lowers activation,4,True,True,looks toward water vessel,settled
3102,173,glass_harbor,Puck,0.85936,0.807384,0.04,0.04,0.3,0.3,short rest lowers activation,5,True,True,shakes cloak and avoids puddles,settled
3103,173,cinder_garden,Wren,0.822022,0.819509,0.04386,0.048162,0.3,0.3,short rest lowers activation,6,True,True,looks toward water vessel,settled
3104,173,lichen_bridge,Kio,0.870422,0.819918,0.04,0.04,0.3,0.32,household care lowers need pressure,4,True,True,looks toward water vessel,settled
3105,173,orchid_engine,Cai,0.838526,0.805145,0.04,0.04,0.3,0.3,short rest lowers activation,4,True,True,shakes cloak and avoids puddles,settled
3106,173,moss_ward,Milo,0.869526,0.818205,0.04,0.04,0.3,0.305,short rest lowers activation,5,True,True,looks toward water vessel,settled
3107,173,glass_harbor,Sera,0.858049,0.806397,0.04,0.04,0.3,0.3,short rest lowers activation,6,True,True,shakes cloak and avoids puddles,settled
3108,173,cinder_garden,Juno,0.887306,0.837843,0.04,0.04,0.315,0.37,short rest lowers activation,3,True,True,looks toward water vessel,settled
3109,173,lichen_bridge,Luma,0.815907,0.813811,0.04,0.048976,0.3,0.32,short rest lowers activation,4,True,True,looks toward water vessel,settled
3110,173,orchid_engine,Dax,0.859729,0.807347,0.04,0.04,0.3,0.3,short rest lowers activation,5,True,True,shakes cloak and avoids puddles,settled
3111,173,moss_ward,Tala,0.817513,0.814308,0.04,0.046983,0.31,0.315,short rest lowers activation,6,True,True,looks toward water vessel,settled
3112,173,glass_harbor,Nia,0.86037,0.8076,0.04,0.04,0.3,0.3,household care lowers need pressure,3,True,True,shakes cloak and avoids puddles,settled
3113,173,cinder_garden,Pax,0.627305,0.621484,0.397751,0.40843,0.3,0.3,short rest lowers activation,4,True,True,looks toward water vessel,watchful
3114,174,orchid_engine,Bea,0.842664,0.808747,0.04,0.04,0.3,0.3,short rest lowers activation,3,True,True,pauses near meal shelf,settled
3115,174,moss_ward,Fay,0.865613,0.815403,0.04,0.04,0.305,0.3,short rest lowers activation,4,True,True,shakes cloak and avoids puddles,settled
3116,174,glass_harbor,Puck,0.859984,0.809344,0.04,0.040656,0.3,0.32,household care lowers need pressure,4,True,True,pauses near meal shelf,settled
3117,174,cinder_garden,Wren,0.872109,0.827787,0.04,0.04,0.3,0.37,short rest lowers activation,6,True,True,looks toward water vessel,settled
3118,174,lichen_bridge,Kio,0.872518,0.817802,0.04,0.04,0.32,0.3,household care lowers need pressure,3,True,True,shakes cloak and avoids puddles,settled
3119,174,orchid_engine,Cai,0.805145,0.783871,0.04,0.082958,0.3,0.3,monitors body state without spectacle,7,True,True,pauses near meal shelf,settled
3120,174,moss_ward,Milo,0.870805,0.817586,0.04,0.04,0.305,0.3,short rest lowers activation,5,True,True,shakes cloak and avoids puddles,settled
3121,174,glass_harbor,Sera,0.858997,0.808153,0.04,0.04,0.3,0.32,short rest lowers activation,6,True,True,pauses near meal shelf,settled
3122,174,cinder_garden,Juno,0.890443,0.835611,0.04,0.04,0.37,0.34,short rest lowers activation,3,True,True,looks toward water vessel,settled
3123,174,lichen_bridge,Luma,0.849011,0.81592,0.04,0.04,0.32,0.3,short rest lowers activation,4,True,True,shakes cloak and avoids puddles,settled
3124,174,orchid_engine,Dax,0.859947,0.808638,0.04,0.04,0.3,0.3,short rest lowers activation,5,True,True,pauses near meal shelf,settled
3125,174,moss_ward,Tala,0.814308,0.808108,0.046983,0.055193,0.315,0.3,short rest lowers activation,6,True,True,shakes cloak and avoids puddles,settled
3126,174,glass_harbor,Nia,0.8602,0.809368,0.04,0.04,0.3,0.32,short rest lowers activation,3,True,True,pauses near meal shelf,settled
3127,174,cinder_garden,Pax,0.621484,0.615378,0.40843,0.419347,0.3,0.3,short rest lowers activation,4,True,True,looks toward water vessel,watchful
3128,174,lichen_bridge,Rin,0.870503,0.817504,0.04,0.04,0.3,0.3,short rest lowers activation,5,True,True,shakes cloak and avoids puddles,settled
3129,174,orchid_engine,Eli,0.860373,0.809055,0.04,0.04,0.3,0.3,short rest lowers activation,6,True,True,pauses near meal shelf,settled
3130,174,moss_ward,Ari,0.871255,0.817513,0.04,0.04,0.305,0.3,household care lowers need pressure,3,True,True,shakes cloak and avoids puddles,settled
3131,174,glass_harbor,Oren,0.803878,0.782035,0.043597,0.087303,0.3,0.32,monitors body state without spectacle,9,True,True,pauses near meal shelf,settled
3132,175,lichen_bridge,Kio,0.853002,0.817524,0.04,0.04,0.3,0.3,short rest lowers activation,3,True,True,shakes cloak and avoids puddles,settled
3133,175,orchid_engine,Cai,0.783871,0.781598,0.082958,0.090441,0.3,0.32,short rest lowers activation,4,True,True,pauses near meal shelf,settled
3134,175,moss_ward,Milo,0.870186,0.819692,0.04,0.04,0.3,0.32,short rest lowers activation,5,True,True,looks toward water vessel,settled
3135,175,glass_harbor,Sera,0.860753,0.80697,0.04,0.04,0.32,0.315,short rest lowers activation,6,True,True,shakes cloak and avoids puddles,settled
3136,175,cinder_garden,Juno,0.888211,0.833779,0.04,0.04,0.34,0.3,short rest lowers activation,3,True,True,looks toward water vessel,settled
3137,175,lichen_bridge,Luma,0.86852,0.815593,0.04,0.04,0.3,0.3,short rest lowers activation,4,True,True,shakes cloak and avoids puddles,settled
3138,175,orchid_engine,Dax,0.861238,0.81041,0.04,0.04,0.3,0.32,short rest lowers activation,5,True,True,pauses near meal shelf,settled
3139,175,moss_ward,Tala,0.808108,0.805468,0.055193,0.063093,0.3,0.32,short rest lowers activation,6,True,True,looks toward water vessel,settled
3140,175,glass_harbor,Nia,0.861968,0.808187,0.04,0.04,0.32,0.315,household care lowers need pressure,4,True,True,shakes cloak and avoids puddles,settled
3141,175,cinder_garden,Pax,0.615378,0.609627,0.419347,0.43023,0.3,0.3,short rest lowers activation,4,True,True,looks toward water vessel,watchful
3142,175,lichen_bridge,Rin,0.870104,0.817621,0.04,0.04,0.3,0.3,short rest lowers activation,5,True,True,shakes cloak and avoids puddles,settled
3143,175,orchid_engine,Eli,0.809055,0.787796,0.04,0.082644,0.3,0.32,monitors body state without spectacle,8,True,True,pauses near meal shelf,settled
3144,175,moss_ward,Ari,0.870113,0.819164,0.04,0.04,0.3,0.32,short rest lowers activation,3,True,True,looks toward water vessel,settled
3145,175,glass_harbor,Oren,0.834635,0.806389,0.050903,0.04,0.32,0.315,short rest lowers activation,4,True,True,shakes cloak and avoids puddles,settled
3146,175,cinder_garden,Vale,0.886445,0.83793,0.04,0.04,0.305,0.37,short rest lowers activation,5,True,True,looks toward water vessel,settled
3147,175,lichen_bridge,Sol,0.859872,0.816576,0.04,0.04,0.32,0.3,short rest lowers activation,6,True,True,shakes cloak and avoids puddles,settled
3148,175,orchid_engine,Bea,0.861347,0.811148,0.04,0.04,0.3,0.32,household care lowers need pressure,3,True,True,pauses near meal shelf,settled
3149,175,moss_ward,Fay,0.868003,0.817678,0.04,0.04,0.3,0.32,short rest lowers activation,4,True,True,looks toward water vessel,settled
3150,176,cinder_garden,Juno,0.868979,0.835008,0.04,0.04,0.3,0.32,short rest lowers activation,3,True,True,looks toward water vessel,settled
3151,176,lichen_bridge,Luma,0.868193,0.815867,0.04,0.04,0.3,0.3,short rest lowers activation,4,True,True,shakes cloak and avoids puddles,settled
3152,176,orchid_engine,Dax,0.86301,0.806846,0.04,0.04076,0.32,0.3,household care lowers need pressure,4,True,True,pauses near meal shelf,settled
3153,176,moss_ward,Tala,0.858068,0.81634,0.04,0.04,0.32,0.31,short rest lowers activation,6,True,True,shakes cloak and avoids puddles,settled
3154,176,glass_harbor,Nia,0.860787,0.80777,0.04,0.04,0.315,0.3,household care lowers need pressure,3,True,True,shakes cloak and avoids puddles,settled
3155,176,cinder_garden,Pax,0.609627,0.604974,0.43023,0.440969,0.3,0.32,short rest lowers activation,4,True,True,looks toward water vessel,watchful
3156,176,lichen_bridge,Rin,0.870221,0.81785,0.04,0.04,0.3,0.3,short rest lowers activation,5,True,True,shakes cloak and avoids puddles,settled
3157,176,orchid_engine,Eli,0.840396,0.807305,0.046244,0.04,0.32,0.3,short rest lowers activation,6,True,True,shakes cloak and avoids puddles,settled
3158,176,moss_ward,Ari,0.871764,0.818186,0.04,0.04,0.32,0.31,household care lowers need pressure,4,True,True,shakes cloak and avoids puddles,settled
3159,176,glass_harbor,Oren,0.841589,0.805319,0.04,0.04,0.315,0.3,short rest lowers activation,4,True,True,shakes cloak and avoids puddles,settled
3160,176,cinder_garden,Vale,0.89053,0.838939,0.04,0.04,0.37,0.39,short rest lowers activation,5,True,True,looks toward water vessel,settled
3161,176,lichen_bridge,Sol,0.816576,0.811926,0.04,0.048007,0.3,0.3,short rest lowers activation,6,True,True,shakes cloak and avoids puddles,settled
3162,176,orchid_engine,Bea,0.863748,0.807637,0.04,0.04,0.32,0.3,short rest lowers activation,3,True,True,shakes cloak and avoids puddles,settled
3163,176,moss_ward,Fay,0.870278,0.816896,0.04,0.04,0.32,0.31,short rest lowers activation,4,True,True,shakes cloak and avoids puddles,settled
3164,176,glass_harbor,Puck,0.861944,0.806973,0.04,0.041176,0.32,0.3,household care lowers need pressure,4,True,True,shakes cloak and avoids puddles,settled
3165,176,cinder_garden,Wren,0.827787,0.827263,0.04,0.04324,0.37,0.39,short rest lowers activation,6,True,True,looks toward water vessel,settled
3166,176,lichen_bridge,Kio,0.870124,0.817221,0.04,0.04,0.3,0.3,household care lowers need pressure,3,True,True,shakes cloak and avoids puddles,settled
3167,176,orchid_engine,Cai,0.834198,0.795464,0.054041,0.058248,0.32,0.3,household care lowers need pressure,4,True,True,shakes cloak and avoids puddles,settled
3168,177,glass_harbor,Nia,0.84297,0.8076,0.04,0.04,0.3,0.3,short rest lowers activation,3,True,True,shakes cloak and avoids puddles,settled
3169,177,cinder_garden,Pax,0.604974,0.597718,0.440969,0.452082,0.32,0.3,short rest lowers activation,4,True,True,looks toward water vessel,tired and negotiating
3170,177,lichen_bridge,Rin,0.87045,0.817469,0.04,0.041109,0.3,0.3,household care lowers need pressure,4,True,True,looks toward water vessel,settled
3171,177,orchid_engine,Eli,0.859905,0.807142,0.04,0.04,0.3,0.3,short rest lowers activation,6,True,True,shakes cloak and avoids puddles,settled
3172,177,moss_ward,Ari,0.870786,0.817788,0.04,0.04,0.31,0.3,household care lowers need pressure,3,True,True,shakes cloak and avoids puddles,settled
3173,177,glass_harbor,Oren,0.857919,0.802971,0.04,0.044033,0.3,0.3,household care lowers need pressure,4,True,True,shakes cloak and avoids puddles,settled
3174,177,cinder_garden,Vale,0.891539,0.837119,0.04,0.04,0.39,0.355,short rest lowers activation,5,True,True,looks toward water vessel,settled
3175,177,lichen_bridge,Sol,0.811926,0.80779,0.048007,0.056115,0.3,0.3,short rest lowers activation,6,True,True,looks toward water vessel,settled
3176,177,orchid_engine,Bea,0.860237,0.807471,0.04,0.04,0.3,0.3,household care lowers need pressure,4,True,True,shakes cloak and avoids puddles,settled
3177,177,moss_ward,Fay,0.852096,0.816018,0.04,0.04,0.31,0.3,short rest lowers activation,4,True,True,shakes cloak and avoids puddles,settled
3178,177,glass_harbor,Puck,0.859573,0.807438,0.04,0.04,0.3,0.3,short rest lowers activation,5,True,True,shakes cloak and avoids puddles,settled
3179,177,cinder_garden,Wren,0.879863,0.826698,0.04,0.04,0.39,0.355,short rest lowers activation,6,True,True,looks toward water vessel,settled
3180,177,lichen_bridge,Kio,0.869821,0.818016,0.04,0.04,0.3,0.3,short rest lowers activation,3,True,True,looks toward water vessel,settled
3181,177,orchid_engine,Cai,0.848064,0.802995,0.04,0.043992,0.3,0.3,household care lowers need pressure,3,True,True,shakes cloak and avoids puddles,settled
3182,177,moss_ward,Milo,0.872292,0.817446,0.04,0.04,0.32,0.3,short rest lowers activation,5,True,True,shakes cloak and avoids puddles,settled
3183,177,glass_harbor,Sera,0.85957,0.8059,0.04,0.04,0.315,0.3,short rest lowers activation,6,True,True,shakes cloak and avoids puddles,settled
3184,177,cinder_garden,Juno,0.887608,0.837822,0.04,0.04,0.32,0.37,short rest lowers activation,3,True,True,looks toward water vessel,settled
3185,177,lichen_bridge,Luma,0.815867,0.811966,0.04,0.049704,0.3,0.3,short rest lowers activation,4,True,True,looks toward water vessel,settled
3186,178,moss_ward,Ari,0.852988,0.819622,0.04,0.04,0.3,0.305,short rest lowers activation,3,True,True,looks toward water vessel,settled
3187,178,glass_harbor,Oren,0.855571,0.802953,0.04,0.043751,0.3,0.3,household care lowers need pressure,3,True,True,shakes cloak and avoids puddles,settled
3188,178,cinder_garden,Vale,0.889719,0.834079,0.04,0.04,0.355,0.305,short rest lowers activation,5,True,True,looks toward water vessel,settled
3189,178,lichen_bridge,Sol,0.80779,0.80525,0.056115,0.063884,0.3,0.32,short rest lowers activation,6,True,True,looks toward water vessel,settled
3190,178,orchid_engine,Bea,0.860071,0.807319,0.04,0.04,0.3,0.3,household care lowers need pressure,3,True,True,shakes cloak and avoids puddles,settled
3191,178,moss_ward,Fay,0.816018,0.793246,0.04,0.083129,0.3,0.305,monitors body state without spectacle,7,True,True,looks toward water vessel,settled
3192,178,glass_harbor,Puck,0.860038,0.80777,0.04,0.04,0.3,0.3,short rest lowers activation,5,True,True,shakes cloak and avoids puddles,settled
3193,178,cinder_garden,Wren,0.879298,0.827707,0.04,0.04,0.355,0.375,short rest lowers activation,6,True,True,looks toward water vessel,settled
3194,178,lichen_bridge,Kio,0.870616,0.8203,0.04,0.04,0.3,0.32,household care lowers need pressure,4,True,True,looks toward water vessel,settled
3195,178,orchid_engine,Cai,0.838195,0.806122,0.04,0.04,0.3,0.3,short rest lowers activation,4,True,True,shakes cloak and avoids puddles,settled
3196,178,moss_ward,Milo,0.870046,0.81849,0.04,0.04,0.3,0.305,short rest lowers activation,5,True,True,looks toward water vessel,settled
3197,178,glass_harbor,Sera,0.8585,0.805729,0.04,0.04,0.3,0.3,short rest lowers activation,6,True,True,shakes cloak and avoids puddles,settled
3198,178,cinder_garden,Juno,0.890422,0.834659,0.04,0.04,0.37,0.32,short rest lowers activation,3,True,True,looks toward water vessel,settled
3199,178,lichen_bridge,Luma,0.811966,0.808601,0.049704,0.058954,0.3,0.32,short rest lowers activation,4,True,True,looks toward water vessel,settled
3200,178,orchid_engine,Dax,0.859446,0.8078,0.04,0.04,0.3,0.3,short rest lowers activation,5,True,True,shakes cloak and avoids puddles,settled
3201,178,moss_ward,Tala,0.81634,0.813897,0.04,0.047646,0.31,0.315,short rest lowers activation,6,True,True,looks toward water vessel,settled
3202,178,glass_harbor,Nia,0.8602,0.807429,0.04,0.04,0.3,0.3,household care lowers need pressure,3,True,True,shakes cloak and avoids puddles,settled
3203,178,cinder_garden,Pax,0.597718,0.5916,0.452082,0.463311,0.3,0.3,short rest lowers activation,4,True,True,looks toward water vessel,tired and negotiating
3204,179,orchid_engine,Bea,0.842519,0.809223,0.04,0.04,0.3,0.3,short rest lowers activation,3,True,True,pauses near meal shelf,settled
3205,179,moss_ward,Fay,0.845846,0.815393,0.046729,0.04,0.305,0.3,short rest lowers activation,4,True,True,shakes cloak and avoids puddles,settled
3206,179,glass_harbor,Puck,0.86037,0.809528,0.04,0.04,0.3,0.32,short rest lowers activation,5,True,True,pauses near meal shelf,settled
3207,179,cinder_garden,Wren,0.880307,0.82558,0.04,0.04,0.375,0.345,short rest lowers activation,6,True,True,looks toward water vessel,settled
3208,179,lichen_bridge,Kio,0.8729,0.817537,0.04,0.04,0.32,0.3,household care lowers need pressure,3,True,True,shakes cloak and avoids puddles,settled
3209,179,orchid_engine,Cai,0.858722,0.807408,0.04,0.04,0.3,0.3,short rest lowers activation,4,True,True,pauses near meal shelf,settled
3210,179,moss_ward,Milo,0.87109,0.817815,0.04,0.04,0.305,0.3,short rest lowers activation,5,True,True,shakes cloak and avoids puddles,settled
3211,179,glass_harbor,Sera,0.858329,0.806065,0.04,0.042652,0.3,0.32,household care lowers need pressure,3,True,True,pauses near meal shelf,settled
