tick_id,day,settlement_id,object_id,object_use,owner_id,giver_id,receiver_id,witness_id,avatar_action,handoff_state,custody_before,custody_after,owner_permission,witness_ack,chain_of_custody_visible,handoff_protocol_valid
2919,163,archive,memory tag,archive,Vell,Nia,Toma,Vell,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
2920,163,signal,wind wrap,care,shared,Ren,Kesh,Milo,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
2922,163,repair_ring,copper wire,craft,Pax,Juno,Pax,Vale,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
2923,163,riverbend,binding cord,repair,Cee,Lio,Cee,Ari,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
2925,163,archive,signal spool,memory,Nia,Nia,Toma,Vell,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
2927,163,orchard,dry cord,repair,Pim,Pim,Ivo,Mara,ask_handoff,transferred with witness,Ivo,Ivo,granted,True,True,True
2928,163,repair_ring,cool cloth,care,shared,Juno,Pax,Vale,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
2930,163,roofward,herb ledger,memory,Sera,Orr,Fay,Sera,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
2931,163,archive,memory tag,archive,Vell,Nia,Toma,Vell,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
2932,163,signal,wind wrap,care,shared,Ren,Kesh,Milo,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
2934,164,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,idle,custody verified without transfer,Ari,Ari,custody_verified,True,True,True
2935,164,roofward,herb ledger,memory,Sera,Sera,Orr,Fay,ask_handoff,transferred with witness,Orr,Orr,granted,True,True,True
2936,164,archive,memory tag,archive,Vell,Vell,Nia,Toma,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
2937,164,signal,wind wrap,care,shared,Milo,Ren,Kesh,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
2939,164,repair_ring,copper wire,craft,Pax,Vale,Juno,Pax,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
2940,164,riverbend,binding cord,repair,Cee,Ari,Lio,Cee,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
2942,164,archive,signal spool,memory,Nia,Vell,Nia,Toma,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
2943,164,signal,oil lantern,signal,Ren,Milo,Ren,Kesh,idle,custody verified without transfer,Ren,Ren,custody_verified,True,True,True
2944,164,orchard,dry cord,repair,Pim,Mara,Pim,Ivo,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
2945,164,repair_ring,cool cloth,care,shared,Vale,Juno,Pax,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
2946,164,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,idle,custody verified without transfer,Ari,Ari,custody_verified,True,True,True
2947,164,roofward,herb ledger,memory,Sera,Sera,Orr,Fay,ask_handoff,transferred with witness,Orr,Orr,granted,True,True,True
2948,164,archive,memory tag,archive,Vell,Vell,Nia,Toma,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
2949,164,signal,wind wrap,care,shared,Milo,Ren,Kesh,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
2951,164,repair_ring,copper wire,craft,Pax,Vale,Juno,Pax,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
2952,165,roofward,herb ledger,memory,Sera,Fay,Sera,Orr,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
2953,165,archive,memory tag,archive,Vell,Toma,Vell,Nia,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
2954,165,signal,wind wrap,care,shared,Kesh,Milo,Ren,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
2955,165,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,wait_respectfully,custody verified without transfer,Ivo,Ivo,custody_verified,True,True,True
2956,165,repair_ring,copper wire,craft,Pax,Pax,Vale,Juno,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
2957,165,riverbend,binding cord,repair,Cee,Cee,Ari,Lio,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
2958,165,roofward,shade cloth,care,shared,Fay,Sera,Orr,wait_respectfully,custody verified without transfer,shared,shared,custody_verified,True,True,True
2959,165,archive,signal spool,memory,Nia,Toma,Vell,Nia,inspect_inventory,deferred without transfer,Nia,Nia,deferred,True,True,True
2961,165,orchard,dry cord,repair,Pim,Ivo,Mara,Pim,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
2962,165,repair_ring,cool cloth,care,shared,Pax,Vale,Juno,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
2964,165,roofward,herb ledger,memory,Sera,Fay,Sera,Orr,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
2965,165,archive,memory tag,archive,Vell,Toma,Vell,Nia,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
2966,165,signal,wind wrap,care,shared,Kesh,Milo,Ren,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
2967,165,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,wait_respectfully,custody verified without transfer,Ivo,Ivo,custody_verified,True,True,True
2968,165,repair_ring,copper wire,craft,Pax,Pax,Vale,Juno,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
2969,165,riverbend,binding cord,repair,Cee,Cee,Ari,Lio,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
2970,166,archive,memory tag,archive,Vell,Nia,Toma,Vell,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
2971,166,signal,wind wrap,care,shared,Ren,Kesh,Milo,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
2973,166,repair_ring,copper wire,craft,Pax,Juno,Pax,Vale,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
2974,166,riverbend,binding cord,repair,Cee,Lio,Cee,Ari,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
2976,166,archive,signal spool,memory,Nia,Nia,Toma,Vell,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
2978,166,orchard,dry cord,repair,Pim,Pim,Ivo,Mara,ask_handoff,transferred with witness,Ivo,Ivo,granted,True,True,True
2979,166,repair_ring,cool cloth,care,shared,Juno,Pax,Vale,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
2981,166,roofward,herb ledger,memory,Sera,Orr,Fay,Sera,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
2982,166,archive,memory tag,archive,Vell,Nia,Toma,Vell,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
2983,166,signal,wind wrap,care,shared,Ren,Kesh,Milo,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
2985,166,repair_ring,copper wire,craft,Pax,Juno,Pax,Vale,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
2986,166,riverbend,binding cord,repair,Cee,Lio,Cee,Ari,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
2988,167,signal,wind wrap,care,shared,Milo,Ren,Kesh,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
2990,167,repair_ring,copper wire,craft,Pax,Vale,Juno,Pax,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
2991,167,riverbend,binding cord,repair,Cee,Ari,Lio,Cee,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
2993,167,archive,signal spool,memory,Nia,Vell,Nia,Toma,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
2994,167,signal,oil lantern,signal,Ren,Milo,Ren,Kesh,idle,custody verified without transfer,Ren,Ren,custody_verified,True,True,True
2995,167,orchard,dry cord,repair,Pim,Mara,Pim,Ivo,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
2996,167,repair_ring,cool cloth,care,shared,Vale,Juno,Pax,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
2997,167,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,idle,custody verified without transfer,Ari,Ari,custody_verified,True,True,True
2998,167,roofward,herb ledger,memory,Sera,Sera,Orr,Fay,ask_handoff,transferred with witness,Orr,Orr,granted,True,True,True
2999,167,archive,memory tag,archive,Vell,Vell,Nia,Toma,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
3000,167,signal,wind wrap,care,shared,Milo,Ren,Kesh,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
3002,167,repair_ring,copper wire,craft,Pax,Vale,Juno,Pax,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
3003,167,riverbend,binding cord,repair,Cee,Ari,Lio,Cee,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
3005,167,archive,signal spool,memory,Nia,Vell,Nia,Toma,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
3006,168,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,wait_respectfully,custody verified without transfer,Ivo,Ivo,custody_verified,True,True,True
3007,168,repair_ring,copper wire,craft,Pax,Pax,Vale,Juno,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
3008,168,riverbend,binding cord,repair,Cee,Cee,Ari,Lio,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
3009,168,roofward,shade cloth,care,shared,Fay,Sera,Orr,wait_respectfully,custody verified without transfer,shared,shared,custody_verified,True,True,True
3010,168,archive,signal spool,memory,Nia,Toma,Vell,Nia,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
3012,168,orchard,dry cord,repair,Pim,Ivo,Mara,Pim,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
3013,168,repair_ring,cool cloth,care,shared,Pax,Vale,Juno,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
3015,168,roofward,herb ledger,memory,Sera,Fay,Sera,Orr,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
3016,168,archive,memory tag,archive,Vell,Toma,Vell,Nia,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
3017,168,signal,wind wrap,care,shared,Kesh,Milo,Ren,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
3018,168,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,wait_respectfully,custody verified without transfer,Ivo,Ivo,custody_verified,True,True,True
3019,168,repair_ring,copper wire,craft,Pax,Pax,Vale,Juno,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
3020,168,riverbend,binding cord,repair,Cee,Cee,Ari,Lio,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
3021,168,roofward,shade cloth,care,shared,Fay,Sera,Orr,wait_respectfully,custody verified without transfer,shared,shared,custody_verified,True,True,True
3022,168,archive,signal spool,memory,Nia,Toma,Vell,Nia,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
3024,169,repair_ring,copper wire,craft,Pax,Juno,Pax,Vale,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
3025,169,riverbend,binding cord,repair,Cee,Lio,Cee,Ari,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
3027,169,archive,signal spool,memory,Nia,Nia,Toma,Vell,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
3029,169,orchard,dry cord,repair,Pim,Pim,Ivo,Mara,ask_handoff,transferred with witness,Ivo,Ivo,granted,True,True,True
3030,169,repair_ring,cool cloth,care,shared,Juno,Pax,Vale,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
3032,169,roofward,herb ledger,memory,Sera,Orr,Fay,Sera,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
3033,169,archive,memory tag,archive,Vell,Nia,Toma,Vell,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
3034,169,signal,wind wrap,care,shared,Ren,Kesh,Milo,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
3036,169,repair_ring,copper wire,craft,Pax,Juno,Pax,Vale,inspect_inventory,deferred without transfer,Pax,Pax,deferred,True,True,True
3037,169,riverbend,binding cord,repair,Cee,Lio,Cee,Ari,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
3039,169,archive,signal spool,memory,Nia,Nia,Toma,Vell,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
3041,169,orchard,dry cord,repair,Pim,Pim,Ivo,Mara,ask_handoff,transferred with witness,Ivo,Ivo,granted,True,True,True
3042,170,riverbend,binding cord,repair,Cee,Ari,Lio,Cee,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
3044,170,archive,signal spool,memory,Nia,Vell,Nia,Toma,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
3045,170,signal,oil lantern,signal,Ren,Milo,Ren,Kesh,idle,custody verified without transfer,Ren,Ren,custody_verified,True,True,True
3046,170,orchard,dry cord,repair,Pim,Mara,Pim,Ivo,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
3047,170,repair_ring,cool cloth,care,shared,Vale,Juno,Pax,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
3048,170,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,idle,custody verified without transfer,Ari,Ari,custody_verified,True,True,True
3049,170,roofward,herb ledger,memory,Sera,Sera,Orr,Fay,ask_handoff,transferred with witness,Orr,Orr,granted,True,True,True
3050,170,archive,memory tag,archive,Vell,Vell,Nia,Toma,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
3051,170,signal,wind wrap,care,shared,Milo,Ren,Kesh,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
3053,170,repair_ring,copper wire,craft,Pax,Vale,Juno,Pax,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
3054,170,riverbend,binding cord,repair,Cee,Ari,Lio,Cee,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
3056,170,archive,signal spool,memory,Nia,Vell,Nia,Toma,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
3057,170,signal,oil lantern,signal,Ren,Milo,Ren,Kesh,idle,custody verified without transfer,Ren,Ren,custody_verified,True,True,True
3058,170,orchard,dry cord,repair,Pim,Mara,Pim,Ivo,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
3059,170,repair_ring,cool cloth,care,shared,Vale,Juno,Pax,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
3060,171,roofward,shade cloth,care,shared,Fay,Sera,Orr,wait_respectfully,custody verified without transfer,shared,shared,custody_verified,True,True,True
3061,171,archive,signal spool,memory,Nia,Toma,Vell,Nia,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
3063,171,orchard,dry cord,repair,Pim,Ivo,Mara,Pim,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
3064,171,repair_ring,cool cloth,care,shared,Pax,Vale,Juno,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
3066,171,roofward,herb ledger,memory,Sera,Fay,Sera,Orr,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
3067,171,archive,memory tag,archive,Vell,Toma,Vell,Nia,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
3068,171,signal,wind wrap,care,shared,Kesh,Milo,Ren,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
3069,171,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,wait_respectfully,deferred without transfer,Ivo,Ivo,deferred,True,True,True
3070,171,repair_ring,copper wire,craft,Pax,Pax,Vale,Juno,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
3071,171,riverbend,binding cord,repair,Cee,Cee,Ari,Lio,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
3072,171,roofward,shade cloth,care,shared,Fay,Sera,Orr,wait_respectfully,custody verified without transfer,shared,shared,custody_verified,True,True,True
3073,171,archive,signal spool,memory,Nia,Toma,Vell,Nia,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
3075,171,orchard,dry cord,repair,Pim,Ivo,Mara,Pim,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
3076,171,repair_ring,cool cloth,care,shared,Pax,Vale,Juno,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
3078,172,archive,signal spool,memory,Nia,Nia,Toma,Vell,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
3080,172,orchard,dry cord,repair,Pim,Pim,Ivo,Mara,ask_handoff,transferred with witness,Ivo,Ivo,granted,True,True,True
3081,172,repair_ring,cool cloth,care,shared,Juno,Pax,Vale,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
