tick,day,active_panel,control_group,keyboard_hint,mobile_layout_supported,visible_feedback_panel,debug_toggle_available,replay_export_available,no_private_workspace_leak
4489,250,debt,schedule,S,True,True,True,True,True
4490,250,memory,offscreen,A,True,True,True,True,True
4491,250,consequence,audit,E,True,True,True,True,True
4492,250,audit,conversation,WASD,True,True,True,True,True
4493,250,replay,debt,Tab,True,True,True,True,True
4494,250,scene,save,Enter,True,True,True,True,True
4495,250,resident,movement,R,True,True,True,True,True
4496,250,schedule,schedule,S,True,True,True,True,True
4497,250,debt,offscreen,A,True,True,True,True,True
4498,250,memory,audit,E,True,True,True,True,True
4499,250,consequence,conversation,WASD,True,True,True,True,True
4500,251,replay,audit,Tab,True,True,True,True,True
4501,251,scene,conversation,Enter,True,True,True,True,True
4502,251,resident,debt,R,True,True,True,True,True
4503,251,schedule,save,S,True,True,True,True,True
4504,251,debt,movement,A,True,True,True,True,True
4505,251,memory,schedule,E,True,True,True,True,True
4506,251,consequence,offscreen,WASD,True,True,True,True,True
4507,251,audit,audit,Tab,True,True,True,True,True
4508,251,replay,conversation,Enter,True,True,True,True,True
4509,251,scene,debt,R,True,True,True,True,True
4510,251,resident,save,S,True,True,True,True,True
4511,251,schedule,movement,A,True,True,True,True,True
4512,251,debt,schedule,E,True,True,True,True,True
4513,251,memory,offscreen,WASD,True,True,True,True,True
4514,251,consequence,audit,Tab,True,True,True,True,True
4515,251,audit,conversation,Enter,True,True,True,True,True
4516,251,replay,debt,R,True,True,True,True,True
4517,251,scene,save,S,True,True,True,True,True
4518,252,schedule,debt,A,True,True,True,True,True
4519,252,debt,save,E,True,True,True,True,True
4520,252,memory,movement,WASD,True,True,True,True,True
4521,252,consequence,schedule,Tab,True,True,True,True,True
4522,252,audit,offscreen,Enter,True,True,True,True,True
4523,252,replay,audit,R,True,True,True,True,True
4524,252,scene,conversation,S,True,True,True,True,True
4525,252,resident,debt,A,True,True,True,True,True
4526,252,schedule,save,E,True,True,True,True,True
4527,252,debt,movement,WASD,True,True,True,True,True
4528,252,memory,schedule,Tab,True,True,True,True,True
4529,252,consequence,offscreen,Enter,True,True,True,True,True
4530,252,audit,audit,R,True,True,True,True,True
4531,252,replay,conversation,S,True,True,True,True,True
4532,252,scene,debt,A,True,True,True,True,True
4533,252,resident,save,E,True,True,True,True,True
4534,252,schedule,movement,WASD,True,True,True,True,True
4535,252,debt,schedule,Tab,True,True,True,True,True
4536,253,consequence,movement,Enter,True,True,True,True,True
4537,253,audit,schedule,R,True,True,True,True,True
4538,253,replay,offscreen,S,True,True,True,True,True
4539,253,scene,audit,A,True,True,True,True,True
4540,253,resident,conversation,E,True,True,True,True,True
4541,253,schedule,debt,WASD,True,True,True,True,True
4542,253,debt,save,Tab,True,True,True,True,True
4543,253,memory,movement,Enter,True,True,True,True,True
4544,253,consequence,schedule,R,True,True,True,True,True
4545,253,audit,offscreen,S,True,True,True,True,True
4546,253,replay,audit,A,True,True,True,True,True
4547,253,scene,conversation,E,True,True,True,True,True
4548,253,resident,debt,WASD,True,True,True,True,True
4549,253,schedule,save,Tab,True,True,True,True,True
4550,253,debt,movement,Enter,True,True,True,True,True
4551,253,memory,schedule,R,True,True,True,True,True
4552,253,consequence,offscreen,S,True,True,True,True,True
4553,253,audit,audit,A,True,True,True,True,True
4554,254,scene,offscreen,E,True,True,True,True,True
4555,254,resident,audit,WASD,True,True,True,True,True
4556,254,schedule,conversation,Tab,True,True,True,True,True
4557,254,debt,debt,Enter,True,True,True,True,True
4558,254,memory,save,R,True,True,True,True,True
4559,254,consequence,movement,S,True,True,True,True,True
4560,254,audit,schedule,A,True,True,True,True,True
4561,254,replay,offscreen,E,True,True,True,True,True
4562,254,scene,audit,WASD,True,True,True,True,True
4563,254,resident,conversation,Tab,True,True,True,True,True
4564,254,schedule,debt,Enter,True,True,True,True,True
4565,254,debt,save,R,True,True,True,True,True
4566,254,memory,movement,S,True,True,True,True,True
4567,254,consequence,schedule,A,True,True,True,True,True
4568,254,audit,offscreen,E,True,True,True,True,True
4569,254,replay,audit,WASD,True,True,True,True,True
4570,254,scene,conversation,Tab,True,True,True,True,True
4571,254,resident,debt,Enter,True,True,True,True,True
4572,255,debt,conversation,R,True,True,True,True,True
4573,255,memory,debt,S,True,True,True,True,True
4574,255,consequence,save,A,True,True,True,True,True
4575,255,audit,movement,E,True,True,True,True,True
4576,255,replay,schedule,WASD,True,True,True,True,True
4577,255,scene,offscreen,Tab,True,True,True,True,True
4578,255,resident,audit,Enter,True,True,True,True,True
4579,255,schedule,conversation,R,True,True,True,True,True
4580,255,debt,debt,S,True,True,True,True,True
4581,255,memory,save,A,True,True,True,True,True
4582,255,consequence,movement,E,True,True,True,True,True
4583,255,audit,schedule,WASD,True,True,True,True,True
4584,255,replay,offscreen,Tab,True,True,True,True,True
4585,255,scene,audit,Enter,True,True,True,True,True
4586,255,resident,conversation,R,True,True,True,True,True
4587,255,schedule,debt,S,True,True,True,True,True
4588,255,debt,save,A,True,True,True,True,True
4589,255,memory,movement,E,True,True,True,True,True
4590,256,audit,save,WASD,True,True,True,True,True
4591,256,replay,movement,Tab,True,True,True,True,True
4592,256,scene,schedule,Enter,True,True,True,True,True
4593,256,resident,offscreen,R,True,True,True,True,True
4594,256,schedule,audit,S,True,True,True,True,True
4595,256,debt,conversation,A,True,True,True,True,True
4596,256,memory,debt,E,True,True,True,True,True
4597,256,consequence,save,WASD,True,True,True,True,True
4598,256,audit,movement,Tab,True,True,True,True,True
4599,256,replay,schedule,Enter,True,True,True,True,True
4600,256,scene,offscreen,R,True,True,True,True,True
4601,256,resident,audit,S,True,True,True,True,True
4602,256,schedule,conversation,A,True,True,True,True,True
4603,256,debt,debt,E,True,True,True,True,True
4604,256,memory,save,WASD,True,True,True,True,True
4605,256,consequence,movement,Tab,True,True,True,True,True
4606,256,audit,schedule,Enter,True,True,True,True,True
4607,256,replay,offscreen,R,True,True,True,True,True
4608,257,resident,schedule,S,True,True,True,True,True
4609,257,schedule,offscreen,A,True,True,True,True,True
4610,257,debt,audit,E,True,True,True,True,True
4611,257,memory,conversation,WASD,True,True,True,True,True
4612,257,consequence,debt,Tab,True,True,True,True,True
4613,257,audit,save,Enter,True,True,True,True,True
4614,257,replay,movement,R,True,True,True,True,True
4615,257,scene,schedule,S,True,True,True,True,True
4616,257,resident,offscreen,A,True,True,True,True,True
4617,257,schedule,audit,E,True,True,True,True,True
4618,257,debt,conversation,WASD,True,True,True,True,True
4619,257,memory,debt,Tab,True,True,True,True,True
4620,257,consequence,save,Enter,True,True,True,True,True
4621,257,audit,movement,R,True,True,True,True,True
4622,257,replay,schedule,S,True,True,True,True,True
4623,257,scene,offscreen,A,True,True,True,True,True
4624,257,resident,audit,E,True,True,True,True,True
4625,257,schedule,conversation,WASD,True,True,True,True,True
4626,258,memory,audit,Tab,True,True,True,True,True
4627,258,consequence,conversation,Enter,True,True,True,True,True
4628,258,audit,debt,R,True,True,True,True,True
4629,258,replay,save,S,True,True,True,True,True
4630,258,scene,movement,A,True,True,True,True,True
4631,258,resident,schedule,E,True,True,True,True,True
4632,258,schedule,offscreen,WASD,True,True,True,True,True
4633,258,debt,audit,Tab,True,True,True,True,True
4634,258,memory,conversation,Enter,True,True,True,True,True
4635,258,consequence,debt,R,True,True,True,True,True
4636,258,audit,save,S,True,True,True,True,True
4637,258,replay,movement,A,True,True,True,True,True
4638,258,scene,schedule,E,True,True,True,True,True
4639,258,resident,offscreen,WASD,True,True,True,True,True
4640,258,schedule,audit,Tab,True,True,True,True,True
4641,258,debt,conversation,Enter,True,True,True,True,True
4642,258,memory,debt,R,True,True,True,True,True
4643,258,consequence,save,S,True,True,True,True,True
4644,259,replay,debt,A,True,True,True,True,True
4645,259,scene,save,E,True,True,True,True,True
4646,259,resident,movement,WASD,True,True,True,True,True
4647,259,schedule,schedule,Tab,True,True,True,True,True
4648,259,debt,offscreen,Enter,True,True,True,True,True
4649,259,memory,audit,R,True,True,True,True,True
4650,259,consequence,conversation,S,True,True,True,True,True
4651,259,audit,debt,A,True,True,True,True,True
4652,259,replay,save,E,True,True,True,True,True
4653,259,scene,movement,WASD,True,True,True,True,True
4654,259,resident,schedule,Tab,True,True,True,True,True
4655,259,schedule,offscreen,Enter,True,True,True,True,True
4656,259,debt,audit,R,True,True,True,True,True
4657,259,memory,conversation,S,True,True,True,True,True
4658,259,consequence,debt,A,True,True,True,True,True
4659,259,audit,save,E,True,True,True,True,True
4660,259,replay,movement,WASD,True,True,True,True,True
4661,259,scene,schedule,Tab,True,True,True,True,True
4662,260,schedule,movement,Enter,True,True,True,True,True
4663,260,debt,schedule,R,True,True,True,True,True
4664,260,memory,offscreen,S,True,True,True,True,True
4665,260,consequence,audit,A,True,True,True,True,True
4666,260,audit,conversation,E,True,True,True,True,True
4667,260,replay,debt,WASD,True,True,True,True,True
4668,260,scene,save,Tab,True,True,True,True,True
4669,260,resident,movement,Enter,True,True,True,True,True
4670,260,schedule,schedule,R,True,True,True,True,True
4671,260,debt,offscreen,S,True,True,True,True,True
4672,260,memory,audit,A,True,True,True,True,True
4673,260,consequence,conversation,E,True,True,True,True,True
4674,260,audit,debt,WASD,True,True,True,True,True
4675,260,replay,save,Tab,True,True,True,True,True
4676,260,scene,movement,Enter,True,True,True,True,True
4677,260,resident,schedule,R,True,True,True,True,True
4678,260,schedule,offscreen,S,True,True,True,True,True
4679,260,debt,audit,A,True,True,True,True,True
4680,261,consequence,offscreen,E,True,True,True,True,True
4681,261,audit,audit,WASD,True,True,True,True,True
4682,261,replay,conversation,Tab,True,True,True,True,True
4683,261,scene,debt,Enter,True,True,True,True,True
4684,261,resident,save,R,True,True,True,True,True
4685,261,schedule,movement,S,True,True,True,True,True
4686,261,debt,schedule,A,True,True,True,True,True
4687,261,memory,offscreen,E,True,True,True,True,True
4688,261,consequence,audit,WASD,True,True,True,True,True
4689,261,audit,conversation,Tab,True,True,True,True,True
4690,261,replay,debt,Enter,True,True,True,True,True
4691,261,scene,save,R,True,True,True,True,True
4692,261,resident,movement,S,True,True,True,True,True
4693,261,schedule,schedule,A,True,True,True,True,True
4694,261,debt,offscreen,E,True,True,True,True,True
4695,261,memory,audit,WASD,True,True,True,True,True
4696,261,consequence,conversation,Tab,True,True,True,True,True
4697,261,audit,debt,Enter,True,True,True,True,True
4698,262,scene,conversation,R,True,True,True,True,True
4699,262,resident,debt,S,True,True,True,True,True
4700,262,schedule,save,A,True,True,True,True,True
4701,262,debt,movement,E,True,True,True,True,True
4702,262,memory,schedule,WASD,True,True,True,True,True
4703,262,consequence,offscreen,Tab,True,True,True,True,True
4704,262,audit,audit,Enter,True,True,True,True,True
4705,262,replay,conversation,R,True,True,True,True,True
4706,262,scene,debt,S,True,True,True,True,True
4707,262,resident,save,A,True,True,True,True,True
4708,262,schedule,movement,E,True,True,True,True,True
4709,262,debt,schedule,WASD,True,True,True,True,True
4710,262,memory,offscreen,Tab,True,True,True,True,True
4711,262,consequence,audit,Enter,True,True,True,True,True
4712,262,audit,conversation,R,True,True,True,True,True
4713,262,replay,debt,S,True,True,True,True,True
4714,262,scene,save,A,True,True,True,True,True
4715,262,resident,movement,E,True,True,True,True,True
4716,263,debt,save,WASD,True,True,True,True,True
4717,263,memory,movement,Tab,True,True,True,True,True
4718,263,consequence,schedule,Enter,True,True,True,True,True
4719,263,audit,offscreen,R,True,True,True,True,True
4720,263,replay,audit,S,True,True,True,True,True
4721,263,scene,conversation,A,True,True,True,True,True
4722,263,resident,debt,E,True,True,True,True,True
4723,263,schedule,save,WASD,True,True,True,True,True
4724,263,debt,movement,Tab,True,True,True,True,True
4725,263,memory,schedule,Enter,True,True,True,True,True
4726,263,consequence,offscreen,R,True,True,True,True,True
4727,263,audit,audit,S,True,True,True,True,True
4728,263,replay,conversation,A,True,True,True,True,True
4729,263,scene,debt,E,True,True,True,True,True
4730,263,resident,save,WASD,True,True,True,True,True
4731,263,schedule,movement,Tab,True,True,True,True,True
4732,263,debt,schedule,Enter,True,True,True,True,True
4733,263,memory,offscreen,R,True,True,True,True,True
4734,264,audit,schedule,S,True,True,True,True,True
4735,264,replay,offscreen,A,True,True,True,True,True
4736,264,scene,audit,E,True,True,True,True,True
4737,264,resident,conversation,WASD,True,True,True,True,True
4738,264,schedule,debt,Tab,True,True,True,True,True
4739,264,debt,save,Enter,True,True,True,True,True
4740,264,memory,movement,R,True,True,True,True,True
4741,264,consequence,schedule,S,True,True,True,True,True
4742,264,audit,offscreen,A,True,True,True,True,True
4743,264,replay,audit,E,True,True,True,True,True
4744,264,scene,conversation,WASD,True,True,True,True,True
4745,264,resident,debt,Tab,True,True,True,True,True
4746,264,schedule,save,Enter,True,True,True,True,True
4747,264,debt,movement,R,True,True,True,True,True
4748,264,memory,schedule,S,True,True,True,True,True
4749,264,consequence,offscreen,A,True,True,True,True,True
4750,264,audit,audit,E,True,True,True,True,True
4751,264,replay,conversation,WASD,True,True,True,True,True
4752,265,resident,audit,Tab,True,True,True,True,True
4753,265,schedule,conversation,Enter,True,True,True,True,True
4754,265,debt,debt,R,True,True,True,True,True
