tick_id,day,settlement_id,caregiver_id,recipient_id,duty,care_tool,need_addressed,care_quality_before,care_quality_after,welfare_before,welfare_after,burden_before,burden_after,accepted_or_refused,visible_care_card,reciprocal_memory,bounded_care
3636,203,moss_ward,Milo,Ari,Milo uses bandage for Ari,bandage,pain,0.596,0.636,0.817411,0.852611,0.7,0.7,deferred with consent,True,Ari remembers Milo care: deferred with consent,True
3637,203,glass_harbor,Sera,Oren,Sera uses salt tea for Oren,salt tea,thirst,0.596,0.666,0.80372,0.85632,0.7,0.7,accepted,True,Oren remembers Sera care: accepted,True
3638,203,cinder_garden,Juno,Vale,Juno uses shade cloth for Vale,shade cloth,safety,0.596,0.666,0.833803,0.886403,0.7,0.7,accepted,True,Vale remembers Juno care: accepted,True
3640,203,orchid_engine,Dax,Bea,Dax uses heat vent for Bea,heat vent,temperature,0.596,0.666,0.807306,0.859906,0.7,0.7,accepted,True,Bea remembers Dax care: accepted,True
3642,203,glass_harbor,Nia,Puck,Nia uses steam wrap for Puck,steam wrap,temperature,0.596,0.666,0.807769,0.860369,0.7,0.7,accepted,True,Puck remembers Nia care: accepted,True
3643,203,cinder_garden,Pax,Wren,Pax uses seed meal for Wren,seed meal,hunger,0.596,0.666,0.82951,0.88211,0.7,0.7,accepted,True,Wren remembers Pax care: accepted,True
3644,203,lichen_bridge,Rin,Kio,Rin uses hand warmer for Kio,hand warmer,temperature,0.596,0.666,0.81837,0.87097,0.7,0.7,accepted,True,Kio remembers Rin care: accepted,True
3645,203,orchid_engine,Eli,Cai,Eli uses orchid tea for Cai,orchid tea,thirst,0.596,0.636,0.806375,0.841575,0.7,0.7,deferred with consent,True,Cai remembers Eli care: deferred with consent,True
3646,203,moss_ward,Ari,Milo,Ari uses dry cloak for Milo,dry cloak,wetness,0.596,0.666,0.817176,0.869776,0.7,0.7,accepted,True,Milo remembers Ari care: accepted,True
3647,203,glass_harbor,Oren,Sera,Oren uses soft bunk for Sera,soft bunk,rest_debt,0.596,0.666,0.805938,0.858538,0.7,0.7,accepted,True,Sera remembers Oren care: accepted,True
3648,203,cinder_garden,Vale,Juno,Vale uses soft glove for Juno,soft glove,pain,0.596,0.666,0.834924,0.887524,0.7,0.7,accepted,True,Juno remembers Vale care: accepted,True
3650,203,orchid_engine,Bea,Dax,Bea uses cot pass for Dax,cot pass,rest_debt,0.596,0.666,0.808142,0.860742,0.7,0.7,accepted,True,Dax remembers Bea care: accepted,True
3651,203,moss_ward,Fay,Tala,Fay uses quiet mat for Tala,quiet mat,fatigue,0.596,0.666,0.816462,0.869062,0.7,0.7,accepted,True,Tala remembers Fay care: accepted,True
3652,203,glass_harbor,Puck,Nia,Puck uses salve for Nia,salve,pain,0.596,0.666,0.807432,0.860032,0.7,0.7,accepted,True,Nia remembers Puck care: accepted,True
3654,204,orchid_engine,Dax,Bea,Dax uses orchid tea for Bea,orchid tea,thirst,0.596,0.636,0.807713,0.842913,0.7,0.7,deferred with consent,True,Bea remembers Dax care: deferred with consent,True
3655,204,moss_ward,Tala,Fay,Tala uses dry cloak for Fay,dry cloak,wetness,0.596,0.666,0.793512,0.846112,0.7,0.7,accepted,True,Fay remembers Tala care: accepted,True
3656,204,glass_harbor,Nia,Puck,Nia uses soft bunk for Puck,soft bunk,rest_debt,0.596,0.666,0.807598,0.860198,0.7,0.7,accepted,True,Puck remembers Nia care: accepted,True
3658,204,lichen_bridge,Rin,Kio,Rin uses lichen soup for Kio,lichen soup,hunger,0.596,0.666,0.819978,0.872578,0.7,0.7,accepted,True,Kio remembers Rin care: accepted,True
3660,204,moss_ward,Ari,Milo,Ari uses quiet mat for Milo,quiet mat,fatigue,0.596,0.666,0.818138,0.870738,0.7,0.7,accepted,True,Milo remembers Ari care: accepted,True
3661,204,glass_harbor,Oren,Sera,Oren uses salve for Sera,salve,pain,0.596,0.666,0.803825,0.856425,0.7,0.7,accepted,True,Sera remembers Oren care: accepted,True
3662,204,cinder_garden,Vale,Juno,Vale uses cool water for Juno,cool water,temperature,0.596,0.666,0.83379,0.88639,0.7,0.7,accepted,True,Juno remembers Vale care: accepted,True
3663,204,lichen_bridge,Sol,Luma,Sol uses rope splint for Luma,rope splint,injury,0.596,0.636,0.799429,0.834629,0.7,0.7,deferred with consent,True,Luma remembers Sol care: deferred with consent,True
3664,204,orchid_engine,Bea,Dax,Bea uses gear glove for Dax,gear glove,pain,0.596,0.666,0.806952,0.859552,0.7,0.7,accepted,True,Dax remembers Bea care: accepted,True
3666,204,glass_harbor,Puck,Nia,Puck uses salt tea for Nia,salt tea,thirst,0.596,0.666,0.807195,0.859795,0.7,0.7,accepted,True,Nia remembers Puck care: accepted,True
3668,204,lichen_bridge,Kio,Rin,Kio uses rest alcove for Rin,rest alcove,fatigue,0.596,0.666,0.817356,0.869956,0.7,0.7,accepted,True,Rin remembers Kio care: accepted,True
3669,204,orchid_engine,Cai,Eli,Cai uses heat vent for Eli,heat vent,temperature,0.596,0.666,0.807465,0.860065,0.7,0.7,accepted,True,Eli remembers Cai care: accepted,True
3670,204,moss_ward,Milo,Ari,Milo uses warm broth for Ari,warm broth,hunger,0.596,0.666,0.818036,0.870636,0.7,0.7,accepted,True,Ari remembers Milo care: accepted,True
3672,205,lichen_bridge,Rin,Kio,Rin uses rope splint for Kio,rope splint,injury,0.596,0.636,0.817009,0.852209,0.7,0.7,deferred with consent,True,Kio remembers Rin care: deferred with consent,True
3674,205,moss_ward,Ari,Milo,Ari uses bandage for Milo,bandage,pain,0.596,0.666,0.817019,0.869619,0.7,0.7,accepted,True,Milo remembers Ari care: accepted,True
3676,205,cinder_garden,Vale,Juno,Vale uses shade cloth for Juno,shade cloth,safety,0.596,0.666,0.83356,0.88616,0.7,0.7,accepted,True,Juno remembers Vale care: accepted,True
3677,205,lichen_bridge,Sol,Luma,Sol uses rest alcove for Luma,rest alcove,fatigue,0.596,0.666,0.815733,0.868333,0.7,0.7,accepted,True,Luma remembers Sol care: accepted,True
3678,205,orchid_engine,Bea,Dax,Bea uses heat vent for Dax,heat vent,temperature,0.596,0.666,0.808611,0.861211,0.7,0.7,accepted,True,Dax remembers Bea care: accepted,True
3679,205,moss_ward,Fay,Tala,Fay uses warm broth for Tala,warm broth,hunger,0.596,0.666,0.792639,0.845239,0.7,0.7,accepted,True,Tala remembers Fay care: accepted,True
3680,205,glass_harbor,Puck,Nia,Puck uses steam wrap for Nia,steam wrap,temperature,0.596,0.666,0.809699,0.862299,0.7,0.7,accepted,True,Nia remembers Puck care: accepted,True
3682,205,lichen_bridge,Kio,Rin,Kio uses hand warmer for Rin,hand warmer,temperature,0.596,0.666,0.816635,0.869235,0.7,0.7,accepted,True,Rin remembers Kio care: accepted,True
3683,205,orchid_engine,Cai,Eli,Cai uses orchid tea for Eli,orchid tea,thirst,0.596,0.666,0.808748,0.861348,0.7,0.7,accepted,True,Eli remembers Cai care: accepted,True
3684,205,moss_ward,Milo,Ari,Milo uses dry cloak for Ari,dry cloak,wetness,0.596,0.666,0.817534,0.870134,0.7,0.7,accepted,True,Ari remembers Milo care: accepted,True
3685,205,glass_harbor,Sera,Oren,Sera uses soft bunk for Oren,soft bunk,rest_debt,0.596,0.666,0.804014,0.856614,0.7,0.7,accepted,True,Oren remembers Sera care: accepted,True
3686,205,cinder_garden,Juno,Vale,Juno uses soft glove for Vale,soft glove,pain,0.596,0.666,0.837789,0.890389,0.7,0.7,accepted,True,Vale remembers Juno care: accepted,True
3687,205,lichen_bridge,Luma,Sol,Luma uses lichen soup for Sol,lichen soup,hunger,0.596,0.666,0.815355,0.867955,0.7,0.7,accepted,True,Sol remembers Luma care: accepted,True
3688,205,orchid_engine,Dax,Bea,Dax uses cot pass for Bea,cot pass,rest_debt,0.596,0.666,0.809071,0.861671,0.7,0.7,accepted,True,Bea remembers Dax care: accepted,True
3689,205,moss_ward,Tala,Fay,Tala uses quiet mat for Fay,quiet mat,fatigue,0.596,0.666,0.815614,0.868214,0.7,0.7,accepted,True,Fay remembers Tala care: accepted,True
3690,206,cinder_garden,Vale,Juno,Vale uses seed meal for Juno,seed meal,hunger,0.596,0.636,0.837831,0.873031,0.7,0.7,deferred with consent,True,Juno remembers Vale care: deferred with consent,True
3692,206,orchid_engine,Bea,Dax,Bea uses orchid tea for Dax,orchid tea,thirst,0.596,0.666,0.811148,0.863748,0.7,0.7,accepted,True,Dax remembers Bea care: accepted,True
3693,206,moss_ward,Fay,Tala,Fay uses dry cloak for Tala,dry cloak,wetness,0.596,0.666,0.817727,0.870327,0.7,0.7,accepted,True,Tala remembers Fay care: accepted,True
3694,206,glass_harbor,Puck,Nia,Puck uses soft bunk for Nia,soft bunk,rest_debt,0.596,0.666,0.808151,0.860751,0.7,0.7,accepted,True,Nia remembers Puck care: accepted,True
3696,206,lichen_bridge,Kio,Rin,Kio uses lichen soup for Rin,lichen soup,hunger,0.596,0.666,0.815761,0.868361,0.7,0.7,accepted,True,Rin remembers Kio care: accepted,True
3697,206,orchid_engine,Cai,Eli,Cai uses cot pass for Eli,cot pass,rest_debt,0.596,0.666,0.810521,0.863121,0.7,0.7,accepted,True,Eli remembers Cai care: accepted,True
3698,206,moss_ward,Milo,Ari,Milo uses quiet mat for Ari,quiet mat,fatigue,0.596,0.666,0.819713,0.872313,0.7,0.7,accepted,True,Ari remembers Milo care: accepted,True
3700,206,cinder_garden,Juno,Vale,Juno uses cool water for Vale,cool water,temperature,0.596,0.666,0.835174,0.887774,0.7,0.7,accepted,True,Vale remembers Juno care: accepted,True
3701,206,lichen_bridge,Luma,Sol,Luma uses rope splint for Sol,rope splint,injury,0.596,0.666,0.816702,0.869302,0.7,0.7,accepted,True,Sol remembers Luma care: accepted,True
3702,206,orchid_engine,Dax,Bea,Dax uses gear glove for Bea,gear glove,pain,0.596,0.666,0.810839,0.863439,0.7,0.7,accepted,True,Bea remembers Dax care: accepted,True
3703,206,moss_ward,Tala,Fay,Tala uses bandage for Fay,bandage,pain,0.596,0.666,0.816019,0.868619,0.7,0.7,accepted,True,Fay remembers Tala care: accepted,True
3704,206,glass_harbor,Nia,Puck,Nia uses salt tea for Puck,salt tea,thirst,0.596,0.666,0.808838,0.861438,0.7,0.7,accepted,True,Puck remembers Nia care: accepted,True
3706,206,lichen_bridge,Rin,Kio,Rin uses rest alcove for Kio,rest alcove,fatigue,0.596,0.666,0.81749,0.87009,0.7,0.7,accepted,True,Kio remembers Rin care: accepted,True
3707,206,orchid_engine,Eli,Cai,Eli uses heat vent for Cai,heat vent,temperature,0.596,0.666,0.801045,0.853645,0.7,0.7,accepted,True,Cai remembers Eli care: accepted,True
3708,207,glass_harbor,Puck,Nia,Puck uses salve for Nia,salve,pain,0.596,0.636,0.807263,0.842463,0.7,0.7,deferred with consent,True,Nia remembers Puck care: deferred with consent,True
3710,207,lichen_bridge,Kio,Rin,Kio uses rope splint for Rin,rope splint,injury,0.596,0.666,0.816749,0.869349,0.7,0.7,accepted,True,Rin remembers Kio care: accepted,True
3711,207,orchid_engine,Cai,Eli,Cai uses gear glove for Eli,gear glove,pain,0.596,0.666,0.80507,0.85767,0.7,0.7,accepted,True,Eli remembers Cai care: accepted,True
3712,207,moss_ward,Milo,Ari,Milo uses bandage for Ari,bandage,pain,0.596,0.666,0.818263,0.870863,0.7,0.7,accepted,True,Ari remembers Milo care: accepted,True
3713,207,glass_harbor,Sera,Oren,Sera uses salt tea for Oren,salt tea,thirst,0.596,0.666,0.79984,0.85244,0.7,0.7,accepted,True,Oren remembers Sera care: accepted,True
3714,207,cinder_garden,Juno,Vale,Juno uses shade cloth for Vale,shade cloth,safety,0.596,0.666,0.836359,0.888959,0.7,0.7,accepted,True,Vale remembers Juno care: accepted,True
3716,207,orchid_engine,Dax,Bea,Dax uses heat vent for Bea,heat vent,temperature,0.596,0.666,0.80732,0.85992,0.7,0.7,accepted,True,Bea remembers Dax care: accepted,True
3717,207,moss_ward,Tala,Fay,Tala uses warm broth for Fay,warm broth,hunger,0.596,0.636,0.813824,0.849024,0.7,0.7,deferred with consent,True,Fay remembers Tala care: deferred with consent,True
3718,207,glass_harbor,Nia,Puck,Nia uses steam wrap for Puck,steam wrap,temperature,0.596,0.666,0.807274,0.859874,0.7,0.7,accepted,True,Puck remembers Nia care: accepted,True
3720,207,lichen_bridge,Rin,Kio,Rin uses hand warmer for Kio,hand warmer,temperature,0.596,0.666,0.817827,0.870427,0.7,0.7,accepted,True,Kio remembers Rin care: accepted,True
3721,207,orchid_engine,Eli,Cai,Eli uses orchid tea for Cai,orchid tea,thirst,0.596,0.666,0.80577,0.85837,0.7,0.7,accepted,True,Cai remembers Eli care: accepted,True
3722,207,moss_ward,Ari,Milo,Ari uses dry cloak for Milo,dry cloak,wetness,0.596,0.666,0.818302,0.870902,0.7,0.7,accepted,True,Milo remembers Ari care: accepted,True
3723,207,glass_harbor,Oren,Sera,Oren uses soft bunk for Sera,soft bunk,rest_debt,0.596,0.666,0.803023,0.855623,0.7,0.7,accepted,True,Sera remembers Oren care: accepted,True
3724,207,cinder_garden,Vale,Juno,Vale uses soft glove for Juno,soft glove,pain,0.596,0.666,0.838879,0.891479,0.7,0.7,accepted,True,Juno remembers Vale care: accepted,True
3725,207,lichen_bridge,Sol,Luma,Sol uses lichen soup for Luma,lichen soup,hunger,0.596,0.666,0.786743,0.839343,0.7,0.7,accepted,True,Luma remembers Sol care: accepted,True
3726,208,moss_ward,Milo,Ari,Milo uses warm broth for Ari,warm broth,hunger,0.596,0.636,0.817166,0.852366,0.7,0.7,deferred with consent,True,Ari remembers Milo care: deferred with consent,True
3727,208,glass_harbor,Sera,Oren,Sera uses steam wrap for Oren,steam wrap,temperature,0.596,0.666,0.803608,0.856208,0.7,0.7,accepted,True,Oren remembers Sera care: accepted,True
3728,208,cinder_garden,Juno,Vale,Juno uses seed meal for Vale,seed meal,hunger,0.596,0.666,0.838294,0.890894,0.7,0.7,accepted,True,Vale remembers Juno care: accepted,True
3730,208,orchid_engine,Dax,Bea,Dax uses orchid tea for Bea,orchid tea,thirst,0.596,0.666,0.807739,0.860339,0.7,0.7,accepted,True,Bea remembers Dax care: accepted,True
3731,208,moss_ward,Tala,Fay,Tala uses dry cloak for Fay,dry cloak,wetness,0.596,0.666,0.815837,0.868437,0.7,0.7,accepted,True,Fay remembers Tala care: accepted,True
3732,208,glass_harbor,Nia,Puck,Nia uses soft bunk for Puck,soft bunk,rest_debt,0.596,0.666,0.807103,0.859703,0.7,0.7,accepted,True,Puck remembers Nia care: accepted,True
3733,208,cinder_garden,Pax,Wren,Pax uses soft glove for Wren,soft glove,pain,0.596,0.666,0.817672,0.870272,0.7,0.7,accepted,True,Wren remembers Pax care: accepted,True
3734,208,lichen_bridge,Rin,Kio,Rin uses lichen soup for Kio,lichen soup,hunger,0.596,0.666,0.818094,0.870694,0.7,0.7,accepted,True,Kio remembers Rin care: accepted,True
3735,208,orchid_engine,Eli,Cai,Eli uses cot pass for Cai,cot pass,rest_debt,0.596,0.636,0.805604,0.840804,0.7,0.7,deferred with consent,True,Cai remembers Eli care: deferred with consent,True
3736,208,moss_ward,Ari,Milo,Ari uses quiet mat for Milo,quiet mat,fatigue,0.596,0.666,0.817495,0.870095,0.7,0.7,accepted,True,Milo remembers Ari care: accepted,True
3738,208,cinder_garden,Vale,Juno,Vale uses cool water for Juno,cool water,temperature,0.596,0.666,0.837072,0.889672,0.7,0.7,accepted,True,Juno remembers Vale care: accepted,True
3740,208,orchid_engine,Bea,Dax,Bea uses gear glove for Dax,gear glove,pain,0.596,0.666,0.807997,0.860597,0.7,0.7,accepted,True,Dax remembers Bea care: accepted,True
3741,208,moss_ward,Fay,Tala,Fay uses bandage for Tala,bandage,pain,0.596,0.666,0.816968,0.869568,0.7,0.7,accepted,True,Tala remembers Fay care: accepted,True
3742,208,glass_harbor,Puck,Nia,Puck uses salt tea for Nia,salt tea,thirst,0.596,0.666,0.807268,0.859868,0.7,0.7,accepted,True,Nia remembers Puck care: accepted,True
3744,209,orchid_engine,Dax,Bea,Dax uses cot pass for Bea,cot pass,rest_debt,0.596,0.636,0.807502,0.842702,0.7,0.7,deferred with consent,True,Bea remembers Dax care: deferred with consent,True
3745,209,moss_ward,Tala,Fay,Tala uses quiet mat for Fay,quiet mat,fatigue,0.596,0.666,0.816835,0.869435,0.7,0.7,accepted,True,Fay remembers Tala care: accepted,True
3746,209,glass_harbor,Nia,Puck,Nia uses salve for Puck,salve,pain,0.596,0.666,0.806934,0.859534,0.7,0.7,accepted,True,Puck remembers Nia care: accepted,True
3748,209,lichen_bridge,Rin,Kio,Rin uses rope splint for Kio,rope splint,injury,0.596,0.666,0.819711,0.872311,0.7,0.7,accepted,True,Kio remembers Rin care: accepted,True
3750,209,moss_ward,Ari,Milo,Ari uses bandage for Milo,bandage,pain,0.596,0.666,0.81915,0.87175,0.7,0.7,accepted,True,Milo remembers Ari care: accepted,True
3751,209,glass_harbor,Oren,Sera,Oren uses salt tea for Sera,salt tea,thirst,0.596,0.666,0.782637,0.835237,0.7,0.7,accepted,True,Sera remembers Oren care: accepted,True
3752,209,cinder_garden,Vale,Juno,Vale uses shade cloth for Juno,shade cloth,safety,0.596,0.666,0.834082,0.886682,0.7,0.7,accepted,True,Juno remembers Vale care: accepted,True
3753,209,lichen_bridge,Sol,Luma,Sol uses rest alcove for Luma,rest alcove,fatigue,0.596,0.636,0.812469,0.847669,0.7,0.7,deferred with consent,True,Luma remembers Sol care: deferred with consent,True
3754,209,orchid_engine,Bea,Dax,Bea uses heat vent for Dax,heat vent,temperature,0.596,0.666,0.807501,0.860101,0.7,0.7,accepted,True,Dax remembers Bea care: accepted,True
3755,209,moss_ward,Fay,Tala,Fay uses warm broth for Tala,warm broth,hunger,0.596,0.666,0.817533,0.870133,0.7,0.7,accepted,True,Tala remembers Fay care: accepted,True
3756,209,glass_harbor,Puck,Nia,Puck uses steam wrap for Nia,steam wrap,temperature,0.596,0.666,0.807552,0.860152,0.7,0.7,accepted,True,Nia remembers Puck care: accepted,True
3758,209,lichen_bridge,Kio,Rin,Kio uses hand warmer for Rin,hand warmer,temperature,0.596,0.666,0.817471,0.870071,0.7,0.7,accepted,True,Rin remembers Kio care: accepted,True
3760,209,moss_ward,Milo,Ari,Milo uses dry cloak for Ari,dry cloak,wetness,0.596,0.666,0.81843,0.87103,0.7,0.7,accepted,True,Ari remembers Milo care: accepted,True
3761,209,glass_harbor,Sera,Oren,Sera uses soft bunk for Oren,soft bunk,rest_debt,0.596,0.666,0.805538,0.858138,0.7,0.7,accepted,True,Oren remembers Sera care: accepted,True
3762,210,lichen_bridge,Rin,Kio,Rin uses rest alcove for Kio,rest alcove,fatigue,0.596,0.636,0.817179,0.852379,0.7,0.7,deferred with consent,True,Kio remembers Rin care: deferred with consent,True
3764,210,moss_ward,Ari,Milo,Ari uses warm broth for Milo,warm broth,hunger,0.596,0.666,0.816926,0.869526,0.7,0.7,accepted,True,Milo remembers Ari care: accepted,True
3765,210,glass_harbor,Oren,Sera,Oren uses steam wrap for Sera,steam wrap,temperature,0.596,0.666,0.807978,0.860578,0.7,0.7,accepted,True,Sera remembers Oren care: accepted,True
3766,210,cinder_garden,Vale,Juno,Vale uses seed meal for Juno,seed meal,hunger,0.596,0.666,0.837557,0.890157,0.7,0.7,accepted,True,Juno remembers Vale care: accepted,True
3767,210,lichen_bridge,Sol,Luma,Sol uses hand warmer for Luma,hand warmer,temperature,0.596,0.666,0.815695,0.868295,0.7,0.7,accepted,True,Luma remembers Sol care: accepted,True
3768,210,orchid_engine,Bea,Dax,Bea uses orchid tea for Dax,orchid tea,thirst,0.596,0.666,0.809226,0.861826,0.7,0.7,accepted,True,Dax remembers Bea care: accepted,True
3770,210,glass_harbor,Puck,Nia,Puck uses soft bunk for Nia,soft bunk,rest_debt,0.596,0.666,0.809498,0.862098,0.7,0.7,accepted,True,Nia remembers Puck care: accepted,True
3772,210,lichen_bridge,Kio,Rin,Kio uses lichen soup for Rin,lichen soup,hunger,0.596,0.666,0.817725,0.870325,0.7,0.7,accepted,True,Rin remembers Kio care: accepted,True
3774,210,moss_ward,Milo,Ari,Milo uses quiet mat for Ari,quiet mat,fatigue,0.596,0.666,0.817767,0.870367,0.7,0.7,accepted,True,Ari remembers Milo care: accepted,True
3775,210,glass_harbor,Sera,Oren,Sera uses salve for Oren,salve,pain,0.596,0.666,0.80573,0.85833,0.7,0.7,accepted,True,Oren remembers Sera care: accepted,True
3776,210,cinder_garden,Juno,Vale,Juno uses cool water for Vale,cool water,temperature,0.596,0.666,0.835081,0.887681,0.7,0.7,accepted,True,Vale remembers Juno care: accepted,True
3778,210,orchid_engine,Dax,Bea,Dax uses gear glove for Bea,gear glove,pain,0.596,0.666,0.808911,0.861511,0.7,0.7,accepted,True,Bea remembers Dax care: accepted,True
3779,210,moss_ward,Tala,Fay,Tala uses bandage for Fay,bandage,pain,0.596,0.666,0.813927,0.866527,0.7,0.7,accepted,True,Fay remembers Tala care: accepted,True
3780,211,cinder_garden,Vale,Juno,Vale uses soft glove for Juno,soft glove,pain,0.596,0.636,0.835228,0.870428,0.7,0.7,deferred with consent,True,Juno remembers Vale care: deferred with consent,True
3781,211,lichen_bridge,Sol,Luma,Sol uses lichen soup for Luma,lichen soup,hunger,0.596,0.666,0.811282,0.863882,0.7,0.7,accepted,True,Luma remembers Sol care: accepted,True
