tick_id,day,settlement_id,resident_id,object_id,memory_key,reload_index,trust_before,trust_after,debt_before,debt_after,memory_span_days,recalled_after_multiple_reloads,inventory_trust_effect_visible,private_memory_not_dumped
2777,155,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,67,0.98,0.98,0.08,0.08,24,True,True,True
2778,155,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,60,0.98,0.98,0.0,0.0,28,True,True,True
2779,155,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,59,0.98,0.98,0.72,0.72,23,True,True,True
2780,155,repair_ring,Juno,cool cloth,ssrm.v45.inventory_trust.repair_ring.Juno,68,0.866,0.868,0.08,0.08,138,True,True,True
2782,155,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,60,0.98,0.98,0.72,0.72,19,True,True,True
2784,155,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,60,0.98,0.98,0.0,0.0,27,True,True,True
2786,155,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,68,0.98,0.98,0.08,0.08,20,True,True,True
2787,155,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,62,0.98,0.98,0.0,0.0,23,True,True,True
2788,155,roofward,Orr,shade cloth,ssrm.v45.inventory_trust.roofward.Orr,60,0.98,0.98,0.72,0.72,138,True,True,True
2789,155,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,67,0.98,0.98,0.08,0.08,23,True,True,True
2790,156,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,59,0.98,0.98,0.72,0.72,48,True,True,True
2791,156,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,68,0.98,0.98,0.08,0.08,20,True,True,True
2792,156,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,62,0.98,0.98,0.0,0.0,24,True,True,True
2794,156,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,68,0.98,0.98,0.08,0.08,24,True,True,True
2796,156,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,60,0.98,0.98,0.72,0.72,23,True,True,True
2798,156,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,62,0.747,0.748,0.08,0.08,46,True,True,True
2799,156,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,60,0.98,0.98,0.72,0.72,20,True,True,True
2800,156,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,68,0.98,0.98,0.08,0.08,46,True,True,True
2801,156,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,60,0.98,0.98,0.0,0.0,69,True,True,True
2802,156,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,60,0.98,0.98,0.72,0.72,46,True,True,True
2803,156,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,68,0.98,0.98,0.08,0.08,19,True,True,True
2804,156,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,62,0.98,0.98,0.0,0.0,23,True,True,True
2806,156,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,68,0.98,0.98,0.08,0.08,23,True,True,True
2808,157,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,68,0.98,0.98,0.08,0.08,19,True,True,True
2809,157,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,62,0.98,0.98,0.0,0.0,24,True,True,True
2810,157,roofward,Fay,shade cloth,ssrm.v45.inventory_trust.roofward.Fay,60,0.815,0.816,0.08,0.08,144,True,True,True
2811,157,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,68,0.98,0.98,0.08,0.08,24,True,True,True
2812,157,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,61,0.98,0.98,0.0,0.0,29,True,True,True
2813,157,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,60,0.98,0.98,0.72,0.72,24,True,True,True
2814,157,repair_ring,Pax,cool cloth,ssrm.v45.inventory_trust.repair_ring.Pax,69,0.98,0.98,0.08,0.08,18,True,True,True
2816,157,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,60,0.98,0.98,0.72,0.72,20,True,True,True
2818,157,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,62,0.98,0.98,0.0,0.0,69,True,True,True
2820,157,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,69,0.98,0.98,0.08,0.08,18,True,True,True
2821,157,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,62,0.98,0.98,0.0,0.0,23,True,True,True
2822,157,roofward,Fay,shade cloth,ssrm.v45.inventory_trust.roofward.Fay,60,0.818,0.819,0.08,0.08,138,True,True,True
2823,157,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,68,0.98,0.98,0.08,0.08,23,True,True,True
2824,157,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,62,0.98,0.98,0.0,0.0,28,True,True,True
2825,157,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,60,0.98,0.98,0.72,0.72,23,True,True,True
2826,158,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,62,0.98,0.98,0.0,0.0,24,True,True,True
2828,158,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,68,0.98,0.98,0.08,0.08,24,True,True,True
2830,158,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,61,0.98,0.98,0.72,0.72,24,True,True,True
2832,158,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,63,0.748,0.749,0.08,0.08,46,True,True,True
2833,158,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,60,0.98,0.98,0.72,0.72,21,True,True,True
2834,158,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,68,0.98,0.98,0.08,0.08,46,True,True,True
2835,158,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,62,0.98,0.98,0.0,0.0,27,True,True,True
2836,158,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,61,0.98,0.98,0.72,0.72,46,True,True,True
2837,158,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,69,0.98,0.98,0.08,0.08,19,True,True,True
2838,158,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,63,0.98,0.98,0.0,0.0,23,True,True,True
2840,158,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,68,0.98,0.98,0.08,0.08,23,True,True,True
2842,158,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,61,0.98,0.98,0.72,0.72,23,True,True,True
2844,159,roofward,Sera,shade cloth,ssrm.v45.inventory_trust.roofward.Sera,60,0.98,0.98,0.72,0.72,21,True,True,True
2845,159,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,68,0.98,0.98,0.08,0.08,24,True,True,True
2846,159,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,62,0.98,0.98,0.0,0.0,28,True,True,True
2847,159,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,61,0.98,0.98,0.72,0.72,24,True,True,True
2848,159,repair_ring,Vale,cool cloth,ssrm.v45.inventory_trust.repair_ring.Vale,70,0.904,0.906,0.08,0.08,144,True,True,True
2850,159,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,61,0.98,0.98,0.72,0.72,21,True,True,True
2852,159,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,62,0.98,0.98,0.0,0.0,69,True,True,True
2854,159,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,70,0.98,0.98,0.08,0.08,19,True,True,True
2855,159,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,64,0.98,0.98,0.0,0.0,23,True,True,True
2856,159,roofward,Sera,shade cloth,ssrm.v45.inventory_trust.roofward.Sera,61,0.98,0.98,0.72,0.72,20,True,True,True
2857,159,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,68,0.98,0.98,0.08,0.08,23,True,True,True
2858,159,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,62,0.98,0.98,0.0,0.0,28,True,True,True
2859,159,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,61,0.98,0.98,0.72,0.72,23,True,True,True
2860,159,repair_ring,Vale,cool cloth,ssrm.v45.inventory_trust.repair_ring.Vale,70,0.908,0.91,0.08,0.08,138,True,True,True
2862,160,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,68,0.98,0.98,0.08,0.08,24,True,True,True
2864,160,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,61,0.98,0.98,0.72,0.72,24,True,True,True
2866,160,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,65,0.749,0.75,0.08,0.08,48,True,True,True
2867,160,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,61,0.98,0.98,0.72,0.72,21,True,True,True
2868,160,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,69,0.98,0.98,0.08,0.08,46,True,True,True
2869,160,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,62,0.98,0.98,0.0,0.0,69,True,True,True
2870,160,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,61,0.98,0.98,0.72,0.72,46,True,True,True
2871,160,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,70,0.98,0.98,0.08,0.08,20,True,True,True
2872,160,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,65,0.98,0.98,0.0,0.0,23,True,True,True
2874,160,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,69,0.98,0.98,0.08,0.08,23,True,True,True
2876,160,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,61,0.98,0.98,0.72,0.72,23,True,True,True
2878,160,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,65,0.75,0.751,0.08,0.08,46,True,True,True
2879,160,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,61,0.98,0.98,0.72,0.72,20,True,True,True
2880,161,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,62,0.98,0.98,0.0,0.0,28,True,True,True
2881,161,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,61,0.98,0.98,0.72,0.72,24,True,True,True
2882,161,repair_ring,Juno,cool cloth,ssrm.v45.inventory_trust.repair_ring.Juno,70,0.874,0.876,0.08,0.08,144,True,True,True
2884,161,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,62,0.98,0.98,0.72,0.72,21,True,True,True
2886,161,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,63,0.98,0.98,0.0,0.0,28,True,True,True
2888,161,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,70,0.98,0.98,0.08,0.08,20,True,True,True
2889,161,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,65,0.98,0.98,0.0,0.0,23,True,True,True
2890,161,roofward,Orr,shade cloth,ssrm.v45.inventory_trust.roofward.Orr,62,0.98,0.98,0.72,0.72,138,True,True,True
2891,161,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,69,0.98,0.98,0.08,0.08,23,True,True,True
2892,161,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,64,0.98,0.98,0.0,0.0,27,True,True,True
2893,161,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,61,0.98,0.98,0.72,0.72,23,True,True,True
2894,161,repair_ring,Juno,cool cloth,ssrm.v45.inventory_trust.repair_ring.Juno,70,0.878,0.88,0.08,0.08,138,True,True,True
2896,161,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,62,0.98,0.98,0.72,0.72,20,True,True,True
2898,162,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,61,0.98,0.98,0.72,0.72,24,True,True,True
2900,162,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,65,0.751,0.752,0.08,0.08,48,True,True,True
2901,162,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,62,0.98,0.98,0.72,0.72,21,True,True,True
2902,162,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,70,0.98,0.98,0.08,0.08,48,True,True,True
2903,162,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,64,0.98,0.98,0.0,0.0,72,True,True,True
2904,162,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,62,0.98,0.98,0.72,0.72,46,True,True,True
2905,162,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,70,0.98,0.98,0.08,0.08,21,True,True,True
2906,162,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,65,0.98,0.98,0.0,0.0,23,True,True,True
2908,162,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,70,0.98,0.98,0.08,0.08,23,True,True,True
2910,162,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,62,0.98,0.98,0.72,0.72,23,True,True,True
2912,162,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,65,0.752,0.753,0.08,0.08,46,True,True,True
2913,162,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,62,0.98,0.98,0.72,0.72,21,True,True,True
2914,162,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,70,0.98,0.98,0.08,0.08,46,True,True,True
2915,162,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,64,0.98,0.98,0.0,0.0,69,True,True,True
2916,163,repair_ring,Pax,cool cloth,ssrm.v45.inventory_trust.repair_ring.Pax,70,0.98,0.98,0.08,0.08,21,True,True,True
2918,163,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,62,0.98,0.98,0.72,0.72,21,True,True,True
2920,163,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,65,0.98,0.98,0.0,0.0,72,True,True,True
2922,163,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,71,0.98,0.98,0.08,0.08,21,True,True,True
2923,163,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,65,0.98,0.98,0.0,0.0,23,True,True,True
2924,163,roofward,Fay,shade cloth,ssrm.v45.inventory_trust.roofward.Fay,62,0.825,0.826,0.08,0.08,138,True,True,True
2925,163,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,70,0.98,0.98,0.08,0.08,23,True,True,True
2926,163,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,65,0.98,0.98,0.0,0.0,28,True,True,True
2927,163,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,62,0.98,0.98,0.72,0.72,23,True,True,True
2928,163,repair_ring,Pax,cool cloth,ssrm.v45.inventory_trust.repair_ring.Pax,71,0.98,0.98,0.08,0.08,20,True,True,True
2930,163,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,62,0.98,0.98,0.72,0.72,20,True,True,True
2932,163,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,65,0.98,0.98,0.0,0.0,69,True,True,True
2934,164,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,66,0.753,0.754,0.08,0.08,48,True,True,True
2935,164,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,62,0.98,0.98,0.72,0.72,20,True,True,True
2936,164,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,70,0.98,0.98,0.08,0.08,48,True,True,True
2937,164,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,65,0.98,0.98,0.0,0.0,29,True,True,True
2938,164,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,63,0.98,0.98,0.72,0.72,48,True,True,True
2939,164,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,71,0.98,0.98,0.08,0.08,21,True,True,True
2940,164,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,67,0.98,0.98,0.0,0.0,23,True,True,True
2942,164,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,70,0.98,0.98,0.08,0.08,23,True,True,True
2944,164,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,63,0.98,0.98,0.72,0.72,23,True,True,True
2946,164,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,67,0.754,0.755,0.08,0.08,46,True,True,True
2947,164,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,62,0.98,0.98,0.72,0.72,19,True,True,True
2948,164,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,70,0.98,0.98,0.08,0.08,46,True,True,True
2949,164,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,65,0.98,0.98,0.0,0.0,27,True,True,True
2950,164,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,63,0.98,0.98,0.72,0.72,46,True,True,True
2951,164,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,71,0.98,0.98,0.08,0.08,20,True,True,True
2952,165,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,62,0.98,0.98,0.72,0.72,19,True,True,True
2954,165,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,65,0.98,0.98,0.0,0.0,72,True,True,True
2956,165,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,72,0.98,0.98,0.08,0.08,21,True,True,True
2957,165,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,67,0.98,0.98,0.0,0.0,24,True,True,True
2958,165,roofward,Sera,shade cloth,ssrm.v45.inventory_trust.roofward.Sera,63,0.98,0.98,0.72,0.72,18,True,True,True
2959,165,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,70,0.98,0.98,0.08,0.08,23,True,True,True
2960,165,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,65,0.98,0.98,0.0,0.0,28,True,True,True
2961,165,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,63,0.98,0.98,0.72,0.72,23,True,True,True
2962,165,repair_ring,Vale,cool cloth,ssrm.v45.inventory_trust.repair_ring.Vale,72,0.916,0.918,0.08,0.08,138,True,True,True
2964,165,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,63,0.98,0.98,0.72,0.72,18,True,True,True
2966,165,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,66,0.98,0.98,0.0,0.0,69,True,True,True
2968,165,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,72,0.98,0.98,0.08,0.08,20,True,True,True
2969,165,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,67,0.98,0.98,0.0,0.0,23,True,True,True
2970,166,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,70,0.98,0.98,0.08,0.08,48,True,True,True
2971,166,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,66,0.98,0.98,0.0,0.0,72,True,True,True
2972,166,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,63,0.98,0.98,0.72,0.72,48,True,True,True
2973,166,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,72,0.98,0.98,0.08,0.08,21,True,True,True
2974,166,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,68,0.98,0.98,0.0,0.0,24,True,True,True
2976,166,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,71,0.98,0.98,0.08,0.08,23,True,True,True
2978,166,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,63,0.98,0.98,0.72,0.72,23,True,True,True
2980,166,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,68,0.755,0.756,0.08,0.08,46,True,True,True
2981,166,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,63,0.98,0.98,0.72,0.72,19,True,True,True
2982,166,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,71,0.98,0.98,0.08,0.08,46,True,True,True
2983,166,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,66,0.98,0.98,0.0,0.0,69,True,True,True
2984,166,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,63,0.98,0.98,0.72,0.72,46,True,True,True
2985,166,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,72,0.98,0.98,0.08,0.08,21,True,True,True
2986,166,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,68,0.98,0.98,0.0,0.0,23,True,True,True
2988,167,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,66,0.98,0.98,0.0,0.0,30,True,True,True
2990,167,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,72,0.98,0.98,0.08,0.08,21,True,True,True
2991,167,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,68,0.98,0.98,0.0,0.0,24,True,True,True
2992,167,roofward,Orr,shade cloth,ssrm.v45.inventory_trust.roofward.Orr,64,0.98,0.98,0.72,0.72,144,True,True,True
2993,167,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,71,0.98,0.98,0.08,0.08,24,True,True,True
2994,167,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,67,0.98,0.98,0.0,0.0,28,True,True,True
2995,167,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,63,0.98,0.98,0.72,0.72,23,True,True,True
2996,167,repair_ring,Juno,cool cloth,ssrm.v45.inventory_trust.repair_ring.Juno,72,0.884,0.886,0.08,0.08,138,True,True,True
2998,167,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,64,0.98,0.98,0.72,0.72,19,True,True,True
3000,167,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,67,0.98,0.98,0.0,0.0,27,True,True,True
3002,167,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,72,0.98,0.98,0.08,0.08,20,True,True,True
3003,167,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,69,0.98,0.98,0.0,0.0,23,True,True,True
3004,167,roofward,Orr,shade cloth,ssrm.v45.inventory_trust.roofward.Orr,64,0.98,0.98,0.72,0.72,138,True,True,True
3005,167,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,71,0.98,0.98,0.08,0.08,23,True,True,True
3006,168,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,63,0.98,0.98,0.72,0.72,48,True,True,True
3007,168,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,72,0.98,0.98,0.08,0.08,20,True,True,True
3008,168,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,69,0.98,0.98,0.0,0.0,24,True,True,True
3010,168,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,72,0.98,0.98,0.08,0.08,24,True,True,True
3012,168,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,64,0.98,0.98,0.72,0.72,23,True,True,True
3014,168,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,69,0.756,0.758,0.08,0.08,46,True,True,True
3015,168,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,64,0.98,0.98,0.72,0.72,20,True,True,True
3016,168,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,72,0.98,0.98,0.08,0.08,46,True,True,True
3017,168,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,67,0.98,0.98,0.0,0.0,69,True,True,True
3018,168,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,64,0.98,0.98,0.72,0.72,46,True,True,True
3019,168,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,72,0.98,0.98,0.08,0.08,19,True,True,True
3020,168,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,69,0.98,0.98,0.0,0.0,23,True,True,True
3022,168,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,72,0.98,0.98,0.08,0.08,23,True,True,True
3024,169,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,72,0.98,0.98,0.08,0.08,19,True,True,True
3025,169,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,69,0.98,0.98,0.0,0.0,24,True,True,True
3026,169,roofward,Fay,shade cloth,ssrm.v45.inventory_trust.roofward.Fay,64,0.83,0.831,0.08,0.08,144,True,True,True
3027,169,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,72,0.98,0.98,0.08,0.08,24,True,True,True
3028,169,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,68,0.98,0.98,0.0,0.0,29,True,True,True
3029,169,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,64,0.98,0.98,0.72,0.72,24,True,True,True
