tick_id,day,route_id,animation_controls_panel,merge_buttons_panel,snapshot_import_panel,delayed_followup_panel,localstorage_state_panel,avatar_control_surface,save_restore_key,replay_key,visible_boundary_notice
1063,89,riverbend_roofward,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.riverbend_roofward,ssrm.v34.replay.1063,True
1064,89,roofward_archive,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.roofward_archive,ssrm.v34.replay.1064,True
1065,89,archive_signal,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.archive_signal,ssrm.v34.replay.1065,True
1066,89,signal_orchard,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.signal_orchard,ssrm.v34.replay.1066,True
1067,89,orchard_riverbend,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.orchard_riverbend,ssrm.v34.replay.1067,True
1068,90,central_repair_ring,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.central_repair_ring,ssrm.v34.replay.1068,True
1069,90,riverbend_roofward,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.riverbend_roofward,ssrm.v34.replay.1069,True
1070,90,roofward_archive,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.roofward_archive,ssrm.v34.replay.1070,True
1071,90,archive_signal,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.archive_signal,ssrm.v34.replay.1071,True
1072,90,signal_orchard,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.signal_orchard,ssrm.v34.replay.1072,True
1073,90,orchard_riverbend,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.orchard_riverbend,ssrm.v34.replay.1073,True
1074,90,central_repair_ring,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.central_repair_ring,ssrm.v34.replay.1074,True
1075,90,riverbend_roofward,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.riverbend_roofward,ssrm.v34.replay.1075,True
1076,90,roofward_archive,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.roofward_archive,ssrm.v34.replay.1076,True
1077,90,archive_signal,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.archive_signal,ssrm.v34.replay.1077,True
1078,90,signal_orchard,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.signal_orchard,ssrm.v34.replay.1078,True
1079,90,orchard_riverbend,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.orchard_riverbend,ssrm.v34.replay.1079,True
1080,91,central_repair_ring,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.central_repair_ring,ssrm.v34.replay.1080,True
1081,91,riverbend_roofward,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.riverbend_roofward,ssrm.v34.replay.1081,True
1082,91,roofward_archive,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.roofward_archive,ssrm.v34.replay.1082,True
1083,91,archive_signal,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.archive_signal,ssrm.v34.replay.1083,True
1084,91,signal_orchard,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.signal_orchard,ssrm.v34.replay.1084,True
1085,91,orchard_riverbend,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.orchard_riverbend,ssrm.v34.replay.1085,True
1086,91,central_repair_ring,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.central_repair_ring,ssrm.v34.replay.1086,True
1087,91,riverbend_roofward,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.riverbend_roofward,ssrm.v34.replay.1087,True
1088,91,roofward_archive,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.roofward_archive,ssrm.v34.replay.1088,True
1089,91,archive_signal,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.archive_signal,ssrm.v34.replay.1089,True
1090,91,signal_orchard,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.signal_orchard,ssrm.v34.replay.1090,True
1091,91,orchard_riverbend,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.orchard_riverbend,ssrm.v34.replay.1091,True
1092,92,central_repair_ring,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.central_repair_ring,ssrm.v34.replay.1092,True
1093,92,riverbend_roofward,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.riverbend_roofward,ssrm.v34.replay.1093,True
1094,92,roofward_archive,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.roofward_archive,ssrm.v34.replay.1094,True
1095,92,archive_signal,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.archive_signal,ssrm.v34.replay.1095,True
1096,92,signal_orchard,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.signal_orchard,ssrm.v34.replay.1096,True
1097,92,orchard_riverbend,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.orchard_riverbend,ssrm.v34.replay.1097,True
1098,92,central_repair_ring,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.central_repair_ring,ssrm.v34.replay.1098,True
1099,92,riverbend_roofward,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.riverbend_roofward,ssrm.v34.replay.1099,True
1100,92,roofward_archive,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.roofward_archive,ssrm.v34.replay.1100,True
1101,92,archive_signal,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.archive_signal,ssrm.v34.replay.1101,True
1102,92,signal_orchard,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.signal_orchard,ssrm.v34.replay.1102,True
1103,92,orchard_riverbend,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.orchard_riverbend,ssrm.v34.replay.1103,True
1104,93,central_repair_ring,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.central_repair_ring,ssrm.v34.replay.1104,True
1105,93,riverbend_roofward,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.riverbend_roofward,ssrm.v34.replay.1105,True
1106,93,roofward_archive,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.roofward_archive,ssrm.v34.replay.1106,True
1107,93,archive_signal,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.archive_signal,ssrm.v34.replay.1107,True
1108,93,signal_orchard,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.signal_orchard,ssrm.v34.replay.1108,True
1109,93,orchard_riverbend,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.orchard_riverbend,ssrm.v34.replay.1109,True
1110,93,central_repair_ring,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.central_repair_ring,ssrm.v34.replay.1110,True
1111,93,riverbend_roofward,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.riverbend_roofward,ssrm.v34.replay.1111,True
1112,93,roofward_archive,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.roofward_archive,ssrm.v34.replay.1112,True
1113,93,archive_signal,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.archive_signal,ssrm.v34.replay.1113,True
1114,93,signal_orchard,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.signal_orchard,ssrm.v34.replay.1114,True
1115,93,orchard_riverbend,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.orchard_riverbend,ssrm.v34.replay.1115,True
1116,94,central_repair_ring,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.central_repair_ring,ssrm.v34.replay.1116,True
1117,94,riverbend_roofward,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.riverbend_roofward,ssrm.v34.replay.1117,True
1118,94,roofward_archive,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.roofward_archive,ssrm.v34.replay.1118,True
1119,94,archive_signal,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.archive_signal,ssrm.v34.replay.1119,True
1120,94,signal_orchard,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.signal_orchard,ssrm.v34.replay.1120,True
1121,94,orchard_riverbend,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.orchard_riverbend,ssrm.v34.replay.1121,True
1122,94,central_repair_ring,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.central_repair_ring,ssrm.v34.replay.1122,True
1123,94,riverbend_roofward,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.riverbend_roofward,ssrm.v34.replay.1123,True
1124,94,roofward_archive,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.roofward_archive,ssrm.v34.replay.1124,True
1125,94,archive_signal,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.archive_signal,ssrm.v34.replay.1125,True
1126,94,signal_orchard,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.signal_orchard,ssrm.v34.replay.1126,True
1127,94,orchard_riverbend,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.orchard_riverbend,ssrm.v34.replay.1127,True
1128,95,central_repair_ring,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.central_repair_ring,ssrm.v34.replay.1128,True
1129,95,riverbend_roofward,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.riverbend_roofward,ssrm.v34.replay.1129,True
1130,95,roofward_archive,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.roofward_archive,ssrm.v34.replay.1130,True
1131,95,archive_signal,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.archive_signal,ssrm.v34.replay.1131,True
1132,95,signal_orchard,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.signal_orchard,ssrm.v34.replay.1132,True
1133,95,orchard_riverbend,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.orchard_riverbend,ssrm.v34.replay.1133,True
1134,95,central_repair_ring,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.central_repair_ring,ssrm.v34.replay.1134,True
1135,95,riverbend_roofward,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.riverbend_roofward,ssrm.v34.replay.1135,True
1136,95,roofward_archive,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.roofward_archive,ssrm.v34.replay.1136,True
1137,95,archive_signal,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.archive_signal,ssrm.v34.replay.1137,True
1138,95,signal_orchard,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.signal_orchard,ssrm.v34.replay.1138,True
1139,95,orchard_riverbend,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.orchard_riverbend,ssrm.v34.replay.1139,True
1140,96,riverbend_roofward,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.riverbend_roofward,ssrm.v34.replay.1140,True
1141,96,roofward_archive,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.roofward_archive,ssrm.v34.replay.1141,True
1142,96,archive_signal,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.archive_signal,ssrm.v34.replay.1142,True
1143,96,signal_orchard,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.signal_orchard,ssrm.v34.replay.1143,True
1144,96,orchard_riverbend,True,True,True,True,True,clickable browser controls with paste/import snapshot box,ssrm.v34.route.orchard_riverbend,ssrm.v34.replay.1144,True
