tick_id,day,settlement_id,room_id,sound_cue,sound_intensity,smell_cue,smell_intensity,temperature_c,wetness_level,light_level,vibration_hz,flower_phase,field_bound_to_room,bounded_sensory_rate,visible_field_marker
2299,128,repair_ring,wire bench,cool fan,0.5,hot copper,0.5,16.0,0.29,0.6,10.045,0.065278,True,True,True
2300,128,riverbend,wet crossing,cedar knock,0.48,mud thread,0.3,11.58,0.64,0.66,7.875,0.172222,True,True,True
2301,128,roofward,sun sill,paper hush,0.65,thyme paper,0.4,20.46,0.26,0.42,8.3,0.379167,True,True,True
2302,128,archive,stone stacks,stone echo,0.47,ink linen,0.5,14.64,0.27,0.6,6.46,0.086111,True,True,True
2303,128,signal,lens room,beacon pulse,0.64,hot glass,0.35,10.92,0.25,0.72,9.225,0.293056,True,True,True
2304,129,repair_ring,cool corner,wire snap,0.62,stone chalk,0.45,17.78,0.29,0.48,10.165,0.4,True,True,True
2305,129,riverbend,arrival court,cedar knock,0.37,wet cedar,0.5,9.86,0.22,0.6,7.92,0.006944,True,True,True
2306,129,roofward,warm lane,paper hush,0.54,polished brass,0.35,18.74,0.29,0.72,8.345,0.213889,True,True,True
2307,129,archive,memory desk,spool click,0.71,cold dust,0.45,16.42,0.27,0.48,6.415,0.420833,True,True,True
2308,129,signal,mast base,beacon pulse,0.41,salt wind,0.3,9.2,0.28,0.66,9.27,0.127778,True,True,True
2309,129,orchard,market plank,roof drip,0.58,apple soil,0.4,15.48,0.26,0.42,5.71,0.334722,True,True,True
2310,129,repair_ring,arrival court,bell hum,0.4,hot copper,0.5,15.46,0.22,0.6,10.03,0.041667,True,True,True
2311,129,riverbend,plank hall,lantern tick,0.5,mud thread,0.3,11.04,0.26,0.66,7.86,0.148611,True,True,True
2312,129,roofward,ledger loft,sun glass hum,0.55,thyme paper,0.4,19.92,0.24,0.42,8.285,0.355556,True,True,True
2313,129,archive,arrival court,page flutter,0.37,ink linen,0.5,13.38,0.67,0.6,6.445,0.0625,True,True,True
2314,129,signal,lantern walk,static crickets,0.54,hot glass,0.35,9.66,0.32,0.72,9.21,0.269444,True,True,True
2315,129,orchard,satchel shed,cart creak,0.71,mud reed,0.45,15.94,0.25,0.48,5.815,0.476389,True,True,True
2316,129,repair_ring,wire bench,wire snap,0.41,stone chalk,0.3,15.92,0.26,0.66,10.135,0.183333,True,True,True
2317,129,riverbend,wet crossing,river slap,0.51,warm oil,0.35,11.5,0.66,0.72,7.965,0.290278,True,True,True
2318,129,roofward,sun sill,hinge ticks,0.68,warm dust,0.45,20.38,0.28,0.48,8.225,0.497222,True,True,True
2319,129,archive,stone stacks,spool click,0.5,cold dust,0.3,14.56,0.29,0.66,6.55,0.204167,True,True,True
2320,129,signal,lens room,rope creak,0.55,lamp oil,0.4,10.84,0.22,0.42,9.15,0.411111,True,True,True
2321,129,orchard,arrival court,roof drip,0.37,apple soil,0.5,13.62,0.23,0.6,5.68,0.118056,True,True,True
2322,130,riverbend,arrival court,river slap,0.4,mud thread,0.3,9.78,0.24,0.66,7.845,0.125,True,True,True
2323,130,roofward,warm lane,hinge ticks,0.57,thyme paper,0.4,18.66,0.31,0.42,8.27,0.331944,True,True,True
2324,130,archive,memory desk,page flutter,0.62,wax seal,0.5,16.34,0.29,0.54,6.505,0.538889,True,True,True
2325,130,signal,mast base,rope creak,0.44,hot glass,0.35,9.12,0.25,0.72,9.195,0.245833,True,True,True
2326,130,orchard,market plank,seed rattle,0.61,mud reed,0.45,15.4,0.23,0.48,5.8,0.452778,True,True,True
2327,130,repair_ring,arrival court,cool fan,0.43,stone chalk,0.3,15.38,0.24,0.66,10.12,0.159722,True,True,True
2328,130,riverbend,plank hall,cedar knock,0.41,warm oil,0.35,10.96,0.28,0.72,7.95,0.266667,True,True,True
2329,130,roofward,ledger loft,paper hush,0.58,warm dust,0.45,19.84,0.26,0.48,8.21,0.473611,True,True,True
2330,130,archive,arrival court,stone echo,0.4,cold dust,0.3,14.02,0.64,0.66,6.535,0.180556,True,True,True
2331,130,signal,lantern walk,beacon pulse,0.57,lamp oil,0.4,9.58,0.29,0.42,9.135,0.3875,True,True,True
2332,130,orchard,satchel shed,roof drip,0.62,dry twine,0.5,15.86,0.27,0.54,5.74,0.594444,True,True,True
2333,130,repair_ring,wire bench,bell hum,0.44,clean cloth,0.35,15.84,0.28,0.72,10.06,0.301389,True,True,True
2334,130,riverbend,wet crossing,lantern tick,0.54,wet cedar,0.4,11.42,0.68,0.42,7.89,0.408333,True,True,True
2335,130,roofward,sun sill,sun glass hum,0.71,polished brass,0.5,20.3,0.25,0.54,8.315,0.615278,True,True,True
2336,130,archive,stone stacks,page flutter,0.41,wax seal,0.35,14.48,0.26,0.72,6.475,0.322222,True,True,True
2337,130,signal,lens room,static crickets,0.58,salt wind,0.45,10.76,0.24,0.48,9.24,0.529167,True,True,True
2338,130,orchard,arrival court,seed rattle,0.4,mud reed,0.3,13.54,0.25,0.66,5.77,0.236111,True,True,True
2339,130,repair_ring,spark lane,wire snap,0.57,hot copper,0.4,17.02,0.68,0.42,10.165,0.443056,True,True,True
2340,131,roofward,warm lane,sun glass hum,0.48,warm dust,0.45,18.58,0.28,0.48,8.36,0.45,True,True,True
2341,131,archive,memory desk,stone echo,0.65,ink linen,0.3,16.26,0.26,0.6,6.43,0.656944,True,True,True
2342,131,signal,mast base,static crickets,0.47,lamp oil,0.4,9.04,0.27,0.42,9.12,0.363889,True,True,True
2343,131,orchard,market plank,cart creak,0.64,dry twine,0.5,15.32,0.25,0.54,5.725,0.570833,True,True,True
2344,131,repair_ring,arrival court,wire snap,0.34,clean cloth,0.35,15.3,0.26,0.72,10.045,0.277778,True,True,True
2345,131,riverbend,plank hall,river slap,0.44,wet cedar,0.4,10.88,0.25,0.42,7.875,0.384722,True,True,True
2346,131,roofward,ledger loft,hinge ticks,0.61,polished brass,0.5,19.76,0.23,0.54,8.3,0.591667,True,True,True
2347,131,archive,arrival court,spool click,0.43,wax seal,0.35,13.94,0.66,0.72,6.46,0.298611,True,True,True
2348,131,signal,lantern walk,rope creak,0.48,salt wind,0.45,10.22,0.31,0.48,9.225,0.505556,True,True,True
2349,131,orchard,satchel shed,seed rattle,0.65,apple soil,0.3,15.78,0.29,0.6,5.83,0.7125,True,True,True
2350,131,repair_ring,wire bench,cool fan,0.47,hot copper,0.4,15.76,0.25,0.42,10.15,0.419444,True,True,True
2351,131,riverbend,wet crossing,cedar knock,0.57,mud thread,0.45,11.34,0.65,0.48,7.98,0.526389,True,True,True
2352,131,roofward,sun sill,paper hush,0.62,thyme paper,0.3,20.22,0.27,0.6,8.24,0.733333,True,True,True
2353,131,archive,stone stacks,stone echo,0.44,ink linen,0.4,14.4,0.28,0.42,6.4,0.440278,True,True,True
2354,131,signal,lens room,beacon pulse,0.61,hot glass,0.5,10.68,0.26,0.54,9.165,0.647222,True,True,True
2355,131,orchard,arrival court,cart creak,0.43,dry twine,0.35,13.46,0.22,0.72,5.695,0.354167,True,True,True
2356,131,repair_ring,spark lane,bell hum,0.48,stone chalk,0.45,16.94,0.65,0.48,10.09,0.561111,True,True,True
2357,131,riverbend,dry ridge,lantern tick,0.58,warm oil,0.5,12.52,0.24,0.54,7.92,0.668056,True,True,True
2358,132,archive,memory desk,spool click,0.68,cold dust,0.35,16.18,0.28,0.66,6.52,0.775,True,True,True
2359,132,signal,mast base,beacon pulse,0.5,salt wind,0.45,8.96,0.29,0.48,9.21,0.481944,True,True,True
2360,132,orchard,market plank,roof drip,0.55,apple soil,0.3,15.24,0.22,0.6,5.815,0.688889,True,True,True
2361,132,repair_ring,arrival court,bell hum,0.37,hot copper,0.4,15.22,0.23,0.42,10.135,0.395833,True,True,True
2362,132,riverbend,plank hall,lantern tick,0.47,mud thread,0.45,10.8,0.27,0.48,7.965,0.502778,True,True,True
2363,132,roofward,ledger loft,sun glass hum,0.64,thyme paper,0.3,19.68,0.25,0.6,8.225,0.709722,True,True,True
2364,132,archive,arrival court,page flutter,0.34,ink linen,0.4,13.86,0.68,0.42,6.55,0.416667,True,True,True
2365,132,signal,lantern walk,static crickets,0.51,hot glass,0.5,10.14,0.28,0.54,9.15,0.623611,True,True,True
2366,132,orchard,satchel shed,cart creak,0.68,mud reed,0.35,16.42,0.26,0.66,5.755,0.830556,True,True,True
2367,132,repair_ring,wire bench,wire snap,0.5,stone chalk,0.45,15.68,0.27,0.48,10.075,0.5375,True,True,True
2368,132,riverbend,wet crossing,river slap,0.48,warm oil,0.5,11.26,0.67,0.54,7.905,0.644444,True,True,True
2369,132,roofward,sun sill,hinge ticks,0.65,warm dust,0.35,20.14,0.29,0.66,8.33,0.851389,True,True,True
2370,132,archive,stone stacks,spool click,0.47,cold dust,0.45,14.32,0.25,0.48,6.49,0.558333,True,True,True
2371,132,signal,lens room,rope creak,0.64,lamp oil,0.3,10.6,0.23,0.6,9.255,0.765278,True,True,True
2372,132,orchard,arrival court,roof drip,0.34,apple soil,0.4,13.38,0.24,0.42,5.785,0.472222,True,True,True
2373,132,repair_ring,spark lane,cool fan,0.51,clean cloth,0.5,16.86,0.67,0.54,10.18,0.679167,True,True,True
2374,132,riverbend,dry ridge,cedar knock,0.61,wet cedar,0.3,12.44,0.26,0.6,7.845,0.786111,True,True,True
2375,132,roofward,arrival court,sun glass hum,0.43,thyme paper,0.4,17.82,0.64,0.42,8.36,0.493056,True,True,True
2376,133,signal,mast base,rope creak,0.41,hot glass,0.5,8.88,0.26,0.54,9.135,0.6,True,True,True
2377,133,orchard,market plank,seed rattle,0.58,mud reed,0.35,15.16,0.24,0.66,5.74,0.806944,True,True,True
2378,133,repair_ring,arrival court,cool fan,0.4,stone chalk,0.45,15.14,0.25,0.48,10.06,0.513889,True,True,True
2379,133,riverbend,plank hall,cedar knock,0.5,warm oil,0.5,10.72,0.29,0.54,7.89,0.620833,True,True,True
2380,133,roofward,ledger loft,paper hush,0.55,warm dust,0.35,19.6,0.22,0.66,8.315,0.827778,True,True,True
2381,133,archive,arrival court,stone echo,0.37,cold dust,0.45,13.78,0.65,0.48,6.475,0.534722,True,True,True
2382,133,signal,lantern walk,beacon pulse,0.54,lamp oil,0.3,10.06,0.3,0.6,9.24,0.741667,True,True,True
2383,133,orchard,satchel shed,roof drip,0.71,dry twine,0.4,16.34,0.28,0.72,5.68,0.948611,True,True,True
2384,133,repair_ring,wire bench,bell hum,0.41,clean cloth,0.5,16.32,0.29,0.54,10.165,0.655556,True,True,True
2385,133,riverbend,wet crossing,lantern tick,0.51,wet cedar,0.3,11.18,0.64,0.6,7.83,0.7625,True,True,True
2386,133,roofward,sun sill,sun glass hum,0.68,polished brass,0.4,20.06,0.26,0.72,8.255,0.969444,True,True,True
2387,133,archive,stone stacks,page flutter,0.5,wax seal,0.5,14.24,0.27,0.54,6.415,0.676389,True,True,True
2388,133,signal,lens room,static crickets,0.55,salt wind,0.35,10.52,0.25,0.66,9.18,0.883333,True,True,True
2389,133,orchard,arrival court,seed rattle,0.37,mud reed,0.45,13.3,0.26,0.48,5.71,0.590278,True,True,True
2390,133,repair_ring,spark lane,wire snap,0.54,hot copper,0.3,16.78,0.64,0.6,10.105,0.797222,True,True,True
2391,133,riverbend,dry ridge,river slap,0.64,mud thread,0.35,12.36,0.23,0.66,7.935,0.904167,True,True,True
2392,133,roofward,arrival court,paper hush,0.34,warm dust,0.45,17.74,0.66,0.48,8.285,0.611111,True,True,True
2393,133,archive,spool room,spool click,0.51,ink linen,0.3,15.42,0.31,0.6,6.52,0.818056,True,True,True
2394,134,orchard,market plank,cart creak,0.61,dry twine,0.4,15.08,0.26,0.72,5.83,0.925,True,True,True
2395,134,repair_ring,arrival court,wire snap,0.43,clean cloth,0.5,15.06,0.22,0.54,10.15,0.631944,True,True,True
2396,134,riverbend,plank hall,river slap,0.41,wet cedar,0.3,10.64,0.26,0.6,7.98,0.738889,True,True,True
2397,134,roofward,ledger loft,hinge ticks,0.58,polished brass,0.4,19.52,0.24,0.72,8.24,0.945833,True,True,True
2398,134,archive,arrival court,spool click,0.4,wax seal,0.5,13.7,0.67,0.54,6.4,0.652778,True,True,True
2399,134,signal,lantern walk,rope creak,0.57,salt wind,0.35,9.98,0.32,0.66,9.165,0.859722,True,True,True
2400,134,orchard,satchel shed,seed rattle,0.62,apple soil,0.45,16.26,0.25,0.42,5.77,0.066667,True,True,True
2401,134,repair_ring,wire bench,cool fan,0.44,hot copper,0.3,16.24,0.26,0.6,10.09,0.773611,True,True,True
2402,134,riverbend,wet crossing,cedar knock,0.54,mud thread,0.35,11.82,0.66,0.66,7.92,0.880556,True,True,True
2403,134,roofward,sun sill,paper hush,0.71,thyme paper,0.45,19.98,0.28,0.42,8.345,0.0875,True,True,True
2404,134,archive,stone stacks,stone echo,0.41,ink linen,0.3,14.16,0.29,0.6,6.505,0.794444,True,True,True
2405,134,signal,lens room,beacon pulse,0.58,hot glass,0.4,10.44,0.22,0.72,9.27,0.001389,True,True,True
2406,134,orchard,arrival court,cart creak,0.4,dry twine,0.5,13.22,0.23,0.54,5.8,0.708333,True,True,True
2407,134,repair_ring,spark lane,bell hum,0.57,stone chalk,0.35,16.7,0.66,0.66,10.03,0.915278,True,True,True
2408,134,riverbend,dry ridge,lantern tick,0.55,warm oil,0.4,12.28,0.25,0.72,7.86,0.022222,True,True,True
2409,134,roofward,arrival court,hinge ticks,0.37,polished brass,0.5,17.66,0.68,0.54,8.21,0.729167,True,True,True
2410,134,archive,spool room,page flutter,0.54,cold dust,0.35,15.34,0.28,0.66,6.445,0.936111,True,True,True
2411,134,signal,signal perch,static crickets,0.71,lamp oil,0.45,11.62,0.26,0.42,9.21,0.143056,True,True,True
2412,135,repair_ring,arrival court,bell hum,0.34,hot copper,0.3,14.98,0.24,0.6,10.075,0.75,True,True,True
2413,135,riverbend,plank hall,lantern tick,0.44,mud thread,0.35,10.56,0.28,0.66,7.905,0.856944,True,True,True
2414,135,roofward,ledger loft,sun glass hum,0.61,thyme paper,0.45,19.44,0.26,0.42,8.33,0.063889,True,True,True
2415,135,archive,arrival court,page flutter,0.43,ink linen,0.3,13.62,0.64,0.6,6.49,0.770833,True,True,True
2416,135,signal,lantern walk,static crickets,0.48,hot glass,0.4,9.9,0.29,0.72,9.255,0.977778,True,True,True
2417,135,orchard,satchel shed,cart creak,0.65,mud reed,0.5,16.18,0.27,0.48,5.695,0.184722,True,True,True
2418,135,repair_ring,wire bench,wire snap,0.47,stone chalk,0.35,16.16,0.28,0.66,10.18,0.891667,True,True,True
2419,135,riverbend,wet crossing,river slap,0.57,warm oil,0.4,11.74,0.68,0.72,7.845,0.998611,True,True,True
2420,135,roofward,sun sill,hinge ticks,0.62,warm dust,0.5,20.62,0.25,0.48,8.27,0.205556,True,True,True
2421,135,archive,stone stacks,spool click,0.44,cold dust,0.35,14.08,0.26,0.66,6.43,0.9125,True,True,True
2422,135,signal,lens room,rope creak,0.61,lamp oil,0.45,10.36,0.24,0.42,9.195,0.119444,True,True,True
2423,135,orchard,arrival court,roof drip,0.43,apple soil,0.3,13.14,0.25,0.6,5.725,0.826389,True,True,True
2424,135,repair_ring,spark lane,cool fan,0.48,clean cloth,0.4,16.62,0.68,0.72,10.12,0.033333,True,True,True
2425,135,riverbend,dry ridge,cedar knock,0.58,wet cedar,0.45,12.2,0.22,0.42,7.95,0.140278,True,True,True
2426,135,roofward,arrival court,sun glass hum,0.4,thyme paper,0.3,17.58,0.65,0.6,8.3,0.847222,True,True,True
2427,135,archive,spool room,stone echo,0.57,wax seal,0.4,15.26,0.3,0.72,6.535,0.054167,True,True,True
2428,135,signal,signal perch,beacon pulse,0.62,salt wind,0.5,11.54,0.28,0.48,9.135,0.261111,True,True,True
2429,135,orchard,seed lane,cart creak,0.44,mud reed,0.35,14.32,0.29,0.66,5.83,0.968056,True,True,True
2430,136,riverbend,plank hall,cedar knock,0.47,warm oil,0.4,10.48,0.25,0.72,7.83,0.975,True,True,True
2431,136,roofward,ledger loft,paper hush,0.64,warm dust,0.5,19.36,0.23,0.48,8.255,0.181944,True,True,True
2432,136,archive,arrival court,stone echo,0.34,cold dust,0.35,13.54,0.66,0.66,6.415,0.888889,True,True,True
2433,136,signal,lantern walk,beacon pulse,0.51,lamp oil,0.45,9.82,0.31,0.42,9.18,0.095833,True,True,True
2434,136,orchard,satchel shed,roof drip,0.68,dry twine,0.3,16.1,0.29,0.54,5.785,0.302778,True,True,True
2435,136,repair_ring,wire bench,bell hum,0.5,clean cloth,0.4,16.08,0.25,0.72,10.105,0.009722,True,True,True
2436,136,riverbend,wet crossing,lantern tick,0.48,wet cedar,0.45,11.66,0.65,0.42,7.935,0.116667,True,True,True
2437,136,roofward,sun sill,sun glass hum,0.65,polished brass,0.3,20.54,0.27,0.54,8.36,0.323611,True,True,True
2438,136,archive,stone stacks,page flutter,0.47,wax seal,0.4,14.72,0.28,0.72,6.52,0.030556,True,True,True
2439,136,signal,lens room,static crickets,0.64,salt wind,0.5,10.28,0.26,0.48,9.12,0.2375,True,True,True
2440,136,orchard,arrival court,seed rattle,0.34,mud reed,0.35,13.06,0.22,0.66,5.815,0.944444,True,True,True
2441,136,repair_ring,spark lane,wire snap,0.51,hot copper,0.45,16.54,0.65,0.42,10.045,0.151389,True,True,True
2442,136,riverbend,dry ridge,river slap,0.61,mud thread,0.5,12.12,0.24,0.48,7.875,0.258333,True,True,True
2443,136,roofward,arrival court,paper hush,0.43,warm dust,0.35,17.5,0.67,0.66,8.225,0.965278,True,True,True
2444,136,archive,spool room,spool click,0.48,ink linen,0.45,15.18,0.32,0.42,6.46,0.172222,True,True,True
2445,136,signal,signal perch,rope creak,0.65,hot glass,0.3,11.46,0.25,0.54,9.225,0.379167,True,True,True
2446,136,orchard,seed lane,roof drip,0.47,dry twine,0.4,14.24,0.26,0.72,5.755,0.086111,True,True,True
2447,136,repair_ring,bell alcove,cool fan,0.64,stone chalk,0.5,17.72,0.24,0.48,10.15,0.293056,True,True,True
2448,137,roofward,ledger loft,hinge ticks,0.55,polished brass,0.3,19.28,0.25,0.54,8.345,0.3,True,True,True
2449,137,archive,arrival court,spool click,0.37,wax seal,0.4,13.46,0.68,0.72,6.505,0.006944,True,True,True
2450,137,signal,lantern walk,rope creak,0.54,salt wind,0.5,9.74,0.28,0.48,9.27,0.213889,True,True,True
2451,137,orchard,satchel shed,seed rattle,0.71,apple soil,0.35,16.02,0.26,0.6,5.71,0.420833,True,True,True
2452,137,repair_ring,wire bench,cool fan,0.41,hot copper,0.45,16.0,0.27,0.42,10.03,0.127778,True,True,True
2453,137,riverbend,wet crossing,cedar knock,0.51,mud thread,0.5,11.58,0.67,0.48,7.86,0.234722,True,True,True
2454,137,roofward,sun sill,paper hush,0.68,thyme paper,0.35,20.46,0.29,0.6,8.285,0.441667,True,True,True
2455,137,archive,stone stacks,stone echo,0.5,ink linen,0.45,14.64,0.25,0.42,6.445,0.148611,True,True,True
2456,137,signal,lens room,beacon pulse,0.55,hot glass,0.3,10.92,0.23,0.54,9.21,0.355556,True,True,True
2457,137,orchard,arrival court,cart creak,0.37,dry twine,0.4,12.98,0.24,0.72,5.74,0.0625,True,True,True
2458,137,repair_ring,spark lane,bell hum,0.54,stone chalk,0.5,16.46,0.67,0.48,10.135,0.269444,True,True,True
2459,137,riverbend,dry ridge,lantern tick,0.64,warm oil,0.3,12.04,0.26,0.54,7.965,0.376389,True,True,True
2460,137,roofward,arrival court,hinge ticks,0.34,polished brass,0.4,17.42,0.64,0.72,8.315,0.083333,True,True,True
2461,137,archive,spool room,page flutter,0.51,cold dust,0.5,15.1,0.29,0.48,6.55,0.290278,True,True,True
2462,137,signal,signal perch,static crickets,0.68,lamp oil,0.35,11.38,0.27,0.6,9.15,0.497222,True,True,True
2463,137,orchard,seed lane,seed rattle,0.5,apple soil,0.45,14.16,0.28,0.42,5.68,0.204167,True,True,True
2464,137,repair_ring,bell alcove,wire snap,0.55,clean cloth,0.3,17.64,0.26,0.54,10.075,0.411111,True,True,True
2465,137,riverbend,kit alcove,river slap,0.65,wet cedar,0.35,13.22,0.25,0.6,7.905,0.518056,True,True,True
2466,138,archive,arrival court,page flutter,0.4,ink linen,0.45,13.38,0.65,0.42,6.43,0.125,True,True,True
2467,138,signal,lantern walk,static crickets,0.57,hot glass,0.3,9.66,0.3,0.54,9.195,0.331944,True,True,True
2468,138,orchard,satchel shed,cart creak,0.62,mud reed,0.4,15.94,0.28,0.66,5.8,0.538889,True,True,True
2469,138,repair_ring,wire bench,wire snap,0.44,stone chalk,0.5,15.92,0.29,0.48,10.12,0.245833,True,True,True
2470,138,riverbend,wet crossing,river slap,0.54,warm oil,0.3,11.5,0.64,0.54,7.95,0.352778,True,True,True
2471,138,roofward,sun sill,hinge ticks,0.71,warm dust,0.4,20.38,0.26,0.66,8.21,0.559722,True,True,True
2472,138,archive,stone stacks,spool click,0.41,cold dust,0.5,14.56,0.27,0.48,6.535,0.266667,True,True,True
2473,138,signal,lens room,rope creak,0.58,lamp oil,0.35,10.84,0.25,0.6,9.135,0.473611,True,True,True
2474,138,orchard,arrival court,roof drip,0.4,apple soil,0.45,13.62,0.26,0.42,5.83,0.180556,True,True,True
2475,138,repair_ring,spark lane,cool fan,0.57,clean cloth,0.3,16.38,0.64,0.54,10.06,0.3875,True,True,True
2476,138,riverbend,dry ridge,cedar knock,0.55,wet cedar,0.35,11.96,0.23,0.6,7.89,0.494444,True,True,True
2477,138,roofward,arrival court,sun glass hum,0.37,thyme paper,0.45,17.34,0.66,0.42,8.24,0.201389,True,True,True
2478,138,archive,spool room,stone echo,0.54,wax seal,0.3,15.02,0.31,0.54,6.475,0.408333,True,True,True
2479,138,signal,signal perch,beacon pulse,0.71,salt wind,0.4,11.3,0.29,0.66,9.24,0.615278,True,True,True
2480,138,orchard,seed lane,cart creak,0.41,mud reed,0.5,14.08,0.25,0.48,5.77,0.322222,True,True,True
2481,138,repair_ring,bell alcove,bell hum,0.58,hot copper,0.35,17.56,0.23,0.6,10.165,0.529167,True,True,True
2482,138,riverbend,kit alcove,lantern tick,0.68,mud thread,0.4,13.14,0.27,0.66,7.83,0.636111,True,True,True
2483,138,roofward,glass stair,hinge ticks,0.5,warm dust,0.5,18.52,0.28,0.48,8.345,0.343056,True,True,True
2484,139,signal,lantern walk,beacon pulse,0.48,lamp oil,0.35,9.58,0.32,0.6,9.12,0.45,True,True,True
2485,139,orchard,satchel shed,roof drip,0.65,dry twine,0.45,15.86,0.25,0.72,5.725,0.656944,True,True,True
2486,139,repair_ring,wire bench,bell hum,0.47,clean cloth,0.3,15.84,0.26,0.54,10.045,0.363889,True,True,True
