tick,day,slot,selected_resident,vertical_slice_frame,arrival_movement_frame,bounded_conversation_frame,schedule_debt_memory_frame,offscreen_return_frame,visible_consequence_frame,save_restore_audit_replay_frame,usable_interface_frame,single_html_vertical_slice,all_systems_integrated
4905,273,9,Fay,4905,4905,4905,4905,4905,4905,4905,4905,True,True
4906,273,10,Milo,4906,4906,4906,4906,4906,4906,4906,4906,True,True
4907,273,11,Sera,4907,4907,4907,4907,4907,4907,4907,4907,True,True
4908,273,12,Tovan,4908,4908,4908,4908,4908,4908,4908,4908,True,True
4909,273,13,Nia,4909,4909,4909,4909,4909,4909,4909,4909,True,True
4910,273,14,Ari,4910,4910,4910,4910,4910,4910,4910,4910,True,True
4911,273,15,Fay,4911,4911,4911,4911,4911,4911,4911,4911,True,True
4912,273,16,Milo,4912,4912,4912,4912,4912,4912,4912,4912,True,True
4913,273,17,Sera,4913,4913,4913,4913,4913,4913,4913,4913,True,True
4914,274,0,Tovan,4914,4914,4914,4914,4914,4914,4914,4914,True,True
4915,274,1,Nia,4915,4915,4915,4915,4915,4915,4915,4915,True,True
4916,274,2,Ari,4916,4916,4916,4916,4916,4916,4916,4916,True,True
4917,274,3,Fay,4917,4917,4917,4917,4917,4917,4917,4917,True,True
4918,274,4,Milo,4918,4918,4918,4918,4918,4918,4918,4918,True,True
4919,274,5,Sera,4919,4919,4919,4919,4919,4919,4919,4919,True,True
4920,274,6,Tovan,4920,4920,4920,4920,4920,4920,4920,4920,True,True
4921,274,7,Nia,4921,4921,4921,4921,4921,4921,4921,4921,True,True
4922,274,8,Ari,4922,4922,4922,4922,4922,4922,4922,4922,True,True
4923,274,9,Fay,4923,4923,4923,4923,4923,4923,4923,4923,True,True
4924,274,10,Milo,4924,4924,4924,4924,4924,4924,4924,4924,True,True
4925,274,11,Sera,4925,4925,4925,4925,4925,4925,4925,4925,True,True
4926,274,12,Tovan,4926,4926,4926,4926,4926,4926,4926,4926,True,True
4927,274,13,Nia,4927,4927,4927,4927,4927,4927,4927,4927,True,True
4928,274,14,Ari,4928,4928,4928,4928,4928,4928,4928,4928,True,True
4929,274,15,Fay,4929,4929,4929,4929,4929,4929,4929,4929,True,True
4930,274,16,Milo,4930,4930,4930,4930,4930,4930,4930,4930,True,True
4931,274,17,Sera,4931,4931,4931,4931,4931,4931,4931,4931,True,True
4932,275,0,Tovan,4932,4932,4932,4932,4932,4932,4932,4932,True,True
4933,275,1,Nia,4933,4933,4933,4933,4933,4933,4933,4933,True,True
4934,275,2,Ari,4934,4934,4934,4934,4934,4934,4934,4934,True,True
4935,275,3,Fay,4935,4935,4935,4935,4935,4935,4935,4935,True,True
4936,275,4,Milo,4936,4936,4936,4936,4936,4936,4936,4936,True,True
4937,275,5,Sera,4937,4937,4937,4937,4937,4937,4937,4937,True,True
4938,275,6,Tovan,4938,4938,4938,4938,4938,4938,4938,4938,True,True
4939,275,7,Nia,4939,4939,4939,4939,4939,4939,4939,4939,True,True
4940,275,8,Ari,4940,4940,4940,4940,4940,4940,4940,4940,True,True
4941,275,9,Fay,4941,4941,4941,4941,4941,4941,4941,4941,True,True
4942,275,10,Milo,4942,4942,4942,4942,4942,4942,4942,4942,True,True
4943,275,11,Sera,4943,4943,4943,4943,4943,4943,4943,4943,True,True
4944,275,12,Tovan,4944,4944,4944,4944,4944,4944,4944,4944,True,True
4945,275,13,Nia,4945,4945,4945,4945,4945,4945,4945,4945,True,True
4946,275,14,Ari,4946,4946,4946,4946,4946,4946,4946,4946,True,True
4947,275,15,Fay,4947,4947,4947,4947,4947,4947,4947,4947,True,True
4948,275,16,Milo,4948,4948,4948,4948,4948,4948,4948,4948,True,True
4949,275,17,Sera,4949,4949,4949,4949,4949,4949,4949,4949,True,True
4950,276,0,Tovan,4950,4950,4950,4950,4950,4950,4950,4950,True,True
4951,276,1,Nia,4951,4951,4951,4951,4951,4951,4951,4951,True,True
4952,276,2,Ari,4952,4952,4952,4952,4952,4952,4952,4952,True,True
4953,276,3,Fay,4953,4953,4953,4953,4953,4953,4953,4953,True,True
4954,276,4,Milo,4954,4954,4954,4954,4954,4954,4954,4954,True,True
4955,276,5,Sera,4955,4955,4955,4955,4955,4955,4955,4955,True,True
4956,276,6,Tovan,4956,4956,4956,4956,4956,4956,4956,4956,True,True
4957,276,7,Nia,4957,4957,4957,4957,4957,4957,4957,4957,True,True
4958,276,8,Ari,4958,4958,4958,4958,4958,4958,4958,4958,True,True
4959,276,9,Fay,4959,4959,4959,4959,4959,4959,4959,4959,True,True
4960,276,10,Milo,4960,4960,4960,4960,4960,4960,4960,4960,True,True
4961,276,11,Sera,4961,4961,4961,4961,4961,4961,4961,4961,True,True
4962,276,12,Tovan,4962,4962,4962,4962,4962,4962,4962,4962,True,True
4963,276,13,Nia,4963,4963,4963,4963,4963,4963,4963,4963,True,True
4964,276,14,Ari,4964,4964,4964,4964,4964,4964,4964,4964,True,True
4965,276,15,Fay,4965,4965,4965,4965,4965,4965,4965,4965,True,True
4966,276,16,Milo,4966,4966,4966,4966,4966,4966,4966,4966,True,True
4967,276,17,Sera,4967,4967,4967,4967,4967,4967,4967,4967,True,True
4968,277,0,Tovan,4968,4968,4968,4968,4968,4968,4968,4968,True,True
4969,277,1,Nia,4969,4969,4969,4969,4969,4969,4969,4969,True,True
4970,277,2,Ari,4970,4970,4970,4970,4970,4970,4970,4970,True,True
4971,277,3,Fay,4971,4971,4971,4971,4971,4971,4971,4971,True,True
4972,277,4,Milo,4972,4972,4972,4972,4972,4972,4972,4972,True,True
4973,277,5,Sera,4973,4973,4973,4973,4973,4973,4973,4973,True,True
4974,277,6,Tovan,4974,4974,4974,4974,4974,4974,4974,4974,True,True
4975,277,7,Nia,4975,4975,4975,4975,4975,4975,4975,4975,True,True
4976,277,8,Ari,4976,4976,4976,4976,4976,4976,4976,4976,True,True
4977,277,9,Fay,4977,4977,4977,4977,4977,4977,4977,4977,True,True
4978,277,10,Milo,4978,4978,4978,4978,4978,4978,4978,4978,True,True
4979,277,11,Sera,4979,4979,4979,4979,4979,4979,4979,4979,True,True
4980,277,12,Tovan,4980,4980,4980,4980,4980,4980,4980,4980,True,True
4981,277,13,Nia,4981,4981,4981,4981,4981,4981,4981,4981,True,True
4982,277,14,Ari,4982,4982,4982,4982,4982,4982,4982,4982,True,True
4983,277,15,Fay,4983,4983,4983,4983,4983,4983,4983,4983,True,True
4984,277,16,Milo,4984,4984,4984,4984,4984,4984,4984,4984,True,True
4985,277,17,Sera,4985,4985,4985,4985,4985,4985,4985,4985,True,True
4986,278,0,Tovan,4986,4986,4986,4986,4986,4986,4986,4986,True,True
4987,278,1,Nia,4987,4987,4987,4987,4987,4987,4987,4987,True,True
4988,278,2,Ari,4988,4988,4988,4988,4988,4988,4988,4988,True,True
4989,278,3,Fay,4989,4989,4989,4989,4989,4989,4989,4989,True,True
4990,278,4,Milo,4990,4990,4990,4990,4990,4990,4990,4990,True,True
4991,278,5,Sera,4991,4991,4991,4991,4991,4991,4991,4991,True,True
4992,278,6,Tovan,4992,4992,4992,4992,4992,4992,4992,4992,True,True
4993,278,7,Nia,4993,4993,4993,4993,4993,4993,4993,4993,True,True
4994,278,8,Ari,4994,4994,4994,4994,4994,4994,4994,4994,True,True
4995,278,9,Fay,4995,4995,4995,4995,4995,4995,4995,4995,True,True
4996,278,10,Milo,4996,4996,4996,4996,4996,4996,4996,4996,True,True
4997,278,11,Sera,4997,4997,4997,4997,4997,4997,4997,4997,True,True
4998,278,12,Tovan,4998,4998,4998,4998,4998,4998,4998,4998,True,True
4999,278,13,Nia,4999,4999,4999,4999,4999,4999,4999,4999,True,True
5000,278,14,Ari,5000,5000,5000,5000,5000,5000,5000,5000,True,True
5001,278,15,Fay,5001,5001,5001,5001,5001,5001,5001,5001,True,True
5002,278,16,Milo,5002,5002,5002,5002,5002,5002,5002,5002,True,True
5003,278,17,Sera,5003,5003,5003,5003,5003,5003,5003,5003,True,True
5004,279,0,Tovan,5004,5004,5004,5004,5004,5004,5004,5004,True,True
5005,279,1,Nia,5005,5005,5005,5005,5005,5005,5005,5005,True,True
5006,279,2,Ari,5006,5006,5006,5006,5006,5006,5006,5006,True,True
5007,279,3,Fay,5007,5007,5007,5007,5007,5007,5007,5007,True,True
5008,279,4,Milo,5008,5008,5008,5008,5008,5008,5008,5008,True,True
5009,279,5,Sera,5009,5009,5009,5009,5009,5009,5009,5009,True,True
5010,279,6,Tovan,5010,5010,5010,5010,5010,5010,5010,5010,True,True
5011,279,7,Nia,5011,5011,5011,5011,5011,5011,5011,5011,True,True
5012,279,8,Ari,5012,5012,5012,5012,5012,5012,5012,5012,True,True
5013,279,9,Fay,5013,5013,5013,5013,5013,5013,5013,5013,True,True
5014,279,10,Milo,5014,5014,5014,5014,5014,5014,5014,5014,True,True
5015,279,11,Sera,5015,5015,5015,5015,5015,5015,5015,5015,True,True
5016,279,12,Tovan,5016,5016,5016,5016,5016,5016,5016,5016,True,True
5017,279,13,Nia,5017,5017,5017,5017,5017,5017,5017,5017,True,True
5018,279,14,Ari,5018,5018,5018,5018,5018,5018,5018,5018,True,True
5019,279,15,Fay,5019,5019,5019,5019,5019,5019,5019,5019,True,True
5020,279,16,Milo,5020,5020,5020,5020,5020,5020,5020,5020,True,True
5021,279,17,Sera,5021,5021,5021,5021,5021,5021,5021,5021,True,True
5022,280,0,Tovan,5022,5022,5022,5022,5022,5022,5022,5022,True,True
5023,280,1,Nia,5023,5023,5023,5023,5023,5023,5023,5023,True,True
5024,280,2,Ari,5024,5024,5024,5024,5024,5024,5024,5024,True,True
5025,280,3,Fay,5025,5025,5025,5025,5025,5025,5025,5025,True,True
5026,280,4,Milo,5026,5026,5026,5026,5026,5026,5026,5026,True,True
5027,280,5,Sera,5027,5027,5027,5027,5027,5027,5027,5027,True,True
5028,280,6,Tovan,5028,5028,5028,5028,5028,5028,5028,5028,True,True
5029,280,7,Nia,5029,5029,5029,5029,5029,5029,5029,5029,True,True
5030,280,8,Ari,5030,5030,5030,5030,5030,5030,5030,5030,True,True
5031,280,9,Fay,5031,5031,5031,5031,5031,5031,5031,5031,True,True
5032,280,10,Milo,5032,5032,5032,5032,5032,5032,5032,5032,True,True
5033,280,11,Sera,5033,5033,5033,5033,5033,5033,5033,5033,True,True
5034,280,12,Tovan,5034,5034,5034,5034,5034,5034,5034,5034,True,True
5035,280,13,Nia,5035,5035,5035,5035,5035,5035,5035,5035,True,True
5036,280,14,Ari,5036,5036,5036,5036,5036,5036,5036,5036,True,True
5037,280,15,Fay,5037,5037,5037,5037,5037,5037,5037,5037,True,True
5038,280,16,Milo,5038,5038,5038,5038,5038,5038,5038,5038,True,True
5039,280,17,Sera,5039,5039,5039,5039,5039,5039,5039,5039,True,True
5040,281,0,Tovan,5040,5040,5040,5040,5040,5040,5040,5040,True,True
5041,281,1,Nia,5041,5041,5041,5041,5041,5041,5041,5041,True,True
5042,281,2,Ari,5042,5042,5042,5042,5042,5042,5042,5042,True,True
5043,281,3,Fay,5043,5043,5043,5043,5043,5043,5043,5043,True,True
5044,281,4,Milo,5044,5044,5044,5044,5044,5044,5044,5044,True,True
5045,281,5,Sera,5045,5045,5045,5045,5045,5045,5045,5045,True,True
5046,281,6,Tovan,5046,5046,5046,5046,5046,5046,5046,5046,True,True
5047,281,7,Nia,5047,5047,5047,5047,5047,5047,5047,5047,True,True
5048,281,8,Ari,5048,5048,5048,5048,5048,5048,5048,5048,True,True
5049,281,9,Fay,5049,5049,5049,5049,5049,5049,5049,5049,True,True
5050,281,10,Milo,5050,5050,5050,5050,5050,5050,5050,5050,True,True
5051,281,11,Sera,5051,5051,5051,5051,5051,5051,5051,5051,True,True
5052,281,12,Tovan,5052,5052,5052,5052,5052,5052,5052,5052,True,True
5053,281,13,Nia,5053,5053,5053,5053,5053,5053,5053,5053,True,True
5054,281,14,Ari,5054,5054,5054,5054,5054,5054,5054,5054,True,True
5055,281,15,Fay,5055,5055,5055,5055,5055,5055,5055,5055,True,True
5056,281,16,Milo,5056,5056,5056,5056,5056,5056,5056,5056,True,True
5057,281,17,Sera,5057,5057,5057,5057,5057,5057,5057,5057,True,True
5058,282,0,Tovan,5058,5058,5058,5058,5058,5058,5058,5058,True,True
5059,282,1,Nia,5059,5059,5059,5059,5059,5059,5059,5059,True,True
5060,282,2,Ari,5060,5060,5060,5060,5060,5060,5060,5060,True,True
5061,282,3,Fay,5061,5061,5061,5061,5061,5061,5061,5061,True,True
5062,282,4,Milo,5062,5062,5062,5062,5062,5062,5062,5062,True,True
5063,282,5,Sera,5063,5063,5063,5063,5063,5063,5063,5063,True,True
5064,282,6,Tovan,5064,5064,5064,5064,5064,5064,5064,5064,True,True
5065,282,7,Nia,5065,5065,5065,5065,5065,5065,5065,5065,True,True
5066,282,8,Ari,5066,5066,5066,5066,5066,5066,5066,5066,True,True
5067,282,9,Fay,5067,5067,5067,5067,5067,5067,5067,5067,True,True
5068,282,10,Milo,5068,5068,5068,5068,5068,5068,5068,5068,True,True
5069,282,11,Sera,5069,5069,5069,5069,5069,5069,5069,5069,True,True
5070,282,12,Tovan,5070,5070,5070,5070,5070,5070,5070,5070,True,True
5071,282,13,Nia,5071,5071,5071,5071,5071,5071,5071,5071,True,True
5072,282,14,Ari,5072,5072,5072,5072,5072,5072,5072,5072,True,True
5073,282,15,Fay,5073,5073,5073,5073,5073,5073,5073,5073,True,True
5074,282,16,Milo,5074,5074,5074,5074,5074,5074,5074,5074,True,True
5075,282,17,Sera,5075,5075,5075,5075,5075,5075,5075,5075,True,True
5076,283,0,Tovan,5076,5076,5076,5076,5076,5076,5076,5076,True,True
5077,283,1,Nia,5077,5077,5077,5077,5077,5077,5077,5077,True,True
5078,283,2,Ari,5078,5078,5078,5078,5078,5078,5078,5078,True,True
5079,283,3,Fay,5079,5079,5079,5079,5079,5079,5079,5079,True,True
5080,283,4,Milo,5080,5080,5080,5080,5080,5080,5080,5080,True,True
5081,283,5,Sera,5081,5081,5081,5081,5081,5081,5081,5081,True,True
5082,283,6,Tovan,5082,5082,5082,5082,5082,5082,5082,5082,True,True
5083,283,7,Nia,5083,5083,5083,5083,5083,5083,5083,5083,True,True
5084,283,8,Ari,5084,5084,5084,5084,5084,5084,5084,5084,True,True
5085,283,9,Fay,5085,5085,5085,5085,5085,5085,5085,5085,True,True
5086,283,10,Milo,5086,5086,5086,5086,5086,5086,5086,5086,True,True
5087,283,11,Sera,5087,5087,5087,5087,5087,5087,5087,5087,True,True
5088,283,12,Tovan,5088,5088,5088,5088,5088,5088,5088,5088,True,True
5089,283,13,Nia,5089,5089,5089,5089,5089,5089,5089,5089,True,True
5090,283,14,Ari,5090,5090,5090,5090,5090,5090,5090,5090,True,True
5091,283,15,Fay,5091,5091,5091,5091,5091,5091,5091,5091,True,True
5092,283,16,Milo,5092,5092,5092,5092,5092,5092,5092,5092,True,True
5093,283,17,Sera,5093,5093,5093,5093,5093,5093,5093,5093,True,True
5094,284,0,Tovan,5094,5094,5094,5094,5094,5094,5094,5094,True,True
5095,284,1,Nia,5095,5095,5095,5095,5095,5095,5095,5095,True,True
5096,284,2,Ari,5096,5096,5096,5096,5096,5096,5096,5096,True,True
5097,284,3,Fay,5097,5097,5097,5097,5097,5097,5097,5097,True,True
5098,284,4,Milo,5098,5098,5098,5098,5098,5098,5098,5098,True,True
5099,284,5,Sera,5099,5099,5099,5099,5099,5099,5099,5099,True,True
5100,284,6,Tovan,5100,5100,5100,5100,5100,5100,5100,5100,True,True
5101,284,7,Nia,5101,5101,5101,5101,5101,5101,5101,5101,True,True
5102,284,8,Ari,5102,5102,5102,5102,5102,5102,5102,5102,True,True
5103,284,9,Fay,5103,5103,5103,5103,5103,5103,5103,5103,True,True
5104,284,10,Milo,5104,5104,5104,5104,5104,5104,5104,5104,True,True
5105,284,11,Sera,5105,5105,5105,5105,5105,5105,5105,5105,True,True
5106,284,12,Tovan,5106,5106,5106,5106,5106,5106,5106,5106,True,True
5107,284,13,Nia,5107,5107,5107,5107,5107,5107,5107,5107,True,True
5108,284,14,Ari,5108,5108,5108,5108,5108,5108,5108,5108,True,True
5109,284,15,Fay,5109,5109,5109,5109,5109,5109,5109,5109,True,True
5110,284,16,Milo,5110,5110,5110,5110,5110,5110,5110,5110,True,True
5111,284,17,Sera,5111,5111,5111,5111,5111,5111,5111,5111,True,True
5112,285,0,Tovan,5112,5112,5112,5112,5112,5112,5112,5112,True,True
5113,285,1,Nia,5113,5113,5113,5113,5113,5113,5113,5113,True,True
5114,285,2,Ari,5114,5114,5114,5114,5114,5114,5114,5114,True,True
5115,285,3,Fay,5115,5115,5115,5115,5115,5115,5115,5115,True,True
5116,285,4,Milo,5116,5116,5116,5116,5116,5116,5116,5116,True,True
5117,285,5,Sera,5117,5117,5117,5117,5117,5117,5117,5117,True,True
5118,285,6,Tovan,5118,5118,5118,5118,5118,5118,5118,5118,True,True
5119,285,7,Nia,5119,5119,5119,5119,5119,5119,5119,5119,True,True
5120,285,8,Ari,5120,5120,5120,5120,5120,5120,5120,5120,True,True
5121,285,9,Fay,5121,5121,5121,5121,5121,5121,5121,5121,True,True
5122,285,10,Milo,5122,5122,5122,5122,5122,5122,5122,5122,True,True
5123,285,11,Sera,5123,5123,5123,5123,5123,5123,5123,5123,True,True
5124,285,12,Tovan,5124,5124,5124,5124,5124,5124,5124,5124,True,True
5125,285,13,Nia,5125,5125,5125,5125,5125,5125,5125,5125,True,True
5126,285,14,Ari,5126,5126,5126,5126,5126,5126,5126,5126,True,True
5127,285,15,Fay,5127,5127,5127,5127,5127,5127,5127,5127,True,True
5128,285,16,Milo,5128,5128,5128,5128,5128,5128,5128,5128,True,True
5129,285,17,Sera,5129,5129,5129,5129,5129,5129,5129,5129,True,True
5130,286,0,Tovan,5130,5130,5130,5130,5130,5130,5130,5130,True,True
5131,286,1,Nia,5131,5131,5131,5131,5131,5131,5131,5131,True,True
5132,286,2,Ari,5132,5132,5132,5132,5132,5132,5132,5132,True,True
5133,286,3,Fay,5133,5133,5133,5133,5133,5133,5133,5133,True,True
5134,286,4,Milo,5134,5134,5134,5134,5134,5134,5134,5134,True,True
5135,286,5,Sera,5135,5135,5135,5135,5135,5135,5135,5135,True,True
5136,286,6,Tovan,5136,5136,5136,5136,5136,5136,5136,5136,True,True
5137,286,7,Nia,5137,5137,5137,5137,5137,5137,5137,5137,True,True
5138,286,8,Ari,5138,5138,5138,5138,5138,5138,5138,5138,True,True
5139,286,9,Fay,5139,5139,5139,5139,5139,5139,5139,5139,True,True
5140,286,10,Milo,5140,5140,5140,5140,5140,5140,5140,5140,True,True
5141,286,11,Sera,5141,5141,5141,5141,5141,5141,5141,5141,True,True
5142,286,12,Tovan,5142,5142,5142,5142,5142,5142,5142,5142,True,True
5143,286,13,Nia,5143,5143,5143,5143,5143,5143,5143,5143,True,True
5144,286,14,Ari,5144,5144,5144,5144,5144,5144,5144,5144,True,True
5145,286,15,Fay,5145,5145,5145,5145,5145,5145,5145,5145,True,True
5146,286,16,Milo,5146,5146,5146,5146,5146,5146,5146,5146,True,True
5147,286,17,Sera,5147,5147,5147,5147,5147,5147,5147,5147,True,True
5148,287,0,Tovan,5148,5148,5148,5148,5148,5148,5148,5148,True,True
5149,287,1,Nia,5149,5149,5149,5149,5149,5149,5149,5149,True,True
5150,287,2,Ari,5150,5150,5150,5150,5150,5150,5150,5150,True,True
5151,287,3,Fay,5151,5151,5151,5151,5151,5151,5151,5151,True,True
5152,287,4,Milo,5152,5152,5152,5152,5152,5152,5152,5152,True,True
5153,287,5,Sera,5153,5153,5153,5153,5153,5153,5153,5153,True,True
5154,287,6,Tovan,5154,5154,5154,5154,5154,5154,5154,5154,True,True
5155,287,7,Nia,5155,5155,5155,5155,5155,5155,5155,5155,True,True
5156,287,8,Ari,5156,5156,5156,5156,5156,5156,5156,5156,True,True
5157,287,9,Fay,5157,5157,5157,5157,5157,5157,5157,5157,True,True
5158,287,10,Milo,5158,5158,5158,5158,5158,5158,5158,5158,True,True
5159,287,11,Sera,5159,5159,5159,5159,5159,5159,5159,5159,True,True
5160,287,12,Tovan,5160,5160,5160,5160,5160,5160,5160,5160,True,True
5161,287,13,Nia,5161,5161,5161,5161,5161,5161,5161,5161,True,True
5162,287,14,Ari,5162,5162,5162,5162,5162,5162,5162,5162,True,True
5163,287,15,Fay,5163,5163,5163,5163,5163,5163,5163,5163,True,True
5164,287,16,Milo,5164,5164,5164,5164,5164,5164,5164,5164,True,True
5165,287,17,Sera,5165,5165,5165,5165,5165,5165,5165,5165,True,True
5166,288,0,Tovan,5166,5166,5166,5166,5166,5166,5166,5166,True,True
5167,288,1,Nia,5167,5167,5167,5167,5167,5167,5167,5167,True,True
5168,288,2,Ari,5168,5168,5168,5168,5168,5168,5168,5168,True,True
5169,288,3,Fay,5169,5169,5169,5169,5169,5169,5169,5169,True,True
5170,288,4,Milo,5170,5170,5170,5170,5170,5170,5170,5170,True,True
5171,288,5,Sera,5171,5171,5171,5171,5171,5171,5171,5171,True,True
5172,288,6,Tovan,5172,5172,5172,5172,5172,5172,5172,5172,True,True
5173,288,7,Nia,5173,5173,5173,5173,5173,5173,5173,5173,True,True
5174,288,8,Ari,5174,5174,5174,5174,5174,5174,5174,5174,True,True
5175,288,9,Fay,5175,5175,5175,5175,5175,5175,5175,5175,True,True
5176,288,10,Milo,5176,5176,5176,5176,5176,5176,5176,5176,True,True
5177,288,11,Sera,5177,5177,5177,5177,5177,5177,5177,5177,True,True
5178,288,12,Tovan,5178,5178,5178,5178,5178,5178,5178,5178,True,True
5179,288,13,Nia,5179,5179,5179,5179,5179,5179,5179,5179,True,True
5180,288,14,Ari,5180,5180,5180,5180,5180,5180,5180,5180,True,True
5181,288,15,Fay,5181,5181,5181,5181,5181,5181,5181,5181,True,True
5182,288,16,Milo,5182,5182,5182,5182,5182,5182,5182,5182,True,True
5183,288,17,Sera,5183,5183,5183,5183,5183,5183,5183,5183,True,True
5184,289,0,Tovan,5184,5184,5184,5184,5184,5184,5184,5184,True,True
5185,289,1,Nia,5185,5185,5185,5185,5185,5185,5185,5185,True,True
5186,289,2,Ari,5186,5186,5186,5186,5186,5186,5186,5186,True,True
5187,289,3,Fay,5187,5187,5187,5187,5187,5187,5187,5187,True,True
5188,289,4,Milo,5188,5188,5188,5188,5188,5188,5188,5188,True,True
5189,289,5,Sera,5189,5189,5189,5189,5189,5189,5189,5189,True,True
5190,289,6,Tovan,5190,5190,5190,5190,5190,5190,5190,5190,True,True
5191,289,7,Nia,5191,5191,5191,5191,5191,5191,5191,5191,True,True
5192,289,8,Ari,5192,5192,5192,5192,5192,5192,5192,5192,True,True
5193,289,9,Fay,5193,5193,5193,5193,5193,5193,5193,5193,True,True
5194,289,10,Milo,5194,5194,5194,5194,5194,5194,5194,5194,True,True
5195,289,11,Sera,5195,5195,5195,5195,5195,5195,5195,5195,True,True
5196,289,12,Tovan,5196,5196,5196,5196,5196,5196,5196,5196,True,True
5197,289,13,Nia,5197,5197,5197,5197,5197,5197,5197,5197,True,True
5198,289,14,Ari,5198,5198,5198,5198,5198,5198,5198,5198,True,True
5199,289,15,Fay,5199,5199,5199,5199,5199,5199,5199,5199,True,True
5200,289,16,Milo,5200,5200,5200,5200,5200,5200,5200,5200,True,True
5201,289,17,Sera,5201,5201,5201,5201,5201,5201,5201,5201,True,True
5202,290,0,Tovan,5202,5202,5202,5202,5202,5202,5202,5202,True,True
5203,290,1,Nia,5203,5203,5203,5203,5203,5203,5203,5203,True,True
5204,290,2,Ari,5204,5204,5204,5204,5204,5204,5204,5204,True,True
5205,290,3,Fay,5205,5205,5205,5205,5205,5205,5205,5205,True,True
5206,290,4,Milo,5206,5206,5206,5206,5206,5206,5206,5206,True,True
5207,290,5,Sera,5207,5207,5207,5207,5207,5207,5207,5207,True,True
5208,290,6,Tovan,5208,5208,5208,5208,5208,5208,5208,5208,True,True
5209,290,7,Nia,5209,5209,5209,5209,5209,5209,5209,5209,True,True
5210,290,8,Ari,5210,5210,5210,5210,5210,5210,5210,5210,True,True
5211,290,9,Fay,5211,5211,5211,5211,5211,5211,5211,5211,True,True
5212,290,10,Milo,5212,5212,5212,5212,5212,5212,5212,5212,True,True
5213,290,11,Sera,5213,5213,5213,5213,5213,5213,5213,5213,True,True
5214,290,12,Tovan,5214,5214,5214,5214,5214,5214,5214,5214,True,True
5215,290,13,Nia,5215,5215,5215,5215,5215,5215,5215,5215,True,True
5216,290,14,Ari,5216,5216,5216,5216,5216,5216,5216,5216,True,True
5217,290,15,Fay,5217,5217,5217,5217,5217,5217,5217,5217,True,True
5218,290,16,Milo,5218,5218,5218,5218,5218,5218,5218,5218,True,True
5219,290,17,Sera,5219,5219,5219,5219,5219,5219,5219,5219,True,True
5220,291,0,Tovan,5220,5220,5220,5220,5220,5220,5220,5220,True,True
5221,291,1,Nia,5221,5221,5221,5221,5221,5221,5221,5221,True,True
