tick_id,day,settlement_id,object_id,lender_id,borrower_id,witness_id,loan_start_day,due_day,days_overdue,default_state,custody_holder,debt_before,debt_after,trust_before,trust_after,default_visible,repair_available,bounded_default
3065,171,archive,signal spool,Nia,Vell,Rin,3,171,1,late,Vell,0.74,0.752,0.128,0.122,True,True,True
3066,171,signal,oil lantern,Ren,Oda,Milo,3,169,2,defaulted,Oda,0.75,0.76,0.121,0.12,True,True,True
3067,171,orchard,dry cord,Pim,Ivo,Mara,2,167,4,defaulted,Mara,0.759,0.76,0.12,0.12,True,True,True
3068,171,repair_ring,cool cloth,Wren,Pax,Vale,2,156,15,defaulted,Vale,0.76,0.76,0.12,0.12,True,True,True
3070,171,roofward,herb ledger,Sera,Bex,Fay,3,170,1,late,Bex,0.76,0.76,0.12,0.12,True,True,True
3071,171,archive,memory tag,Vell,Nia,Toma,2,159,12,defaulted,Toma,0.74,0.76,0.128,0.12,True,True,True
3072,171,signal,wind wrap,Oda,Ren,Kesh,2,169,2,defaulted,Kesh,0.74,0.76,0.128,0.12,True,True,True
3073,171,orchard,seed satchel,Ivo,Pim,Suf,3,167,4,defaulted,Pim,0.76,0.76,0.12,0.12,True,True,True
3074,171,repair_ring,copper wire,Pax,Wren,Juno,2,165,6,defaulted,Juno,0.76,0.76,0.12,0.12,True,True,True
3077,171,archive,signal spool,Nia,Vell,Rin,3,171,1,late,Vell,0.752,0.76,0.122,0.12,True,True,True
3078,172,orchard,seed satchel,Ivo,Mara,Pim,3,167,5,defaulted,Pim,0.746,0.76,0.136,0.12,True,True,True
3079,172,repair_ring,copper wire,Pax,Vale,Wren,2,165,7,defaulted,Juno,0.74,0.76,0.128,0.12,True,True,True
3080,172,riverbend,binding cord,Cee,Nox,Ari,2,172,1,late,Lio,0.76,0.76,0.12,0.12,True,True,True
3082,172,archive,signal spool,Nia,Toma,Vell,3,171,1,late,Vell,0.74,0.752,0.128,0.122,True,True,True
3083,172,signal,oil lantern,Ren,Kesh,Oda,3,169,3,defaulted,Oda,0.758,0.76,0.12,0.12,True,True,True
3084,172,orchard,dry cord,Pim,Suf,Ivo,2,167,5,defaulted,Mara,0.76,0.76,0.12,0.12,True,True,True
3085,172,repair_ring,cool cloth,Wren,Juno,Pax,2,156,16,defaulted,Vale,0.759,0.76,0.12,0.12,True,True,True
3086,172,riverbend,cedar plank,Ari,Lio,Cee,4,172,1,late,Lio,0.746,0.758,0.125,0.12,True,True,True
3087,172,roofward,herb ledger,Sera,Orr,Bex,3,170,2,defaulted,Bex,0.752,0.76,0.133,0.121,True,True,True
3088,172,archive,memory tag,Vell,Rin,Nia,2,159,13,defaulted,Toma,0.739,0.76,0.128,0.12,True,True,True
3089,172,signal,wind wrap,Oda,Milo,Ren,2,169,3,defaulted,Kesh,0.738,0.76,0.127,0.12,True,True,True
3090,172,orchard,seed satchel,Ivo,Mara,Pim,3,167,5,defaulted,Pim,0.76,0.76,0.12,0.12,True,True,True
3092,172,riverbend,binding cord,Cee,Nox,Ari,2,172,1,late,Lio,0.74,0.752,0.128,0.122,True,True,True
3094,172,archive,signal spool,Nia,Toma,Vell,3,171,1,late,Vell,0.752,0.76,0.122,0.12,True,True,True
3095,172,signal,oil lantern,Ren,Kesh,Oda,3,169,3,defaulted,Oda,0.76,0.76,0.12,0.12,True,True,True
3097,173,riverbend,binding cord,Cee,Cee,Nox,2,172,1,late,Lio,0.759,0.76,0.12,0.12,True,True,True
3098,173,roofward,shade cloth,Bex,Bex,Fay,2,173,1,late,Orr,0.746,0.758,0.136,0.13,True,True,True
3099,173,archive,signal spool,Nia,Nia,Toma,3,171,2,defaulted,Vell,0.74,0.76,0.128,0.12,True,True,True
3100,173,signal,oil lantern,Ren,Ren,Kesh,3,169,4,defaulted,Oda,0.76,0.76,0.12,0.12,True,True,True
3101,173,orchard,dry cord,Pim,Pim,Suf,2,167,6,defaulted,Mara,0.76,0.76,0.12,0.12,True,True,True
3103,173,riverbend,cedar plank,Ari,Ari,Lio,4,172,1,late,Lio,0.746,0.758,0.125,0.12,True,True,True
3104,173,roofward,herb ledger,Sera,Sera,Orr,3,170,3,defaulted,Bex,0.751,0.76,0.133,0.12,True,True,True
3105,173,archive,memory tag,Vell,Vell,Rin,2,159,14,defaulted,Toma,0.76,0.76,0.12,0.12,True,True,True
3106,173,signal,wind wrap,Oda,Oda,Milo,2,169,4,defaulted,Kesh,0.759,0.76,0.12,0.12,True,True,True
3107,173,orchard,seed satchel,Ivo,Ivo,Mara,3,167,6,defaulted,Pim,0.746,0.76,0.136,0.12,True,True,True
3109,173,riverbend,binding cord,Cee,Cee,Nox,2,172,1,late,Lio,0.74,0.752,0.128,0.122,True,True,True
3110,173,roofward,shade cloth,Bex,Bex,Fay,2,173,1,late,Orr,0.76,0.76,0.127,0.121,True,True,True
3111,173,archive,signal spool,Nia,Nia,Toma,3,171,2,defaulted,Vell,0.759,0.76,0.12,0.12,True,True,True
3112,173,signal,oil lantern,Ren,Ren,Kesh,3,169,4,defaulted,Oda,0.76,0.76,0.12,0.12,True,True,True
3113,173,orchard,dry cord,Pim,Pim,Suf,2,167,6,defaulted,Mara,0.746,0.76,0.136,0.12,True,True,True
3114,174,riverbend,binding cord,Cee,Lio,Cee,2,172,2,defaulted,Lio,0.758,0.76,0.12,0.12,True,True,True
3115,174,roofward,shade cloth,Bex,Orr,Bex,2,173,1,late,Orr,0.746,0.758,0.137,0.131,True,True,True
3116,174,archive,signal spool,Nia,Rin,Nia,3,171,3,defaulted,Vell,0.74,0.76,0.128,0.12,True,True,True
3117,174,signal,oil lantern,Ren,Milo,Ren,3,169,5,defaulted,Oda,0.76,0.76,0.12,0.12,True,True,True
3118,174,orchard,dry cord,Pim,Mara,Pim,2,167,7,defaulted,Mara,0.759,0.76,0.12,0.12,True,True,True
3119,174,repair_ring,cool cloth,Wren,Vale,Wren,2,174,1,late,Vale,0.76,0.76,0.12,0.12,True,True,True
3120,174,riverbend,cedar plank,Ari,Nox,Ari,4,172,2,defaulted,Lio,0.758,0.76,0.12,0.12,True,True,True
3121,174,roofward,herb ledger,Sera,Fay,Sera,3,170,4,defaulted,Bex,0.751,0.76,0.133,0.12,True,True,True
3122,174,archive,memory tag,Vell,Toma,Vell,2,159,15,defaulted,Toma,0.76,0.76,0.12,0.12,True,True,True
3123,174,signal,wind wrap,Oda,Kesh,Oda,2,169,5,defaulted,Kesh,0.746,0.76,0.136,0.12,True,True,True
3125,174,repair_ring,copper wire,Pax,Juno,Pax,2,174,1,late,Juno,0.74,0.752,0.128,0.122,True,True,True
3126,174,riverbend,binding cord,Cee,Lio,Cee,2,172,2,defaulted,Lio,0.74,0.76,0.128,0.12,True,True,True
3127,174,roofward,shade cloth,Bex,Orr,Bex,2,173,1,late,Orr,0.76,0.76,0.128,0.122,True,True,True
3128,174,archive,signal spool,Nia,Rin,Nia,3,171,3,defaulted,Vell,0.76,0.76,0.12,0.12,True,True,True
3129,174,signal,oil lantern,Ren,Milo,Ren,3,169,5,defaulted,Oda,0.759,0.76,0.12,0.12,True,True,True
3130,174,orchard,dry cord,Pim,Mara,Pim,2,167,7,defaulted,Mara,0.746,0.76,0.136,0.12,True,True,True
3131,174,repair_ring,cool cloth,Wren,Vale,Wren,2,174,1,late,Vale,0.74,0.752,0.128,0.122,True,True,True
3132,175,roofward,shade cloth,Bex,Sera,Orr,2,173,2,defaulted,Orr,0.746,0.76,0.136,0.124,True,True,True
3133,175,archive,signal spool,Nia,Vell,Rin,3,171,4,defaulted,Vell,0.74,0.76,0.128,0.12,True,True,True
3134,175,signal,oil lantern,Ren,Oda,Milo,3,169,6,defaulted,Oda,0.76,0.76,0.12,0.12,True,True,True
3135,175,orchard,dry cord,Pim,Ivo,Mara,2,167,8,defaulted,Mara,0.76,0.76,0.12,0.12,True,True,True
3136,175,repair_ring,cool cloth,Wren,Pax,Vale,2,174,1,late,Vale,0.738,0.75,0.128,0.122,True,True,True
3137,175,riverbend,cedar plank,Ari,Cee,Nox,4,172,3,defaulted,Lio,0.758,0.76,0.12,0.12,True,True,True
3138,175,roofward,herb ledger,Sera,Bex,Fay,3,170,5,defaulted,Bex,0.76,0.76,0.121,0.12,True,True,True
3139,175,archive,memory tag,Vell,Nia,Toma,2,159,16,defaulted,Toma,0.759,0.76,0.12,0.12,True,True,True
3140,175,signal,wind wrap,Oda,Ren,Kesh,2,169,6,defaulted,Kesh,0.746,0.76,0.136,0.12,True,True,True
3142,175,repair_ring,copper wire,Pax,Wren,Juno,2,174,1,late,Juno,0.74,0.752,0.128,0.122,True,True,True
3143,175,riverbend,binding cord,Cee,Ari,Lio,2,172,3,defaulted,Lio,0.758,0.76,0.12,0.12,True,True,True
3144,175,roofward,shade cloth,Bex,Sera,Orr,2,173,2,defaulted,Orr,0.76,0.76,0.121,0.12,True,True,True
3145,175,archive,signal spool,Nia,Vell,Rin,3,171,4,defaulted,Vell,0.76,0.76,0.12,0.12,True,True,True
3147,175,orchard,dry cord,Pim,Ivo,Mara,2,167,8,defaulted,Mara,0.746,0.76,0.136,0.12,True,True,True
3148,175,repair_ring,cool cloth,Wren,Pax,Vale,2,174,1,late,Vale,0.73,0.742,0.13,0.124,True,True,True
3149,175,riverbend,cedar plank,Ari,Cee,Nox,4,172,3,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
3150,176,archive,signal spool,Nia,Toma,Vell,3,171,5,defaulted,Vell,0.74,0.76,0.128,0.12,True,True,True
3152,176,orchard,dry cord,Pim,Suf,Ivo,2,167,9,defaulted,Mara,0.746,0.76,0.136,0.12,True,True,True
3153,176,repair_ring,cool cloth,Wren,Juno,Pax,2,174,2,defaulted,Vale,0.752,0.76,0.122,0.12,True,True,True
3154,176,riverbend,cedar plank,Ari,Lio,Cee,4,172,4,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
3155,176,roofward,herb ledger,Sera,Orr,Bex,3,170,6,defaulted,Bex,0.76,0.76,0.122,0.12,True,True,True
3156,176,archive,memory tag,Vell,Rin,Nia,2,159,17,defaulted,Toma,0.76,0.76,0.12,0.12,True,True,True
3158,176,orchard,seed satchel,Ivo,Mara,Pim,3,176,1,late,Pim,0.74,0.752,0.128,0.122,True,True,True
3159,176,repair_ring,copper wire,Pax,Vale,Wren,2,174,2,defaulted,Juno,0.758,0.76,0.12,0.12,True,True,True
3160,176,riverbend,binding cord,Cee,Nox,Ari,2,172,4,defaulted,Lio,0.759,0.76,0.12,0.12,True,True,True
3161,176,roofward,shade cloth,Bex,Fay,Sera,2,173,3,defaulted,Orr,0.746,0.76,0.136,0.12,True,True,True
3162,176,archive,signal spool,Nia,Toma,Vell,3,171,5,defaulted,Vell,0.759,0.76,0.12,0.12,True,True,True
3164,176,orchard,dry cord,Pim,Suf,Ivo,2,167,9,defaulted,Mara,0.746,0.76,0.136,0.12,True,True,True
3165,176,repair_ring,cool cloth,Wren,Juno,Pax,2,174,2,defaulted,Vale,0.74,0.76,0.128,0.12,True,True,True
3166,176,riverbend,cedar plank,Ari,Lio,Cee,4,172,4,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
3167,176,roofward,herb ledger,Sera,Orr,Bex,3,170,6,defaulted,Bex,0.746,0.76,0.136,0.12,True,True,True
3169,177,orchard,dry cord,Pim,Pim,Suf,2,167,10,defaulted,Mara,0.739,0.76,0.128,0.12,True,True,True
3170,177,repair_ring,cool cloth,Wren,Wren,Juno,2,174,3,defaulted,Vale,0.752,0.76,0.122,0.12,True,True,True
3171,177,riverbend,cedar plank,Ari,Ari,Lio,4,172,5,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
3172,177,roofward,herb ledger,Sera,Sera,Orr,3,170,7,defaulted,Bex,0.759,0.76,0.12,0.12,True,True,True
3173,177,archive,memory tag,Vell,Vell,Rin,2,159,18,defaulted,Toma,0.76,0.76,0.12,0.12,True,True,True
3175,177,orchard,seed satchel,Ivo,Ivo,Mara,3,176,1,late,Pim,0.74,0.752,0.128,0.122,True,True,True
3176,177,repair_ring,copper wire,Pax,Pax,Vale,2,174,3,defaulted,Juno,0.748,0.76,0.121,0.12,True,True,True
3177,177,riverbend,binding cord,Cee,Cee,Nox,2,172,5,defaulted,Lio,0.746,0.76,0.136,0.12,True,True,True
3178,177,roofward,shade cloth,Bex,Bex,Fay,2,173,4,defaulted,Orr,0.746,0.76,0.136,0.12,True,True,True
3181,177,orchard,dry cord,Pim,Pim,Suf,2,167,10,defaulted,Mara,0.746,0.76,0.136,0.12,True,True,True
3182,177,repair_ring,cool cloth,Wren,Wren,Juno,2,174,3,defaulted,Vale,0.74,0.76,0.128,0.12,True,True,True
3183,177,riverbend,cedar plank,Ari,Ari,Lio,4,172,5,defaulted,Lio,0.759,0.76,0.12,0.12,True,True,True
3184,177,roofward,herb ledger,Sera,Sera,Orr,3,170,7,defaulted,Bex,0.746,0.76,0.136,0.12,True,True,True
3185,177,archive,memory tag,Vell,Vell,Rin,2,159,18,defaulted,Toma,0.74,0.76,0.128,0.12,True,True,True
3186,178,orchard,dry cord,Pim,Mara,Pim,2,167,11,defaulted,Mara,0.752,0.76,0.122,0.12,True,True,True
3187,178,repair_ring,cool cloth,Wren,Vale,Wren,2,174,4,defaulted,Vale,0.759,0.76,0.12,0.12,True,True,True
3188,178,riverbend,cedar plank,Ari,Nox,Ari,4,172,6,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
3189,178,roofward,herb ledger,Sera,Fay,Sera,3,170,8,defaulted,Bex,0.76,0.76,0.12,0.12,True,True,True
3191,178,signal,wind wrap,Oda,Kesh,Oda,2,178,1,late,Kesh,0.746,0.758,0.136,0.13,True,True,True
3192,178,orchard,seed satchel,Ivo,Suf,Ivo,3,176,2,defaulted,Pim,0.74,0.76,0.128,0.12,True,True,True
3193,178,repair_ring,copper wire,Pax,Juno,Pax,2,174,4,defaulted,Juno,0.76,0.76,0.12,0.12,True,True,True
3194,178,riverbend,binding cord,Cee,Lio,Cee,2,172,6,defaulted,Lio,0.746,0.76,0.136,0.12,True,True,True
3195,178,roofward,shade cloth,Bex,Orr,Bex,2,173,5,defaulted,Orr,0.74,0.76,0.128,0.12,True,True,True
3197,178,signal,oil lantern,Ren,Milo,Ren,3,178,1,late,Oda,0.752,0.76,0.133,0.127,True,True,True
3198,178,orchard,dry cord,Pim,Mara,Pim,2,167,11,defaulted,Mara,0.746,0.76,0.136,0.12,True,True,True
3199,178,repair_ring,cool cloth,Wren,Vale,Wren,2,174,4,defaulted,Vale,0.74,0.76,0.128,0.12,True,True,True
3200,178,riverbend,cedar plank,Ari,Nox,Ari,4,172,6,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
3201,178,roofward,herb ledger,Sera,Fay,Sera,3,170,8,defaulted,Bex,0.746,0.76,0.136,0.12,True,True,True
3203,178,signal,wind wrap,Oda,Kesh,Oda,2,178,1,late,Kesh,0.76,0.76,0.127,0.121,True,True,True
3204,179,repair_ring,cool cloth,Wren,Pax,Vale,2,174,5,defaulted,Vale,0.76,0.76,0.12,0.12,True,True,True
3205,179,riverbend,cedar plank,Ari,Cee,Nox,4,172,7,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
3206,179,roofward,herb ledger,Sera,Bex,Fay,3,170,9,defaulted,Bex,0.76,0.76,0.12,0.12,True,True,True
3208,179,signal,wind wrap,Oda,Ren,Kesh,2,178,1,late,Kesh,0.745,0.757,0.136,0.13,True,True,True
3209,179,orchard,seed satchel,Ivo,Pim,Suf,3,176,3,defaulted,Pim,0.74,0.76,0.128,0.12,True,True,True
3210,179,repair_ring,copper wire,Pax,Wren,Juno,2,174,5,defaulted,Juno,0.76,0.76,0.12,0.12,True,True,True
3211,179,riverbend,binding cord,Cee,Ari,Lio,2,172,7,defaulted,Lio,0.746,0.76,0.136,0.12,True,True,True
3214,179,signal,oil lantern,Ren,Oda,Milo,3,178,1,late,Oda,0.752,0.76,0.133,0.127,True,True,True
3215,179,orchard,dry cord,Pim,Ivo,Mara,2,167,12,defaulted,Mara,0.752,0.76,0.122,0.12,True,True,True
3216,179,repair_ring,cool cloth,Wren,Pax,Vale,2,174,5,defaulted,Vale,0.74,0.76,0.128,0.12,True,True,True
3217,179,riverbend,cedar plank,Ari,Cee,Nox,4,172,7,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
3218,179,roofward,herb ledger,Sera,Bex,Fay,3,170,9,defaulted,Bex,0.746,0.76,0.136,0.12,True,True,True
3220,179,signal,wind wrap,Oda,Ren,Kesh,2,178,1,late,Kesh,0.76,0.76,0.127,0.121,True,True,True
3221,179,orchard,seed satchel,Ivo,Pim,Suf,3,176,3,defaulted,Pim,0.76,0.76,0.12,0.12,True,True,True
3222,180,riverbend,cedar plank,Ari,Lio,Cee,4,172,8,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
3223,180,roofward,herb ledger,Sera,Orr,Bex,3,170,10,defaulted,Bex,0.759,0.76,0.12,0.12,True,True,True
3224,180,archive,memory tag,Vell,Rin,Nia,2,180,1,late,Toma,0.74,0.752,0.128,0.122,True,True,True
3225,180,signal,wind wrap,Oda,Milo,Ren,2,178,2,defaulted,Kesh,0.746,0.76,0.143,0.131,True,True,True
3226,180,orchard,seed satchel,Ivo,Mara,Pim,3,176,4,defaulted,Pim,0.74,0.76,0.128,0.12,True,True,True
3227,180,repair_ring,copper wire,Pax,Vale,Wren,2,174,6,defaulted,Juno,0.76,0.76,0.12,0.12,True,True,True
3228,180,riverbend,binding cord,Cee,Nox,Ari,2,172,8,defaulted,Lio,0.746,0.76,0.136,0.12,True,True,True
3230,180,archive,signal spool,Nia,Toma,Vell,3,180,1,late,Vell,0.745,0.757,0.125,0.12,True,True,True
3231,180,signal,oil lantern,Ren,Kesh,Oda,3,178,2,defaulted,Oda,0.76,0.76,0.121,0.12,True,True,True
3232,180,orchard,dry cord,Pim,Suf,Ivo,2,167,13,defaulted,Mara,0.759,0.76,0.12,0.12,True,True,True
3233,180,repair_ring,cool cloth,Wren,Juno,Pax,2,174,6,defaulted,Vale,0.76,0.76,0.12,0.12,True,True,True
3235,180,roofward,herb ledger,Sera,Orr,Bex,3,170,10,defaulted,Bex,0.746,0.76,0.136,0.12,True,True,True
3236,180,archive,memory tag,Vell,Rin,Nia,2,180,1,late,Toma,0.732,0.744,0.13,0.124,True,True,True
3237,180,signal,wind wrap,Oda,Milo,Ren,2,178,2,defaulted,Kesh,0.76,0.76,0.128,0.12,True,True,True
3238,180,orchard,seed satchel,Ivo,Mara,Pim,3,176,4,defaulted,Pim,0.76,0.76,0.12,0.12,True,True,True
3239,180,repair_ring,copper wire,Pax,Vale,Wren,2,174,6,defaulted,Juno,0.76,0.76,0.12,0.12,True,True,True
3240,181,roofward,herb ledger,Sera,Sera,Orr,3,170,11,defaulted,Bex,0.74,0.76,0.128,0.12,True,True,True
3241,181,archive,memory tag,Vell,Vell,Rin,2,180,1,late,Toma,0.759,0.76,0.12,0.12,True,True,True
3242,181,signal,wind wrap,Oda,Oda,Milo,2,178,3,defaulted,Kesh,0.746,0.76,0.143,0.125,True,True,True
3243,181,orchard,seed satchel,Ivo,Ivo,Mara,3,176,5,defaulted,Pim,0.74,0.76,0.128,0.12,True,True,True
3244,181,repair_ring,copper wire,Pax,Pax,Vale,2,174,7,defaulted,Juno,0.76,0.76,0.12,0.12,True,True,True
3247,181,archive,signal spool,Nia,Nia,Toma,3,180,1,late,Vell,0.726,0.738,0.133,0.127,True,True,True
3248,181,signal,oil lantern,Ren,Ren,Kesh,3,178,3,defaulted,Oda,0.76,0.76,0.121,0.12,True,True,True
3249,181,orchard,dry cord,Pim,Pim,Suf,2,167,14,defaulted,Mara,0.76,0.76,0.12,0.12,True,True,True
3250,181,repair_ring,cool cloth,Wren,Wren,Juno,2,174,7,defaulted,Vale,0.759,0.76,0.12,0.12,True,True,True
3251,181,riverbend,cedar plank,Ari,Ari,Lio,4,181,1,late,Lio,0.76,0.76,0.12,0.12,True,True,True
3252,181,roofward,herb ledger,Sera,Sera,Orr,3,170,11,defaulted,Bex,0.746,0.76,0.136,0.12,True,True,True
3253,181,archive,memory tag,Vell,Vell,Rin,2,180,1,late,Toma,0.74,0.752,0.128,0.122,True,True,True
3254,181,signal,wind wrap,Oda,Oda,Milo,2,178,3,defaulted,Kesh,0.76,0.76,0.122,0.12,True,True,True
3255,181,orchard,seed satchel,Ivo,Ivo,Mara,3,176,5,defaulted,Pim,0.759,0.76,0.12,0.12,True,True,True
3258,182,archive,memory tag,Vell,Toma,Vell,2,180,2,defaulted,Toma,0.757,0.76,0.12,0.12,True,True,True
3259,182,signal,wind wrap,Oda,Kesh,Oda,2,178,4,defaulted,Kesh,0.746,0.76,0.136,0.12,True,True,True
3260,182,orchard,seed satchel,Ivo,Suf,Ivo,3,176,6,defaulted,Pim,0.74,0.76,0.128,0.12,True,True,True
3263,182,roofward,shade cloth,Bex,Orr,Bex,2,182,1,late,Orr,0.74,0.752,0.128,0.122,True,True,True
3264,182,archive,signal spool,Nia,Rin,Nia,3,180,2,defaulted,Vell,0.75,0.76,0.121,0.12,True,True,True
3265,182,signal,oil lantern,Ren,Milo,Ren,3,178,4,defaulted,Oda,0.759,0.76,0.12,0.12,True,True,True
3266,182,orchard,dry cord,Pim,Mara,Pim,2,167,15,defaulted,Mara,0.76,0.76,0.12,0.12,True,True,True
3268,182,riverbend,cedar plank,Ari,Nox,Ari,4,181,1,late,Lio,0.76,0.76,0.12,0.12,True,True,True
3269,182,roofward,herb ledger,Sera,Fay,Sera,3,170,12,defaulted,Bex,0.74,0.76,0.128,0.12,True,True,True
3270,182,archive,memory tag,Vell,Toma,Vell,2,180,2,defaulted,Toma,0.74,0.76,0.128,0.12,True,True,True
3271,182,signal,wind wrap,Oda,Kesh,Oda,2,178,4,defaulted,Kesh,0.76,0.76,0.12,0.12,True,True,True
3272,182,orchard,seed satchel,Ivo,Suf,Ivo,3,176,6,defaulted,Pim,0.76,0.76,0.12,0.12,True,True,True
3275,182,roofward,shade cloth,Bex,Orr,Bex,2,182,1,late,Orr,0.752,0.76,0.122,0.12,True,True,True
3276,183,signal,wind wrap,Oda,Ren,Kesh,2,178,5,defaulted,Kesh,0.746,0.76,0.136,0.12,True,True,True
3277,183,orchard,seed satchel,Ivo,Pim,Suf,3,176,7,defaulted,Pim,0.74,0.76,0.128,0.12,True,True,True
3278,183,repair_ring,copper wire,Pax,Wren,Juno,2,183,1,late,Juno,0.76,0.76,0.12,0.12,True,True,True
3280,183,roofward,shade cloth,Bex,Sera,Orr,2,182,1,late,Orr,0.74,0.752,0.128,0.122,True,True,True
3281,183,archive,signal spool,Nia,Vell,Rin,3,180,3,defaulted,Vell,0.758,0.76,0.12,0.12,True,True,True
3282,183,signal,oil lantern,Ren,Oda,Milo,3,178,5,defaulted,Oda,0.76,0.76,0.12,0.12,True,True,True
3283,183,orchard,dry cord,Pim,Ivo,Mara,2,167,16,defaulted,Mara,0.759,0.76,0.12,0.12,True,True,True
3284,183,repair_ring,cool cloth,Wren,Pax,Vale,2,183,1,late,Vale,0.746,0.758,0.136,0.13,True,True,True
3285,183,riverbend,cedar plank,Ari,Cee,Nox,4,181,2,defaulted,Lio,0.752,0.76,0.133,0.121,True,True,True
3286,183,roofward,herb ledger,Sera,Bex,Fay,3,170,13,defaulted,Bex,0.739,0.76,0.128,0.12,True,True,True
3287,183,archive,memory tag,Vell,Nia,Toma,2,180,3,defaulted,Toma,0.738,0.76,0.127,0.12,True,True,True
3288,183,signal,wind wrap,Oda,Ren,Kesh,2,178,5,defaulted,Kesh,0.76,0.76,0.12,0.12,True,True,True
3290,183,repair_ring,copper wire,Pax,Wren,Juno,2,183,1,late,Juno,0.76,0.76,0.12,0.12,True,True,True
3292,183,roofward,shade cloth,Bex,Sera,Orr,2,182,1,late,Orr,0.752,0.76,0.122,0.12,True,True,True
3293,183,archive,signal spool,Nia,Vell,Rin,3,180,3,defaulted,Vell,0.76,0.76,0.12,0.12,True,True,True
3295,184,repair_ring,copper wire,Pax,Vale,Wren,2,183,1,late,Juno,0.752,0.76,0.133,0.127,True,True,True
3296,184,riverbend,binding cord,Cee,Nox,Ari,2,184,1,late,Lio,0.746,0.758,0.136,0.13,True,True,True
3297,184,roofward,shade cloth,Bex,Fay,Sera,2,182,2,defaulted,Orr,0.74,0.76,0.128,0.12,True,True,True
3298,184,archive,signal spool,Nia,Toma,Vell,3,180,4,defaulted,Vell,0.76,0.76,0.12,0.12,True,True,True
3299,184,signal,oil lantern,Ren,Kesh,Oda,3,178,6,defaulted,Oda,0.76,0.76,0.12,0.12,True,True,True
3301,184,repair_ring,cool cloth,Wren,Juno,Pax,2,183,1,late,Vale,0.745,0.757,0.136,0.13,True,True,True
3302,184,riverbend,cedar plank,Ari,Lio,Cee,4,181,3,defaulted,Lio,0.751,0.76,0.133,0.12,True,True,True
3303,184,roofward,herb ledger,Sera,Orr,Bex,3,170,14,defaulted,Bex,0.76,0.76,0.12,0.12,True,True,True
3304,184,archive,memory tag,Vell,Rin,Nia,2,180,4,defaulted,Toma,0.759,0.76,0.12,0.12,True,True,True
3305,184,signal,wind wrap,Oda,Milo,Ren,2,178,6,defaulted,Kesh,0.746,0.76,0.136,0.12,True,True,True
3307,184,repair_ring,copper wire,Pax,Vale,Wren,2,183,1,late,Juno,0.76,0.76,0.127,0.121,True,True,True
3308,184,riverbend,binding cord,Cee,Nox,Ari,2,184,1,late,Lio,0.76,0.76,0.127,0.121,True,True,True
3309,184,roofward,shade cloth,Bex,Fay,Sera,2,182,2,defaulted,Orr,0.759,0.76,0.12,0.12,True,True,True
3310,184,archive,signal spool,Nia,Toma,Vell,3,180,4,defaulted,Vell,0.76,0.76,0.12,0.12,True,True,True
3311,184,signal,oil lantern,Ren,Kesh,Oda,3,178,6,defaulted,Oda,0.746,0.76,0.136,0.12,True,True,True
3312,185,repair_ring,copper wire,Pax,Pax,Vale,2,183,2,defaulted,Juno,0.76,0.76,0.127,0.12,True,True,True
3313,185,riverbend,binding cord,Cee,Cee,Nox,2,184,1,late,Lio,0.746,0.758,0.137,0.131,True,True,True
3314,185,roofward,shade cloth,Bex,Bex,Fay,2,182,3,defaulted,Orr,0.74,0.76,0.128,0.12,True,True,True
3315,185,archive,signal spool,Nia,Nia,Toma,3,180,5,defaulted,Vell,0.76,0.76,0.12,0.12,True,True,True
3316,185,signal,oil lantern,Ren,Ren,Kesh,3,178,7,defaulted,Oda,0.759,0.76,0.12,0.12,True,True,True
3317,185,orchard,dry cord,Pim,Pim,Suf,2,185,1,late,Mara,0.76,0.76,0.12,0.12,True,True,True
3318,185,repair_ring,cool cloth,Wren,Wren,Juno,2,183,2,defaulted,Vale,0.746,0.76,0.136,0.124,True,True,True
3319,185,riverbend,cedar plank,Ari,Ari,Lio,4,181,4,defaulted,Lio,0.751,0.76,0.133,0.12,True,True,True
3320,185,roofward,herb ledger,Sera,Sera,Orr,3,170,15,defaulted,Bex,0.76,0.76,0.12,0.12,True,True,True
3321,185,archive,memory tag,Vell,Vell,Rin,2,180,5,defaulted,Toma,0.746,0.76,0.136,0.12,True,True,True
3323,185,orchard,seed satchel,Ivo,Ivo,Mara,3,185,1,late,Pim,0.74,0.752,0.128,0.122,True,True,True
3324,185,repair_ring,copper wire,Pax,Pax,Vale,2,183,2,defaulted,Juno,0.759,0.76,0.12,0.12,True,True,True
3325,185,riverbend,binding cord,Cee,Cee,Nox,2,184,1,late,Lio,0.76,0.76,0.128,0.122,True,True,True
3326,185,roofward,shade cloth,Bex,Bex,Fay,2,182,3,defaulted,Orr,0.76,0.76,0.12,0.12,True,True,True
3327,185,archive,signal spool,Nia,Nia,Toma,3,180,5,defaulted,Vell,0.759,0.76,0.12,0.12,True,True,True
