tick_id,day,week,settlement_id,resident_id,food_item,water_source,shelter_id,food_stock_before,food_stock_after,water_stock_before,water_stock_after,shelter_occupancy,shelter_capacity,hunger_before,hunger_after,thirst_before,thirst_after,ration_policy,economy_visible,reserve_floor_preserved
3604,226,33,moss_ward,Ari,broth,rain jar,root alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3605,226,33,glass_harbor,Oren,tea loaf,fog catcher,steam alcove,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
3606,226,33,cinder_garden,Vale,seed meal,cool basin,cool basin,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3607,226,33,lichen_bridge,Sol,rope grain,meal cistern,lichen wall,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
3608,226,33,orchid_engine,Bea,steam tea,condense pan,sleep cot,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
3609,226,33,moss_ward,Fay,moss bread,spring pipe,moss hall,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3610,226,33,glass_harbor,Puck,kelp roll,cistern,net room,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3611,226,33,cinder_garden,Wren,cool mash,dew tray,shade tent,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3612,226,33,lichen_bridge,Kio,lichen soup,wall seep,meal room,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3613,226,33,orchid_engine,Cai,gear stew,valve cistern,warm vent,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3614,226,33,moss_ward,Milo,root cakes,rain jar,dry loft,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3615,226,33,glass_harbor,Sera,salt porridge,fog catcher,lamp bunk,180.0,180.0,170.0,170.0,8,9,0.018,0.0,0.016,0.0,normal meal,True,True
3616,227,33,lichen_bridge,Kio,lichen soup,meal cistern,lichen wall,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
3617,227,33,orchid_engine,Cai,gear stew,condense pan,sleep cot,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3618,227,33,moss_ward,Milo,root cakes,spring pipe,moss hall,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
3619,227,33,glass_harbor,Sera,salt porridge,cistern,net room,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
3620,227,33,cinder_garden,Juno,ember fruit,dew tray,shade tent,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3621,227,33,lichen_bridge,Luma,bridge stew,wall seep,meal room,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3622,227,33,orchid_engine,Dax,orchid rice,valve cistern,warm vent,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3623,227,33,moss_ward,Tala,broth,rain jar,dry loft,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3624,227,33,glass_harbor,Nia,tea loaf,fog catcher,lamp bunk,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
3625,227,33,cinder_garden,Pax,seed meal,cool basin,seed shelf,180.0,180.0,170.0,170.0,7,9,0.0,0.018,0.0,0.016,normal meal,True,True
3626,227,33,lichen_bridge,Rin,rope grain,meal cistern,rest alcove,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
3627,227,33,orchid_engine,Eli,steam tea,condense pan,orchid bay,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3628,227,33,moss_ward,Ari,moss bread,spring pipe,root alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3629,227,33,glass_harbor,Oren,kelp roll,cistern,steam alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3630,227,33,cinder_garden,Vale,cool mash,dew tray,cool basin,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3631,227,33,lichen_bridge,Sol,lichen soup,wall seep,lichen wall,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3632,228,33,moss_ward,Ari,moss bread,rain jar,dry loft,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
3633,228,33,glass_harbor,Oren,kelp roll,fog catcher,lamp bunk,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3634,228,33,cinder_garden,Vale,cool mash,cool basin,seed shelf,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
3635,228,33,lichen_bridge,Sol,lichen soup,meal cistern,rest alcove,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
3636,228,33,orchid_engine,Bea,gear stew,condense pan,orchid bay,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3637,228,33,moss_ward,Fay,root cakes,spring pipe,root alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3638,228,33,glass_harbor,Puck,salt porridge,cistern,steam alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3639,228,33,cinder_garden,Wren,ember fruit,dew tray,cool basin,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3640,228,33,lichen_bridge,Kio,bridge stew,wall seep,lichen wall,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
3641,228,33,orchid_engine,Cai,orchid rice,valve cistern,sleep cot,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3642,228,33,moss_ward,Milo,broth,rain jar,moss hall,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
3643,228,33,glass_harbor,Sera,tea loaf,fog catcher,net room,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3644,228,33,cinder_garden,Juno,seed meal,cool basin,shade tent,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3645,228,33,lichen_bridge,Luma,rope grain,meal cistern,meal room,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3646,228,33,orchid_engine,Dax,steam tea,condense pan,warm vent,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3647,228,33,moss_ward,Tala,moss bread,spring pipe,dry loft,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3648,229,33,cinder_garden,Juno,seed meal,dew tray,cool basin,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3649,229,33,lichen_bridge,Luma,rope grain,wall seep,lichen wall,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3650,229,33,orchid_engine,Dax,steam tea,valve cistern,sleep cot,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3651,229,33,moss_ward,Tala,moss bread,rain jar,moss hall,180.0,180.0,170.0,170.0,8,9,0.0,0.0,0.0,0.0,normal meal,True,True
3652,229,33,glass_harbor,Nia,kelp roll,fog catcher,net room,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3653,229,33,cinder_garden,Pax,cool mash,cool basin,shade tent,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
3654,229,33,lichen_bridge,Rin,lichen soup,meal cistern,meal room,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3655,229,33,orchid_engine,Eli,gear stew,condense pan,warm vent,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
3656,229,33,moss_ward,Ari,root cakes,spring pipe,dry loft,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3657,229,33,glass_harbor,Oren,salt porridge,cistern,lamp bunk,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3658,229,33,cinder_garden,Vale,ember fruit,dew tray,seed shelf,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3659,229,33,lichen_bridge,Sol,bridge stew,wall seep,rest alcove,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3660,229,33,orchid_engine,Bea,orchid rice,valve cistern,orchid bay,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3661,229,33,moss_ward,Fay,broth,rain jar,root alcove,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
3662,229,33,glass_harbor,Puck,tea loaf,fog catcher,steam alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3663,229,33,cinder_garden,Wren,seed meal,cool basin,cool basin,180.0,180.0,170.0,170.0,8,9,0.018,0.0,0.016,0.0,normal meal,True,True
3664,230,33,orchid_engine,Bea,orchid rice,condense pan,warm vent,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
3665,230,33,moss_ward,Fay,broth,spring pipe,dry loft,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3666,230,33,glass_harbor,Puck,tea loaf,cistern,lamp bunk,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
3667,230,33,cinder_garden,Wren,seed meal,dew tray,seed shelf,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
3668,230,33,lichen_bridge,Kio,rope grain,wall seep,rest alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3669,230,33,orchid_engine,Cai,steam tea,valve cistern,orchid bay,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3670,230,33,moss_ward,Milo,moss bread,rain jar,root alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3671,230,33,glass_harbor,Sera,kelp roll,fog catcher,steam alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3672,230,33,cinder_garden,Juno,cool mash,cool basin,cool basin,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
3673,230,33,lichen_bridge,Luma,lichen soup,meal cistern,lichen wall,180.0,180.0,170.0,170.0,7,9,0.0,0.018,0.0,0.016,normal meal,True,True
3674,230,33,orchid_engine,Dax,gear stew,condense pan,sleep cot,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
3675,230,33,moss_ward,Tala,root cakes,spring pipe,moss hall,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3676,230,33,glass_harbor,Nia,salt porridge,cistern,net room,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3677,230,33,cinder_garden,Pax,ember fruit,dew tray,shade tent,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3678,230,33,lichen_bridge,Rin,bridge stew,wall seep,meal room,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3679,230,33,orchid_engine,Eli,orchid rice,valve cistern,warm vent,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3680,231,33,glass_harbor,Nia,salt porridge,fog catcher,steam alcove,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3681,231,33,cinder_garden,Pax,ember fruit,cool basin,cool basin,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3682,231,33,lichen_bridge,Rin,bridge stew,meal cistern,lichen wall,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3683,231,33,orchid_engine,Eli,orchid rice,condense pan,sleep cot,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
3684,231,33,moss_ward,Ari,broth,spring pipe,moss hall,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3685,231,33,glass_harbor,Oren,tea loaf,cistern,net room,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
3686,231,33,cinder_garden,Vale,seed meal,dew tray,shade tent,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3687,231,33,lichen_bridge,Sol,rope grain,wall seep,meal room,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
3688,231,33,orchid_engine,Bea,steam tea,valve cistern,warm vent,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
3689,231,33,moss_ward,Fay,moss bread,rain jar,dry loft,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3690,231,33,glass_harbor,Puck,kelp roll,fog catcher,lamp bunk,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3691,231,33,cinder_garden,Wren,cool mash,cool basin,seed shelf,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3692,231,33,lichen_bridge,Kio,lichen soup,meal cistern,rest alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3693,231,33,orchid_engine,Cai,gear stew,condense pan,orchid bay,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3694,231,33,moss_ward,Milo,root cakes,spring pipe,root alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3695,231,33,glass_harbor,Sera,salt porridge,cistern,steam alcove,180.0,180.0,170.0,170.0,8,9,0.018,0.0,0.016,0.0,normal meal,True,True
3696,232,34,lichen_bridge,Kio,rope grain,wall seep,lichen wall,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
3697,232,34,orchid_engine,Cai,steam tea,valve cistern,sleep cot,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3698,232,34,moss_ward,Milo,moss bread,rain jar,moss hall,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
3699,232,34,glass_harbor,Sera,kelp roll,fog catcher,net room,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
3700,232,34,cinder_garden,Juno,cool mash,cool basin,shade tent,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3701,232,34,lichen_bridge,Luma,lichen soup,meal cistern,meal room,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3702,232,34,orchid_engine,Dax,gear stew,condense pan,warm vent,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3703,232,34,moss_ward,Tala,root cakes,spring pipe,dry loft,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3704,232,34,glass_harbor,Nia,salt porridge,cistern,lamp bunk,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
3705,232,34,cinder_garden,Pax,ember fruit,dew tray,seed shelf,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
3706,232,34,lichen_bridge,Rin,bridge stew,wall seep,rest alcove,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
3707,232,34,orchid_engine,Eli,orchid rice,valve cistern,orchid bay,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3708,232,34,moss_ward,Ari,broth,rain jar,root alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3709,232,34,glass_harbor,Oren,tea loaf,fog catcher,steam alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3710,232,34,cinder_garden,Vale,seed meal,cool basin,cool basin,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3711,232,34,lichen_bridge,Sol,rope grain,meal cistern,lichen wall,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3712,233,34,moss_ward,Ari,broth,spring pipe,dry loft,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
3713,233,34,glass_harbor,Oren,tea loaf,cistern,lamp bunk,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3714,233,34,cinder_garden,Vale,seed meal,dew tray,seed shelf,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
3715,233,34,lichen_bridge,Sol,rope grain,wall seep,rest alcove,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
3716,233,34,orchid_engine,Bea,steam tea,valve cistern,orchid bay,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3717,233,34,moss_ward,Fay,moss bread,rain jar,root alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3718,233,34,glass_harbor,Puck,kelp roll,fog catcher,steam alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3719,233,34,cinder_garden,Wren,cool mash,cool basin,cool basin,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3720,233,34,lichen_bridge,Kio,lichen soup,meal cistern,lichen wall,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
3721,233,34,orchid_engine,Cai,gear stew,condense pan,sleep cot,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3722,233,34,moss_ward,Milo,root cakes,spring pipe,moss hall,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
3723,233,34,glass_harbor,Sera,salt porridge,cistern,net room,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3724,233,34,cinder_garden,Juno,ember fruit,dew tray,shade tent,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3725,233,34,lichen_bridge,Luma,bridge stew,wall seep,meal room,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3726,233,34,orchid_engine,Dax,orchid rice,valve cistern,warm vent,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3727,233,34,moss_ward,Tala,broth,rain jar,dry loft,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3728,234,34,cinder_garden,Juno,ember fruit,cool basin,cool basin,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3729,234,34,lichen_bridge,Luma,bridge stew,meal cistern,lichen wall,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3730,234,34,orchid_engine,Dax,orchid rice,condense pan,sleep cot,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3731,234,34,moss_ward,Tala,broth,spring pipe,moss hall,180.0,180.0,170.0,170.0,8,9,0.0,0.0,0.0,0.0,normal meal,True,True
3732,234,34,glass_harbor,Nia,tea loaf,cistern,net room,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3733,234,34,cinder_garden,Pax,seed meal,dew tray,shade tent,180.0,180.0,170.0,170.0,7,9,0.0,0.018,0.0,0.016,normal meal,True,True
3734,234,34,lichen_bridge,Rin,rope grain,wall seep,meal room,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3735,234,34,orchid_engine,Eli,steam tea,valve cistern,warm vent,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
3736,234,34,moss_ward,Ari,moss bread,rain jar,dry loft,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3737,234,34,glass_harbor,Oren,kelp roll,fog catcher,lamp bunk,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3738,234,34,cinder_garden,Vale,cool mash,cool basin,seed shelf,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3739,234,34,lichen_bridge,Sol,lichen soup,meal cistern,rest alcove,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3740,234,34,orchid_engine,Bea,gear stew,condense pan,orchid bay,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3741,234,34,moss_ward,Fay,root cakes,spring pipe,root alcove,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
3742,234,34,glass_harbor,Puck,salt porridge,cistern,steam alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3743,234,34,cinder_garden,Wren,ember fruit,dew tray,cool basin,180.0,180.0,170.0,170.0,8,9,0.018,0.0,0.016,0.0,normal meal,True,True
3744,235,34,orchid_engine,Bea,gear stew,valve cistern,warm vent,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
3745,235,34,moss_ward,Fay,root cakes,rain jar,dry loft,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3746,235,34,glass_harbor,Puck,salt porridge,fog catcher,lamp bunk,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
3747,235,34,cinder_garden,Wren,ember fruit,cool basin,seed shelf,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
3748,235,34,lichen_bridge,Kio,bridge stew,meal cistern,rest alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3749,235,34,orchid_engine,Cai,orchid rice,condense pan,orchid bay,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3750,235,34,moss_ward,Milo,broth,spring pipe,root alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3751,235,34,glass_harbor,Sera,tea loaf,cistern,steam alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3752,235,34,cinder_garden,Juno,seed meal,dew tray,cool basin,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
3753,235,34,lichen_bridge,Luma,rope grain,wall seep,lichen wall,180.0,180.0,170.0,170.0,7,9,0.0,0.018,0.0,0.016,normal meal,True,True
3754,235,34,orchid_engine,Dax,steam tea,valve cistern,sleep cot,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
3755,235,34,moss_ward,Tala,moss bread,rain jar,moss hall,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
3756,235,34,glass_harbor,Nia,kelp roll,fog catcher,net room,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
3757,235,34,cinder_garden,Pax,cool mash,cool basin,shade tent,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3758,235,34,lichen_bridge,Rin,lichen soup,meal cistern,meal room,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
3759,235,34,orchid_engine,Eli,gear stew,condense pan,warm vent,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3760,236,34,glass_harbor,Nia,kelp roll,cistern,steam alcove,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3761,236,34,cinder_garden,Pax,cool mash,dew tray,cool basin,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3762,236,34,lichen_bridge,Rin,lichen soup,wall seep,lichen wall,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
3763,236,34,orchid_engine,Eli,gear stew,valve cistern,sleep cot,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
