tick_id,day,settlement_id,resident_id,animation_id,gaze_keyframes,posture_keyframes,gesture_keyframes,duration_ms,loop_mode,relationship,queue_pressure,trust_repair_need,animation_matches_state,visible_animation_timeline,not_private_workspace_dump
2774,155,riverbend,Cee,anim:riverbend:Cee:1388,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.351,0.0,True,True,True
2775,155,roofward,Fay,anim:roofward:Fay:1386,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2775,155,roofward,Sera,anim:roofward:Sera:1387,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2775,155,roofward,Orr,anim:roofward:Orr:1388,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2776,155,archive,Nia,anim:archive:Nia:1386,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2776,155,archive,Toma,anim:archive:Toma:1387,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2776,155,archive,Vell,anim:archive:Vell:1388,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2777,155,signal,Milo,anim:signal:Milo:1386,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.428,0.0,True,True,True
2777,155,signal,Ren,anim:signal:Ren:1387,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2777,155,signal,Kesh,anim:signal:Kesh:1388,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2778,155,orchard,Ivo,anim:orchard:Ivo:1389,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.206,0.0,True,True,True
2778,155,orchard,Mara,anim:orchard:Mara:1390,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2778,155,orchard,Pim,anim:orchard:Pim:1391,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2779,155,repair_ring,Juno,anim:repair_ring:Juno:1389,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2779,155,repair_ring,Pax,anim:repair_ring:Pax:1390,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2779,155,repair_ring,Vale,anim:repair_ring:Vale:1391,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2780,155,riverbend,Ari,anim:riverbend:Ari:1389,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.343,0.0,True,True,True
2780,155,riverbend,Lio,anim:riverbend:Lio:1390,look-away>brief-check>look-away,turn-away>guarded>half-open,protect-tool>small-nod>still,920,hold-last,0.98,0.624,0.2312,True,True,True
2780,155,riverbend,Cee,anim:riverbend:Cee:1391,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.351,0.0,True,True,True
2781,155,roofward,Fay,anim:roofward:Fay:1389,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.206,0.0,True,True,True
2781,155,roofward,Sera,anim:roofward:Sera:1390,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2781,155,roofward,Orr,anim:roofward:Orr:1391,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2782,155,archive,Nia,anim:archive:Nia:1389,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2782,155,archive,Toma,anim:archive:Toma:1390,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2782,155,archive,Vell,anim:archive:Vell:1391,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2783,155,signal,Milo,anim:signal:Milo:1389,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.428,0.0,True,True,True
2783,155,signal,Ren,anim:signal:Ren:1390,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2783,155,signal,Kesh,anim:signal:Kesh:1391,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.351,0.0,True,True,True
2784,155,orchard,Ivo,anim:orchard:Ivo:1392,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2784,155,orchard,Mara,anim:orchard:Mara:1393,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2784,155,orchard,Pim,anim:orchard:Pim:1394,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2785,155,repair_ring,Juno,anim:repair_ring:Juno:1392,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2785,155,repair_ring,Pax,anim:repair_ring:Pax:1393,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2785,155,repair_ring,Vale,anim:repair_ring:Vale:1394,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2786,155,riverbend,Ari,anim:riverbend:Ari:1392,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.343,0.0,True,True,True
2786,155,riverbend,Lio,anim:riverbend:Lio:1393,look-away>brief-check>look-away,turn-away>guarded>half-open,protect-tool>small-nod>still,920,hold-last,0.98,0.624,0.2312,True,True,True
2786,155,riverbend,Cee,anim:riverbend:Cee:1394,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.353,0.0,True,True,True
2787,155,roofward,Fay,anim:roofward:Fay:1392,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2787,155,roofward,Sera,anim:roofward:Sera:1393,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2787,155,roofward,Orr,anim:roofward:Orr:1394,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2788,155,archive,Nia,anim:archive:Nia:1392,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2788,155,archive,Toma,anim:archive:Toma:1393,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2788,155,archive,Vell,anim:archive:Vell:1394,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2789,155,signal,Milo,anim:signal:Milo:1392,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.428,0.0,True,True,True
2789,155,signal,Ren,anim:signal:Ren:1393,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2789,155,signal,Kesh,anim:signal:Kesh:1394,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.351,0.0,True,True,True
2790,156,repair_ring,Juno,anim:repair_ring:Juno:1395,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2790,156,repair_ring,Pax,anim:repair_ring:Pax:1396,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2790,156,repair_ring,Vale,anim:repair_ring:Vale:1397,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2791,156,riverbend,Ari,anim:riverbend:Ari:1395,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.343,0.0,True,True,True
2791,156,riverbend,Lio,anim:riverbend:Lio:1396,look-away>brief-check>look-away,turn-away>guarded>half-open,protect-tool>small-nod>still,920,hold-last,0.98,0.626,0.2312,True,True,True
2791,156,riverbend,Cee,anim:riverbend:Cee:1397,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.353,0.0,True,True,True
2792,156,roofward,Fay,anim:roofward:Fay:1395,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2792,156,roofward,Sera,anim:roofward:Sera:1396,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2792,156,roofward,Orr,anim:roofward:Orr:1397,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2793,156,archive,Nia,anim:archive:Nia:1395,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2793,156,archive,Toma,anim:archive:Toma:1396,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2793,156,archive,Vell,anim:archive:Vell:1397,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2794,156,signal,Milo,anim:signal:Milo:1395,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.428,0.0,True,True,True
2794,156,signal,Ren,anim:signal:Ren:1396,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2794,156,signal,Kesh,anim:signal:Kesh:1397,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.351,0.0,True,True,True
2795,156,orchard,Ivo,anim:orchard:Ivo:1395,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2795,156,orchard,Mara,anim:orchard:Mara:1396,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2795,156,orchard,Pim,anim:orchard:Pim:1397,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.206,0.0,True,True,True
2796,156,repair_ring,Juno,anim:repair_ring:Juno:1398,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2796,156,repair_ring,Pax,anim:repair_ring:Pax:1399,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2796,156,repair_ring,Vale,anim:repair_ring:Vale:1400,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2797,156,riverbend,Ari,anim:riverbend:Ari:1398,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.343,0.0,True,True,True
2797,156,riverbend,Lio,anim:riverbend:Lio:1399,look-away>brief-check>look-away,turn-away>guarded>half-open,protect-tool>small-nod>still,920,hold-last,0.98,0.626,0.2312,True,True,True
2797,156,riverbend,Cee,anim:riverbend:Cee:1400,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.353,0.0,True,True,True
2798,156,roofward,Fay,anim:roofward:Fay:1398,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2798,156,roofward,Sera,anim:roofward:Sera:1399,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2798,156,roofward,Orr,anim:roofward:Orr:1400,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.206,0.0,True,True,True
2799,156,archive,Nia,anim:archive:Nia:1398,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2799,156,archive,Toma,anim:archive:Toma:1399,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2799,156,archive,Vell,anim:archive:Vell:1400,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2800,156,signal,Milo,anim:signal:Milo:1398,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.428,0.0,True,True,True
2800,156,signal,Ren,anim:signal:Ren:1399,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.351,0.0,True,True,True
2800,156,signal,Kesh,anim:signal:Kesh:1400,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.351,0.0,True,True,True
2801,156,orchard,Ivo,anim:orchard:Ivo:1398,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2801,156,orchard,Mara,anim:orchard:Mara:1399,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2801,156,orchard,Pim,anim:orchard:Pim:1400,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2802,156,repair_ring,Juno,anim:repair_ring:Juno:1401,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2802,156,repair_ring,Pax,anim:repair_ring:Pax:1402,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2802,156,repair_ring,Vale,anim:repair_ring:Vale:1403,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2803,156,riverbend,Ari,anim:riverbend:Ari:1401,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.343,0.0,True,True,True
2803,156,riverbend,Lio,anim:riverbend:Lio:1402,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.628,0.2096,True,True,True
2803,156,riverbend,Cee,anim:riverbend:Cee:1403,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.353,0.0,True,True,True
2804,156,roofward,Fay,anim:roofward:Fay:1401,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2804,156,roofward,Sera,anim:roofward:Sera:1402,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2804,156,roofward,Orr,anim:roofward:Orr:1403,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2805,156,archive,Nia,anim:archive:Nia:1401,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2805,156,archive,Toma,anim:archive:Toma:1402,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2805,156,archive,Vell,anim:archive:Vell:1403,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2806,156,signal,Milo,anim:signal:Milo:1401,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.428,0.0,True,True,True
2806,156,signal,Ren,anim:signal:Ren:1402,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.351,0.0,True,True,True
2806,156,signal,Kesh,anim:signal:Kesh:1403,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.351,0.0,True,True,True
2807,156,orchard,Ivo,anim:orchard:Ivo:1401,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2807,156,orchard,Mara,anim:orchard:Mara:1402,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2807,156,orchard,Pim,anim:orchard:Pim:1403,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2808,157,riverbend,Ari,anim:riverbend:Ari:1404,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.345,0.0,True,True,True
2808,157,riverbend,Lio,anim:riverbend:Lio:1405,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.628,0.2096,True,True,True
2808,157,riverbend,Cee,anim:riverbend:Cee:1406,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.353,0.0,True,True,True
2809,157,roofward,Fay,anim:roofward:Fay:1404,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2809,157,roofward,Sera,anim:roofward:Sera:1405,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2809,157,roofward,Orr,anim:roofward:Orr:1406,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2810,157,archive,Nia,anim:archive:Nia:1404,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2810,157,archive,Toma,anim:archive:Toma:1405,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2810,157,archive,Vell,anim:archive:Vell:1406,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2811,157,signal,Milo,anim:signal:Milo:1404,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.428,0.0,True,True,True
2811,157,signal,Ren,anim:signal:Ren:1405,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.351,0.0,True,True,True
2811,157,signal,Kesh,anim:signal:Kesh:1406,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.351,0.0,True,True,True
2812,157,orchard,Ivo,anim:orchard:Ivo:1404,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2812,157,orchard,Mara,anim:orchard:Mara:1405,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.2,0.0,True,True,True
2812,157,orchard,Pim,anim:orchard:Pim:1406,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2813,157,repair_ring,Juno,anim:repair_ring:Juno:1404,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2813,157,repair_ring,Pax,anim:repair_ring:Pax:1405,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2813,157,repair_ring,Vale,anim:repair_ring:Vale:1406,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2814,157,riverbend,Ari,anim:riverbend:Ari:1407,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.345,0.0,True,True,True
2814,157,riverbend,Lio,anim:riverbend:Lio:1408,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.628,0.2096,True,True,True
2814,157,riverbend,Cee,anim:riverbend:Cee:1409,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.353,0.0,True,True,True
2815,157,roofward,Fay,anim:roofward:Fay:1407,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2815,157,roofward,Sera,anim:roofward:Sera:1408,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.2,0.0,True,True,True
2815,157,roofward,Orr,anim:roofward:Orr:1409,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
