tick_id,day,settlement_id,object_id,owner_id,object_use,avatar_action,permission_state,inventory_before,inventory_after,location_after,owner_badge_visible,permission_badge_visible,rollback_action_visible,consequence_visible,ownership_respected_or_repairable
2805,156,archive,clean cloth,shared,care,start_conversation,observed,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
2806,156,signal,mast rope,Milo,repair,pickup_owned_object,deferred,empty,empty,mast base,True,True,True,True,True
2807,156,orchard,market token,Mara,trade,drop_object,returning,empty,empty,satchel shed,True,True,True,True,True
2808,157,riverbend,ridge lantern,Lio,signal,approach_group,observed,empty,empty,arrival court,True,True,True,True,True
2809,157,roofward,brass hinge,Orr,repair,request_permission,granted,empty,empty,sun sill,True,True,True,True,True
2810,157,archive,clean cloth,shared,care,pickup_shared_object,granted,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
2811,157,signal,mast rope,Milo,repair,return_object,returning,empty,empty,mast base,True,True,True,True,True
2812,157,orchard,market token,Mara,trade,wait_respectfully,respectful,empty,empty,satchel shed,True,True,True,True,True
2813,157,repair_ring,bell gauge,Vale,diagnostic,listen_memory,respectful,empty,empty,wire bench,True,True,True,True,True
2814,157,riverbend,dry shawl,shared,care,return_object,returning,empty,empty,arrival court,True,True,True,True,True
2815,157,roofward,sun lens,Fay,craft,wait_respectfully,respectful,empty,empty,glass stair,True,True,True,True,True
2816,157,archive,ink ribbon,Toma,craft,listen_memory,respectful,clean cloth,clean cloth,spool room,True,True,True,True,True
2817,157,signal,signal lens,Kesh,craft,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
2818,157,orchard,apple wrap,shared,care,turn_right,observed,empty,empty,mud row,True,True,True,True,True
2819,157,repair_ring,insulated tongs,Juno,repair,start_conversation,observed,empty,empty,wire bench,True,True,True,True,True
2820,157,riverbend,ridge lantern,Lio,signal,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
2821,157,roofward,brass hinge,Orr,repair,turn_right,observed,empty,empty,sun sill,True,True,True,True,True
2822,157,archive,clean cloth,shared,care,start_conversation,observed,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
2823,157,signal,mast rope,Milo,repair,pickup_owned_object,deferred,empty,empty,mast base,True,True,True,True,True
2824,157,orchard,market token,Mara,trade,drop_object,returning,empty,empty,satchel shed,True,True,True,True,True
2825,157,repair_ring,bell gauge,Vale,diagnostic,apologize,repairing,empty,empty,wire bench,True,True,True,True,True
2826,158,roofward,brass hinge,Orr,repair,request_permission,granted,empty,empty,sun sill,True,True,True,True,True
2827,158,archive,clean cloth,shared,care,pickup_shared_object,granted,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
2828,158,signal,mast rope,Milo,repair,return_object,returning,empty,empty,mast base,True,True,True,True,True
2829,158,orchard,market token,Mara,trade,wait_respectfully,respectful,empty,empty,satchel shed,True,True,True,True,True
2830,158,repair_ring,bell gauge,Vale,diagnostic,listen_memory,respectful,empty,empty,wire bench,True,True,True,True,True
2831,158,riverbend,dry shawl,shared,care,return_object,returning,empty,empty,arrival court,True,True,True,True,True
2832,158,roofward,sun lens,Fay,craft,wait_respectfully,respectful,empty,empty,glass stair,True,True,True,True,True
2833,158,archive,ink ribbon,Toma,craft,listen_memory,respectful,clean cloth,clean cloth,spool room,True,True,True,True,True
2834,158,signal,signal lens,Kesh,craft,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
2835,158,orchard,apple wrap,shared,care,turn_right,observed,empty,empty,mud row,True,True,True,True,True
2836,158,repair_ring,insulated tongs,Juno,repair,start_conversation,observed,empty,empty,wire bench,True,True,True,True,True
2837,158,riverbend,ridge lantern,Lio,signal,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
2838,158,roofward,brass hinge,Orr,repair,turn_right,observed,empty,empty,sun sill,True,True,True,True,True
2839,158,archive,clean cloth,shared,care,start_conversation,observed,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
2840,158,signal,mast rope,Milo,repair,pickup_owned_object,not_requested,empty,mast rope,avatar inventory,True,True,True,True,True
2841,158,orchard,market token,Mara,trade,drop_object,returning,empty,empty,satchel shed,True,True,True,True,True
2842,158,repair_ring,bell gauge,Vale,diagnostic,apologize,repairing,empty,empty,wire bench,True,True,True,True,True
2843,158,riverbend,dry shawl,shared,care,pickup_owned_object,deferred,empty,empty,arrival court,True,True,True,True,True
2844,159,archive,clean cloth,shared,care,pickup_shared_object,granted,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
2845,159,signal,mast rope,Milo,repair,return_object,returning,mast rope,empty,lantern walk,True,True,True,True,True
2846,159,orchard,market token,Mara,trade,wait_respectfully,respectful,empty,empty,satchel shed,True,True,True,True,True
2847,159,repair_ring,bell gauge,Vale,diagnostic,listen_memory,respectful,empty,empty,wire bench,True,True,True,True,True
2848,159,riverbend,dry shawl,shared,care,return_object,returning,empty,empty,arrival court,True,True,True,True,True
2849,159,roofward,sun lens,Fay,craft,wait_respectfully,respectful,empty,empty,glass stair,True,True,True,True,True
2850,159,archive,ink ribbon,Toma,craft,listen_memory,respectful,clean cloth,clean cloth,spool room,True,True,True,True,True
2851,159,signal,signal lens,Kesh,craft,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
2852,159,orchard,apple wrap,shared,care,turn_right,observed,empty,empty,mud row,True,True,True,True,True
2853,159,repair_ring,insulated tongs,Juno,repair,start_conversation,observed,empty,empty,wire bench,True,True,True,True,True
2854,159,riverbend,ridge lantern,Lio,signal,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
2855,159,roofward,brass hinge,Orr,repair,turn_right,observed,empty,empty,sun sill,True,True,True,True,True
2856,159,archive,clean cloth,shared,care,start_conversation,observed,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
2857,159,signal,mast rope,Milo,repair,pickup_owned_object,deferred,empty,empty,lantern walk,True,True,True,True,True
2858,159,orchard,market token,Mara,trade,drop_object,returning,empty,empty,satchel shed,True,True,True,True,True
2859,159,repair_ring,bell gauge,Vale,diagnostic,apologize,repairing,empty,empty,wire bench,True,True,True,True,True
2860,159,riverbend,dry shawl,shared,care,pickup_owned_object,not_requested,empty,dry shawl,avatar inventory,True,True,True,True,True
2861,159,roofward,sun lens,Fay,craft,drop_object,returning,empty,empty,glass stair,True,True,True,True,True
2862,160,signal,mast rope,Milo,repair,return_object,returning,empty,empty,lantern walk,True,True,True,True,True
2863,160,orchard,market token,Mara,trade,wait_respectfully,respectful,empty,empty,satchel shed,True,True,True,True,True
2864,160,repair_ring,bell gauge,Vale,diagnostic,listen_memory,respectful,empty,empty,wire bench,True,True,True,True,True
2865,160,riverbend,dry shawl,shared,care,return_object,returning,dry shawl,empty,wet crossing,True,True,True,True,True
2866,160,roofward,sun lens,Fay,craft,wait_respectfully,respectful,empty,empty,glass stair,True,True,True,True,True
2867,160,archive,ink ribbon,Toma,craft,listen_memory,respectful,clean cloth,clean cloth,spool room,True,True,True,True,True
2868,160,signal,signal lens,Kesh,craft,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
2869,160,orchard,apple wrap,shared,care,turn_right,observed,empty,empty,mud row,True,True,True,True,True
2870,160,repair_ring,insulated tongs,Juno,repair,start_conversation,observed,empty,empty,wire bench,True,True,True,True,True
2871,160,riverbend,ridge lantern,Lio,signal,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
2872,160,roofward,brass hinge,Orr,repair,turn_right,observed,empty,empty,sun sill,True,True,True,True,True
2873,160,archive,clean cloth,shared,care,start_conversation,observed,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
2874,160,signal,mast rope,Milo,repair,pickup_owned_object,deferred,empty,empty,lantern walk,True,True,True,True,True
2875,160,orchard,market token,Mara,trade,drop_object,returning,empty,empty,satchel shed,True,True,True,True,True
2876,160,repair_ring,bell gauge,Vale,diagnostic,apologize,repairing,empty,empty,wire bench,True,True,True,True,True
2877,160,riverbend,dry shawl,shared,care,pickup_owned_object,deferred,empty,empty,wet crossing,True,True,True,True,True
2878,160,roofward,sun lens,Fay,craft,drop_object,returning,empty,empty,glass stair,True,True,True,True,True
2879,160,archive,ink ribbon,Toma,craft,apologize,repairing,clean cloth,clean cloth,spool room,True,True,True,True,True
2880,161,orchard,market token,Mara,trade,wait_respectfully,respectful,empty,empty,satchel shed,True,True,True,True,True
2881,161,repair_ring,bell gauge,Vale,diagnostic,listen_memory,respectful,empty,empty,wire bench,True,True,True,True,True
2882,161,riverbend,dry shawl,shared,care,return_object,returning,empty,empty,wet crossing,True,True,True,True,True
2883,161,roofward,sun lens,Fay,craft,wait_respectfully,respectful,empty,empty,glass stair,True,True,True,True,True
2884,161,archive,ink ribbon,Toma,craft,listen_memory,respectful,clean cloth,clean cloth,spool room,True,True,True,True,True
2885,161,signal,signal lens,Kesh,craft,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
2886,161,orchard,apple wrap,shared,care,turn_right,observed,empty,empty,mud row,True,True,True,True,True
2887,161,repair_ring,insulated tongs,Juno,repair,start_conversation,observed,empty,empty,wire bench,True,True,True,True,True
2888,161,riverbend,ridge lantern,Lio,signal,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
2889,161,roofward,brass hinge,Orr,repair,turn_right,observed,empty,empty,sun sill,True,True,True,True,True
2890,161,archive,clean cloth,shared,care,start_conversation,observed,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
2891,161,signal,mast rope,Milo,repair,pickup_owned_object,deferred,empty,empty,lantern walk,True,True,True,True,True
2892,161,orchard,market token,Mara,trade,drop_object,returning,empty,empty,satchel shed,True,True,True,True,True
2893,161,repair_ring,bell gauge,Vale,diagnostic,apologize,repairing,empty,empty,wire bench,True,True,True,True,True
2894,161,riverbend,dry shawl,shared,care,pickup_owned_object,deferred,empty,empty,wet crossing,True,True,True,True,True
2895,161,roofward,sun lens,Fay,craft,drop_object,returning,empty,empty,glass stair,True,True,True,True,True
2896,161,archive,ink ribbon,Toma,craft,apologize,repairing,clean cloth,clean cloth,spool room,True,True,True,True,True
2897,161,signal,signal lens,Kesh,craft,offer_help,respectful,empty,empty,arrival court,True,True,True,True,True
2898,162,repair_ring,bell gauge,Vale,diagnostic,listen_memory,respectful,empty,empty,wire bench,True,True,True,True,True
2899,162,riverbend,dry shawl,shared,care,return_object,returning,empty,empty,wet crossing,True,True,True,True,True
2900,162,roofward,sun lens,Fay,craft,wait_respectfully,respectful,empty,empty,glass stair,True,True,True,True,True
2901,162,archive,ink ribbon,Toma,craft,listen_memory,respectful,clean cloth,clean cloth,spool room,True,True,True,True,True
2902,162,signal,signal lens,Kesh,craft,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
2903,162,orchard,apple wrap,shared,care,turn_right,observed,empty,empty,mud row,True,True,True,True,True
2904,162,repair_ring,insulated tongs,Juno,repair,start_conversation,observed,empty,empty,wire bench,True,True,True,True,True
2905,162,riverbend,ridge lantern,Lio,signal,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
2906,162,roofward,brass hinge,Orr,repair,turn_right,observed,empty,empty,sun sill,True,True,True,True,True
2907,162,archive,clean cloth,shared,care,start_conversation,observed,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
2908,162,signal,mast rope,Milo,repair,pickup_owned_object,deferred,empty,empty,lantern walk,True,True,True,True,True
2909,162,orchard,market token,Mara,trade,drop_object,returning,empty,empty,satchel shed,True,True,True,True,True
2910,162,repair_ring,bell gauge,Vale,diagnostic,apologize,repairing,empty,empty,wire bench,True,True,True,True,True
2911,162,riverbend,dry shawl,shared,care,pickup_owned_object,deferred,empty,empty,wet crossing,True,True,True,True,True
2912,162,roofward,sun lens,Fay,craft,drop_object,returning,empty,empty,glass stair,True,True,True,True,True
2913,162,archive,ink ribbon,Toma,craft,apologize,repairing,clean cloth,clean cloth,spool room,True,True,True,True,True
2914,162,signal,signal lens,Kesh,craft,offer_help,respectful,empty,empty,arrival court,True,True,True,True,True
2915,162,orchard,apple wrap,shared,care,inspect_inventory,observed,empty,empty,mud row,True,True,True,True,True
2916,163,riverbend,dry shawl,shared,care,return_object,returning,empty,empty,wet crossing,True,True,True,True,True
2917,163,roofward,sun lens,Fay,craft,wait_respectfully,respectful,empty,empty,glass stair,True,True,True,True,True
2918,163,archive,ink ribbon,Toma,craft,listen_memory,respectful,clean cloth,clean cloth,spool room,True,True,True,True,True
2919,163,signal,signal lens,Kesh,craft,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
2920,163,orchard,apple wrap,shared,care,turn_right,observed,empty,empty,mud row,True,True,True,True,True
2921,163,repair_ring,insulated tongs,Juno,repair,start_conversation,observed,empty,empty,wire bench,True,True,True,True,True
2922,163,riverbend,ridge lantern,Lio,signal,move_forward,observed,empty,empty,arrival court,True,True,True,True,True
2923,163,roofward,brass hinge,Orr,repair,turn_right,observed,empty,empty,sun sill,True,True,True,True,True
