tick_id,day,session_id,settlement_id,resident_id,site_id,start_x,start_y,target_x,target_y,distance_before,distance_after,path_nodes,collision_or_boundary,arrived_or_closer,sensory_marker,frequency_hz,flower_phase
3131,174,session-029,orchid_engine,Bea,gear_wash,5,10,8,8,5,1,5->10|6->11|7->12|8->12|9->12,clear,True,gear oil,44.3945,0.847079
3132,175,session-030,glass_harbor,Nia,lamp_pier,2,10,3,9,2,0,2->10|3->11|4->12,clear,True,lamp oil,40.8845,0.817333
3133,175,session-030,cinder_garden,Pax,ash_path,3,1,5,9,10,6,3->1|4->2|5->3|6->3|7->3,clear,True,cool ash,43.4185,0.841111
3134,175,session-030,lichen_bridge,Rin,meal_room,4,3,9,5,7,3,4->3|5->4|6->5|7->5|8->5,clear,True,lichen soup,42.097214,0.832889
3135,175,session-030,orchid_engine,Eli,engine_ring,5,5,4,3,3,0,5->5|6->6|7->7|8->7,wet edge reroute,True,warm iron,44.4475,0.858667
3136,175,session-030,moss_ward,Ari,blanket_room,6,7,6,4,3,0,6->7|7->8|8->9|9->9,clear,True,warm wool,39.7985,0.815444
3137,175,session-030,glass_harbor,Oren,fog_rail,7,9,11,3,10,6,7->9|8->10|9->11|10->11|11->11,clear,True,cold fog,40.9125,0.831222
3138,175,session-030,cinder_garden,Vale,seed_shelf,8,0,2,5,11,7,8->0|9->1|10->2|11->2|12->2,clear,True,seed oil,43.471864,0.855
3139,175,session-030,lichen_bridge,Sol,signal_post,9,2,6,10,11,7,9->2|10->3|11->4|12->4|13->4,clear,True,bell hum,42.142864,0.846778
3140,175,session-030,orchid_engine,Bea,orchid_bay,10,4,12,4,2,0,10->4|11->5|12->6,clear,True,orchid steam,44.5025,0.872556
3141,175,session-030,moss_ward,Fay,rain_gate,11,6,2,8,11,7,11->6|12->7|13->8|14->8|15->8,clear,True,wet moss,39.824864,0.829333
3142,175,session-030,glass_harbor,Puck,net_room,12,8,7,5,8,4,12->8|13->9|14->10|15->10|16->10,clear,True,salt fiber,40.972,0.845111
3143,175,session-030,cinder_garden,Wren,shade_tent,0,10,10,6,14,10,0->10|1->11|2->12|3->12|4->12,clear,True,dry shade,43.523357,0.868889
3144,175,session-030,lichen_bridge,Kio,rope_bridge,1,1,1,7,6,2,1->1|2->2|3->3|4->3|5->3,clear,True,damp rope,42.2115,0.860667
3145,175,session-030,orchid_engine,Cai,gear_wash,2,3,8,8,11,7,2->3|3->4|4->5|5->5|6->5,clear,True,gear oil,44.528864,0.886444
3146,175,session-030,moss_ward,Milo,root_alcove,3,5,9,2,9,5,3->5|4->6|5->7|6->7|7->7,clear,True,root ink,39.8835,0.843222
3147,175,session-030,glass_harbor,Sera,lamp_pier,4,7,3,9,3,0,4->7|5->8|6->9|7->9,clear,True,lamp oil,41.0495,0.859
3148,175,session-030,cinder_garden,Juno,ash_path,5,9,5,9,0,0,5->9,clear,True,cool ash,43.6105,0.882778
3149,175,session-030,lichen_bridge,Luma,meal_room,6,0,9,5,8,4,6->0|7->1|8->2|9->2|10->2,clear,True,lichen soup,42.259,0.874556
3150,176,session-030,moss_ward,Fay,blanket_room,3,0,6,4,7,3,3->0|4->1|5->2|6->2|7->2,clear,True,warm wool,39.933214,0.85481
3151,176,session-030,glass_harbor,Puck,fog_rail,4,2,11,3,8,4,4->2|5->3|6->4|7->4|8->4,clear,True,cold fog,41.071,0.870587
3152,176,session-030,cinder_garden,Wren,seed_shelf,5,4,2,5,4,0,5->4|6->5|7->6|8->6|9->6,clear,True,seed oil,43.6545,0.894365
3153,176,session-030,lichen_bridge,Kio,signal_post,6,6,6,10,4,0,6->6|7->7|8->8|9->8|10->8,clear,True,bell hum,42.3255,0.886143
3154,176,session-030,orchid_engine,Cai,orchid_bay,7,8,12,4,9,5,7->8|8->9|9->10|10->10|11->10,wet edge reroute,True,orchid steam,44.6315,0.911921
3155,176,session-030,moss_ward,Milo,rain_gate,8,10,2,8,8,4,8->10|9->11|10->12|11->12|12->12,clear,True,wet moss,39.985,0.868698
3156,176,session-030,glass_harbor,Sera,net_room,9,1,7,5,6,2,9->1|10->2|11->3|12->3|13->3,clear,True,salt fiber,41.1335,0.884476
3157,176,session-030,cinder_garden,Juno,shade_tent,10,3,10,6,3,0,10->3|11->4|12->5|13->5,clear,True,dry shade,43.7095,0.908254
3158,176,session-030,lichen_bridge,Luma,rope_bridge,11,5,1,7,12,8,11->5|12->6|13->7|14->7|15->7,clear,True,damp rope,42.3505,0.900032
3159,176,session-030,orchid_engine,Dax,gear_wash,12,7,8,8,5,1,12->7|13->8|14->9|15->9|16->9,clear,True,gear oil,44.7025,0.92581
3160,176,session-030,moss_ward,Tala,root_alcove,0,9,9,2,16,12,0->9|1->10|2->11|3->11|4->11,clear,True,root ink,40.02875,0.882587
3161,176,session-030,glass_harbor,Nia,lamp_pier,1,0,3,9,11,7,1->0|2->1|3->2|4->2|5->2,clear,True,lamp oil,41.174864,0.898365
3162,176,session-030,cinder_garden,Pax,ash_path,2,2,5,9,10,6,2->2|3->3|4->4|5->4|6->4,clear,True,cool ash,43.7375,0.922143
3163,176,session-030,lichen_bridge,Rin,meal_room,3,4,9,5,7,3,3->4|4->5|5->6|6->6|7->6,clear,True,lichen soup,42.416214,0.913921
3164,176,session-030,orchid_engine,Eli,engine_ring,4,6,4,3,3,0,4->6|5->7|6->8|7->8,clear,True,warm iron,44.7665,0.939698
3165,176,session-030,moss_ward,Ari,blanket_room,5,8,6,4,5,1,5->8|6->9|7->10|8->10|9->10,clear,True,warm wool,40.1085,0.896476
3166,176,session-030,glass_harbor,Oren,fog_rail,6,10,11,3,12,8,6->10|7->11|8->12|9->12|10->12,clear,True,cold fog,41.2285,0.912254
3167,176,session-030,cinder_garden,Vale,seed_shelf,7,1,2,5,9,5,7->1|8->2|9->3|10->3|11->3,clear,True,seed oil,43.7945,0.936032
3168,177,session-030,orchid_engine,Dax,orchid_bay,4,1,12,4,11,7,4->1|5->2|6->3|7->3|8->3,clear,True,orchid steam,44.781864,0.951286
3169,177,session-030,moss_ward,Tala,rain_gate,5,3,2,8,8,4,5->3|6->4|7->5|8->5|9->5,clear,True,wet moss,40.139,0.908063
3170,177,session-030,glass_harbor,Nia,net_room,6,5,7,5,1,0,6->5|7->6,clear,True,salt fiber,41.3025,0.923841
3171,177,session-030,cinder_garden,Pax,shade_tent,7,7,10,6,4,0,7->7|8->8|9->9|10->9|11->9,clear,True,dry shade,43.8635,0.947619
3172,177,session-030,lichen_bridge,Rin,rope_bridge,8,9,1,7,9,5,8->9|9->10|10->11|11->11|12->11,clear,True,damp rope,42.5095,0.939397
3173,177,session-030,orchid_engine,Eli,gear_wash,9,0,8,8,9,5,9->0|10->1|11->2|12->2|13->2,wet edge reroute,True,gear oil,44.8405,0.965175
3174,177,session-030,moss_ward,Ari,root_alcove,10,2,9,2,1,0,10->2|11->3,clear,True,root ink,40.2165,0.921952
3175,177,session-030,glass_harbor,Oren,lamp_pier,11,4,3,9,13,9,11->4|12->5|13->6|14->6|15->6,clear,True,lamp oil,41.326346,0.93773
3176,177,session-030,cinder_garden,Vale,ash_path,12,6,5,9,10,6,12->6|13->7|14->8|15->8|16->8,clear,True,cool ash,43.8915,0.961508
3177,177,session-030,lichen_bridge,Sol,meal_room,0,8,9,5,12,8,0->8|1->9|2->10|3->10|4->10,clear,True,lichen soup,42.5595,0.953286
3178,177,session-030,orchid_engine,Bea,engine_ring,1,10,4,3,10,6,1->10|2->11|3->12|4->12|5->12,clear,True,warm iron,44.8935,0.979063
3179,177,session-030,moss_ward,Fay,blanket_room,2,1,6,4,7,3,2->1|3->2|4->3|5->3|6->3,clear,True,warm wool,40.252214,0.935841
3180,177,session-030,glass_harbor,Puck,fog_rail,3,3,11,3,8,4,3->3|4->4|5->5|6->5|7->5,clear,True,cold fog,41.39,0.951619
3181,177,session-030,cinder_garden,Wren,seed_shelf,4,5,2,5,2,0,4->5|5->6|6->7,clear,True,seed oil,43.9735,0.975397
3182,177,session-030,lichen_bridge,Kio,signal_post,5,7,6,10,4,0,5->7|6->8|7->9|8->9|9->9,clear,True,bell hum,42.6445,0.967175
3183,177,session-030,orchid_engine,Cai,orchid_bay,6,9,12,4,11,7,6->9|7->10|8->11|9->11|10->11,clear,True,orchid steam,44.946864,0.992952
3184,177,session-030,moss_ward,Milo,rain_gate,7,0,2,8,13,9,7->0|8->1|9->2|10->2|11->2,clear,True,wet moss,40.295346,0.94973
3185,177,session-030,glass_harbor,Sera,net_room,8,2,7,5,4,0,8->2|9->3|10->4|11->4|12->4,clear,True,salt fiber,41.4675,0.965508
3186,178,session-030,lichen_bridge,Sol,rope_bridge,5,2,1,7,9,5,5->2|6->3|7->4|8->4|9->4,clear,True,damp rope,42.6635,0.978762
3187,178,session-030,orchid_engine,Bea,gear_wash,6,4,8,8,6,2,6->4|7->5|8->6|9->6|10->6,clear,True,gear oil,45.0045,0.00454
3188,178,session-030,moss_ward,Fay,root_alcove,7,6,9,2,6,2,7->6|8->7|9->8|10->8|11->8,clear,True,root ink,40.3555,0.961317
3189,178,session-030,glass_harbor,Puck,lamp_pier,8,8,3,9,6,2,8->8|9->9|10->10|11->10|12->10,clear,True,lamp oil,41.4965,0.977095
3190,178,session-030,cinder_garden,Wren,ash_path,9,10,5,9,5,1,9->10|10->11|11->12|12->12|13->12,clear,True,cool ash,44.0635,0.000873
3191,178,session-030,lichen_bridge,Kio,meal_room,10,1,9,5,5,1,10->1|11->2|12->3|13->3|14->3,clear,True,lichen soup,42.7345,0.992651
3192,178,session-030,orchid_engine,Cai,engine_ring,11,3,4,3,7,3,11->3|12->4|13->5|14->5|15->5,wet edge reroute,True,warm iron,45.055214,0.018429
3193,178,session-030,moss_ward,Milo,blanket_room,12,5,6,4,7,3,12->5|13->6|14->7|15->7|16->7,clear,True,warm wool,40.406214,0.975206
3194,178,session-030,glass_harbor,Sera,fog_rail,0,7,11,3,15,11,0->7|1->8|2->9|3->9|4->9,clear,True,cold fog,41.5335,0.990984
3195,178,session-030,cinder_garden,Juno,seed_shelf,1,9,2,5,5,1,1->9|2->10|3->11|4->11|5->11,clear,True,seed oil,44.1185,0.014762
3196,178,session-030,lichen_bridge,Luma,signal_post,2,0,6,10,14,10,2->0|3->1|4->2|5->2|6->2,clear,True,bell hum,42.766357,0.00654
3197,178,session-030,orchid_engine,Dax,orchid_bay,3,2,12,4,11,7,3->2|4->3|5->4|6->4|7->4,clear,True,orchid steam,45.100864,0.032317
3198,178,session-030,moss_ward,Tala,rain_gate,4,4,2,8,6,2,4->4|5->5|6->6|7->6|8->6,clear,True,wet moss,40.4655,0.989095
3199,178,session-030,glass_harbor,Nia,net_room,5,6,7,5,3,0,5->6|6->7|7->8|8->8,clear,True,salt fiber,41.6215,0.004873
3200,178,session-030,cinder_garden,Pax,shade_tent,6,8,10,6,6,2,6->8|7->9|8->10|9->10|10->10,clear,True,dry shade,44.1675,0.028651
3201,178,session-030,lichen_bridge,Rin,rope_bridge,7,10,1,7,9,5,7->10|8->11|9->12|10->12|11->12,clear,True,damp rope,42.8285,0.020429
3202,178,session-030,orchid_engine,Eli,gear_wash,8,1,8,8,7,3,8->1|9->2|10->3|11->3|12->3,clear,True,gear oil,45.165214,0.046206
3203,178,session-030,moss_ward,Ari,root_alcove,9,3,9,2,1,0,9->3|10->4,clear,True,root ink,40.5355,0.002984
3204,179,session-030,cinder_garden,Juno,ash_path,6,3,5,9,7,3,6->3|7->4|8->5|9->5|10->5,clear,True,cool ash,44.207214,0.040238
3205,179,session-030,lichen_bridge,Luma,meal_room,7,5,9,5,2,0,7->5|8->6|9->7,clear,True,lichen soup,42.8975,0.032016
3206,179,session-030,orchid_engine,Dax,engine_ring,8,7,4,3,8,4,8->7|9->8|10->9|11->9|12->9,clear,True,warm iron,45.206,0.057794
3207,179,session-030,moss_ward,Tala,blanket_room,9,9,6,4,8,4,9->9|10->10|11->11|12->11|13->11,clear,True,warm wool,40.557,0.014571
3208,179,session-030,glass_harbor,Nia,fog_rail,10,0,11,3,4,0,10->0|11->1|12->2|13->2|14->2,clear,True,cold fog,41.7205,0.030349
3209,179,session-030,cinder_garden,Pax,seed_shelf,11,2,2,5,12,8,11->2|12->3|13->4|14->4|15->4,clear,True,seed oil,44.2515,0.054127
3210,179,session-030,lichen_bridge,Rin,signal_post,12,4,6,10,12,8,12->4|13->5|14->6|15->6|16->6,clear,True,bell hum,42.9225,0.045905
3211,179,session-030,orchid_engine,Eli,orchid_bay,0,6,12,4,14,10,0->6|1->7|2->8|3->8|4->8,wet edge reroute,True,orchid steam,45.251357,0.071683
3212,179,session-030,moss_ward,Ari,rain_gate,1,8,2,8,1,0,1->8|2->9,clear,True,wet moss,40.6345,0.02846
3213,179,session-030,glass_harbor,Oren,net_room,2,10,7,5,10,6,2->10|3->11|4->12|5->12|6->12,clear,True,salt fiber,41.7485,0.044238
3214,179,session-030,cinder_garden,Vale,shade_tent,3,1,10,6,12,8,3->1|4->2|5->3|6->3|7->3,clear,True,dry shade,44.3065,0.068016
3215,179,session-030,lichen_bridge,Sol,rope_bridge,4,3,1,7,7,3,4->3|5->4|6->5|7->5|8->5,clear,True,damp rope,42.988214,0.059794
3216,179,session-030,orchid_engine,Bea,gear_wash,5,5,8,8,6,2,5->5|6->6|7->7|8->7|9->7,clear,True,gear oil,45.3235,0.085571
3217,179,session-030,moss_ward,Fay,root_alcove,6,7,9,2,8,4,6->7|7->8|8->9|9->9|10->9,clear,True,root ink,40.667,0.042349
3218,179,session-030,glass_harbor,Puck,lamp_pier,7,9,3,9,4,0,7->9|8->10|9->11|10->11|11->11,clear,True,lamp oil,41.8305,0.058127
3219,179,session-030,cinder_garden,Wren,ash_path,8,0,5,9,12,8,8->0|9->1|10->2|11->2|12->2,clear,True,cool ash,44.3615,0.081905
3220,179,session-030,lichen_bridge,Kio,meal_room,9,2,9,5,3,0,9->2|10->3|11->4|12->4,clear,True,lichen soup,43.0625,0.073683
3221,179,session-030,orchid_engine,Cai,engine_ring,10,4,4,3,7,3,10->4|11->5|12->6|13->6|14->6,clear,True,warm iron,45.374214,0.09946
3222,180,session-030,glass_harbor,Oren,fog_rail,7,4,11,3,5,1,7->4|8->5|9->6|10->6|11->6,clear,True,cold fog,41.8655,0.069714
3223,180,session-030,cinder_garden,Vale,seed_shelf,8,6,2,5,7,3,8->6|9->7|10->8|11->8|12->8,clear,True,seed oil,44.416214,0.093492
3224,180,session-030,lichen_bridge,Sol,signal_post,9,8,6,10,5,1,9->8|10->9|11->10|12->10|13->10,clear,True,bell hum,43.0975,0.08527
3225,180,session-030,orchid_engine,Bea,orchid_bay,10,10,12,4,8,4,10->10|11->11|12->12|13->12|14->12,clear,True,orchid steam,45.415,0.111048
3226,180,session-030,moss_ward,Fay,rain_gate,11,1,2,8,16,12,11->1|12->2|13->3|14->3|15->3,clear,True,wet moss,40.75475,0.067825
3227,180,session-030,glass_harbor,Puck,net_room,12,3,7,5,7,3,12->3|13->4|14->5|15->5|16->5,clear,True,salt fiber,41.910214,0.083603
3228,180,session-030,cinder_garden,Wren,shade_tent,0,5,10,6,11,7,0->5|1->6|2->7|3->7|4->7,clear,True,dry shade,44.461864,0.107381
3229,180,session-030,lichen_bridge,Kio,rope_bridge,1,7,1,7,0,0,1->7,clear,True,damp rope,43.1615,0.099159
3230,180,session-030,orchid_engine,Cai,gear_wash,2,9,8,8,7,3,2->9|3->10|4->11|5->11|6->11,wet edge reroute,True,gear oil,45.473214,0.124937
3231,180,session-030,moss_ward,Milo,root_alcove,3,0,9,2,8,4,3->0|4->1|5->2|6->2|7->2,clear,True,root ink,40.821,0.081714
3232,180,session-030,glass_harbor,Sera,lamp_pier,4,2,3,9,8,4,4->2|5->3|6->4|7->4|8->4,clear,True,lamp oil,41.962,0.097492
3233,180,session-030,cinder_garden,Juno,ash_path,5,4,5,9,5,1,5->4|6->5|7->6|8->6|9->6,clear,True,cool ash,44.5365,0.12127
3234,180,session-030,lichen_bridge,Luma,meal_room,6,6,9,5,4,0,6->6|7->7|8->8|9->8|10->8,clear,True,lichen soup,43.2165,0.113048
3235,180,session-030,orchid_engine,Dax,engine_ring,7,8,4,3,8,4,7->8|8->9|9->10|10->10|11->10,clear,True,warm iron,45.525,0.138825
3236,180,session-030,moss_ward,Tala,blanket_room,8,10,6,4,8,4,8->10|9->11|10->12|11->12|12->12,clear,True,warm wool,40.876,0.095603
3237,180,session-030,glass_harbor,Nia,fog_rail,9,1,11,3,4,0,9->1|10->2|11->3|12->3|13->3,clear,True,cold fog,42.0395,0.111381
3238,180,session-030,cinder_garden,Pax,seed_shelf,10,3,2,5,10,6,10->3|11->4|12->5|13->5|14->5,clear,True,seed oil,44.5735,0.135159
3239,180,session-030,lichen_bridge,Rin,signal_post,11,5,6,10,10,6,11->5|12->6|13->7|14->7|15->7,clear,True,bell hum,43.2445,0.126937
3240,181,session-031,moss_ward,Milo,rain_gate,8,5,2,8,9,5,8->5|9->6|10->7|11->7|12->7,clear,True,wet moss,40.9175,0.10719
3241,181,session-031,glass_harbor,Sera,net_room,9,7,7,5,4,0,9->7|10->8|11->9|12->9|13->9,clear,True,salt fiber,42.0835,0.122968
3242,181,session-031,cinder_garden,Juno,shade_tent,10,9,10,6,3,0,10->9|11->10|12->11|13->11,clear,True,dry shade,44.6445,0.146746
3243,181,session-031,lichen_bridge,Luma,rope_bridge,11,0,1,7,17,13,11->0|12->1|13->2|14->2|15->2,clear,True,damp rope,43.281088,0.138524
3244,181,session-031,orchid_engine,Dax,gear_wash,12,2,8,8,10,6,12->2|13->3|14->4|15->4|16->4,clear,True,gear oil,45.6195,0.164302
3245,181,session-031,moss_ward,Tala,root_alcove,0,4,9,2,11,7,0->4|1->5|2->6|3->6|4->6,clear,True,root ink,40.968864,0.121079
3246,181,session-031,glass_harbor,Nia,lamp_pier,1,6,3,9,5,1,1->6|2->7|3->8|4->8|5->8,clear,True,lamp oil,42.1295,0.136857
3247,181,session-031,cinder_garden,Pax,ash_path,2,8,5,9,4,0,2->8|3->9|4->10|5->10|6->10,clear,True,cool ash,44.6995,0.160635
3248,181,session-031,lichen_bridge,Rin,meal_room,3,10,9,5,11,7,3->10|4->11|5->12|6->12|7->12,clear,True,lichen soup,43.341864,0.152413
3249,181,session-031,orchid_engine,Eli,engine_ring,4,1,4,3,2,0,4->1|5->2|6->3,wet edge reroute,True,warm iron,45.7015,0.17819
3250,181,session-031,moss_ward,Ari,blanket_room,5,3,6,4,2,0,5->3|6->4|7->5,clear,True,warm wool,41.0525,0.134968
3251,181,session-031,glass_harbor,Oren,fog_rail,6,5,11,3,7,3,6->5|7->6|8->7|9->7|10->7,clear,True,cold fog,42.174214,0.150746
3252,181,session-031,cinder_garden,Vale,seed_shelf,7,7,2,5,7,3,7->7|8->8|9->9|10->9|11->9,clear,True,seed oil,44.735214,0.174524
3253,181,session-031,lichen_bridge,Sol,signal_post,8,9,6,10,3,0,8->9|9->10|10->11|11->11,clear,True,bell hum,43.4255,0.166302
3254,181,session-031,orchid_engine,Bea,orchid_bay,9,0,12,4,7,3,9->0|10->1|11->2|12->2|13->2,clear,True,orchid steam,45.737214,0.192079
3255,181,session-031,moss_ward,Fay,rain_gate,10,2,2,8,14,10,10->2|11->3|12->4|13->4|14->4,clear,True,wet moss,41.075357,0.148857
3256,181,session-031,glass_harbor,Puck,net_room,11,4,7,5,5,1,11->4|12->5|13->6|14->6|15->6,clear,True,salt fiber,42.2395,0.164635
3257,181,session-031,cinder_garden,Wren,shade_tent,12,6,10,6,2,0,12->6|13->7|14->8,clear,True,dry shade,44.8095,0.188413
3258,182,session-031,orchid_engine,Eli,gear_wash,9,6,8,8,3,0,9->6|10->7|11->8|12->8,clear,True,gear oil,45.8005,0.203667
3259,182,session-031,moss_ward,Ari,root_alcove,10,8,9,2,7,3,10->8|11->9|12->10|13->10|14->10,clear,True,root ink,41.132214,0.160444
3260,182,session-031,glass_harbor,Oren,lamp_pier,11,10,3,9,9,5,11->10|12->11|13->12|14->12|15->12,clear,True,lamp oil,42.2675,0.176222
3261,182,session-031,cinder_garden,Vale,ash_path,12,1,5,9,15,11,12->1|13->2|14->3|15->3|16->3,clear,True,cool ash,44.8205,0.2
3262,182,session-031,lichen_bridge,Sol,meal_room,0,3,9,5,11,7,0->3|1->4|2->5|3->5|4->5,clear,True,lichen soup,43.495864,0.191778
3263,182,session-031,orchid_engine,Bea,engine_ring,1,5,4,3,5,1,1->5|2->6|3->7|4->7|5->7,clear,True,warm iron,45.8465,0.217556
3264,182,session-031,moss_ward,Fay,blanket_room,2,7,6,4,7,3,2->7|3->8|4->9|5->9|6->9,clear,True,warm wool,41.187214,0.174333
3265,182,session-031,glass_harbor,Puck,fog_rail,3,9,11,3,14,10,3->9|4->10|5->11|6->11|7->11,clear,True,cold fog,42.315357,0.190111
3266,182,session-031,cinder_garden,Wren,seed_shelf,4,0,2,5,7,3,4->0|5->1|6->2|7->2|8->2,clear,True,seed oil,44.889214,0.213889
3267,182,session-031,lichen_bridge,Kio,signal_post,5,2,6,10,9,5,5->2|6->3|7->4|8->4|9->4,clear,True,bell hum,43.5545,0.205667
3268,182,session-031,orchid_engine,Cai,orchid_bay,6,4,12,4,6,2,6->4|7->5|8->6|9->6|10->6,wet edge reroute,True,orchid steam,45.8955,0.231444
3269,182,session-031,moss_ward,Milo,rain_gate,7,6,2,8,7,3,7->6|8->7|9->8|10->8|11->8,clear,True,wet moss,41.242214,0.188222
3270,182,session-031,glass_harbor,Sera,net_room,8,8,7,5,4,0,8->8|9->9|10->10|11->10|12->10,clear,True,salt fiber,42.4025,0.204
3271,182,session-031,cinder_garden,Juno,shade_tent,9,10,10,6,5,1,9->10|10->11|11->12|12->12|13->12,clear,True,dry shade,44.9545,0.227778
3272,182,session-031,lichen_bridge,Luma,rope_bridge,10,1,1,7,15,11,10->1|11->2|12->3|13->3|14->3,clear,True,damp rope,43.6015,0.219556
3273,182,session-031,orchid_engine,Dax,gear_wash,11,3,8,8,8,4,11->3|12->4|13->5|14->5|15->5,clear,True,gear oil,45.943,0.245333
3274,182,session-031,moss_ward,Tala,root_alcove,12,5,9,2,6,2,12->5|13->6|14->7|15->7|16->7,clear,True,root ink,41.3015,0.202111
3275,182,session-031,glass_harbor,Nia,lamp_pier,0,7,3,9,5,1,0->7|1->8|2->9|3->9|4->9,clear,True,lamp oil,42.4485,0.217889
3276,183,session-031,lichen_bridge,Kio,meal_room,10,7,9,5,3,0,10->7|11->8|12->9|13->9,clear,True,lichen soup,43.6785,0.231143
3277,183,session-031,orchid_engine,Cai,engine_ring,11,9,4,3,13,9,11->9|12->10|13->11|14->11|15->11,clear,True,warm iron,45.978346,0.256921
3278,183,session-031,moss_ward,Milo,blanket_room,12,0,6,4,10,6,12->0|13->1|14->2|15->2|16->2,clear,True,warm wool,41.3335,0.213698
3279,183,session-031,glass_harbor,Sera,fog_rail,0,2,11,3,12,8,0->2|1->3|2->4|3->4|4->4,clear,True,cold fog,42.4715,0.229476
3280,183,session-031,cinder_garden,Juno,seed_shelf,1,4,2,5,2,0,1->4|2->5|3->6,clear,True,seed oil,45.0625,0.253254
3281,183,session-031,lichen_bridge,Luma,signal_post,2,6,6,10,8,4,2->6|3->7|4->8|5->8|6->8,clear,True,bell hum,43.711,0.245032
3282,183,session-031,orchid_engine,Dax,orchid_bay,3,8,12,4,13,9,3->8|4->9|5->10|6->10|7->10,clear,True,orchid steam,46.033346,0.27081
3283,183,session-031,moss_ward,Tala,rain_gate,4,10,2,8,4,0,4->10|5->11|6->12|7->12|8->12,clear,True,wet moss,41.4155,0.227587
3284,183,session-031,glass_harbor,Nia,net_room,5,1,7,5,6,2,5->1|6->2|7->3|8->3|9->3,clear,True,salt fiber,42.5415,0.243365
3285,183,session-031,cinder_garden,Pax,shade_tent,6,3,10,6,7,3,6->3|7->4|8->5|9->5|10->5,clear,True,dry shade,45.098214,0.267143
3286,183,session-031,lichen_bridge,Rin,rope_bridge,7,5,1,7,8,4,7->5|8->6|9->7|10->7|11->7,clear,True,damp rope,43.766,0.258921
3287,183,session-031,orchid_engine,Eli,gear_wash,8,7,8,8,1,0,8->7|9->8,wet edge reroute,True,gear oil,46.1195,0.284698
3288,183,session-031,moss_ward,Ari,root_alcove,9,9,9,2,7,3,9->9|10->10|11->11|12->11|13->11,clear,True,root ink,41.451214,0.241476
3289,183,session-031,glass_harbor,Oren,lamp_pier,10,0,3,9,16,12,10->0|11->1|12->2|13->2|14->2,clear,True,lamp oil,42.57775,0.257254
3290,183,session-031,cinder_garden,Vale,ash_path,11,2,5,9,13,9,11->2|12->3|13->4|14->4|15->4,clear,True,cool ash,45.141346,0.281032
3291,183,session-031,lichen_bridge,Sol,meal_room,12,4,9,5,4,0,12->4|13->5|14->6|15->6|16->6,clear,True,lichen soup,43.8435,0.27281
3292,183,session-031,orchid_engine,Bea,engine_ring,0,6,4,3,7,3,0->6|1->7|2->8|3->8|4->8,clear,True,warm iron,46.155214,0.298587
3293,183,session-031,moss_ward,Fay,blanket_room,1,8,6,4,9,5,1->8|2->9|3->10|4->10|5->10,clear,True,warm wool,41.5005,0.255365
3294,184,session-031,cinder_garden,Pax,seed_shelf,11,8,2,5,12,8,11->8|12->9|13->10|14->10|15->10,clear,True,seed oil,45.1865,0.292619
3295,184,session-031,lichen_bridge,Rin,signal_post,12,10,6,10,6,2,12->10|13->11|14->12|15->12|16->12,clear,True,bell hum,43.8725,0.284397
3296,184,session-031,orchid_engine,Eli,orchid_bay,0,1,12,4,15,11,0->1|1->2|2->3|3->3|4->3,clear,True,orchid steam,46.1855,0.310175
3297,184,session-031,moss_ward,Ari,rain_gate,1,3,2,8,6,2,1->3|2->4|3->5|4->5|5->5,clear,True,wet moss,41.5545,0.266952
3298,184,session-031,glass_harbor,Oren,net_room,2,5,7,5,5,1,2->5|3->6|4->7|5->7|6->7,clear,True,salt fiber,42.7015,0.28273
3299,184,session-031,cinder_garden,Vale,shade_tent,3,7,10,6,8,4,3->7|4->8|5->9|6->9|7->9,clear,True,dry shade,45.249,0.306508
3300,184,session-031,lichen_bridge,Sol,rope_bridge,4,9,1,7,5,1,4->9|5->10|6->11|7->11|8->11,clear,True,damp rope,43.9335,0.298286
3301,184,session-031,orchid_engine,Bea,gear_wash,5,0,8,8,11,7,5->0|6->1|7->2|8->2|9->2,clear,True,gear oil,46.244864,0.324063
