tick_id,day,settlement_id,resident_id,object_id,avatar_prompt,remembered_debt,trust_before,trust_after,resident_reply,available_choice,debt_hook_visible,private_memory_not_dumped,choice_changes_debt_or_trust
2935,164,signal,Kesh,oil lantern,inspect_role_board,0.602,0.958,0.959,Kesh: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2937,164,repair_ring,Juno,cool cloth,ask_about_debt,0.512,0.921,0.924,Juno: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2938,164,riverbend,Lio,cedar plank,inspect_role_board,0.74,0.98,0.98,Lio: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2940,164,archive,Rin,memory tag,ask_about_debt,0.74,0.98,0.98,Rin: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2942,164,orchard,Mara,seed satchel,inspect_role_board,0.74,0.98,0.98,Mara: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2943,164,repair_ring,Vale,copper wire,absent,0.602,0.96,0.961,Vale: The role board says who owns the copper wire.,listen without changing custody,True,True,True
2945,164,roofward,Fay,shade cloth,inspect_role_board,0.512,0.908,0.909,Fay: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2946,164,archive,Toma,signal spool,absent,0.74,0.98,0.98,Toma: The role board says who owns the signal spool.,listen without changing custody,True,True,True
2947,164,signal,Kesh,oil lantern,ask_about_debt,0.602,0.961,0.964,Kesh: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2949,164,repair_ring,Juno,cool cloth,inspect_role_board,0.512,0.924,0.925,Juno: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2950,164,riverbend,Lio,cedar plank,ask_about_debt,0.74,0.98,0.98,Lio: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2952,165,signal,Ren,oil lantern,inspect_role_board,0.74,0.98,0.98,Ren: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2954,165,repair_ring,Wren,cool cloth,ask_about_debt,0.739,0.98,0.98,Wren: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2955,165,riverbend,Ari,cedar plank,inspect_role_board,0.494,0.905,0.906,Ari: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2957,165,archive,Vell,memory tag,ask_about_debt,0.62,0.967,0.97,Vell: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2958,165,signal,Oda,wind wrap,ask_forgiveness_limit,0.74,0.98,0.98,Oda: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
2959,165,orchard,Ivo,seed satchel,inspect_role_board,0.512,0.913,0.914,Ivo: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2961,165,riverbend,Cee,binding cord,ask_forgiveness_limit,0.635,0.98,0.98,Cee: The role board says who owns the binding cord.,listen without changing custody,True,True,True
2962,165,roofward,Bex,shade cloth,inspect_role_board,0.74,0.98,0.98,Bex: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2964,165,signal,Ren,oil lantern,ask_about_debt,0.74,0.98,0.98,Ren: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2966,165,repair_ring,Wren,cool cloth,inspect_role_board,0.74,0.98,0.98,Wren: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2967,165,riverbend,Ari,cedar plank,ask_about_debt,0.512,0.911,0.914,Ari: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2969,165,archive,Vell,memory tag,inspect_role_board,0.62,0.97,0.971,Vell: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2970,166,orchard,Mara,dry cord,absent,0.74,0.98,0.98,Mara: The role board says who owns the dry cord.,listen without changing custody,True,True,True
2971,166,repair_ring,Vale,cool cloth,ask_about_debt,0.62,0.966,0.969,Vale: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2972,166,riverbend,Nox,cedar plank,inspect_role_board,0.74,0.98,0.98,Nox: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2973,166,roofward,Fay,herb ledger,absent,0.512,0.909,0.91,Fay: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
2974,166,archive,Toma,memory tag,ask_about_debt,0.74,0.98,0.98,Toma: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2976,166,orchard,Suf,seed satchel,inspect_role_board,0.74,0.98,0.98,Suf: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2979,166,roofward,Orr,shade cloth,inspect_role_board,0.62,0.957,0.958,Orr: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2981,166,signal,Milo,oil lantern,ask_about_debt,0.512,0.919,0.922,Milo: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2982,166,orchard,Mara,dry cord,ask_forgiveness_limit,0.739,0.98,0.98,Mara: The role board says who owns the dry cord.,listen without changing custody,True,True,True
2983,166,repair_ring,Vale,cool cloth,inspect_role_board,0.62,0.969,0.97,Vale: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2984,166,riverbend,Nox,cedar plank,ask_about_debt,0.74,0.98,0.98,Nox: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2985,166,roofward,Fay,herb ledger,ask_forgiveness_limit,0.512,0.91,0.911,Fay: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
2986,166,archive,Toma,memory tag,inspect_role_board,0.74,0.98,0.98,Toma: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2988,167,repair_ring,Pax,cool cloth,ask_about_debt,0.74,0.98,0.98,Pax: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2989,167,riverbend,Cee,cedar plank,inspect_role_board,0.636,0.98,0.98,Cee: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2991,167,archive,Nia,memory tag,ask_about_debt,0.54,0.98,0.98,Nia: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2993,167,orchard,Pim,seed satchel,inspect_role_board,0.634,0.98,0.98,Pim: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2994,167,repair_ring,Wren,copper wire,absent,0.74,0.98,0.98,Wren: The role board says who owns the copper wire.,listen without changing custody,True,True,True
2996,167,roofward,Sera,shade cloth,inspect_role_board,0.74,0.98,0.98,Sera: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2997,167,archive,Vell,signal spool,absent,0.62,0.971,0.972,Vell: The role board says who owns the signal spool.,listen without changing custody,True,True,True
2998,167,signal,Oda,oil lantern,ask_about_debt,0.74,0.98,0.98,Oda: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
3000,167,repair_ring,Pax,cool cloth,inspect_role_board,0.74,0.98,0.98,Pax: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
3001,167,riverbend,Cee,cedar plank,ask_about_debt,0.655,0.98,0.98,Cee: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
3003,167,archive,Nia,memory tag,inspect_role_board,0.541,0.98,0.98,Nia: The role board says who owns the memory tag.,listen without changing custody,True,True,True
3005,167,orchard,Pim,seed satchel,ask_about_debt,0.653,0.98,0.98,Pim: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
3006,168,riverbend,Lio,cedar plank,inspect_role_board,0.74,0.98,0.98,Lio: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
3008,168,archive,Rin,memory tag,ask_about_debt,0.74,0.98,0.98,Rin: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
3009,168,signal,Milo,wind wrap,ask_forgiveness_limit,0.512,0.922,0.923,Milo: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
3010,168,orchard,Mara,seed satchel,inspect_role_board,0.738,0.98,0.98,Mara: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
3012,168,riverbend,Nox,binding cord,ask_forgiveness_limit,0.74,0.98,0.98,Nox: The role board says who owns the binding cord.,listen without changing custody,True,True,True
3013,168,roofward,Fay,shade cloth,inspect_role_board,0.512,0.911,0.912,Fay: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
3015,168,signal,Kesh,oil lantern,ask_about_debt,0.62,0.969,0.972,Kesh: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
3017,168,repair_ring,Juno,cool cloth,inspect_role_board,0.512,0.925,0.926,Juno: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
3018,168,riverbend,Lio,cedar plank,ask_about_debt,0.74,0.98,0.98,Lio: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
3020,168,archive,Rin,memory tag,inspect_role_board,0.74,0.98,0.98,Rin: The role board says who owns the memory tag.,listen without changing custody,True,True,True
3021,168,signal,Milo,wind wrap,absent,0.512,0.923,0.924,Milo: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
3022,168,orchard,Mara,seed satchel,ask_about_debt,0.74,0.98,0.98,Mara: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
3024,169,roofward,Sera,herb ledger,absent,0.739,0.98,0.98,Sera: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
3025,169,archive,Vell,memory tag,ask_about_debt,0.638,0.977,0.98,Vell: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
3027,169,orchard,Ivo,seed satchel,inspect_role_board,0.512,0.914,0.915,Ivo: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
3030,169,roofward,Bex,shade cloth,inspect_role_board,0.74,0.98,0.98,Bex: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
3032,169,signal,Ren,oil lantern,ask_about_debt,0.74,0.98,0.98,Ren: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
3033,169,orchard,Pim,dry cord,ask_forgiveness_limit,0.654,0.98,0.98,Pim: The role board says who owns the dry cord.,listen without changing custody,True,True,True
3034,169,repair_ring,Wren,cool cloth,inspect_role_board,0.74,0.98,0.98,Wren: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
3035,169,riverbend,Ari,cedar plank,ask_about_debt,0.53,0.919,0.922,Ari: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
3036,169,roofward,Sera,herb ledger,ask_forgiveness_limit,0.74,0.98,0.98,Sera: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
3037,169,archive,Vell,memory tag,inspect_role_board,0.638,0.98,0.98,Vell: The role board says who owns the memory tag.,listen without changing custody,True,True,True
3039,169,orchard,Ivo,seed satchel,ask_about_debt,0.53,0.92,0.923,Ivo: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
3042,170,archive,Toma,memory tag,ask_about_debt,0.74,0.98,0.98,Toma: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
3044,170,orchard,Suf,seed satchel,inspect_role_board,0.74,0.98,0.98,Suf: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
3045,170,repair_ring,Juno,copper wire,absent,0.512,0.926,0.927,Juno: The role board says who owns the copper wire.,listen without changing custody,True,True,True
3047,170,roofward,Orr,shade cloth,inspect_role_board,0.62,0.958,0.959,Orr: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
3048,170,archive,Rin,signal spool,absent,0.74,0.98,0.98,Rin: The role board says who owns the signal spool.,listen without changing custody,True,True,True
3049,170,signal,Milo,oil lantern,ask_about_debt,0.53,0.929,0.932,Milo: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
3051,170,repair_ring,Vale,cool cloth,inspect_role_board,0.62,0.97,0.971,Vale: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
3052,170,riverbend,Nox,cedar plank,ask_about_debt,0.739,0.98,0.98,Nox: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
3054,170,archive,Toma,memory tag,inspect_role_board,0.74,0.98,0.98,Toma: The role board says who owns the memory tag.,listen without changing custody,True,True,True
3056,170,orchard,Suf,seed satchel,ask_about_debt,0.74,0.98,0.98,Suf: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
3057,170,repair_ring,Juno,copper wire,ask_forgiveness_limit,0.512,0.927,0.928,Juno: The role board says who owns the copper wire.,listen without changing custody,True,True,True
3059,170,roofward,Orr,shade cloth,ask_about_debt,0.62,0.961,0.964,Orr: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
