tick_id,day,settlement_id,resident_id,relationship,queue_pressure,trust_repair_need,gaze,posture,gesture,movement_speed,expression_reason,visible_body_language,matches_state,not_private_workspace_dump
2349,131,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2350,131,riverbend,Lio,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2351,131,roofward,Fay,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2352,131,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2353,131,signal,Milo,0.98,0.058,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2354,131,orchard,Mara,0.98,0.057,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2355,131,repair_ring,Juno,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2356,131,riverbend,Lio,0.98,0.052,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2357,131,roofward,Fay,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2358,132,signal,Milo,0.98,0.064,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2359,132,orchard,Mara,0.98,0.063,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2360,132,repair_ring,Juno,0.98,0.052,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2361,132,riverbend,Lio,0.98,0.058,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2362,132,roofward,Fay,0.98,0.058,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2363,132,archive,Toma,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2364,132,signal,Milo,0.98,0.07,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2365,132,orchard,Mara,0.98,0.059,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2366,132,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2367,132,riverbend,Lio,0.98,0.064,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2368,132,roofward,Fay,0.98,0.054,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2369,132,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2370,132,signal,Milo,0.98,0.06,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2371,132,orchard,Mara,0.98,0.059,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2372,132,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2373,132,riverbend,Lio,0.98,0.054,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2374,132,roofward,Fay,0.98,0.054,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2375,132,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2376,133,orchard,Mara,0.98,0.065,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2377,133,repair_ring,Juno,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2378,133,riverbend,Lio,0.98,0.06,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2379,133,roofward,Fay,0.98,0.06,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2380,133,archive,Toma,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2381,133,signal,Milo,0.98,0.066,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2382,133,orchard,Mara,0.98,0.061,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2383,133,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2384,133,riverbend,Lio,0.98,0.066,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2385,133,roofward,Fay,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2386,133,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2387,133,signal,Milo,0.98,0.056,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2388,133,orchard,Mara,0.98,0.06,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2389,133,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2390,133,riverbend,Lio,0.98,0.056,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2391,133,roofward,Fay,0.98,0.055,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2392,133,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2393,133,signal,Milo,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2394,134,repair_ring,Juno,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2395,134,riverbend,Lio,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2396,134,roofward,Fay,0.98,0.061,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2397,134,archive,Toma,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2398,134,signal,Milo,0.98,0.052,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2399,134,orchard,Mara,0.98,0.066,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2400,134,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2401,134,riverbend,Lio,0.98,0.068,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2402,134,roofward,Fay,0.98,0.057,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2403,134,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2404,134,signal,Milo,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2405,134,orchard,Mara,0.98,0.066,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2406,134,repair_ring,Juno,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2407,134,riverbend,Lio,0.98,0.058,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2408,134,roofward,Fay,0.98,0.057,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2409,134,archive,Toma,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2410,134,signal,Milo,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2411,134,orchard,Mara,0.98,0.072,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2412,135,riverbend,Lio,0.98,0.064,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2413,135,roofward,Fay,0.98,0.063,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2414,135,archive,Toma,0.98,0.052,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2415,135,signal,Milo,0.98,0.05,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2416,135,orchard,Mara,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2417,135,repair_ring,Juno,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2418,135,riverbend,Lio,0.98,0.07,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2419,135,roofward,Fay,0.98,0.059,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2420,135,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2421,135,signal,Milo,0.98,0.056,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2422,135,orchard,Mara,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2423,135,repair_ring,Juno,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2424,135,riverbend,Lio,0.98,0.06,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2425,135,roofward,Fay,0.98,0.059,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2426,135,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2427,135,signal,Milo,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2428,135,orchard,Mara,0.98,0.068,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2429,135,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2430,136,roofward,Fay,0.98,0.065,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2431,136,archive,Toma,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2432,136,signal,Milo,0.98,0.052,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2433,136,orchard,Mara,0.98,0.058,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2434,136,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2435,136,riverbend,Lio,0.98,0.066,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2436,136,roofward,Fay,0.98,0.061,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2437,136,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2438,136,signal,Milo,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2439,136,orchard,Mara,0.98,0.057,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2440,136,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2441,136,riverbend,Lio,0.98,0.056,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2442,136,roofward,Fay,0.98,0.06,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2443,136,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2444,136,signal,Milo,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2445,136,orchard,Mara,0.98,0.063,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2446,136,repair_ring,Juno,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2447,136,riverbend,Lio,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2448,137,archive,Toma,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2449,137,signal,Milo,0.98,0.05,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2450,137,orchard,Mara,0.98,0.053,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2451,137,repair_ring,Juno,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2452,137,riverbend,Lio,0.98,0.052,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2453,137,roofward,Fay,0.98,0.066,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2454,137,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2455,137,signal,Milo,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2456,137,orchard,Mara,0.98,0.053,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2457,137,repair_ring,Juno,0.98,0.055,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2458,137,riverbend,Lio,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2459,137,roofward,Fay,0.98,0.066,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2460,137,archive,Toma,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2461,137,signal,Milo,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2462,137,orchard,Mara,0.98,0.059,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2463,137,repair_ring,Juno,0.98,0.051,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2464,137,riverbend,Lio,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2465,137,roofward,Fay,0.98,0.072,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2466,138,signal,Milo,0.98,0.05,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2467,138,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2468,138,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2469,138,riverbend,Lio,0.98,0.05,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2470,138,roofward,Fay,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2471,138,archive,Toma,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2472,138,signal,Milo,0.98,0.056,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2473,138,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2474,138,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2475,138,riverbend,Lio,0.98,0.056,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2476,138,roofward,Fay,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2477,138,archive,Toma,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2478,138,signal,Milo,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2479,138,orchard,Mara,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2480,138,repair_ring,Juno,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2481,138,riverbend,Lio,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2482,138,roofward,Fay,0.98,0.068,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2483,138,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2484,139,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2485,139,repair_ring,Juno,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2486,139,riverbend,Lio,0.98,0.052,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2487,139,roofward,Fay,0.98,0.058,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2488,139,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2489,139,signal,Milo,0.98,0.052,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
