tick_id,day,week,settlement_id,resident_id,avatar_action,resident_preference,resident_response,refusal_present,refusal_respected,welfare_before,welfare_after,autonomy_before,autonomy_after,trust_before,trust_after,playable_choice_visible,private_workspace_not_dumped
3303,207,30,moss_ward,Tala,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3305,207,30,cinder_garden,Pax,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3307,207,30,orchid_engine,Eli,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3309,207,30,glass_harbor,Oren,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3310,207,30,cinder_garden,Vale,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.816,0.82,True,True
3311,207,30,lichen_bridge,Sol,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.948,0.948,True,True
3313,208,30,glass_harbor,Oren,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3315,208,30,lichen_bridge,Sol,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.948,0.95,True,True
3317,208,30,moss_ward,Fay,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.946,0.95,True,True
3319,208,30,cinder_garden,Wren,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.95,0.946,True,True
3321,208,30,orchid_engine,Cai,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3323,208,30,glass_harbor,Sera,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3325,208,30,lichen_bridge,Luma,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.946,0.95,True,True
3327,208,30,moss_ward,Tala,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3328,209,30,cinder_garden,Juno,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.82,0.826,True,True
3329,209,30,lichen_bridge,Luma,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3330,209,30,orchid_engine,Dax,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.78,0.78,0.798,0.802,True,True
3331,209,30,moss_ward,Tala,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3333,209,30,cinder_garden,Pax,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3335,209,30,orchid_engine,Eli,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3336,209,30,moss_ward,Ari,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.902,0.912,0.784,0.79,True,True
3337,209,30,glass_harbor,Oren,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3338,209,30,cinder_garden,Vale,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.82,0.826,True,True
3339,209,30,lichen_bridge,Sol,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3340,209,30,orchid_engine,Bea,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.78,0.78,0.798,0.802,True,True
3341,209,30,moss_ward,Fay,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3343,209,30,cinder_garden,Wren,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.946,0.95,True,True
3345,210,30,moss_ward,Fay,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3347,210,30,cinder_garden,Wren,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3348,210,30,lichen_bridge,Kio,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.894,0.898,True,True
3349,210,30,orchid_engine,Cai,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.95,0.946,True,True
3351,210,30,glass_harbor,Sera,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3353,210,30,lichen_bridge,Luma,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3355,210,30,moss_ward,Tala,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3357,210,30,cinder_garden,Pax,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3358,210,30,lichen_bridge,Rin,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.894,0.898,True,True
3359,210,30,orchid_engine,Eli,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.95,0.946,True,True
3360,211,31,glass_harbor,Nia,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.912,0.924,0.79,0.79,True,True
3361,211,31,cinder_garden,Pax,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3362,211,31,lichen_bridge,Rin,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.898,0.902,True,True
3363,211,31,orchid_engine,Eli,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.946,0.942,True,True
3365,211,31,glass_harbor,Oren,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3367,211,31,lichen_bridge,Sol,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3369,211,31,moss_ward,Fay,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3370,211,31,glass_harbor,Puck,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.912,0.924,0.79,0.79,True,True
3371,211,31,cinder_garden,Wren,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3372,211,31,lichen_bridge,Kio,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.898,0.902,True,True
3373,211,31,orchid_engine,Cai,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.946,0.942,True,True
3375,211,31,glass_harbor,Sera,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3377,212,31,orchid_engine,Cai,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.942,0.946,True,True
3379,212,31,glass_harbor,Sera,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3380,212,31,cinder_garden,Juno,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.826,0.832,True,True
3381,212,31,lichen_bridge,Luma,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3383,212,31,moss_ward,Tala,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3385,212,31,cinder_garden,Pax,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3387,212,31,orchid_engine,Eli,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.942,0.946,True,True
3389,212,31,glass_harbor,Oren,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3390,212,31,cinder_garden,Vale,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.826,0.832,True,True
3391,212,31,lichen_bridge,Sol,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3393,213,31,glass_harbor,Oren,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.95,0.946,True,True
3395,213,31,lichen_bridge,Sol,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3397,213,31,moss_ward,Fay,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3399,213,31,cinder_garden,Wren,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3401,213,31,orchid_engine,Cai,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.946,0.95,True,True
3403,213,31,glass_harbor,Sera,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.95,0.946,True,True
3405,213,31,lichen_bridge,Luma,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3407,213,31,moss_ward,Tala,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3408,214,31,cinder_garden,Juno,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.832,0.828,True,True
3409,214,31,lichen_bridge,Luma,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3410,214,31,orchid_engine,Dax,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.78,0.79,0.802,0.808,True,True
3411,214,31,moss_ward,Tala,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3413,214,31,cinder_garden,Pax,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3415,214,31,orchid_engine,Eli,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.946,0.946,True,True
3416,214,31,moss_ward,Ari,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.912,0.922,0.79,0.796,True,True
3417,214,31,glass_harbor,Oren,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.946,0.95,True,True
3418,214,31,cinder_garden,Vale,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.832,0.828,True,True
3419,214,31,lichen_bridge,Sol,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3420,214,31,orchid_engine,Bea,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.78,0.79,0.802,0.808,True,True
3421,214,31,moss_ward,Fay,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3423,214,31,cinder_garden,Wren,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3425,215,31,moss_ward,Fay,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3427,215,31,cinder_garden,Wren,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3428,215,31,lichen_bridge,Kio,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.902,0.906,True,True
3429,215,31,orchid_engine,Cai,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3431,215,31,glass_harbor,Sera,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.946,0.95,True,True
3433,215,31,lichen_bridge,Luma,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.95,0.946,True,True
3435,215,31,moss_ward,Tala,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3437,215,31,cinder_garden,Pax,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3438,215,31,lichen_bridge,Rin,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.902,0.906,True,True
3439,215,31,orchid_engine,Eli,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.946,0.95,True,True
3440,216,31,glass_harbor,Nia,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.924,0.934,0.79,0.796,True,True
3441,216,31,cinder_garden,Pax,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3442,216,31,lichen_bridge,Rin,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.906,0.912,True,True
3443,216,31,orchid_engine,Eli,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3445,216,31,glass_harbor,Oren,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3447,216,31,lichen_bridge,Sol,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3449,216,31,moss_ward,Fay,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3450,216,31,glass_harbor,Puck,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.924,0.934,0.79,0.796,True,True
3451,216,31,cinder_garden,Wren,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3452,216,31,lichen_bridge,Kio,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.906,0.912,True,True
3453,216,31,orchid_engine,Cai,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3455,216,31,glass_harbor,Sera,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3457,217,31,orchid_engine,Cai,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3459,217,31,glass_harbor,Sera,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3460,217,31,cinder_garden,Juno,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.828,0.828,True,True
3461,217,31,lichen_bridge,Luma,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.946,0.95,True,True
3463,217,31,moss_ward,Tala,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.95,0.946,True,True
3465,217,31,cinder_garden,Pax,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3467,217,31,orchid_engine,Eli,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3469,217,31,glass_harbor,Oren,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3470,217,31,cinder_garden,Vale,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.828,0.828,True,True
3471,217,31,lichen_bridge,Sol,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3473,218,32,glass_harbor,Oren,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3475,218,32,lichen_bridge,Sol,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3477,218,32,moss_ward,Fay,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.95,0.946,True,True
3479,218,32,cinder_garden,Wren,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3481,218,32,orchid_engine,Cai,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3483,218,32,glass_harbor,Sera,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3485,218,32,lichen_bridge,Luma,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3487,218,32,moss_ward,Tala,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.946,0.942,True,True
3488,219,32,cinder_garden,Juno,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.828,0.832,True,True
3489,219,32,lichen_bridge,Luma,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3490,219,32,orchid_engine,Dax,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.79,0.8,0.808,0.814,True,True
3491,219,32,moss_ward,Tala,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.942,0.946,True,True
3493,219,32,cinder_garden,Pax,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
3495,219,32,orchid_engine,Eli,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
