tick_id,day,settlement_id,resident_id,project_id,material_item,inventory_before,inventory_after,output_item,output_before,output_after,task_effect,inventory_delta_visible,material_consumed,output_created,no_magic_inventory
0,1,glass_harbor,Oren,4691632fda,salt chalk,520,518,mend fog net output,0,1,consume 2 salt chalk; advance mend fog net,True,True,True,True
2787,155,cinder_garden,Vale,cc7272cc69,shade reed,371,370,sort ember fruit output,140,141,consume 1 shade reed; advance sort ember fruit,True,True,True,True
2788,155,lichen_bridge,Sol,76f402ab6a,bell tin,370,369,repair meal ledger output,139,140,consume 1 bell tin; advance repair meal ledger,True,True,True,True
2789,155,orchid_engine,Bea,9a2f344251,orchid oil,371,370,clean gear wash output,139,140,consume 1 orchid oil; advance clean gear wash,True,True,True,True
2790,156,glass_harbor,Nia,aa85d5f3cf,net fiber,371,370,relight public lamp output,138,139,consume 1 net fiber; advance relight public lamp,True,True,True,True
2791,156,cinder_garden,Pax,bfe20f64e9,seed ink,370,369,cool ash path output,139,140,consume 1 seed ink; advance cool ash path,True,True,True,True
2792,156,lichen_bridge,Rin,1ca3ca05c1,rope fiber,370,369,test rope bridge output,139,140,consume 1 rope fiber; advance test rope bridge,True,True,True,True
2793,156,orchid_engine,Eli,79a49a3901,gear cloth,371,370,tend orchid lamp output,138,139,consume 1 gear cloth; advance tend orchid lamp,True,True,True,True
2794,156,moss_ward,Ari,27a5f6be30,moss cord,369,368,drain rain path output,139,140,consume 1 moss cord; advance drain rain path,True,True,True,True
2795,156,glass_harbor,Oren,139ed15166,salt chalk,369,367,seal fog catcher output,139,140,consume 2 salt chalk; advance seal fog catcher,True,True,True,True
2796,156,cinder_garden,Vale,50e2b859c6,shade reed,370,369,shade seed rows output,138,139,consume 1 shade reed; advance shade seed rows,True,True,True,True
2797,156,lichen_bridge,Sol,878bf0af37,bell tin,369,368,mark signal bell output,138,139,consume 1 bell tin; advance mark signal bell,True,True,True,True
2798,156,orchid_engine,Bea,2899e764df,orchid oil,370,369,listen to valve pulse output,139,140,consume 1 orchid oil; advance listen to valve pulse,True,True,True,True
2799,156,moss_ward,Fay,5147eb41b9,charcoal mark,371,370,copy root ledger output,139,140,consume 1 charcoal mark; advance copy root ledger,True,True,True,True
2800,156,glass_harbor,Puck,ed218dd38f,lamp oil,370,369,relight public lamp output,139,140,consume 1 lamp oil; advance relight public lamp,True,True,True,True
2801,156,cinder_garden,Wren,a66b280afe,ember basket,371,370,cool ash path output,140,141,consume 1 ember basket; advance cool ash path,True,True,True,True
2802,156,lichen_bridge,Kio,505b3ed3bc,meal token,370,369,test rope bridge output,140,141,consume 1 meal token; advance test rope bridge,True,True,True,True
2803,156,orchid_engine,Cai,9567222324,steam seal,370,369,tend orchid lamp output,139,140,consume 1 steam seal; advance tend orchid lamp,True,True,True,True
2804,156,moss_ward,Milo,022ca473b4,reed bundle,370,369,drain rain path output,140,141,consume 1 reed bundle; advance drain rain path,True,True,True,True
2805,156,glass_harbor,Sera,e2517cc645,glass bead,369,368,seal fog catcher output,140,141,consume 1 glass bead; advance seal fog catcher,True,True,True,True
2806,156,cinder_garden,Juno,46bd9e887d,cool stone,369,368,shade seed rows output,139,140,consume 1 cool stone; advance shade seed rows,True,True,True,True
2807,156,lichen_bridge,Luma,ef4a1eb826,lichen glue,370,369,mark signal bell output,139,140,consume 1 lichen glue; advance mark signal bell,True,True,True,True
2808,157,moss_ward,Fay,23961e054e,charcoal mark,370,368,patch blanket loom output,140,141,consume 2 charcoal mark; advance patch blanket loom,True,True,True,True
2809,157,glass_harbor,Puck,4e34e5eca9,lamp oil,369,368,mark crossing rope output,141,142,consume 1 lamp oil; advance mark crossing rope,True,True,True,True
2810,157,cinder_garden,Wren,f54993de4d,ember basket,370,369,sort ember fruit output,141,142,consume 1 ember basket; advance sort ember fruit,True,True,True,True
2811,157,lichen_bridge,Kio,e74a8726db,meal token,369,368,repair meal ledger output,140,141,consume 1 meal token; advance repair meal ledger,True,True,True,True
2812,157,orchid_engine,Cai,fee339b1d9,steam seal,369,368,clean gear wash output,140,141,consume 1 steam seal; advance clean gear wash,True,True,True,True
2813,157,moss_ward,Milo,d27f39c290,reed bundle,369,368,raise warm-cup shelf output,140,141,consume 1 reed bundle; advance raise warm-cup shelf,True,True,True,True
2814,157,glass_harbor,Sera,c5ce3bb82a,glass bead,368,367,mend fog net output,140,141,consume 1 glass bead; advance mend fog net,True,True,True,True
2815,157,cinder_garden,Juno,ab3857f6de,cool stone,368,367,repair seed calendar output,140,141,consume 1 cool stone; advance repair seed calendar,True,True,True,True
2816,157,lichen_bridge,Luma,6e76849c77,lichen glue,369,368,weave spare rope output,141,142,consume 1 lichen glue; advance weave spare rope,True,True,True,True
2817,157,orchid_engine,Dax,1194905158,valve grease,368,367,stabilize steam kettle output,141,142,consume 1 valve grease; advance stabilize steam kettle,True,True,True,True
2818,157,moss_ward,Tala,ffd144b235,dry clay,368,367,patch blanket loom output,141,142,consume 1 dry clay; advance patch blanket loom,True,True,True,True
2819,157,glass_harbor,Nia,e283abe06a,net fiber,370,369,mark crossing rope output,142,143,consume 1 net fiber; advance mark crossing rope,True,True,True,True
2820,157,cinder_garden,Pax,f91854767d,seed ink,369,368,sort ember fruit output,142,143,consume 1 seed ink; advance sort ember fruit,True,True,True,True
2821,157,lichen_bridge,Rin,47513db752,rope fiber,369,367,repair meal ledger output,141,142,consume 2 rope fiber; advance repair meal ledger,True,True,True,True
2822,157,orchid_engine,Eli,ee36774892,gear cloth,370,369,clean gear wash output,141,142,consume 1 gear cloth; advance clean gear wash,True,True,True,True
2823,157,moss_ward,Ari,6666182d43,moss cord,368,367,raise warm-cup shelf output,141,142,consume 1 moss cord; advance raise warm-cup shelf,True,True,True,True
2824,157,glass_harbor,Oren,4691632fda,salt chalk,367,366,mend fog net output,141,142,consume 1 salt chalk; advance mend fog net,True,True,True,True
2825,157,cinder_garden,Vale,669e90cbc3,shade reed,369,368,repair seed calendar output,141,142,consume 1 shade reed; advance repair seed calendar,True,True,True,True
2826,158,orchid_engine,Dax,3645f43e1d,valve grease,367,366,tend orchid lamp output,140,141,consume 1 valve grease; advance tend orchid lamp,True,True,True,True
2827,158,moss_ward,Tala,28589c06c6,dry clay,367,366,drain rain path output,141,142,consume 1 dry clay; advance drain rain path,True,True,True,True
2828,158,glass_harbor,Nia,9a5c1e063a,net fiber,369,368,seal fog catcher output,141,142,consume 1 net fiber; advance seal fog catcher,True,True,True,True
2829,158,cinder_garden,Pax,da2b247900,seed ink,368,367,shade seed rows output,140,141,consume 1 seed ink; advance shade seed rows,True,True,True,True
2830,158,lichen_bridge,Rin,0d07f43a57,rope fiber,367,366,mark signal bell output,140,141,consume 1 rope fiber; advance mark signal bell,True,True,True,True
2831,158,orchid_engine,Eli,2432f12bb3,gear cloth,369,368,listen to valve pulse output,140,141,consume 1 gear cloth; advance listen to valve pulse,True,True,True,True
2832,158,moss_ward,Ari,2ea8f2d96e,moss cord,367,366,copy root ledger output,140,141,consume 1 moss cord; advance copy root ledger,True,True,True,True
2833,158,glass_harbor,Oren,fd03ad5da8,salt chalk,366,365,relight public lamp output,140,141,consume 1 salt chalk; advance relight public lamp,True,True,True,True
2834,158,cinder_garden,Vale,5e37aea90d,shade reed,368,366,cool ash path output,141,142,consume 2 shade reed; advance cool ash path,True,True,True,True
2835,158,lichen_bridge,Sol,72a63892cd,bell tin,368,367,test rope bridge output,141,142,consume 1 bell tin; advance test rope bridge,True,True,True,True
2836,158,orchid_engine,Bea,ff802a82b5,orchid oil,369,368,tend orchid lamp output,141,142,consume 1 orchid oil; advance tend orchid lamp,True,True,True,True
2837,158,moss_ward,Fay,b4068fee47,charcoal mark,368,367,drain rain path output,142,143,consume 1 charcoal mark; advance drain rain path,True,True,True,True
2838,158,glass_harbor,Puck,b9f27156b1,lamp oil,368,367,seal fog catcher output,142,143,consume 1 lamp oil; advance seal fog catcher,True,True,True,True
2839,158,cinder_garden,Wren,8d7a6c2aa4,ember basket,369,368,shade seed rows output,141,142,consume 1 ember basket; advance shade seed rows,True,True,True,True
2840,158,lichen_bridge,Kio,a9335a1d29,meal token,368,367,mark signal bell output,141,142,consume 1 meal token; advance mark signal bell,True,True,True,True
2841,158,orchid_engine,Cai,b31fad0817,steam seal,368,367,listen to valve pulse output,141,142,consume 1 steam seal; advance listen to valve pulse,True,True,True,True
2842,158,moss_ward,Milo,48ae12c016,reed bundle,368,367,copy root ledger output,141,142,consume 1 reed bundle; advance copy root ledger,True,True,True,True
2843,158,glass_harbor,Sera,ea7173b0ad,glass bead,367,366,relight public lamp output,141,142,consume 1 glass bead; advance relight public lamp,True,True,True,True
2844,159,lichen_bridge,Sol,76f402ab6a,bell tin,367,366,repair meal ledger output,142,143,consume 1 bell tin; advance repair meal ledger,True,True,True,True
2845,159,orchid_engine,Bea,9a2f344251,orchid oil,368,367,clean gear wash output,142,143,consume 1 orchid oil; advance clean gear wash,True,True,True,True
2846,159,moss_ward,Fay,69fbe1ae68,charcoal mark,367,366,raise warm-cup shelf output,142,143,consume 1 charcoal mark; advance raise warm-cup shelf,True,True,True,True
2847,159,glass_harbor,Puck,cf04a81caf,lamp oil,367,365,mend fog net output,142,143,consume 2 lamp oil; advance mend fog net,True,True,True,True
2848,159,cinder_garden,Wren,88d6240bdd,ember basket,368,367,repair seed calendar output,142,143,consume 1 ember basket; advance repair seed calendar,True,True,True,True
2849,159,lichen_bridge,Kio,87e730b100,meal token,367,366,weave spare rope output,142,143,consume 1 meal token; advance weave spare rope,True,True,True,True
2850,159,orchid_engine,Cai,b805ef5f3b,steam seal,367,366,stabilize steam kettle output,142,143,consume 1 steam seal; advance stabilize steam kettle,True,True,True,True
2851,159,moss_ward,Milo,037725c0bc,reed bundle,367,366,patch blanket loom output,142,143,consume 1 reed bundle; advance patch blanket loom,True,True,True,True
2852,159,glass_harbor,Sera,39906512c4,glass bead,366,365,mark crossing rope output,143,144,consume 1 glass bead; advance mark crossing rope,True,True,True,True
2853,159,cinder_garden,Juno,5d450b0d31,cool stone,367,366,sort ember fruit output,143,144,consume 1 cool stone; advance sort ember fruit,True,True,True,True
2854,159,lichen_bridge,Luma,c11ee45638,lichen glue,368,367,repair meal ledger output,143,144,consume 1 lichen glue; advance repair meal ledger,True,True,True,True
2855,159,orchid_engine,Dax,fa2f54a5f1,valve grease,366,365,clean gear wash output,143,144,consume 1 valve grease; advance clean gear wash,True,True,True,True
2856,159,moss_ward,Tala,5b51e19d49,dry clay,366,365,raise warm-cup shelf output,143,144,consume 1 dry clay; advance raise warm-cup shelf,True,True,True,True
2857,159,glass_harbor,Nia,b58364559a,net fiber,368,367,mend fog net output,143,144,consume 1 net fiber; advance mend fog net,True,True,True,True
2858,159,cinder_garden,Pax,301d0ea001,seed ink,367,366,repair seed calendar output,143,144,consume 1 seed ink; advance repair seed calendar,True,True,True,True
2859,159,lichen_bridge,Rin,84fdd2bf40,rope fiber,366,365,weave spare rope output,143,144,consume 1 rope fiber; advance weave spare rope,True,True,True,True
2860,159,orchid_engine,Eli,b41913dbe2,gear cloth,368,366,stabilize steam kettle output,143,144,consume 2 gear cloth; advance stabilize steam kettle,True,True,True,True
2861,159,moss_ward,Ari,572d4e939c,moss cord,366,365,patch blanket loom output,143,144,consume 1 moss cord; advance patch blanket loom,True,True,True,True
2862,160,cinder_garden,Juno,46bd9e887d,cool stone,366,365,shade seed rows output,142,143,consume 1 cool stone; advance shade seed rows,True,True,True,True
2863,160,lichen_bridge,Luma,ef4a1eb826,lichen glue,367,366,mark signal bell output,142,143,consume 1 lichen glue; advance mark signal bell,True,True,True,True
2864,160,orchid_engine,Dax,5ea66d74e7,valve grease,365,364,listen to valve pulse output,142,143,consume 1 valve grease; advance listen to valve pulse,True,True,True,True
2865,160,moss_ward,Tala,825eef3be9,dry clay,365,364,copy root ledger output,142,143,consume 1 dry clay; advance copy root ledger,True,True,True,True
2866,160,glass_harbor,Nia,aa85d5f3cf,net fiber,367,366,relight public lamp output,142,143,consume 1 net fiber; advance relight public lamp,True,True,True,True
2867,160,cinder_garden,Pax,bfe20f64e9,seed ink,366,365,cool ash path output,142,143,consume 1 seed ink; advance cool ash path,True,True,True,True
2868,160,lichen_bridge,Rin,1ca3ca05c1,rope fiber,365,364,test rope bridge output,142,143,consume 1 rope fiber; advance test rope bridge,True,True,True,True
2869,160,orchid_engine,Eli,79a49a3901,gear cloth,366,365,tend orchid lamp output,142,143,consume 1 gear cloth; advance tend orchid lamp,True,True,True,True
2870,160,moss_ward,Ari,27a5f6be30,moss cord,365,364,drain rain path output,143,144,consume 1 moss cord; advance drain rain path,True,True,True,True
2871,160,glass_harbor,Oren,139ed15166,salt chalk,365,364,seal fog catcher output,143,144,consume 1 salt chalk; advance seal fog catcher,True,True,True,True
2872,160,cinder_garden,Vale,50e2b859c6,shade reed,366,365,shade seed rows output,143,144,consume 1 shade reed; advance shade seed rows,True,True,True,True
2873,160,lichen_bridge,Sol,878bf0af37,bell tin,366,364,mark signal bell output,143,144,consume 2 bell tin; advance mark signal bell,True,True,True,True
2874,160,orchid_engine,Bea,2899e764df,orchid oil,367,366,listen to valve pulse output,143,144,consume 1 orchid oil; advance listen to valve pulse,True,True,True,True
2875,160,moss_ward,Fay,5147eb41b9,charcoal mark,366,365,copy root ledger output,143,144,consume 1 charcoal mark; advance copy root ledger,True,True,True,True
2876,160,glass_harbor,Puck,ed218dd38f,lamp oil,365,364,relight public lamp output,143,144,consume 1 lamp oil; advance relight public lamp,True,True,True,True
2877,160,cinder_garden,Wren,a66b280afe,ember basket,367,366,cool ash path output,143,144,consume 1 ember basket; advance cool ash path,True,True,True,True
2878,160,lichen_bridge,Kio,505b3ed3bc,meal token,366,365,test rope bridge output,143,144,consume 1 meal token; advance test rope bridge,True,True,True,True
2879,160,orchid_engine,Cai,9567222324,steam seal,366,365,tend orchid lamp output,143,144,consume 1 steam seal; advance tend orchid lamp,True,True,True,True
2880,161,glass_harbor,Oren,4691632fda,salt chalk,364,363,mend fog net output,144,145,consume 1 salt chalk; advance mend fog net,True,True,True,True
2881,161,cinder_garden,Vale,669e90cbc3,shade reed,365,364,repair seed calendar output,144,145,consume 1 shade reed; advance repair seed calendar,True,True,True,True
2882,161,lichen_bridge,Sol,797e050dde,bell tin,364,363,weave spare rope output,144,145,consume 1 bell tin; advance weave spare rope,True,True,True,True
2883,161,orchid_engine,Bea,936769c116,orchid oil,366,365,stabilize steam kettle output,144,145,consume 1 orchid oil; advance stabilize steam kettle,True,True,True,True
2884,161,moss_ward,Fay,23961e054e,charcoal mark,365,364,patch blanket loom output,144,145,consume 1 charcoal mark; advance patch blanket loom,True,True,True,True
