tick_id,day,settlement_id,resident_id,avatar_action,queue_before,queue_after,task_delay_ms,relationship_delta,project_progress_delta,consequence_label,resident_response_marker,consequence_visible,bounded_consequence,no_permanent_damage
2427,135,archive,Nia,touch_claimed_tool,0.892,0.898,457,0.0,0.0,boundary respected,looks toward avatar,True,True,True
2428,135,signal,Ren,interrupt_queue,0.894,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2429,135,orchard,Ivo,consent_dialogue,0.904,0.886,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
2430,136,riverbend,Ari,approach,0.894,0.902,458,0.002,0.0,claim understood,looks toward avatar,True,True,True
2431,136,roofward,Sera,ask_about_tool,0.886,0.894,455,0.0,0.0,claim understood,looks toward avatar,True,True,True
2432,136,archive,Nia,touch_claimed_tool,0.898,0.94,474,-0.026,0.0,ownership wound,turns away from avatar,True,True,True
2433,136,signal,Ren,interrupt_queue,0.94,0.922,607,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2434,136,orchard,Ivo,consent_dialogue,0.886,0.894,455,0.0,0.0,claim understood,looks toward avatar,True,True,True
2435,136,repair_ring,Pax,step_back,0.907,0.901,458,0.006,0.0,claim understood,looks toward avatar,True,True,True
2436,136,riverbend,Ari,interrupt_queue,0.902,0.884,591,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2437,136,roofward,Sera,consent_dialogue,0.894,0.902,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
2438,136,archive,Nia,step_back,0.94,0.934,472,0.006,0.0,claim understood,looks toward avatar,True,True,True
2439,136,signal,Ren,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
2440,136,orchard,Ivo,ask_about_tool,0.894,0.902,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
2441,136,repair_ring,Pax,touch_claimed_tool,0.901,0.883,450,0.003,0.0,boundary respected,looks toward avatar,True,True,True
2442,136,riverbend,Ari,approach,0.884,0.892,454,0.004,0.0,claim understood,looks toward avatar,True,True,True
2443,136,roofward,Sera,ask_about_tool,0.902,0.884,451,0.0,0.0,claim understood,looks toward avatar,True,True,True
2444,136,archive,Nia,touch_claimed_tool,0.934,0.916,464,-0.026,0.0,ownership wound,turns away from avatar,True,True,True
2445,136,signal,Ren,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2446,136,orchard,Ivo,consent_dialogue,0.902,0.884,451,0.0,0.0,claim understood,looks toward avatar,True,True,True
2447,136,repair_ring,Pax,step_back,0.883,0.877,448,0.006,0.0,claim understood,looks toward avatar,True,True,True
2448,137,roofward,Sera,ask_about_tool,0.884,0.892,454,0.0,0.0,claim understood,looks toward avatar,True,True,True
2449,137,archive,Nia,touch_claimed_tool,0.916,0.898,457,0.003,0.0,boundary respected,looks toward avatar,True,True,True
2450,137,signal,Ren,interrupt_queue,0.886,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2451,137,orchard,Ivo,consent_dialogue,0.884,0.892,454,0.0,0.0,claim understood,looks toward avatar,True,True,True
2452,137,repair_ring,Pax,step_back,0.877,0.871,445,0.006,0.0,claim understood,looks toward avatar,True,True,True
2453,137,riverbend,Ari,interrupt_queue,0.892,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2454,137,roofward,Sera,consent_dialogue,0.892,0.9,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
2455,137,archive,Nia,step_back,0.898,0.892,454,0.006,0.0,claim understood,looks toward avatar,True,True,True
2456,137,signal,Ren,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
2457,137,orchard,Ivo,ask_about_tool,0.892,0.9,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
2458,137,repair_ring,Pax,touch_claimed_tool,0.871,0.877,448,0.003,0.0,boundary respected,looks toward avatar,True,True,True
2459,137,riverbend,Ari,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
2460,137,roofward,Sera,ask_about_tool,0.9,0.882,450,0.0,0.0,claim understood,looks toward avatar,True,True,True
2461,137,archive,Nia,touch_claimed_tool,0.892,0.898,457,0.003,0.0,boundary respected,looks toward avatar,True,True,True
2462,137,signal,Ren,interrupt_queue,0.922,0.904,599,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2463,137,orchard,Ivo,consent_dialogue,0.9,0.882,450,0.0,0.0,claim understood,looks toward avatar,True,True,True
2464,137,repair_ring,Pax,step_back,0.877,0.871,445,0.006,0.0,claim understood,looks toward avatar,True,True,True
2465,137,riverbend,Ari,interrupt_queue,0.922,0.904,599,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2466,138,archive,Nia,touch_claimed_tool,0.898,0.904,459,0.003,0.0,boundary respected,looks toward avatar,True,True,True
2467,138,signal,Ren,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2468,138,orchard,Ivo,consent_dialogue,0.882,0.89,453,0.0,0.0,claim understood,looks toward avatar,True,True,True
2469,138,repair_ring,Pax,step_back,0.871,0.865,443,0.006,0.0,claim understood,looks toward avatar,True,True,True
2470,138,riverbend,Ari,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2471,138,roofward,Sera,consent_dialogue,0.882,0.89,453,0.0,0.0,claim understood,looks toward avatar,True,True,True
2472,138,archive,Nia,step_back,0.904,0.898,457,0.006,0.0,claim understood,looks toward avatar,True,True,True
2473,138,signal,Ren,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
2474,138,orchard,Ivo,ask_about_tool,0.89,0.898,457,0.0,0.0,claim understood,looks toward avatar,True,True,True
2475,138,repair_ring,Pax,touch_claimed_tool,0.865,0.871,445,0.003,0.0,boundary respected,looks toward avatar,True,True,True
2476,138,riverbend,Ari,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
2477,138,roofward,Sera,ask_about_tool,0.89,0.898,457,0.0,0.0,claim understood,looks toward avatar,True,True,True
2478,138,archive,Nia,touch_claimed_tool,0.898,0.904,459,0.003,0.0,boundary respected,looks toward avatar,True,True,True
2479,138,signal,Ren,interrupt_queue,0.894,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2480,138,orchard,Ivo,consent_dialogue,0.898,0.906,460,0.0,0.0,claim understood,looks toward avatar,True,True,True
2481,138,repair_ring,Pax,step_back,0.871,0.865,443,0.006,0.0,claim understood,looks toward avatar,True,True,True
2482,138,riverbend,Ari,interrupt_queue,0.894,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2483,138,roofward,Sera,consent_dialogue,0.898,0.906,460,0.0,0.0,claim understood,looks toward avatar,True,True,True
2484,139,signal,Ren,interrupt_queue,0.94,0.922,607,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2485,139,orchard,Ivo,consent_dialogue,0.906,0.888,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
2486,139,repair_ring,Pax,step_back,0.865,0.859,440,0.006,0.0,claim understood,looks toward avatar,True,True,True
2487,139,riverbend,Ari,interrupt_queue,0.94,0.922,607,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2488,139,roofward,Sera,consent_dialogue,0.906,0.888,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
2489,139,archive,Nia,step_back,0.904,0.898,457,0.006,0.0,claim understood,looks toward avatar,True,True,True
2490,139,signal,Ren,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
2491,139,orchard,Ivo,ask_about_tool,0.888,0.896,456,0.0,0.0,claim understood,looks toward avatar,True,True,True
2492,139,repair_ring,Pax,touch_claimed_tool,0.859,0.904,459,-0.026,0.0,ownership wound,turns away from avatar,True,True,True
2493,139,riverbend,Ari,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
2494,139,roofward,Sera,ask_about_tool,0.888,0.896,456,0.0,0.0,claim understood,looks toward avatar,True,True,True
2495,139,archive,Nia,touch_claimed_tool,0.898,0.904,459,0.003,0.0,boundary respected,looks toward avatar,True,True,True
2496,139,signal,Ren,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2497,139,orchard,Ivo,consent_dialogue,0.896,0.904,459,0.0,0.0,claim understood,looks toward avatar,True,True,True
2498,139,repair_ring,Pax,step_back,0.904,0.898,457,0.006,0.0,claim understood,looks toward avatar,True,True,True
2499,139,riverbend,Ari,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2500,139,roofward,Sera,consent_dialogue,0.896,0.904,459,0.0,0.0,claim understood,looks toward avatar,True,True,True
2501,139,archive,Nia,step_back,0.904,0.898,457,0.006,0.0,claim understood,looks toward avatar,True,True,True
2502,140,orchard,Ivo,consent_dialogue,0.904,0.886,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
2503,140,repair_ring,Pax,step_back,0.898,0.892,454,0.006,0.0,claim understood,looks toward avatar,True,True,True
2504,140,riverbend,Ari,interrupt_queue,0.886,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2505,140,roofward,Sera,consent_dialogue,0.904,0.886,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
2506,140,archive,Nia,step_back,0.898,0.892,454,0.006,0.0,claim understood,looks toward avatar,True,True,True
2507,140,signal,Ren,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
2508,140,orchard,Ivo,ask_about_tool,0.886,0.894,455,0.0,0.0,claim understood,looks toward avatar,True,True,True
2509,140,repair_ring,Pax,touch_claimed_tool,0.892,0.898,457,0.003,0.0,boundary respected,looks toward avatar,True,True,True
2510,140,riverbend,Ari,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
2511,140,roofward,Sera,ask_about_tool,0.886,0.894,455,0.0,0.0,claim understood,looks toward avatar,True,True,True
2512,140,archive,Nia,touch_claimed_tool,0.892,0.937,473,-0.026,0.0,ownership wound,turns away from avatar,True,True,True
2513,140,signal,Ren,interrupt_queue,0.894,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2514,140,orchard,Ivo,consent_dialogue,0.894,0.902,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
2515,140,repair_ring,Pax,step_back,0.898,0.892,454,0.006,0.0,claim understood,looks toward avatar,True,True,True
2516,140,riverbend,Ari,interrupt_queue,0.922,0.904,599,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2517,140,roofward,Sera,consent_dialogue,0.894,0.902,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
2518,140,archive,Nia,step_back,0.937,0.931,471,0.006,0.0,claim understood,looks toward avatar,True,True,True
2519,140,signal,Ren,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
2520,141,repair_ring,Pax,step_back,0.892,0.886,452,0.006,0.0,claim understood,looks toward avatar,True,True,True
2521,141,riverbend,Ari,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2522,141,roofward,Sera,consent_dialogue,0.902,0.884,451,0.0,0.0,claim understood,looks toward avatar,True,True,True
2523,141,archive,Nia,step_back,0.931,0.925,468,0.006,0.0,claim understood,looks toward avatar,True,True,True
2524,141,signal,Ren,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
2525,141,orchard,Ivo,ask_about_tool,0.902,0.884,451,0.0,0.0,claim understood,looks toward avatar,True,True,True
2526,141,repair_ring,Pax,touch_claimed_tool,0.886,0.892,454,0.003,0.0,boundary respected,looks toward avatar,True,True,True
2527,141,riverbend,Ari,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
2528,141,roofward,Sera,ask_about_tool,0.884,0.892,454,0.0,0.0,claim understood,looks toward avatar,True,True,True
2529,141,archive,Nia,touch_claimed_tool,0.925,0.907,460,0.003,0.0,boundary respected,looks toward avatar,True,True,True
2530,141,signal,Ren,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2531,141,orchard,Ivo,consent_dialogue,0.884,0.892,454,0.0,0.0,claim understood,looks toward avatar,True,True,True
2532,141,repair_ring,Pax,step_back,0.892,0.886,452,0.006,0.0,claim understood,looks toward avatar,True,True,True
2533,141,riverbend,Ari,interrupt_queue,0.894,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2534,141,roofward,Sera,consent_dialogue,0.892,0.9,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
2535,141,archive,Nia,step_back,0.907,0.901,458,0.006,0.0,claim understood,looks toward avatar,True,True,True
2536,141,signal,Ren,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
2537,141,orchard,Ivo,ask_about_tool,0.892,0.9,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
2538,142,riverbend,Ari,interrupt_queue,0.94,0.922,607,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2539,142,roofward,Sera,consent_dialogue,0.9,0.882,450,0.0,0.0,claim understood,looks toward avatar,True,True,True
2540,142,archive,Nia,step_back,0.901,0.895,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
2541,142,signal,Ren,approach,0.894,0.902,458,0.004,0.0,claim understood,looks toward avatar,True,True,True
2542,142,orchard,Ivo,ask_about_tool,0.9,0.882,450,0.0,0.0,claim understood,looks toward avatar,True,True,True
2543,142,repair_ring,Pax,touch_claimed_tool,0.886,0.892,454,0.003,0.0,boundary respected,looks toward avatar,True,True,True
2544,142,riverbend,Ari,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
2545,142,roofward,Sera,ask_about_tool,0.882,0.89,453,0.0,0.0,claim understood,looks toward avatar,True,True,True
2546,142,archive,Nia,touch_claimed_tool,0.895,0.901,458,0.0,0.0,boundary respected,looks toward avatar,True,True,True
2547,142,signal,Ren,interrupt_queue,0.902,0.884,591,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2548,142,orchard,Ivo,consent_dialogue,0.882,0.89,453,0.0,0.0,claim understood,looks toward avatar,True,True,True
2549,142,repair_ring,Pax,step_back,0.892,0.886,452,0.006,0.0,claim understood,looks toward avatar,True,True,True
2550,142,riverbend,Ari,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2551,142,roofward,Sera,consent_dialogue,0.89,0.898,457,0.0,0.0,claim understood,looks toward avatar,True,True,True
2552,142,archive,Nia,step_back,0.901,0.895,455,0.004,0.0,claim understood,looks toward avatar,True,True,True
2553,142,signal,Ren,approach,0.884,0.892,454,0.006,0.0,claim understood,looks toward avatar,True,True,True
2554,142,orchard,Ivo,ask_about_tool,0.89,0.898,457,0.0,0.0,claim understood,looks toward avatar,True,True,True
2555,142,repair_ring,Pax,touch_claimed_tool,0.886,0.892,454,0.003,0.0,boundary respected,looks toward avatar,True,True,True
2556,143,roofward,Sera,consent_dialogue,0.898,0.906,460,0.0,0.0,claim understood,looks toward avatar,True,True,True
2557,143,archive,Nia,step_back,0.895,0.889,453,0.0,0.0,claim understood,looks toward avatar,True,True,True
2558,143,signal,Ren,approach,0.892,0.9,457,0.002,0.0,claim understood,looks toward avatar,True,True,True
2559,143,orchard,Ivo,ask_about_tool,0.898,0.906,460,0.0,0.0,claim understood,looks toward avatar,True,True,True
2560,143,repair_ring,Pax,touch_claimed_tool,0.892,0.937,473,-0.026,0.0,ownership wound,turns away from avatar,True,True,True
2561,143,riverbend,Ari,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
2562,143,roofward,Sera,ask_about_tool,0.906,0.888,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
2563,143,archive,Nia,touch_claimed_tool,0.889,0.895,455,0.0,0.0,boundary respected,looks toward avatar,True,True,True
2564,143,signal,Ren,interrupt_queue,0.9,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2565,143,orchard,Ivo,consent_dialogue,0.906,0.888,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
2566,143,repair_ring,Pax,step_back,0.937,0.931,471,0.006,0.0,claim understood,looks toward avatar,True,True,True
2567,143,riverbend,Ari,interrupt_queue,0.894,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
2568,143,roofward,Sera,consent_dialogue,0.888,0.896,456,0.0,0.0,claim understood,looks toward avatar,True,True,True
2569,143,archive,Nia,step_back,0.895,0.889,453,0.0,0.0,claim understood,looks toward avatar,True,True,True
2570,143,signal,Ren,approach,0.94,0.922,467,0.004,0.0,claim understood,looks toward avatar,True,True,True
2571,143,orchard,Ivo,ask_about_tool,0.888,0.896,456,0.0,0.0,claim understood,looks toward avatar,True,True,True
2572,143,repair_ring,Pax,touch_claimed_tool,0.931,0.913,463,-0.026,0.0,ownership wound,turns away from avatar,True,True,True
2573,143,riverbend,Ari,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
2574,144,archive,Nia,step_back,0.889,0.883,450,0.0,0.0,claim understood,looks toward avatar,True,True,True
2575,144,signal,Ren,approach,0.922,0.904,459,0.0,0.0,claim understood,looks toward avatar,True,True,True
2576,144,orchard,Ivo,ask_about_tool,0.896,0.904,459,0.0,0.0,claim understood,looks toward avatar,True,True,True
