tick_id,day,session_id,settlement_id,playable_task_panel,pathing_panel,tool_pickup_panel,inventory_delta_panel,failure_recovery_panel,phrase_session_panel,reload_panel,frequency_flower_panel,visible_boundary_notice,save_restore_key,replay_key
2972,166,session-028,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-028,ssrm.v55.cinder_garden.replay
2973,166,session-028,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-028,ssrm.v55.lichen_bridge.replay
2974,166,session-028,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-028,ssrm.v55.orchid_engine.replay
2975,166,session-028,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-028,ssrm.v55.moss_ward.replay
2976,166,session-028,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-028,ssrm.v55.glass_harbor.replay
2977,166,session-028,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-028,ssrm.v55.cinder_garden.replay
2978,166,session-028,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-028,ssrm.v55.lichen_bridge.replay
2979,166,session-028,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-028,ssrm.v55.orchid_engine.replay
2980,166,session-028,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-028,ssrm.v55.moss_ward.replay
2981,166,session-028,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-028,ssrm.v55.glass_harbor.replay
2982,166,session-028,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-028,ssrm.v55.cinder_garden.replay
2983,166,session-028,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-028,ssrm.v55.lichen_bridge.replay
2984,166,session-028,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-028,ssrm.v55.orchid_engine.replay
2985,166,session-028,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-028,ssrm.v55.moss_ward.replay
2986,166,session-028,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-028,ssrm.v55.glass_harbor.replay
2987,166,session-028,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-028,ssrm.v55.cinder_garden.replay
2988,167,session-028,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-028,ssrm.v55.orchid_engine.replay
2989,167,session-028,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-028,ssrm.v55.moss_ward.replay
2990,167,session-028,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-028,ssrm.v55.glass_harbor.replay
2991,167,session-028,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-028,ssrm.v55.cinder_garden.replay
2992,167,session-028,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-028,ssrm.v55.lichen_bridge.replay
2993,167,session-028,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-028,ssrm.v55.orchid_engine.replay
2994,167,session-028,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-028,ssrm.v55.moss_ward.replay
2995,167,session-028,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-028,ssrm.v55.glass_harbor.replay
2996,167,session-028,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-028,ssrm.v55.cinder_garden.replay
2997,167,session-028,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-028,ssrm.v55.lichen_bridge.replay
2998,167,session-028,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-028,ssrm.v55.orchid_engine.replay
2999,167,session-028,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-028,ssrm.v55.moss_ward.replay
3000,167,session-028,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-028,ssrm.v55.glass_harbor.replay
3001,167,session-028,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-028,ssrm.v55.cinder_garden.replay
3002,167,session-028,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-028,ssrm.v55.lichen_bridge.replay
3003,167,session-028,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-028,ssrm.v55.orchid_engine.replay
3004,167,session-028,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-028,ssrm.v55.moss_ward.replay
3005,167,session-028,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-028,ssrm.v55.glass_harbor.replay
3006,168,session-028,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-028,ssrm.v55.lichen_bridge.replay
3007,168,session-028,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-028,ssrm.v55.orchid_engine.replay
3008,168,session-028,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-028,ssrm.v55.moss_ward.replay
3009,168,session-028,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-028,ssrm.v55.glass_harbor.replay
3010,168,session-028,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-028,ssrm.v55.cinder_garden.replay
3011,168,session-028,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-028,ssrm.v55.lichen_bridge.replay
3012,168,session-028,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-028,ssrm.v55.orchid_engine.replay
3013,168,session-028,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-028,ssrm.v55.moss_ward.replay
3014,168,session-028,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-028,ssrm.v55.glass_harbor.replay
3015,168,session-028,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-028,ssrm.v55.cinder_garden.replay
3016,168,session-028,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-028,ssrm.v55.lichen_bridge.replay
3017,168,session-028,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-028,ssrm.v55.orchid_engine.replay
3018,168,session-028,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-028,ssrm.v55.moss_ward.replay
3019,168,session-028,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-028,ssrm.v55.glass_harbor.replay
3020,168,session-028,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-028,ssrm.v55.cinder_garden.replay
3021,168,session-028,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-028,ssrm.v55.lichen_bridge.replay
3022,168,session-028,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-028,ssrm.v55.orchid_engine.replay
3023,168,session-028,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-028,ssrm.v55.moss_ward.replay
3024,169,session-029,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-029,ssrm.v55.cinder_garden.replay
3025,169,session-029,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-029,ssrm.v55.lichen_bridge.replay
3026,169,session-029,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-029,ssrm.v55.orchid_engine.replay
3027,169,session-029,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-029,ssrm.v55.moss_ward.replay
3028,169,session-029,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-029,ssrm.v55.glass_harbor.replay
3029,169,session-029,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-029,ssrm.v55.cinder_garden.replay
3030,169,session-029,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-029,ssrm.v55.lichen_bridge.replay
3031,169,session-029,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-029,ssrm.v55.orchid_engine.replay
3032,169,session-029,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-029,ssrm.v55.moss_ward.replay
3033,169,session-029,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-029,ssrm.v55.glass_harbor.replay
3034,169,session-029,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-029,ssrm.v55.cinder_garden.replay
3035,169,session-029,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-029,ssrm.v55.lichen_bridge.replay
3036,169,session-029,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-029,ssrm.v55.orchid_engine.replay
3037,169,session-029,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-029,ssrm.v55.moss_ward.replay
3038,169,session-029,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-029,ssrm.v55.glass_harbor.replay
3039,169,session-029,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-029,ssrm.v55.cinder_garden.replay
3040,169,session-029,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-029,ssrm.v55.lichen_bridge.replay
3041,169,session-029,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-029,ssrm.v55.orchid_engine.replay
3042,170,session-029,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-029,ssrm.v55.glass_harbor.replay
3043,170,session-029,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-029,ssrm.v55.cinder_garden.replay
3044,170,session-029,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-029,ssrm.v55.lichen_bridge.replay
3045,170,session-029,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-029,ssrm.v55.orchid_engine.replay
3046,170,session-029,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-029,ssrm.v55.moss_ward.replay
3047,170,session-029,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-029,ssrm.v55.glass_harbor.replay
3048,170,session-029,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-029,ssrm.v55.cinder_garden.replay
3049,170,session-029,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-029,ssrm.v55.lichen_bridge.replay
3050,170,session-029,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-029,ssrm.v55.orchid_engine.replay
3051,170,session-029,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-029,ssrm.v55.moss_ward.replay
3052,170,session-029,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-029,ssrm.v55.glass_harbor.replay
3053,170,session-029,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-029,ssrm.v55.cinder_garden.replay
3054,170,session-029,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-029,ssrm.v55.lichen_bridge.replay
3055,170,session-029,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-029,ssrm.v55.orchid_engine.replay
3056,170,session-029,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-029,ssrm.v55.moss_ward.replay
3057,170,session-029,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-029,ssrm.v55.glass_harbor.replay
3058,170,session-029,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-029,ssrm.v55.cinder_garden.replay
3059,170,session-029,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-029,ssrm.v55.lichen_bridge.replay
3060,171,session-029,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-029,ssrm.v55.moss_ward.replay
3061,171,session-029,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-029,ssrm.v55.glass_harbor.replay
3062,171,session-029,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-029,ssrm.v55.cinder_garden.replay
3063,171,session-029,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-029,ssrm.v55.lichen_bridge.replay
3064,171,session-029,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-029,ssrm.v55.orchid_engine.replay
3065,171,session-029,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-029,ssrm.v55.moss_ward.replay
3066,171,session-029,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-029,ssrm.v55.glass_harbor.replay
3067,171,session-029,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-029,ssrm.v55.cinder_garden.replay
3068,171,session-029,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-029,ssrm.v55.lichen_bridge.replay
3069,171,session-029,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-029,ssrm.v55.orchid_engine.replay
3070,171,session-029,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-029,ssrm.v55.moss_ward.replay
3071,171,session-029,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-029,ssrm.v55.glass_harbor.replay
3072,171,session-029,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-029,ssrm.v55.cinder_garden.replay
3073,171,session-029,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-029,ssrm.v55.lichen_bridge.replay
3074,171,session-029,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-029,ssrm.v55.orchid_engine.replay
3075,171,session-029,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-029,ssrm.v55.moss_ward.replay
3076,171,session-029,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-029,ssrm.v55.glass_harbor.replay
3077,171,session-029,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-029,ssrm.v55.cinder_garden.replay
3078,172,session-029,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-029,ssrm.v55.orchid_engine.replay
3079,172,session-029,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-029,ssrm.v55.moss_ward.replay
3080,172,session-029,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-029,ssrm.v55.glass_harbor.replay
3081,172,session-029,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-029,ssrm.v55.cinder_garden.replay
3082,172,session-029,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-029,ssrm.v55.lichen_bridge.replay
3083,172,session-029,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-029,ssrm.v55.orchid_engine.replay
3084,172,session-029,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-029,ssrm.v55.moss_ward.replay
3085,172,session-029,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-029,ssrm.v55.glass_harbor.replay
3086,172,session-029,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-029,ssrm.v55.cinder_garden.replay
3087,172,session-029,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-029,ssrm.v55.lichen_bridge.replay
3088,172,session-029,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-029,ssrm.v55.orchid_engine.replay
3089,172,session-029,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-029,ssrm.v55.moss_ward.replay
3090,172,session-029,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-029,ssrm.v55.glass_harbor.replay
3091,172,session-029,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-029,ssrm.v55.cinder_garden.replay
