tick_id,day,week,settlement_id,simulated_year,dialect_family,phrase,ritual,craft_technology,lineage_memory,culture_marker_visible,not_autonomous_language_claim,frequency_hz,flower_phase
3452,216,31,lichen_bridge,1424,bridge hum-family,bridge-2-keep Kio,rope touch,rope bridge tool lineage v7,Kio remembers bridge hum-family shelter rule from year 1421,True,True,9.480882,0.085667
3453,216,31,orchid_engine,1499,engine ring-family,engine-0-keep Cai,orchid cup,orchid bay tool lineage v8,Cai remembers engine ring-family shelter rule from year 1496,True,True,11.65742,0.114075
3454,216,31,moss_ward,1191,moss-ward breath-family,moss-ward-1-keep Milo,door-watch blessing,tool nook tool lineage v9,Milo remembers moss-ward breath-family shelter rule from year 1188,True,True,7.067259,0.072683
3455,216,31,glass_harbor,1275,harbor chime-family,harbor-1-keep Sera,tea before crossing,lamp pier tool lineage v10,Sera remembers harbor chime-family shelter rule from year 1272,True,True,8.203,0.089192
3456,217,31,lichen_bridge,1424,bridge hum-family,bridge-2-keep Kio,shared bowl,signal post tool lineage v7,Kio remembers bridge hum-family shelter rule from year 1421,True,True,8.617706,0.1065
3457,217,31,orchid_engine,1499,engine ring-family,engine-0-keep Cai,gear-wash thanks,gear wash tool lineage v8,Cai remembers engine ring-family shelter rule from year 1496,True,True,10.794244,0.134908
3458,217,31,moss_ward,1191,moss-ward breath-family,moss-ward-1-keep Milo,warm cup before work,moss lane tool lineage v9,Milo remembers moss-ward breath-family shelter rule from year 1188,True,True,6.204084,0.093517
3459,217,31,glass_harbor,1275,harbor chime-family,harbor-1-keep Sera,lamp touch,salt steps tool lineage v10,Sera remembers harbor chime-family shelter rule from year 1272,True,True,7.363,0.110025
3460,217,31,cinder_garden,1346,cinder pulse-family,cinder-2-keep Juno,cool hand sign,seed shelf tool lineage v11,Juno remembers cinder pulse-family shelter rule from year 1343,True,True,10.15466,0.140733
3461,217,31,lichen_bridge,1424,bridge hum-family,bridge-3-keep Luma,rope touch,rope bridge tool lineage v0,Luma remembers bridge hum-family shelter rule from year 1421,True,True,8.882626,0.132542
3462,217,31,orchid_engine,1499,engine ring-family,engine-0-keep Dax,orchid cup,orchid bay tool lineage v1,Dax remembers engine ring-family shelter rule from year 1496,True,True,11.166501,0.16095
3463,217,31,moss_ward,1191,moss-ward breath-family,moss-ward-1-keep Tala,door-watch blessing,tool nook tool lineage v2,Tala remembers moss-ward breath-family shelter rule from year 1188,True,True,6.52776,0.119558
3464,217,31,glass_harbor,1275,harbor chime-family,harbor-0-keep Nia,tea before crossing,lamp pier tool lineage v3,Nia remembers harbor chime-family shelter rule from year 1272,True,True,7.754689,0.136067
3465,217,31,cinder_garden,1346,cinder pulse-family,cinder-1-keep Pax,seed-count chant,ash path tool lineage v4,Pax remembers cinder pulse-family shelter rule from year 1343,True,True,10.546693,0.166775
3466,217,31,lichen_bridge,1424,bridge hum-family,bridge-2-keep Rin,signal hush,lichen wall tool lineage v5,Rin remembers bridge hum-family shelter rule from year 1421,True,True,9.210198,0.158583
3467,217,31,orchid_engine,1499,engine ring-family,engine-0-keep Eli,valve pause,engine ring tool lineage v6,Eli remembers engine ring-family shelter rule from year 1496,True,True,11.46038,0.186992
3468,217,31,moss_ward,1191,moss-ward breath-family,moss-ward-0-keep Ari,blanket share,rain gate tool lineage v7,Ari remembers moss-ward breath-family shelter rule from year 1188,True,True,7.039661,0.1456
3469,217,31,glass_harbor,1275,harbor chime-family,harbor-1-keep Oren,net-knot thanks,net room tool lineage v8,Oren remembers harbor chime-family shelter rule from year 1272,True,True,8.242407,0.162108
3470,217,31,cinder_garden,1346,cinder pulse-family,cinder-2-keep Vale,shade cloth bow,ember bed tool lineage v9,Vale remembers cinder pulse-family shelter rule from year 1343,True,True,10.904332,0.192817
3471,217,31,lichen_bridge,1424,bridge hum-family,bridge-2-keep Sol,shared bowl,signal post tool lineage v10,Sol remembers bridge hum-family shelter rule from year 1421,True,True,9.413,0.184625
3472,218,32,moss_ward,1192,moss-ward breath-family,moss-ward-1-keep Ari,door-watch blessing,tool nook tool lineage v8,Ari remembers moss-ward breath-family shelter rule from year 1189,True,True,6.189485,0.167433
3473,218,32,glass_harbor,1276,harbor chime-family,harbor-2-keep Oren,tea before crossing,lamp pier tool lineage v9,Oren remembers harbor chime-family shelter rule from year 1273,True,True,7.392231,0.183942
3474,218,32,cinder_garden,1347,cinder pulse-family,cinder-3-keep Vale,seed-count chant,ash path tool lineage v10,Vale remembers cinder pulse-family shelter rule from year 1344,True,True,10.054156,0.21465
3475,218,32,lichen_bridge,1425,bridge hum-family,bridge-3-keep Sol,signal hush,lichen wall tool lineage v11,Sol remembers bridge hum-family shelter rule from year 1422,True,True,8.586,0.206458
3476,218,32,orchid_engine,1500,engine ring-family,engine-1-keep Bea,valve pause,engine ring tool lineage v0,Bea remembers engine ring-family shelter rule from year 1497,True,True,11.15215,0.234867
3477,218,32,moss_ward,1192,moss-ward breath-family,moss-ward-1-keep Fay,blanket share,rain gate tool lineage v1,Fay remembers moss-ward breath-family shelter rule from year 1189,True,True,6.562475,0.193475
3478,218,32,glass_harbor,1276,harbor chime-family,harbor-2-keep Puck,net-knot thanks,net room tool lineage v2,Puck remembers harbor chime-family shelter rule from year 1273,True,True,7.764702,0.209983
3479,218,32,cinder_garden,1347,cinder pulse-family,cinder-3-keep Wren,shade cloth bow,ember bed tool lineage v3,Wren remembers cinder pulse-family shelter rule from year 1344,True,True,10.22076,0.240692
3480,218,32,lichen_bridge,1425,bridge hum-family,bridge-3-keep Kio,shared bowl,signal post tool lineage v4,Kio remembers bridge hum-family shelter rule from year 1422,True,True,9.198086,0.2325
3481,218,32,orchid_engine,1500,engine ring-family,engine-1-keep Cai,gear-wash thanks,gear wash tool lineage v5,Cai remembers engine ring-family shelter rule from year 1497,True,True,11.374624,0.260908
3482,218,32,moss_ward,1192,moss-ward breath-family,moss-ward-2-keep Milo,warm cup before work,moss lane tool lineage v6,Milo remembers moss-ward breath-family shelter rule from year 1189,True,True,6.784464,0.219517
3483,218,32,glass_harbor,1276,harbor chime-family,harbor-2-keep Sera,lamp touch,salt steps tool lineage v7,Sera remembers harbor chime-family shelter rule from year 1273,True,True,7.94338,0.236025
3484,218,32,cinder_garden,1347,cinder pulse-family,cinder-3-keep Juno,cool hand sign,seed shelf tool lineage v8,Juno remembers cinder pulse-family shelter rule from year 1344,True,True,10.73504,0.266733
3485,218,32,lichen_bridge,1425,bridge hum-family,bridge-4-keep Luma,rope touch,rope bridge tool lineage v9,Luma remembers bridge hum-family shelter rule from year 1422,True,True,9.463006,0.258542
3486,218,32,orchid_engine,1500,engine ring-family,engine-1-keep Dax,orchid cup,orchid bay tool lineage v10,Dax remembers engine ring-family shelter rule from year 1497,True,True,11.746881,0.28695
3487,218,32,moss_ward,1192,moss-ward breath-family,moss-ward-2-keep Tala,door-watch blessing,tool nook tool lineage v11,Tala remembers moss-ward breath-family shelter rule from year 1189,True,True,7.086,0.245558
3488,219,32,cinder_garden,1347,cinder pulse-family,cinder-3-keep Juno,shade cloth bow,ember bed tool lineage v8,Juno remembers cinder pulse-family shelter rule from year 1344,True,True,9.871864,0.287567
3489,219,32,lichen_bridge,1425,bridge hum-family,bridge-4-keep Luma,shared bowl,signal post tool lineage v9,Luma remembers bridge hum-family shelter rule from year 1422,True,True,8.59983,0.279375
3490,219,32,orchid_engine,1500,engine ring-family,engine-1-keep Dax,gear-wash thanks,gear wash tool lineage v10,Dax remembers engine ring-family shelter rule from year 1497,True,True,10.883705,0.307783
3491,219,32,moss_ward,1192,moss-ward breath-family,moss-ward-2-keep Tala,warm cup before work,moss lane tool lineage v11,Tala remembers moss-ward breath-family shelter rule from year 1189,True,True,6.246,0.266392
3492,219,32,glass_harbor,1276,harbor chime-family,harbor-1-keep Nia,lamp touch,salt steps tool lineage v0,Nia remembers harbor chime-family shelter rule from year 1273,True,True,7.495069,0.2829
3493,219,32,cinder_garden,1347,cinder pulse-family,cinder-2-keep Pax,cool hand sign,seed shelf tool lineage v1,Pax remembers cinder pulse-family shelter rule from year 1344,True,True,10.289533,0.313608
3494,219,32,lichen_bridge,1425,bridge hum-family,bridge-3-keep Rin,rope touch,rope bridge tool lineage v2,Rin remembers bridge hum-family shelter rule from year 1422,True,True,8.950578,0.305417
3495,219,32,orchid_engine,1500,engine ring-family,engine-1-keep Eli,orchid cup,orchid bay tool lineage v3,Eli remembers engine ring-family shelter rule from year 1497,True,True,11.20322,0.333825
3496,219,32,moss_ward,1192,moss-ward breath-family,moss-ward-1-keep Ari,door-watch blessing,tool nook tool lineage v4,Ari remembers moss-ward breath-family shelter rule from year 1189,True,True,6.759325,0.292433
3497,219,32,glass_harbor,1276,harbor chime-family,harbor-2-keep Oren,tea before crossing,lamp pier tool lineage v5,Oren remembers harbor chime-family shelter rule from year 1273,True,True,7.959611,0.308942
3498,219,32,cinder_garden,1347,cinder pulse-family,cinder-3-keep Vale,seed-count chant,ash path tool lineage v6,Vale remembers cinder pulse-family shelter rule from year 1344,True,True,10.623996,0.33965
3499,219,32,lichen_bridge,1425,bridge hum-family,bridge-3-keep Sol,signal hush,lichen wall tool lineage v7,Sol remembers bridge hum-family shelter rule from year 1422,True,True,9.15338,0.331458
3500,219,32,orchid_engine,1500,engine ring-family,engine-1-keep Bea,valve pause,engine ring tool lineage v8,Bea remembers engine ring-family shelter rule from year 1497,True,True,11.72199,0.359867
3501,219,32,moss_ward,1192,moss-ward breath-family,moss-ward-1-keep Fay,blanket share,rain gate tool lineage v9,Fay remembers moss-ward breath-family shelter rule from year 1189,True,True,7.132315,0.318475
3502,219,32,glass_harbor,1276,harbor chime-family,harbor-2-keep Puck,net-knot thanks,net room tool lineage v10,Puck remembers harbor chime-family shelter rule from year 1273,True,True,8.332082,0.334983
3503,219,32,cinder_garden,1347,cinder pulse-family,cinder-3-keep Wren,shade cloth bow,ember bed tool lineage v11,Wren remembers cinder pulse-family shelter rule from year 1344,True,True,10.766,0.365692
3504,220,32,orchid_engine,1500,engine ring-family,engine-1-keep Bea,orchid cup,orchid bay tool lineage v8,Bea remembers engine ring-family shelter rule from year 1497,True,True,10.858814,0.3807
3505,220,32,moss_ward,1192,moss-ward breath-family,moss-ward-1-keep Fay,door-watch blessing,tool nook tool lineage v9,Fay remembers moss-ward breath-family shelter rule from year 1189,True,True,6.269139,0.339308
3506,220,32,glass_harbor,1276,harbor chime-family,harbor-2-keep Puck,tea before crossing,lamp pier tool lineage v10,Puck remembers harbor chime-family shelter rule from year 1273,True,True,7.468906,0.355817
3507,220,32,cinder_garden,1347,cinder pulse-family,cinder-3-keep Wren,seed-count chant,ash path tool lineage v11,Wren remembers cinder pulse-family shelter rule from year 1344,True,True,9.926,0.386525
3508,220,32,lichen_bridge,1425,bridge hum-family,bridge-3-keep Kio,signal hush,lichen wall tool lineage v0,Kio remembers bridge hum-family shelter rule from year 1422,True,True,8.927926,0.378333
3509,220,32,orchid_engine,1500,engine ring-family,engine-1-keep Cai,valve pause,engine ring tool lineage v1,Cai remembers engine ring-family shelter rule from year 1497,True,True,11.102004,0.406742
3510,220,32,moss_ward,1192,moss-ward breath-family,moss-ward-2-keep Milo,blanket share,rain gate tool lineage v2,Milo remembers moss-ward breath-family shelter rule from year 1189,True,True,6.511844,0.36535
3511,220,32,glass_harbor,1276,harbor chime-family,harbor-2-keep Sera,net-knot thanks,net room tool lineage v3,Sera remembers harbor chime-family shelter rule from year 1273,True,True,7.67076,0.381858
3512,220,32,cinder_garden,1347,cinder pulse-family,cinder-3-keep Juno,shade cloth bow,ember bed tool lineage v4,Juno remembers cinder pulse-family shelter rule from year 1344,True,True,10.439244,0.412567
3513,220,32,lichen_bridge,1425,bridge hum-family,bridge-4-keep Luma,shared bowl,signal post tool lineage v5,Luma remembers bridge hum-family shelter rule from year 1422,True,True,9.16967,0.404375
3514,220,32,orchid_engine,1500,engine ring-family,engine-1-keep Dax,gear-wash thanks,gear wash tool lineage v6,Dax remembers engine ring-family shelter rule from year 1497,True,True,11.451085,0.432783
3515,220,32,moss_ward,1192,moss-ward breath-family,moss-ward-2-keep Tala,warm cup before work,moss lane tool lineage v7,Tala remembers moss-ward breath-family shelter rule from year 1189,True,True,6.81338,0.391392
3516,220,32,glass_harbor,1276,harbor chime-family,harbor-1-keep Nia,lamp touch,salt steps tool lineage v8,Nia remembers harbor chime-family shelter rule from year 1273,True,True,8.062449,0.4079
3517,220,32,cinder_garden,1347,cinder pulse-family,cinder-2-keep Pax,cool hand sign,seed shelf tool lineage v9,Pax remembers cinder pulse-family shelter rule from year 1344,True,True,10.856913,0.438608
3518,220,32,lichen_bridge,1425,bridge hum-family,bridge-3-keep Rin,rope touch,rope bridge tool lineage v10,Rin remembers bridge hum-family shelter rule from year 1422,True,True,9.520418,0.430417
3519,220,32,orchid_engine,1500,engine ring-family,engine-1-keep Eli,orchid cup,orchid bay tool lineage v11,Eli remembers engine ring-family shelter rule from year 1497,True,True,11.746,0.458825
3520,221,32,glass_harbor,1276,harbor chime-family,harbor-1-keep Nia,net-knot thanks,net room tool lineage v8,Nia remembers harbor chime-family shelter rule from year 1273,True,True,7.199273,0.428733
3521,221,32,cinder_garden,1347,cinder pulse-family,cinder-2-keep Pax,shade cloth bow,ember bed tool lineage v9,Pax remembers cinder pulse-family shelter rule from year 1344,True,True,9.993737,0.459442
3522,221,32,lichen_bridge,1425,bridge hum-family,bridge-3-keep Rin,shared bowl,signal post tool lineage v10,Rin remembers bridge hum-family shelter rule from year 1422,True,True,8.657242,0.45125
3523,221,32,orchid_engine,1500,engine ring-family,engine-1-keep Eli,gear-wash thanks,gear wash tool lineage v11,Eli remembers engine ring-family shelter rule from year 1497,True,True,10.906,0.479658
3524,221,32,moss_ward,1192,moss-ward breath-family,moss-ward-1-keep Ari,warm cup before work,moss lane tool lineage v0,Ari remembers moss-ward breath-family shelter rule from year 1189,True,True,6.486705,0.438267
3525,221,32,glass_harbor,1276,harbor chime-family,harbor-2-keep Oren,lamp touch,salt steps tool lineage v1,Oren remembers harbor chime-family shelter rule from year 1273,True,True,7.689451,0.454775
3526,221,32,cinder_garden,1347,cinder pulse-family,cinder-3-keep Vale,cool hand sign,seed shelf tool lineage v2,Vale remembers cinder pulse-family shelter rule from year 1344,True,True,10.351376,0.485483
3527,221,32,lichen_bridge,1425,bridge hum-family,bridge-3-keep Sol,rope touch,rope bridge tool lineage v3,Sol remembers bridge hum-family shelter rule from year 1422,True,True,8.88322,0.477292
