tick_id,day,settlement_id,resident_id,dialect_id,phrase_token,remembered_phrase,relationship_before,relationship_after,memory_age_days,saved_relationship_summary,restored_phrase,visible_after_restore,persistent_relationship_key
1866,117,repair_ring,Pax,repair_ring-dialect-9,repair_ring:pax:1:10:5,repair_ring:pax:1:4:5,0.98,0.98,26,Pax remembers repair_ring:pax:1:4:5 with trust 0.96,repair_ring:pax:1:4:5,True,ssrm.v41.relationship.repair_ring.Pax
1868,117,roofward,Sera,roofward-dialect-9,roofward:sera:1:12:5,roofward:sera:1:6:5,0.98,0.98,26,Sera remembers roofward:sera:1:6:5 with trust 0.96,roofward:sera:1:6:5,True,ssrm.v41.relationship.roofward.Sera
1870,117,signal,Ren,signal-dialect-9,signal:ren:1:14:5,signal:ren:1:8:5,0.98,0.98,26,Ren remembers signal:ren:1:8:5 with trust 0.96,signal:ren:1:8:5,True,ssrm.v41.relationship.signal.Ren
1872,118,repair_ring,Juno,repair_ring-dialect-9,repair_ring:juno:2:0:5,repair_ring:juno:0:14:5,0.98,0.98,22,Juno remembers repair_ring:juno:0:14:5 with trust 0.91,repair_ring:juno:0:14:5,True,ssrm.v41.relationship.repair_ring.Juno
1873,118,riverbend,Lio,riverbend-dialect-9,riverbend:lio:2:1:5,riverbend:lio:0:15:5,0.98,0.98,28,Lio remembers riverbend:lio:0:15:5 with trust 0.89,riverbend:lio:0:15:5,True,ssrm.v41.relationship.riverbend.Lio
1874,118,roofward,Fay,roofward-dialect-9,roofward:fay:2:2:5,roofward:fay:0:10:5,0.98,0.98,22,Fay remembers roofward:fay:0:10:5 with trust 0.88,roofward:fay:0:10:5,True,ssrm.v41.relationship.roofward.Fay
1875,118,archive,Toma,archive-dialect-9,archive:toma:2:3:5,archive:toma:0:5:5,0.98,0.98,28,Toma remembers archive:toma:0:5:5 with trust 0.92,archive:toma:0:5:5,True,ssrm.v41.relationship.archive.Toma
1876,118,signal,Milo,signal-dialect-9,signal:milo:2:4:5,signal:milo:0:12:5,0.98,0.98,22,Milo remembers signal:milo:0:12:5 with trust 0.93,signal:milo:0:12:5,True,ssrm.v41.relationship.signal.Milo
1877,118,orchard,Mara,orchard-dialect-9,orchard:mara:2:5:5,orchard:mara:0:7:5,0.98,0.98,24,Mara remembers orchard:mara:0:7:5 with trust 0.92,orchard:mara:0:7:5,True,ssrm.v41.relationship.orchard.Mara
1878,118,repair_ring,Juno,repair_ring-dialect-9,repair_ring:juno:2:6:5,repair_ring:juno:2:0:5,0.98,0.98,22,Juno remembers repair_ring:juno:2:0:5 with trust 0.91,repair_ring:juno:2:0:5,True,ssrm.v41.relationship.repair_ring.Juno
1880,118,roofward,Fay,roofward-dialect-9,roofward:fay:2:8:5,roofward:fay:2:2:5,0.98,0.98,22,Fay remembers roofward:fay:2:2:5 with trust 0.89,roofward:fay:2:2:5,True,ssrm.v41.relationship.roofward.Fay
1882,118,signal,Milo,signal-dialect-9,signal:milo:2:10:5,signal:milo:2:4:5,0.98,0.98,22,Milo remembers signal:milo:2:4:5 with trust 0.93,signal:milo:2:4:5,True,ssrm.v41.relationship.signal.Milo
1884,118,repair_ring,Juno,repair_ring-dialect-9,repair_ring:juno:2:12:5,repair_ring:juno:2:6:5,0.98,0.98,22,Juno remembers repair_ring:juno:2:6:5 with trust 0.92,repair_ring:juno:2:6:5,True,ssrm.v41.relationship.repair_ring.Juno
1885,118,riverbend,Lio,riverbend-dialect-9,riverbend:lio:2:13:5,riverbend:lio:2:1:5,0.98,0.98,26,Lio remembers riverbend:lio:2:1:5 with trust 0.89,riverbend:lio:2:1:5,True,ssrm.v41.relationship.riverbend.Lio
1886,118,roofward,Fay,roofward-dialect-9,roofward:fay:2:14:5,roofward:fay:2:8:5,0.98,0.98,22,Fay remembers roofward:fay:2:8:5 with trust 0.89,roofward:fay:2:8:5,True,ssrm.v41.relationship.roofward.Fay
1887,118,archive,Toma,archive-dialect-9,archive:toma:2:15:5,archive:toma:2:3:5,0.98,0.98,26,Toma remembers archive:toma:2:3:5 with trust 0.92,archive:toma:2:3:5,True,ssrm.v41.relationship.archive.Toma
1888,119,signal,Ren,signal-dialect-9,signal:ren:3:0:5,signal:ren:1:14:5,0.98,0.98,28,Ren remembers signal:ren:1:14:5 with trust 0.96,signal:ren:1:14:5,True,ssrm.v41.relationship.signal.Ren
1890,119,repair_ring,Pax,repair_ring-dialect-9,repair_ring:pax:3:2:5,repair_ring:pax:1:10:5,0.98,0.98,28,Pax remembers repair_ring:pax:1:10:5 with trust 0.96,repair_ring:pax:1:10:5,True,ssrm.v41.relationship.repair_ring.Pax
1892,119,roofward,Sera,roofward-dialect-9,roofward:sera:3:4:5,roofward:sera:1:12:5,0.98,0.98,28,Sera remembers roofward:sera:1:12:5 with trust 0.96,roofward:sera:1:12:5,True,ssrm.v41.relationship.roofward.Sera
1894,119,signal,Ren,signal-dialect-9,signal:ren:3:6:5,signal:ren:3:0:5,0.98,0.98,28,Ren remembers signal:ren:3:0:5 with trust 0.96,signal:ren:3:0:5,True,ssrm.v41.relationship.signal.Ren
1896,119,repair_ring,Pax,repair_ring-dialect-9,repair_ring:pax:3:8:5,repair_ring:pax:3:2:5,0.98,0.98,28,Pax remembers repair_ring:pax:3:2:5 with trust 0.96,repair_ring:pax:3:2:5,True,ssrm.v41.relationship.repair_ring.Pax
1898,119,roofward,Sera,roofward-dialect-9,roofward:sera:3:10:5,roofward:sera:3:4:5,0.98,0.98,26,Sera remembers roofward:sera:3:4:5 with trust 0.96,roofward:sera:3:4:5,True,ssrm.v41.relationship.roofward.Sera
1900,119,signal,Ren,signal-dialect-9,signal:ren:3:12:5,signal:ren:3:6:5,0.98,0.98,26,Ren remembers signal:ren:3:6:5 with trust 0.96,signal:ren:3:6:5,True,ssrm.v41.relationship.signal.Ren
1902,119,repair_ring,Pax,repair_ring-dialect-9,repair_ring:pax:3:14:5,repair_ring:pax:3:8:5,0.98,0.98,26,Pax remembers repair_ring:pax:3:8:5 with trust 0.96,repair_ring:pax:3:8:5,True,ssrm.v41.relationship.repair_ring.Pax
1904,120,archive,Nia,archive-dialect-9,archive:nia:4:0:5,archive:nia:21:14:5,0.98,0.98,38,Nia remembers archive:nia:21:14:5 with trust 0.96,archive:nia:21:14:5,True,ssrm.v41.relationship.archive.Nia
1906,120,orchard,Ivo,orchard-dialect-9,orchard:ivo:4:2:5,orchard:ivo:21:10:5,0.98,0.98,38,Ivo remembers orchard:ivo:21:10:5 with trust 0.96,orchard:ivo:21:10:5,True,ssrm.v41.relationship.orchard.Ivo
1908,120,riverbend,Ari,riverbend-dialect-9,riverbend:ari:4:4:5,riverbend:ari:21:12:5,0.98,0.98,38,Ari remembers riverbend:ari:21:12:5 with trust 0.96,riverbend:ari:21:12:5,True,ssrm.v41.relationship.riverbend.Ari
1910,120,archive,Nia,archive-dialect-9,archive:nia:4:6:5,archive:nia:4:0:5,0.98,0.98,38,Nia remembers archive:nia:4:0:5 with trust 0.96,archive:nia:4:0:5,True,ssrm.v41.relationship.archive.Nia
1912,120,orchard,Ivo,orchard-dialect-9,orchard:ivo:4:8:5,orchard:ivo:4:2:5,0.98,0.98,38,Ivo remembers orchard:ivo:4:2:5 with trust 0.96,orchard:ivo:4:2:5,True,ssrm.v41.relationship.orchard.Ivo
1914,120,riverbend,Ari,riverbend-dialect-9,riverbend:ari:4:10:5,riverbend:ari:4:4:5,0.98,0.98,36,Ari remembers riverbend:ari:4:4:5 with trust 0.96,riverbend:ari:4:4:5,True,ssrm.v41.relationship.riverbend.Ari
1916,120,archive,Nia,archive-dialect-9,archive:nia:4:12:5,archive:nia:4:6:5,0.98,0.98,36,Nia remembers archive:nia:4:6:5 with trust 0.96,archive:nia:4:6:5,True,ssrm.v41.relationship.archive.Nia
1918,120,orchard,Ivo,orchard-dialect-9,orchard:ivo:4:14:5,orchard:ivo:4:8:5,0.98,0.98,36,Ivo remembers orchard:ivo:4:8:5 with trust 0.96,orchard:ivo:4:8:5,True,ssrm.v41.relationship.orchard.Ivo
1920,121,riverbend,Lio,riverbend-dialect-9,riverbend:lio:5:0:5,riverbend:lio:2:13:5,0.98,0.98,27,Lio remembers riverbend:lio:2:13:5 with trust 0.90,riverbend:lio:2:13:5,True,ssrm.v41.relationship.riverbend.Lio
1921,121,roofward,Fay,roofward-dialect-9,roofward:fay:5:1:5,roofward:fay:2:14:5,0.98,0.98,23,Fay remembers roofward:fay:2:14:5 with trust 0.89,roofward:fay:2:14:5,True,ssrm.v41.relationship.roofward.Fay
1922,121,archive,Toma,archive-dialect-9,archive:toma:5:2:5,archive:toma:2:15:5,0.98,0.98,29,Toma remembers archive:toma:2:15:5 with trust 0.92,archive:toma:2:15:5,True,ssrm.v41.relationship.archive.Toma
1923,121,signal,Milo,signal-dialect-9,signal:milo:5:3:5,signal:milo:2:10:5,0.98,0.98,23,Milo remembers signal:milo:2:10:5 with trust 0.93,signal:milo:2:10:5,True,ssrm.v41.relationship.signal.Milo
1924,121,orchard,Mara,orchard-dialect-9,orchard:mara:5:4:5,orchard:mara:2:5:5,0.98,0.98,27,Mara remembers orchard:mara:2:5:5 with trust 0.92,orchard:mara:2:5:5,True,ssrm.v41.relationship.orchard.Mara
1925,121,repair_ring,Juno,repair_ring-dialect-9,repair_ring:juno:5:5:5,repair_ring:juno:2:12:5,0.98,0.98,23,Juno remembers repair_ring:juno:2:12:5 with trust 0.92,repair_ring:juno:2:12:5,True,ssrm.v41.relationship.repair_ring.Juno
1926,121,riverbend,Lio,riverbend-dialect-9,riverbend:lio:5:6:5,riverbend:lio:5:0:5,0.98,0.98,25,Lio remembers riverbend:lio:5:0:5 with trust 0.90,riverbend:lio:5:0:5,True,ssrm.v41.relationship.riverbend.Lio
1928,121,archive,Toma,archive-dialect-9,archive:toma:5:8:5,archive:toma:5:2:5,0.98,0.98,27,Toma remembers archive:toma:5:2:5 with trust 0.93,archive:toma:5:2:5,True,ssrm.v41.relationship.archive.Toma
1930,121,orchard,Mara,orchard-dialect-9,orchard:mara:5:10:5,orchard:mara:5:4:5,0.98,0.98,25,Mara remembers orchard:mara:5:4:5 with trust 0.92,orchard:mara:5:4:5,True,ssrm.v41.relationship.orchard.Mara
1932,121,riverbend,Lio,riverbend-dialect-9,riverbend:lio:5:12:5,riverbend:lio:5:6:5,0.98,0.98,23,Lio remembers riverbend:lio:5:6:5 with trust 0.91,riverbend:lio:5:6:5,True,ssrm.v41.relationship.riverbend.Lio
1933,121,roofward,Fay,roofward-dialect-9,roofward:fay:5:13:5,roofward:fay:5:1:5,0.98,0.98,23,Fay remembers roofward:fay:5:1:5 with trust 0.89,roofward:fay:5:1:5,True,ssrm.v41.relationship.roofward.Fay
1934,121,archive,Toma,archive-dialect-9,archive:toma:5:14:5,archive:toma:5:8:5,0.98,0.98,25,Toma remembers archive:toma:5:8:5 with trust 0.93,archive:toma:5:8:5,True,ssrm.v41.relationship.archive.Toma
1935,121,signal,Milo,signal-dialect-9,signal:milo:5:15:5,signal:milo:5:3:5,0.98,0.98,23,Milo remembers signal:milo:5:3:5 with trust 0.93,signal:milo:5:3:5,True,ssrm.v41.relationship.signal.Milo
1936,122,orchard,Ivo,orchard-dialect-9,orchard:ivo:6:0:5,orchard:ivo:4:14:5,0.98,0.98,38,Ivo remembers orchard:ivo:4:14:5 with trust 0.96,orchard:ivo:4:14:5,True,ssrm.v41.relationship.orchard.Ivo
1938,122,riverbend,Ari,riverbend-dialect-9,riverbend:ari:6:2:5,riverbend:ari:4:10:5,0.98,0.98,38,Ari remembers riverbend:ari:4:10:5 with trust 0.96,riverbend:ari:4:10:5,True,ssrm.v41.relationship.riverbend.Ari
1940,122,archive,Nia,archive-dialect-9,archive:nia:6:4:5,archive:nia:4:12:5,0.98,0.98,38,Nia remembers archive:nia:4:12:5 with trust 0.96,archive:nia:4:12:5,True,ssrm.v41.relationship.archive.Nia
1942,122,orchard,Ivo,orchard-dialect-9,orchard:ivo:6:6:5,orchard:ivo:6:0:5,0.98,0.98,38,Ivo remembers orchard:ivo:6:0:5 with trust 0.96,orchard:ivo:6:0:5,True,ssrm.v41.relationship.orchard.Ivo
1944,122,riverbend,Ari,riverbend-dialect-9,riverbend:ari:6:8:5,riverbend:ari:6:2:5,0.98,0.98,38,Ari remembers riverbend:ari:6:2:5 with trust 0.96,riverbend:ari:6:2:5,True,ssrm.v41.relationship.riverbend.Ari
1946,122,archive,Nia,archive-dialect-9,archive:nia:6:10:5,archive:nia:6:4:5,0.98,0.98,36,Nia remembers archive:nia:6:4:5 with trust 0.96,archive:nia:6:4:5,True,ssrm.v41.relationship.archive.Nia
1948,122,orchard,Ivo,orchard-dialect-9,orchard:ivo:6:12:5,orchard:ivo:6:6:5,0.98,0.98,36,Ivo remembers orchard:ivo:6:6:5 with trust 0.96,orchard:ivo:6:6:5,True,ssrm.v41.relationship.orchard.Ivo
1950,122,riverbend,Ari,riverbend-dialect-9,riverbend:ari:6:14:5,riverbend:ari:6:8:5,0.98,0.98,36,Ari remembers riverbend:ari:6:8:5 with trust 0.96,riverbend:ari:6:8:5,True,ssrm.v41.relationship.riverbend.Ari
1952,123,archive,Toma,archive-dialect-9,archive:toma:7:0:5,archive:toma:5:14:5,0.98,0.98,25,Toma remembers archive:toma:5:14:5 with trust 0.94,archive:toma:5:14:5,True,ssrm.v41.relationship.archive.Toma
1953,123,signal,Milo,signal-dialect-9,signal:milo:7:1:5,signal:milo:5:15:5,0.98,0.98,25,Milo remembers signal:milo:5:15:5 with trust 0.93,signal:milo:5:15:5,True,ssrm.v41.relationship.signal.Milo
1954,123,orchard,Mara,orchard-dialect-9,orchard:mara:7:2:5,orchard:mara:5:10:5,0.98,0.98,25,Mara remembers orchard:mara:5:10:5 with trust 0.92,orchard:mara:5:10:5,True,ssrm.v41.relationship.orchard.Mara
1955,123,repair_ring,Juno,repair_ring-dialect-9,repair_ring:juno:7:3:5,repair_ring:juno:5:5:5,0.98,0.98,25,Juno remembers repair_ring:juno:5:5:5 with trust 0.92,repair_ring:juno:5:5:5,True,ssrm.v41.relationship.repair_ring.Juno
1956,123,riverbend,Lio,riverbend-dialect-9,riverbend:lio:7:4:5,riverbend:lio:5:12:5,0.98,0.98,22,Lio remembers riverbend:lio:5:12:5 with trust 0.91,riverbend:lio:5:12:5,True,ssrm.v41.relationship.riverbend.Lio
1958,123,archive,Toma,archive-dialect-9,archive:toma:7:6:5,archive:toma:7:0:5,0.98,0.98,22,Toma remembers archive:toma:7:0:5 with trust 0.94,archive:toma:7:0:5,True,ssrm.v41.relationship.archive.Toma
1960,123,orchard,Mara,orchard-dialect-9,orchard:mara:7:8:5,orchard:mara:7:2:5,0.98,0.98,22,Mara remembers orchard:mara:7:2:5 with trust 0.93,orchard:mara:7:2:5,True,ssrm.v41.relationship.orchard.Mara
1962,123,riverbend,Lio,riverbend-dialect-9,riverbend:lio:7:10:5,riverbend:lio:7:4:5,0.98,0.98,22,Lio remembers riverbend:lio:7:4:5 with trust 0.91,riverbend:lio:7:4:5,True,ssrm.v41.relationship.riverbend.Lio
1963,123,roofward,Fay,roofward-dialect-9,roofward:fay:7:11:5,roofward:fay:5:13:5,0.98,0.98,25,Fay remembers roofward:fay:5:13:5 with trust 0.89,roofward:fay:5:13:5,True,ssrm.v41.relationship.roofward.Fay
1964,123,archive,Toma,archive-dialect-9,archive:toma:7:12:5,archive:toma:7:6:5,0.98,0.98,22,Toma remembers archive:toma:7:6:5 with trust 0.94,archive:toma:7:6:5,True,ssrm.v41.relationship.archive.Toma
1965,123,signal,Milo,signal-dialect-9,signal:milo:7:13:5,signal:milo:7:1:5,0.98,0.98,22,Milo remembers signal:milo:7:1:5 with trust 0.93,signal:milo:7:1:5,True,ssrm.v41.relationship.signal.Milo
1966,123,orchard,Mara,orchard-dialect-9,orchard:mara:7:14:5,orchard:mara:7:8:5,0.98,0.98,22,Mara remembers orchard:mara:7:8:5 with trust 0.93,orchard:mara:7:8:5,True,ssrm.v41.relationship.orchard.Mara
1967,123,repair_ring,Juno,repair_ring-dialect-9,repair_ring:juno:7:15:5,repair_ring:juno:7:3:5,0.98,0.98,22,Juno remembers repair_ring:juno:7:3:5 with trust 0.92,repair_ring:juno:7:3:5,True,ssrm.v41.relationship.repair_ring.Juno
1968,124,riverbend,Ari,riverbend-dialect-9,riverbend:ari:8:0:5,riverbend:ari:6:14:5,0.98,0.98,38,Ari remembers riverbend:ari:6:14:5 with trust 0.96,riverbend:ari:6:14:5,True,ssrm.v41.relationship.riverbend.Ari
1970,124,archive,Nia,archive-dialect-9,archive:nia:8:2:5,archive:nia:6:10:5,0.98,0.98,38,Nia remembers archive:nia:6:10:5 with trust 0.96,archive:nia:6:10:5,True,ssrm.v41.relationship.archive.Nia
1972,124,orchard,Ivo,orchard-dialect-9,orchard:ivo:8:4:5,orchard:ivo:6:12:5,0.98,0.98,38,Ivo remembers orchard:ivo:6:12:5 with trust 0.96,orchard:ivo:6:12:5,True,ssrm.v41.relationship.orchard.Ivo
1974,124,riverbend,Ari,riverbend-dialect-9,riverbend:ari:8:6:5,riverbend:ari:8:0:5,0.98,0.98,38,Ari remembers riverbend:ari:8:0:5 with trust 0.96,riverbend:ari:8:0:5,True,ssrm.v41.relationship.riverbend.Ari
1976,124,archive,Nia,archive-dialect-9,archive:nia:8:8:5,archive:nia:8:2:5,0.98,0.98,38,Nia remembers archive:nia:8:2:5 with trust 0.96,archive:nia:8:2:5,True,ssrm.v41.relationship.archive.Nia
1978,124,orchard,Ivo,orchard-dialect-9,orchard:ivo:8:10:5,orchard:ivo:8:4:5,0.98,0.98,36,Ivo remembers orchard:ivo:8:4:5 with trust 0.96,orchard:ivo:8:4:5,True,ssrm.v41.relationship.orchard.Ivo
1980,124,riverbend,Ari,riverbend-dialect-9,riverbend:ari:8:12:5,riverbend:ari:8:6:5,0.98,0.98,36,Ari remembers riverbend:ari:8:6:5 with trust 0.96,riverbend:ari:8:6:5,True,ssrm.v41.relationship.riverbend.Ari
1982,124,archive,Nia,archive-dialect-9,archive:nia:8:14:5,archive:nia:8:8:5,0.98,0.98,36,Nia remembers archive:nia:8:8:5 with trust 0.96,archive:nia:8:8:5,True,ssrm.v41.relationship.archive.Nia
1984,125,orchard,Mara,orchard-dialect-9,orchard:mara:9:0:5,orchard:mara:7:14:5,0.98,0.98,24,Mara remembers orchard:mara:7:14:5 with trust 0.93,orchard:mara:7:14:5,True,ssrm.v41.relationship.orchard.Mara
1985,125,repair_ring,Juno,repair_ring-dialect-9,repair_ring:juno:9:1:5,repair_ring:juno:7:15:5,0.98,0.98,22,Juno remembers repair_ring:juno:7:15:5 with trust 0.92,repair_ring:juno:7:15:5,True,ssrm.v41.relationship.repair_ring.Juno
1986,125,riverbend,Lio,riverbend-dialect-9,riverbend:lio:9:2:5,riverbend:lio:7:10:5,0.98,0.98,22,Lio remembers riverbend:lio:7:10:5 with trust 0.91,riverbend:lio:7:10:5,True,ssrm.v41.relationship.riverbend.Lio
1988,125,archive,Toma,archive-dialect-9,archive:toma:9:4:5,archive:toma:7:12:5,0.98,0.98,24,Toma remembers archive:toma:7:12:5 with trust 0.95,archive:toma:7:12:5,True,ssrm.v41.relationship.archive.Toma
1990,125,orchard,Mara,orchard-dialect-9,orchard:mara:9:6:5,orchard:mara:9:0:5,0.98,0.98,22,Mara remembers orchard:mara:9:0:5 with trust 0.93,orchard:mara:9:0:5,True,ssrm.v41.relationship.orchard.Mara
1992,125,riverbend,Lio,riverbend-dialect-9,riverbend:lio:9:8:5,riverbend:lio:9:2:5,0.98,0.98,22,Lio remembers riverbend:lio:9:2:5 with trust 0.92,riverbend:lio:9:2:5,True,ssrm.v41.relationship.riverbend.Lio
1993,125,roofward,Fay,roofward-dialect-9,roofward:fay:9:9:5,roofward:fay:7:11:5,0.98,0.98,24,Fay remembers roofward:fay:7:11:5 with trust 0.89,roofward:fay:7:11:5,True,ssrm.v41.relationship.roofward.Fay
1994,125,archive,Toma,archive-dialect-9,archive:toma:9:10:5,archive:toma:9:4:5,0.98,0.98,22,Toma remembers archive:toma:9:4:5 with trust 0.95,archive:toma:9:4:5,True,ssrm.v41.relationship.archive.Toma
1995,125,signal,Milo,signal-dialect-9,signal:milo:9:11:5,signal:milo:7:13:5,0.98,0.98,22,Milo remembers signal:milo:7:13:5 with trust 0.93,signal:milo:7:13:5,True,ssrm.v41.relationship.signal.Milo
1996,125,orchard,Mara,orchard-dialect-9,orchard:mara:9:12:5,orchard:mara:9:6:5,0.98,0.98,22,Mara remembers orchard:mara:9:6:5 with trust 0.94,orchard:mara:9:6:5,True,ssrm.v41.relationship.orchard.Mara
1997,125,repair_ring,Juno,repair_ring-dialect-9,repair_ring:juno:9:13:5,repair_ring:juno:9:1:5,0.98,0.98,20,Juno remembers repair_ring:juno:9:1:5 with trust 0.92,repair_ring:juno:9:1:5,True,ssrm.v41.relationship.repair_ring.Juno
1998,125,riverbend,Lio,riverbend-dialect-9,riverbend:lio:9:14:5,riverbend:lio:9:8:5,0.98,0.98,22,Lio remembers riverbend:lio:9:8:5 with trust 0.92,riverbend:lio:9:8:5,True,ssrm.v41.relationship.riverbend.Lio
2000,126,archive,Nia,archive-dialect-9,archive:nia:10:0:5,archive:nia:8:14:5,0.98,0.98,38,Nia remembers archive:nia:8:14:5 with trust 0.96,archive:nia:8:14:5,True,ssrm.v41.relationship.archive.Nia
2002,126,orchard,Ivo,orchard-dialect-9,orchard:ivo:10:2:5,orchard:ivo:8:10:5,0.98,0.98,38,Ivo remembers orchard:ivo:8:10:5 with trust 0.96,orchard:ivo:8:10:5,True,ssrm.v41.relationship.orchard.Ivo
2004,126,riverbend,Ari,riverbend-dialect-9,riverbend:ari:10:4:5,riverbend:ari:8:12:5,0.98,0.98,38,Ari remembers riverbend:ari:8:12:5 with trust 0.96,riverbend:ari:8:12:5,True,ssrm.v41.relationship.riverbend.Ari
2006,126,archive,Nia,archive-dialect-9,archive:nia:10:6:5,archive:nia:10:0:5,0.98,0.98,38,Nia remembers archive:nia:10:0:5 with trust 0.96,archive:nia:10:0:5,True,ssrm.v41.relationship.archive.Nia
2008,126,orchard,Ivo,orchard-dialect-9,orchard:ivo:10:8:5,orchard:ivo:10:2:5,0.98,0.98,38,Ivo remembers orchard:ivo:10:2:5 with trust 0.96,orchard:ivo:10:2:5,True,ssrm.v41.relationship.orchard.Ivo
2010,126,riverbend,Ari,riverbend-dialect-9,riverbend:ari:10:10:5,riverbend:ari:10:4:5,0.98,0.98,26,Ari remembers riverbend:ari:10:4:5 with trust 0.96,riverbend:ari:10:4:5,True,ssrm.v41.relationship.riverbend.Ari
2012,126,archive,Nia,archive-dialect-9,archive:nia:10:12:5,archive:nia:10:6:5,0.98,0.98,26,Nia remembers archive:nia:10:6:5 with trust 0.96,archive:nia:10:6:5,True,ssrm.v41.relationship.archive.Nia
2014,126,orchard,Ivo,orchard-dialect-9,orchard:ivo:10:14:5,orchard:ivo:10:8:5,0.98,0.98,26,Ivo remembers orchard:ivo:10:8:5 with trust 0.96,orchard:ivo:10:8:5,True,ssrm.v41.relationship.orchard.Ivo
2016,127,riverbend,Lio,riverbend-dialect-9,riverbend:lio:11:0:5,riverbend:lio:9:14:5,0.98,0.98,22,Lio remembers riverbend:lio:9:14:5 with trust 0.93,riverbend:lio:9:14:5,True,ssrm.v41.relationship.riverbend.Lio
2018,127,archive,Toma,archive-dialect-9,archive:toma:11:2:5,archive:toma:9:10:5,0.98,0.98,24,Toma remembers archive:toma:9:10:5 with trust 0.95,archive:toma:9:10:5,True,ssrm.v41.relationship.archive.Toma
2020,127,orchard,Mara,orchard-dialect-9,orchard:mara:11:4:5,orchard:mara:9:12:5,0.98,0.98,24,Mara remembers orchard:mara:9:12:5 with trust 0.95,orchard:mara:9:12:5,True,ssrm.v41.relationship.orchard.Mara
2022,127,riverbend,Lio,riverbend-dialect-9,riverbend:lio:11:6:5,riverbend:lio:11:0:5,0.98,0.98,22,Lio remembers riverbend:lio:11:0:5 with trust 0.93,riverbend:lio:11:0:5,True,ssrm.v41.relationship.riverbend.Lio
2023,127,roofward,Fay,roofward-dialect-9,roofward:fay:11:7:5,roofward:fay:9:9:5,0.98,0.98,24,Fay remembers roofward:fay:9:9:5 with trust 0.89,roofward:fay:9:9:5,True,ssrm.v41.relationship.roofward.Fay
2024,127,archive,Toma,archive-dialect-9,archive:toma:11:8:5,archive:toma:11:2:5,0.98,0.98,22,Toma remembers archive:toma:11:2:5 with trust 0.96,archive:toma:11:2:5,True,ssrm.v41.relationship.archive.Toma
2025,127,signal,Milo,signal-dialect-9,signal:milo:11:9:5,signal:milo:9:11:5,0.98,0.98,22,Milo remembers signal:milo:9:11:5 with trust 0.93,signal:milo:9:11:5,True,ssrm.v41.relationship.signal.Milo
2026,127,orchard,Mara,orchard-dialect-9,orchard:mara:11:10:5,orchard:mara:11:4:5,0.98,0.98,22,Mara remembers orchard:mara:11:4:5 with trust 0.95,orchard:mara:11:4:5,True,ssrm.v41.relationship.orchard.Mara
2027,127,repair_ring,Juno,repair_ring-dialect-9,repair_ring:juno:11:11:5,repair_ring:juno:9:13:5,0.98,0.98,20,Juno remembers repair_ring:juno:9:13:5 with trust 0.92,repair_ring:juno:9:13:5,True,ssrm.v41.relationship.repair_ring.Juno
2028,127,riverbend,Lio,riverbend-dialect-9,riverbend:lio:11:12:5,riverbend:lio:11:6:5,0.98,0.98,22,Lio remembers riverbend:lio:11:6:5 with trust 0.93,riverbend:lio:11:6:5,True,ssrm.v41.relationship.riverbend.Lio
