tick_id,day,session_id,settlement_id,resident_id,project_id,failure_mode,failure_trigger,work_integrity_before,work_integrity_after,recovery_action,recovery_option_visible,failed_work_not_erased,retry_available,relationship_damage_bounded,recovered_enough_to_continue
3456,193,session-033,lichen_bridge,Rin,48fc2b7680,rope slack,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
3458,193,session-033,moss_ward,Ari,da0f22a6f5,ledger miscopy,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
3459,193,session-033,glass_harbor,Oren,9f03b2f23d,lamp sputter,path/tool/material uncertainty,0.881,0.89,ask resident lead,True,True,True,True,True
3460,193,session-033,cinder_garden,Vale,58b08d67ce,basket spill,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
3462,193,session-033,orchid_engine,Bea,1a39418cc8,valve knock,explicit recovery step,0.94,0.94,schedule retry,True,True,True,True,True
3463,193,session-033,moss_ward,Fay,cbe617b6af,cord snap,path/tool/material uncertainty,0.839,0.848,step back,True,True,True,True,True
3464,193,session-033,glass_harbor,Puck,19e61c2da4,fog seal leak,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
3466,193,session-033,lichen_bridge,Kio,0c14394478,bell mistune,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
3468,193,session-033,moss_ward,Milo,4f19e26857,wet footing,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
3469,193,session-033,glass_harbor,Sera,ee1d01c438,net tear,explicit recovery step,0.917,0.938,ask resident lead,True,True,True,True,True
3470,193,session-033,cinder_garden,Juno,9c5554028b,calendar mismatch,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
3471,193,session-033,lichen_bridge,Luma,5fbf6bf7bd,rope slack,path/tool/material uncertainty,0.881,0.89,restore material,True,True,True,True,True
3472,193,session-033,orchid_engine,Dax,8d36ca6708,gear jam,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
3474,194,session-033,cinder_garden,Wren,81aa359945,basket spill,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
3476,194,session-033,orchid_engine,Cai,2fe151eb17,valve knock,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
3478,194,session-033,glass_harbor,Sera,768a4d2ad8,fog seal leak,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
3479,194,session-033,cinder_garden,Juno,2b1e35e8a1,heat spike,explicit recovery step,0.94,0.94,schedule retry,True,True,True,True,True
3480,194,session-033,lichen_bridge,Luma,450c18baea,bell mistune,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
3481,194,session-033,orchid_engine,Dax,363676d602,orchid dim,path/tool/material uncertainty,0.845,0.854,ask resident lead,True,True,True,True,True
3482,194,session-033,moss_ward,Tala,572744cec7,wet footing,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
3484,194,session-033,cinder_garden,Pax,1e5830ef22,calendar mismatch,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
3486,194,session-033,orchid_engine,Eli,a3b8dc6d55,gear jam,explicit recovery step,0.94,0.94,ask resident lead,True,True,True,True,True
3488,194,session-033,glass_harbor,Oren,d2b7153668,lamp sputter,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
3489,194,session-033,cinder_garden,Vale,b4da23a954,basket spill,path/tool/material uncertainty,0.854,0.863,schedule retry,True,True,True,True,True
3490,194,session-033,lichen_bridge,Sol,85cb036eb5,token shortage,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
3491,194,session-033,orchid_engine,Bea,3935fa5efe,valve knock,path/tool/material uncertainty,0.923,0.932,ask resident lead,True,True,True,True,True
3492,195,session-033,glass_harbor,Nia,7d03d3d3f1,fog seal leak,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
3493,195,session-033,cinder_garden,Pax,2ac4db2919,heat spike,path/tool/material uncertainty,0.923,0.932,ask resident lead,True,True,True,True,True
3494,195,session-033,lichen_bridge,Rin,b522b59c7e,bell mistune,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
3496,195,session-033,moss_ward,Ari,acb2c21249,wet footing,explicit recovery step,0.94,0.94,schedule retry,True,True,True,True,True
3498,195,session-033,cinder_garden,Vale,7525471538,calendar mismatch,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
3500,195,session-033,orchid_engine,Bea,a0d3597080,gear jam,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
3502,195,session-033,glass_harbor,Puck,d99abac1ce,lamp sputter,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
3503,195,session-033,cinder_garden,Wren,efccb1106a,basket spill,explicit recovery step,0.878,0.899,ask resident lead,True,True,True,True,True
3504,195,session-033,lichen_bridge,Kio,096f63fbc9,token shortage,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
3506,195,session-033,moss_ward,Milo,42164b006a,cord snap,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
3508,195,session-033,cinder_garden,Juno,f754fc777c,heat spike,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
3510,196,session-033,moss_ward,Fay,9c82c8d116,wet footing,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
3512,196,session-033,cinder_garden,Wren,9ee5bba78b,calendar mismatch,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
3513,196,session-033,lichen_bridge,Kio,1356a31e8d,rope slack,explicit recovery step,0.845,0.866,schedule retry,True,True,True,True,True
3514,196,session-033,orchid_engine,Cai,aa06bc447d,gear jam,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
3515,196,session-033,moss_ward,Milo,214b5191fa,ledger miscopy,path/tool/material uncertainty,0.899,0.908,ask resident lead,True,True,True,True,True
3516,196,session-033,glass_harbor,Sera,35df557118,lamp sputter,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
3518,196,session-033,lichen_bridge,Luma,a72c4caf94,token shortage,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
3520,196,session-033,moss_ward,Tala,ab7eb655b8,cord snap,explicit recovery step,0.94,0.94,ask resident lead,True,True,True,True,True
3522,196,session-033,cinder_garden,Pax,cfb8cd3fed,heat spike,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
3523,196,session-033,lichen_bridge,Rin,d21d02a5bc,bell mistune,path/tool/material uncertainty,0.905,0.914,schedule retry,True,True,True,True,True
3524,196,session-033,orchid_engine,Eli,3f711d3e3b,orchid dim,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
3525,196,session-033,moss_ward,Ari,808faa30ed,wet footing,path/tool/material uncertainty,0.827,0.836,ask resident lead,True,True,True,True,True
3526,196,session-033,glass_harbor,Oren,f949aa8fd3,net tear,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
3527,196,session-033,cinder_garden,Vale,6b0dbec2ed,calendar mismatch,explicit recovery step,0.911,0.926,restore material,True,True,True,True,True
3528,197,session-033,orchid_engine,Dax,8d36ca6708,gear jam,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
3530,197,session-033,glass_harbor,Nia,24a6670b6c,lamp sputter,explicit recovery step,0.94,0.94,schedule retry,True,True,True,True,True
3532,197,session-033,lichen_bridge,Rin,48fc2b7680,token shortage,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
3534,197,session-033,moss_ward,Ari,da0f22a6f5,cord snap,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
3536,197,session-033,cinder_garden,Vale,58b08d67ce,heat spike,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
3537,197,session-033,lichen_bridge,Sol,6a6945c048,bell mistune,explicit recovery step,0.94,0.94,ask resident lead,True,True,True,True,True
3538,197,session-033,orchid_engine,Bea,1a39418cc8,orchid dim,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
3540,197,session-033,glass_harbor,Puck,19e61c2da4,net tear,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
3542,197,session-033,lichen_bridge,Kio,0c14394478,rope slack,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
3544,197,session-033,moss_ward,Milo,4f19e26857,ledger miscopy,explicit recovery step,0.94,0.94,restore material,True,True,True,True,True
3545,197,session-033,glass_harbor,Sera,ee1d01c438,lamp sputter,path/tool/material uncertainty,0.938,0.94,schedule retry,True,True,True,True,True
3546,198,session-033,lichen_bridge,Sol,85cb036eb5,token shortage,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
3547,198,session-033,orchid_engine,Bea,3935fa5efe,valve knock,explicit recovery step,0.932,0.94,schedule retry,True,True,True,True,True
3548,198,session-033,moss_ward,Fay,6a7b5adb25,cord snap,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
3549,198,session-033,glass_harbor,Puck,c10ea1470a,fog seal leak,path/tool/material uncertainty,0.866,0.875,ask resident lead,True,True,True,True,True
3550,198,session-033,cinder_garden,Wren,81aa359945,heat spike,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
3552,198,session-033,orchid_engine,Cai,2fe151eb17,orchid dim,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
3554,198,session-033,glass_harbor,Sera,768a4d2ad8,net tear,explicit recovery step,0.94,0.94,ask resident lead,True,True,True,True,True
3556,198,session-033,lichen_bridge,Luma,450c18baea,rope slack,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
3557,198,session-033,orchid_engine,Dax,363676d602,gear jam,path/tool/material uncertainty,0.854,0.863,schedule retry,True,True,True,True,True
3558,198,session-033,moss_ward,Tala,572744cec7,ledger miscopy,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
3559,198,session-033,glass_harbor,Nia,2c46e6f05e,lamp sputter,path/tool/material uncertainty,0.911,0.92,ask resident lead,True,True,True,True,True
3560,198,session-033,cinder_garden,Pax,1e5830ef22,basket spill,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
3561,198,session-033,lichen_bridge,Rin,9611f49c07,token shortage,explicit recovery step,0.863,0.878,restore material,True,True,True,True,True
3562,198,session-033,orchid_engine,Eli,a3b8dc6d55,valve knock,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
3564,199,session-034,cinder_garden,Juno,f754fc777c,heat spike,explicit recovery step,0.94,0.94,schedule retry,True,True,True,True,True
3565,199,session-034,lichen_bridge,Luma,7017cc792d,bell mistune,path/tool/material uncertainty,0.902,0.911,step back,True,True,True,True,True
3566,199,session-034,orchid_engine,Dax,947f5c8b39,orchid dim,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
3568,199,session-034,glass_harbor,Nia,7d03d3d3f1,net tear,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
3569,199,session-034,cinder_garden,Pax,2ac4db2919,calendar mismatch,path/tool/material uncertainty,0.932,0.94,schedule retry,True,True,True,True,True
3570,199,session-034,lichen_bridge,Rin,b522b59c7e,rope slack,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
3571,199,session-034,orchid_engine,Eli,e4ebf8a5c3,gear jam,explicit recovery step,0.863,0.884,ask resident lead,True,True,True,True,True
3572,199,session-034,moss_ward,Ari,acb2c21249,ledger miscopy,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
3574,199,session-034,cinder_garden,Vale,7525471538,basket spill,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
3576,199,session-034,orchid_engine,Bea,a0d3597080,valve knock,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
3578,199,session-034,glass_harbor,Puck,d99abac1ce,fog seal leak,explicit recovery step,0.94,0.94,restore material,True,True,True,True,True
3580,199,session-034,lichen_bridge,Kio,096f63fbc9,bell mistune,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
3581,199,session-034,orchid_engine,Cai,7b17b6bca2,orchid dim,path/tool/material uncertainty,0.911,0.92,ask resident lead,True,True,True,True,True
3582,200,session-034,glass_harbor,Oren,f949aa8fd3,net tear,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
3583,200,session-034,cinder_garden,Vale,6b0dbec2ed,calendar mismatch,path/tool/material uncertainty,0.926,0.935,ask resident lead,True,True,True,True,True
3584,200,session-034,lichen_bridge,Sol,910495b9ec,rope slack,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
3586,200,session-034,moss_ward,Fay,9c82c8d116,ledger miscopy,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
3587,200,session-034,glass_harbor,Puck,4a73f95e3d,lamp sputter,path/tool/material uncertainty,0.923,0.932,step back,True,True,True,True,True
3588,200,session-034,cinder_garden,Wren,9ee5bba78b,basket spill,explicit recovery step,0.94,0.94,ask resident lead,True,True,True,True,True
3590,200,session-034,orchid_engine,Cai,aa06bc447d,valve knock,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
3592,200,session-034,glass_harbor,Sera,35df557118,fog seal leak,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
3593,200,session-034,cinder_garden,Juno,a3cdbd8180,heat spike,path/tool/material uncertainty,0.86,0.869,ask resident lead,True,True,True,True,True
3594,200,session-034,lichen_bridge,Luma,a72c4caf94,bell mistune,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
3595,200,session-034,orchid_engine,Dax,e5be4a3317,orchid dim,explicit recovery step,0.926,0.94,restore material,True,True,True,True,True
3596,200,session-034,moss_ward,Tala,ab7eb655b8,wet footing,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
3598,200,session-034,cinder_garden,Pax,cfb8cd3fed,calendar mismatch,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
3600,201,session-034,moss_ward,Milo,4f19e26857,ledger miscopy,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
3602,201,session-034,cinder_garden,Juno,9c5554028b,basket spill,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
3604,201,session-034,orchid_engine,Dax,8d36ca6708,valve knock,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
3605,201,session-034,moss_ward,Tala,690cd7241e,cord snap,explicit recovery step,0.908,0.929,ask resident lead,True,True,True,True,True
3606,201,session-034,glass_harbor,Nia,24a6670b6c,fog seal leak,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
3608,201,session-034,lichen_bridge,Rin,48fc2b7680,bell mistune,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
3610,201,session-034,moss_ward,Ari,da0f22a6f5,wet footing,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
3612,201,session-034,cinder_garden,Vale,58b08d67ce,calendar mismatch,explicit recovery step,0.94,0.94,restore material,True,True,True,True,True
3614,201,session-034,orchid_engine,Bea,1a39418cc8,gear jam,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
3616,201,session-034,glass_harbor,Puck,19e61c2da4,lamp sputter,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
