tick_id,day,settlement_id,resident_id,plan_id,turn_number,plan_state,avatar_offer,resident_counter,agreed_next_step,plan_quality_before,plan_quality_after,trust_before,trust_after,multi_turn_visible,history_not_erased
2510,140,orchid_engine,Bea,47d9de000e,2,revised,step back,do not turn valve key,revise plan around orchid keeper decides,0.92,0.92,0.94,0.94,True,True
2511,140,moss_ward,Fay,a727f6cab2,3,accepted,wait for resident lead,ask before loom repair,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2512,140,glass_harbor,Puck,c5d00a0ef0,2,deferred,carry object,tea before crossing,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
2514,140,lichen_bridge,Kio,fa2055fde7,1,proposed,watch route,signal keeper answers,do first safe step for rope kit,0.92,0.92,0.94,0.94,True,True
2515,140,orchid_engine,Cai,46cccd6c6e,3,countered,translate phrase,orchid keeper decides,revise plan around keep gear lane open,0.92,0.92,0.94,0.94,True,True
2516,140,moss_ward,Milo,5951344d5f,4,revised,step back,do not move root ledger,revise plan around rain path first,0.92,0.92,0.94,0.94,True,True
2518,140,cinder_garden,Juno,e71a182f1e,4,deferred,carry object,cool bowl shared,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
2519,140,lichen_bridge,Luma,f0b2e0425d,2,refused,repair together,do not step on tension rope,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2520,141,moss_ward,Ari,aab81a659e,1,countered,translate phrase,ask before loom repair,revise plan around do not move root ledger,0.92,0.92,0.94,0.94,True,True
2521,141,glass_harbor,Oren,1375c2d011,3,revised,step back,tea before crossing,revise plan around net keeper decides,0.92,0.92,0.94,0.94,True,True
2522,141,cinder_garden,Vale,92241a8296,1,accepted,wait for resident lead,do not cross seed rows,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2523,141,lichen_bridge,Sol,f77c729e4f,3,deferred,carry object,signal keeper answers,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
2524,141,orchid_engine,Bea,8104fa2bce,4,refused,repair together,orchid keeper decides,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2526,141,glass_harbor,Puck,544eef311e,4,countered,translate phrase,net keeper decides,revise plan around do not dim lamp,0.92,0.92,0.94,0.94,True,True
2527,141,cinder_garden,Wren,6a62eec922,2,revised,step back,cool bowl shared,revise plan around shade caller leads,0.92,0.92,0.94,0.94,True,True
2528,141,lichen_bridge,Kio,fb1fd317cb,4,accepted,wait for resident lead,do not step on tension rope,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2530,141,moss_ward,Milo,be5e1e6b14,2,refused,repair together,rain path first,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2531,141,glass_harbor,Sera,bb542f47ee,1,proposed,watch route,do not dim lamp,do first safe step for brass lantern,0.92,0.92,0.94,0.94,True,True
2532,141,cinder_garden,Juno,e81100ffaf,3,countered,translate phrase,shade caller leads,revise plan around do not cross seed rows,0.92,0.92,0.94,0.94,True,True
2533,141,lichen_bridge,Luma,3787d90442,1,revised,step back,meal room welcomes,revise plan around signal keeper answers,0.92,0.92,0.94,0.94,True,True
2534,141,orchid_engine,Dax,a32c3a2927,1,accepted,wait for resident lead,do not turn valve key,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2536,141,glass_harbor,Nia,70e512f108,2,refused,repair together,tea before crossing,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2537,141,cinder_garden,Pax,03456ce256,4,proposed,watch route,do not cross seed rows,do first safe step for shade pole,0.92,0.92,0.94,0.94,True,True
2538,142,orchid_engine,Bea,7c5e7a8a19,2,revised,step back,keep gear lane open,revise plan around do not turn valve key,0.92,0.92,0.94,0.94,True,True
2539,142,moss_ward,Fay,b32b739596,3,accepted,wait for resident lead,rain path first,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2540,142,glass_harbor,Puck,909a8f9ec7,3,deferred,carry object,do not dim lamp,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
2542,142,lichen_bridge,Kio,143c7d565d,2,proposed,watch route,meal room welcomes,do first safe step for rope kit,0.92,0.92,0.94,0.94,True,True
2543,142,orchid_engine,Cai,0d77323ef2,3,countered,translate phrase,do not turn valve key,revise plan around orchid keeper decides,0.92,0.92,0.94,0.94,True,True
2544,142,moss_ward,Milo,7887d56841,4,revised,step back,ask before loom repair,revise plan around do not move root ledger,0.92,0.92,0.94,0.94,True,True
2545,142,glass_harbor,Sera,4b0cca38f0,4,accepted,wait for resident lead,tea before crossing,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2546,142,cinder_garden,Juno,9a957b7e67,1,deferred,carry object,do not cross seed rows,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
2548,142,orchid_engine,Dax,84f904fa57,4,proposed,watch route,orchid keeper decides,do first safe step for valve key,0.92,0.92,0.94,0.94,True,True
2549,142,moss_ward,Tala,ae02c9d355,1,countered,translate phrase,do not move root ledger,revise plan around rain path first,0.92,0.92,0.94,0.94,True,True
2550,142,glass_harbor,Nia,820dcdd8fe,1,revised,step back,net keeper decides,revise plan around do not dim lamp,0.92,0.92,0.94,0.94,True,True
2552,142,lichen_bridge,Rin,14fd64a05f,3,deferred,carry object,do not step on tension rope,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
2553,142,orchid_engine,Eli,3ed0a3eb1d,1,refused,repair together,keep gear lane open,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2554,142,moss_ward,Ari,559a41381c,2,proposed,watch route,rain path first,do first safe step for rain jar,0.92,0.92,0.94,0.94,True,True
2555,142,glass_harbor,Oren,6f0da13c3a,2,countered,translate phrase,do not dim lamp,revise plan around tea before crossing,0.92,0.92,0.94,0.94,True,True
2556,143,lichen_bridge,Kio,5560d8ddbc,4,accepted,wait for resident lead,signal keeper answers,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2557,143,orchid_engine,Cai,743c2476b4,2,deferred,carry object,orchid keeper decides,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
2558,143,moss_ward,Milo,6731297f02,3,refused,repair together,do not move root ledger,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2560,143,cinder_garden,Juno,e0ecb7cf33,2,countered,translate phrase,cool bowl shared,revise plan around shade caller leads,0.92,0.92,0.94,0.94,True,True
2561,143,lichen_bridge,Luma,d6aa571e75,1,revised,step back,do not step on tension rope,revise plan around meal room welcomes,0.92,0.92,0.94,0.94,True,True
2562,143,orchid_engine,Dax,b3c25f17ff,3,accepted,wait for resident lead,keep gear lane open,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2564,143,glass_harbor,Nia,ff9f08f79a,3,refused,repair together,do not dim lamp,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2565,143,cinder_garden,Pax,869069944b,3,proposed,watch route,shade caller leads,do first safe step for shade pole,0.92,0.92,0.94,0.94,True,True
2566,143,lichen_bridge,Rin,36ed7836b7,2,countered,translate phrase,meal room welcomes,revise plan around signal keeper answers,0.92,0.92,0.94,0.94,True,True
2567,143,orchid_engine,Eli,cff31ce80b,4,revised,step back,do not turn valve key,revise plan around orchid keeper decides,0.92,0.92,0.94,0.94,True,True
2568,143,moss_ward,Ari,d31aa95e95,4,accepted,wait for resident lead,ask before loom repair,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2570,143,cinder_garden,Vale,fd5c5dc8d6,4,refused,repair together,do not cross seed rows,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2571,143,lichen_bridge,Sol,8c2f8dbb8c,3,proposed,watch route,signal keeper answers,do first safe step for rope kit,0.92,0.92,0.94,0.94,True,True
2572,143,orchid_engine,Bea,584052ec77,1,countered,translate phrase,orchid keeper decides,revise plan around keep gear lane open,0.92,0.92,0.94,0.94,True,True
2574,144,cinder_garden,Juno,9961fb3e5d,1,deferred,carry object,shade caller leads,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
2576,144,orchid_engine,Dax,5e7b99f97a,2,proposed,watch route,do not turn valve key,do first safe step for valve key,0.92,0.92,0.94,0.94,True,True
2577,144,moss_ward,Tala,c772f4493d,1,countered,translate phrase,ask before loom repair,revise plan around do not move root ledger,0.92,0.92,0.94,0.94,True,True
2578,144,glass_harbor,Nia,c336564fe8,4,revised,step back,tea before crossing,revise plan around net keeper decides,0.92,0.92,0.94,0.94,True,True
2579,144,cinder_garden,Pax,57d44db33f,2,accepted,wait for resident lead,do not cross seed rows,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2580,144,lichen_bridge,Rin,0d2950769b,4,deferred,carry object,signal keeper answers,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
2582,144,moss_ward,Ari,2b8409792d,2,proposed,watch route,do not move root ledger,do first safe step for rain jar,0.92,0.92,0.94,0.94,True,True
2583,144,glass_harbor,Oren,8bdeed58f4,1,countered,translate phrase,net keeper decides,revise plan around do not dim lamp,0.92,0.92,0.94,0.94,True,True
2584,144,cinder_garden,Vale,f3f0c6ca38,3,revised,step back,cool bowl shared,revise plan around shade caller leads,0.92,0.92,0.94,0.94,True,True
2586,144,orchid_engine,Bea,ffcdb09fb3,3,deferred,carry object,keep gear lane open,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
2587,144,moss_ward,Fay,53c9ac3ade,3,refused,repair together,rain path first,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2588,144,glass_harbor,Puck,8032771064,2,proposed,watch route,do not dim lamp,do first safe step for brass lantern,0.92,0.92,0.94,0.94,True,True
2589,144,cinder_garden,Wren,4018099f3e,4,countered,translate phrase,shade caller leads,revise plan around do not cross seed rows,0.92,0.92,0.94,0.94,True,True
2590,144,lichen_bridge,Kio,9f70c043f2,1,revised,step back,meal room welcomes,revise plan around signal keeper answers,0.92,0.92,0.94,0.94,True,True
2592,145,glass_harbor,Nia,8a46ae6822,3,refused,repair together,net keeper decides,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2594,145,lichen_bridge,Rin,d56d1bbc77,2,countered,translate phrase,do not step on tension rope,revise plan around meal room welcomes,0.92,0.92,0.94,0.94,True,True
2595,145,orchid_engine,Eli,9e15225ced,4,revised,step back,keep gear lane open,revise plan around do not turn valve key,0.92,0.92,0.94,0.94,True,True
2596,145,moss_ward,Ari,102e6a66f2,4,accepted,wait for resident lead,rain path first,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2598,145,cinder_garden,Vale,494303cfc2,1,refused,repair together,shade caller leads,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2599,145,lichen_bridge,Sol,e4929763f6,3,proposed,watch route,meal room welcomes,do first safe step for rope kit,0.92,0.92,0.94,0.94,True,True
2600,145,orchid_engine,Bea,ce6e4731b6,1,countered,translate phrase,do not turn valve key,revise plan around orchid keeper decides,0.92,0.92,0.94,0.94,True,True
2601,145,moss_ward,Fay,53b300d31f,1,revised,step back,ask before loom repair,revise plan around do not move root ledger,0.92,0.92,0.94,0.94,True,True
2602,145,glass_harbor,Puck,3fc3a0000c,4,accepted,wait for resident lead,tea before crossing,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2604,145,lichen_bridge,Kio,74386c63d3,4,refused,repair together,signal keeper answers,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2605,145,orchid_engine,Cai,2a875d27b4,2,proposed,watch route,orchid keeper decides,do first safe step for valve key,0.92,0.92,0.94,0.94,True,True
2606,145,moss_ward,Milo,5b6193cf81,2,countered,translate phrase,do not move root ledger,revise plan around rain path first,0.92,0.92,0.94,0.94,True,True
2608,145,cinder_garden,Juno,cfa50debb4,2,accepted,wait for resident lead,cool bowl shared,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2609,145,lichen_bridge,Luma,7e836cde82,1,deferred,carry object,do not step on tension rope,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
2610,146,moss_ward,Ari,ffc1733ae6,3,proposed,watch route,ask before loom repair,do first safe step for rain jar,0.92,0.92,0.94,0.94,True,True
2611,146,glass_harbor,Oren,bf8369efae,1,countered,translate phrase,tea before crossing,revise plan around net keeper decides,0.92,0.92,0.94,0.94,True,True
2612,146,cinder_garden,Vale,6fdfe8fe1b,3,revised,step back,do not cross seed rows,revise plan around cool bowl shared,0.92,0.92,0.94,0.94,True,True
2613,146,lichen_bridge,Sol,c5f64521a2,2,accepted,wait for resident lead,signal keeper answers,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2614,146,orchid_engine,Bea,4f323d46ed,3,deferred,carry object,orchid keeper decides,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
2616,146,glass_harbor,Puck,3e67bffbf9,2,proposed,watch route,net keeper decides,do first safe step for brass lantern,0.92,0.92,0.94,0.94,True,True
2617,146,cinder_garden,Wren,38be458d8e,4,countered,translate phrase,cool bowl shared,revise plan around shade caller leads,0.92,0.92,0.94,0.94,True,True
2618,146,lichen_bridge,Kio,8faaa22f7b,3,revised,step back,do not step on tension rope,revise plan around meal room welcomes,0.92,0.92,0.94,0.94,True,True
2620,146,moss_ward,Milo,3adb849d17,4,deferred,carry object,rain path first,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
2621,146,glass_harbor,Sera,88400daf66,3,refused,repair together,do not dim lamp,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2622,146,cinder_garden,Juno,767be6e32f,1,proposed,watch route,shade caller leads,do first safe step for shade pole,0.92,0.92,0.94,0.94,True,True
2623,146,lichen_bridge,Luma,c52711f2a8,4,countered,translate phrase,meal room welcomes,revise plan around signal keeper answers,0.92,0.92,0.94,0.94,True,True
2624,146,orchid_engine,Dax,430ead02b4,4,revised,step back,do not turn valve key,revise plan around orchid keeper decides,0.92,0.92,0.94,0.94,True,True
2626,146,glass_harbor,Nia,67d0566471,4,deferred,carry object,tea before crossing,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
2627,146,cinder_garden,Pax,d0ffc788ee,2,refused,repair together,do not cross seed rows,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2628,147,orchid_engine,Bea,f9b441c25f,1,countered,translate phrase,keep gear lane open,revise plan around do not turn valve key,0.92,0.92,0.94,0.94,True,True
2629,147,moss_ward,Fay,8e5ab93619,1,revised,step back,rain path first,revise plan around ask before loom repair,0.92,0.92,0.94,0.94,True,True
2630,147,glass_harbor,Puck,389a158584,1,accepted,wait for resident lead,do not dim lamp,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2632,147,lichen_bridge,Kio,b11de2a017,1,refused,repair together,meal room welcomes,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2633,147,orchid_engine,Cai,b42550a493,2,proposed,watch route,do not turn valve key,do first safe step for valve key,0.92,0.92,0.94,0.94,True,True
2634,147,moss_ward,Milo,e22dda09b9,2,countered,translate phrase,ask before loom repair,revise plan around do not move root ledger,0.92,0.92,0.94,0.94,True,True
2635,147,glass_harbor,Sera,d51b4aa758,2,revised,step back,tea before crossing,revise plan around net keeper decides,0.92,0.92,0.94,0.94,True,True
2636,147,cinder_garden,Juno,3ea8b6cbb6,3,accepted,wait for resident lead,do not cross seed rows,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2638,147,orchid_engine,Dax,77ff5fd550,3,refused,repair together,orchid keeper decides,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2639,147,moss_ward,Tala,98820ce0b2,3,proposed,watch route,do not move root ledger,do first safe step for rain jar,0.92,0.92,0.94,0.94,True,True
2640,147,glass_harbor,Nia,1700ba5d19,3,countered,translate phrase,net keeper decides,revise plan around do not dim lamp,0.92,0.92,0.94,0.94,True,True
2642,147,lichen_bridge,Rin,bdd0b7ad51,2,accepted,wait for resident lead,do not step on tension rope,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2643,147,orchid_engine,Eli,d90051520b,4,deferred,carry object,keep gear lane open,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
2644,147,moss_ward,Ari,9c80fd794b,4,refused,repair together,rain path first,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
2645,147,glass_harbor,Oren,031128bc81,4,proposed,watch route,do not dim lamp,do first safe step for brass lantern,0.92,0.92,0.94,0.94,True,True
2646,148,lichen_bridge,Kio,b98806dc83,3,revised,step back,signal keeper answers,revise plan around do not step on tension rope,0.92,0.92,0.94,0.94,True,True
2647,148,orchid_engine,Cai,23ef410d72,1,accepted,wait for resident lead,orchid keeper decides,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
