tick_id,day,settlement_id,room_id,avatar_x,avatar_y,facing_deg,action,movement_allowed,collision_marker,crosshair_target,render_layer,input_hint_visible,first_person_camera_active,local_scene_not_global
2468,138,repair_ring,arrival court,4.0,3.59,90,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2469,138,riverbend,plank hall,3.23,1.84,270,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2470,138,roofward,ledger loft,4.0,4.0,90,move_forward,True,none,ledger loft,first-person-room-card+depth-cues,True,True,True
2471,138,archive,arrival court,1.26,1.76,90,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2472,138,signal,lantern walk,3.59,2.0,270,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2473,138,orchard,satchel shed,4.0,0.0,315,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
2474,138,repair_ring,wire bench,4.0,3.59,90,request_permission,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
2475,138,riverbend,wet crossing,3.41,1.94,270,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2476,138,roofward,sun sill,4.0,4.0,90,drop_object,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2477,138,archive,stone stacks,1.26,1.76,90,request_permission,True,none,ink ribbon,first-person-room-card+depth-cues,True,True,True
2478,138,signal,lens room,3.47,1.92,270,wait_respectfully,True,none,lens room,first-person-room-card+depth-cues,True,True,True
2479,138,orchard,arrival court,4.0,0.0,315,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
2480,138,repair_ring,spark lane,4.0,3.94,90,move_forward,True,none,spark lane,first-person-room-card+depth-cues,True,True,True
2481,138,riverbend,dry ridge,3.29,1.86,270,wait_respectfully,True,none,dry ridge,first-person-room-card+depth-cues,True,True,True
2482,138,roofward,arrival court,4.0,4.0,90,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
2483,138,archive,spool room,1.26,2.11,90,move_forward,True,none,spool room,first-person-room-card+depth-cues,True,True,True
2484,139,orchard,market plank,4.0,0.0,315,move_forward,False,room edge,market plank,first-person-room-card+depth-cues,True,True,True
2485,139,repair_ring,arrival court,4.0,3.94,135,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2486,139,riverbend,plank hall,3.29,1.86,270,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2487,139,roofward,ledger loft,4.0,4.0,90,move_forward,False,room edge,ledger loft,first-person-room-card+depth-cues,True,True,True
2488,139,archive,arrival court,1.26,2.11,135,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2489,139,signal,lantern walk,3.65,2.02,270,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2490,139,orchard,satchel shed,4.0,0.0,315,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
2491,139,repair_ring,wire bench,4.0,3.94,135,request_permission,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
2492,139,riverbend,wet crossing,3.47,1.96,270,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2493,139,roofward,sun sill,4.0,4.0,90,drop_object,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2494,139,archive,stone stacks,1.26,2.11,135,request_permission,True,none,ink ribbon,first-person-room-card+depth-cues,True,True,True
2495,139,signal,lens room,3.53,1.94,270,wait_respectfully,True,none,lens room,first-person-room-card+depth-cues,True,True,True
2496,139,orchard,arrival court,4.0,0.0,315,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
2497,139,repair_ring,spark lane,3.8,4.0,135,move_forward,True,none,spark lane,first-person-room-card+depth-cues,True,True,True
2498,139,riverbend,dry ridge,3.35,1.88,270,wait_respectfully,True,none,dry ridge,first-person-room-card+depth-cues,True,True,True
2499,139,roofward,arrival court,4.0,4.0,90,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
2500,139,archive,spool room,1.06,2.46,135,move_forward,True,none,spool room,first-person-room-card+depth-cues,True,True,True
2501,139,signal,signal perch,3.53,1.94,315,turn_right,True,none,signal perch,first-person-room-card+depth-cues,True,True,True
2502,140,repair_ring,arrival court,3.8,4.0,180,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2503,140,riverbend,plank hall,3.35,1.88,270,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2504,140,roofward,ledger loft,4.0,4.0,90,move_forward,False,room edge,ledger loft,first-person-room-card+depth-cues,True,True,True
2505,140,archive,arrival court,1.06,2.46,180,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2506,140,signal,lantern walk,3.71,2.04,315,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2507,140,orchard,satchel shed,4.0,0.0,315,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
2508,140,repair_ring,wire bench,3.8,4.0,180,request_permission,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
2509,140,riverbend,wet crossing,3.53,1.98,270,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2510,140,roofward,sun sill,4.0,4.0,90,drop_object,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2511,140,archive,stone stacks,1.06,2.46,180,request_permission,True,none,ink ribbon,first-person-room-card+depth-cues,True,True,True
2512,140,signal,lens room,3.59,1.96,315,wait_respectfully,True,none,lens room,first-person-room-card+depth-cues,True,True,True
2513,140,orchard,arrival court,4.0,0.0,315,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
2514,140,repair_ring,spark lane,3.6,4.0,180,move_forward,True,none,spark lane,first-person-room-card+depth-cues,True,True,True
2515,140,riverbend,dry ridge,3.41,1.9,270,wait_respectfully,True,none,dry ridge,first-person-room-card+depth-cues,True,True,True
2516,140,roofward,arrival court,4.0,4.0,90,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
2517,140,archive,spool room,0.86,2.46,180,move_forward,True,none,spool room,first-person-room-card+depth-cues,True,True,True
2518,140,signal,signal perch,3.59,1.96,0,turn_right,True,none,signal perch,first-person-room-card+depth-cues,True,True,True
2519,140,orchard,seed lane,4.0,0.1,315,approach_resident,True,none,Mara,first-person-room-card+depth-cues,True,True,True
2520,141,riverbend,plank hall,3.41,1.9,270,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2521,141,roofward,ledger loft,4.0,4.0,90,move_forward,False,room edge,ledger loft,first-person-room-card+depth-cues,True,True,True
2522,141,archive,arrival court,0.86,2.46,225,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2523,141,signal,lantern walk,3.77,2.06,0,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2524,141,orchard,satchel shed,4.0,0.1,315,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
2525,141,repair_ring,wire bench,3.6,4.0,180,request_permission,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
2526,141,riverbend,wet crossing,3.59,2.0,270,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2527,141,roofward,sun sill,4.0,4.0,90,drop_object,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2528,141,archive,stone stacks,0.86,2.46,225,request_permission,True,none,ink ribbon,first-person-room-card+depth-cues,True,True,True
2529,141,signal,lens room,3.65,1.98,0,wait_respectfully,True,none,lens room,first-person-room-card+depth-cues,True,True,True
2530,141,orchard,arrival court,4.0,0.1,315,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
2531,141,repair_ring,spark lane,3.4,4.0,180,move_forward,True,none,spark lane,first-person-room-card+depth-cues,True,True,True
2532,141,riverbend,dry ridge,3.47,1.92,270,wait_respectfully,True,none,dry ridge,first-person-room-card+depth-cues,True,True,True
2533,141,roofward,arrival court,4.0,4.0,90,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
2534,141,archive,spool room,0.66,2.26,225,move_forward,True,none,spool room,first-person-room-card+depth-cues,True,True,True
2535,141,signal,signal perch,3.65,1.98,45,turn_right,True,none,signal perch,first-person-room-card+depth-cues,True,True,True
2536,141,orchard,seed lane,4.0,0.2,315,approach_resident,True,none,Mara,first-person-room-card+depth-cues,True,True,True
2537,141,repair_ring,bell alcove,3.4,4.0,180,drop_object,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
2538,142,roofward,ledger loft,4.0,4.0,90,move_forward,False,room edge,ledger loft,first-person-room-card+depth-cues,True,True,True
2539,142,archive,arrival court,0.66,2.26,270,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2540,142,signal,lantern walk,3.83,2.08,45,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2541,142,orchard,satchel shed,4.0,0.2,315,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
2542,142,repair_ring,wire bench,3.4,4.0,180,request_permission,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
2543,142,riverbend,wet crossing,3.65,2.02,270,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2544,142,roofward,sun sill,4.0,4.0,90,drop_object,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2545,142,archive,stone stacks,0.66,2.26,270,request_permission,True,none,ink ribbon,first-person-room-card+depth-cues,True,True,True
2546,142,signal,lens room,3.71,2.0,45,wait_respectfully,True,none,lens room,first-person-room-card+depth-cues,True,True,True
2547,142,orchard,arrival court,4.0,0.2,315,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
2548,142,repair_ring,spark lane,3.2,4.0,180,move_forward,True,none,spark lane,first-person-room-card+depth-cues,True,True,True
2549,142,riverbend,dry ridge,3.53,1.94,270,wait_respectfully,True,none,dry ridge,first-person-room-card+depth-cues,True,True,True
2550,142,roofward,arrival court,4.0,4.0,90,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
2551,142,archive,spool room,0.66,2.06,270,move_forward,True,none,spool room,first-person-room-card+depth-cues,True,True,True
2552,142,signal,signal perch,3.71,2.0,90,turn_right,True,none,signal perch,first-person-room-card+depth-cues,True,True,True
2553,142,orchard,seed lane,4.0,0.3,315,approach_resident,True,none,Mara,first-person-room-card+depth-cues,True,True,True
2554,142,repair_ring,bell alcove,3.2,4.0,180,drop_object,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
2555,142,riverbend,kit alcove,3.53,1.94,315,turn_right,True,none,kit alcove,first-person-room-card+depth-cues,True,True,True
2556,143,archive,arrival court,0.66,2.06,315,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2557,143,signal,lantern walk,3.89,2.1,90,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2558,143,orchard,satchel shed,4.0,0.3,315,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
2559,143,repair_ring,wire bench,3.2,4.0,180,request_permission,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
2560,143,riverbend,wet crossing,3.71,2.04,315,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2561,143,roofward,sun sill,4.0,4.0,90,drop_object,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2562,143,archive,stone stacks,0.66,2.06,315,request_permission,True,none,ink ribbon,first-person-room-card+depth-cues,True,True,True
2563,143,signal,lens room,3.77,2.02,90,wait_respectfully,True,none,lens room,first-person-room-card+depth-cues,True,True,True
2564,143,orchard,arrival court,4.0,0.3,315,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
2565,143,repair_ring,spark lane,3.0,4.0,180,move_forward,True,none,spark lane,first-person-room-card+depth-cues,True,True,True
2566,143,riverbend,dry ridge,3.59,1.96,315,wait_respectfully,True,none,dry ridge,first-person-room-card+depth-cues,True,True,True
2567,143,roofward,arrival court,4.0,4.0,90,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
2568,143,archive,spool room,1.01,1.86,315,move_forward,True,none,spool room,first-person-room-card+depth-cues,True,True,True
2569,143,signal,signal perch,3.77,2.02,135,turn_right,True,none,signal perch,first-person-room-card+depth-cues,True,True,True
2570,143,orchard,seed lane,4.0,0.4,315,approach_resident,True,none,Mara,first-person-room-card+depth-cues,True,True,True
2571,143,repair_ring,bell alcove,3.0,4.0,180,drop_object,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
2572,143,riverbend,kit alcove,3.59,1.96,0,turn_right,True,none,kit alcove,first-person-room-card+depth-cues,True,True,True
2573,143,roofward,glass stair,4.0,4.0,90,approach_resident,True,none,Fay,first-person-room-card+depth-cues,True,True,True
2574,144,signal,lantern walk,3.95,2.12,135,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2575,144,orchard,satchel shed,4.0,0.4,315,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
2576,144,repair_ring,wire bench,3.0,4.0,180,request_permission,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
2577,144,riverbend,wet crossing,3.77,2.06,0,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2578,144,roofward,sun sill,4.0,4.0,90,drop_object,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2579,144,archive,stone stacks,1.01,1.86,315,request_permission,True,none,ink ribbon,first-person-room-card+depth-cues,True,True,True
2580,144,signal,lens room,3.83,2.04,135,wait_respectfully,True,none,lens room,first-person-room-card+depth-cues,True,True,True
2581,144,orchard,arrival court,4.0,0.4,315,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
2582,144,repair_ring,spark lane,2.8,4.0,180,move_forward,True,none,spark lane,first-person-room-card+depth-cues,True,True,True
2583,144,riverbend,dry ridge,3.65,1.98,0,wait_respectfully,True,none,dry ridge,first-person-room-card+depth-cues,True,True,True
