tick_id,day,settlement_id,resident_id,avatar_action,resident_response,dialogue_hook,consent_or_boundary_state,gaze_after,posture_after,relationship_delta,queue_delta,trust_repair_marker,turn_visible,private_workspace_sealed
2607,145,roofward,Fay,approach_resident,Fay: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
2608,145,archive,Toma,drop_object,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2609,145,signal,Milo,request_permission,Milo: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
2610,146,repair_ring,Juno,request_permission,Juno: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
2611,146,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
2612,146,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2613,146,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
2615,146,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
2616,146,repair_ring,Juno,move_forward,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,-0.001,stable,True,True
2618,146,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
2620,146,signal,Milo,turn_right,Milo: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
2621,146,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
2622,146,repair_ring,Juno,drop_object,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2624,146,roofward,Fay,approach_resident,Fay: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
2625,146,archive,Toma,drop_object,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2626,146,signal,Milo,request_permission,Milo: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
2628,147,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
2629,147,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2630,147,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
2632,147,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.002,stable,True,True
2635,147,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
2636,147,archive,Toma,move_forward,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
2638,147,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
2639,147,repair_ring,Juno,drop_object,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2640,147,riverbend,Lio,turn_right,Lio: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2641,147,roofward,Fay,approach_resident,Fay: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
2642,147,archive,Toma,drop_object,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2643,147,signal,Milo,request_permission,Milo: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
2644,147,orchard,Mara,wait_respectfully,Mara: I see you near the work.,local presence,observed,soft-eye-contact,open,0.0,-0.006,stable,True,True
2645,147,repair_ring,Juno,listen_memory,Juno: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
2646,148,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2647,148,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
2648,148,signal,Milo,wait_respectfully,Milo: I see you near the work.,local presence,observed,soft-eye-contact,open,0.0,-0.002,stable,True,True
2649,148,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,0.006,stable,True,True
2652,148,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
2655,148,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
2656,148,repair_ring,Juno,drop_object,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2658,148,roofward,Fay,approach_resident,Fay: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
2659,148,archive,Toma,drop_object,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2660,148,signal,Milo,request_permission,Milo: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
2662,148,repair_ring,Juno,listen_memory,Juno: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
2663,148,riverbend,Lio,request_permission,Lio: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
2664,149,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
2666,149,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.002,stable,True,True
2668,149,riverbend,Lio,wait_respectfully,Lio: I see you near the work.,local presence,observed,soft-eye-contact,open,0.0,-0.006,stable,True,True
2669,149,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
2672,149,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
2673,149,repair_ring,Juno,drop_object,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2675,149,roofward,Fay,approach_resident,Fay: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
2676,149,archive,Toma,drop_object,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2677,149,signal,Milo,request_permission,Milo: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
2679,149,repair_ring,Juno,listen_memory,Juno: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
2680,149,riverbend,Lio,request_permission,Lio: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
2683,150,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,0.0,stable,True,True
2684,150,repair_ring,Juno,move_forward,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
2686,150,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.002,stable,True,True
2688,150,signal,Milo,turn_right,Milo: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2689,150,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
2690,150,repair_ring,Juno,drop_object,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2692,150,roofward,Fay,approach_resident,Fay: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
2693,150,archive,Toma,drop_object,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2694,150,signal,Milo,request_permission,Milo: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
2696,150,repair_ring,Juno,listen_memory,Juno: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.009,stable,True,True
2697,150,riverbend,Lio,request_permission,Lio: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
2699,150,archive,Toma,listen_memory,Toma: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
2700,151,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,0.006,stable,True,True
2703,151,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,0.006,stable,True,True
2704,151,archive,Toma,move_forward,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
2706,151,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
2707,151,repair_ring,Juno,drop_object,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2708,151,riverbend,Lio,turn_right,Lio: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
2709,151,roofward,Fay,approach_resident,Fay: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
2710,151,archive,Toma,drop_object,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2711,151,signal,Milo,request_permission,Milo: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.002,stable,True,True
2712,151,orchard,Mara,wait_respectfully,Mara: I see you near the work.,local presence,observed,soft-eye-contact,open,0.0,-0.01,stable,True,True
2713,151,repair_ring,Juno,listen_memory,Juno: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.006,stable,True,True
2714,151,riverbend,Lio,request_permission,Lio: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
2716,151,archive,Toma,listen_memory,Toma: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
2720,152,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.002,stable,True,True
2723,152,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
2724,152,repair_ring,Juno,drop_object,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2726,152,roofward,Fay,approach_resident,Fay: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
2727,152,archive,Toma,drop_object,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2728,152,signal,Milo,request_permission,Milo: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
2730,152,repair_ring,Juno,listen_memory,Juno: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
2731,152,riverbend,Lio,request_permission,Lio: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
2732,152,roofward,Fay,wait_respectfully,Fay: I see you near the work.,local presence,observed,soft-eye-contact,open,0.0,-0.006,stable,True,True
2733,152,archive,Toma,listen_memory,Toma: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
2736,153,riverbend,Lio,wait_respectfully,Lio: I see you near the work.,local presence,observed,soft-eye-contact,open,0.0,-0.006,stable,True,True
2737,153,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,0.0,stable,True,True
2740,153,orchard,Mara,approach_resident,Mara: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
2741,153,repair_ring,Juno,drop_object,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2743,153,roofward,Fay,approach_resident,Fay: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
2744,153,archive,Toma,drop_object,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
2745,153,signal,Milo,request_permission,Milo: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
