tick_id,day,session_id,settlement_id,resident_id,site_id,sprite_x_before,sprite_y_before,sprite_x_after,sprite_y_after,animation_frame_index,easing_label,path_progress_before,path_progress_after,body_pose,sensory_overlay,animated_path_visible
0,1,canvas-session-001,lichen_bridge,Luma,meal_room,106,104,118,116,0,cautious-step,0.377419,0.416129,reaching,bowl clink; lichen soup; warm steam,True
3371,188,canvas-session-032,glass_harbor,Oren,fog_rail,292,200,304,188,11,ease-in-out,0.635484,0.674194,walking,fog bell; cold fog; chilled wet,True
3372,188,canvas-session-032,cinder_garden,Vale,seed_shelf,252,240,240,228,0,cautious-step,0.716129,0.754839,walking,seed rattle; seed oil; warm dry,True
3373,188,canvas-session-032,lichen_bridge,Sol,signal_post,256,292,256,304,1,ease-in-out,0.870968,0.890323,walking,bell hum; bell tin; cool mist,True
3374,188,canvas-session-032,orchid_engine,Bea,orchid_bay,320,164,332,164,2,ease-in-out,0.787097,0.806452,reaching,steam sigh; orchid oil; humid warm,True
3375,188,canvas-session-032,moss_ward,Fay,rain_gate,260,148,248,160,3,cautious-step,0.464516,0.503226,walking,rain taps; wet moss; cold damp,True
3376,188,canvas-session-032,glass_harbor,Puck,net_room,304,188,292,200,4,ease-in-out,0.96129,1.0,walking,net rasp; salt fiber; mild damp,True
3377,188,canvas-session-032,cinder_garden,Wren,shade_tent,240,240,252,240,5,ease-in-out,0.735484,0.754839,walking,cloth flap; dry shade; soft warm,True
3378,188,canvas-session-032,lichen_bridge,Kio,rope_bridge,256,292,244,292,6,cautious-step,0.716129,0.735484,reaching,rope strain; damp rope; wet breeze,True
3379,188,canvas-session-032,orchid_engine,Cai,gear_wash,320,152,320,164,7,ease-in-out,0.774194,0.793548,walking,gear brush; gear oil; warm damp,True
3380,188,canvas-session-032,moss_ward,Milo,root_alcove,260,148,272,136,8,ease-in-out,0.716129,0.754839,walking,root drip; root ink; cool still,True
3381,188,canvas-session-032,glass_harbor,Sera,lamp_pier,304,188,292,200,9,cautious-step,0.445161,0.483871,walking,lamp hiss; lamp oil; salt cold,True
3382,188,canvas-session-032,cinder_garden,Juno,ash_path,228,232,228,244,10,ease-in-out,0.806452,0.825806,reaching,ash crunch; cool ash; hot edge,True
3383,188,canvas-session-032,lichen_bridge,Luma,meal_room,268,304,280,292,11,ease-in-out,0.63871,0.677419,walking,bowl clink; lichen soup; warm steam,True
3384,189,canvas-session-032,moss_ward,Fay,blanket_room,248,160,248,160,0,cautious-step,1.0,1.0,reaching,loom creak; warm wool; warm dry,True
3385,189,canvas-session-032,glass_harbor,Puck,fog_rail,292,200,304,188,1,ease-in-out,0.635484,0.674194,walking,fog bell; cold fog; chilled wet,True
3386,189,canvas-session-032,cinder_garden,Wren,seed_shelf,252,240,240,228,2,ease-in-out,0.716129,0.754839,walking,seed rattle; seed oil; warm dry,True
3387,189,canvas-session-032,lichen_bridge,Kio,signal_post,244,292,256,304,3,cautious-step,0.851613,0.890323,walking,bell hum; bell tin; cool mist,True
3388,189,canvas-session-032,orchid_engine,Cai,orchid_bay,320,164,332,164,4,ease-in-out,0.787097,0.806452,reaching,steam sigh; orchid oil; humid warm,True
3389,189,canvas-session-032,moss_ward,Milo,rain_gate,272,136,260,148,5,ease-in-out,0.425806,0.464516,walking,rain taps; wet moss; cold damp,True
3390,189,canvas-session-032,glass_harbor,Sera,net_room,292,200,292,200,6,cautious-step,1.0,1.0,walking,net rasp; salt fiber; mild damp,True
3391,189,canvas-session-032,cinder_garden,Juno,shade_tent,228,244,240,240,7,ease-in-out,0.709677,0.735484,walking,cloth flap; dry shade; soft warm,True
3392,189,canvas-session-032,lichen_bridge,Luma,rope_bridge,280,292,268,292,8,ease-in-out,0.677419,0.696774,reaching,rope strain; damp rope; wet breeze,True
3393,189,canvas-session-032,orchid_engine,Dax,gear_wash,332,152,320,164,9,cautious-step,0.754839,0.793548,walking,gear brush; gear oil; warm damp,True
3394,189,canvas-session-032,moss_ward,Tala,root_alcove,248,160,260,148,10,ease-in-out,0.677419,0.716129,walking,root drip; root ink; cool still,True
3395,189,canvas-session-032,glass_harbor,Nia,lamp_pier,292,200,280,212,11,ease-in-out,0.483871,0.522581,walking,lamp hiss; lamp oil; salt cold,True
3396,189,canvas-session-032,cinder_garden,Pax,ash_path,228,240,228,252,0,cautious-step,0.819355,0.83871,reaching,ash crunch; cool ash; hot edge,True
3397,189,canvas-session-032,lichen_bridge,Rin,meal_room,268,304,280,292,1,ease-in-out,0.63871,0.677419,walking,bowl clink; lichen soup; warm steam,True
3398,189,canvas-session-032,orchid_engine,Eli,engine_ring,332,152,320,140,2,ease-in-out,0.677419,0.716129,walking,valve pulse; warm iron; hot dry,True
3399,189,canvas-session-032,moss_ward,Ari,blanket_room,248,160,248,160,3,cautious-step,1.0,1.0,walking,loom creak; warm wool; warm dry,True
3400,189,canvas-session-032,glass_harbor,Oren,fog_rail,304,188,316,176,4,ease-in-out,0.674194,0.712903,reaching,fog bell; cold fog; chilled wet,True
3401,189,canvas-session-032,cinder_garden,Vale,seed_shelf,240,228,228,220,5,ease-in-out,0.754839,0.787097,walking,seed rattle; seed oil; warm dry,True
3402,190,canvas-session-032,orchid_engine,Dax,orchid_bay,320,164,332,164,6,cautious-step,0.787097,0.806452,reaching,steam sigh; orchid oil; humid warm,True
3403,190,canvas-session-032,moss_ward,Tala,rain_gate,260,148,248,160,7,ease-in-out,0.464516,0.503226,walking,rain taps; wet moss; cold damp,True
3404,190,canvas-session-032,glass_harbor,Nia,net_room,280,212,292,200,8,ease-in-out,0.96129,1.0,walking,net rasp; salt fiber; mild damp,True
3405,190,canvas-session-032,cinder_garden,Pax,shade_tent,228,252,240,240,9,cautious-step,0.696774,0.735484,walking,cloth flap; dry shade; soft warm,True
3406,190,canvas-session-032,lichen_bridge,Rin,rope_bridge,280,292,268,292,10,ease-in-out,0.677419,0.696774,reaching,rope strain; damp rope; wet breeze,True
3407,190,canvas-session-032,orchid_engine,Eli,gear_wash,320,140,320,152,11,ease-in-out,0.754839,0.774194,walking,gear brush; gear oil; warm damp,True
3408,190,canvas-session-032,moss_ward,Ari,root_alcove,248,160,260,148,0,cautious-step,0.677419,0.716129,walking,root drip; root ink; cool still,True
3409,190,canvas-session-032,glass_harbor,Oren,lamp_pier,316,176,304,188,1,ease-in-out,0.406452,0.445161,walking,lamp hiss; lamp oil; salt cold,True
3410,190,canvas-session-032,cinder_garden,Vale,ash_path,228,220,228,232,2,ease-in-out,0.787097,0.806452,reaching,ash crunch; cool ash; hot edge,True
3411,190,canvas-session-032,lichen_bridge,Sol,meal_room,256,304,268,292,3,cautious-step,0.619355,0.658065,walking,bowl clink; lichen soup; warm steam,True
3412,190,canvas-session-032,orchid_engine,Bea,engine_ring,332,164,320,152,4,ease-in-out,0.658065,0.696774,walking,valve pulse; warm iron; hot dry,True
3413,190,canvas-session-032,moss_ward,Fay,blanket_room,248,160,248,160,5,ease-in-out,1.0,1.0,walking,loom creak; warm wool; warm dry,True
3414,190,canvas-session-032,glass_harbor,Puck,fog_rail,304,188,316,176,6,cautious-step,0.674194,0.712903,reaching,fog bell; cold fog; chilled wet,True
3415,190,canvas-session-032,cinder_garden,Wren,seed_shelf,240,228,228,220,7,ease-in-out,0.754839,0.787097,walking,seed rattle; seed oil; warm dry,True
3416,190,canvas-session-032,lichen_bridge,Kio,signal_post,256,304,256,316,8,ease-in-out,0.890323,0.909677,walking,bell hum; bell tin; cool mist,True
3417,190,canvas-session-032,orchid_engine,Cai,orchid_bay,332,164,344,164,9,cautious-step,0.806452,0.825806,walking,steam sigh; orchid oil; humid warm,True
3418,190,canvas-session-032,moss_ward,Milo,rain_gate,260,148,248,160,10,ease-in-out,0.464516,0.503226,reaching,rain taps; wet moss; cold damp,True
3419,190,canvas-session-032,glass_harbor,Sera,net_room,292,200,292,200,11,ease-in-out,1.0,1.0,walking,net rasp; salt fiber; mild damp,True
3420,191,canvas-session-032,lichen_bridge,Sol,rope_bridge,268,292,256,292,0,cautious-step,0.696774,0.716129,reaching,rope strain; damp rope; wet breeze,True
3421,191,canvas-session-032,orchid_engine,Bea,gear_wash,320,152,320,164,1,ease-in-out,0.774194,0.793548,walking,gear brush; gear oil; warm damp,True
3422,191,canvas-session-032,moss_ward,Fay,root_alcove,248,160,260,148,2,ease-in-out,0.677419,0.716129,walking,root drip; root ink; cool still,True
3423,191,canvas-session-032,glass_harbor,Puck,lamp_pier,316,176,304,188,3,cautious-step,0.406452,0.445161,walking,lamp hiss; lamp oil; salt cold,True
3424,191,canvas-session-032,cinder_garden,Wren,ash_path,228,220,228,232,4,ease-in-out,0.787097,0.806452,reaching,ash crunch; cool ash; hot edge,True
3425,191,canvas-session-032,lichen_bridge,Kio,meal_room,256,316,268,304,5,ease-in-out,0.6,0.63871,walking,bowl clink; lichen soup; warm steam,True
3426,191,canvas-session-032,orchid_engine,Cai,engine_ring,344,164,332,152,6,cautious-step,0.63871,0.677419,walking,valve pulse; warm iron; hot dry,True
3427,191,canvas-session-032,moss_ward,Milo,blanket_room,248,160,248,160,7,ease-in-out,1.0,1.0,walking,loom creak; warm wool; warm dry,True
3428,191,canvas-session-032,glass_harbor,Sera,fog_rail,292,200,304,188,8,ease-in-out,0.635484,0.674194,reaching,fog bell; cold fog; chilled wet,True
3429,191,canvas-session-032,cinder_garden,Juno,seed_shelf,240,240,228,228,9,cautious-step,0.735484,0.774194,walking,seed rattle; seed oil; warm dry,True
3430,191,canvas-session-032,lichen_bridge,Luma,signal_post,268,292,256,304,10,ease-in-out,0.851613,0.890323,walking,bell hum; bell tin; cool mist,True
3431,191,canvas-session-032,orchid_engine,Dax,orchid_bay,332,164,344,164,11,ease-in-out,0.806452,0.825806,walking,steam sigh; orchid oil; humid warm,True
3432,191,canvas-session-032,moss_ward,Tala,rain_gate,248,160,236,172,0,cautious-step,0.503226,0.541935,reaching,rain taps; wet moss; cold damp,True
3433,191,canvas-session-032,glass_harbor,Nia,net_room,292,200,292,200,1,ease-in-out,1.0,1.0,walking,net rasp; salt fiber; mild damp,True
3434,191,canvas-session-032,cinder_garden,Pax,shade_tent,240,240,252,240,2,ease-in-out,0.735484,0.754839,walking,cloth flap; dry shade; soft warm,True
3435,191,canvas-session-032,lichen_bridge,Rin,rope_bridge,268,292,256,292,3,cautious-step,0.696774,0.716129,walking,rope strain; damp rope; wet breeze,True
3436,191,canvas-session-032,orchid_engine,Eli,gear_wash,320,152,320,164,4,ease-in-out,0.774194,0.793548,reaching,gear brush; gear oil; warm damp,True
3437,191,canvas-session-032,moss_ward,Ari,root_alcove,260,148,272,136,5,ease-in-out,0.716129,0.754839,walking,root drip; root ink; cool still,True
3438,192,canvas-session-032,cinder_garden,Juno,ash_path,228,228,228,240,6,cautious-step,0.8,0.819355,reaching,ash crunch; cool ash; hot edge,True
3439,192,canvas-session-032,lichen_bridge,Luma,meal_room,256,304,268,292,7,ease-in-out,0.619355,0.658065,walking,bowl clink; lichen soup; warm steam,True
3440,192,canvas-session-032,orchid_engine,Dax,engine_ring,344,164,332,152,8,ease-in-out,0.63871,0.677419,walking,valve pulse; warm iron; hot dry,True
3441,192,canvas-session-032,moss_ward,Tala,blanket_room,236,172,248,160,9,cautious-step,0.96129,1.0,walking,loom creak; warm wool; warm dry,True
3442,192,canvas-session-032,glass_harbor,Nia,fog_rail,292,200,304,188,10,ease-in-out,0.635484,0.674194,reaching,fog bell; cold fog; chilled wet,True
3443,192,canvas-session-032,cinder_garden,Pax,seed_shelf,252,240,240,228,11,ease-in-out,0.716129,0.754839,walking,seed rattle; seed oil; warm dry,True
3444,192,canvas-session-032,lichen_bridge,Rin,signal_post,256,292,256,304,0,cautious-step,0.870968,0.890323,walking,bell hum; bell tin; cool mist,True
3445,192,canvas-session-032,orchid_engine,Eli,orchid_bay,320,164,332,164,1,ease-in-out,0.787097,0.806452,walking,steam sigh; orchid oil; humid warm,True
3446,192,canvas-session-032,moss_ward,Ari,rain_gate,272,136,260,148,2,ease-in-out,0.425806,0.464516,reaching,rain taps; wet moss; cold damp,True
3447,192,canvas-session-032,glass_harbor,Oren,net_room,304,188,292,200,3,cautious-step,0.96129,1.0,walking,net rasp; salt fiber; mild damp,True
3448,192,canvas-session-032,cinder_garden,Vale,shade_tent,228,232,240,240,4,ease-in-out,0.703226,0.735484,walking,cloth flap; dry shade; soft warm,True
3449,192,canvas-session-032,lichen_bridge,Sol,rope_bridge,256,292,244,292,5,ease-in-out,0.716129,0.735484,walking,rope strain; damp rope; wet breeze,True
3450,192,canvas-session-032,orchid_engine,Bea,gear_wash,320,164,320,176,6,cautious-step,0.793548,0.812903,reaching,gear brush; gear oil; warm damp,True
3451,192,canvas-session-032,moss_ward,Fay,root_alcove,260,148,272,136,7,ease-in-out,0.716129,0.754839,walking,root drip; root ink; cool still,True
3452,192,canvas-session-032,glass_harbor,Puck,lamp_pier,304,188,292,200,8,ease-in-out,0.445161,0.483871,walking,lamp hiss; lamp oil; salt cold,True
3453,192,canvas-session-032,cinder_garden,Wren,ash_path,228,232,228,244,9,cautious-step,0.806452,0.825806,walking,ash crunch; cool ash; hot edge,True
3454,192,canvas-session-032,lichen_bridge,Kio,meal_room,268,304,280,292,10,ease-in-out,0.63871,0.677419,reaching,bowl clink; lichen soup; warm steam,True
3455,192,canvas-session-032,orchid_engine,Cai,engine_ring,332,152,320,140,11,ease-in-out,0.677419,0.716129,walking,valve pulse; warm iron; hot dry,True
3456,193,canvas-session-033,glass_harbor,Oren,fog_rail,292,200,304,188,0,cautious-step,0.635484,0.674194,reaching,fog bell; cold fog; chilled wet,True
3457,193,canvas-session-033,cinder_garden,Vale,seed_shelf,240,240,228,228,1,ease-in-out,0.735484,0.774194,walking,seed rattle; seed oil; warm dry,True
3458,193,canvas-session-033,lichen_bridge,Sol,signal_post,244,292,256,304,2,ease-in-out,0.851613,0.890323,walking,bell hum; bell tin; cool mist,True
3459,193,canvas-session-033,orchid_engine,Bea,orchid_bay,320,176,332,164,3,cautious-step,0.767742,0.806452,walking,steam sigh; orchid oil; humid warm,True
3460,193,canvas-session-033,moss_ward,Fay,rain_gate,272,136,260,148,4,ease-in-out,0.425806,0.464516,reaching,rain taps; wet moss; cold damp,True
3461,193,canvas-session-033,glass_harbor,Puck,net_room,292,200,292,200,5,ease-in-out,1.0,1.0,walking,net rasp; salt fiber; mild damp,True
3462,193,canvas-session-033,cinder_garden,Wren,shade_tent,228,244,240,240,6,cautious-step,0.709677,0.735484,walking,cloth flap; dry shade; soft warm,True
3463,193,canvas-session-033,lichen_bridge,Kio,rope_bridge,280,292,268,292,7,ease-in-out,0.677419,0.696774,walking,rope strain; damp rope; wet breeze,True
3464,193,canvas-session-033,orchid_engine,Cai,gear_wash,320,140,320,152,8,ease-in-out,0.754839,0.774194,reaching,gear brush; gear oil; warm damp,True
3465,193,canvas-session-033,moss_ward,Milo,root_alcove,248,160,260,148,9,cautious-step,0.677419,0.716129,walking,root drip; root ink; cool still,True
3466,193,canvas-session-033,glass_harbor,Sera,lamp_pier,304,188,292,200,10,ease-in-out,0.445161,0.483871,walking,lamp hiss; lamp oil; salt cold,True
3467,193,canvas-session-033,cinder_garden,Juno,ash_path,228,240,228,252,11,ease-in-out,0.819355,0.83871,walking,ash crunch; cool ash; hot edge,True
3468,193,canvas-session-033,lichen_bridge,Luma,meal_room,268,292,280,280,0,cautious-step,0.658065,0.696774,reaching,bowl clink; lichen soup; warm steam,True
3469,193,canvas-session-033,orchid_engine,Dax,engine_ring,332,152,320,140,1,ease-in-out,0.677419,0.716129,walking,valve pulse; warm iron; hot dry,True
3470,193,canvas-session-033,moss_ward,Tala,blanket_room,248,160,248,160,2,ease-in-out,1.0,1.0,walking,loom creak; warm wool; warm dry,True
3471,193,canvas-session-033,glass_harbor,Nia,fog_rail,304,188,316,176,3,cautious-step,0.674194,0.712903,walking,fog bell; cold fog; chilled wet,True
3472,193,canvas-session-033,cinder_garden,Pax,seed_shelf,240,228,228,220,4,ease-in-out,0.754839,0.787097,reaching,seed rattle; seed oil; warm dry,True
3473,193,canvas-session-033,lichen_bridge,Rin,signal_post,256,304,256,316,5,ease-in-out,0.890323,0.909677,walking,bell hum; bell tin; cool mist,True
3474,194,canvas-session-033,moss_ward,Milo,rain_gate,260,148,248,160,6,cautious-step,0.464516,0.503226,reaching,rain taps; wet moss; cold damp,True
3475,194,canvas-session-033,glass_harbor,Sera,net_room,292,200,292,200,7,ease-in-out,1.0,1.0,walking,net rasp; salt fiber; mild damp,True
3476,194,canvas-session-033,cinder_garden,Juno,shade_tent,228,252,240,240,8,ease-in-out,0.696774,0.735484,walking,cloth flap; dry shade; soft warm,True
3477,194,canvas-session-033,lichen_bridge,Luma,rope_bridge,280,280,268,292,9,cautious-step,0.658065,0.696774,walking,rope strain; damp rope; wet breeze,True
3478,194,canvas-session-033,orchid_engine,Dax,gear_wash,320,140,320,152,10,ease-in-out,0.754839,0.774194,reaching,gear brush; gear oil; warm damp,True
3479,194,canvas-session-033,moss_ward,Tala,root_alcove,248,160,260,148,11,ease-in-out,0.677419,0.716129,walking,root drip; root ink; cool still,True
3480,194,canvas-session-033,glass_harbor,Nia,lamp_pier,316,176,304,188,0,cautious-step,0.406452,0.445161,walking,lamp hiss; lamp oil; salt cold,True
3481,194,canvas-session-033,cinder_garden,Pax,ash_path,228,220,228,232,1,ease-in-out,0.787097,0.806452,walking,ash crunch; cool ash; hot edge,True
3482,194,canvas-session-033,lichen_bridge,Rin,meal_room,256,316,268,304,2,ease-in-out,0.6,0.63871,reaching,bowl clink; lichen soup; warm steam,True
3483,194,canvas-session-033,orchid_engine,Eli,engine_ring,332,164,320,152,3,cautious-step,0.658065,0.696774,walking,valve pulse; warm iron; hot dry,True
3484,194,canvas-session-033,moss_ward,Ari,blanket_room,260,148,248,160,4,ease-in-out,0.96129,1.0,walking,loom creak; warm wool; warm dry,True
3485,194,canvas-session-033,glass_harbor,Oren,fog_rail,304,188,316,176,5,ease-in-out,0.674194,0.712903,walking,fog bell; cold fog; chilled wet,True
3486,194,canvas-session-033,cinder_garden,Vale,seed_shelf,228,228,216,220,6,cautious-step,0.774194,0.806452,reaching,seed rattle; seed oil; warm dry,True
3487,194,canvas-session-033,lichen_bridge,Sol,signal_post,256,304,256,316,7,ease-in-out,0.890323,0.909677,walking,bell hum; bell tin; cool mist,True
3488,194,canvas-session-033,orchid_engine,Bea,orchid_bay,332,164,344,164,8,ease-in-out,0.806452,0.825806,walking,steam sigh; orchid oil; humid warm,True
3489,194,canvas-session-033,moss_ward,Fay,rain_gate,260,148,248,160,9,cautious-step,0.464516,0.503226,walking,rain taps; wet moss; cold damp,True
3490,194,canvas-session-033,glass_harbor,Puck,net_room,292,200,292,200,10,ease-in-out,1.0,1.0,reaching,net rasp; salt fiber; mild damp,True
3491,194,canvas-session-033,cinder_garden,Wren,shade_tent,240,240,252,240,11,ease-in-out,0.735484,0.754839,walking,cloth flap; dry shade; soft warm,True
3492,195,canvas-session-033,orchid_engine,Eli,gear_wash,320,152,320,164,0,cautious-step,0.774194,0.793548,reaching,gear brush; gear oil; warm damp,True
