tick_id,day,settlement_id,resident_id,question,resident_need,avatar_response_type,answer_state,trust_before,trust_after,resident_initiated,unknown_respected,question_card_visible
2472,138,moss_ward,Milo,Why do you watch the rain jar?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2473,138,glass_harbor,Sera,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2475,138,lichen_bridge,Luma,Why did you stop at the rope?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2477,138,moss_ward,Tala,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2478,138,glass_harbor,Nia,Why did you touch the rail?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2479,138,cinder_garden,Pax,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2481,138,orchid_engine,Eli,Why do you look at the valve key?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2483,138,glass_harbor,Oren,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2484,139,lichen_bridge,Kio,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2487,139,glass_harbor,Sera,Can you leave the lamp bright?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2488,139,cinder_garden,Juno,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2490,139,orchid_engine,Dax,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2493,139,cinder_garden,Pax,Can you wait by ash path?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2494,139,lichen_bridge,Rin,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2496,139,moss_ward,Ari,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2499,139,lichen_bridge,Sol,Can you wait for signal hush?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2500,139,orchid_engine,Bea,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2502,140,cinder_garden,Juno,Do you know cool-hand?,safety check,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2505,140,moss_ward,Tala,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2507,140,cinder_garden,Pax,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2508,140,lichen_bridge,Rin,Which sign means safe crossing?,safety check,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2511,140,glass_harbor,Oren,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2513,140,lichen_bridge,Sol,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2514,140,orchid_engine,Bea,Which phrase means valve listener?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2517,140,cinder_garden,Wren,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2519,140,orchid_engine,Cai,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2520,141,glass_harbor,Nia,Why did you touch the rail?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2522,141,lichen_bridge,Rin,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2523,141,orchid_engine,Eli,Why do you look at the valve key?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2524,141,moss_ward,Ari,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2526,141,cinder_garden,Vale,Why are you near the seed tray?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2528,141,orchid_engine,Bea,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2529,141,moss_ward,Fay,Why do you watch the rain jar?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2530,141,glass_harbor,Puck,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2532,141,lichen_bridge,Kio,Why did you stop at the rope?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2534,141,moss_ward,Milo,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2535,141,glass_harbor,Sera,Why did you touch the rail?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2536,141,cinder_garden,Juno,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2538,142,moss_ward,Ari,Will you keep the path clear?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2539,142,glass_harbor,Oren,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2541,142,lichen_bridge,Sol,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2544,142,glass_harbor,Puck,Can you leave the lamp bright?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2545,142,cinder_garden,Wren,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2547,142,orchid_engine,Cai,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2550,142,cinder_garden,Juno,Can you wait by ash path?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2551,142,lichen_bridge,Luma,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2553,142,moss_ward,Tala,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2556,143,orchid_engine,Bea,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2558,143,glass_harbor,Puck,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2559,143,cinder_garden,Wren,Do you know cool-hand?,safety check,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2562,143,moss_ward,Milo,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2564,143,cinder_garden,Juno,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2565,143,lichen_bridge,Luma,Which sign means safe crossing?,safety check,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2568,143,glass_harbor,Nia,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2570,143,lichen_bridge,Rin,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2571,143,orchid_engine,Eli,Which phrase means valve listener?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2574,144,lichen_bridge,Kio,Why did you stop at the rope?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2575,144,orchid_engine,Cai,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2577,144,glass_harbor,Sera,Why did you touch the rail?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2579,144,lichen_bridge,Luma,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2580,144,orchid_engine,Dax,Why do you look at the valve key?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2581,144,moss_ward,Tala,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2583,144,cinder_garden,Pax,Why are you near the seed tray?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2585,144,orchid_engine,Eli,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2586,144,moss_ward,Ari,Why do you watch the rain jar?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2587,144,glass_harbor,Oren,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2589,144,lichen_bridge,Sol,Why did you stop at the rope?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2591,144,moss_ward,Fay,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2592,145,cinder_garden,Juno,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2595,145,moss_ward,Tala,Will you keep the path clear?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2596,145,glass_harbor,Nia,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2598,145,lichen_bridge,Rin,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2601,145,glass_harbor,Oren,Can you leave the lamp bright?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2602,145,cinder_garden,Vale,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2604,145,orchid_engine,Bea,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2607,145,cinder_garden,Wren,Can you wait by ash path?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2608,145,lichen_bridge,Kio,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2610,146,glass_harbor,Nia,Which word means net keeper?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2613,146,orchid_engine,Eli,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2615,146,glass_harbor,Oren,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2616,146,cinder_garden,Vale,Do you know cool-hand?,safety check,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2619,146,moss_ward,Fay,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2621,146,cinder_garden,Wren,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2622,146,lichen_bridge,Kio,Which sign means safe crossing?,safety check,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2625,146,glass_harbor,Sera,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2627,146,lichen_bridge,Luma,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2628,147,moss_ward,Ari,Why do you watch the rain jar?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2630,147,cinder_garden,Vale,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2631,147,lichen_bridge,Sol,Why did you stop at the rope?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2632,147,orchid_engine,Bea,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2634,147,glass_harbor,Puck,Why did you touch the rail?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2636,147,lichen_bridge,Kio,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2637,147,orchid_engine,Cai,Why do you look at the valve key?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2638,147,moss_ward,Milo,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2640,147,cinder_garden,Juno,Why are you near the seed tray?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2642,147,orchid_engine,Dax,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2643,147,moss_ward,Tala,Why do you watch the rain jar?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2644,147,glass_harbor,Nia,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2646,148,orchid_engine,Bea,Can you keep the lane open?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2647,148,moss_ward,Fay,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2649,148,cinder_garden,Wren,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2652,148,moss_ward,Milo,Will you keep the path clear?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2653,148,glass_harbor,Sera,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2655,148,lichen_bridge,Luma,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2658,148,glass_harbor,Nia,Can you leave the lamp bright?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2659,148,cinder_garden,Pax,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2661,148,orchid_engine,Eli,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2664,149,lichen_bridge,Kio,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2666,149,moss_ward,Milo,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2667,149,glass_harbor,Sera,Which word means net keeper?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2670,149,orchid_engine,Dax,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2672,149,glass_harbor,Nia,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2673,149,cinder_garden,Pax,Do you know cool-hand?,safety check,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2676,149,moss_ward,Ari,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2678,149,cinder_garden,Vale,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2679,149,lichen_bridge,Sol,Which sign means safe crossing?,safety check,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2682,150,cinder_garden,Juno,Why are you near the seed tray?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2683,150,lichen_bridge,Luma,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2685,150,moss_ward,Tala,Why do you watch the rain jar?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
