epoch_id,simulated_year,settlement_id,lineage_id,memory_depth_generations,remembered_event,ritual_anchor,law_or_custom,relationship_continuity,memory_not_global_dump,visible_archive_marker
1077,1075,cinder_garden,Juno-line,44,Juno-line remembers seed-count rule from generation 41,seed-count,custom: ask before taking ember fruit,0.683445,True,archive:cinder_garden:Juno-line:1075
1077,1075,cinder_garden,Wren-line,44,Wren-line remembers seed-count rule from generation 41,seed-count,custom: ask before taking ember fruit,0.683445,True,archive:cinder_garden:Wren-line:1075
1078,1075,lichen_bridge,Kio-line,44,Kio-line remembers rope-touch rule from generation 41,rope-touch,custom: ask before taking lichen paste,0.683297,True,archive:lichen_bridge:Kio-line:1075
1078,1075,lichen_bridge,Sol-line,44,Sol-line remembers rope-touch rule from generation 41,rope-touch,custom: ask before taking lichen paste,0.683297,True,archive:lichen_bridge:Sol-line:1075
1080,1080,moss_ward,Ari-line,44,Ari-line remembers warm-cup rule from generation 41,warm-cup,custom: ask before taking moss fiber,0.682441,True,archive:moss_ward:Ari-line:1080
1080,1080,moss_ward,Fay-line,44,Fay-line remembers warm-cup rule from generation 41,warm-cup,custom: ask before taking moss fiber,0.682441,True,archive:moss_ward:Fay-line:1080
1082,1080,cinder_garden,Juno-line,44,Juno-line remembers seed-count rule from generation 41,seed-count,custom: ask before taking ember fruit,0.683441,True,archive:cinder_garden:Juno-line:1080
1082,1080,cinder_garden,Wren-line,44,Wren-line remembers seed-count rule from generation 41,seed-count,custom: ask before taking ember fruit,0.683441,True,archive:cinder_garden:Wren-line:1080
1083,1080,lichen_bridge,Kio-line,44,Kio-line remembers rope-touch rule from generation 41,rope-touch,custom: ask before taking lichen paste,0.683293,True,archive:lichen_bridge:Kio-line:1080
1083,1080,lichen_bridge,Sol-line,44,Sol-line remembers rope-touch rule from generation 41,rope-touch,custom: ask before taking lichen paste,0.683293,True,archive:lichen_bridge:Sol-line:1080
1085,1085,moss_ward,Ari-line,44,Ari-line remembers warm-cup rule from generation 41,warm-cup,custom: ask before taking moss fiber,0.682437,True,archive:moss_ward:Ari-line:1085
1085,1085,moss_ward,Fay-line,44,Fay-line remembers warm-cup rule from generation 41,warm-cup,custom: ask before taking moss fiber,0.682437,True,archive:moss_ward:Fay-line:1085
1087,1085,cinder_garden,Juno-line,44,Juno-line remembers seed-count rule from generation 41,seed-count,custom: ask before taking ember fruit,0.683437,True,archive:cinder_garden:Juno-line:1085
1087,1085,cinder_garden,Wren-line,44,Wren-line remembers seed-count rule from generation 41,seed-count,custom: ask before taking ember fruit,0.683437,True,archive:cinder_garden:Wren-line:1085
1088,1085,lichen_bridge,Kio-line,44,Kio-line remembers rope-touch rule from generation 41,rope-touch,custom: ask before taking lichen paste,0.683289,True,archive:lichen_bridge:Kio-line:1085
1088,1085,lichen_bridge,Sol-line,44,Sol-line remembers rope-touch rule from generation 41,rope-touch,custom: ask before taking lichen paste,0.683289,True,archive:lichen_bridge:Sol-line:1085
1090,1090,moss_ward,Ari-line,44,Ari-line remembers warm-cup rule from generation 41,warm-cup,custom: ask before taking moss fiber,0.682433,True,archive:moss_ward:Ari-line:1090
1090,1090,moss_ward,Fay-line,44,Fay-line remembers warm-cup rule from generation 41,warm-cup,custom: ask before taking moss fiber,0.682433,True,archive:moss_ward:Fay-line:1090
1092,1090,cinder_garden,Juno-line,44,Juno-line remembers seed-count rule from generation 41,seed-count,custom: ask before taking ember fruit,0.683433,True,archive:cinder_garden:Juno-line:1090
1092,1090,cinder_garden,Wren-line,44,Wren-line remembers seed-count rule from generation 41,seed-count,custom: ask before taking ember fruit,0.683433,True,archive:cinder_garden:Wren-line:1090
1093,1090,lichen_bridge,Kio-line,44,Kio-line remembers rope-touch rule from generation 41,rope-touch,custom: ask before taking lichen paste,0.683285,True,archive:lichen_bridge:Kio-line:1090
1093,1090,lichen_bridge,Sol-line,44,Sol-line remembers rope-touch rule from generation 41,rope-touch,custom: ask before taking lichen paste,0.683285,True,archive:lichen_bridge:Sol-line:1090
1095,1095,moss_ward,Ari-line,44,Ari-line remembers warm-cup rule from generation 41,warm-cup,custom: ask before taking moss fiber,0.682429,True,archive:moss_ward:Ari-line:1095
1095,1095,moss_ward,Fay-line,44,Fay-line remembers warm-cup rule from generation 41,warm-cup,custom: ask before taking moss fiber,0.682429,True,archive:moss_ward:Fay-line:1095
1097,1095,cinder_garden,Juno-line,44,Juno-line remembers seed-count rule from generation 41,seed-count,custom: ask before taking ember fruit,0.683429,True,archive:cinder_garden:Juno-line:1095
1097,1095,cinder_garden,Wren-line,44,Wren-line remembers seed-count rule from generation 41,seed-count,custom: ask before taking ember fruit,0.683429,True,archive:cinder_garden:Wren-line:1095
1098,1095,lichen_bridge,Kio-line,44,Kio-line remembers rope-touch rule from generation 41,rope-touch,custom: ask before taking lichen paste,0.683281,True,archive:lichen_bridge:Kio-line:1095
1098,1095,lichen_bridge,Sol-line,44,Sol-line remembers rope-touch rule from generation 41,rope-touch,custom: ask before taking lichen paste,0.683281,True,archive:lichen_bridge:Sol-line:1095
1101,1100,glass_harbor,Oren-line,45,Oren-line remembers net-knot-thanks rule from generation 42,net-knot-thanks,custom: ask before taking lamp oil,0.689909,True,archive:glass_harbor:Oren-line:1100
1101,1100,glass_harbor,Sera-line,45,Sera-line remembers net-knot-thanks rule from generation 42,net-knot-thanks,custom: ask before taking lamp oil,0.689909,True,archive:glass_harbor:Sera-line:1100
1102,1100,cinder_garden,Pax-line,45,Pax-line remembers seed-count rule from generation 42,seed-count,custom: ask before taking shade wood,0.689761,True,archive:cinder_garden:Pax-line:1100
1106,1105,glass_harbor,Oren-line,45,Oren-line remembers net-knot-thanks rule from generation 42,net-knot-thanks,custom: ask before taking lamp oil,0.689905,True,archive:glass_harbor:Oren-line:1105
1106,1105,glass_harbor,Sera-line,45,Sera-line remembers net-knot-thanks rule from generation 42,net-knot-thanks,custom: ask before taking lamp oil,0.689905,True,archive:glass_harbor:Sera-line:1105
1107,1105,cinder_garden,Pax-line,45,Pax-line remembers seed-count rule from generation 42,seed-count,custom: ask before taking shade wood,0.689757,True,archive:cinder_garden:Pax-line:1105
1111,1110,glass_harbor,Oren-line,45,Oren-line remembers net-knot-thanks rule from generation 42,net-knot-thanks,custom: ask before taking lamp oil,0.689901,True,archive:glass_harbor:Oren-line:1110
1111,1110,glass_harbor,Sera-line,45,Sera-line remembers net-knot-thanks rule from generation 42,net-knot-thanks,custom: ask before taking lamp oil,0.689901,True,archive:glass_harbor:Sera-line:1110
1112,1110,cinder_garden,Pax-line,45,Pax-line remembers seed-count rule from generation 42,seed-count,custom: ask before taking shade wood,0.689754,True,archive:cinder_garden:Pax-line:1110
1116,1115,glass_harbor,Oren-line,45,Oren-line remembers net-knot-thanks rule from generation 42,net-knot-thanks,custom: ask before taking lamp oil,0.689898,True,archive:glass_harbor:Oren-line:1115
1116,1115,glass_harbor,Sera-line,45,Sera-line remembers net-knot-thanks rule from generation 42,net-knot-thanks,custom: ask before taking lamp oil,0.689898,True,archive:glass_harbor:Sera-line:1115
1117,1115,cinder_garden,Pax-line,45,Pax-line remembers seed-count rule from generation 42,seed-count,custom: ask before taking shade wood,0.68975,True,archive:cinder_garden:Pax-line:1115
1121,1120,glass_harbor,Oren-line,45,Oren-line remembers net-knot-thanks rule from generation 42,net-knot-thanks,custom: ask before taking lamp oil,0.689894,True,archive:glass_harbor:Oren-line:1120
1121,1120,glass_harbor,Sera-line,45,Sera-line remembers net-knot-thanks rule from generation 42,net-knot-thanks,custom: ask before taking lamp oil,0.689894,True,archive:glass_harbor:Sera-line:1120
1122,1120,cinder_garden,Pax-line,45,Pax-line remembers seed-count rule from generation 42,seed-count,custom: ask before taking shade wood,0.689746,True,archive:cinder_garden:Pax-line:1120
1125,1125,moss_ward,Tala-line,46,Tala-line remembers warm-cup rule from generation 43,warm-cup,custom: ask before taking root starch,0.696374,True,archive:moss_ward:Tala-line:1125
1126,1125,glass_harbor,Nia-line,46,Nia-line remembers net-knot-thanks rule from generation 43,net-knot-thanks,custom: ask before taking kelp fiber,0.696226,True,archive:glass_harbor:Nia-line:1125
1128,1125,lichen_bridge,Luma-line,46,Luma-line remembers rope-touch rule from generation 43,rope-touch,custom: ask before taking signal stone,0.695996,True,archive:lichen_bridge:Luma-line:1125
1129,1125,orchid_engine,Bea-line,46,Bea-line remembers gear-wash-thanks rule from generation 43,gear-wash-thanks,custom: ask before taking steam water,0.695848,True,archive:orchid_engine:Bea-line:1125
1129,1125,orchid_engine,Cai-line,46,Cai-line remembers gear-wash-thanks rule from generation 43,gear-wash-thanks,custom: ask before taking steam water,0.695848,True,archive:orchid_engine:Cai-line:1125
1129,1125,orchid_engine,Eli-line,46,Eli-line remembers gear-wash-thanks rule from generation 43,gear-wash-thanks,custom: ask before taking steam water,0.695848,True,archive:orchid_engine:Eli-line:1125
1130,1130,moss_ward,Tala-line,46,Tala-line remembers warm-cup rule from generation 43,warm-cup,custom: ask before taking root starch,0.69637,True,archive:moss_ward:Tala-line:1130
1131,1130,glass_harbor,Nia-line,46,Nia-line remembers net-knot-thanks rule from generation 43,net-knot-thanks,custom: ask before taking kelp fiber,0.696222,True,archive:glass_harbor:Nia-line:1130
1133,1130,lichen_bridge,Luma-line,46,Luma-line remembers rope-touch rule from generation 43,rope-touch,custom: ask before taking signal stone,0.695992,True,archive:lichen_bridge:Luma-line:1130
1134,1130,orchid_engine,Bea-line,46,Bea-line remembers gear-wash-thanks rule from generation 43,gear-wash-thanks,custom: ask before taking steam water,0.695844,True,archive:orchid_engine:Bea-line:1130
1134,1130,orchid_engine,Cai-line,46,Cai-line remembers gear-wash-thanks rule from generation 43,gear-wash-thanks,custom: ask before taking steam water,0.695844,True,archive:orchid_engine:Cai-line:1130
1134,1130,orchid_engine,Eli-line,46,Eli-line remembers gear-wash-thanks rule from generation 43,gear-wash-thanks,custom: ask before taking steam water,0.695844,True,archive:orchid_engine:Eli-line:1130
1135,1135,moss_ward,Tala-line,46,Tala-line remembers warm-cup rule from generation 43,warm-cup,custom: ask before taking root starch,0.696366,True,archive:moss_ward:Tala-line:1135
1136,1135,glass_harbor,Nia-line,46,Nia-line remembers net-knot-thanks rule from generation 43,net-knot-thanks,custom: ask before taking kelp fiber,0.696284,True,archive:glass_harbor:Nia-line:1135
1138,1135,lichen_bridge,Luma-line,46,Luma-line remembers rope-touch rule from generation 43,rope-touch,custom: ask before taking signal stone,0.695988,True,archive:lichen_bridge:Luma-line:1135
1139,1135,orchid_engine,Bea-line,46,Bea-line remembers gear-wash-thanks rule from generation 43,gear-wash-thanks,custom: ask before taking steam water,0.69584,True,archive:orchid_engine:Bea-line:1135
1139,1135,orchid_engine,Cai-line,46,Cai-line remembers gear-wash-thanks rule from generation 43,gear-wash-thanks,custom: ask before taking steam water,0.69584,True,archive:orchid_engine:Cai-line:1135
1139,1135,orchid_engine,Eli-line,46,Eli-line remembers gear-wash-thanks rule from generation 43,gear-wash-thanks,custom: ask before taking steam water,0.69584,True,archive:orchid_engine:Eli-line:1135
1140,1140,moss_ward,Tala-line,46,Tala-line remembers warm-cup rule from generation 43,warm-cup,custom: ask before taking root starch,0.696428,True,archive:moss_ward:Tala-line:1140
1141,1140,glass_harbor,Nia-line,46,Nia-line remembers net-knot-thanks rule from generation 43,net-knot-thanks,custom: ask before taking kelp fiber,0.69628,True,archive:glass_harbor:Nia-line:1140
1143,1140,lichen_bridge,Luma-line,46,Luma-line remembers rope-touch rule from generation 43,rope-touch,custom: ask before taking signal stone,0.695984,True,archive:lichen_bridge:Luma-line:1140
1144,1140,orchid_engine,Bea-line,46,Bea-line remembers gear-wash-thanks rule from generation 43,gear-wash-thanks,custom: ask before taking steam water,0.695837,True,archive:orchid_engine:Bea-line:1140
1144,1140,orchid_engine,Cai-line,46,Cai-line remembers gear-wash-thanks rule from generation 43,gear-wash-thanks,custom: ask before taking steam water,0.695837,True,archive:orchid_engine:Cai-line:1140
1144,1140,orchid_engine,Eli-line,46,Eli-line remembers gear-wash-thanks rule from generation 43,gear-wash-thanks,custom: ask before taking steam water,0.695837,True,archive:orchid_engine:Eli-line:1140
1145,1145,moss_ward,Tala-line,46,Tala-line remembers warm-cup rule from generation 43,warm-cup,custom: ask before taking root starch,0.696424,True,archive:moss_ward:Tala-line:1145
1146,1145,glass_harbor,Nia-line,46,Nia-line remembers net-knot-thanks rule from generation 43,net-knot-thanks,custom: ask before taking kelp fiber,0.696276,True,archive:glass_harbor:Nia-line:1145
1148,1145,lichen_bridge,Luma-line,46,Luma-line remembers rope-touch rule from generation 43,rope-touch,custom: ask before taking signal stone,0.695981,True,archive:lichen_bridge:Luma-line:1145
1149,1145,orchid_engine,Bea-line,46,Bea-line remembers gear-wash-thanks rule from generation 43,gear-wash-thanks,custom: ask before taking steam water,0.695833,True,archive:orchid_engine:Bea-line:1145
1149,1145,orchid_engine,Cai-line,46,Cai-line remembers gear-wash-thanks rule from generation 43,gear-wash-thanks,custom: ask before taking steam water,0.695833,True,archive:orchid_engine:Cai-line:1145
1149,1145,orchid_engine,Eli-line,46,Eli-line remembers gear-wash-thanks rule from generation 43,gear-wash-thanks,custom: ask before taking steam water,0.695833,True,archive:orchid_engine:Eli-line:1145
1150,1150,moss_ward,Ari-line,47,Ari-line remembers warm-cup rule from generation 44,warm-cup,custom: ask before taking moss fiber,0.702756,True,archive:moss_ward:Ari-line:1150
1150,1150,moss_ward,Fay-line,47,Fay-line remembers warm-cup rule from generation 44,warm-cup,custom: ask before taking moss fiber,0.702756,True,archive:moss_ward:Fay-line:1150
1152,1150,cinder_garden,Juno-line,47,Juno-line remembers seed-count rule from generation 44,seed-count,custom: ask before taking ember fruit,0.702461,True,archive:cinder_garden:Juno-line:1150
1152,1150,cinder_garden,Wren-line,47,Wren-line remembers seed-count rule from generation 44,seed-count,custom: ask before taking ember fruit,0.702461,True,archive:cinder_garden:Wren-line:1150
1153,1150,lichen_bridge,Kio-line,47,Kio-line remembers rope-touch rule from generation 44,rope-touch,custom: ask before taking lichen paste,0.702313,True,archive:lichen_bridge:Kio-line:1150
1153,1150,lichen_bridge,Sol-line,47,Sol-line remembers rope-touch rule from generation 44,rope-touch,custom: ask before taking lichen paste,0.702313,True,archive:lichen_bridge:Sol-line:1150
