tick,day,slot,avatar_room,selected_resident,loop_frame,scheduler_frame,action_frame,memory_frame,offscreen_frame,consequence_frame,dashboard_frame,replay_frame,single_world_state_object,boundary_visible
4133,230,11,west hearth,Milo,4133,4133,4133,4133,4133,4133,4133,983,True,True
4134,230,12,river gate,Sera,4134,4134,4134,4134,4134,4134,4134,983,True,True
4135,230,13,arrival court,Tovan,4135,4135,4135,4135,4135,4135,4135,983,True,True
4136,230,14,tool alcove,Nia,4136,4136,4136,4136,4136,4136,4136,983,True,True
4137,230,15,rain court,Ari,4137,4137,4137,4137,4137,4137,4137,984,True,True
4138,230,16,fiber loft,Fay,4138,4138,4138,4138,4138,4138,4138,984,True,True
4139,230,17,west hearth,Milo,4139,4139,4139,4139,4139,4139,4139,985,True,True
4140,231,0,arrival court,Sera,4140,4140,4140,4140,4140,4140,4140,986,True,True
4141,231,1,tool alcove,Tovan,4141,4141,4141,4141,4141,4141,4141,986,True,True
4142,231,2,rain court,Nia,4142,4142,4142,4142,4142,4142,4142,986,True,True
4143,231,3,fiber loft,Ari,4143,4143,4143,4143,4143,4143,4143,986,True,True
4144,231,4,west hearth,Fay,4144,4144,4144,4144,4144,4144,4144,987,True,True
4145,231,5,river gate,Milo,4145,4145,4145,4145,4145,4145,4145,987,True,True
4146,231,6,arrival court,Sera,4146,4146,4146,4146,4146,4146,4146,987,True,True
4147,231,7,tool alcove,Tovan,4147,4147,4147,4147,4147,4147,4147,987,True,True
4148,231,8,rain court,Nia,4148,4148,4148,4148,4148,4148,4148,987,True,True
4149,231,9,fiber loft,Ari,4149,4149,4149,4149,4149,4149,4149,987,True,True
4150,231,10,west hearth,Fay,4150,4150,4150,4150,4150,4150,4150,987,True,True
4151,231,11,river gate,Milo,4151,4151,4151,4151,4151,4151,4151,988,True,True
4152,231,12,arrival court,Sera,4152,4152,4152,4152,4152,4152,4152,988,True,True
4153,231,13,tool alcove,Tovan,4153,4153,4153,4153,4153,4153,4153,988,True,True
4154,231,14,rain court,Nia,4154,4154,4154,4154,4154,4154,4154,988,True,True
4155,231,15,fiber loft,Ari,4155,4155,4155,4155,4155,4155,4155,988,True,True
4156,231,16,west hearth,Fay,4156,4156,4156,4156,4156,4156,4156,988,True,True
4157,231,17,river gate,Milo,4157,4157,4157,4157,4157,4157,4157,989,True,True
4158,232,0,tool alcove,Sera,4158,4158,4158,4158,4158,4158,4158,990,True,True
4159,232,1,rain court,Tovan,4159,4159,4159,4159,4159,4159,4159,990,True,True
4160,232,2,fiber loft,Nia,4160,4160,4160,4160,4160,4160,4160,990,True,True
4161,232,3,west hearth,Ari,4161,4161,4161,4161,4161,4161,4161,990,True,True
4162,232,4,river gate,Fay,4162,4162,4162,4162,4162,4162,4162,990,True,True
4163,232,5,arrival court,Milo,4163,4163,4163,4163,4163,4163,4163,990,True,True
4164,232,6,tool alcove,Sera,4164,4164,4164,4164,4164,4164,4164,990,True,True
4165,232,7,rain court,Tovan,4165,4165,4165,4165,4165,4165,4165,991,True,True
4166,232,8,fiber loft,Nia,4166,4166,4166,4166,4166,4166,4166,991,True,True
4167,232,9,west hearth,Ari,4167,4167,4167,4167,4167,4167,4167,991,True,True
4168,232,10,river gate,Fay,4168,4168,4168,4168,4168,4168,4168,991,True,True
4169,232,11,arrival court,Milo,4169,4169,4169,4169,4169,4169,4169,991,True,True
4170,232,12,tool alcove,Sera,4170,4170,4170,4170,4170,4170,4170,991,True,True
4171,232,13,rain court,Tovan,4171,4171,4171,4171,4171,4171,4171,991,True,True
4172,232,14,fiber loft,Nia,4172,4172,4172,4172,4172,4172,4172,992,True,True
4173,232,15,west hearth,Ari,4173,4173,4173,4173,4173,4173,4173,992,True,True
4174,232,16,river gate,Fay,4174,4174,4174,4174,4174,4174,4174,992,True,True
4175,232,17,arrival court,Milo,4175,4175,4175,4175,4175,4175,4175,993,True,True
4176,233,0,rain court,Sera,4176,4176,4176,4176,4176,4176,4176,994,True,True
4177,233,1,fiber loft,Tovan,4177,4177,4177,4177,4177,4177,4177,994,True,True
4178,233,2,west hearth,Nia,4178,4178,4178,4178,4178,4178,4178,994,True,True
4179,233,3,river gate,Ari,4179,4179,4179,4179,4179,4179,4179,995,True,True
4180,233,4,arrival court,Fay,4180,4180,4180,4180,4180,4180,4180,995,True,True
4181,233,5,tool alcove,Milo,4181,4181,4181,4181,4181,4181,4181,995,True,True
4182,233,6,rain court,Sera,4182,4182,4182,4182,4182,4182,4182,995,True,True
4183,233,7,fiber loft,Tovan,4183,4183,4183,4183,4183,4183,4183,995,True,True
4184,233,8,west hearth,Nia,4184,4184,4184,4184,4184,4184,4184,995,True,True
4185,233,9,river gate,Ari,4185,4185,4185,4185,4185,4185,4185,995,True,True
4186,233,10,arrival court,Fay,4186,4186,4186,4186,4186,4186,4186,996,True,True
4187,233,11,tool alcove,Milo,4187,4187,4187,4187,4187,4187,4187,996,True,True
4188,233,12,rain court,Sera,4188,4188,4188,4188,4188,4188,4188,996,True,True
4189,233,13,fiber loft,Tovan,4189,4189,4189,4189,4189,4189,4189,996,True,True
4190,233,14,west hearth,Nia,4190,4190,4190,4190,4190,4190,4190,996,True,True
4191,233,15,river gate,Ari,4191,4191,4191,4191,4191,4191,4191,996,True,True
4192,233,16,arrival court,Fay,4192,4192,4192,4192,4192,4192,4192,996,True,True
4193,233,17,tool alcove,Milo,4193,4193,4193,4193,4193,4193,4193,997,True,True
4194,234,0,fiber loft,Sera,4194,4194,4194,4194,4194,4194,4194,998,True,True
4195,234,1,west hearth,Tovan,4195,4195,4195,4195,4195,4195,4195,998,True,True
4196,234,2,river gate,Nia,4196,4196,4196,4196,4196,4196,4196,998,True,True
4197,234,3,arrival court,Ari,4197,4197,4197,4197,4197,4197,4197,998,True,True
4198,234,4,tool alcove,Fay,4198,4198,4198,4198,4198,4198,4198,998,True,True
4199,234,5,rain court,Milo,4199,4199,4199,4199,4199,4199,4199,998,True,True
4200,234,6,fiber loft,Sera,4200,4200,4200,4200,4200,4200,4200,999,True,True
4201,234,7,west hearth,Tovan,4201,4201,4201,4201,4201,4201,4201,999,True,True
4202,234,8,river gate,Nia,4202,4202,4202,4202,4202,4202,4202,999,True,True
4203,234,9,arrival court,Ari,4203,4203,4203,4203,4203,4203,4203,999,True,True
4204,234,10,tool alcove,Fay,4204,4204,4204,4204,4204,4204,4204,999,True,True
4205,234,11,rain court,Milo,4205,4205,4205,4205,4205,4205,4205,999,True,True
4206,234,12,fiber loft,Sera,4206,4206,4206,4206,4206,4206,4206,999,True,True
4207,234,13,west hearth,Tovan,4207,4207,4207,4207,4207,4207,4207,1000,True,True
4208,234,14,river gate,Nia,4208,4208,4208,4208,4208,4208,4208,1000,True,True
4209,234,15,arrival court,Ari,4209,4209,4209,4209,4209,4209,4209,1000,True,True
4210,234,16,tool alcove,Fay,4210,4210,4210,4210,4210,4210,4210,1000,True,True
4211,234,17,rain court,Milo,4211,4211,4211,4211,4211,4211,4211,1001,True,True
4212,235,0,west hearth,Sera,4212,4212,4212,4212,4212,4212,4212,1002,True,True
4213,235,1,river gate,Tovan,4213,4213,4213,4213,4213,4213,4213,1002,True,True
4214,235,2,arrival court,Nia,4214,4214,4214,4214,4214,4214,4214,1003,True,True
4215,235,3,tool alcove,Ari,4215,4215,4215,4215,4215,4215,4215,1003,True,True
4216,235,4,rain court,Fay,4216,4216,4216,4216,4216,4216,4216,1003,True,True
4217,235,5,fiber loft,Milo,4217,4217,4217,4217,4217,4217,4217,1003,True,True
4218,235,6,west hearth,Sera,4218,4218,4218,4218,4218,4218,4218,1003,True,True
4219,235,7,river gate,Tovan,4219,4219,4219,4219,4219,4219,4219,1003,True,True
4220,235,8,arrival court,Nia,4220,4220,4220,4220,4220,4220,4220,1003,True,True
4221,235,9,tool alcove,Ari,4221,4221,4221,4221,4221,4221,4221,1004,True,True
4222,235,10,rain court,Fay,4222,4222,4222,4222,4222,4222,4222,1004,True,True
4223,235,11,fiber loft,Milo,4223,4223,4223,4223,4223,4223,4223,1004,True,True
4224,235,12,west hearth,Sera,4224,4224,4224,4224,4224,4224,4224,1004,True,True
4225,235,13,river gate,Tovan,4225,4225,4225,4225,4225,4225,4225,1004,True,True
4226,235,14,arrival court,Nia,4226,4226,4226,4226,4226,4226,4226,1004,True,True
4227,235,15,tool alcove,Ari,4227,4227,4227,4227,4227,4227,4227,1004,True,True
4228,235,16,rain court,Fay,4228,4228,4228,4228,4228,4228,4228,1005,True,True
4229,235,17,fiber loft,Milo,4229,4229,4229,4229,4229,4229,4229,1006,True,True
4230,236,0,river gate,Sera,4230,4230,4230,4230,4230,4230,4230,1007,True,True
4231,236,1,arrival court,Tovan,4231,4231,4231,4231,4231,4231,4231,1007,True,True
4232,236,2,tool alcove,Nia,4232,4232,4232,4232,4232,4232,4232,1007,True,True
4233,236,3,rain court,Ari,4233,4233,4233,4233,4233,4233,4233,1007,True,True
4234,236,4,fiber loft,Fay,4234,4234,4234,4234,4234,4234,4234,1007,True,True
4235,236,5,west hearth,Milo,4235,4235,4235,4235,4235,4235,4235,1008,True,True
4236,236,6,river gate,Sera,4236,4236,4236,4236,4236,4236,4236,1008,True,True
4237,236,7,arrival court,Tovan,4237,4237,4237,4237,4237,4237,4237,1008,True,True
4238,236,8,tool alcove,Nia,4238,4238,4238,4238,4238,4238,4238,1008,True,True
4239,236,9,rain court,Ari,4239,4239,4239,4239,4239,4239,4239,1008,True,True
4240,236,10,fiber loft,Fay,4240,4240,4240,4240,4240,4240,4240,1008,True,True
4241,236,11,west hearth,Milo,4241,4241,4241,4241,4241,4241,4241,1008,True,True
4242,236,12,river gate,Sera,4242,4242,4242,4242,4242,4242,4242,1009,True,True
4243,236,13,arrival court,Tovan,4243,4243,4243,4243,4243,4243,4243,1009,True,True
4244,236,14,tool alcove,Nia,4244,4244,4244,4244,4244,4244,4244,1009,True,True
4245,236,15,rain court,Ari,4245,4245,4245,4245,4245,4245,4245,1009,True,True
4246,236,16,fiber loft,Fay,4246,4246,4246,4246,4246,4246,4246,1009,True,True
4247,236,17,west hearth,Milo,4247,4247,4247,4247,4247,4247,4247,1010,True,True
4248,237,0,arrival court,Sera,4248,4248,4248,4248,4248,4248,4248,1011,True,True
4249,237,1,tool alcove,Tovan,4249,4249,4249,4249,4249,4249,4249,1012,True,True
4250,237,2,rain court,Nia,4250,4250,4250,4250,4250,4250,4250,1012,True,True
4251,237,3,fiber loft,Ari,4251,4251,4251,4251,4251,4251,4251,1012,True,True
4252,237,4,west hearth,Fay,4252,4252,4252,4252,4252,4252,4252,1012,True,True
4253,237,5,river gate,Milo,4253,4253,4253,4253,4253,4253,4253,1012,True,True
4254,237,6,arrival court,Sera,4254,4254,4254,4254,4254,4254,4254,1012,True,True
4255,237,7,tool alcove,Tovan,4255,4255,4255,4255,4255,4255,4255,1012,True,True
4256,237,8,rain court,Nia,4256,4256,4256,4256,4256,4256,4256,1013,True,True
4257,237,9,fiber loft,Ari,4257,4257,4257,4257,4257,4257,4257,1013,True,True
4258,237,10,west hearth,Fay,4258,4258,4258,4258,4258,4258,4258,1013,True,True
4259,237,11,river gate,Milo,4259,4259,4259,4259,4259,4259,4259,1013,True,True
4260,237,12,arrival court,Sera,4260,4260,4260,4260,4260,4260,4260,1013,True,True
4261,237,13,tool alcove,Tovan,4261,4261,4261,4261,4261,4261,4261,1013,True,True
4262,237,14,rain court,Nia,4262,4262,4262,4262,4262,4262,4262,1013,True,True
4263,237,15,fiber loft,Ari,4263,4263,4263,4263,4263,4263,4263,1014,True,True
4264,237,16,west hearth,Fay,4264,4264,4264,4264,4264,4264,4264,1014,True,True
4265,237,17,river gate,Milo,4265,4265,4265,4265,4265,4265,4265,1015,True,True
4266,238,0,tool alcove,Sera,4266,4266,4266,4266,4266,4266,4266,1016,True,True
4267,238,1,rain court,Tovan,4267,4267,4267,4267,4267,4267,4267,1016,True,True
4268,238,2,fiber loft,Nia,4268,4268,4268,4268,4268,4268,4268,1016,True,True
4269,238,3,west hearth,Ari,4269,4269,4269,4269,4269,4269,4269,1016,True,True
4270,238,4,river gate,Fay,4270,4270,4270,4270,4270,4270,4270,1017,True,True
4271,238,5,arrival court,Milo,4271,4271,4271,4271,4271,4271,4271,1017,True,True
4272,238,6,tool alcove,Sera,4272,4272,4272,4272,4272,4272,4272,1017,True,True
4273,238,7,rain court,Tovan,4273,4273,4273,4273,4273,4273,4273,1017,True,True
4274,238,8,fiber loft,Nia,4274,4274,4274,4274,4274,4274,4274,1017,True,True
4275,238,9,west hearth,Ari,4275,4275,4275,4275,4275,4275,4275,1017,True,True
4276,238,10,river gate,Fay,4276,4276,4276,4276,4276,4276,4276,1017,True,True
4277,238,11,arrival court,Milo,4277,4277,4277,4277,4277,4277,4277,1018,True,True
4278,238,12,tool alcove,Sera,4278,4278,4278,4278,4278,4278,4278,1018,True,True
4279,238,13,rain court,Tovan,4279,4279,4279,4279,4279,4279,4279,1018,True,True
4280,238,14,fiber loft,Nia,4280,4280,4280,4280,4280,4280,4280,1018,True,True
4281,238,15,west hearth,Ari,4281,4281,4281,4281,4281,4281,4281,1018,True,True
4282,238,16,river gate,Fay,4282,4282,4282,4282,4282,4282,4282,1018,True,True
4283,238,17,arrival court,Milo,4283,4283,4283,4283,4283,4283,4283,1019,True,True
4284,239,0,rain court,Sera,4284,4284,4284,4284,4284,4284,4284,1020,True,True
4285,239,1,fiber loft,Tovan,4285,4285,4285,4285,4285,4285,4285,1020,True,True
4286,239,2,west hearth,Nia,4286,4286,4286,4286,4286,4286,4286,1020,True,True
4287,239,3,river gate,Ari,4287,4287,4287,4287,4287,4287,4287,1020,True,True
4288,239,4,arrival court,Fay,4288,4288,4288,4288,4288,4288,4288,1020,True,True
4289,239,5,tool alcove,Milo,4289,4289,4289,4289,4289,4289,4289,1020,True,True
4290,239,6,rain court,Sera,4290,4290,4290,4290,4290,4290,4290,1020,True,True
4291,239,7,fiber loft,Tovan,4291,4291,4291,4291,4291,4291,4291,1021,True,True
4292,239,8,west hearth,Nia,4292,4292,4292,4292,4292,4292,4292,1021,True,True
4293,239,9,river gate,Ari,4293,4293,4293,4293,4293,4293,4293,1021,True,True
4294,239,10,arrival court,Fay,4294,4294,4294,4294,4294,4294,4294,1021,True,True
4295,239,11,tool alcove,Milo,4295,4295,4295,4295,4295,4295,4295,1021,True,True
4296,239,12,rain court,Sera,4296,4296,4296,4296,4296,4296,4296,1021,True,True
4297,239,13,fiber loft,Tovan,4297,4297,4297,4297,4297,4297,4297,1021,True,True
4298,239,14,west hearth,Nia,4298,4298,4298,4298,4298,4298,4298,1022,True,True
4299,239,15,river gate,Ari,4299,4299,4299,4299,4299,4299,4299,1022,True,True
4300,239,16,arrival court,Fay,4300,4300,4300,4300,4300,4300,4300,1022,True,True
4301,239,17,tool alcove,Milo,4301,4301,4301,4301,4301,4301,4301,1023,True,True
4302,240,0,fiber loft,Sera,4302,4302,4302,4302,4302,4302,4302,1024,True,True
4303,240,1,west hearth,Tovan,4303,4303,4303,4303,4303,4303,4303,1024,True,True
4304,240,2,river gate,Nia,4304,4304,4304,4304,4304,4304,4304,1024,True,True
4305,240,3,arrival court,Ari,4305,4305,4305,4305,4305,4305,4305,1025,True,True
4306,240,4,tool alcove,Fay,4306,4306,4306,4306,4306,4306,4306,1025,True,True
4307,240,5,rain court,Milo,4307,4307,4307,4307,4307,4307,4307,1025,True,True
4308,240,6,fiber loft,Sera,4308,4308,4308,4308,4308,4308,4308,1025,True,True
4309,240,7,west hearth,Tovan,4309,4309,4309,4309,4309,4309,4309,1025,True,True
4310,240,8,river gate,Nia,4310,4310,4310,4310,4310,4310,4310,1025,True,True
4311,240,9,arrival court,Ari,4311,4311,4311,4311,4311,4311,4311,1025,True,True
4312,240,10,tool alcove,Fay,4312,4312,4312,4312,4312,4312,4312,1026,True,True
4313,240,11,rain court,Milo,4313,4313,4313,4313,4313,4313,4313,1026,True,True
4314,240,12,fiber loft,Sera,4314,4314,4314,4314,4314,4314,4314,1026,True,True
4315,240,13,west hearth,Tovan,4315,4315,4315,4315,4315,4315,4315,1026,True,True
4316,240,14,river gate,Nia,4316,4316,4316,4316,4316,4316,4316,1026,True,True
4317,240,15,arrival court,Ari,4317,4317,4317,4317,4317,4317,4317,1026,True,True
4318,240,16,tool alcove,Fay,4318,4318,4318,4318,4318,4318,4318,1026,True,True
4319,240,17,rain court,Milo,4319,4319,4319,4319,4319,4319,4319,1027,True,True
4320,241,0,west hearth,Sera,4320,4320,4320,4320,4320,4320,4320,1028,True,True
4321,241,1,river gate,Tovan,4321,4321,4321,4321,4321,4321,4321,1028,True,True
4322,241,2,arrival court,Nia,4322,4322,4322,4322,4322,4322,4322,1028,True,True
4323,241,3,tool alcove,Ari,4323,4323,4323,4323,4323,4323,4323,1028,True,True
4324,241,4,rain court,Fay,4324,4324,4324,4324,4324,4324,4324,1028,True,True
4325,241,5,fiber loft,Milo,4325,4325,4325,4325,4325,4325,4325,1028,True,True
4326,241,6,west hearth,Sera,4326,4326,4326,4326,4326,4326,4326,1029,True,True
4327,241,7,river gate,Tovan,4327,4327,4327,4327,4327,4327,4327,1029,True,True
4328,241,8,arrival court,Nia,4328,4328,4328,4328,4328,4328,4328,1029,True,True
4329,241,9,tool alcove,Ari,4329,4329,4329,4329,4329,4329,4329,1029,True,True
4330,241,10,rain court,Fay,4330,4330,4330,4330,4330,4330,4330,1029,True,True
4331,241,11,fiber loft,Milo,4331,4331,4331,4331,4331,4331,4331,1029,True,True
4332,241,12,west hearth,Sera,4332,4332,4332,4332,4332,4332,4332,1029,True,True
4333,241,13,river gate,Tovan,4333,4333,4333,4333,4333,4333,4333,1030,True,True
4334,241,14,arrival court,Nia,4334,4334,4334,4334,4334,4334,4334,1030,True,True
4335,241,15,tool alcove,Ari,4335,4335,4335,4335,4335,4335,4335,1030,True,True
4336,241,16,rain court,Fay,4336,4336,4336,4336,4336,4336,4336,1030,True,True
4337,241,17,fiber loft,Milo,4337,4337,4337,4337,4337,4337,4337,1031,True,True
4338,242,0,river gate,Sera,4338,4338,4338,4338,4338,4338,4338,1032,True,True
4339,242,1,arrival court,Tovan,4339,4339,4339,4339,4339,4339,4339,1032,True,True
4340,242,2,tool alcove,Nia,4340,4340,4340,4340,4340,4340,4340,1033,True,True
4341,242,3,rain court,Ari,4341,4341,4341,4341,4341,4341,4341,1033,True,True
4342,242,4,fiber loft,Fay,4342,4342,4342,4342,4342,4342,4342,1033,True,True
4343,242,5,west hearth,Milo,4343,4343,4343,4343,4343,4343,4343,1033,True,True
4344,242,6,river gate,Sera,4344,4344,4344,4344,4344,4344,4344,1033,True,True
4345,242,7,arrival court,Tovan,4345,4345,4345,4345,4345,4345,4345,1033,True,True
4346,242,8,tool alcove,Nia,4346,4346,4346,4346,4346,4346,4346,1033,True,True
4347,242,9,rain court,Ari,4347,4347,4347,4347,4347,4347,4347,1034,True,True
4348,242,10,fiber loft,Fay,4348,4348,4348,4348,4348,4348,4348,1034,True,True
4349,242,11,west hearth,Milo,4349,4349,4349,4349,4349,4349,4349,1034,True,True
4350,242,12,river gate,Sera,4350,4350,4350,4350,4350,4350,4350,1034,True,True
4351,242,13,arrival court,Tovan,4351,4351,4351,4351,4351,4351,4351,1034,True,True
4352,242,14,tool alcove,Nia,4352,4352,4352,4352,4352,4352,4352,1034,True,True
4353,242,15,rain court,Ari,4353,4353,4353,4353,4353,4353,4353,1034,True,True
4354,242,16,fiber loft,Fay,4354,4354,4354,4354,4354,4354,4354,1035,True,True
4355,242,17,west hearth,Milo,4355,4355,4355,4355,4355,4355,4355,1036,True,True
4356,243,0,arrival court,Sera,4356,4356,4356,4356,4356,4356,4356,1037,True,True
4357,243,1,tool alcove,Tovan,4357,4357,4357,4357,4357,4357,4357,1037,True,True
4358,243,2,rain court,Nia,4358,4358,4358,4358,4358,4358,4358,1037,True,True
4359,243,3,fiber loft,Ari,4359,4359,4359,4359,4359,4359,4359,1037,True,True
4360,243,4,west hearth,Fay,4360,4360,4360,4360,4360,4360,4360,1037,True,True
4361,243,5,river gate,Milo,4361,4361,4361,4361,4361,4361,4361,1038,True,True
4362,243,6,arrival court,Sera,4362,4362,4362,4362,4362,4362,4362,1038,True,True
4363,243,7,tool alcove,Tovan,4363,4363,4363,4363,4363,4363,4363,1038,True,True
4364,243,8,rain court,Nia,4364,4364,4364,4364,4364,4364,4364,1038,True,True
4365,243,9,fiber loft,Ari,4365,4365,4365,4365,4365,4365,4365,1038,True,True
4366,243,10,west hearth,Fay,4366,4366,4366,4366,4366,4366,4366,1038,True,True
4367,243,11,river gate,Milo,4367,4367,4367,4367,4367,4367,4367,1038,True,True
4368,243,12,arrival court,Sera,4368,4368,4368,4368,4368,4368,4368,1039,True,True
4369,243,13,tool alcove,Tovan,4369,4369,4369,4369,4369,4369,4369,1039,True,True
4370,243,14,rain court,Nia,4370,4370,4370,4370,4370,4370,4370,1039,True,True
4371,243,15,fiber loft,Ari,4371,4371,4371,4371,4371,4371,4371,1039,True,True
4372,243,16,west hearth,Fay,4372,4372,4372,4372,4372,4372,4372,1039,True,True
4373,243,17,river gate,Milo,4373,4373,4373,4373,4373,4373,4373,1040,True,True
4374,244,0,tool alcove,Sera,4374,4374,4374,4374,4374,4374,4374,1041,True,True
4375,244,1,rain court,Tovan,4375,4375,4375,4375,4375,4375,4375,1042,True,True
4376,244,2,fiber loft,Nia,4376,4376,4376,4376,4376,4376,4376,1042,True,True
4377,244,3,west hearth,Ari,4377,4377,4377,4377,4377,4377,4377,1042,True,True
4378,244,4,river gate,Fay,4378,4378,4378,4378,4378,4378,4378,1042,True,True
4379,244,5,arrival court,Milo,4379,4379,4379,4379,4379,4379,4379,1042,True,True
4380,244,6,tool alcove,Sera,4380,4380,4380,4380,4380,4380,4380,1042,True,True
4381,244,7,rain court,Tovan,4381,4381,4381,4381,4381,4381,4381,1042,True,True
4382,244,8,fiber loft,Nia,4382,4382,4382,4382,4382,4382,4382,1043,True,True
4383,244,9,west hearth,Ari,4383,4383,4383,4383,4383,4383,4383,1043,True,True
4384,244,10,river gate,Fay,4384,4384,4384,4384,4384,4384,4384,1043,True,True
4385,244,11,arrival court,Milo,4385,4385,4385,4385,4385,4385,4385,1043,True,True
4386,244,12,tool alcove,Sera,4386,4386,4386,4386,4386,4386,4386,1043,True,True
