tick_id,day,settlement_id,speaker_id,listener_id,observer_id,turn_index,avatar_action,dialogue_act,consent_or_boundary_state,speaker_line,listener_reaction,observer_reaction,relationship_delta,turn_visible,private_workspace_sealed,multi_resident_coherent
2386,133,orchard,Mara,Pim,Ivo,397,drop_object,local presence,observed,Mara: I see the avatar in the scene.,Pim: Keep the path clear.,Ivo: I keep watching the room.,0.0,True,True,True
2387,133,repair_ring,Vale,Juno,Pax,397,apologize,trust repair,repairing,Vale: I notice the repair attempt.,Juno: Give the tool back and wait.,Pax: I keep watching the room.,0.0,True,True,True
2388,133,riverbend,Ari,Lio,Cee,398,pickup_owned_object,local presence,observed,Ari: I see the avatar in the scene.,Lio: Keep the path clear.,Cee: I track the owner badge.,0.0,True,True,True
2389,133,roofward,Sera,Orr,Fay,398,drop_object,local presence,observed,Sera: I see the avatar in the scene.,Orr: Keep the path clear.,Fay: I keep watching the room.,0.0,True,True,True
2390,133,archive,Vell,Nia,Toma,398,apologize,trust repair,repairing,Vell: I notice the repair attempt.,Nia: Give the tool back and wait.,Toma: I keep watching the room.,0.0,True,True,True
2391,133,signal,Milo,Ren,Kesh,398,offer_help,cooperative task,conditional,"Milo: Help with one step, not all of it.",Ren: Keep the owner badge visible.,Kesh: I keep watching the room.,0.0,True,True,True
2392,133,orchard,Mara,Pim,Ivo,398,inspect_inventory,local presence,observed,Mara: I see the avatar in the scene.,Pim: Keep the path clear.,Ivo: I keep watching the room.,0.0,True,True,True
2393,133,repair_ring,Vale,Juno,Pax,398,turn_left,local presence,observed,Vale: I see the avatar in the scene.,Juno: Keep the path clear.,Pax: I keep watching the room.,0.0,True,True,True
2394,134,roofward,Fay,Sera,Orr,399,wait_respectfully,local presence,observed,Fay: I see the avatar in the scene.,Sera: Keep the path clear.,Orr: I keep watching the room.,0.0,True,True,True
2395,134,archive,Toma,Vell,Nia,399,listen_memory,sensory memory,shared,Toma: That sound marks where the object belongs.,Vell: I remember the room cue too.,Nia: I keep watching the room.,0.0,True,True,True
2396,134,signal,Kesh,Milo,Ren,399,move_forward,local presence,observed,Kesh: I see the avatar in the scene.,Milo: Keep the path clear.,Ren: I keep watching the room.,0.0,True,True,True
2397,134,orchard,Ivo,Mara,Pim,399,turn_right,local presence,observed,Ivo: I see the avatar in the scene.,Mara: Keep the path clear.,Pim: I keep watching the room.,0.0,True,True,True
2398,134,repair_ring,Pax,Vale,Juno,399,start_conversation,local presence,observed,Pax: I see the avatar in the scene.,Vale: Keep the path clear.,Juno: I keep watching the room.,0.0,True,True,True
2399,134,riverbend,Cee,Ari,Lio,399,move_forward,local presence,observed,Cee: I see the avatar in the scene.,Ari: Keep the path clear.,Lio: I keep watching the room.,0.0,True,True,True
2400,134,roofward,Fay,Sera,Orr,400,turn_right,local presence,observed,Fay: I see the avatar in the scene.,Sera: Keep the path clear.,Orr: I keep watching the room.,0.0,True,True,True
2401,134,archive,Toma,Vell,Nia,400,start_conversation,local presence,observed,Toma: I see the avatar in the scene.,Vell: Keep the path clear.,Nia: I keep watching the room.,0.0,True,True,True
2402,134,signal,Kesh,Milo,Ren,400,pickup_owned_object,local presence,observed,Kesh: I see the avatar in the scene.,Milo: Keep the path clear.,Ren: I track the owner badge.,0.0,True,True,True
2403,134,orchard,Ivo,Mara,Pim,400,drop_object,local presence,observed,Ivo: I see the avatar in the scene.,Mara: Keep the path clear.,Pim: I keep watching the room.,0.0,True,True,True
2404,134,repair_ring,Pax,Vale,Juno,400,apologize,trust repair,repairing,Pax: I notice the repair attempt.,Vale: Give the tool back and wait.,Juno: I keep watching the room.,0.0,True,True,True
2405,134,riverbend,Cee,Ari,Lio,400,pickup_owned_object,object boundary,refused,Cee: Stop. That ridge lantern is claimed.,Ari: Put it back where we can see it.,Lio: I track the owner badge.,0.0,True,True,True
2406,134,roofward,Fay,Sera,Orr,401,drop_object,local presence,observed,Fay: I see the avatar in the scene.,Sera: Keep the path clear.,Orr: I keep watching the room.,0.0,True,True,True
2407,134,archive,Toma,Vell,Nia,401,apologize,trust repair,repairing,Toma: I notice the repair attempt.,Vell: Give the tool back and wait.,Nia: I keep watching the room.,0.0,True,True,True
2408,134,signal,Kesh,Milo,Ren,401,offer_help,cooperative task,conditional,"Kesh: Help with one step, not all of it.",Milo: Keep the owner badge visible.,Ren: I keep watching the room.,0.0,True,True,True
2409,134,orchard,Ivo,Mara,Pim,401,inspect_inventory,local presence,observed,Ivo: I see the avatar in the scene.,Mara: Keep the path clear.,Pim: I keep watching the room.,0.0,True,True,True
2410,134,repair_ring,Pax,Vale,Juno,401,turn_left,local presence,observed,Pax: I see the avatar in the scene.,Vale: Keep the path clear.,Juno: I keep watching the room.,0.0,True,True,True
2411,134,riverbend,Cee,Ari,Lio,401,offer_help,cooperative task,conditional,"Cee: Help with one step, not all of it.",Ari: Keep the owner badge visible.,Lio: I keep watching the room.,0.0,True,True,True
2412,135,archive,Nia,Toma,Vell,402,listen_memory,sensory memory,shared,Nia: That sound marks where the object belongs.,Toma: I remember the room cue too.,Vell: I keep watching the room.,0.0,True,True,True
2413,135,signal,Ren,Kesh,Milo,402,move_forward,local presence,observed,Ren: I see the avatar in the scene.,Kesh: Keep the path clear.,Milo: I keep watching the room.,0.0,True,True,True
2414,135,orchard,Pim,Ivo,Mara,402,turn_right,local presence,observed,Pim: I see the avatar in the scene.,Ivo: Keep the path clear.,Mara: I keep watching the room.,0.0,True,True,True
2415,135,repair_ring,Juno,Pax,Vale,402,start_conversation,local presence,observed,Juno: I see the avatar in the scene.,Pax: Keep the path clear.,Vale: I keep watching the room.,0.0,True,True,True
2416,135,riverbend,Lio,Cee,Ari,402,move_forward,local presence,observed,Lio: I see the avatar in the scene.,Cee: Keep the path clear.,Ari: I keep watching the room.,0.0,True,True,True
2417,135,roofward,Orr,Fay,Sera,402,turn_right,local presence,observed,Orr: I see the avatar in the scene.,Fay: Keep the path clear.,Sera: I keep watching the room.,0.0,True,True,True
2418,135,archive,Nia,Toma,Vell,403,start_conversation,local presence,observed,Nia: I see the avatar in the scene.,Toma: Keep the path clear.,Vell: I keep watching the room.,0.0,True,True,True
2419,135,signal,Ren,Kesh,Milo,403,pickup_owned_object,local presence,observed,Ren: I see the avatar in the scene.,Kesh: Keep the path clear.,Milo: I track the owner badge.,0.0,True,True,True
2420,135,orchard,Pim,Ivo,Mara,403,drop_object,local presence,observed,Pim: I see the avatar in the scene.,Ivo: Keep the path clear.,Mara: I keep watching the room.,0.0,True,True,True
2421,135,repair_ring,Juno,Pax,Vale,403,apologize,trust repair,repairing,Juno: I notice the repair attempt.,Pax: Give the tool back and wait.,Vale: I keep watching the room.,0.0,True,True,True
2422,135,riverbend,Lio,Cee,Ari,403,pickup_owned_object,local presence,observed,Lio: I see the avatar in the scene.,Cee: Keep the path clear.,Ari: I track the owner badge.,0.0,True,True,True
2423,135,roofward,Orr,Fay,Sera,403,drop_object,local presence,observed,Orr: I see the avatar in the scene.,Fay: Keep the path clear.,Sera: I keep watching the room.,0.0,True,True,True
2424,135,archive,Nia,Toma,Vell,404,apologize,trust repair,repairing,Nia: I notice the repair attempt.,Toma: Give the tool back and wait.,Vell: I keep watching the room.,0.0,True,True,True
2425,135,signal,Ren,Kesh,Milo,404,offer_help,cooperative task,conditional,"Ren: Help with one step, not all of it.",Kesh: Keep the owner badge visible.,Milo: I keep watching the room.,0.0,True,True,True
2426,135,orchard,Pim,Ivo,Mara,404,inspect_inventory,local presence,observed,Pim: I see the avatar in the scene.,Ivo: Keep the path clear.,Mara: I keep watching the room.,0.0,True,True,True
2427,135,repair_ring,Juno,Pax,Vale,404,turn_left,local presence,observed,Juno: I see the avatar in the scene.,Pax: Keep the path clear.,Vale: I keep watching the room.,0.0,True,True,True
2428,135,riverbend,Lio,Cee,Ari,404,offer_help,cooperative task,conditional,"Lio: Help with one step, not all of it.",Cee: Keep the owner badge visible.,Ari: I keep watching the room.,0.0,True,True,True
2429,135,roofward,Orr,Fay,Sera,404,inspect_inventory,local presence,observed,Orr: I see the avatar in the scene.,Fay: Keep the path clear.,Sera: I keep watching the room.,0.0,True,True,True
2430,136,signal,Milo,Ren,Kesh,405,move_forward,local presence,observed,Milo: I see the avatar in the scene.,Ren: Keep the path clear.,Kesh: I keep watching the room.,0.0,True,True,True
2431,136,orchard,Mara,Pim,Ivo,405,turn_right,local presence,observed,Mara: I see the avatar in the scene.,Pim: Keep the path clear.,Ivo: I keep watching the room.,0.0,True,True,True
2432,136,repair_ring,Vale,Juno,Pax,405,start_conversation,local presence,observed,Vale: I see the avatar in the scene.,Juno: Keep the path clear.,Pax: I keep watching the room.,0.0,True,True,True
2433,136,riverbend,Ari,Lio,Cee,405,move_forward,local presence,observed,Ari: I see the avatar in the scene.,Lio: Keep the path clear.,Cee: I keep watching the room.,0.0,True,True,True
2434,136,roofward,Sera,Orr,Fay,405,turn_right,local presence,observed,Sera: I see the avatar in the scene.,Orr: Keep the path clear.,Fay: I keep watching the room.,0.0,True,True,True
2435,136,archive,Vell,Nia,Toma,405,start_conversation,local presence,observed,Vell: I see the avatar in the scene.,Nia: Keep the path clear.,Toma: I keep watching the room.,0.0,True,True,True
2436,136,signal,Milo,Ren,Kesh,406,pickup_owned_object,local presence,observed,Milo: I see the avatar in the scene.,Ren: Keep the path clear.,Kesh: I track the owner badge.,0.0,True,True,True
2437,136,orchard,Mara,Pim,Ivo,406,drop_object,local presence,observed,Mara: I see the avatar in the scene.,Pim: Keep the path clear.,Ivo: I keep watching the room.,0.0,True,True,True
2438,136,repair_ring,Vale,Juno,Pax,406,apologize,trust repair,repairing,Vale: I notice the repair attempt.,Juno: Give the tool back and wait.,Pax: I keep watching the room.,0.0,True,True,True
2439,136,riverbend,Ari,Lio,Cee,406,pickup_owned_object,local presence,observed,Ari: I see the avatar in the scene.,Lio: Keep the path clear.,Cee: I track the owner badge.,0.0,True,True,True
2440,136,roofward,Sera,Orr,Fay,406,drop_object,local presence,observed,Sera: I see the avatar in the scene.,Orr: Keep the path clear.,Fay: I keep watching the room.,0.0,True,True,True
2441,136,archive,Vell,Nia,Toma,406,apologize,trust repair,repairing,Vell: I notice the repair attempt.,Nia: Give the tool back and wait.,Toma: I keep watching the room.,0.0,True,True,True
2442,136,signal,Milo,Ren,Kesh,407,offer_help,cooperative task,conditional,"Milo: Help with one step, not all of it.",Ren: Keep the owner badge visible.,Kesh: I keep watching the room.,0.0,True,True,True
2443,136,orchard,Mara,Pim,Ivo,407,inspect_inventory,local presence,observed,Mara: I see the avatar in the scene.,Pim: Keep the path clear.,Ivo: I keep watching the room.,0.0,True,True,True
2444,136,repair_ring,Vale,Juno,Pax,407,turn_left,local presence,observed,Vale: I see the avatar in the scene.,Juno: Keep the path clear.,Pax: I keep watching the room.,0.0,True,True,True
2445,136,riverbend,Ari,Lio,Cee,407,offer_help,cooperative task,conditional,"Ari: Help with one step, not all of it.",Lio: Keep the owner badge visible.,Cee: I keep watching the room.,0.0,True,True,True
2446,136,roofward,Sera,Orr,Fay,407,inspect_inventory,local presence,observed,Sera: I see the avatar in the scene.,Orr: Keep the path clear.,Fay: I keep watching the room.,0.0,True,True,True
2447,136,archive,Vell,Nia,Toma,407,turn_left,local presence,observed,Vell: I see the avatar in the scene.,Nia: Keep the path clear.,Toma: I keep watching the room.,0.0,True,True,True
2448,137,orchard,Ivo,Mara,Pim,408,turn_right,local presence,observed,Ivo: I see the avatar in the scene.,Mara: Keep the path clear.,Pim: I keep watching the room.,0.0,True,True,True
2449,137,repair_ring,Pax,Vale,Juno,408,start_conversation,local presence,observed,Pax: I see the avatar in the scene.,Vale: Keep the path clear.,Juno: I keep watching the room.,0.0,True,True,True
2450,137,riverbend,Cee,Ari,Lio,408,move_forward,local presence,observed,Cee: I see the avatar in the scene.,Ari: Keep the path clear.,Lio: I keep watching the room.,0.0,True,True,True
2451,137,roofward,Fay,Sera,Orr,408,turn_right,local presence,observed,Fay: I see the avatar in the scene.,Sera: Keep the path clear.,Orr: I keep watching the room.,0.0,True,True,True
2452,137,archive,Toma,Vell,Nia,408,start_conversation,local presence,observed,Toma: I see the avatar in the scene.,Vell: Keep the path clear.,Nia: I keep watching the room.,0.0,True,True,True
2453,137,signal,Kesh,Milo,Ren,408,pickup_owned_object,local presence,observed,Kesh: I see the avatar in the scene.,Milo: Keep the path clear.,Ren: I track the owner badge.,0.0,True,True,True
2454,137,orchard,Ivo,Mara,Pim,409,drop_object,local presence,observed,Ivo: I see the avatar in the scene.,Mara: Keep the path clear.,Pim: I keep watching the room.,0.0,True,True,True
2455,137,repair_ring,Pax,Vale,Juno,409,apologize,trust repair,repairing,Pax: I notice the repair attempt.,Vale: Give the tool back and wait.,Juno: I keep watching the room.,0.0,True,True,True
2456,137,riverbend,Cee,Ari,Lio,409,pickup_owned_object,local presence,observed,Cee: I see the avatar in the scene.,Ari: Keep the path clear.,Lio: I track the owner badge.,0.0,True,True,True
2457,137,roofward,Fay,Sera,Orr,409,drop_object,local presence,observed,Fay: I see the avatar in the scene.,Sera: Keep the path clear.,Orr: I keep watching the room.,0.0,True,True,True
2458,137,archive,Toma,Vell,Nia,409,apologize,trust repair,repairing,Toma: I notice the repair attempt.,Vell: Give the tool back and wait.,Nia: I keep watching the room.,0.0,True,True,True
2459,137,signal,Kesh,Milo,Ren,409,offer_help,cooperative task,conditional,"Kesh: Help with one step, not all of it.",Milo: Keep the owner badge visible.,Ren: I keep watching the room.,0.0,True,True,True
2460,137,orchard,Ivo,Mara,Pim,410,inspect_inventory,local presence,observed,Ivo: I see the avatar in the scene.,Mara: Keep the path clear.,Pim: I keep watching the room.,0.0,True,True,True
2461,137,repair_ring,Pax,Vale,Juno,410,turn_left,local presence,observed,Pax: I see the avatar in the scene.,Vale: Keep the path clear.,Juno: I keep watching the room.,0.0,True,True,True
2462,137,riverbend,Cee,Ari,Lio,410,offer_help,cooperative task,conditional,"Cee: Help with one step, not all of it.",Ari: Keep the owner badge visible.,Lio: I keep watching the room.,0.0,True,True,True
2463,137,roofward,Fay,Sera,Orr,410,inspect_inventory,local presence,observed,Fay: I see the avatar in the scene.,Sera: Keep the path clear.,Orr: I keep watching the room.,0.0,True,True,True
2464,137,archive,Toma,Vell,Nia,410,turn_left,local presence,observed,Toma: I see the avatar in the scene.,Vell: Keep the path clear.,Nia: I keep watching the room.,0.0,True,True,True
2465,137,signal,Kesh,Milo,Ren,410,approach_group,local presence,observed,Kesh: I see the avatar in the scene.,Milo: Keep the path clear.,Ren: I keep watching the room.,0.0,True,True,True
2466,138,repair_ring,Juno,Pax,Vale,411,start_conversation,local presence,observed,Juno: I see the avatar in the scene.,Pax: Keep the path clear.,Vale: I keep watching the room.,0.0,True,True,True
