tick_id,day,settlement_id,resident_id,project_id,failure_mode,failure_trigger,plan_quality_before,plan_quality_after,recovery_step,recovery_success_visible,failed_plan_not_erased,regression_or_debt_visible,retry_scheduled
2974,166,moss_ward,Milo,48ae12c016,ledger miscopy,mid-task uncertainty,0.94,0.94,pause and inspect,True,True,True,True
2976,166,cinder_garden,Juno,5f79a57e6f,basket spill,mid-task uncertainty,0.828,0.842,restock material,True,True,True,True
2978,166,orchid_engine,Dax,3645f43e1d,valve knock,mid-task uncertainty,0.94,0.94,schedule retry,True,True,True,True
2980,166,glass_harbor,Nia,9a5c1e063a,fog seal leak,mid-task uncertainty,0.828,0.842,request safer tool,True,True,True,True
2982,166,lichen_bridge,Rin,0d07f43a57,bell mistune,mid-task uncertainty,0.94,0.94,ask resident lead,True,True,True,True
2984,166,moss_ward,Ari,2ea8f2d96e,wet footing,mid-task uncertainty,0.828,0.842,pause and inspect,True,True,True,True
2986,166,cinder_garden,Vale,5e37aea90d,calendar mismatch,mid-task uncertainty,0.94,0.94,restock material,True,True,True,True
2988,167,moss_ward,Tala,5b51e19d49,ledger miscopy,mid-task uncertainty,0.94,0.94,restock material,True,True,True,True
2990,167,cinder_garden,Pax,301d0ea001,basket spill,mid-task uncertainty,0.814,0.828,schedule retry,True,True,True,True
2992,167,orchid_engine,Eli,b41913dbe2,valve knock,mid-task uncertainty,0.94,0.94,request safer tool,True,True,True,True
2994,167,glass_harbor,Oren,5a399028bb,fog seal leak,mid-task uncertainty,0.828,0.842,ask resident lead,True,True,True,True
2996,167,lichen_bridge,Sol,76f402ab6a,bell mistune,mid-task uncertainty,0.94,0.94,pause and inspect,True,True,True,True
2998,167,moss_ward,Fay,69fbe1ae68,wet footing,mid-task uncertainty,0.822,0.836,restock material,True,True,True,True
3000,167,cinder_garden,Wren,88d6240bdd,calendar mismatch,mid-task uncertainty,0.94,0.94,schedule retry,True,True,True,True
3002,167,orchid_engine,Cai,b805ef5f3b,gear jam,mid-task uncertainty,0.828,0.842,request safer tool,True,True,True,True
3003,167,moss_ward,Milo,037725c0bc,ledger miscopy,schedule conflict,0.36,0.38,restock material,True,True,True,True
3004,167,glass_harbor,Sera,39906512c4,lamp sputter,mid-task uncertainty,0.94,0.94,ask resident lead,True,True,True,True
3006,168,orchid_engine,Bea,2899e764df,valve knock,mid-task uncertainty,0.94,0.94,ask resident lead,True,True,True,True
3008,168,glass_harbor,Puck,ed218dd38f,fog seal leak,mid-task uncertainty,0.808,0.822,pause and inspect,True,True,True,True
3010,168,lichen_bridge,Kio,505b3ed3bc,bell mistune,mid-task uncertainty,0.94,0.94,restock material,True,True,True,True
3012,168,moss_ward,Milo,022ca473b4,wet footing,mid-task uncertainty,0.828,0.842,schedule retry,True,True,True,True
3014,168,cinder_garden,Juno,46bd9e887d,calendar mismatch,mid-task uncertainty,0.94,0.94,request safer tool,True,True,True,True
3016,168,orchid_engine,Dax,5ea66d74e7,gear jam,mid-task uncertainty,0.828,0.842,ask resident lead,True,True,True,True
3018,168,glass_harbor,Nia,aa85d5f3cf,lamp sputter,mid-task uncertainty,0.94,0.94,pause and inspect,True,True,True,True
3020,168,lichen_bridge,Rin,1ca3ca05c1,token shortage,mid-task uncertainty,0.828,0.842,restock material,True,True,True,True
3022,168,moss_ward,Ari,27a5f6be30,cord snap,mid-task uncertainty,0.94,0.94,schedule retry,True,True,True,True
3024,169,lichen_bridge,Luma,6e76849c77,bell mistune,mid-task uncertainty,0.94,0.94,schedule retry,True,True,True,True
3026,169,moss_ward,Tala,ffd144b235,wet footing,mid-task uncertainty,0.828,0.842,request safer tool,True,True,True,True
3028,169,cinder_garden,Pax,f91854767d,calendar mismatch,mid-task uncertainty,0.94,0.94,ask resident lead,True,True,True,True
3030,169,orchid_engine,Eli,ee36774892,gear jam,mid-task uncertainty,0.828,0.842,pause and inspect,True,True,True,True
3032,169,glass_harbor,Oren,4691632fda,lamp sputter,mid-task uncertainty,0.94,0.94,restock material,True,True,True,True
3034,169,lichen_bridge,Sol,797e050dde,token shortage,mid-task uncertainty,0.842,0.856,schedule retry,True,True,True,True
3036,169,moss_ward,Fay,23961e054e,cord snap,mid-task uncertainty,0.94,0.94,request safer tool,True,True,True,True
3038,169,cinder_garden,Wren,f54993de4d,heat spike,mid-task uncertainty,0.836,0.85,ask resident lead,True,True,True,True
3040,169,orchid_engine,Cai,fee339b1d9,orchid dim,mid-task uncertainty,0.94,0.94,pause and inspect,True,True,True,True
3042,170,cinder_garden,Vale,5e37aea90d,calendar mismatch,mid-task uncertainty,0.94,0.94,pause and inspect,True,True,True,True
3044,170,orchid_engine,Bea,ff802a82b5,gear jam,mid-task uncertainty,0.822,0.836,restock material,True,True,True,True
3046,170,glass_harbor,Puck,b9f27156b1,lamp sputter,mid-task uncertainty,0.94,0.94,schedule retry,True,True,True,True
3047,170,cinder_garden,Wren,8d7a6c2aa4,basket spill,schedule conflict,0.36,0.38,pause and inspect,True,True,True,True
3048,170,lichen_bridge,Kio,a9335a1d29,token shortage,mid-task uncertainty,0.822,0.836,request safer tool,True,True,True,True
3050,170,moss_ward,Milo,48ae12c016,cord snap,mid-task uncertainty,0.94,0.94,ask resident lead,True,True,True,True
3052,170,cinder_garden,Juno,5f79a57e6f,heat spike,mid-task uncertainty,0.842,0.856,pause and inspect,True,True,True,True
3054,170,orchid_engine,Dax,3645f43e1d,orchid dim,mid-task uncertainty,0.94,0.94,restock material,True,True,True,True
3056,170,glass_harbor,Nia,9a5c1e063a,net tear,mid-task uncertainty,0.842,0.856,schedule retry,True,True,True,True
3058,170,lichen_bridge,Rin,0d07f43a57,rope slack,mid-task uncertainty,0.94,0.94,request safer tool,True,True,True,True
3060,171,glass_harbor,Sera,39906512c4,lamp sputter,schedule conflict,0.94,0.94,request safer tool,True,True,True,True
3062,171,lichen_bridge,Luma,c11ee45638,token shortage,mid-task uncertainty,0.828,0.842,ask resident lead,True,True,True,True
3064,171,moss_ward,Tala,5b51e19d49,cord snap,mid-task uncertainty,0.94,0.94,pause and inspect,True,True,True,True
3066,171,cinder_garden,Pax,301d0ea001,heat spike,mid-task uncertainty,0.828,0.842,restock material,True,True,True,True
3068,171,orchid_engine,Eli,b41913dbe2,orchid dim,mid-task uncertainty,0.94,0.94,schedule retry,True,True,True,True
3070,171,glass_harbor,Oren,5a399028bb,net tear,mid-task uncertainty,0.842,0.856,request safer tool,True,True,True,True
3072,171,lichen_bridge,Sol,76f402ab6a,rope slack,mid-task uncertainty,0.94,0.94,ask resident lead,True,True,True,True
3074,171,moss_ward,Fay,69fbe1ae68,ledger miscopy,mid-task uncertainty,0.836,0.85,pause and inspect,True,True,True,True
3076,171,cinder_garden,Wren,88d6240bdd,basket spill,mid-task uncertainty,0.94,0.94,restock material,True,True,True,True
3078,172,moss_ward,Ari,27a5f6be30,cord snap,mid-task uncertainty,0.94,0.94,restock material,True,True,True,True
3080,172,cinder_garden,Vale,50e2b859c6,heat spike,mid-task uncertainty,0.828,0.842,schedule retry,True,True,True,True
3082,172,orchid_engine,Bea,2899e764df,orchid dim,mid-task uncertainty,0.94,0.94,request safer tool,True,True,True,True
3084,172,glass_harbor,Puck,ed218dd38f,net tear,mid-task uncertainty,0.822,0.836,ask resident lead,True,True,True,True
3086,172,lichen_bridge,Kio,505b3ed3bc,rope slack,mid-task uncertainty,0.94,0.94,pause and inspect,True,True,True,True
3088,172,moss_ward,Milo,022ca473b4,ledger miscopy,mid-task uncertainty,0.842,0.856,restock material,True,True,True,True
3090,172,cinder_garden,Juno,46bd9e887d,basket spill,mid-task uncertainty,0.94,0.94,schedule retry,True,True,True,True
3092,172,orchid_engine,Dax,5ea66d74e7,valve knock,mid-task uncertainty,0.842,0.856,request safer tool,True,True,True,True
3094,172,glass_harbor,Nia,aa85d5f3cf,fog seal leak,mid-task uncertainty,0.94,0.94,ask resident lead,True,True,True,True
3096,173,orchid_engine,Cai,fee339b1d9,orchid dim,mid-task uncertainty,0.94,0.94,ask resident lead,True,True,True,True
3098,173,glass_harbor,Sera,c5ce3bb82a,net tear,mid-task uncertainty,0.842,0.856,pause and inspect,True,True,True,True
3100,173,lichen_bridge,Luma,6e76849c77,rope slack,mid-task uncertainty,0.94,0.94,restock material,True,True,True,True
3102,173,moss_ward,Tala,ffd144b235,ledger miscopy,mid-task uncertainty,0.842,0.856,schedule retry,True,True,True,True
3104,173,cinder_garden,Pax,f91854767d,basket spill,mid-task uncertainty,0.94,0.94,request safer tool,True,True,True,True
3106,173,orchid_engine,Eli,ee36774892,valve knock,mid-task uncertainty,0.842,0.856,ask resident lead,True,True,True,True
3108,173,glass_harbor,Oren,4691632fda,fog seal leak,mid-task uncertainty,0.94,0.94,pause and inspect,True,True,True,True
3110,173,lichen_bridge,Sol,797e050dde,bell mistune,mid-task uncertainty,0.856,0.87,restock material,True,True,True,True
3112,173,moss_ward,Fay,23961e054e,wet footing,mid-task uncertainty,0.94,0.94,schedule retry,True,True,True,True
3114,174,lichen_bridge,Rin,0d07f43a57,rope slack,mid-task uncertainty,0.94,0.94,schedule retry,True,True,True,True
3116,174,moss_ward,Ari,2ea8f2d96e,ledger miscopy,mid-task uncertainty,0.842,0.856,request safer tool,True,True,True,True
3118,174,cinder_garden,Vale,5e37aea90d,basket spill,mid-task uncertainty,0.94,0.94,ask resident lead,True,True,True,True
3120,174,orchid_engine,Bea,ff802a82b5,valve knock,mid-task uncertainty,0.836,0.85,pause and inspect,True,True,True,True
3122,174,glass_harbor,Puck,b9f27156b1,fog seal leak,mid-task uncertainty,0.94,0.94,restock material,True,True,True,True
3124,174,lichen_bridge,Kio,a9335a1d29,bell mistune,schedule conflict,0.836,0.856,schedule retry,True,True,True,True
3126,174,moss_ward,Milo,48ae12c016,wet footing,mid-task uncertainty,0.94,0.94,request safer tool,True,True,True,True
3128,174,cinder_garden,Juno,5f79a57e6f,calendar mismatch,mid-task uncertainty,0.856,0.87,ask resident lead,True,True,True,True
3130,174,orchid_engine,Dax,3645f43e1d,gear jam,mid-task uncertainty,0.94,0.94,pause and inspect,True,True,True,True
3132,175,cinder_garden,Wren,88d6240bdd,basket spill,mid-task uncertainty,0.94,0.94,pause and inspect,True,True,True,True
3134,175,orchid_engine,Cai,b805ef5f3b,valve knock,mid-task uncertainty,0.842,0.856,restock material,True,True,True,True
3136,175,glass_harbor,Sera,39906512c4,fog seal leak,mid-task uncertainty,0.94,0.94,schedule retry,True,True,True,True
3138,175,lichen_bridge,Luma,c11ee45638,bell mistune,mid-task uncertainty,0.842,0.856,request safer tool,True,True,True,True
3140,175,moss_ward,Tala,5b51e19d49,wet footing,mid-task uncertainty,0.94,0.94,ask resident lead,True,True,True,True
3142,175,cinder_garden,Pax,301d0ea001,calendar mismatch,mid-task uncertainty,0.842,0.856,pause and inspect,True,True,True,True
3144,175,orchid_engine,Eli,b41913dbe2,gear jam,mid-task uncertainty,0.94,0.94,restock material,True,True,True,True
3146,175,glass_harbor,Oren,5a399028bb,lamp sputter,mid-task uncertainty,0.856,0.87,schedule retry,True,True,True,True
3148,175,lichen_bridge,Sol,76f402ab6a,token shortage,mid-task uncertainty,0.94,0.94,request safer tool,True,True,True,True
3150,176,glass_harbor,Nia,aa85d5f3cf,fog seal leak,mid-task uncertainty,0.94,0.94,request safer tool,True,True,True,True
3152,176,lichen_bridge,Rin,1ca3ca05c1,bell mistune,mid-task uncertainty,0.842,0.856,ask resident lead,True,True,True,True
3154,176,moss_ward,Ari,27a5f6be30,wet footing,mid-task uncertainty,0.94,0.94,pause and inspect,True,True,True,True
3156,176,cinder_garden,Vale,50e2b859c6,calendar mismatch,mid-task uncertainty,0.842,0.856,restock material,True,True,True,True
3158,176,orchid_engine,Bea,2899e764df,gear jam,mid-task uncertainty,0.94,0.94,schedule retry,True,True,True,True
3160,176,glass_harbor,Puck,ed218dd38f,lamp sputter,mid-task uncertainty,0.836,0.85,request safer tool,True,True,True,True
3162,176,lichen_bridge,Kio,505b3ed3bc,token shortage,mid-task uncertainty,0.94,0.94,ask resident lead,True,True,True,True
3164,176,moss_ward,Milo,022ca473b4,cord snap,mid-task uncertainty,0.856,0.87,pause and inspect,True,True,True,True
3166,176,cinder_garden,Juno,46bd9e887d,heat spike,mid-task uncertainty,0.94,0.94,restock material,True,True,True,True
3168,177,moss_ward,Fay,23961e054e,wet footing,schedule conflict,0.94,0.94,restock material,True,True,True,True
3170,177,cinder_garden,Wren,f54993de4d,calendar mismatch,mid-task uncertainty,0.85,0.864,schedule retry,True,True,True,True
3172,177,orchid_engine,Cai,fee339b1d9,gear jam,mid-task uncertainty,0.94,0.94,request safer tool,True,True,True,True
3174,177,glass_harbor,Sera,c5ce3bb82a,lamp sputter,mid-task uncertainty,0.856,0.87,ask resident lead,True,True,True,True
3176,177,lichen_bridge,Luma,6e76849c77,token shortage,mid-task uncertainty,0.94,0.94,pause and inspect,True,True,True,True
3178,177,moss_ward,Tala,ffd144b235,cord snap,mid-task uncertainty,0.856,0.87,restock material,True,True,True,True
3180,177,cinder_garden,Pax,f91854767d,heat spike,mid-task uncertainty,0.94,0.94,schedule retry,True,True,True,True
3182,177,orchid_engine,Eli,ee36774892,orchid dim,mid-task uncertainty,0.856,0.87,request safer tool,True,True,True,True
3184,177,glass_harbor,Oren,4691632fda,net tear,mid-task uncertainty,0.94,0.94,ask resident lead,True,True,True,True
3186,178,orchid_engine,Dax,3645f43e1d,gear jam,mid-task uncertainty,0.94,0.94,ask resident lead,True,True,True,True
3188,178,glass_harbor,Nia,9a5c1e063a,lamp sputter,mid-task uncertainty,0.856,0.87,pause and inspect,True,True,True,True
3190,178,lichen_bridge,Rin,0d07f43a57,token shortage,mid-task uncertainty,0.94,0.94,restock material,True,True,True,True
3192,178,moss_ward,Ari,2ea8f2d96e,cord snap,mid-task uncertainty,0.856,0.87,schedule retry,True,True,True,True
3194,178,cinder_garden,Vale,5e37aea90d,heat spike,mid-task uncertainty,0.94,0.94,request safer tool,True,True,True,True
3196,178,orchid_engine,Bea,ff802a82b5,orchid dim,mid-task uncertainty,0.85,0.864,ask resident lead,True,True,True,True
3198,178,glass_harbor,Puck,b9f27156b1,net tear,mid-task uncertainty,0.94,0.94,pause and inspect,True,True,True,True
3200,178,lichen_bridge,Kio,a9335a1d29,rope slack,mid-task uncertainty,0.856,0.87,restock material,True,True,True,True
3201,178,orchid_engine,Cai,b31fad0817,gear jam,schedule conflict,0.36,0.38,ask resident lead,True,True,True,True
3202,178,moss_ward,Milo,48ae12c016,ledger miscopy,mid-task uncertainty,0.94,0.94,schedule retry,True,True,True,True
3204,179,lichen_bridge,Sol,76f402ab6a,token shortage,mid-task uncertainty,0.94,0.94,schedule retry,True,True,True,True
3206,179,moss_ward,Fay,69fbe1ae68,cord snap,mid-task uncertainty,0.85,0.864,request safer tool,True,True,True,True
3208,179,cinder_garden,Wren,88d6240bdd,heat spike,mid-task uncertainty,0.94,0.94,ask resident lead,True,True,True,True
3210,179,orchid_engine,Cai,b805ef5f3b,orchid dim,mid-task uncertainty,0.856,0.87,pause and inspect,True,True,True,True
3212,179,glass_harbor,Sera,39906512c4,net tear,mid-task uncertainty,0.94,0.94,restock material,True,True,True,True
3214,179,lichen_bridge,Luma,c11ee45638,rope slack,mid-task uncertainty,0.856,0.87,schedule retry,True,True,True,True
3216,179,moss_ward,Tala,5b51e19d49,ledger miscopy,mid-task uncertainty,0.94,0.94,request safer tool,True,True,True,True
3218,179,cinder_garden,Pax,301d0ea001,basket spill,mid-task uncertainty,0.856,0.87,ask resident lead,True,True,True,True
3220,179,orchid_engine,Eli,b41913dbe2,valve knock,mid-task uncertainty,0.94,0.94,pause and inspect,True,True,True,True
3222,180,cinder_garden,Juno,46bd9e887d,heat spike,schedule conflict,0.94,0.94,pause and inspect,True,True,True,True
3224,180,orchid_engine,Dax,5ea66d74e7,orchid dim,mid-task uncertainty,0.856,0.87,restock material,True,True,True,True
3226,180,glass_harbor,Nia,aa85d5f3cf,net tear,mid-task uncertainty,0.94,0.94,schedule retry,True,True,True,True
3228,180,lichen_bridge,Rin,1ca3ca05c1,rope slack,mid-task uncertainty,0.856,0.87,request safer tool,True,True,True,True
3230,180,moss_ward,Ari,27a5f6be30,ledger miscopy,mid-task uncertainty,0.94,0.94,ask resident lead,True,True,True,True
3232,180,cinder_garden,Vale,50e2b859c6,basket spill,mid-task uncertainty,0.856,0.87,pause and inspect,True,True,True,True
3234,180,orchid_engine,Bea,2899e764df,valve knock,mid-task uncertainty,0.94,0.94,restock material,True,True,True,True
3236,180,glass_harbor,Puck,ed218dd38f,fog seal leak,mid-task uncertainty,0.85,0.864,schedule retry,True,True,True,True
3238,180,lichen_bridge,Kio,505b3ed3bc,bell mistune,mid-task uncertainty,0.94,0.94,request safer tool,True,True,True,True
3240,181,glass_harbor,Oren,4691632fda,net tear,mid-task uncertainty,0.94,0.94,request safer tool,True,True,True,True
3242,181,lichen_bridge,Sol,797e050dde,rope slack,mid-task uncertainty,0.87,0.884,ask resident lead,True,True,True,True
3244,181,moss_ward,Fay,23961e054e,ledger miscopy,mid-task uncertainty,0.94,0.94,pause and inspect,True,True,True,True
3245,181,glass_harbor,Puck,4e34e5eca9,lamp sputter,schedule conflict,0.36,0.38,request safer tool,True,True,True,True
3246,181,cinder_garden,Wren,f54993de4d,basket spill,mid-task uncertainty,0.864,0.878,restock material,True,True,True,True
3248,181,orchid_engine,Cai,fee339b1d9,valve knock,mid-task uncertainty,0.94,0.94,schedule retry,True,True,True,True
3250,181,glass_harbor,Sera,c5ce3bb82a,fog seal leak,mid-task uncertainty,0.87,0.884,request safer tool,True,True,True,True
3252,181,lichen_bridge,Luma,6e76849c77,bell mistune,mid-task uncertainty,0.94,0.94,ask resident lead,True,True,True,True
3254,181,moss_ward,Tala,ffd144b235,wet footing,mid-task uncertainty,0.87,0.884,pause and inspect,True,True,True,True
3256,181,cinder_garden,Pax,f91854767d,calendar mismatch,mid-task uncertainty,0.94,0.94,restock material,True,True,True,True
3258,182,moss_ward,Milo,48ae12c016,ledger miscopy,mid-task uncertainty,0.94,0.94,restock material,True,True,True,True
3260,182,cinder_garden,Juno,5f79a57e6f,basket spill,mid-task uncertainty,0.87,0.884,schedule retry,True,True,True,True
3262,182,orchid_engine,Dax,3645f43e1d,valve knock,mid-task uncertainty,0.94,0.94,request safer tool,True,True,True,True
