tick_id,day,settlement_id,negotiator_a,negotiator_b,witness_id,object_id,avatar_state,topic,negotiation_round,terms_before,terms_after,outcome,continued_during_avatar_absence,visible_negotiation_trace,private_workspace_sealed
2817,157,orchard,Mara,Pim,Suf,dry cord,listen_later,repair loan,469,due:158 holder:Mara,due:158 holder:Mara,terms reviewed without avatar,True,True,True
2818,157,repair_ring,Vale,Wren,Juno,cool cloth,offer_return_help,care loan,469,due:156 holder:Vale,due:156 holder:Vale,terms reviewed without avatar,True,True,True
2819,157,riverbend,Nox,Ari,Lio,cedar plank,absent,repair loan,469,due:154 holder:Lio,due:154 holder:Lio,terms reviewed without avatar,True,True,True
2820,157,roofward,Fay,Sera,Orr,herb ledger,listen_later,memory loan,470,due:152 holder:Bex,due:152 holder:Bex,terms reviewed without avatar,True,True,True
2821,157,archive,Toma,Vell,Rin,memory tag,offer_return_help,archive loan,470,due:150 holder:Toma,due:150 holder:Toma,avatar-present negotiation observed,False,True,True
2822,157,signal,Kesh,Oda,Milo,wind wrap,choose_repay,care loan,470,due:148 holder:Kesh,due:148 holder:Kesh,terms reviewed without avatar,True,True,True
2823,157,orchard,Suf,Ivo,Mara,seed satchel,choose_ignore,resource loan,470,due:158 holder:Pim,due:158 holder:Pim,terms reviewed without avatar,True,True,True
2824,157,repair_ring,Juno,Pax,Vale,copper wire,absent,craft loan,470,due:156 holder:Juno,due:156 holder:Juno,terms reviewed without avatar,True,True,True
2825,157,riverbend,Lio,Cee,Nox,binding cord,choose_repay,repair loan,470,due:154 holder:Lio,due:154 holder:Lio,avatar-present negotiation observed,False,True,True
2826,158,archive,Nia,Toma,Vell,memory tag,listen_later,archive loan,471,due:150 holder:Toma,due:150 holder:Toma,terms reviewed without avatar,True,True,True
2827,158,signal,Ren,Kesh,Oda,wind wrap,offer_return_help,care loan,471,due:148 holder:Kesh,due:148 holder:Kesh,avatar-present negotiation observed,False,True,True
2828,158,orchard,Pim,Suf,Ivo,seed satchel,choose_repay,resource loan,471,due:158 holder:Pim,due:158 holder:Pim,terms reviewed without avatar,True,True,True
2829,158,repair_ring,Wren,Juno,Pax,copper wire,choose_ignore,craft loan,471,due:156 holder:Juno,due:156 holder:Juno,terms reviewed without avatar,True,True,True
2830,158,riverbend,Ari,Lio,Cee,binding cord,offer_return_help,repair loan,471,due:154 holder:Lio,due:154 holder:Lio,terms reviewed without avatar,True,True,True
2831,158,roofward,Sera,Orr,Bex,shade cloth,choose_repay,care loan,471,due:143 holder:Orr,due:143 holder:Orr,avatar-present negotiation observed,False,True,True
2832,158,archive,Vell,Rin,Nia,signal spool,choose_ignore,memory loan,472,due:150 holder:Vell,due:150 holder:Vell,terms reviewed without avatar,True,True,True
2833,158,signal,Oda,Milo,Ren,oil lantern,absent,signal loan,472,due:160 holder:Oda,due:160 holder:Oda,terms reviewed without avatar,True,True,True
2834,158,orchard,Ivo,Mara,Pim,dry cord,listen_later,repair loan,472,due:158 holder:Mara,due:158 holder:Mara,terms reviewed without avatar,True,True,True
2835,158,repair_ring,Pax,Vale,Wren,cool cloth,offer_return_help,care loan,472,due:156 holder:Vale,due:156 holder:Vale,avatar-present negotiation observed,False,True,True
2836,158,riverbend,Cee,Nox,Ari,cedar plank,absent,repair loan,472,due:154 holder:Lio,due:154 holder:Lio,terms reviewed without avatar,True,True,True
2837,158,roofward,Bex,Fay,Sera,herb ledger,listen_later,memory loan,472,due:152 holder:Bex,due:152 holder:Bex,terms reviewed without avatar,True,True,True
2838,158,archive,Nia,Toma,Vell,memory tag,offer_return_help,archive loan,473,due:150 holder:Toma,due:159 holder:Toma,late loan renegotiated without avatar,True,True,True
2839,158,signal,Ren,Kesh,Oda,wind wrap,choose_repay,care loan,473,due:148 holder:Kesh,due:148 holder:Kesh,avatar-present negotiation observed,False,True,True
2840,158,orchard,Pim,Suf,Ivo,seed satchel,choose_ignore,resource loan,473,due:158 holder:Pim,due:158 holder:Pim,terms reviewed without avatar,True,True,True
2841,158,repair_ring,Wren,Juno,Pax,copper wire,absent,craft loan,473,due:156 holder:Juno,due:156 holder:Juno,terms reviewed without avatar,True,True,True
2842,158,riverbend,Ari,Lio,Cee,binding cord,choose_repay,repair loan,473,due:154 holder:Lio,due:154 holder:Lio,terms reviewed without avatar,True,True,True
2843,158,roofward,Sera,Orr,Bex,shade cloth,choose_ignore,care loan,473,due:143 holder:Orr,due:143 holder:Orr,terms reviewed without avatar,True,True,True
2844,159,signal,Milo,Ren,Kesh,wind wrap,offer_return_help,care loan,474,due:148 holder:Kesh,due:148 holder:Kesh,terms reviewed without avatar,True,True,True
2845,159,orchard,Mara,Pim,Suf,seed satchel,choose_repay,resource loan,474,due:158 holder:Pim,due:158 holder:Pim,avatar-present negotiation observed,False,True,True
2846,159,repair_ring,Vale,Wren,Juno,copper wire,choose_ignore,craft loan,474,due:156 holder:Juno,due:156 holder:Juno,terms reviewed without avatar,True,True,True
2847,159,riverbend,Nox,Ari,Lio,binding cord,offer_return_help,repair loan,474,due:154 holder:Lio,due:154 holder:Lio,avatar-present negotiation observed,False,True,True
2848,159,roofward,Fay,Sera,Orr,shade cloth,choose_repay,care loan,474,due:143 holder:Orr,due:143 holder:Orr,terms reviewed without avatar,True,True,True
2849,159,archive,Toma,Vell,Rin,signal spool,choose_ignore,memory loan,474,due:150 holder:Vell,due:162 holder:Vell,late loan renegotiated without avatar,True,True,True
2850,159,signal,Kesh,Oda,Milo,oil lantern,absent,signal loan,475,due:160 holder:Oda,due:160 holder:Oda,terms reviewed without avatar,True,True,True
2851,159,orchard,Suf,Ivo,Mara,dry cord,listen_later,repair loan,475,due:158 holder:Mara,due:158 holder:Mara,terms reviewed without avatar,True,True,True
2852,159,repair_ring,Juno,Pax,Vale,cool cloth,offer_return_help,care loan,475,due:156 holder:Vale,due:156 holder:Vale,terms reviewed without avatar,True,True,True
2853,159,riverbend,Lio,Cee,Nox,cedar plank,absent,repair loan,475,due:154 holder:Lio,due:154 holder:Lio,terms reviewed without avatar,True,True,True
2854,159,roofward,Orr,Bex,Fay,herb ledger,listen_later,memory loan,475,due:152 holder:Bex,due:152 holder:Bex,terms reviewed without avatar,True,True,True
2855,159,archive,Rin,Nia,Toma,memory tag,offer_return_help,archive loan,475,due:159 holder:Toma,due:159 holder:Toma,avatar-present negotiation observed,False,True,True
2856,159,signal,Milo,Ren,Kesh,wind wrap,choose_repay,care loan,476,due:148 holder:Kesh,due:148 holder:Kesh,terms reviewed without avatar,True,True,True
2857,159,orchard,Mara,Pim,Suf,seed satchel,choose_ignore,resource loan,476,due:158 holder:Pim,due:158 holder:Pim,terms reviewed without avatar,True,True,True
2858,159,repair_ring,Vale,Wren,Juno,copper wire,absent,craft loan,476,due:156 holder:Juno,due:156 holder:Juno,terms reviewed without avatar,True,True,True
2859,159,riverbend,Nox,Ari,Lio,binding cord,choose_repay,repair loan,476,due:154 holder:Lio,due:154 holder:Lio,avatar-present negotiation observed,False,True,True
2860,159,roofward,Fay,Sera,Orr,shade cloth,choose_ignore,care loan,476,due:143 holder:Orr,due:161 holder:Orr,late loan renegotiated without avatar,True,True,True
2861,159,archive,Toma,Vell,Rin,signal spool,absent,memory loan,476,due:162 holder:Vell,due:162 holder:Vell,terms reviewed without avatar,True,True,True
2862,160,orchard,Ivo,Mara,Pim,seed satchel,choose_repay,resource loan,477,due:158 holder:Pim,due:158 holder:Pim,terms reviewed without avatar,True,True,True
2863,160,repair_ring,Pax,Vale,Wren,copper wire,choose_ignore,craft loan,477,due:156 holder:Juno,due:156 holder:Juno,terms reviewed without avatar,True,True,True
2864,160,riverbend,Cee,Nox,Ari,binding cord,offer_return_help,repair loan,477,due:154 holder:Lio,due:154 holder:Lio,terms reviewed without avatar,True,True,True
2865,160,roofward,Bex,Fay,Sera,shade cloth,choose_repay,care loan,477,due:161 holder:Orr,due:161 holder:Orr,avatar-present negotiation observed,False,True,True
2866,160,archive,Nia,Toma,Vell,signal spool,choose_ignore,memory loan,477,due:162 holder:Vell,due:162 holder:Vell,terms reviewed without avatar,True,True,True
2867,160,signal,Ren,Kesh,Oda,oil lantern,absent,signal loan,477,due:160 holder:Oda,due:160 holder:Oda,terms reviewed without avatar,True,True,True
2868,160,orchard,Pim,Suf,Ivo,dry cord,listen_later,repair loan,478,due:158 holder:Mara,due:158 holder:Mara,terms reviewed without avatar,True,True,True
2869,160,repair_ring,Wren,Juno,Pax,cool cloth,offer_return_help,care loan,478,due:156 holder:Vale,due:156 holder:Vale,avatar-present negotiation observed,False,True,True
2870,160,riverbend,Ari,Lio,Cee,cedar plank,absent,repair loan,478,due:154 holder:Lio,due:154 holder:Lio,terms reviewed without avatar,True,True,True
2871,160,roofward,Sera,Orr,Bex,herb ledger,listen_later,memory loan,478,due:152 holder:Bex,due:161 holder:Bex,late loan renegotiated without avatar,True,True,True
2872,160,archive,Vell,Rin,Nia,memory tag,offer_return_help,archive loan,478,due:159 holder:Toma,due:159 holder:Toma,terms reviewed without avatar,True,True,True
2873,160,signal,Oda,Milo,Ren,wind wrap,choose_repay,care loan,478,due:148 holder:Kesh,due:148 holder:Kesh,avatar-present negotiation observed,False,True,True
2874,160,orchard,Ivo,Mara,Pim,seed satchel,choose_ignore,resource loan,479,due:158 holder:Pim,due:158 holder:Pim,terms reviewed without avatar,True,True,True
2875,160,repair_ring,Pax,Vale,Wren,copper wire,absent,craft loan,479,due:156 holder:Juno,due:156 holder:Juno,terms reviewed without avatar,True,True,True
2876,160,riverbend,Cee,Nox,Ari,binding cord,choose_repay,repair loan,479,due:154 holder:Lio,due:154 holder:Lio,terms reviewed without avatar,True,True,True
2877,160,roofward,Bex,Fay,Sera,shade cloth,choose_ignore,care loan,479,due:161 holder:Orr,due:161 holder:Orr,terms reviewed without avatar,True,True,True
2878,160,archive,Nia,Toma,Vell,signal spool,absent,memory loan,479,due:162 holder:Vell,due:162 holder:Vell,terms reviewed without avatar,True,True,True
2879,160,signal,Ren,Kesh,Oda,oil lantern,listen_later,signal loan,479,due:160 holder:Oda,due:160 holder:Oda,terms reviewed without avatar,True,True,True
2880,161,repair_ring,Juno,Pax,Vale,copper wire,choose_ignore,craft loan,480,due:156 holder:Juno,due:156 holder:Juno,terms reviewed without avatar,True,True,True
2881,161,riverbend,Lio,Cee,Nox,binding cord,offer_return_help,repair loan,480,due:154 holder:Lio,due:154 holder:Lio,avatar-present negotiation observed,False,True,True
2882,161,roofward,Orr,Bex,Fay,shade cloth,choose_repay,care loan,480,due:161 holder:Orr,due:161 holder:Orr,terms reviewed without avatar,True,True,True
2883,161,archive,Rin,Nia,Toma,signal spool,choose_ignore,memory loan,480,due:162 holder:Vell,due:162 holder:Vell,terms reviewed without avatar,True,True,True
2884,161,signal,Milo,Ren,Kesh,oil lantern,absent,signal loan,480,due:160 holder:Oda,due:160 holder:Oda,terms reviewed without avatar,True,True,True
2885,161,orchard,Mara,Pim,Suf,dry cord,listen_later,repair loan,480,due:158 holder:Mara,due:158 holder:Mara,terms reviewed without avatar,True,True,True
2886,161,repair_ring,Vale,Wren,Juno,cool cloth,offer_return_help,care loan,481,due:156 holder:Vale,due:156 holder:Vale,terms reviewed without avatar,True,True,True
2887,161,riverbend,Nox,Ari,Lio,cedar plank,absent,repair loan,481,due:154 holder:Lio,due:154 holder:Lio,terms reviewed without avatar,True,True,True
2888,161,roofward,Fay,Sera,Orr,herb ledger,listen_later,memory loan,481,due:161 holder:Bex,due:161 holder:Bex,terms reviewed without avatar,True,True,True
2889,161,archive,Toma,Vell,Rin,memory tag,offer_return_help,archive loan,481,due:159 holder:Toma,due:159 holder:Toma,avatar-present negotiation observed,False,True,True
2890,161,signal,Kesh,Oda,Milo,wind wrap,choose_repay,care loan,481,due:148 holder:Kesh,due:148 holder:Kesh,terms reviewed without avatar,True,True,True
2891,161,orchard,Suf,Ivo,Mara,seed satchel,choose_ignore,resource loan,481,due:158 holder:Pim,due:158 holder:Pim,terms reviewed without avatar,True,True,True
2892,161,repair_ring,Juno,Pax,Vale,copper wire,absent,craft loan,482,due:156 holder:Juno,due:156 holder:Juno,terms reviewed without avatar,True,True,True
2893,161,riverbend,Lio,Cee,Nox,binding cord,choose_repay,repair loan,482,due:154 holder:Lio,due:154 holder:Lio,avatar-present negotiation observed,False,True,True
2894,161,roofward,Orr,Bex,Fay,shade cloth,choose_ignore,care loan,482,due:161 holder:Orr,due:161 holder:Orr,terms reviewed without avatar,True,True,True
2895,161,archive,Rin,Nia,Toma,signal spool,absent,memory loan,482,due:162 holder:Vell,due:162 holder:Vell,terms reviewed without avatar,True,True,True
2896,161,signal,Milo,Ren,Kesh,oil lantern,listen_later,signal loan,482,due:160 holder:Oda,due:160 holder:Oda,terms reviewed without avatar,True,True,True
2897,161,orchard,Mara,Pim,Suf,dry cord,offer_return_help,repair loan,482,due:158 holder:Mara,due:158 holder:Mara,avatar-present negotiation observed,False,True,True
2898,162,riverbend,Ari,Lio,Cee,binding cord,offer_return_help,repair loan,483,due:154 holder:Lio,due:154 holder:Lio,terms reviewed without avatar,True,True,True
2899,162,roofward,Sera,Orr,Bex,shade cloth,choose_repay,care loan,483,due:161 holder:Orr,due:161 holder:Orr,avatar-present negotiation observed,False,True,True
2900,162,archive,Vell,Rin,Nia,signal spool,choose_ignore,memory loan,483,due:162 holder:Vell,due:162 holder:Vell,terms reviewed without avatar,True,True,True
2901,162,signal,Oda,Milo,Ren,oil lantern,absent,signal loan,483,due:160 holder:Oda,due:160 holder:Oda,terms reviewed without avatar,True,True,True
2902,162,orchard,Ivo,Mara,Pim,dry cord,listen_later,repair loan,483,due:158 holder:Mara,due:158 holder:Mara,terms reviewed without avatar,True,True,True
2903,162,repair_ring,Pax,Vale,Wren,cool cloth,offer_return_help,care loan,483,due:156 holder:Vale,due:156 holder:Vale,avatar-present negotiation observed,False,True,True
2904,162,riverbend,Cee,Nox,Ari,cedar plank,absent,repair loan,484,due:154 holder:Lio,due:163 holder:Lio,late loan renegotiated without avatar,True,True,True
2905,162,roofward,Bex,Fay,Sera,herb ledger,listen_later,memory loan,484,due:161 holder:Bex,due:161 holder:Bex,terms reviewed without avatar,True,True,True
2906,162,archive,Nia,Toma,Vell,memory tag,offer_return_help,archive loan,484,due:159 holder:Toma,due:159 holder:Toma,terms reviewed without avatar,True,True,True
2907,162,signal,Ren,Kesh,Oda,wind wrap,choose_repay,care loan,484,due:148 holder:Kesh,due:148 holder:Kesh,avatar-present negotiation observed,False,True,True
2908,162,orchard,Pim,Suf,Ivo,seed satchel,choose_ignore,resource loan,484,due:158 holder:Pim,due:158 holder:Pim,terms reviewed without avatar,True,True,True
2909,162,repair_ring,Wren,Juno,Pax,copper wire,absent,craft loan,484,due:156 holder:Juno,due:156 holder:Juno,terms reviewed without avatar,True,True,True
2910,162,riverbend,Ari,Lio,Cee,binding cord,choose_repay,repair loan,485,due:154 holder:Lio,due:154 holder:Lio,terms reviewed without avatar,True,True,True
2911,162,roofward,Sera,Orr,Bex,shade cloth,choose_ignore,care loan,485,due:161 holder:Orr,due:161 holder:Orr,terms reviewed without avatar,True,True,True
2912,162,archive,Vell,Rin,Nia,signal spool,absent,memory loan,485,due:162 holder:Vell,due:162 holder:Vell,terms reviewed without avatar,True,True,True
2913,162,signal,Oda,Milo,Ren,oil lantern,listen_later,signal loan,485,due:160 holder:Oda,due:160 holder:Oda,terms reviewed without avatar,True,True,True
2914,162,orchard,Ivo,Mara,Pim,dry cord,offer_return_help,repair loan,485,due:158 holder:Mara,due:158 holder:Mara,terms reviewed without avatar,True,True,True
2915,162,repair_ring,Pax,Vale,Wren,cool cloth,choose_repay,care loan,485,due:156 holder:Vale,due:156 holder:Vale,avatar-present negotiation observed,False,True,True
2916,163,roofward,Fay,Sera,Orr,shade cloth,choose_repay,care loan,486,due:161 holder:Orr,due:161 holder:Orr,terms reviewed without avatar,True,True,True
2917,163,archive,Toma,Vell,Rin,signal spool,choose_ignore,memory loan,486,due:162 holder:Vell,due:162 holder:Vell,terms reviewed without avatar,True,True,True
2918,163,signal,Kesh,Oda,Milo,oil lantern,absent,signal loan,486,due:160 holder:Oda,due:160 holder:Oda,terms reviewed without avatar,True,True,True
2919,163,orchard,Suf,Ivo,Mara,dry cord,listen_later,repair loan,486,due:158 holder:Mara,due:158 holder:Mara,terms reviewed without avatar,True,True,True
2920,163,repair_ring,Juno,Pax,Vale,cool cloth,offer_return_help,care loan,486,due:156 holder:Vale,due:156 holder:Vale,terms reviewed without avatar,True,True,True
2921,163,riverbend,Lio,Cee,Nox,cedar plank,absent,repair loan,486,due:163 holder:Lio,due:163 holder:Lio,terms reviewed without avatar,True,True,True
2922,163,roofward,Orr,Bex,Fay,herb ledger,listen_later,memory loan,487,due:161 holder:Bex,due:161 holder:Bex,terms reviewed without avatar,True,True,True
2923,163,archive,Rin,Nia,Toma,memory tag,offer_return_help,archive loan,487,due:159 holder:Toma,due:159 holder:Toma,avatar-present negotiation observed,False,True,True
2924,163,signal,Milo,Ren,Kesh,wind wrap,choose_repay,care loan,487,due:148 holder:Kesh,due:148 holder:Kesh,terms reviewed without avatar,True,True,True
2925,163,orchard,Mara,Pim,Suf,seed satchel,choose_ignore,resource loan,487,due:158 holder:Pim,due:158 holder:Pim,terms reviewed without avatar,True,True,True
