tick_id,day,settlement_id,resident_id,avatar_action,sequence_id,consent_state,gaze_keyframes,posture_keyframes,gesture_keyframes,speech_hook,duration_ms,refusal_or_consent_visible,no_forced_action,animation_matches_consent_state
2877,160,repair_ring,Vale,refuse_handoff,seq:repair_ring:2877:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2879,160,roofward,Sera,ask_handoff,seq:roofward:2879:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2880,161,signal,Ren,idle,seq:signal:2880:Ren,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2881,161,orchard,Pim,ask_handoff,seq:orchard:2881:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2882,161,repair_ring,Pax,refuse_handoff,seq:repair_ring:2882:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2884,161,roofward,Sera,ask_handoff,seq:roofward:2884:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2885,161,archive,Vell,refuse_handoff,seq:archive:2885:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2886,161,signal,Kesh,return_object,seq:signal:2886:Kesh,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2888,161,repair_ring,Pax,inspect_inventory,seq:repair_ring:2888:Pax,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2889,161,riverbend,Cee,return_object,seq:riverbend:2889:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2892,161,signal,Ren,idle,seq:signal:2892:Ren,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2893,161,orchard,Pim,ask_handoff,seq:orchard:2893:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2894,161,repair_ring,Pax,refuse_handoff,seq:repair_ring:2894:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2896,161,roofward,Sera,ask_handoff,seq:roofward:2896:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2897,161,archive,Vell,refuse_handoff,seq:archive:2897:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2898,162,orchard,Pim,ask_handoff,seq:orchard:2898:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2899,162,repair_ring,Juno,refuse_handoff,seq:repair_ring:2899:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2900,162,riverbend,Ari,idle,seq:riverbend:2900:Ari,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2901,162,roofward,Sera,ask_handoff,seq:roofward:2901:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2902,162,archive,Vell,refuse_handoff,seq:archive:2902:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2903,162,signal,Ren,return_object,seq:signal:2903:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2904,162,orchard,Ivo,wait_respectfully,seq:orchard:2904:Ivo,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2906,162,riverbend,Cee,return_object,seq:riverbend:2906:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2908,162,archive,Nia,inspect_inventory,seq:archive:2908:Nia,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2910,162,orchard,Pim,ask_handoff,seq:orchard:2910:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2911,162,repair_ring,Juno,refuse_handoff,seq:repair_ring:2911:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2912,162,riverbend,Ari,idle,seq:riverbend:2912:Ari,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2913,162,roofward,Sera,ask_handoff,seq:roofward:2913:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2914,162,archive,Vell,refuse_handoff,seq:archive:2914:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2915,162,signal,Ren,return_object,seq:signal:2915:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2916,163,repair_ring,Vale,refuse_handoff,seq:repair_ring:2916:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2918,163,roofward,Sera,ask_handoff,seq:roofward:2918:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2919,163,archive,Vell,refuse_handoff,seq:archive:2919:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2920,163,signal,Milo,return_object,seq:signal:2920:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2923,163,riverbend,Cee,return_object,seq:riverbend:2923:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2924,163,roofward,Sera,wait_respectfully,seq:roofward:2924:Sera,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2927,163,orchard,Pim,ask_handoff,seq:orchard:2927:Pim,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2928,163,repair_ring,Vale,refuse_handoff,seq:repair_ring:2928:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2930,163,roofward,Sera,ask_handoff,seq:roofward:2930:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2931,163,archive,Vell,refuse_handoff,seq:archive:2931:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2932,163,signal,Milo,return_object,seq:signal:2932:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2935,164,roofward,Sera,ask_handoff,seq:roofward:2935:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2936,164,archive,Vell,refuse_handoff,seq:archive:2936:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2937,164,signal,Kesh,return_object,seq:signal:2937:Kesh,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2940,164,riverbend,Cee,return_object,seq:riverbend:2940:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2944,164,orchard,Pim,ask_handoff,seq:orchard:2944:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2945,164,repair_ring,Pax,refuse_handoff,seq:repair_ring:2945:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2947,164,roofward,Sera,ask_handoff,seq:roofward:2947:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2948,164,archive,Vell,refuse_handoff,seq:archive:2948:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2949,164,signal,Kesh,return_object,seq:signal:2949:Kesh,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2952,165,roofward,Sera,ask_handoff,seq:roofward:2952:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2953,165,archive,Vell,refuse_handoff,seq:archive:2953:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2954,165,signal,Ren,return_object,seq:signal:2954:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2956,165,repair_ring,Pax,inspect_inventory,seq:repair_ring:2956:Pax,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2957,165,riverbend,Cee,return_object,seq:riverbend:2957:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2960,165,signal,Ren,idle,seq:signal:2960:Ren,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2961,165,orchard,Pim,ask_handoff,seq:orchard:2961:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2962,165,repair_ring,Juno,refuse_handoff,seq:repair_ring:2962:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2964,165,roofward,Sera,ask_handoff,seq:roofward:2964:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2965,165,archive,Vell,refuse_handoff,seq:archive:2965:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2966,165,signal,Ren,return_object,seq:signal:2966:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2968,165,repair_ring,Pax,inspect_inventory,seq:repair_ring:2968:Pax,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2969,165,riverbend,Cee,return_object,seq:riverbend:2969:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2970,166,archive,Vell,refuse_handoff,seq:archive:2970:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2971,166,signal,Milo,return_object,seq:signal:2971:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2972,166,orchard,Ivo,wait_respectfully,seq:orchard:2972:Ivo,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2974,166,riverbend,Cee,return_object,seq:riverbend:2974:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2976,166,archive,Nia,inspect_inventory,seq:archive:2976:Nia,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2978,166,orchard,Pim,ask_handoff,seq:orchard:2978:Pim,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2979,166,repair_ring,Vale,refuse_handoff,seq:repair_ring:2979:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2980,166,riverbend,Ari,idle,seq:riverbend:2980:Ari,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2981,166,roofward,Sera,ask_handoff,seq:roofward:2981:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2982,166,archive,Vell,refuse_handoff,seq:archive:2982:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2983,166,signal,Milo,return_object,seq:signal:2983:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2984,166,orchard,Ivo,wait_respectfully,seq:orchard:2984:Ivo,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2986,166,riverbend,Cee,return_object,seq:riverbend:2986:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2988,167,signal,Kesh,return_object,seq:signal:2988:Kesh,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2991,167,riverbend,Cee,return_object,seq:riverbend:2991:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2992,167,roofward,Fay,wait_respectfully,seq:roofward:2992:Fay,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2995,167,orchard,Pim,ask_handoff,seq:orchard:2995:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2996,167,repair_ring,Pax,refuse_handoff,seq:repair_ring:2996:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2998,167,roofward,Sera,ask_handoff,seq:roofward:2998:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2999,167,archive,Vell,refuse_handoff,seq:archive:2999:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
