tick_id,day,settlement_id,resident_id,location,schedule_role,energy,fatigue,hunger,thirst,temperature,wetness,pain,comfort,safety,breath_rate,movement_effort,rest_debt,injury_degradation,dominant_need,visible_body_marker,frequency_hz,flower_phase,private_workspace_sealed,bounded_need_update
3349,187,cinder_garden,Pax,shade tent,seed sorter,0.12,0.28794,0.86,0.86,0.88,0.0,0.252212,0.633446,0.3,17.19267,0.04054,0.556614,0.009276,thirst,looks toward water vessel,14.975295,0.345844,True,True
3350,187,lichen_bridge,Rin,rest alcove,signal keeper,0.12,0.58652,0.013,0.86,0.185,0.85,0.073339,0.610706,0.3,19.105235,0.06032,0.020379,0.006586,thirst,looks toward water vessel,14.686348,0.339389,True,True
3351,187,orchid_engine,Eli,engine ring,meal runner,0.12,0.5483,0.86,0.17,0.873,0.88,0.068703,0.504408,0.3,18.695218,0.066837,0.00658,0.012547,wetness,shakes cloak and avoids puddles,17.031613,0.369533,True,True
3352,187,moss_ward,Ari,rain gate,cook,0.12,0.3919,0.033,0.86,0.18,0.88,0.043606,0.607663,0.3,16.980634,0.048385,0.004703,0.000223,wetness,shakes cloak and avoids puddles,11.875372,0.329878,True,True
3353,187,glass_harbor,Oren,net room,salt washer,0.12,0.52974,0.86,0.04,0.18,0.88,0.139816,0.493029,0.3,18.936296,0.056117,0.012712,0.007186,wetness,shakes cloak and avoids puddles,13.946877,0.348122,True,True
3354,187,cinder_garden,Vale,shade tent,ash sweeper,0.12,0.61452,0.066,0.86,0.88,0.0,0.007188,0.76793,0.315,18.928326,0.042129,0.029177,2.2e-05,thirst,looks toward water vessel,15.609528,0.380567,True,True
3355,187,lichen_bridge,Sol,rest alcove,meal marker,0.12,0.626,0.052,0.86,0.185,0.85,0.010626,0.61606,0.3,19.123756,0.065191,0.07039,2.1e-05,thirst,looks toward water vessel,14.532859,0.374111,True,True
3356,187,orchid_engine,Bea,engine ring,valve listener,0.12,0.3688,0.86,0.048,0.88,0.88,0.01044,0.51373,0.3,16.55064,0.047788,0.008902,0.006021,wetness,shakes cloak and avoids puddles,15.995687,0.404256,True,True
3357,187,moss_ward,Fay,rain gate,path watcher,0.12,0.56454,0.189,0.86,0.18,0.88,0.026181,0.591731,0.3,18.602485,0.054071,0.013116,5.2e-05,wetness,shakes cloak and avoids puddles,12.353516,0.3646,True,True
3358,187,glass_harbor,Puck,net room,lamp guard,0.12,0.55784,0.86,0.01,0.18,0.88,0.05208,0.507067,0.3,18.69088,0.060537,0.013263,0.006312,wetness,shakes cloak and avoids puddles,13.697527,0.382844,True,True
3359,187,cinder_garden,Wren,shade tent,shade caller,0.12,0.618,0.7,0.86,0.877,0.0,0.127261,0.672638,0.3,19.743565,0.050291,0.014727,0.005299,thirst,looks toward water vessel,16.831236,0.415289,True,True
3360,187,lichen_bridge,Kio,rest alcove,bridge caller,0.12,0.397,0.029,0.86,0.185,0.85,0.022362,0.616942,0.3,16.904172,0.047403,0.004764,6.9e-05,thirst,looks toward water vessel,13.434067,0.408833,True,True
3361,187,orchid_engine,Cai,engine ring,gear washer,0.12,0.55314,0.86,0.11,0.874,0.88,0.1313,0.494392,0.3,19.1192,0.055963,0.033061,0.013279,wetness,shakes cloak and avoids puddles,16.795254,0.438978,True,True
3362,187,moss_ward,Milo,rain gate,blanket keeper,0.12,0.54008,0.046,0.86,0.18,0.88,0.01304,0.610994,0.3,18.27904,0.059835,0.012477,2.6e-05,wetness,shakes cloak and avoids puddles,12.037945,0.399322,True,True
3363,187,glass_harbor,Sera,net room,tea maker,0.12,0.59014,0.86,0.01,0.18,0.88,0.140374,0.49294,0.3,19.543645,0.068127,0.020498,0.001193,wetness,shakes cloak and avoids puddles,13.813811,0.417567,True,True
3364,187,cinder_garden,Juno,shade tent,ember tender,0.12,0.0318,0.013,0.86,0.88,0.0,0.0107,0.773728,0.355,12.9622,0.030193,0.549253,4.9e-05,thirst,looks toward water vessel,13.952012,0.450011,True,True
3365,187,lichen_bridge,Luma,rest alcove,rope weaver,0.12,0.57194,0.098,0.86,0.206,0.85,0.07564,0.600138,0.3,18.97324,0.054362,0.227149,0.000392,thirst,looks toward water vessel,15.201563,0.443556,True,True
3366,188,moss_ward,Ari,dry loft,cook,0.12,0.4237,0.042,0.86,0.18,0.85,0.0104,0.617296,0.305,17.0794,0.047187,0.0,2.1e-05,thirst,looks toward water vessel,11.172451,0.4271,True,True
3367,188,glass_harbor,Oren,quiet bunk,salt washer,0.12,0.56586,0.86,0.05,0.18,0.88,0.150456,0.491327,0.3,19.361336,0.056308,0.019503,0.007487,wetness,shakes cloak and avoids puddles,13.354953,0.445344,True,True
3368,188,cinder_garden,Vale,ember bed,ash sweeper,0.12,0.61896,0.079,0.86,0.88,0.0,0.010821,0.765789,0.335,18.914528,0.042195,0.036605,4.3e-05,thirst,looks toward water vessel,15.988393,0.477789,True,True
3369,188,lichen_bridge,Sol,signal post,meal marker,0.12,0.61076,0.061,0.86,0.205,0.81,0.020641,0.620578,0.32,18.951443,0.064572,0.027719,6.3e-05,thirst,looks toward water vessel,14.844262,0.471333,True,True
3370,188,orchid_engine,Bea,gear wash,valve listener,0.12,0.4006,0.86,0.058,0.745,0.88,0.01953,0.512275,0.3,16.92318,0.047952,0.013709,0.00606,wetness,shakes cloak and avoids puddles,16.523111,0.501478,True,True
3371,188,moss_ward,Fay,dry loft,path watcher,0.12,0.56466,0.162,0.86,0.18,0.85,0.036581,0.598707,0.305,18.646085,0.053658,0.0,0.000126,thirst,looks toward water vessel,12.747996,0.461822,True,True
3372,188,glass_harbor,Puck,quiet bunk,lamp guard,0.12,0.56228,0.86,0.02,0.1824,0.88,0.062696,0.505369,0.3,18.798976,0.060729,0.02001,0.006438,wetness,shakes cloak and avoids puddles,12.976618,0.480067,True,True
3373,188,cinder_garden,Wren,ember bed,shade caller,0.12,0.62676,0.711,0.86,0.88,0.0,0.130941,0.670729,0.3,19.853248,0.050357,0.022248,0.005561,thirst,looks toward water vessel,16.114177,0.512511,True,True
3374,188,lichen_bridge,Kio,signal post,bridge caller,0.12,0.3988,0.042,0.86,0.271,0.81,0.031532,0.621115,0.32,16.897192,0.046768,0.00955,0.000132,thirst,looks toward water vessel,13.813149,0.506056,True,True
3375,188,orchid_engine,Cai,gear wash,gear washer,0.12,0.55326,0.86,0.05,0.757,0.88,0.14051,0.492918,0.3,19.17566,0.056129,0.0397,0.01356,wetness,shakes cloak and avoids puddles,17.193978,0.5362,True,True
3376,188,moss_ward,Milo,dry loft,blanket keeper,0.12,0.54452,0.057,0.86,0.18,0.7848,0.022918,0.625229,0.305,18.36271,0.058109,0.0,7.2e-05,thirst,looks toward water vessel,12.448975,0.496544,True,True
3377,188,glass_harbor,Sera,quiet bunk,tea maker,0.12,0.5289,0.86,0.02,0.18,0.88,0.151014,0.491238,0.3,18.995085,0.068318,0.006347,0.001495,wetness,shakes cloak and avoids puddles,13.965631,0.514789,True,True
3378,188,cinder_garden,Juno,ember bed,ember tender,0.12,0.0318,0.022,0.86,0.88,0.0,0.0034,0.773816,0.305,13.1184,0.030061,0.549634,7e-06,thirst,looks toward water vessel,13.243558,0.547233,True,True
3379,188,lichen_bridge,Luma,signal post,rope weaver,0.12,0.57206,0.039,0.86,0.226,0.81,0.08526,0.612878,0.32,18.95216,0.053735,0.234014,0.000563,thirst,looks toward water vessel,14.434699,0.540778,True,True
3380,188,orchid_engine,Dax,gear wash,orchid keeper,0.12,0.56312,0.86,0.022,0.687,0.88,0.02742,0.511013,0.3,18.59572,0.060094,0.020112,0.000112,wetness,shakes cloak and avoids puddles,16.82019,0.570922,True,True
3381,188,moss_ward,Tala,dry loft,water carrier,0.12,0.588,0.092,0.86,0.18,0.85,0.06293,0.602891,0.315,18.997579,0.066133,0.007161,0.000441,thirst,looks toward water vessel,12.501961,0.531267,True,True
3382,188,glass_harbor,Nia,quiet bunk,net mender,0.12,0.4189,0.86,0.04,0.18,0.88,0.01262,0.513381,0.3,17.06472,0.047827,0.010104,2.5e-05,wetness,shakes cloak and avoids puddles,13.053911,0.549511,True,True
3383,188,cinder_garden,Pax,ember bed,seed sorter,0.12,0.28806,0.86,0.86,0.88,0.0,0.255612,0.632902,0.3,17.21427,0.040601,0.560071,0.009787,thirst,looks toward water vessel,15.742515,0.581956,True,True
3384,189,orchid_engine,Bea,sleep cot,valve listener,0.12,0.4324,0.86,0.016,0.88,0.8,0.02933,0.525107,0.3,17.29998,0.046528,0.0,0.006119,hunger,pauses near meal shelf,15.911941,0.5987,True,True
3385,189,moss_ward,Fay,warm hearth,path watcher,0.12,0.56478,0.173,0.86,0.18,0.88,0.047221,0.590285,0.3,18.731125,0.05445,0.006777,0.00022,wetness,shakes cloak and avoids puddles,12.016152,0.559044,True,True
3386,189,glass_harbor,Puck,salt steps,lamp guard,0.12,0.49672,0.86,0.03,0.2024,0.84,0.072792,0.510953,0.32,18.123952,0.06011,0.005961,0.006583,hunger,pauses near meal shelf,13.083379,0.577289,True,True
3387,189,cinder_garden,Wren,ash path,shade caller,0.12,0.61152,0.72,0.86,0.76,0.01,0.06341,0.678654,0.3,19.295663,0.049341,0.007338,0.000127,thirst,looks toward water vessel,16.298439,0.609733,True,True
3388,189,lichen_bridge,Kio,lichen wall,bridge caller,0.12,0.4306,0.011,0.86,0.18,0.88,0.042172,0.610532,0.3,17.359032,0.048359,0.014717,0.006216,wetness,shakes cloak and avoids puddles,14.370043,0.603278,True,True
3389,189,orchid_engine,Cai,sleep cot,gear washer,0.12,0.51338,0.86,0.066,0.88,0.8,0.15031,0.50575,0.3,18.83566,0.054706,0.0,0.013861,hunger,pauses near meal shelf,17.43107,0.633422,True,True
3390,189,moss_ward,Milo,warm hearth,blanket keeper,0.12,0.51496,0.066,0.86,0.18,0.88,0.033558,0.605311,0.3,18.15095,0.060204,0.00618,0.000139,wetness,shakes cloak and avoids puddles,11.596333,0.593767,True,True
3391,189,glass_harbor,Sera,salt steps,tea maker,0.12,0.57366,0.86,0.03,0.2,0.84,0.161134,0.496819,0.32,19.423405,0.0677,0.013231,0.001817,hunger,pauses near meal shelf,13.381442,0.612011,True,True
3392,189,cinder_garden,Juno,ash path,ember tender,0.12,0.0318,0.035,0.86,0.679,0.0136,0.004899,0.769568,0.3,13.147393,0.03036,0.550016,1.7e-05,thirst,looks toward water vessel,13.633126,0.644456,True,True
3393,189,lichen_bridge,Luma,lichen wall,rope weaver,0.12,0.57218,0.048,0.86,0.18,0.88,0.0959,0.597496,0.3,19.0972,0.055326,0.24088,0.006754,wetness,shakes cloak and avoids puddles,14.862655,0.638,True,True
3394,189,orchid_engine,Dax,sleep cot,orchid keeper,0.12,0.56756,0.86,0.038,0.865,0.8,0.00965,0.528256,0.3,18.5335,0.058174,0.006923,1.9e-05,hunger,pauses near meal shelf,17.183076,0.668144,True,True
3395,189,moss_ward,Tala,warm hearth,water carrier,0.12,0.59676,0.105,0.86,0.18,0.88,0.010741,0.604282,0.3,18.832043,0.065793,0.014322,2.1e-05,wetness,shakes cloak and avoids puddles,12.83408,0.628489,True,True
3396,189,glass_harbor,Nia,salt steps,net mender,0.12,0.4507,0.86,0.01,0.206,0.84,0.02268,0.518971,0.32,17.36308,0.047208,0.015512,7.1e-05,hunger,pauses near meal shelf,12.416855,0.646733,True,True
3397,189,cinder_garden,Pax,ash path,seed sorter,0.12,0.28818,0.86,0.86,0.724,0.0136,0.25756,0.630142,0.34,17.067162,0.040908,0.563529,0.010302,thirst,looks toward water vessel,14.934062,0.679178,True,True
3398,189,lichen_bridge,Rin,lichen wall,signal keeper,0.12,0.59096,0.026,0.86,0.18,0.88,0.014045,0.613233,0.3,18.793869,0.059853,0.02747,0.006028,wetness,shakes cloak and avoids puddles,14.587016,0.672722,True,True
3399,189,orchid_engine,Eli,sleep cot,meal runner,0.12,0.55706,0.86,0.186,0.88,0.8,0.0098,0.528232,0.3,18.4294,0.064176,0.0,2e-05,hunger,pauses near meal shelf,16.950638,0.702867,True,True
3400,189,moss_ward,Ari,warm hearth,cook,0.12,0.4195,0.013,0.86,0.18,0.88,0.02104,0.613674,0.3,17.12124,0.047979,0.005034,6.3e-05,wetness,shakes cloak and avoids puddles,11.943024,0.663211,True,True
3401,189,glass_harbor,Oren,salt steps,salt washer,0.12,0.56598,0.86,0.06,0.2424,0.84,0.160152,0.496976,0.32,19.340712,0.055683,0.026294,0.007808,hunger,pauses near meal shelf,14.10824,0.681456,True,True
3402,190,lichen_bridge,Kio,rope bridge,bridge caller,0.12,0.4624,0.02,0.86,0.18,0.88,0.01064,0.614498,0.3,17.48784,0.047792,0.020266,2.1e-05,wetness,shakes cloak and avoids puddles,13.677035,0.7005,True,True
3403,190,orchid_engine,Cai,orchid bay,gear washer,0.12,0.5495,0.86,0.076,0.88,0.76,0.15979,0.511434,0.32,19.17374,0.054076,0.006594,0.014181,hunger,pauses near meal shelf,16.810449,0.730644,True,True
3404,190,moss_ward,Milo,moss lane,blanket keeper,0.12,0.5194,0.079,0.86,0.2,0.84,0.01012,0.614701,0.32,17.97472,0.058982,0.012412,2e-05,thirst,looks toward water vessel,11.921596,0.690989,True,True
3405,190,glass_harbor,Sera,steam alcove,tea maker,0.12,0.58242,0.86,0.01,0.185,0.88,0.171739,0.487922,0.315,19.594632,0.068691,0.02022,0.002161,wetness,shakes cloak and avoids puddles,13.824692,0.709233,True,True
3406,190,cinder_garden,Juno,cool basin,ember tender,0.12,0.0336,0.046,0.86,0.799,0.0,0.007489,0.770282,0.33,13.060933,0.030135,0.550419,3.2e-05,thirst,looks toward water vessel,13.98598,0.741678,True,True
3407,190,lichen_bridge,Luma,rope bridge,rope weaver,0.12,0.5323,0.061,0.86,0.18,0.88,0.10654,0.594234,0.3,18.76224,0.055518,0.207268,0.006967,wetness,shakes cloak and avoids puddles,15.10141,0.735222,True,True
3408,190,orchid_engine,Dax,orchid bay,orchid keeper,0.12,0.572,0.86,0.048,0.846,0.76,0.01879,0.533994,0.32,18.55274,0.057538,0.013787,5.7e-05,hunger,pauses near meal shelf,16.432844,0.765367,True,True
3409,190,moss_ward,Tala,moss lane,water carrier,0.12,0.60552,0.046,0.86,0.2,0.84,0.021014,0.616918,0.32,18.901282,0.065178,0.021589,6.4e-05,thirst,looks toward water vessel,12.103673,0.725711,True,True
3410,190,glass_harbor,Nia,steam alcove,net mender,0.12,0.4465,0.86,0.02,0.236,0.88,0.03276,0.510158,0.315,17.40156,0.04819,0.02087,0.000136,wetness,shakes cloak and avoids puddles,12.80632,0.743956,True,True
3411,190,cinder_garden,Pax,cool basin,seed sorter,0.12,0.2883,0.799,0.86,0.88,0.0,0.26096,0.639366,0.3,17.248762,0.040697,0.566988,0.010824,thirst,looks toward water vessel,15.374083,0.7764,True,True
3412,190,lichen_bridge,Rin,rope bridge,signal keeper,0.12,0.5954,0.037,0.86,0.18,0.88,0.024777,0.610196,0.3,18.902664,0.060046,0.034615,0.006078,wetness,shakes cloak and avoids puddles,15.006337,0.769944,True,True
3413,190,orchid_engine,Eli,orchid bay,meal runner,0.12,0.56582,0.86,0.196,0.88,0.76,0.01928,0.533915,0.32,18.49388,0.063547,0.00679,5.8e-05,hunger,pauses near meal shelf,17.358662,0.800089,True,True
3414,190,moss_ward,Ari,moss lane,cook,0.12,0.4513,0.022,0.86,0.206,0.77,0.03054,0.630874,0.32,17.41624,0.04595,0.01045,0.000124,thirst,looks toward water vessel,11.30486,0.760433,True,True
3415,190,glass_harbor,Oren,steam alcove,salt washer,0.12,0.5321,0.86,0.07,0.2054,0.88,0.170538,0.488114,0.315,19.084228,0.05667,0.006385,0.008149,wetness,shakes cloak and avoids puddles,13.237512,0.778678,True,True
3416,190,cinder_garden,Vale,cool basin,ash sweeper,0.12,0.6294,0.022,0.86,0.88,0.0,0.014518,0.772037,0.3,19.181107,0.042261,0.044158,7.2e-05,thirst,looks toward water vessel,16.084403,0.811122,True,True
3417,190,lichen_bridge,Sol,rope bridge,meal marker,0.12,0.61952,0.07,0.86,0.18,0.88,0.031518,0.605157,0.3,19.184306,0.066167,0.035153,0.000126,wetness,shakes cloak and avoids puddles,14.927851,0.804667,True,True
3418,190,orchid_engine,Bea,orchid bay,valve listener,0.12,0.3942,0.86,0.026,0.88,0.76,0.03881,0.53079,0.32,16.89486,0.045899,0.00473,0.006196,hunger,pauses near meal shelf,16.508838,0.834811,True,True
3419,190,moss_ward,Fay,moss lane,path watcher,0.12,0.5309,0.186,0.86,0.2,0.84,0.057341,0.594305,0.32,18.373045,0.053832,0.006371,0.000335,thirst,looks toward water vessel,12.631898,0.795156,True,True
3420,191,cinder_garden,Juno,seed shelf,ember tender,0.12,0.0318,0.009,0.86,0.819,0.0,0.010279,0.774275,0.35,12.979673,0.030185,0.550801,5.2e-05,thirst,looks toward water vessel,13.197778,0.8389,True,True
3421,191,lichen_bridge,Luma,meal room,rope weaver,0.12,0.56842,0.072,0.86,0.18,0.88,0.11718,0.591211,0.3,19.18728,0.055709,0.214089,0.007202,wetness,shakes cloak and avoids puddles,14.509486,0.832444,True,True
3422,191,orchid_engine,Dax,meal shelf,orchid keeper,0.12,0.58244,0.86,0.01,0.806,0.86,0.028345,0.514465,0.3,18.794468,0.05971,0.020776,0.000114,hunger,pauses near meal shelf,16.900653,0.862589,True,True
3423,191,moss_ward,Tala,tool nook,water carrier,0.12,0.61428,0.055,0.86,0.18,0.88,0.031859,0.606903,0.31,19.093956,0.066173,0.02896,0.000127,wetness,shakes cloak and avoids puddles,12.554001,0.822933,True,True
3424,191,glass_harbor,Nia,lamp pier,net mender,0.12,0.4083,0.86,0.03,0.18,0.88,0.0434,0.508456,0.3,17.1434,0.048381,0.0049,0.006223,wetness,shakes cloak and avoids puddles,13.071713,0.841178,True,True
3425,191,cinder_garden,Pax,seed shelf,seed sorter,0.12,0.28842,0.812,0.86,0.88,0.0,0.22436,0.643662,0.32,16.950362,0.040038,0.570449,0.000449,thirst,looks toward water vessel,15.655703,0.873622,True,True
3426,191,lichen_bridge,Rin,meal room,signal keeper,0.12,0.59984,0.009,0.86,0.18,0.88,0.035536,0.611834,0.3,19.011618,0.06024,0.041813,0.006149,wetness,shakes cloak and avoids puddles,14.285711,0.867167,True,True
3427,191,orchid_engine,Eli,meal shelf,meal runner,0.12,0.57458,0.86,0.206,0.828,0.88,0.0292,0.510728,0.3,18.721,0.066126,0.013685,0.000117,wetness,shakes cloak and avoids puddles,16.680357,0.897311,True,True
3428,191,moss_ward,Ari,tool nook,cook,0.12,0.3771,0.035,0.86,0.18,0.8692,0.041094,0.609769,0.31,16.777562,0.048124,0.004525,0.000206,wetness,shakes cloak and avoids puddles,11.416962,0.857656,True,True
3429,191,glass_harbor,Oren,lamp pier,salt washer,0.12,0.56822,0.86,0.08,0.18,0.88,0.111178,0.497612,0.3,19.149268,0.055601,0.013204,0.006222,wetness,shakes cloak and avoids puddles,13.666788,0.8759,True,True
3430,191,cinder_garden,Vale,seed shelf,ash sweeper,0.12,0.60984,0.033,0.86,0.861,0.0,0.017907,0.770175,0.32,18.925841,0.042322,0.007318,0.000108,thirst,looks toward water vessel,16.365104,0.908344,True,True
3431,191,lichen_bridge,Sol,meal room,meal marker,0.12,0.62828,0.083,0.86,0.18,0.88,0.01093,0.606891,0.3,19.148378,0.065797,0.042692,2.2e-05,wetness,shakes cloak and avoids puddles,15.30274,0.901889,True,True
3432,191,orchid_engine,Bea,meal shelf,valve listener,0.12,0.426,0.86,0.036,0.828,0.88,0.00992,0.513813,0.3,17.11952,0.047779,0.009842,2e-05,wetness,shakes cloak and avoids puddles,15.847462,0.932033,True,True
3433,191,moss_ward,Fay,tool nook,path watcher,0.12,0.56702,0.197,0.86,0.18,0.88,0.01064,0.593258,0.31,18.49404,0.053792,0.013175,2.1e-05,wetness,shakes cloak and avoids puddles,11.939639,0.892378,True,True
3434,191,glass_harbor,Puck,lamp pier,lamp guard,0.12,0.53716,0.86,0.04,0.18,0.88,0.013432,0.513251,0.3,18.252192,0.059842,0.012407,0.006027,wetness,shakes cloak and avoids puddles,13.156837,0.910622,True,True
3435,191,cinder_garden,Wren,seed shelf,shade caller,0.12,0.62028,0.729,0.86,0.816,0.0,0.066412,0.678894,0.32,19.321273,0.049195,0.014782,0.00026,thirst,looks toward water vessel,16.313636,0.943067,True,True
3436,191,lichen_bridge,Kio,meal room,bridge caller,0.12,0.4182,0.031,0.86,0.18,0.88,0.02128,0.611475,0.3,17.10968,0.047983,0.005018,6.4e-05,wetness,shakes cloak and avoids puddles,14.278208,0.936611,True,True
3437,191,orchid_engine,Cai,meal shelf,gear washer,0.12,0.54962,0.86,0.086,0.828,0.88,0.16971,0.488246,0.3,19.31446,0.056655,0.013189,0.01452,wetness,shakes cloak and avoids puddles,17.616979,0.966756,True,True
3438,192,glass_harbor,Nia,net room,net mender,0.12,0.4401,0.86,0.04,0.18,0.88,0.01064,0.513698,0.3,17.26484,0.047792,0.010181,2.1e-05,wetness,shakes cloak and avoids puddles,12.376274,0.9384,True,True
3439,192,cinder_garden,Pax,shade tent,seed sorter,0.12,0.28854,0.823,0.86,0.88,0.0,0.22776,0.641798,0.3,17.051962,0.0401,0.573912,0.000904,thirst,looks toward water vessel,14.929323,0.970844,True,True
3440,192,lichen_bridge,Rin,rest alcove,signal keeper,0.12,0.60428,0.022,0.86,0.185,0.85,0.010496,0.619681,0.3,18.905774,0.059189,0.049065,2.1e-05,thirst,looks toward water vessel,14.634201,0.964389,True,True
3441,192,orchid_engine,Eli,engine ring,meal runner,0.12,0.58334,0.86,0.222,0.88,0.88,0.01046,0.513726,0.3,18.69616,0.065788,0.020685,0.006021,wetness,shakes cloak and avoids puddles,17.058905,0.994533,True,True
3442,192,moss_ward,Ari,rain gate,cook,0.12,0.4089,0.046,0.86,0.18,0.88,0.01064,0.611378,0.3,16.95284,0.047792,0.009432,2.1e-05,wetness,shakes cloak and avoids puddles,11.87929,0.954878,True,True
3443,192,glass_harbor,Oren,net room,salt washer,0.12,0.56834,0.86,0.05,0.18,0.88,0.121818,0.495909,0.3,19.214308,0.055793,0.020024,0.006466,wetness,shakes cloak and avoids puddles,14.068343,0.973122,True,True
3444,192,cinder_garden,Vale,shade tent,ash sweeper,0.12,0.61428,0.042,0.86,0.88,0.0,0.021512,0.768518,0.355,18.851875,0.042387,0.014689,0.000151,thirst,looks toward water vessel,15.584114,0.005567,True,True
3445,192,lichen_bridge,Sol,rest alcove,meal marker,0.12,0.56704,0.094,0.86,0.185,0.85,0.02128,0.609315,0.3,18.598078,0.065383,0.006804,6.4e-05,thirst,looks toward water vessel,14.313987,0.999111,True,True
3446,192,orchid_engine,Bea,engine ring,valve listener,0.12,0.4278,0.86,0.052,0.874,0.88,0.0203,0.512152,0.3,17.1998,0.047965,0.014976,0.00606,wetness,shakes cloak and avoids puddles,16.25534,0.029256,True,True
3447,192,moss_ward,Fay,rain gate,path watcher,0.12,0.56714,0.136,0.86,0.18,0.88,0.02128,0.598875,0.3,18.59908,0.053983,0.019981,6.4e-05,wetness,shakes cloak and avoids puddles,12.354394,0.9896,True,True
3448,192,glass_harbor,Puck,net room,lamp guard,0.12,0.5776,0.86,0.05,0.188,0.88,0.023992,0.511561,0.3,18.719952,0.060032,0.019338,0.006075,wetness,shakes cloak and avoids puddles,13.722336,0.007844,True,True
