tick_id,day,settlement_id,object_id,object_use,owner_id,lender_id,borrower_id,witness_id,loan_start_day,due_day,consent_state,custody_before,custody_after,loan_status,debt_before,debt_after,multi_day_terms_visible,protocol_valid
3138,175,roofward,herb ledger,memory,Sera,Sera,Bex,Fay,175,179,granted,Sera,Bex,loan active,0.739,0.74,True,True
3140,175,signal,wind wrap,care,Oda,Oda,Ren,Kesh,175,177,granted,Oda,Ren,loan active,0.739,0.74,True,True
3141,175,orchard,seed satchel,resource,Ivo,Ivo,Pim,Suf,175,178,granted,Suf,Pim,loan active,0.657,0.675,True,True
3142,175,repair_ring,copper wire,craft,Pax,Pax,Wren,Juno,175,179,granted,Pax,Wren,loan active,0.739,0.74,True,True
3144,175,roofward,shade cloth,care,Bex,Bex,Sera,Orr,175,177,granted,Sera,Sera,loan active,0.739,0.74,True,True
3146,175,signal,oil lantern,signal,Ren,Ren,Oda,Milo,175,179,granted,Oda,Oda,loan active,0.739,0.74,True,True
3148,175,repair_ring,cool cloth,care,Wren,Wren,Pax,Vale,175,177,granted,Vale,Pax,loan active,0.737,0.74,True,True
3150,176,archive,signal spool,memory,Nia,Nia,Toma,Vell,176,178,deferred,Rin,Rin,deferred with terms,0.739,0.739,True,True
3151,176,signal,oil lantern,signal,Ren,Ren,Kesh,Oda,176,179,granted,Oda,Kesh,loan active,0.64,0.658,True,True
3152,176,orchard,dry cord,repair,Pim,Pim,Suf,Ivo,176,180,granted,Mara,Suf,loan active,0.739,0.74,True,True
3154,176,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,176,178,granted,Cee,Lio,loan active,0.739,0.74,True,True
3156,176,archive,memory tag,archive,Vell,Vell,Rin,Nia,176,180,granted,Rin,Rin,loan active,0.74,0.74,True,True
3158,176,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,176,178,granted,Pim,Mara,loan active,0.74,0.74,True,True
3160,176,riverbend,binding cord,repair,Cee,Cee,Nox,Ari,176,180,granted,Lio,Nox,loan active,0.739,0.74,True,True
3161,176,roofward,shade cloth,care,Bex,Bex,Fay,Sera,176,181,granted,Sera,Fay,loan active,0.53,0.548,True,True
3162,176,archive,signal spool,memory,Nia,Nia,Toma,Vell,176,178,granted,Rin,Toma,loan active,0.738,0.74,True,True
3164,176,orchard,dry cord,repair,Pim,Pim,Suf,Ivo,176,180,deferred,Suf,Suf,deferred with terms,0.74,0.74,True,True
3165,176,repair_ring,cool cloth,care,Wren,Wren,Juno,Pax,176,181,granted,Pax,Juno,loan active,0.512,0.53,True,True
3166,176,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,176,178,granted,Lio,Lio,loan active,0.739,0.74,True,True
3168,177,signal,oil lantern,signal,Ren,Ren,Ren,Kesh,177,179,granted,Kesh,Ren,loan active,0.74,0.74,True,True
3170,177,repair_ring,cool cloth,care,Wren,Wren,Wren,Juno,177,181,granted,Juno,Wren,loan active,0.74,0.74,True,True
3171,177,riverbend,cedar plank,repair,Ari,Ari,Ari,Lio,177,182,deferred,Lio,Lio,deferred with terms,0.548,0.548,True,True
3172,177,roofward,herb ledger,memory,Sera,Sera,Sera,Orr,177,179,granted,Bex,Sera,loan active,0.739,0.74,True,True
3174,177,signal,wind wrap,care,Oda,Oda,Oda,Milo,177,181,granted,Ren,Oda,loan active,0.739,0.74,True,True
3175,177,orchard,seed satchel,resource,Ivo,Ivo,Ivo,Mara,177,182,granted,Mara,Ivo,loan active,0.548,0.566,True,True
3176,177,repair_ring,copper wire,craft,Pax,Pax,Pax,Vale,177,179,granted,Wren,Pax,loan active,0.739,0.74,True,True
3178,177,roofward,shade cloth,care,Bex,Bex,Bex,Fay,177,181,deferred,Fay,Fay,deferred with terms,0.739,0.739,True,True
3180,177,signal,oil lantern,signal,Ren,Ren,Ren,Kesh,177,179,granted,Ren,Ren,loan active,0.739,0.74,True,True
3182,177,repair_ring,cool cloth,care,Wren,Wren,Wren,Juno,177,181,granted,Wren,Wren,loan active,0.739,0.74,True,True
3184,177,roofward,herb ledger,memory,Sera,Sera,Sera,Orr,177,179,granted,Sera,Sera,loan active,0.74,0.74,True,True
3185,177,archive,memory tag,archive,Vell,Vell,Vell,Rin,177,180,deferred,Rin,Rin,deferred with terms,0.641,0.641,True,True
3186,178,orchard,dry cord,repair,Pim,Pim,Mara,Pim,178,180,granted,Suf,Mara,loan active,0.739,0.74,True,True
3188,178,riverbend,cedar plank,repair,Ari,Ari,Nox,Ari,178,182,granted,Lio,Nox,loan active,0.74,0.74,True,True
3190,178,archive,memory tag,archive,Vell,Vell,Toma,Vell,178,180,granted,Rin,Toma,loan active,0.739,0.74,True,True
3192,178,orchard,seed satchel,resource,Ivo,Ivo,Suf,Ivo,178,182,deferred,Ivo,Ivo,deferred with terms,0.74,0.74,True,True
3194,178,riverbend,binding cord,repair,Cee,Cee,Lio,Cee,178,180,granted,Nox,Lio,loan active,0.739,0.74,True,True
3195,178,roofward,shade cloth,care,Bex,Bex,Orr,Bex,178,181,granted,Fay,Orr,loan active,0.638,0.656,True,True
3196,178,archive,signal spool,memory,Nia,Nia,Rin,Nia,178,182,granted,Toma,Rin,loan active,0.739,0.74,True,True
3198,178,orchard,dry cord,repair,Pim,Pim,Mara,Pim,178,180,granted,Mara,Mara,loan active,0.739,0.74,True,True
3199,178,repair_ring,cool cloth,care,Wren,Wren,Vale,Wren,178,181,deferred,Wren,Wren,deferred with terms,0.64,0.64,True,True
3200,178,riverbend,cedar plank,repair,Ari,Ari,Nox,Ari,178,182,granted,Nox,Nox,loan active,0.739,0.74,True,True
3202,178,archive,memory tag,archive,Vell,Vell,Toma,Vell,178,180,granted,Toma,Toma,loan active,0.739,0.74,True,True
3204,179,repair_ring,cool cloth,care,Wren,Wren,Pax,Vale,179,181,granted,Wren,Pax,loan active,0.74,0.74,True,True
3205,179,riverbend,cedar plank,repair,Ari,Ari,Cee,Nox,179,182,granted,Nox,Cee,loan active,0.696,0.714,True,True
3206,179,roofward,herb ledger,memory,Sera,Sera,Bex,Fay,179,183,deferred,Sera,Sera,deferred with terms,0.738,0.738,True,True
3208,179,signal,wind wrap,care,Oda,Oda,Ren,Kesh,179,181,granted,Oda,Ren,loan active,0.739,0.74,True,True
3209,179,orchard,seed satchel,resource,Ivo,Ivo,Pim,Suf,179,182,granted,Ivo,Pim,loan active,0.676,0.694,True,True
3210,179,repair_ring,copper wire,craft,Pax,Pax,Wren,Juno,179,183,granted,Pax,Wren,loan active,0.739,0.74,True,True
3212,179,roofward,shade cloth,care,Bex,Bex,Sera,Orr,179,181,granted,Orr,Sera,loan active,0.74,0.74,True,True
3214,179,signal,oil lantern,signal,Ren,Ren,Oda,Milo,179,183,granted,Ren,Oda,loan active,0.739,0.74,True,True
3216,179,repair_ring,cool cloth,care,Wren,Wren,Pax,Vale,179,181,granted,Pax,Pax,loan active,0.739,0.74,True,True
3218,179,roofward,herb ledger,memory,Sera,Sera,Bex,Fay,179,183,granted,Sera,Bex,loan active,0.738,0.74,True,True
3219,179,archive,memory tag,archive,Vell,Vell,Nia,Toma,179,184,granted,Toma,Nia,loan active,0.547,0.565,True,True
3220,179,signal,wind wrap,care,Oda,Oda,Ren,Kesh,179,181,deferred,Ren,Ren,deferred with terms,0.74,0.74,True,True
3222,180,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,180,182,granted,Cee,Lio,loan active,0.74,0.74,True,True
3224,180,archive,memory tag,archive,Vell,Vell,Rin,Nia,180,184,granted,Nia,Rin,loan active,0.74,0.74,True,True
3226,180,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,180,182,granted,Pim,Mara,loan active,0.739,0.74,True,True
3228,180,riverbend,binding cord,repair,Cee,Cee,Nox,Ari,180,184,granted,Lio,Nox,loan active,0.739,0.74,True,True
3229,180,roofward,shade cloth,care,Bex,Bex,Fay,Sera,180,185,granted,Sera,Fay,loan active,0.548,0.566,True,True
3230,180,archive,signal spool,memory,Nia,Nia,Toma,Vell,180,182,granted,Rin,Toma,loan active,0.739,0.74,True,True
3232,180,orchard,dry cord,repair,Pim,Pim,Suf,Ivo,180,184,granted,Mara,Suf,loan active,0.739,0.74,True,True
3233,180,repair_ring,cool cloth,care,Wren,Wren,Juno,Pax,180,185,granted,Pax,Juno,loan active,0.53,0.548,True,True
3234,180,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,180,182,refused,Lio,Lio,refused without transfer,0.739,0.739,True,True
3236,180,archive,memory tag,archive,Vell,Vell,Rin,Nia,180,184,granted,Rin,Rin,loan active,0.739,0.74,True,True
3238,180,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,180,182,granted,Mara,Mara,loan active,0.739,0.74,True,True
3240,181,roofward,herb ledger,memory,Sera,Sera,Sera,Orr,181,183,granted,Bex,Sera,loan active,0.739,0.74,True,True
3242,181,signal,wind wrap,care,Oda,Oda,Oda,Milo,181,185,granted,Ren,Oda,loan active,0.739,0.74,True,True
3243,181,orchard,seed satchel,resource,Ivo,Ivo,Ivo,Mara,181,186,granted,Mara,Ivo,loan active,0.566,0.584,True,True
3244,181,repair_ring,copper wire,craft,Pax,Pax,Pax,Vale,181,183,granted,Wren,Pax,loan active,0.739,0.74,True,True
3246,181,roofward,shade cloth,care,Bex,Bex,Bex,Fay,181,185,granted,Fay,Bex,loan active,0.74,0.74,True,True
3248,181,signal,oil lantern,signal,Ren,Ren,Ren,Kesh,181,183,deferred,Oda,Oda,deferred with terms,0.74,0.74,True,True
3250,181,repair_ring,cool cloth,care,Wren,Wren,Wren,Juno,181,185,granted,Juno,Wren,loan active,0.739,0.74,True,True
3252,181,roofward,herb ledger,memory,Sera,Sera,Sera,Orr,181,183,granted,Sera,Sera,loan active,0.739,0.74,True,True
3253,181,archive,memory tag,archive,Vell,Vell,Vell,Rin,181,184,granted,Rin,Vell,loan active,0.644,0.662,True,True
3254,181,signal,wind wrap,care,Oda,Oda,Oda,Milo,181,185,granted,Oda,Oda,loan active,0.74,0.74,True,True
3256,181,repair_ring,copper wire,craft,Pax,Pax,Pax,Vale,181,183,granted,Pax,Pax,loan active,0.74,0.74,True,True
3258,182,archive,memory tag,archive,Vell,Vell,Toma,Vell,182,184,granted,Vell,Toma,loan active,0.74,0.74,True,True
3260,182,orchard,seed satchel,resource,Ivo,Ivo,Suf,Ivo,182,186,granted,Ivo,Suf,loan active,0.74,0.74,True,True
3262,182,riverbend,binding cord,repair,Cee,Cee,Lio,Cee,182,184,deferred,Nox,Nox,deferred with terms,0.738,0.738,True,True
3263,182,roofward,shade cloth,care,Bex,Bex,Orr,Bex,182,185,granted,Bex,Orr,loan active,0.656,0.674,True,True
3264,182,archive,signal spool,memory,Nia,Nia,Rin,Nia,182,186,granted,Toma,Rin,loan active,0.739,0.74,True,True
3266,182,orchard,dry cord,repair,Pim,Pim,Mara,Pim,182,184,granted,Suf,Mara,loan active,0.739,0.74,True,True
3267,182,repair_ring,cool cloth,care,Wren,Wren,Vale,Wren,182,185,granted,Wren,Vale,loan active,0.641,0.659,True,True
3268,182,riverbend,cedar plank,repair,Ari,Ari,Nox,Ari,182,186,granted,Lio,Nox,loan active,0.739,0.74,True,True
3270,182,archive,memory tag,archive,Vell,Vell,Toma,Vell,182,184,granted,Toma,Toma,loan active,0.739,0.74,True,True
3272,182,orchard,seed satchel,resource,Ivo,Ivo,Suf,Ivo,182,186,granted,Suf,Suf,loan active,0.739,0.74,True,True
3274,182,riverbend,binding cord,repair,Cee,Cee,Lio,Cee,182,184,granted,Nox,Lio,loan active,0.738,0.74,True,True
3276,183,signal,wind wrap,care,Oda,Oda,Ren,Kesh,183,185,deferred,Oda,Oda,deferred with terms,0.739,0.739,True,True
3277,183,orchard,seed satchel,resource,Ivo,Ivo,Pim,Suf,183,186,granted,Suf,Pim,loan active,0.697,0.715,True,True
3278,183,repair_ring,copper wire,craft,Pax,Pax,Wren,Juno,183,187,granted,Pax,Wren,loan active,0.739,0.74,True,True
3280,183,roofward,shade cloth,care,Bex,Bex,Sera,Orr,183,185,granted,Orr,Sera,loan active,0.739,0.74,True,True
3282,183,signal,oil lantern,signal,Ren,Ren,Oda,Milo,183,187,granted,Oda,Oda,loan active,0.74,0.74,True,True
3284,183,repair_ring,cool cloth,care,Wren,Wren,Pax,Vale,183,185,granted,Vale,Pax,loan active,0.74,0.74,True,True
3286,183,roofward,herb ledger,memory,Sera,Sera,Bex,Fay,183,187,granted,Sera,Bex,loan active,0.739,0.74,True,True
3287,183,archive,memory tag,archive,Vell,Vell,Nia,Toma,183,188,granted,Toma,Nia,loan active,0.566,0.584,True,True
3288,183,signal,wind wrap,care,Oda,Oda,Ren,Kesh,183,185,granted,Oda,Ren,loan active,0.738,0.74,True,True
3290,183,repair_ring,copper wire,craft,Pax,Pax,Wren,Juno,183,187,deferred,Wren,Wren,deferred with terms,0.74,0.74,True,True
3292,183,roofward,shade cloth,care,Bex,Bex,Sera,Orr,183,185,granted,Sera,Sera,loan active,0.739,0.74,True,True
3294,184,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,184,186,granted,Pim,Mara,loan active,0.74,0.74,True,True
3296,184,riverbend,binding cord,repair,Cee,Cee,Nox,Ari,184,188,granted,Lio,Nox,loan active,0.739,0.74,True,True
3297,184,roofward,shade cloth,care,Bex,Bex,Fay,Sera,184,189,deferred,Sera,Sera,deferred with terms,0.566,0.566,True,True
3298,184,archive,signal spool,memory,Nia,Nia,Toma,Vell,184,186,granted,Rin,Toma,loan active,0.739,0.74,True,True
3300,184,orchard,dry cord,repair,Pim,Pim,Suf,Ivo,184,188,granted,Mara,Suf,loan active,0.739,0.74,True,True
3301,184,repair_ring,cool cloth,care,Wren,Wren,Juno,Pax,184,189,granted,Pax,Juno,loan active,0.548,0.566,True,True
3302,184,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,184,186,granted,Nox,Lio,loan active,0.74,0.74,True,True
3304,184,archive,memory tag,archive,Vell,Vell,Rin,Nia,184,188,deferred,Nia,Nia,deferred with terms,0.739,0.739,True,True
3306,184,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,184,186,granted,Mara,Mara,loan active,0.739,0.74,True,True
3308,184,riverbend,binding cord,repair,Cee,Cee,Nox,Ari,184,188,granted,Nox,Nox,loan active,0.74,0.74,True,True
3310,184,archive,signal spool,memory,Nia,Nia,Toma,Vell,184,186,granted,Toma,Toma,loan active,0.74,0.74,True,True
3311,184,signal,oil lantern,signal,Ren,Ren,Kesh,Oda,184,187,refused,Oda,Oda,refused without transfer,0.662,0.662,True,True
3312,185,repair_ring,copper wire,craft,Pax,Pax,Pax,Vale,185,187,granted,Wren,Pax,loan active,0.739,0.74,True,True
3314,185,roofward,shade cloth,care,Bex,Bex,Bex,Fay,185,189,granted,Sera,Bex,loan active,0.74,0.74,True,True
3316,185,signal,oil lantern,signal,Ren,Ren,Ren,Kesh,185,187,granted,Oda,Ren,loan active,0.739,0.74,True,True
3318,185,repair_ring,cool cloth,care,Wren,Wren,Wren,Juno,185,189,deferred,Juno,Juno,deferred with terms,0.74,0.74,True,True
3320,185,roofward,herb ledger,memory,Sera,Sera,Sera,Orr,185,187,granted,Bex,Sera,loan active,0.739,0.74,True,True
3321,185,archive,memory tag,archive,Vell,Vell,Vell,Rin,185,188,granted,Nia,Vell,loan active,0.663,0.681,True,True
3322,185,signal,wind wrap,care,Oda,Oda,Oda,Milo,185,189,granted,Ren,Oda,loan active,0.739,0.74,True,True
3324,185,repair_ring,copper wire,craft,Pax,Pax,Pax,Vale,185,187,granted,Pax,Pax,loan active,0.739,0.74,True,True
3326,185,roofward,shade cloth,care,Bex,Bex,Bex,Fay,185,189,granted,Bex,Bex,loan active,0.739,0.74,True,True
3328,185,signal,oil lantern,signal,Ren,Ren,Ren,Kesh,185,187,granted,Ren,Ren,loan active,0.739,0.74,True,True
3330,186,riverbend,binding cord,repair,Cee,Cee,Lio,Cee,186,188,granted,Nox,Lio,loan active,0.739,0.74,True,True
3331,186,roofward,shade cloth,care,Bex,Bex,Orr,Bex,186,189,granted,Bex,Orr,loan active,0.677,0.695,True,True
3332,186,archive,signal spool,memory,Nia,Nia,Rin,Nia,186,190,deferred,Toma,Toma,deferred with terms,0.738,0.738,True,True
3334,186,orchard,dry cord,repair,Pim,Pim,Mara,Pim,186,188,granted,Suf,Mara,loan active,0.739,0.74,True,True
3335,186,repair_ring,cool cloth,care,Wren,Wren,Vale,Wren,186,189,granted,Juno,Vale,loan active,0.66,0.678,True,True
3336,186,riverbend,cedar plank,repair,Ari,Ari,Nox,Ari,186,190,granted,Lio,Nox,loan active,0.74,0.74,True,True
3338,186,archive,memory tag,archive,Vell,Vell,Toma,Vell,186,188,granted,Vell,Toma,loan active,0.74,0.74,True,True
3340,186,orchard,seed satchel,resource,Ivo,Ivo,Suf,Ivo,186,190,granted,Mara,Suf,loan active,0.739,0.74,True,True
3342,186,riverbend,binding cord,repair,Cee,Cee,Lio,Cee,186,188,granted,Lio,Lio,loan active,0.739,0.74,True,True
3344,186,archive,signal spool,memory,Nia,Nia,Rin,Nia,186,190,granted,Toma,Rin,loan active,0.738,0.74,True,True
3345,186,signal,oil lantern,signal,Ren,Ren,Milo,Ren,186,191,granted,Ren,Milo,loan active,0.548,0.566,True,True
3346,186,orchard,dry cord,repair,Pim,Pim,Mara,Pim,186,188,deferred,Mara,Mara,deferred with terms,0.74,0.74,True,True
3348,187,roofward,shade cloth,care,Bex,Bex,Sera,Orr,187,189,granted,Orr,Sera,loan active,0.74,0.74,True,True
3350,187,signal,oil lantern,signal,Ren,Ren,Oda,Milo,187,191,granted,Milo,Oda,loan active,0.74,0.74,True,True
3352,187,repair_ring,cool cloth,care,Wren,Wren,Pax,Vale,187,189,granted,Vale,Pax,loan active,0.739,0.74,True,True
3354,187,roofward,herb ledger,memory,Sera,Sera,Bex,Fay,187,191,granted,Sera,Bex,loan active,0.739,0.74,True,True
3355,187,archive,memory tag,archive,Vell,Vell,Nia,Toma,187,192,granted,Toma,Nia,loan active,0.587,0.605,True,True
3356,187,signal,wind wrap,care,Oda,Oda,Ren,Kesh,187,189,granted,Oda,Ren,loan active,0.739,0.74,True,True
3358,187,repair_ring,copper wire,craft,Pax,Pax,Wren,Juno,187,191,granted,Pax,Wren,loan active,0.739,0.74,True,True
3360,187,roofward,shade cloth,care,Bex,Bex,Sera,Orr,187,189,deferred,Sera,Sera,deferred with terms,0.739,0.739,True,True
3362,187,signal,oil lantern,signal,Ren,Ren,Oda,Milo,187,191,granted,Oda,Oda,loan active,0.739,0.74,True,True
3364,187,repair_ring,cool cloth,care,Wren,Wren,Pax,Vale,187,189,granted,Pax,Pax,loan active,0.739,0.74,True,True
3365,187,riverbend,cedar plank,repair,Ari,Ari,Cee,Nox,187,190,granted,Nox,Cee,loan active,0.71,0.728,True,True
3366,188,archive,signal spool,memory,Nia,Nia,Toma,Vell,188,190,granted,Rin,Toma,loan active,0.739,0.74,True,True
3368,188,orchard,dry cord,repair,Pim,Pim,Suf,Ivo,188,192,granted,Mara,Suf,loan active,0.739,0.74,True,True
3369,188,repair_ring,cool cloth,care,Wren,Wren,Juno,Pax,188,193,granted,Pax,Juno,loan active,0.566,0.584,True,True
3370,188,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,188,190,granted,Cee,Lio,loan active,0.739,0.74,True,True
3372,188,archive,memory tag,archive,Vell,Vell,Rin,Nia,188,192,granted,Nia,Rin,loan active,0.74,0.74,True,True
3374,188,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,188,190,deferred,Suf,Suf,deferred with terms,0.74,0.74,True,True
3376,188,riverbend,binding cord,repair,Cee,Cee,Nox,Ari,188,192,granted,Lio,Nox,loan active,0.739,0.74,True,True
3378,188,archive,signal spool,memory,Nia,Nia,Toma,Vell,188,190,granted,Toma,Toma,loan active,0.739,0.74,True,True
3379,188,signal,oil lantern,signal,Ren,Ren,Kesh,Oda,188,191,granted,Oda,Kesh,loan active,0.665,0.683,True,True
3380,188,orchard,dry cord,repair,Pim,Pim,Suf,Ivo,188,192,granted,Suf,Suf,loan active,0.74,0.74,True,True
3382,188,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,188,190,granted,Lio,Lio,loan active,0.739,0.74,True,True
3384,189,signal,oil lantern,signal,Ren,Ren,Ren,Kesh,189,191,granted,Kesh,Ren,loan active,0.74,0.74,True,True
3386,189,repair_ring,cool cloth,care,Wren,Wren,Wren,Juno,189,193,granted,Juno,Wren,loan active,0.74,0.74,True,True
3388,189,roofward,herb ledger,memory,Sera,Sera,Sera,Orr,189,191,refused,Bex,Bex,refused without transfer,0.738,0.738,True,True
3389,189,archive,memory tag,archive,Vell,Vell,Vell,Rin,189,192,granted,Rin,Vell,loan active,0.682,0.7,True,True
3390,189,signal,wind wrap,care,Oda,Oda,Oda,Milo,189,193,granted,Ren,Oda,loan active,0.739,0.74,True,True
3392,189,repair_ring,copper wire,craft,Pax,Pax,Pax,Vale,189,191,granted,Wren,Pax,loan active,0.739,0.74,True,True
3394,189,roofward,shade cloth,care,Bex,Bex,Bex,Fay,189,193,granted,Sera,Bex,loan active,0.739,0.74,True,True
3396,189,signal,oil lantern,signal,Ren,Ren,Ren,Kesh,189,191,granted,Ren,Ren,loan active,0.739,0.74,True,True
3398,189,repair_ring,cool cloth,care,Wren,Wren,Wren,Juno,189,193,granted,Wren,Wren,loan active,0.739,0.74,True,True
3399,189,riverbend,cedar plank,repair,Ari,Ari,Ari,Lio,189,194,granted,Lio,Ari,loan active,0.548,0.566,True,True
3400,189,roofward,herb ledger,memory,Sera,Sera,Sera,Orr,189,191,granted,Bex,Sera,loan active,0.738,0.74,True,True
3402,190,orchard,dry cord,repair,Pim,Pim,Mara,Pim,190,192,deferred,Suf,Suf,deferred with terms,0.739,0.739,True,True
3403,190,repair_ring,cool cloth,care,Wren,Wren,Vale,Wren,190,193,granted,Wren,Vale,loan active,0.681,0.699,True,True
3404,190,riverbend,cedar plank,repair,Ari,Ari,Nox,Ari,190,194,granted,Ari,Nox,loan active,0.74,0.74,True,True
3406,190,archive,memory tag,archive,Vell,Vell,Toma,Vell,190,192,granted,Vell,Toma,loan active,0.739,0.74,True,True
3408,190,orchard,seed satchel,resource,Ivo,Ivo,Suf,Ivo,190,194,granted,Suf,Suf,loan active,0.74,0.74,True,True
3410,190,riverbend,binding cord,repair,Cee,Cee,Lio,Cee,190,192,granted,Nox,Lio,loan active,0.739,0.74,True,True
3412,190,archive,signal spool,memory,Nia,Nia,Rin,Nia,190,194,granted,Toma,Rin,loan active,0.739,0.74,True,True
3413,190,signal,oil lantern,signal,Ren,Ren,Milo,Ren,190,195,granted,Ren,Milo,loan active,0.566,0.584,True,True
3414,190,orchard,dry cord,repair,Pim,Pim,Mara,Pim,190,192,granted,Suf,Mara,loan active,0.738,0.74,True,True
3416,190,riverbend,cedar plank,repair,Ari,Ari,Nox,Ari,190,194,deferred,Nox,Nox,deferred with terms,0.739,0.739,True,True
3418,190,archive,memory tag,archive,Vell,Vell,Toma,Vell,190,192,granted,Toma,Toma,loan active,0.739,0.74,True,True
3420,191,repair_ring,cool cloth,care,Wren,Wren,Pax,Vale,191,193,granted,Vale,Pax,loan active,0.74,0.74,True,True
3422,191,roofward,herb ledger,memory,Sera,Sera,Bex,Fay,191,195,granted,Sera,Bex,loan active,0.739,0.74,True,True
3423,191,archive,memory tag,archive,Vell,Vell,Nia,Toma,191,196,deferred,Toma,Toma,deferred with terms,0.606,0.606,True,True
3424,191,signal,wind wrap,care,Oda,Oda,Ren,Kesh,191,193,granted,Oda,Ren,loan active,0.739,0.74,True,True
3426,191,repair_ring,copper wire,craft,Pax,Pax,Wren,Juno,191,195,granted,Pax,Wren,loan active,0.739,0.74,True,True
3428,191,roofward,shade cloth,care,Bex,Bex,Sera,Orr,191,193,granted,Bex,Sera,loan active,0.74,0.74,True,True
3430,191,signal,oil lantern,signal,Ren,Ren,Oda,Milo,191,195,deferred,Milo,Milo,deferred with terms,0.739,0.739,True,True
3432,191,repair_ring,cool cloth,care,Wren,Wren,Pax,Vale,191,193,granted,Pax,Pax,loan active,0.739,0.74,True,True
