tick,day,snapshot_key,restored_room,restored_resident,restored_memory_key,restored_debt_name,replay_rows,audit_scrub_ready,restored_ok,localstorage_backed
4363,243,ssrm:v60:snapshot:d243:t04363,west hearth,Nia,v60:nia:care_favor:d243:s07,care favor,220,True,True,True
4364,243,ssrm:v60:snapshot:d243:t04364,river gate,Ari,v60:ari:route_warning:d243:s08,route warning,220,True,True,True
4365,243,ssrm:v60:snapshot:d243:t04365,arrival court,Fay,v60:fay:tool_loan:d243:s09,tool loan,220,True,True,True
4366,243,ssrm:v60:snapshot:d243:t04366,tool alcove,Milo,v60:milo:water_carry:d243:s10,water carry,220,True,True,True
4367,243,ssrm:v60:snapshot:d243:t04367,rain court,Sera,v60:sera:repair_promise:d243:s11,repair promise,220,True,True,True
4368,243,ssrm:v60:snapshot:d243:t04368,fiber loft,Tovan,v60:tovan:missed_greeting:d243:s12,missed greeting,220,True,True,True
4369,243,ssrm:v60:snapshot:d243:t04369,west hearth,Nia,v60:nia:care_favor:d243:s13,care favor,220,True,True,True
4370,243,ssrm:v60:snapshot:d243:t04370,river gate,Ari,v60:ari:route_warning:d243:s14,route warning,220,True,True,True
4371,243,ssrm:v60:snapshot:d243:t04371,arrival court,Fay,v60:fay:tool_loan:d243:s15,tool loan,220,True,True,True
4372,243,ssrm:v60:snapshot:d243:t04372,tool alcove,Milo,v60:milo:water_carry:d243:s16,water carry,220,True,True,True
4373,243,ssrm:v60:snapshot:d243:t04373,rain court,Sera,v60:sera:repair_promise:d243:s17,repair promise,220,True,True,True
4374,244,ssrm:v60:snapshot:d244:t04374,west hearth,Tovan,v60:tovan:care_favor:d244:s00,care favor,220,True,True,True
4375,244,ssrm:v60:snapshot:d244:t04375,river gate,Nia,v60:nia:route_warning:d244:s01,route warning,220,True,True,True
4376,244,ssrm:v60:snapshot:d244:t04376,arrival court,Ari,v60:ari:tool_loan:d244:s02,tool loan,220,True,True,True
4377,244,ssrm:v60:snapshot:d244:t04377,tool alcove,Fay,v60:fay:water_carry:d244:s03,water carry,220,True,True,True
4378,244,ssrm:v60:snapshot:d244:t04378,rain court,Milo,v60:milo:repair_promise:d244:s04,repair promise,220,True,True,True
4379,244,ssrm:v60:snapshot:d244:t04379,fiber loft,Sera,v60:sera:missed_greeting:d244:s05,missed greeting,220,True,True,True
4380,244,ssrm:v60:snapshot:d244:t04380,west hearth,Tovan,v60:tovan:care_favor:d244:s06,care favor,220,True,True,True
4381,244,ssrm:v60:snapshot:d244:t04381,river gate,Nia,v60:nia:route_warning:d244:s07,route warning,220,True,True,True
4382,244,ssrm:v60:snapshot:d244:t04382,arrival court,Ari,v60:ari:tool_loan:d244:s08,tool loan,220,True,True,True
4383,244,ssrm:v60:snapshot:d244:t04383,tool alcove,Fay,v60:fay:water_carry:d244:s09,water carry,220,True,True,True
4384,244,ssrm:v60:snapshot:d244:t04384,rain court,Milo,v60:milo:repair_promise:d244:s10,repair promise,220,True,True,True
4385,244,ssrm:v60:snapshot:d244:t04385,fiber loft,Sera,v60:sera:missed_greeting:d244:s11,missed greeting,220,True,True,True
4386,244,ssrm:v60:snapshot:d244:t04386,west hearth,Tovan,v60:tovan:care_favor:d244:s12,care favor,220,True,True,True
4387,244,ssrm:v60:snapshot:d244:t04387,river gate,Nia,v60:nia:route_warning:d244:s13,route warning,220,True,True,True
4388,244,ssrm:v60:snapshot:d244:t04388,arrival court,Ari,v60:ari:tool_loan:d244:s14,tool loan,220,True,True,True
4389,244,ssrm:v60:snapshot:d244:t04389,tool alcove,Fay,v60:fay:water_carry:d244:s15,water carry,220,True,True,True
4390,244,ssrm:v60:snapshot:d244:t04390,rain court,Milo,v60:milo:repair_promise:d244:s16,repair promise,220,True,True,True
4391,244,ssrm:v60:snapshot:d244:t04391,fiber loft,Sera,v60:sera:missed_greeting:d244:s17,missed greeting,220,True,True,True
4392,245,ssrm:v60:snapshot:d245:t04392,river gate,Tovan,v60:tovan:route_warning:d245:s00,route warning,220,True,True,True
4393,245,ssrm:v60:snapshot:d245:t04393,arrival court,Nia,v60:nia:tool_loan:d245:s01,tool loan,220,True,True,True
4394,245,ssrm:v60:snapshot:d245:t04394,tool alcove,Ari,v60:ari:water_carry:d245:s02,water carry,220,True,True,True
4395,245,ssrm:v60:snapshot:d245:t04395,rain court,Fay,v60:fay:repair_promise:d245:s03,repair promise,220,True,True,True
4396,245,ssrm:v60:snapshot:d245:t04396,fiber loft,Milo,v60:milo:missed_greeting:d245:s04,missed greeting,220,True,True,True
4397,245,ssrm:v60:snapshot:d245:t04397,west hearth,Sera,v60:sera:care_favor:d245:s05,care favor,220,True,True,True
4398,245,ssrm:v60:snapshot:d245:t04398,river gate,Tovan,v60:tovan:route_warning:d245:s06,route warning,220,True,True,True
4399,245,ssrm:v60:snapshot:d245:t04399,arrival court,Nia,v60:nia:tool_loan:d245:s07,tool loan,220,True,True,True
4400,245,ssrm:v60:snapshot:d245:t04400,tool alcove,Ari,v60:ari:water_carry:d245:s08,water carry,220,True,True,True
4401,245,ssrm:v60:snapshot:d245:t04401,rain court,Fay,v60:fay:repair_promise:d245:s09,repair promise,220,True,True,True
4402,245,ssrm:v60:snapshot:d245:t04402,fiber loft,Milo,v60:milo:missed_greeting:d245:s10,missed greeting,220,True,True,True
4403,245,ssrm:v60:snapshot:d245:t04403,west hearth,Sera,v60:sera:care_favor:d245:s11,care favor,220,True,True,True
4404,245,ssrm:v60:snapshot:d245:t04404,river gate,Tovan,v60:tovan:route_warning:d245:s12,route warning,220,True,True,True
4405,245,ssrm:v60:snapshot:d245:t04405,arrival court,Nia,v60:nia:tool_loan:d245:s13,tool loan,220,True,True,True
4406,245,ssrm:v60:snapshot:d245:t04406,tool alcove,Ari,v60:ari:water_carry:d245:s14,water carry,220,True,True,True
4407,245,ssrm:v60:snapshot:d245:t04407,rain court,Fay,v60:fay:repair_promise:d245:s15,repair promise,220,True,True,True
4408,245,ssrm:v60:snapshot:d245:t04408,fiber loft,Milo,v60:milo:missed_greeting:d245:s16,missed greeting,220,True,True,True
4409,245,ssrm:v60:snapshot:d245:t04409,west hearth,Sera,v60:sera:care_favor:d245:s17,care favor,220,True,True,True
4410,246,ssrm:v60:snapshot:d246:t04410,arrival court,Tovan,v60:tovan:tool_loan:d246:s00,tool loan,220,True,True,True
4411,246,ssrm:v60:snapshot:d246:t04411,tool alcove,Nia,v60:nia:water_carry:d246:s01,water carry,220,True,True,True
4412,246,ssrm:v60:snapshot:d246:t04412,rain court,Ari,v60:ari:repair_promise:d246:s02,repair promise,220,True,True,True
4413,246,ssrm:v60:snapshot:d246:t04413,fiber loft,Fay,v60:fay:missed_greeting:d246:s03,missed greeting,220,True,True,True
4414,246,ssrm:v60:snapshot:d246:t04414,west hearth,Milo,v60:milo:care_favor:d246:s04,care favor,220,True,True,True
4415,246,ssrm:v60:snapshot:d246:t04415,river gate,Sera,v60:sera:route_warning:d246:s05,route warning,220,True,True,True
4416,246,ssrm:v60:snapshot:d246:t04416,arrival court,Tovan,v60:tovan:tool_loan:d246:s06,tool loan,220,True,True,True
4417,246,ssrm:v60:snapshot:d246:t04417,tool alcove,Nia,v60:nia:water_carry:d246:s07,water carry,220,True,True,True
4418,246,ssrm:v60:snapshot:d246:t04418,rain court,Ari,v60:ari:repair_promise:d246:s08,repair promise,220,True,True,True
4419,246,ssrm:v60:snapshot:d246:t04419,fiber loft,Fay,v60:fay:missed_greeting:d246:s09,missed greeting,220,True,True,True
4420,246,ssrm:v60:snapshot:d246:t04420,west hearth,Milo,v60:milo:care_favor:d246:s10,care favor,220,True,True,True
4421,246,ssrm:v60:snapshot:d246:t04421,river gate,Sera,v60:sera:route_warning:d246:s11,route warning,220,True,True,True
4422,246,ssrm:v60:snapshot:d246:t04422,arrival court,Tovan,v60:tovan:tool_loan:d246:s12,tool loan,220,True,True,True
4423,246,ssrm:v60:snapshot:d246:t04423,tool alcove,Nia,v60:nia:water_carry:d246:s13,water carry,220,True,True,True
4424,246,ssrm:v60:snapshot:d246:t04424,rain court,Ari,v60:ari:repair_promise:d246:s14,repair promise,220,True,True,True
4425,246,ssrm:v60:snapshot:d246:t04425,fiber loft,Fay,v60:fay:missed_greeting:d246:s15,missed greeting,220,True,True,True
4426,246,ssrm:v60:snapshot:d246:t04426,west hearth,Milo,v60:milo:care_favor:d246:s16,care favor,220,True,True,True
4427,246,ssrm:v60:snapshot:d246:t04427,river gate,Sera,v60:sera:route_warning:d246:s17,route warning,220,True,True,True
4428,247,ssrm:v60:snapshot:d247:t04428,tool alcove,Tovan,v60:tovan:water_carry:d247:s00,water carry,220,True,True,True
4429,247,ssrm:v60:snapshot:d247:t04429,rain court,Nia,v60:nia:repair_promise:d247:s01,repair promise,220,True,True,True
4430,247,ssrm:v60:snapshot:d247:t04430,fiber loft,Ari,v60:ari:missed_greeting:d247:s02,missed greeting,220,True,True,True
4431,247,ssrm:v60:snapshot:d247:t04431,west hearth,Fay,v60:fay:care_favor:d247:s03,care favor,220,True,True,True
4432,247,ssrm:v60:snapshot:d247:t04432,river gate,Milo,v60:milo:route_warning:d247:s04,route warning,220,True,True,True
4433,247,ssrm:v60:snapshot:d247:t04433,arrival court,Sera,v60:sera:tool_loan:d247:s05,tool loan,220,True,True,True
4434,247,ssrm:v60:snapshot:d247:t04434,tool alcove,Tovan,v60:tovan:water_carry:d247:s06,water carry,220,True,True,True
4435,247,ssrm:v60:snapshot:d247:t04435,rain court,Nia,v60:nia:repair_promise:d247:s07,repair promise,220,True,True,True
4436,247,ssrm:v60:snapshot:d247:t04436,fiber loft,Ari,v60:ari:missed_greeting:d247:s08,missed greeting,220,True,True,True
4437,247,ssrm:v60:snapshot:d247:t04437,west hearth,Fay,v60:fay:care_favor:d247:s09,care favor,220,True,True,True
4438,247,ssrm:v60:snapshot:d247:t04438,river gate,Milo,v60:milo:route_warning:d247:s10,route warning,220,True,True,True
4439,247,ssrm:v60:snapshot:d247:t04439,arrival court,Sera,v60:sera:tool_loan:d247:s11,tool loan,220,True,True,True
4440,247,ssrm:v60:snapshot:d247:t04440,tool alcove,Tovan,v60:tovan:water_carry:d247:s12,water carry,220,True,True,True
4441,247,ssrm:v60:snapshot:d247:t04441,rain court,Nia,v60:nia:repair_promise:d247:s13,repair promise,220,True,True,True
4442,247,ssrm:v60:snapshot:d247:t04442,fiber loft,Ari,v60:ari:missed_greeting:d247:s14,missed greeting,220,True,True,True
4443,247,ssrm:v60:snapshot:d247:t04443,west hearth,Fay,v60:fay:care_favor:d247:s15,care favor,220,True,True,True
4444,247,ssrm:v60:snapshot:d247:t04444,river gate,Milo,v60:milo:route_warning:d247:s16,route warning,220,True,True,True
4445,247,ssrm:v60:snapshot:d247:t04445,arrival court,Sera,v60:sera:tool_loan:d247:s17,tool loan,220,True,True,True
4446,248,ssrm:v60:snapshot:d248:t04446,rain court,Tovan,v60:tovan:repair_promise:d248:s00,repair promise,220,True,True,True
4447,248,ssrm:v60:snapshot:d248:t04447,fiber loft,Nia,v60:nia:missed_greeting:d248:s01,missed greeting,220,True,True,True
4448,248,ssrm:v60:snapshot:d248:t04448,west hearth,Ari,v60:ari:care_favor:d248:s02,care favor,220,True,True,True
4449,248,ssrm:v60:snapshot:d248:t04449,river gate,Fay,v60:fay:route_warning:d248:s03,route warning,220,True,True,True
4450,248,ssrm:v60:snapshot:d248:t04450,arrival court,Milo,v60:milo:tool_loan:d248:s04,tool loan,220,True,True,True
4451,248,ssrm:v60:snapshot:d248:t04451,tool alcove,Sera,v60:sera:water_carry:d248:s05,water carry,220,True,True,True
4452,248,ssrm:v60:snapshot:d248:t04452,rain court,Tovan,v60:tovan:repair_promise:d248:s06,repair promise,220,True,True,True
4453,248,ssrm:v60:snapshot:d248:t04453,fiber loft,Nia,v60:nia:missed_greeting:d248:s07,missed greeting,220,True,True,True
4454,248,ssrm:v60:snapshot:d248:t04454,west hearth,Ari,v60:ari:care_favor:d248:s08,care favor,220,True,True,True
4455,248,ssrm:v60:snapshot:d248:t04455,river gate,Fay,v60:fay:route_warning:d248:s09,route warning,220,True,True,True
4456,248,ssrm:v60:snapshot:d248:t04456,arrival court,Milo,v60:milo:tool_loan:d248:s10,tool loan,220,True,True,True
4457,248,ssrm:v60:snapshot:d248:t04457,tool alcove,Sera,v60:sera:water_carry:d248:s11,water carry,220,True,True,True
4458,248,ssrm:v60:snapshot:d248:t04458,rain court,Tovan,v60:tovan:repair_promise:d248:s12,repair promise,220,True,True,True
4459,248,ssrm:v60:snapshot:d248:t04459,fiber loft,Nia,v60:nia:missed_greeting:d248:s13,missed greeting,220,True,True,True
4460,248,ssrm:v60:snapshot:d248:t04460,west hearth,Ari,v60:ari:care_favor:d248:s14,care favor,220,True,True,True
4461,248,ssrm:v60:snapshot:d248:t04461,river gate,Fay,v60:fay:route_warning:d248:s15,route warning,220,True,True,True
4462,248,ssrm:v60:snapshot:d248:t04462,arrival court,Milo,v60:milo:tool_loan:d248:s16,tool loan,220,True,True,True
4463,248,ssrm:v60:snapshot:d248:t04463,tool alcove,Sera,v60:sera:water_carry:d248:s17,water carry,220,True,True,True
4464,249,ssrm:v60:snapshot:d249:t04464,fiber loft,Tovan,v60:tovan:missed_greeting:d249:s00,missed greeting,220,True,True,True
4465,249,ssrm:v60:snapshot:d249:t04465,west hearth,Nia,v60:nia:care_favor:d249:s01,care favor,220,True,True,True
4466,249,ssrm:v60:snapshot:d249:t04466,river gate,Ari,v60:ari:route_warning:d249:s02,route warning,220,True,True,True
4467,249,ssrm:v60:snapshot:d249:t04467,arrival court,Fay,v60:fay:tool_loan:d249:s03,tool loan,220,True,True,True
4468,249,ssrm:v60:snapshot:d249:t04468,tool alcove,Milo,v60:milo:water_carry:d249:s04,water carry,220,True,True,True
4469,249,ssrm:v60:snapshot:d249:t04469,rain court,Sera,v60:sera:repair_promise:d249:s05,repair promise,220,True,True,True
4470,249,ssrm:v60:snapshot:d249:t04470,fiber loft,Tovan,v60:tovan:missed_greeting:d249:s06,missed greeting,220,True,True,True
4471,249,ssrm:v60:snapshot:d249:t04471,west hearth,Nia,v60:nia:care_favor:d249:s07,care favor,220,True,True,True
4472,249,ssrm:v60:snapshot:d249:t04472,river gate,Ari,v60:ari:route_warning:d249:s08,route warning,220,True,True,True
4473,249,ssrm:v60:snapshot:d249:t04473,arrival court,Fay,v60:fay:tool_loan:d249:s09,tool loan,220,True,True,True
4474,249,ssrm:v60:snapshot:d249:t04474,tool alcove,Milo,v60:milo:water_carry:d249:s10,water carry,220,True,True,True
4475,249,ssrm:v60:snapshot:d249:t04475,rain court,Sera,v60:sera:repair_promise:d249:s11,repair promise,220,True,True,True
4476,249,ssrm:v60:snapshot:d249:t04476,fiber loft,Tovan,v60:tovan:missed_greeting:d249:s12,missed greeting,220,True,True,True
4477,249,ssrm:v60:snapshot:d249:t04477,west hearth,Nia,v60:nia:care_favor:d249:s13,care favor,220,True,True,True
4478,249,ssrm:v60:snapshot:d249:t04478,river gate,Ari,v60:ari:route_warning:d249:s14,route warning,220,True,True,True
4479,249,ssrm:v60:snapshot:d249:t04479,arrival court,Fay,v60:fay:tool_loan:d249:s15,tool loan,220,True,True,True
4480,249,ssrm:v60:snapshot:d249:t04480,tool alcove,Milo,v60:milo:water_carry:d249:s16,water carry,220,True,True,True
4481,249,ssrm:v60:snapshot:d249:t04481,rain court,Sera,v60:sera:repair_promise:d249:s17,repair promise,220,True,True,True
4482,250,ssrm:v60:snapshot:d250:t04482,west hearth,Tovan,v60:tovan:care_favor:d250:s00,care favor,220,True,True,True
4483,250,ssrm:v60:snapshot:d250:t04483,river gate,Nia,v60:nia:route_warning:d250:s01,route warning,220,True,True,True
4484,250,ssrm:v60:snapshot:d250:t04484,arrival court,Ari,v60:ari:tool_loan:d250:s02,tool loan,220,True,True,True
4485,250,ssrm:v60:snapshot:d250:t04485,tool alcove,Fay,v60:fay:water_carry:d250:s03,water carry,220,True,True,True
4486,250,ssrm:v60:snapshot:d250:t04486,rain court,Milo,v60:milo:repair_promise:d250:s04,repair promise,220,True,True,True
4487,250,ssrm:v60:snapshot:d250:t04487,fiber loft,Sera,v60:sera:missed_greeting:d250:s05,missed greeting,220,True,True,True
4488,250,ssrm:v60:snapshot:d250:t04488,west hearth,Tovan,v60:tovan:care_favor:d250:s06,care favor,220,True,True,True
4489,250,ssrm:v60:snapshot:d250:t04489,river gate,Nia,v60:nia:route_warning:d250:s07,route warning,220,True,True,True
4490,250,ssrm:v60:snapshot:d250:t04490,arrival court,Ari,v60:ari:tool_loan:d250:s08,tool loan,220,True,True,True
4491,250,ssrm:v60:snapshot:d250:t04491,tool alcove,Fay,v60:fay:water_carry:d250:s09,water carry,220,True,True,True
4492,250,ssrm:v60:snapshot:d250:t04492,rain court,Milo,v60:milo:repair_promise:d250:s10,repair promise,220,True,True,True
4493,250,ssrm:v60:snapshot:d250:t04493,fiber loft,Sera,v60:sera:missed_greeting:d250:s11,missed greeting,220,True,True,True
4494,250,ssrm:v60:snapshot:d250:t04494,west hearth,Tovan,v60:tovan:care_favor:d250:s12,care favor,220,True,True,True
4495,250,ssrm:v60:snapshot:d250:t04495,river gate,Nia,v60:nia:route_warning:d250:s13,route warning,220,True,True,True
4496,250,ssrm:v60:snapshot:d250:t04496,arrival court,Ari,v60:ari:tool_loan:d250:s14,tool loan,220,True,True,True
4497,250,ssrm:v60:snapshot:d250:t04497,tool alcove,Fay,v60:fay:water_carry:d250:s15,water carry,220,True,True,True
4498,250,ssrm:v60:snapshot:d250:t04498,rain court,Milo,v60:milo:repair_promise:d250:s16,repair promise,220,True,True,True
4499,250,ssrm:v60:snapshot:d250:t04499,fiber loft,Sera,v60:sera:missed_greeting:d250:s17,missed greeting,220,True,True,True
4500,251,ssrm:v60:snapshot:d251:t04500,river gate,Tovan,v60:tovan:route_warning:d251:s00,route warning,220,True,True,True
4501,251,ssrm:v60:snapshot:d251:t04501,arrival court,Nia,v60:nia:tool_loan:d251:s01,tool loan,220,True,True,True
4502,251,ssrm:v60:snapshot:d251:t04502,tool alcove,Ari,v60:ari:water_carry:d251:s02,water carry,220,True,True,True
4503,251,ssrm:v60:snapshot:d251:t04503,rain court,Fay,v60:fay:repair_promise:d251:s03,repair promise,220,True,True,True
4504,251,ssrm:v60:snapshot:d251:t04504,fiber loft,Milo,v60:milo:missed_greeting:d251:s04,missed greeting,220,True,True,True
4505,251,ssrm:v60:snapshot:d251:t04505,west hearth,Sera,v60:sera:care_favor:d251:s05,care favor,220,True,True,True
4506,251,ssrm:v60:snapshot:d251:t04506,river gate,Tovan,v60:tovan:route_warning:d251:s06,route warning,220,True,True,True
4507,251,ssrm:v60:snapshot:d251:t04507,arrival court,Nia,v60:nia:tool_loan:d251:s07,tool loan,220,True,True,True
4508,251,ssrm:v60:snapshot:d251:t04508,tool alcove,Ari,v60:ari:water_carry:d251:s08,water carry,220,True,True,True
4509,251,ssrm:v60:snapshot:d251:t04509,rain court,Fay,v60:fay:repair_promise:d251:s09,repair promise,220,True,True,True
4510,251,ssrm:v60:snapshot:d251:t04510,fiber loft,Milo,v60:milo:missed_greeting:d251:s10,missed greeting,220,True,True,True
4511,251,ssrm:v60:snapshot:d251:t04511,west hearth,Sera,v60:sera:care_favor:d251:s11,care favor,220,True,True,True
4512,251,ssrm:v60:snapshot:d251:t04512,river gate,Tovan,v60:tovan:route_warning:d251:s12,route warning,220,True,True,True
4513,251,ssrm:v60:snapshot:d251:t04513,arrival court,Nia,v60:nia:tool_loan:d251:s13,tool loan,220,True,True,True
4514,251,ssrm:v60:snapshot:d251:t04514,tool alcove,Ari,v60:ari:water_carry:d251:s14,water carry,220,True,True,True
4515,251,ssrm:v60:snapshot:d251:t04515,rain court,Fay,v60:fay:repair_promise:d251:s15,repair promise,220,True,True,True
4516,251,ssrm:v60:snapshot:d251:t04516,fiber loft,Milo,v60:milo:missed_greeting:d251:s16,missed greeting,220,True,True,True
4517,251,ssrm:v60:snapshot:d251:t04517,west hearth,Sera,v60:sera:care_favor:d251:s17,care favor,220,True,True,True
4518,252,ssrm:v60:snapshot:d252:t04518,arrival court,Tovan,v60:tovan:tool_loan:d252:s00,tool loan,220,True,True,True
4519,252,ssrm:v60:snapshot:d252:t04519,tool alcove,Nia,v60:nia:water_carry:d252:s01,water carry,220,True,True,True
4520,252,ssrm:v60:snapshot:d252:t04520,rain court,Ari,v60:ari:repair_promise:d252:s02,repair promise,220,True,True,True
4521,252,ssrm:v60:snapshot:d252:t04521,fiber loft,Fay,v60:fay:missed_greeting:d252:s03,missed greeting,220,True,True,True
4522,252,ssrm:v60:snapshot:d252:t04522,west hearth,Milo,v60:milo:care_favor:d252:s04,care favor,220,True,True,True
4523,252,ssrm:v60:snapshot:d252:t04523,river gate,Sera,v60:sera:route_warning:d252:s05,route warning,220,True,True,True
4524,252,ssrm:v60:snapshot:d252:t04524,arrival court,Tovan,v60:tovan:tool_loan:d252:s06,tool loan,220,True,True,True
4525,252,ssrm:v60:snapshot:d252:t04525,tool alcove,Nia,v60:nia:water_carry:d252:s07,water carry,220,True,True,True
