tick_id,day,settlement_id,resident_id,requested_object,task_site,request_phrase,ownership_state,avatar_can_help,request_visible,object_permission_checked,task_changes_world_state,no_llm_call
2472,138,orchid_engine,Dax,gear cloth,orchid bay,Dax asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
2473,138,moss_ward,Tala,root ledger,rain gate,Tala asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
2474,138,glass_harbor,Nia,brass lantern,net room,Nia asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
2475,138,cinder_garden,Pax,seed tray,shade tent,Pax asks: help with seed tray at shade tent,shared_with_boundary,True,True,True,True,True
2476,138,lichen_bridge,Rin,meal ledger,rope bridge,Rin asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
2477,138,orchid_engine,Eli,valve key,gear wash,Eli asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
2478,138,moss_ward,Ari,dry cloak,root alcove,Ari asks: help with dry cloak at root alcove,resident_owned,False,True,True,True,True
2479,138,glass_harbor,Oren,tea kettle,lamp pier,Oren asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
2480,138,cinder_garden,Vale,shade pole,ash path,Vale asks: help with shade pole at ash path,shared_with_boundary,True,True,True,True,True
2481,138,lichen_bridge,Sol,signal bell,meal room,Sol asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
2482,138,orchid_engine,Bea,orchid lamp,engine ring,Bea asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
2483,138,moss_ward,Fay,rain jar,blanket room,Fay asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
2484,139,cinder_garden,Juno,cool bowl,seed shelf,Juno asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
2485,139,lichen_bridge,Luma,rope kit,signal post,Luma asks: help with rope kit at signal post,shared_with_boundary,True,True,True,True,True
2486,139,orchid_engine,Dax,gear cloth,orchid bay,Dax asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
2487,139,moss_ward,Tala,root ledger,rain gate,Tala asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
2488,139,glass_harbor,Nia,brass lantern,net room,Nia asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
2489,139,cinder_garden,Pax,seed tray,shade tent,Pax asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
2490,139,lichen_bridge,Rin,meal ledger,rope bridge,Rin asks: help with meal ledger at rope bridge,shared_with_boundary,True,True,True,True,True
2491,139,orchid_engine,Eli,valve key,gear wash,Eli asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
2492,139,moss_ward,Ari,dry cloak,root alcove,Ari asks: help with dry cloak at root alcove,resident_owned,False,True,True,True,True
2493,139,glass_harbor,Oren,tea kettle,lamp pier,Oren asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
2494,139,cinder_garden,Vale,shade pole,ash path,Vale asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
2495,139,lichen_bridge,Sol,signal bell,meal room,Sol asks: help with signal bell at meal room,shared_with_boundary,True,True,True,True,True
2496,139,orchid_engine,Bea,orchid lamp,engine ring,Bea asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
2497,139,moss_ward,Fay,rain jar,blanket room,Fay asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
2498,139,glass_harbor,Puck,net spool,fog rail,Puck asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
2499,139,cinder_garden,Wren,cool bowl,seed shelf,Wren asks: help with cool bowl at seed shelf,resident_owned,False,True,True,True,True
2500,139,lichen_bridge,Kio,rope kit,signal post,Kio asks: help with rope kit at signal post,shared_with_boundary,True,True,True,True,True
2501,139,orchid_engine,Cai,gear cloth,orchid bay,Cai asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
2502,140,glass_harbor,Nia,brass lantern,net room,Nia asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
2503,140,cinder_garden,Pax,seed tray,shade tent,Pax asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
2504,140,lichen_bridge,Rin,meal ledger,rope bridge,Rin asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
2505,140,orchid_engine,Eli,valve key,gear wash,Eli asks: help with valve key at gear wash,shared_with_boundary,True,True,True,True,True
2506,140,moss_ward,Ari,dry cloak,root alcove,Ari asks: help with dry cloak at root alcove,resident_owned,False,True,True,True,True
2507,140,glass_harbor,Oren,tea kettle,lamp pier,Oren asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
2508,140,cinder_garden,Vale,shade pole,ash path,Vale asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
2509,140,lichen_bridge,Sol,signal bell,meal room,Sol asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
2510,140,orchid_engine,Bea,orchid lamp,engine ring,Bea asks: help with orchid lamp at engine ring,shared_with_boundary,True,True,True,True,True
2511,140,moss_ward,Fay,rain jar,blanket room,Fay asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
2512,140,glass_harbor,Puck,net spool,fog rail,Puck asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
2513,140,cinder_garden,Wren,cool bowl,seed shelf,Wren asks: help with cool bowl at seed shelf,resident_owned,False,True,True,True,True
2514,140,lichen_bridge,Kio,rope kit,signal post,Kio asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
2515,140,orchid_engine,Cai,gear cloth,orchid bay,Cai asks: help with gear cloth at orchid bay,shared_with_boundary,True,True,True,True,True
2516,140,moss_ward,Milo,root ledger,rain gate,Milo asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
2517,140,glass_harbor,Sera,brass lantern,net room,Sera asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
2518,140,cinder_garden,Juno,seed tray,shade tent,Juno asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
2519,140,lichen_bridge,Luma,meal ledger,rope bridge,Luma asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
2520,141,moss_ward,Ari,dry cloak,root alcove,Ari asks: help with dry cloak at root alcove,shared_with_boundary,True,True,True,True,True
2521,141,glass_harbor,Oren,tea kettle,lamp pier,Oren asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
2522,141,cinder_garden,Vale,shade pole,ash path,Vale asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
2523,141,lichen_bridge,Sol,signal bell,meal room,Sol asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
2524,141,orchid_engine,Bea,orchid lamp,engine ring,Bea asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
2525,141,moss_ward,Fay,rain jar,blanket room,Fay asks: help with rain jar at blanket room,shared_with_boundary,True,True,True,True,True
2526,141,glass_harbor,Puck,net spool,fog rail,Puck asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
2527,141,cinder_garden,Wren,cool bowl,seed shelf,Wren asks: help with cool bowl at seed shelf,resident_owned,False,True,True,True,True
2528,141,lichen_bridge,Kio,rope kit,signal post,Kio asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
2529,141,orchid_engine,Cai,gear cloth,orchid bay,Cai asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
2530,141,moss_ward,Milo,root ledger,rain gate,Milo asks: help with root ledger at rain gate,shared_with_boundary,True,True,True,True,True
2531,141,glass_harbor,Sera,brass lantern,net room,Sera asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
2532,141,cinder_garden,Juno,seed tray,shade tent,Juno asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
2533,141,lichen_bridge,Luma,meal ledger,rope bridge,Luma asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
2534,141,orchid_engine,Dax,valve key,gear wash,Dax asks: help with valve key at gear wash,resident_owned,False,True,True,True,True
2535,141,moss_ward,Tala,dry cloak,root alcove,Tala asks: help with dry cloak at root alcove,shared_with_boundary,True,True,True,True,True
2536,141,glass_harbor,Nia,tea kettle,lamp pier,Nia asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
2537,141,cinder_garden,Pax,shade pole,ash path,Pax asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
2538,142,orchid_engine,Bea,orchid lamp,engine ring,Bea asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
2539,142,moss_ward,Fay,rain jar,blanket room,Fay asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
2540,142,glass_harbor,Puck,net spool,fog rail,Puck asks: help with net spool at fog rail,shared_with_boundary,True,True,True,True,True
2541,142,cinder_garden,Wren,cool bowl,seed shelf,Wren asks: help with cool bowl at seed shelf,resident_owned,False,True,True,True,True
2542,142,lichen_bridge,Kio,rope kit,signal post,Kio asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
2543,142,orchid_engine,Cai,gear cloth,orchid bay,Cai asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
2544,142,moss_ward,Milo,root ledger,rain gate,Milo asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
2545,142,glass_harbor,Sera,brass lantern,net room,Sera asks: help with brass lantern at net room,shared_with_boundary,True,True,True,True,True
2546,142,cinder_garden,Juno,seed tray,shade tent,Juno asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
2547,142,lichen_bridge,Luma,meal ledger,rope bridge,Luma asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
2548,142,orchid_engine,Dax,valve key,gear wash,Dax asks: help with valve key at gear wash,resident_owned,False,True,True,True,True
2549,142,moss_ward,Tala,dry cloak,root alcove,Tala asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
2550,142,glass_harbor,Nia,tea kettle,lamp pier,Nia asks: help with tea kettle at lamp pier,shared_with_boundary,True,True,True,True,True
2551,142,cinder_garden,Pax,shade pole,ash path,Pax asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
2552,142,lichen_bridge,Rin,signal bell,meal room,Rin asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
2553,142,orchid_engine,Eli,orchid lamp,engine ring,Eli asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
2554,142,moss_ward,Ari,rain jar,blanket room,Ari asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
2555,142,glass_harbor,Oren,net spool,fog rail,Oren asks: help with net spool at fog rail,shared_with_boundary,True,True,True,True,True
2556,143,lichen_bridge,Kio,rope kit,signal post,Kio asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
2557,143,orchid_engine,Cai,gear cloth,orchid bay,Cai asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
2558,143,moss_ward,Milo,root ledger,rain gate,Milo asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
2559,143,glass_harbor,Sera,brass lantern,net room,Sera asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
2560,143,cinder_garden,Juno,seed tray,shade tent,Juno asks: help with seed tray at shade tent,shared_with_boundary,True,True,True,True,True
2561,143,lichen_bridge,Luma,meal ledger,rope bridge,Luma asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
2562,143,orchid_engine,Dax,valve key,gear wash,Dax asks: help with valve key at gear wash,resident_owned,False,True,True,True,True
2563,143,moss_ward,Tala,dry cloak,root alcove,Tala asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
2564,143,glass_harbor,Nia,tea kettle,lamp pier,Nia asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
2565,143,cinder_garden,Pax,shade pole,ash path,Pax asks: help with shade pole at ash path,shared_with_boundary,True,True,True,True,True
2566,143,lichen_bridge,Rin,signal bell,meal room,Rin asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
2567,143,orchid_engine,Eli,orchid lamp,engine ring,Eli asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
2568,143,moss_ward,Ari,rain jar,blanket room,Ari asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
2569,143,glass_harbor,Oren,net spool,fog rail,Oren asks: help with net spool at fog rail,resident_owned,False,True,True,True,True
2570,143,cinder_garden,Vale,cool bowl,seed shelf,Vale asks: help with cool bowl at seed shelf,shared_with_boundary,True,True,True,True,True
2571,143,lichen_bridge,Sol,rope kit,signal post,Sol asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
2572,143,orchid_engine,Bea,gear cloth,orchid bay,Bea asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
2573,143,moss_ward,Fay,root ledger,rain gate,Fay asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
2574,144,cinder_garden,Juno,seed tray,shade tent,Juno asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
2575,144,lichen_bridge,Luma,meal ledger,rope bridge,Luma asks: help with meal ledger at rope bridge,shared_with_boundary,True,True,True,True,True
2576,144,orchid_engine,Dax,valve key,gear wash,Dax asks: help with valve key at gear wash,resident_owned,False,True,True,True,True
2577,144,moss_ward,Tala,dry cloak,root alcove,Tala asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
