tick_id,day,settlement_id,resident_id,avatar_choice,trust_before,trust_after,curiosity_before,curiosity_after,guardedness_before,guardedness_after,history_hash_before,history_hash_after,changed_trust_without_erasing_history,private_workspace_not_dumped
2349,131,cinder_garden,Pax,ask_custom_reason,0.94,0.938,0.9,0.9,0.118,0.118,7aaf3fbf4e544eb2,7aaf3fbf4e544eb2,True,True
2350,131,lichen_bridge,Rin,interrupt_protocol,0.928,0.918,0.9,0.894,0.274,0.274,388e92d00e41b2c9,388e92d00e41b2c9,True,True
2351,131,orchid_engine,Eli,wait_for_resident_lead,0.94,0.938,0.9,0.9,0.04,0.04,1d953a61847f96f4,1d953a61847f96f4,True,True
2352,131,moss_ward,Ari,observe_before_speaking,0.94,0.938,0.9,0.9,0.108,0.108,19408813d47cba7f,19408813d47cba7f,True,True
2353,131,glass_harbor,Oren,offer_greeting,0.94,0.938,0.9,0.9,0.122,0.122,0bdc2a2180500c96,0bdc2a2180500c96,True,True
2354,131,cinder_garden,Vale,ask_translation,0.922,0.932,0.894,0.9,0.046,0.046,7aaf3fbf4e544eb2,7aaf3fbf4e544eb2,True,True
2355,131,lichen_bridge,Sol,repeat_local_phrase,0.846,0.848,0.9,0.9,0.408,0.408,388e92d00e41b2c9,388e92d00e41b2c9,True,True
2356,131,orchid_engine,Bea,offer_trade_good,0.94,0.938,0.9,0.9,0.126,0.126,1d953a61847f96f4,1d953a61847f96f4,True,True
2357,131,moss_ward,Fay,touch_restricted_object,0.904,0.886,0.894,0.888,0.164,0.164,19408813d47cba7f,19408813d47cba7f,True,True
2358,132,cinder_garden,Juno,wait_for_resident_lead,0.912,0.914,0.9,0.9,0.104,0.104,42624091b7ce3cf0,42624091b7ce3cf0,True,True
2359,132,lichen_bridge,Luma,observe_before_speaking,0.94,0.938,0.9,0.9,0.104,0.104,f885bb691796b773,f885bb691796b773,True,True
2360,132,orchid_engine,Dax,offer_greeting,0.94,0.938,0.9,0.9,0.04,0.04,96e6ec349048afa4,96e6ec349048afa4,True,True
2361,132,moss_ward,Tala,ask_translation,0.894,0.904,0.888,0.9,0.282,0.282,3b980105c6fcf1e1,3b980105c6fcf1e1,True,True
2362,132,glass_harbor,Nia,repeat_local_phrase,0.94,0.938,0.9,0.9,0.104,0.104,549807375e7467e4,549807375e7467e4,True,True
2363,132,cinder_garden,Pax,offer_trade_good,0.94,0.938,0.9,0.9,0.118,0.118,42624091b7ce3cf0,42624091b7ce3cf0,True,True
2364,132,lichen_bridge,Rin,touch_restricted_object,0.906,0.888,0.894,0.888,0.312,0.312,f885bb691796b773,f885bb691796b773,True,True
2365,132,orchid_engine,Eli,step_back,0.94,0.938,0.9,0.9,0.04,0.04,96e6ec349048afa4,96e6ec349048afa4,True,True
2366,132,moss_ward,Ari,ask_custom_reason,0.94,0.938,0.9,0.9,0.1,0.1,3b980105c6fcf1e1,3b980105c6fcf1e1,True,True
2367,132,glass_harbor,Oren,interrupt_protocol,0.926,0.916,0.9,0.894,0.14,0.14,549807375e7467e4,549807375e7467e4,True,True
2368,132,cinder_garden,Vale,wait_for_resident_lead,0.94,0.938,0.9,0.9,0.04,0.04,42624091b7ce3cf0,42624091b7ce3cf0,True,True
2369,132,lichen_bridge,Sol,observe_before_speaking,0.858,0.868,0.9,0.9,0.39,0.39,f885bb691796b773,f885bb691796b773,True,True
2370,132,orchid_engine,Bea,offer_greeting,0.94,0.938,0.9,0.9,0.122,0.122,96e6ec349048afa4,96e6ec349048afa4,True,True
2371,132,moss_ward,Fay,ask_translation,0.892,0.902,0.888,0.9,0.152,0.152,3b980105c6fcf1e1,3b980105c6fcf1e1,True,True
2372,132,glass_harbor,Puck,repeat_local_phrase,0.856,0.858,0.9,0.9,0.408,0.408,549807375e7467e4,549807375e7467e4,True,True
2373,132,cinder_garden,Wren,offer_trade_good,0.812,0.814,0.9,0.9,0.386,0.386,42624091b7ce3cf0,42624091b7ce3cf0,True,True
2374,132,lichen_bridge,Kio,touch_restricted_object,0.904,0.886,0.894,0.888,0.182,0.182,f885bb691796b773,f885bb691796b773,True,True
2375,132,orchid_engine,Cai,step_back,0.924,0.934,0.9,0.9,0.098,0.098,96e6ec349048afa4,96e6ec349048afa4,True,True
2376,133,glass_harbor,Nia,observe_before_speaking,0.94,0.938,0.9,0.9,0.086,0.086,38d70b50f3badd34,38d70b50f3badd34,True,True
2377,133,cinder_garden,Pax,offer_greeting,0.94,0.938,0.9,0.9,0.114,0.114,0b784e24e34beef3,0b784e24e34beef3,True,True
2378,133,lichen_bridge,Rin,ask_translation,0.894,0.904,0.888,0.9,0.3,0.3,4a30c002c6e53fa4,4a30c002c6e53fa4,True,True
2379,133,orchid_engine,Eli,repeat_local_phrase,0.94,0.938,0.9,0.9,0.04,0.04,bdaca45a399459e2,bdaca45a399459e2,True,True
2380,133,moss_ward,Ari,offer_trade_good,0.94,0.938,0.9,0.9,0.1,0.1,304ef3328c1540b7,304ef3328c1540b7,True,True
2381,133,glass_harbor,Oren,touch_restricted_object,0.904,0.886,0.894,0.888,0.178,0.178,38d70b50f3badd34,38d70b50f3badd34,True,True
2382,133,cinder_garden,Vale,step_back,0.94,0.938,0.9,0.9,0.04,0.04,0b784e24e34beef3,0b784e24e34beef3,True,True
2383,133,lichen_bridge,Sol,ask_custom_reason,0.87,0.88,0.9,0.9,0.382,0.382,4a30c002c6e53fa4,4a30c002c6e53fa4,True,True
2384,133,orchid_engine,Bea,interrupt_protocol,0.926,0.916,0.9,0.894,0.14,0.14,bdaca45a399459e2,bdaca45a399459e2,True,True
2385,133,moss_ward,Fay,wait_for_resident_lead,0.912,0.914,0.9,0.9,0.142,0.142,304ef3328c1540b7,304ef3328c1540b7,True,True
2386,133,glass_harbor,Puck,observe_before_speaking,0.868,0.878,0.9,0.9,0.39,0.39,38d70b50f3badd34,38d70b50f3badd34,True,True
2387,133,cinder_garden,Wren,offer_greeting,0.82,0.822,0.9,0.9,0.382,0.382,0b784e24e34beef3,0b784e24e34beef3,True,True
2388,133,lichen_bridge,Kio,ask_translation,0.892,0.902,0.888,0.9,0.17,0.17,4a30c002c6e53fa4,4a30c002c6e53fa4,True,True
2389,133,orchid_engine,Cai,repeat_local_phrase,0.94,0.938,0.9,0.9,0.094,0.094,bdaca45a399459e2,bdaca45a399459e2,True,True
2390,133,moss_ward,Milo,offer_trade_good,0.852,0.854,0.9,0.9,0.368,0.368,304ef3328c1540b7,304ef3328c1540b7,True,True
2391,133,glass_harbor,Sera,touch_restricted_object,0.926,0.908,0.9,0.894,0.078,0.078,38d70b50f3badd34,38d70b50f3badd34,True,True
2392,133,cinder_garden,Juno,step_back,0.924,0.934,0.9,0.9,0.086,0.086,0b784e24e34beef3,0b784e24e34beef3,True,True
2393,133,lichen_bridge,Luma,ask_custom_reason,0.94,0.938,0.9,0.9,0.096,0.096,4a30c002c6e53fa4,4a30c002c6e53fa4,True,True
2394,134,moss_ward,Ari,offer_greeting,0.94,0.938,0.9,0.9,0.096,0.096,50d242f8586a6078,50d242f8586a6078,True,True
2395,134,glass_harbor,Oren,ask_translation,0.892,0.902,0.888,0.9,0.166,0.166,10efbb0a76f2346c,10efbb0a76f2346c,True,True
2396,134,cinder_garden,Vale,repeat_local_phrase,0.94,0.938,0.9,0.9,0.04,0.04,61900d46b08fe012,61900d46b08fe012,True,True
2397,134,lichen_bridge,Sol,offer_trade_good,0.882,0.884,0.9,0.9,0.382,0.382,aa59a142cd214a61,aa59a142cd214a61,True,True
2398,134,orchid_engine,Bea,touch_restricted_object,0.904,0.886,0.894,0.888,0.178,0.178,ae38f90e039f45f0,ae38f90e039f45f0,True,True
2399,134,moss_ward,Fay,step_back,0.924,0.934,0.9,0.9,0.124,0.124,50d242f8586a6078,50d242f8586a6078,True,True
2400,134,glass_harbor,Puck,ask_custom_reason,0.88,0.89,0.9,0.9,0.382,0.382,10efbb0a76f2346c,10efbb0a76f2346c,True,True
2401,134,cinder_garden,Wren,interrupt_protocol,0.81,0.8,0.9,0.894,0.4,0.4,61900d46b08fe012,61900d46b08fe012,True,True
2402,134,lichen_bridge,Kio,wait_for_resident_lead,0.912,0.914,0.9,0.9,0.16,0.16,aa59a142cd214a61,aa59a142cd214a61,True,True
2403,134,orchid_engine,Cai,observe_before_speaking,0.94,0.938,0.9,0.9,0.076,0.076,ae38f90e039f45f0,ae38f90e039f45f0,True,True
2404,134,moss_ward,Milo,offer_greeting,0.86,0.862,0.9,0.9,0.364,0.364,50d242f8586a6078,50d242f8586a6078,True,True
2405,134,glass_harbor,Sera,ask_translation,0.914,0.924,0.894,0.9,0.066,0.066,10efbb0a76f2346c,10efbb0a76f2346c,True,True
2406,134,cinder_garden,Juno,repeat_local_phrase,0.94,0.938,0.9,0.9,0.082,0.082,61900d46b08fe012,61900d46b08fe012,True,True
2407,134,lichen_bridge,Luma,offer_trade_good,0.94,0.938,0.9,0.9,0.096,0.096,aa59a142cd214a61,aa59a142cd214a61,True,True
2408,134,orchid_engine,Dax,touch_restricted_object,0.926,0.908,0.9,0.894,0.078,0.078,ae38f90e039f45f0,ae38f90e039f45f0,True,True
2409,134,moss_ward,Tala,step_back,0.914,0.924,0.9,0.9,0.264,0.264,50d242f8586a6078,50d242f8586a6078,True,True
2410,134,glass_harbor,Nia,ask_custom_reason,0.94,0.938,0.9,0.9,0.078,0.078,10efbb0a76f2346c,10efbb0a76f2346c,True,True
2411,134,cinder_garden,Pax,interrupt_protocol,0.926,0.916,0.9,0.894,0.132,0.132,61900d46b08fe012,61900d46b08fe012,True,True
2412,135,orchid_engine,Bea,ask_translation,0.892,0.902,0.888,0.9,0.166,0.166,3a1c0079b1d9c582,3a1c0079b1d9c582,True,True
2413,135,moss_ward,Fay,repeat_local_phrase,0.94,0.938,0.9,0.9,0.12,0.12,be40ef570dd7afb5,be40ef570dd7afb5,True,True
2414,135,glass_harbor,Puck,offer_trade_good,0.892,0.894,0.9,0.9,0.382,0.382,0f9562e32a0a4681,0f9562e32a0a4681,True,True
2415,135,cinder_garden,Wren,touch_restricted_object,0.788,0.77,0.894,0.888,0.438,0.438,b6bfed61f0e10658,b6bfed61f0e10658,True,True
2416,135,lichen_bridge,Kio,step_back,0.924,0.934,0.9,0.9,0.142,0.142,f43a81440b0513a8,f43a81440b0513a8,True,True
2417,135,orchid_engine,Cai,ask_custom_reason,0.94,0.938,0.9,0.9,0.068,0.068,3a1c0079b1d9c582,3a1c0079b1d9c582,True,True
2418,135,moss_ward,Milo,interrupt_protocol,0.85,0.84,0.9,0.894,0.382,0.382,be40ef570dd7afb5,be40ef570dd7afb5,True,True
2419,135,glass_harbor,Sera,wait_for_resident_lead,0.934,0.936,0.9,0.9,0.056,0.056,0f9562e32a0a4681,0f9562e32a0a4681,True,True
2420,135,cinder_garden,Juno,observe_before_speaking,0.94,0.938,0.9,0.9,0.064,0.064,b6bfed61f0e10658,b6bfed61f0e10658,True,True
2421,135,lichen_bridge,Luma,offer_greeting,0.94,0.938,0.9,0.9,0.092,0.092,f43a81440b0513a8,f43a81440b0513a8,True,True
2422,135,orchid_engine,Dax,ask_translation,0.914,0.924,0.894,0.9,0.066,0.066,3a1c0079b1d9c582,3a1c0079b1d9c582,True,True
2423,135,moss_ward,Tala,repeat_local_phrase,0.93,0.932,0.9,0.9,0.26,0.26,be40ef570dd7afb5,be40ef570dd7afb5,True,True
2424,135,glass_harbor,Nia,offer_trade_good,0.94,0.938,0.9,0.9,0.078,0.078,0f9562e32a0a4681,0f9562e32a0a4681,True,True
2425,135,cinder_garden,Pax,touch_restricted_object,0.904,0.886,0.894,0.888,0.17,0.17,b6bfed61f0e10658,b6bfed61f0e10658,True,True
2426,135,lichen_bridge,Rin,step_back,0.914,0.924,0.9,0.9,0.282,0.282,f43a81440b0513a8,f43a81440b0513a8,True,True
2427,135,orchid_engine,Eli,ask_custom_reason,0.94,0.938,0.9,0.9,0.04,0.04,3a1c0079b1d9c582,3a1c0079b1d9c582,True,True
2428,135,moss_ward,Ari,interrupt_protocol,0.926,0.916,0.9,0.894,0.114,0.114,be40ef570dd7afb5,be40ef570dd7afb5,True,True
2429,135,glass_harbor,Oren,wait_for_resident_lead,0.912,0.914,0.9,0.9,0.156,0.156,0f9562e32a0a4681,0f9562e32a0a4681,True,True
2430,136,lichen_bridge,Kio,repeat_local_phrase,0.94,0.938,0.9,0.9,0.138,0.138,8e83bbc5863ec43e,8e83bbc5863ec43e,True,True
2431,136,orchid_engine,Cai,offer_trade_good,0.94,0.938,0.9,0.9,0.068,0.068,c49d6a6d10d7078e,c49d6a6d10d7078e,True,True
2432,136,moss_ward,Milo,touch_restricted_object,0.828,0.81,0.894,0.888,0.42,0.42,3cfb7da5f12ed6d6,3cfb7da5f12ed6d6,True,True
2433,136,glass_harbor,Sera,step_back,0.94,0.938,0.9,0.9,0.04,0.04,4be4fc4802671b3f,4be4fc4802671b3f,True,True
2434,136,cinder_garden,Juno,ask_custom_reason,0.94,0.938,0.9,0.9,0.056,0.056,7e7c9d17b3db0ccb,7e7c9d17b3db0ccb,True,True
2435,136,lichen_bridge,Luma,interrupt_protocol,0.926,0.916,0.9,0.894,0.11,0.11,8e83bbc5863ec43e,8e83bbc5863ec43e,True,True
2436,136,orchid_engine,Dax,wait_for_resident_lead,0.934,0.936,0.9,0.9,0.056,0.056,c49d6a6d10d7078e,c49d6a6d10d7078e,True,True
2437,136,moss_ward,Tala,observe_before_speaking,0.94,0.94,0.9,0.9,0.242,0.242,3cfb7da5f12ed6d6,3cfb7da5f12ed6d6,False,True
2438,136,glass_harbor,Nia,offer_greeting,0.94,0.938,0.9,0.9,0.074,0.074,4be4fc4802671b3f,4be4fc4802671b3f,True,True
2439,136,cinder_garden,Pax,ask_translation,0.892,0.902,0.888,0.9,0.158,0.158,7e7c9d17b3db0ccb,7e7c9d17b3db0ccb,True,True
2440,136,lichen_bridge,Rin,repeat_local_phrase,0.93,0.932,0.9,0.9,0.278,0.278,8e83bbc5863ec43e,8e83bbc5863ec43e,True,True
2441,136,orchid_engine,Eli,offer_trade_good,0.94,0.938,0.9,0.9,0.04,0.04,c49d6a6d10d7078e,c49d6a6d10d7078e,True,True
2442,136,moss_ward,Ari,touch_restricted_object,0.904,0.886,0.894,0.888,0.152,0.152,3cfb7da5f12ed6d6,3cfb7da5f12ed6d6,True,True
2443,136,glass_harbor,Oren,step_back,0.924,0.934,0.9,0.9,0.138,0.138,4be4fc4802671b3f,4be4fc4802671b3f,True,True
2444,136,cinder_garden,Vale,ask_custom_reason,0.94,0.938,0.9,0.9,0.04,0.04,7e7c9d17b3db0ccb,7e7c9d17b3db0ccb,True,True
2445,136,lichen_bridge,Sol,interrupt_protocol,0.872,0.862,0.9,0.894,0.4,0.4,8e83bbc5863ec43e,8e83bbc5863ec43e,True,True
2446,136,orchid_engine,Bea,wait_for_resident_lead,0.912,0.914,0.9,0.9,0.156,0.156,c49d6a6d10d7078e,c49d6a6d10d7078e,True,True
2447,136,moss_ward,Fay,observe_before_speaking,0.94,0.938,0.9,0.9,0.102,0.102,3cfb7da5f12ed6d6,3cfb7da5f12ed6d6,True,True
2448,137,cinder_garden,Juno,offer_trade_good,0.94,0.938,0.9,0.9,0.056,0.056,e0246c838d7a653f,e0246c838d7a653f,True,True
2449,137,lichen_bridge,Luma,touch_restricted_object,0.904,0.886,0.894,0.888,0.148,0.148,cfd5008f3f6b2888,cfd5008f3f6b2888,True,True
2450,137,orchid_engine,Dax,step_back,0.94,0.938,0.9,0.9,0.04,0.04,b3e248b474a0dfd6,b3e248b474a0dfd6,True,True
2451,137,moss_ward,Tala,ask_custom_reason,0.94,0.94,0.9,0.9,0.234,0.234,794988766f3882c4,794988766f3882c4,False,True
2452,137,glass_harbor,Nia,interrupt_protocol,0.926,0.916,0.9,0.894,0.092,0.092,a17923c4431b3f46,a17923c4431b3f46,True,True
2453,137,cinder_garden,Pax,wait_for_resident_lead,0.912,0.914,0.9,0.9,0.148,0.148,e0246c838d7a653f,e0246c838d7a653f,True,True
2454,137,lichen_bridge,Rin,observe_before_speaking,0.94,0.94,0.9,0.9,0.26,0.26,cfd5008f3f6b2888,cfd5008f3f6b2888,False,True
2455,137,orchid_engine,Eli,offer_greeting,0.94,0.938,0.9,0.9,0.04,0.04,b3e248b474a0dfd6,b3e248b474a0dfd6,True,True
2456,137,moss_ward,Ari,ask_translation,0.892,0.902,0.888,0.9,0.14,0.14,794988766f3882c4,794988766f3882c4,True,True
2457,137,glass_harbor,Oren,repeat_local_phrase,0.94,0.938,0.9,0.9,0.134,0.134,a17923c4431b3f46,a17923c4431b3f46,True,True
2458,137,cinder_garden,Vale,offer_trade_good,0.94,0.938,0.9,0.9,0.04,0.04,e0246c838d7a653f,e0246c838d7a653f,True,True
2459,137,lichen_bridge,Sol,touch_restricted_object,0.85,0.832,0.894,0.888,0.438,0.438,cfd5008f3f6b2888,cfd5008f3f6b2888,True,True
2460,137,orchid_engine,Bea,step_back,0.924,0.934,0.9,0.9,0.138,0.138,b3e248b474a0dfd6,b3e248b474a0dfd6,True,True
2461,137,moss_ward,Fay,ask_custom_reason,0.94,0.938,0.9,0.9,0.094,0.094,794988766f3882c4,794988766f3882c4,True,True
2462,137,glass_harbor,Puck,interrupt_protocol,0.882,0.872,0.9,0.894,0.4,0.4,a17923c4431b3f46,a17923c4431b3f46,True,True
2463,137,cinder_garden,Wren,wait_for_resident_lead,0.78,0.782,0.888,0.894,0.428,0.428,e0246c838d7a653f,e0246c838d7a653f,True,True
2464,137,lichen_bridge,Kio,observe_before_speaking,0.94,0.938,0.9,0.9,0.12,0.12,cfd5008f3f6b2888,cfd5008f3f6b2888,True,True
2465,137,orchid_engine,Cai,offer_greeting,0.94,0.938,0.9,0.9,0.064,0.064,b3e248b474a0dfd6,b3e248b474a0dfd6,True,True
2466,138,glass_harbor,Nia,touch_restricted_object,0.904,0.886,0.894,0.888,0.13,0.13,ddc18cc09f3e27a1,ddc18cc09f3e27a1,True,True
2467,138,cinder_garden,Pax,step_back,0.924,0.934,0.9,0.9,0.13,0.13,1617c4ccf2101fbf,1617c4ccf2101fbf,True,True
2468,138,lichen_bridge,Rin,ask_custom_reason,0.94,0.94,0.9,0.9,0.252,0.252,75e911b9179e2fcf,75e911b9179e2fcf,False,True
2469,138,orchid_engine,Eli,interrupt_protocol,0.926,0.916,0.9,0.894,0.058,0.058,c2b2f4aa12854086,c2b2f4aa12854086,True,True
2470,138,moss_ward,Ari,wait_for_resident_lead,0.912,0.914,0.9,0.9,0.13,0.13,7c021000fe31a910,7c021000fe31a910,True,True
2471,138,glass_harbor,Oren,observe_before_speaking,0.94,0.938,0.9,0.9,0.116,0.116,ddc18cc09f3e27a1,ddc18cc09f3e27a1,True,True
2472,138,cinder_garden,Vale,offer_greeting,0.94,0.938,0.9,0.9,0.04,0.04,1617c4ccf2101fbf,1617c4ccf2101fbf,True,True
2473,138,lichen_bridge,Sol,ask_translation,0.838,0.848,0.888,0.9,0.426,0.426,75e911b9179e2fcf,75e911b9179e2fcf,True,True
2474,138,orchid_engine,Bea,repeat_local_phrase,0.94,0.938,0.9,0.9,0.134,0.134,c2b2f4aa12854086,c2b2f4aa12854086,True,True
2475,138,moss_ward,Fay,offer_trade_good,0.94,0.938,0.9,0.9,0.094,0.094,7c021000fe31a910,7c021000fe31a910,True,True
2476,138,glass_harbor,Puck,touch_restricted_object,0.86,0.842,0.894,0.888,0.438,0.438,ddc18cc09f3e27a1,ddc18cc09f3e27a1,True,True
2477,138,cinder_garden,Wren,step_back,0.792,0.802,0.894,0.9,0.41,0.41,1617c4ccf2101fbf,1617c4ccf2101fbf,True,True
2478,138,lichen_bridge,Kio,ask_custom_reason,0.94,0.938,0.9,0.9,0.112,0.112,75e911b9179e2fcf,75e911b9179e2fcf,True,True
2479,138,orchid_engine,Cai,interrupt_protocol,0.926,0.916,0.9,0.894,0.082,0.082,c2b2f4aa12854086,c2b2f4aa12854086,True,True
2480,138,moss_ward,Milo,wait_for_resident_lead,0.82,0.822,0.888,0.894,0.41,0.41,7c021000fe31a910,7c021000fe31a910,True,True
2481,138,glass_harbor,Sera,observe_before_speaking,0.94,0.938,0.9,0.9,0.04,0.04,ddc18cc09f3e27a1,ddc18cc09f3e27a1,True,True
2482,138,cinder_garden,Juno,offer_greeting,0.94,0.938,0.9,0.9,0.052,0.052,1617c4ccf2101fbf,1617c4ccf2101fbf,True,True
2483,138,lichen_bridge,Luma,ask_translation,0.892,0.902,0.888,0.9,0.136,0.136,75e911b9179e2fcf,75e911b9179e2fcf,True,True
2484,139,moss_ward,Ari,step_back,0.924,0.934,0.9,0.9,0.112,0.112,c0f99d1ee2fe4dcd,c0f99d1ee2fe4dcd,True,True
2485,139,glass_harbor,Oren,ask_custom_reason,0.94,0.938,0.9,0.9,0.108,0.108,7225e7b2e39076c0,7225e7b2e39076c0,True,True
2486,139,cinder_garden,Vale,interrupt_protocol,0.926,0.916,0.9,0.894,0.058,0.058,5ebbc5fee8672e44,5ebbc5fee8672e44,True,True
2487,139,lichen_bridge,Sol,wait_for_resident_lead,0.858,0.86,0.9,0.9,0.416,0.416,00ac79dd7cf9af01,00ac79dd7cf9af01,True,True
2488,139,orchid_engine,Bea,observe_before_speaking,0.94,0.938,0.9,0.9,0.116,0.116,d27d84eeb22fe980,d27d84eeb22fe980,True,True
2489,139,moss_ward,Fay,offer_greeting,0.94,0.938,0.9,0.9,0.09,0.09,c0f99d1ee2fe4dcd,c0f99d1ee2fe4dcd,True,True
2490,139,glass_harbor,Puck,ask_translation,0.848,0.858,0.888,0.9,0.426,0.426,7225e7b2e39076c0,7225e7b2e39076c0,True,True
2491,139,cinder_garden,Wren,repeat_local_phrase,0.808,0.81,0.9,0.9,0.406,0.406,5ebbc5fee8672e44,5ebbc5fee8672e44,True,True
2492,139,lichen_bridge,Kio,offer_trade_good,0.94,0.938,0.9,0.9,0.112,0.112,00ac79dd7cf9af01,00ac79dd7cf9af01,True,True
2493,139,orchid_engine,Cai,touch_restricted_object,0.904,0.886,0.894,0.888,0.12,0.12,d27d84eeb22fe980,d27d84eeb22fe980,True,True
2494,139,moss_ward,Milo,step_back,0.832,0.842,0.894,0.9,0.392,0.392,c0f99d1ee2fe4dcd,c0f99d1ee2fe4dcd,True,True
2495,139,glass_harbor,Sera,ask_custom_reason,0.94,0.938,0.9,0.9,0.04,0.04,7225e7b2e39076c0,7225e7b2e39076c0,True,True
2496,139,cinder_garden,Juno,interrupt_protocol,0.926,0.916,0.9,0.894,0.07,0.07,5ebbc5fee8672e44,5ebbc5fee8672e44,True,True
2497,139,lichen_bridge,Luma,wait_for_resident_lead,0.912,0.914,0.9,0.9,0.126,0.126,00ac79dd7cf9af01,00ac79dd7cf9af01,True,True
2498,139,orchid_engine,Dax,observe_before_speaking,0.94,0.938,0.9,0.9,0.04,0.04,d27d84eeb22fe980,d27d84eeb22fe980,True,True
2499,139,moss_ward,Tala,offer_greeting,0.94,0.94,0.9,0.9,0.23,0.23,c0f99d1ee2fe4dcd,c0f99d1ee2fe4dcd,False,True
2500,139,glass_harbor,Nia,ask_translation,0.892,0.902,0.888,0.9,0.118,0.118,7225e7b2e39076c0,7225e7b2e39076c0,True,True
2501,139,cinder_garden,Pax,repeat_local_phrase,0.94,0.938,0.9,0.9,0.126,0.126,5ebbc5fee8672e44,5ebbc5fee8672e44,True,True
2502,140,orchid_engine,Bea,ask_custom_reason,0.94,0.938,0.9,0.9,0.108,0.108,d3db750f302a0aeb,d3db750f302a0aeb,True,True
2503,140,moss_ward,Fay,interrupt_protocol,0.926,0.916,0.9,0.894,0.108,0.108,9306f5502dbdfd94,9306f5502dbdfd94,True,True
2504,140,glass_harbor,Puck,wait_for_resident_lead,0.868,0.87,0.9,0.9,0.416,0.416,1235403b8508df00,1235403b8508df00,True,True
2505,140,cinder_garden,Wren,observe_before_speaking,0.82,0.83,0.9,0.9,0.388,0.388,a9065a5b12259a0d,a9065a5b12259a0d,True,True
2506,140,lichen_bridge,Kio,offer_greeting,0.94,0.938,0.9,0.9,0.108,0.108,e7d5fb7680e3f706,e7d5fb7680e3f706,True,True
2507,140,orchid_engine,Cai,ask_translation,0.892,0.902,0.888,0.9,0.108,0.108,d3db750f302a0aeb,d3db750f302a0aeb,True,True
2508,140,moss_ward,Milo,repeat_local_phrase,0.848,0.85,0.9,0.9,0.388,0.388,9306f5502dbdfd94,9306f5502dbdfd94,True,True
2509,140,glass_harbor,Sera,offer_trade_good,0.94,0.938,0.9,0.9,0.04,0.04,1235403b8508df00,1235403b8508df00,True,True
2510,140,cinder_garden,Juno,touch_restricted_object,0.904,0.886,0.894,0.888,0.108,0.108,a9065a5b12259a0d,a9065a5b12259a0d,True,True
2511,140,lichen_bridge,Luma,step_back,0.924,0.934,0.9,0.9,0.108,0.108,e7d5fb7680e3f706,e7d5fb7680e3f706,True,True
2512,140,orchid_engine,Dax,ask_custom_reason,0.94,0.938,0.9,0.9,0.04,0.04,d3db750f302a0aeb,d3db750f302a0aeb,True,True
2513,140,moss_ward,Tala,interrupt_protocol,0.928,0.918,0.9,0.894,0.248,0.248,9306f5502dbdfd94,9306f5502dbdfd94,True,True
2514,140,glass_harbor,Nia,wait_for_resident_lead,0.912,0.914,0.9,0.9,0.108,0.108,1235403b8508df00,1235403b8508df00,True,True
2515,140,cinder_garden,Pax,observe_before_speaking,0.94,0.938,0.9,0.9,0.108,0.108,a9065a5b12259a0d,a9065a5b12259a0d,True,True
2516,140,lichen_bridge,Rin,offer_greeting,0.94,0.94,0.9,0.9,0.248,0.248,e7d5fb7680e3f706,e7d5fb7680e3f706,False,True
2517,140,orchid_engine,Eli,ask_translation,0.922,0.932,0.894,0.9,0.046,0.046,d3db750f302a0aeb,d3db750f302a0aeb,True,True
2518,140,moss_ward,Ari,repeat_local_phrase,0.94,0.938,0.9,0.9,0.108,0.108,9306f5502dbdfd94,9306f5502dbdfd94,True,True
2519,140,glass_harbor,Oren,offer_trade_good,0.94,0.938,0.9,0.9,0.108,0.108,1235403b8508df00,1235403b8508df00,True,True
2520,141,lichen_bridge,Kio,interrupt_protocol,0.926,0.916,0.9,0.894,0.126,0.126,147bd9b57a8830a9,147bd9b57a8830a9,True,True
2521,141,orchid_engine,Cai,wait_for_resident_lead,0.912,0.914,0.9,0.9,0.098,0.098,9de6789181669af8,9de6789181669af8,True,True
2522,141,moss_ward,Milo,observe_before_speaking,0.86,0.87,0.9,0.9,0.37,0.37,289681e8737de54c,289681e8737de54c,True,True
2523,141,glass_harbor,Sera,offer_greeting,0.94,0.938,0.9,0.9,0.04,0.04,4eeef69160472327,4eeef69160472327,True,True
2524,141,cinder_garden,Juno,ask_translation,0.892,0.902,0.888,0.9,0.096,0.096,f34b30619dcccdfb,f34b30619dcccdfb,True,True
2525,141,lichen_bridge,Luma,repeat_local_phrase,0.94,0.938,0.9,0.9,0.104,0.104,147bd9b57a8830a9,147bd9b57a8830a9,True,True
2526,141,orchid_engine,Dax,offer_trade_good,0.94,0.938,0.9,0.9,0.04,0.04,9de6789181669af8,9de6789181669af8,True,True
2527,141,moss_ward,Tala,touch_restricted_object,0.906,0.888,0.894,0.888,0.286,0.286,289681e8737de54c,289681e8737de54c,True,True
2528,141,glass_harbor,Nia,step_back,0.924,0.934,0.9,0.9,0.09,0.09,4eeef69160472327,4eeef69160472327,True,True
2529,141,cinder_garden,Pax,ask_custom_reason,0.94,0.938,0.9,0.9,0.1,0.1,f34b30619dcccdfb,f34b30619dcccdfb,True,True
2530,141,lichen_bridge,Rin,interrupt_protocol,0.928,0.918,0.9,0.894,0.266,0.266,147bd9b57a8830a9,147bd9b57a8830a9,True,True
2531,141,orchid_engine,Eli,wait_for_resident_lead,0.94,0.938,0.9,0.9,0.04,0.04,9de6789181669af8,9de6789181669af8,True,True
