tick_id,day,settlement_id,resident_id,object_id,apology_action,forgiveness_state,trust_before,trust_after,resentment_before,resentment_after,gaze_keyframes,posture_keyframes,gesture_keyframes,forgiveness_limit_visible,repair_partial_not_magic,no_forced_forgiveness
3095,172,signal,Ren,oil lantern,inspect_role_board,observed,0.98,0.98,0.048,0.048,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3097,173,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3100,173,signal,Ren,oil lantern,ask_about_debt,observed,0.98,0.98,0.048,0.048,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3101,173,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3104,173,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3105,173,archive,Vell,memory tag,inspect_role_board,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3108,173,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3110,173,roofward,Bex,shade cloth,ask_about_debt,observed,0.98,0.98,0.044,0.044,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3111,173,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3114,174,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3115,174,roofward,Bex,shade cloth,inspect_role_board,observed,0.98,0.98,0.044,0.044,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3118,174,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3120,174,riverbend,Ari,cedar plank,ask_about_debt,observed,0.932,0.932,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3121,174,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3125,174,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3128,174,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3130,174,orchard,Pim,dry cord,absent,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3135,175,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3138,175,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3140,175,signal,Oda,wind wrap,absent,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3142,175,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3145,175,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3150,176,archive,Nia,signal spool,absent,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3152,176,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3155,176,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3159,176,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3160,176,riverbend,Cee,binding cord,absent,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3162,176,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3165,176,repair_ring,Wren,cool cloth,ask_about_debt,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3169,177,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3170,177,repair_ring,Wren,cool cloth,inspect_role_board,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3172,177,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3175,177,orchard,Ivo,seed satchel,ask_about_debt,observed,0.938,0.938,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3176,177,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3179,177,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3180,177,signal,Ren,oil lantern,inspect_role_board,observed,0.98,0.98,0.048,0.048,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3185,177,archive,Vell,memory tag,ask_about_debt,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3186,178,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3189,178,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3190,178,archive,Vell,memory tag,inspect_role_board,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3193,178,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3195,178,roofward,Bex,shade cloth,ask_about_debt,observed,0.98,0.98,0.044,0.044,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3196,178,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3200,178,riverbend,Ari,cedar plank,inspect_role_board,observed,0.938,0.938,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3203,178,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3205,179,riverbend,Ari,cedar plank,ask_about_debt,observed,0.938,0.938,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3206,179,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3210,179,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3213,179,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3215,179,orchard,Pim,dry cord,absent,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3220,179,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3223,180,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3225,180,signal,Oda,wind wrap,absent,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3227,180,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3230,180,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3235,180,roofward,Sera,herb ledger,absent,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3237,180,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3240,181,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3244,181,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3245,181,riverbend,Cee,binding cord,absent,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3247,181,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3250,181,repair_ring,Wren,cool cloth,ask_about_debt,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3254,181,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3255,181,orchard,Ivo,seed satchel,inspect_role_board,observed,0.949,0.949,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3257,181,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3260,182,orchard,Ivo,seed satchel,ask_about_debt,observed,0.95,0.95,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3261,182,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3264,182,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3265,182,signal,Ren,oil lantern,inspect_role_board,observed,0.98,0.98,0.048,0.048,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3270,182,archive,Vell,memory tag,ask_about_debt,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3271,182,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3274,182,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3275,182,roofward,Bex,shade cloth,inspect_role_board,observed,0.98,0.98,0.044,0.044,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3278,183,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3280,183,roofward,Bex,shade cloth,ask_about_debt,observed,0.98,0.98,0.044,0.044,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3281,183,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3285,183,riverbend,Ari,cedar plank,inspect_role_board,observed,0.94,0.94,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3288,183,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3290,183,repair_ring,Pax,copper wire,absent,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3291,183,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3295,184,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3298,184,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3300,184,orchard,Pim,dry cord,absent,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3305,184,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3308,184,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3310,184,archive,Nia,signal spool,absent,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3312,185,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3315,185,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3320,185,roofward,Sera,herb ledger,absent,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3322,185,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3325,185,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3329,185,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3330,186,riverbend,Cee,binding cord,absent,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3332,186,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3335,186,repair_ring,Wren,cool cloth,ask_about_debt,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3339,186,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
3340,186,orchard,Ivo,seed satchel,inspect_role_board,observed,0.951,0.951,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3342,186,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
