tick_id,day,settlement_id,resident_id,partner_id,planned_social_task,dominant_need,need_interference,schedule_adjustment,trust_delta,completion_state,need_visible_to_resident,avatar_not_required,private_workspace_sealed
3203,178,cinder_garden,Pax,Vale,seed sorter with Vale at ember bed,thirst,0.441544,slowed pace and partner assists,0.006,assisted,True,True,True
3204,179,orchid_engine,Bea,Cai,valve listener with Cai at sleep cot,hunger,0.403872,completed at normal pace,0.003,complete,True,True,True
3205,179,moss_ward,Fay,Milo,path watcher with Milo at warm hearth,wetness,0.49319,slowed pace and partner assists,0.006,assisted,True,True,True
3206,179,glass_harbor,Puck,Sera,lamp guard with Sera at salt steps,hunger,0.451728,slowed pace and partner assists,0.006,assisted,True,True,True
3207,179,cinder_garden,Wren,Juno,shade caller with Juno at ash path,thirst,0.489447,slowed pace and partner assists,0.006,assisted,True,True,True
3208,179,lichen_bridge,Kio,Luma,bridge caller with Luma at lichen wall,wetness,0.41331,completed at normal pace,0.003,complete,True,True,True
3209,179,orchid_engine,Cai,Dax,gear washer with Dax at sleep cot,hunger,0.484016,slowed pace and partner assists,0.006,assisted,True,True,True
3210,179,moss_ward,Milo,Tala,blanket keeper with Tala at warm hearth,wetness,0.462551,slowed pace and partner assists,0.006,assisted,True,True,True
3211,179,glass_harbor,Sera,Nia,tea maker with Nia at salt steps,hunger,0.481819,slowed pace and partner assists,0.006,assisted,True,True,True
3212,179,cinder_garden,Juno,Pax,ember tender with Pax at ash path,thirst,0.175322,completed at normal pace,0.003,complete,True,True,True
3213,179,lichen_bridge,Luma,Rin,rope weaver with Rin at lichen wall,wetness,0.483818,slowed pace and partner assists,0.006,assisted,True,True,True
3214,179,orchid_engine,Dax,Eli,orchid keeper with Eli at sleep cot,hunger,0.445637,slowed pace and partner assists,0.006,assisted,True,True,True
3215,179,moss_ward,Tala,Ari,water carrier with Ari at warm hearth,wetness,0.48987,slowed pace and partner assists,0.006,assisted,True,True,True
3216,179,glass_harbor,Nia,Oren,net mender with Oren at salt steps,hunger,0.409586,completed at normal pace,0.003,complete,True,True,True
3217,179,cinder_garden,Pax,Vale,seed sorter with Vale at ash path,thirst,0.444143,slowed pace and partner assists,0.006,assisted,True,True,True
3218,179,lichen_bridge,Rin,Sol,signal keeper with Sol at lichen wall,wetness,0.462929,slowed pace and partner assists,0.006,assisted,True,True,True
3219,179,orchid_engine,Eli,Bea,meal runner with Bea at sleep cot,hunger,0.500186,slowed pace and partner assists,0.006,assisted,True,True,True
3220,179,moss_ward,Ari,Fay,cook with Fay at warm hearth,wetness,0.417472,completed at normal pace,0.003,complete,True,True,True
3221,179,glass_harbor,Oren,Puck,salt washer with Puck at salt steps,hunger,0.481942,slowed pace and partner assists,0.006,assisted,True,True,True
3222,180,lichen_bridge,Kio,Luma,bridge caller with Luma at rope bridge,wetness,0.425942,slowed pace and partner assists,0.006,assisted,True,True,True
3223,180,orchid_engine,Cai,Dax,gear washer with Dax at orchid bay,hunger,0.468746,slowed pace and partner assists,0.006,assisted,True,True,True
3224,180,moss_ward,Milo,Tala,blanket keeper with Tala at moss lane,thirst,0.450446,slowed pace and partner assists,0.006,assisted,True,True,True
3225,180,glass_harbor,Sera,Nia,tea maker with Nia at steam alcove,wetness,0.48495,slowed pace and partner assists,0.006,assisted,True,True,True
3226,180,cinder_garden,Juno,Pax,ember tender with Pax at cool basin,thirst,0.17216,completed at normal pace,0.003,complete,True,True,True
3227,180,lichen_bridge,Luma,Rin,rope weaver with Rin at rope bridge,wetness,0.48112,slowed pace and partner assists,0.006,assisted,True,True,True
3228,180,orchid_engine,Dax,Eli,orchid keeper with Eli at orchid bay,hunger,0.434656,slowed pace and partner assists,0.006,assisted,True,True,True
3229,180,moss_ward,Tala,Ari,water carrier with Ari at moss lane,thirst,0.480407,slowed pace and partner assists,0.006,assisted,True,True,True
3230,180,glass_harbor,Nia,Oren,net mender with Oren at steam alcove,wetness,0.412028,completed at normal pace,0.003,complete,True,True,True
3231,180,cinder_garden,Pax,Vale,seed sorter with Vale at cool basin,thirst,0.442681,slowed pace and partner assists,0.006,assisted,True,True,True
3232,180,lichen_bridge,Rin,Sol,signal keeper with Sol at rope bridge,wetness,0.461954,slowed pace and partner assists,0.006,assisted,True,True,True
3233,180,orchid_engine,Eli,Bea,meal runner with Bea at orchid bay,hunger,0.488007,slowed pace and partner assists,0.006,assisted,True,True,True
3234,180,moss_ward,Ari,Fay,cook with Fay at moss lane,thirst,0.41525,completed at normal pace,0.003,complete,True,True,True
3235,180,glass_harbor,Oren,Puck,salt washer with Puck at steam alcove,wetness,0.483303,slowed pace and partner assists,0.006,assisted,True,True,True
3236,180,cinder_garden,Vale,Wren,ash sweeper with Wren at cool basin,thirst,0.333858,completed at normal pace,0.003,complete,True,True,True
3237,180,lichen_bridge,Sol,Kio,meal marker with Kio at rope bridge,wetness,0.495587,slowed pace and partner assists,0.006,assisted,True,True,True
3238,180,orchid_engine,Bea,Cai,valve listener with Cai at orchid bay,hunger,0.399992,completed at normal pace,0.003,complete,True,True,True
3239,180,moss_ward,Fay,Milo,path watcher with Milo at moss lane,thirst,0.478588,slowed pace and partner assists,0.006,assisted,True,True,True
3240,181,cinder_garden,Juno,Pax,ember tender with Pax at seed shelf,thirst,0.173162,completed at normal pace,0.003,complete,True,True,True
3241,181,lichen_bridge,Luma,Rin,rope weaver with Rin at meal room,wetness,0.471262,slowed pace and partner assists,0.006,assisted,True,True,True
3242,181,orchid_engine,Dax,Eli,orchid keeper with Eli at meal shelf,hunger,0.450074,slowed pace and partner assists,0.006,assisted,True,True,True
3243,181,moss_ward,Tala,Ari,water carrier with Ari at tool nook,wetness,0.479604,slowed pace and partner assists,0.006,assisted,True,True,True
3244,181,glass_harbor,Nia,Oren,net mender with Oren at lamp pier,wetness,0.41766,completed at normal pace,0.003,complete,True,True,True
3245,181,cinder_garden,Pax,Vale,seed sorter with Vale at seed shelf,thirst,0.436674,slowed pace and partner assists,0.006,assisted,True,True,True
3246,181,lichen_bridge,Rin,Sol,signal keeper with Sol at meal room,wetness,0.457426,slowed pace and partner assists,0.006,assisted,True,True,True
3247,181,orchid_engine,Eli,Bea,meal runner with Bea at meal shelf,wetness,0.513388,slowed pace and partner assists,0.006,assisted,True,True,True
3248,181,moss_ward,Ari,Fay,cook with Fay at tool nook,wetness,0.417742,completed at normal pace,0.003,complete,True,True,True
3249,181,glass_harbor,Oren,Puck,salt washer with Puck at lamp pier,wetness,0.487265,slowed pace and partner assists,0.006,assisted,True,True,True
3250,181,cinder_garden,Vale,Wren,ash sweeper with Wren at seed shelf,thirst,0.331504,completed at normal pace,0.003,complete,True,True,True
3251,181,lichen_bridge,Sol,Kio,meal marker with Kio at meal room,wetness,0.50251,slowed pace and partner assists,0.006,assisted,True,True,True
3252,181,orchid_engine,Bea,Cai,valve listener with Cai at meal shelf,wetness,0.42252,slowed pace and partner assists,0.006,assisted,True,True,True
3253,181,moss_ward,Fay,Milo,path watcher with Milo at tool nook,wetness,0.48913,slowed pace and partner assists,0.006,assisted,True,True,True
3254,181,glass_harbor,Puck,Sera,lamp guard with Sera at lamp pier,wetness,0.463299,slowed pace and partner assists,0.006,assisted,True,True,True
3255,181,cinder_garden,Wren,Juno,shade caller with Juno at seed shelf,thirst,0.479923,slowed pace and partner assists,0.006,assisted,True,True,True
3256,181,lichen_bridge,Kio,Luma,bridge caller with Luma at meal room,wetness,0.421674,slowed pace and partner assists,0.006,assisted,True,True,True
3257,181,orchid_engine,Cai,Dax,gear washer with Dax at meal shelf,wetness,0.491764,slowed pace and partner assists,0.006,assisted,True,True,True
3258,182,glass_harbor,Nia,Oren,net mender with Oren at net room,wetness,0.430452,slowed pace and partner assists,0.006,assisted,True,True,True
3259,182,cinder_garden,Pax,Vale,seed sorter with Vale at shade tent,thirst,0.437388,slowed pace and partner assists,0.006,assisted,True,True,True
3260,182,lichen_bridge,Rin,Sol,signal keeper with Sol at rest alcove,thirst,0.458159,slowed pace and partner assists,0.006,assisted,True,True,True
3261,182,orchid_engine,Eli,Bea,meal runner with Bea at engine ring,wetness,0.508199,slowed pace and partner assists,0.006,assisted,True,True,True
3262,182,moss_ward,Ari,Fay,cook with Fay at rain gate,wetness,0.430754,slowed pace and partner assists,0.006,assisted,True,True,True
3263,182,glass_harbor,Oren,Puck,salt washer with Puck at net room,wetness,0.480026,slowed pace and partner assists,0.006,assisted,True,True,True
3264,182,cinder_garden,Vale,Wren,ash sweeper with Wren at shade tent,thirst,0.332942,completed at normal pace,0.003,complete,True,True,True
3265,182,lichen_bridge,Sol,Kio,meal marker with Kio at rest alcove,thirst,0.491626,slowed pace and partner assists,0.006,assisted,True,True,True
3266,182,orchid_engine,Bea,Cai,valve listener with Cai at engine ring,wetness,0.406712,completed at normal pace,0.003,complete,True,True,True
3267,182,moss_ward,Fay,Milo,path watcher with Milo at rain gate,wetness,0.483391,slowed pace and partner assists,0.006,assisted,True,True,True
3268,182,glass_harbor,Puck,Sera,lamp guard with Sera at net room,wetness,0.46219,slowed pace and partner assists,0.006,assisted,True,True,True
3269,182,cinder_garden,Wren,Juno,shade caller with Juno at shade tent,thirst,0.478702,slowed pace and partner assists,0.006,assisted,True,True,True
3270,182,lichen_bridge,Kio,Luma,bridge caller with Luma at rest alcove,thirst,0.42115,slowed pace and partner assists,0.006,assisted,True,True,True
3271,182,orchid_engine,Cai,Dax,gear washer with Dax at engine ring,wetness,0.482765,slowed pace and partner assists,0.006,assisted,True,True,True
3272,182,moss_ward,Milo,Tala,blanket keeper with Tala at rain gate,wetness,0.464238,slowed pace and partner assists,0.006,assisted,True,True,True
3273,182,glass_harbor,Sera,Nia,tea maker with Nia at net room,wetness,0.477331,slowed pace and partner assists,0.006,assisted,True,True,True
3274,182,cinder_garden,Juno,Pax,ember tender with Pax at shade tent,thirst,0.176326,completed at normal pace,0.003,complete,True,True,True
3275,182,lichen_bridge,Luma,Rin,rope weaver with Rin at rest alcove,thirst,0.470905,slowed pace and partner assists,0.006,assisted,True,True,True
3276,183,moss_ward,Ari,Fay,cook with Fay at dry loft,thirst,0.418958,completed at normal pace,0.003,complete,True,True,True
3277,183,glass_harbor,Oren,Puck,salt washer with Puck at quiet bunk,wetness,0.480068,slowed pace and partner assists,0.006,assisted,True,True,True
3278,183,cinder_garden,Vale,Wren,ash sweeper with Wren at ember bed,thirst,0.33051,completed at normal pace,0.003,complete,True,True,True
3279,183,lichen_bridge,Sol,Kio,meal marker with Kio at signal post,thirst,0.477289,slowed pace and partner assists,0.006,assisted,True,True,True
3280,183,orchid_engine,Bea,Cai,valve listener with Cai at gear wash,wetness,0.411396,completed at normal pace,0.003,complete,True,True,True
3281,183,moss_ward,Fay,Milo,path watcher with Milo at dry loft,thirst,0.475045,slowed pace and partner assists,0.006,assisted,True,True,True
3282,183,glass_harbor,Puck,Sera,lamp guard with Sera at quiet bunk,wetness,0.461962,slowed pace and partner assists,0.006,assisted,True,True,True
3283,183,cinder_garden,Wren,Juno,shade caller with Juno at ember bed,thirst,0.483858,slowed pace and partner assists,0.006,assisted,True,True,True
3284,183,lichen_bridge,Kio,Luma,bridge caller with Luma at signal post,thirst,0.398262,completed at normal pace,0.003,complete,True,True,True
3285,183,orchid_engine,Cai,Dax,gear washer with Dax at gear wash,wetness,0.486363,slowed pace and partner assists,0.006,assisted,True,True,True
3286,183,moss_ward,Milo,Tala,blanket keeper with Tala at dry loft,thirst,0.460121,slowed pace and partner assists,0.006,assisted,True,True,True
3287,183,glass_harbor,Sera,Nia,tea maker with Nia at quiet bunk,wetness,0.483712,slowed pace and partner assists,0.006,assisted,True,True,True
3288,183,cinder_garden,Juno,Pax,ember tender with Pax at ember bed,thirst,0.16953,completed at normal pace,0.003,complete,True,True,True
3289,183,lichen_bridge,Luma,Rin,rope weaver with Rin at signal post,thirst,0.468485,slowed pace and partner assists,0.006,assisted,True,True,True
3290,183,orchid_engine,Dax,Eli,orchid keeper with Eli at gear wash,wetness,0.468099,slowed pace and partner assists,0.006,assisted,True,True,True
3291,183,moss_ward,Tala,Ari,water carrier with Ari at dry loft,thirst,0.480965,slowed pace and partner assists,0.006,assisted,True,True,True
3292,183,glass_harbor,Nia,Oren,net mender with Oren at quiet bunk,wetness,0.422004,slowed pace and partner assists,0.006,assisted,True,True,True
3293,183,cinder_garden,Pax,Vale,seed sorter with Vale at ember bed,thirst,0.438101,slowed pace and partner assists,0.006,assisted,True,True,True
3294,184,orchid_engine,Bea,Cai,valve listener with Cai at sleep cot,hunger,0.41234,completed at normal pace,0.003,complete,True,True,True
3295,184,moss_ward,Fay,Milo,path watcher with Milo at warm hearth,wetness,0.494066,slowed pace and partner assists,0.006,assisted,True,True,True
3296,184,glass_harbor,Puck,Sera,lamp guard with Sera at salt steps,hunger,0.460509,slowed pace and partner assists,0.006,assisted,True,True,True
3297,184,cinder_garden,Wren,Juno,shade caller with Juno at ash path,thirst,0.47744,slowed pace and partner assists,0.006,assisted,True,True,True
3298,184,lichen_bridge,Kio,Luma,bridge caller with Luma at lichen wall,wetness,0.422474,slowed pace and partner assists,0.006,assisted,True,True,True
3299,184,orchid_engine,Cai,Dax,gear washer with Dax at sleep cot,hunger,0.471202,slowed pace and partner assists,0.006,assisted,True,True,True
3300,184,moss_ward,Milo,Tala,blanket keeper with Tala at warm hearth,wetness,0.469912,slowed pace and partner assists,0.006,assisted,True,True,True
3301,184,glass_harbor,Sera,Nia,tea maker with Nia at salt steps,hunger,0.474069,slowed pace and partner assists,0.006,assisted,True,True,True
3302,184,cinder_garden,Juno,Pax,ember tender with Pax at ash path,thirst,0.171832,completed at normal pace,0.003,complete,True,True,True
3303,184,lichen_bridge,Luma,Rin,rope weaver with Rin at lichen wall,wetness,0.483466,slowed pace and partner assists,0.006,assisted,True,True,True
3304,184,orchid_engine,Dax,Eli,orchid keeper with Eli at sleep cot,hunger,0.451832,slowed pace and partner assists,0.006,assisted,True,True,True
3305,184,moss_ward,Tala,Ari,water carrier with Ari at warm hearth,wetness,0.473086,slowed pace and partner assists,0.006,assisted,True,True,True
3306,184,glass_harbor,Nia,Oren,net mender with Oren at salt steps,hunger,0.419848,completed at normal pace,0.003,complete,True,True,True
3307,184,cinder_garden,Pax,Vale,seed sorter with Vale at ash path,thirst,0.440701,slowed pace and partner assists,0.006,assisted,True,True,True
3308,184,lichen_bridge,Rin,Sol,signal keeper with Sol at lichen wall,wetness,0.46615,slowed pace and partner assists,0.006,assisted,True,True,True
3309,184,orchid_engine,Eli,Bea,meal runner with Bea at sleep cot,hunger,0.483092,slowed pace and partner assists,0.006,assisted,True,True,True
