tick_id,day,week,settlement_id,resident_id,circadian_hour,sleep_state,sleep_quality,fatigue_before,fatigue_after,rest_debt_before,rest_debt_after,dream_workspace_private,visible_sleep_marker,frequency_hz,flower_phase,bounded_cycle
3078,193,28,glass_harbor,Puck,9.0,awake,0.0,0.400491,0.418491,0.01,0.02,True,upright work rhythm,7.705581,0.12265,True
3079,193,28,cinder_garden,Wren,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,10.16876,0.153358,True
3080,193,28,lichen_bridge,Kio,12.0,awake,0.0,0.573867,0.591867,0.0,0.01,True,upright work rhythm,9.126665,0.145167,True
3081,193,28,orchid_engine,Cai,13.5,awake,0.0,0.113228,0.131228,0.0,0.01,True,upright work rhythm,11.327803,0.173575,True
3082,193,28,moss_ward,Milo,15.0,awake,0.0,0.112836,0.130836,0.0,0.01,True,upright work rhythm,6.737643,0.132183,True
3083,193,28,glass_harbor,Sera,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,7.89138,0.148692,True
3084,193,28,cinder_garden,Juno,18.0,awake,0.0,0.401314,0.419314,0.02,0.03,True,upright work rhythm,10.675919,0.1794,True
3085,193,28,lichen_bridge,Luma,19.5,awake,0.0,0.396353,0.414353,0.02,0.03,True,upright work rhythm,9.403885,0.171208,True
3086,193,28,orchid_engine,Dax,21.0,awake,0.0,0.167513,0.185513,0.02,0.03,True,upright work rhythm,11.70006,0.199617,True
3087,193,28,moss_ward,Tala,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",7.034,0.158225,True
3088,194,28,cinder_garden,Juno,0.0,asleep,0.80752,0.419314,0.362788,0.03,0.0,True,"curled posture, low breath rhythm",9.812743,0.200233,True
3089,194,28,lichen_bridge,Luma,1.5,asleep,0.80752,0.414353,0.357826,0.03,0.0,True,"curled posture, low breath rhythm",8.540709,0.192042,True
3090,194,28,orchid_engine,Dax,3.0,asleep,0.80752,0.185513,0.128986,0.03,0.0,True,"curled posture, low breath rhythm",10.836884,0.22045,True
3091,194,28,moss_ward,Tala,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",6.194,0.179058,True
3092,194,28,glass_harbor,Nia,6.0,awake,0.0,0.114313,0.132313,0.01,0.02,True,upright work rhythm,7.448248,0.195567,True
3093,194,28,cinder_garden,Pax,7.5,awake,0.0,0.52545,0.54945,0.01,0.02,True,upright work rhythm,10.239275,0.226275,True
3094,194,28,lichen_bridge,Rin,9.0,awake,0.0,0.341652,0.359652,0.01,0.02,True,upright work rhythm,8.891457,0.218083,True
3095,194,28,orchid_engine,Eli,10.5,awake,0.0,0.018,0.042,0.01,0.02,True,upright work rhythm,11.15122,0.246492,True
3096,194,28,moss_ward,Ari,12.0,awake,0.0,0.356986,0.380986,0.0,0.01,True,upright work rhythm,6.700204,0.2051,True
3097,194,28,glass_harbor,Oren,13.5,awake,0.0,0.363684,0.381684,0.0,0.01,True,upright work rhythm,7.90049,0.221608,True
3098,194,28,cinder_garden,Vale,15.0,awake,0.0,0.487556,0.511556,0.0,0.01,True,upright work rhythm,10.573738,0.252317,True
3099,194,28,lichen_bridge,Sol,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,9.10138,0.244125,True
3100,194,28,orchid_engine,Bea,18.0,awake,0.0,0.412267,0.436267,0.02,0.03,True,upright work rhythm,11.662869,0.272533,True
3101,194,28,moss_ward,Fay,19.5,awake,0.0,0.413058,0.437058,0.02,0.03,True,upright work rhythm,7.073194,0.231142,True
3102,194,28,glass_harbor,Puck,21.0,awake,0.0,0.418491,0.436491,0.02,0.03,True,upright work rhythm,8.272961,0.24765,True
3103,194,28,cinder_garden,Wren,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",10.714,0.278358,True
3104,195,28,orchid_engine,Bea,0.0,asleep,0.80752,0.436267,0.37974,0.03,0.0,True,"curled posture, low breath rhythm",10.799694,0.293367,True
3105,195,28,moss_ward,Fay,1.5,asleep,0.80752,0.437058,0.380531,0.03,0.0,True,"curled posture, low breath rhythm",6.210018,0.251975,True
3106,195,28,glass_harbor,Puck,3.0,asleep,0.80752,0.436491,0.379964,0.03,0.0,True,"curled posture, low breath rhythm",7.409785,0.268483,True
3107,195,28,cinder_garden,Wren,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",9.874,0.299192,True
3108,195,28,lichen_bridge,Kio,6.0,awake,0.0,0.591867,0.615867,0.01,0.02,True,upright work rhythm,8.856505,0.291,True
3109,195,28,orchid_engine,Cai,7.5,awake,0.0,0.131228,0.149228,0.01,0.02,True,upright work rhythm,11.055183,0.319408,True
3110,195,28,moss_ward,Milo,9.0,awake,0.0,0.130836,0.148836,0.01,0.02,True,upright work rhythm,6.465023,0.278017,True
3111,195,28,glass_harbor,Sera,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,7.61876,0.294525,True
3112,195,28,cinder_garden,Juno,12.0,awake,0.0,0.362788,0.380788,0.0,0.01,True,upright work rhythm,10.380123,0.325233,True
3113,195,28,lichen_bridge,Luma,13.5,awake,0.0,0.357826,0.381826,0.0,0.01,True,upright work rhythm,9.110549,0.317042,True
3114,195,28,orchid_engine,Dax,15.0,awake,0.0,0.128986,0.146986,0.0,0.01,True,upright work rhythm,11.404264,0.34545,True
3115,195,28,moss_ward,Tala,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,6.76138,0.304058,True
3116,195,28,glass_harbor,Nia,18.0,awake,0.0,0.132313,0.150313,0.02,0.03,True,upright work rhythm,8.015628,0.320567,True
3117,195,28,cinder_garden,Pax,19.5,awake,0.0,0.54945,0.56745,0.02,0.03,True,upright work rhythm,10.806655,0.351275,True
3118,195,28,lichen_bridge,Rin,21.0,awake,0.0,0.359652,0.383652,0.02,0.03,True,upright work rhythm,9.461297,0.343083,True
3119,195,28,orchid_engine,Eli,22.5,asleep,0.80752,0.042,0.0,0.02,0.0,True,"curled posture, low breath rhythm",11.694,0.371492,True
3120,196,28,glass_harbor,Nia,0.0,asleep,0.80752,0.150313,0.093786,0.03,0.0,True,"curled posture, low breath rhythm",7.152452,0.3414,True
3121,196,28,cinder_garden,Pax,1.5,asleep,0.80752,0.56745,0.510924,0.03,0.0,True,"curled posture, low breath rhythm",9.943479,0.372108,True
3122,196,28,lichen_bridge,Rin,3.0,asleep,0.80752,0.383652,0.327126,0.03,0.0,True,"curled posture, low breath rhythm",8.598121,0.363917,True
3123,196,28,orchid_engine,Eli,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",10.854,0.392325,True
3124,196,28,moss_ward,Ari,6.0,awake,0.0,0.380986,0.398986,0.01,0.02,True,upright work rhythm,6.427584,0.350933,True
3125,196,28,glass_harbor,Oren,7.5,awake,0.0,0.381684,0.405684,0.01,0.02,True,upright work rhythm,7.63033,0.367442,True
3126,196,28,cinder_garden,Vale,9.0,awake,0.0,0.511556,0.529556,0.01,0.02,True,upright work rhythm,10.301118,0.39815,True
3127,196,28,lichen_bridge,Sol,10.5,awake,0.0,0.018,0.042,0.01,0.02,True,upright work rhythm,8.83122,0.389958,True
3128,196,28,orchid_engine,Bea,12.0,awake,0.0,0.37974,0.39774,0.0,0.01,True,upright work rhythm,11.367074,0.418367,True
3129,196,28,moss_ward,Fay,13.5,awake,0.0,0.380531,0.398531,0.0,0.01,True,upright work rhythm,6.777398,0.376975,True
3130,196,28,glass_harbor,Puck,15.0,awake,0.0,0.379964,0.403964,0.0,0.01,True,upright work rhythm,7.979625,0.393483,True
3131,196,28,cinder_garden,Wren,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,10.44138,0.424192,True
3132,196,28,lichen_bridge,Kio,18.0,awake,0.0,0.615867,0.639867,0.02,0.03,True,upright work rhythm,9.426345,0.416,True
3133,196,28,orchid_engine,Cai,19.5,awake,0.0,0.149228,0.167228,0.02,0.03,True,upright work rhythm,11.622563,0.444408,True
3134,196,28,moss_ward,Milo,21.0,awake,0.0,0.148836,0.166836,0.02,0.03,True,upright work rhythm,7.032403,0.403017,True
3135,196,28,glass_harbor,Sera,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",8.164,0.419525,True
3136,197,29,lichen_bridge,Kio,0.0,asleep,0.80752,0.639867,0.583341,0.03,0.0,True,"curled posture, low breath rhythm",8.57617,0.437833,True
3137,197,29,orchid_engine,Cai,1.5,asleep,0.80752,0.167228,0.110701,0.03,0.0,True,"curled posture, low breath rhythm",10.772388,0.466242,True
3138,197,29,moss_ward,Milo,3.0,asleep,0.80752,0.166836,0.110309,0.03,0.0,True,"curled posture, low breath rhythm",6.182227,0.42485,True
3139,197,29,glass_harbor,Sera,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",7.337,0.441358,True
3140,197,29,cinder_garden,Juno,6.0,awake,0.0,0.380788,0.404788,0.01,0.02,True,upright work rhythm,10.122963,0.472067,True
3141,197,29,lichen_bridge,Luma,7.5,awake,0.0,0.381826,0.399826,0.01,0.02,True,upright work rhythm,8.850929,0.463875,True
3142,197,29,orchid_engine,Dax,9.0,awake,0.0,0.146986,0.164986,0.01,0.02,True,upright work rhythm,11.144644,0.492283,True
3143,197,29,moss_ward,Tala,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,6.50176,0.450892,True
3144,197,29,glass_harbor,Nia,12.0,awake,0.0,0.093786,0.111786,0.0,0.01,True,upright work rhythm,7.732832,0.4674,True
3145,197,29,cinder_garden,Pax,13.5,awake,0.0,0.510924,0.534924,0.0,0.01,True,upright work rhythm,10.526319,0.498108,True
3146,197,29,lichen_bridge,Rin,15.0,awake,0.0,0.327126,0.345126,0.0,0.01,True,upright work rhythm,9.178501,0.489917,True
3147,197,29,orchid_engine,Eli,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,11.43438,0.518325,True
3148,197,29,moss_ward,Ari,18.0,awake,0.0,0.398986,0.416986,0.02,0.03,True,upright work rhythm,7.007964,0.476933,True
3149,197,29,glass_harbor,Oren,19.5,awake,0.0,0.405684,0.423684,0.02,0.03,True,upright work rhythm,8.21071,0.493442,True
3150,197,29,cinder_garden,Vale,21.0,awake,0.0,0.529556,0.553556,0.02,0.03,True,upright work rhythm,10.883958,0.52415,True
3151,197,29,lichen_bridge,Sol,22.5,asleep,0.80752,0.042,0.0,0.02,0.0,True,"curled posture, low breath rhythm",9.387,0.515958,True
3152,198,29,moss_ward,Ari,0.0,asleep,0.80752,0.416986,0.36046,0.03,0.0,True,"curled posture, low breath rhythm",6.144789,0.497767,True
3153,198,29,glass_harbor,Oren,1.5,asleep,0.80752,0.423684,0.367157,0.03,0.0,True,"curled posture, low breath rhythm",7.347534,0.514275,True
3154,198,29,cinder_garden,Vale,3.0,asleep,0.80752,0.553556,0.497029,0.03,0.0,True,"curled posture, low breath rhythm",10.020782,0.544983,True
3155,198,29,lichen_bridge,Sol,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",8.547,0.536792,True
3156,198,29,orchid_engine,Bea,6.0,awake,0.0,0.39774,0.41574,0.01,0.02,True,upright work rhythm,11.107454,0.5652,True
3157,198,29,moss_ward,Fay,7.5,awake,0.0,0.398531,0.416531,0.01,0.02,True,upright work rhythm,6.517778,0.523808,True
3158,198,29,glass_harbor,Puck,9.0,awake,0.0,0.403964,0.421964,0.01,0.02,True,upright work rhythm,7.720005,0.540317,True
3159,198,29,cinder_garden,Wren,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,10.18176,0.571025,True
3160,198,29,lichen_bridge,Kio,12.0,awake,0.0,0.583341,0.601341,0.0,0.01,True,upright work rhythm,9.14355,0.562833,True
3161,198,29,orchid_engine,Cai,13.5,awake,0.0,0.110701,0.128701,0.0,0.01,True,upright work rhythm,11.339768,0.591242,True
3162,198,29,moss_ward,Milo,15.0,awake,0.0,0.110309,0.128309,0.0,0.01,True,upright work rhythm,6.749607,0.54985,True
3163,198,29,glass_harbor,Sera,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,7.90438,0.566358,True
3164,198,29,cinder_garden,Juno,18.0,awake,0.0,0.404788,0.422788,0.02,0.03,True,upright work rhythm,10.690343,0.597067,True
3165,198,29,lichen_bridge,Luma,19.5,awake,0.0,0.399826,0.417826,0.02,0.03,True,upright work rhythm,9.418309,0.588875,True
3166,198,29,orchid_engine,Dax,21.0,awake,0.0,0.164986,0.182986,0.02,0.03,True,upright work rhythm,11.712024,0.617283,True
3167,198,29,moss_ward,Tala,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",7.047,0.575892,True
3168,199,29,cinder_garden,Juno,0.0,asleep,0.80752,0.422788,0.366261,0.03,0.0,True,"curled posture, low breath rhythm",9.827167,0.6179,True
3169,199,29,lichen_bridge,Luma,1.5,asleep,0.80752,0.417826,0.3613,0.03,0.0,True,"curled posture, low breath rhythm",8.555133,0.609708,True
3170,199,29,orchid_engine,Dax,3.0,asleep,0.80752,0.182986,0.12646,0.03,0.0,True,"curled posture, low breath rhythm",10.848849,0.638117,True
3171,199,29,moss_ward,Tala,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",6.207,0.596725,True
3172,199,29,glass_harbor,Nia,6.0,awake,0.0,0.111786,0.129786,0.01,0.02,True,upright work rhythm,7.460212,0.613233,True
3173,199,29,cinder_garden,Pax,7.5,awake,0.0,0.534924,0.558924,0.01,0.02,True,upright work rhythm,10.256159,0.643942,True
3174,199,29,lichen_bridge,Rin,9.0,awake,0.0,0.345126,0.363126,0.01,0.02,True,upright work rhythm,8.905881,0.63575,True
3175,199,29,orchid_engine,Eli,10.5,awake,0.0,0.018,0.042,0.01,0.02,True,upright work rhythm,11.16422,0.664158,True
3176,199,29,moss_ward,Ari,12.0,awake,0.0,0.36046,0.38446,0.0,0.01,True,upright work rhythm,6.714629,0.622767,True
3177,199,29,glass_harbor,Oren,13.5,awake,0.0,0.367157,0.385157,0.0,0.01,True,upright work rhythm,7.914914,0.639275,True
3178,199,29,cinder_garden,Vale,15.0,awake,0.0,0.497029,0.521029,0.0,0.01,True,upright work rhythm,10.590622,0.669983,True
3179,199,29,lichen_bridge,Sol,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,9.11438,0.661792,True
3180,199,29,orchid_engine,Bea,18.0,awake,0.0,0.41574,0.43974,0.02,0.03,True,upright work rhythm,11.677294,0.6902,True
3181,199,29,moss_ward,Fay,19.5,awake,0.0,0.416531,0.440531,0.02,0.03,True,upright work rhythm,7.087618,0.648808,True
3182,199,29,glass_harbor,Puck,21.0,awake,0.0,0.421964,0.439964,0.02,0.03,True,upright work rhythm,8.287385,0.665317,True
3183,199,29,cinder_garden,Wren,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",10.727,0.696025,True
3184,200,29,orchid_engine,Bea,0.0,asleep,0.80752,0.43974,0.383214,0.03,0.0,True,"curled posture, low breath rhythm",10.814118,0.711033,True
3185,200,29,moss_ward,Fay,1.5,asleep,0.80752,0.440531,0.384005,0.03,0.0,True,"curled posture, low breath rhythm",6.224442,0.669642,True
3186,200,29,glass_harbor,Puck,3.0,asleep,0.80752,0.439964,0.383438,0.03,0.0,True,"curled posture, low breath rhythm",7.42421,0.68615,True
3187,200,29,cinder_garden,Wren,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",9.887,0.716858,True
3188,200,29,lichen_bridge,Kio,6.0,awake,0.0,0.601341,0.625341,0.01,0.02,True,upright work rhythm,8.87339,0.708667,True
3189,200,29,orchid_engine,Cai,7.5,awake,0.0,0.128701,0.146701,0.01,0.02,True,upright work rhythm,11.067148,0.737075,True
3190,200,29,moss_ward,Milo,9.0,awake,0.0,0.128309,0.146309,0.01,0.02,True,upright work rhythm,6.476987,0.695683,True
3191,200,29,glass_harbor,Sera,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,7.63176,0.712192,True
3192,200,29,cinder_garden,Juno,12.0,awake,0.0,0.366261,0.384261,0.0,0.01,True,upright work rhythm,10.394547,0.7429,True
3193,200,29,lichen_bridge,Luma,13.5,awake,0.0,0.3613,0.3853,0.0,0.01,True,upright work rhythm,9.124973,0.734708,True
3194,200,29,orchid_engine,Dax,15.0,awake,0.0,0.12646,0.14446,0.0,0.01,True,upright work rhythm,11.416229,0.763117,True
3195,200,29,moss_ward,Tala,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,6.77438,0.721725,True
3196,200,29,glass_harbor,Nia,18.0,awake,0.0,0.129786,0.147786,0.02,0.03,True,upright work rhythm,8.027592,0.738233,True
3197,200,29,cinder_garden,Pax,19.5,awake,0.0,0.558924,0.576924,0.02,0.03,True,upright work rhythm,10.823539,0.768942,True
3198,200,29,lichen_bridge,Rin,21.0,awake,0.0,0.363126,0.387126,0.02,0.03,True,upright work rhythm,9.475721,0.76075,True
3199,200,29,orchid_engine,Eli,22.5,asleep,0.80752,0.042,0.0,0.02,0.0,True,"curled posture, low breath rhythm",11.707,0.789158,True
3200,201,29,glass_harbor,Nia,0.0,asleep,0.80752,0.147786,0.09126,0.03,0.0,True,"curled posture, low breath rhythm",7.164417,0.759067,True
3201,201,29,cinder_garden,Pax,1.5,asleep,0.80752,0.576924,0.520397,0.03,0.0,True,"curled posture, low breath rhythm",9.960363,0.789775,True
3202,201,29,lichen_bridge,Rin,3.0,asleep,0.80752,0.387126,0.330599,0.03,0.0,True,"curled posture, low breath rhythm",8.612546,0.781583,True
3203,201,29,orchid_engine,Eli,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",10.867,0.809992,True
3204,201,29,moss_ward,Ari,6.0,awake,0.0,0.38446,0.40246,0.01,0.02,True,upright work rhythm,6.442009,0.7686,True
3205,201,29,glass_harbor,Oren,7.5,awake,0.0,0.385157,0.409157,0.01,0.02,True,upright work rhythm,7.644754,0.785108,True
3206,201,29,cinder_garden,Vale,9.0,awake,0.0,0.521029,0.539029,0.01,0.02,True,upright work rhythm,10.318002,0.815817,True
3207,201,29,lichen_bridge,Sol,10.5,awake,0.0,0.018,0.042,0.01,0.02,True,upright work rhythm,8.84422,0.807625,True
3208,201,29,orchid_engine,Bea,12.0,awake,0.0,0.383214,0.401214,0.0,0.01,True,upright work rhythm,11.381498,0.836033,True
3209,201,29,moss_ward,Fay,13.5,awake,0.0,0.384005,0.402005,0.0,0.01,True,upright work rhythm,6.791822,0.794642,True
3210,201,29,glass_harbor,Puck,15.0,awake,0.0,0.383438,0.407438,0.0,0.01,True,upright work rhythm,7.99405,0.81115,True
3211,201,29,cinder_garden,Wren,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,10.45438,0.841858,True
3212,201,29,lichen_bridge,Kio,18.0,awake,0.0,0.625341,0.649341,0.02,0.03,True,upright work rhythm,9.44323,0.833667,True
3213,201,29,orchid_engine,Cai,19.5,awake,0.0,0.146701,0.164701,0.02,0.03,True,upright work rhythm,11.634528,0.862075,True
3214,201,29,moss_ward,Milo,21.0,awake,0.0,0.146309,0.164309,0.02,0.03,True,upright work rhythm,7.044367,0.820683,True
3215,201,29,glass_harbor,Sera,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",8.177,0.837192,True
3216,202,29,lichen_bridge,Kio,0.0,asleep,0.80752,0.649341,0.592814,0.03,0.0,True,"curled posture, low breath rhythm",8.580054,0.8545,True
3217,202,29,orchid_engine,Cai,1.5,asleep,0.80752,0.164701,0.108175,0.03,0.0,True,"curled posture, low breath rhythm",10.771352,0.882908,True
3218,202,29,moss_ward,Milo,3.0,asleep,0.80752,0.164309,0.107783,0.03,0.0,True,"curled posture, low breath rhythm",6.181191,0.841517,True
3219,202,29,glass_harbor,Sera,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",7.337,0.858025,True
3220,202,29,cinder_garden,Juno,6.0,awake,0.0,0.384261,0.408261,0.01,0.02,True,upright work rhythm,10.124387,0.888733,True
3221,202,29,lichen_bridge,Luma,7.5,awake,0.0,0.3853,0.4033,0.01,0.02,True,upright work rhythm,8.852353,0.880542,True
3222,202,29,orchid_engine,Dax,9.0,awake,0.0,0.14446,0.16246,0.01,0.02,True,upright work rhythm,11.143609,0.90895,True
3223,202,29,moss_ward,Tala,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,6.50176,0.867558,True
3224,202,29,glass_harbor,Nia,12.0,awake,0.0,0.09126,0.10926,0.0,0.01,True,upright work rhythm,7.731797,0.884067,True
3225,202,29,cinder_garden,Pax,13.5,nap,0.6904,0.520397,0.492781,0.0,0.0,True,steps aside for short rest,10.50904,0.914775,True
3226,202,29,lichen_bridge,Rin,15.0,awake,0.0,0.330599,0.348599,0.0,0.01,True,upright work rhythm,9.179926,0.906583,True
3227,202,29,orchid_engine,Eli,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,11.43438,0.934992,True
3228,202,29,moss_ward,Ari,18.0,awake,0.0,0.40246,0.42046,0.02,0.03,True,upright work rhythm,7.009389,0.8936,True
3229,202,29,glass_harbor,Oren,19.5,awake,0.0,0.409157,0.427157,0.02,0.03,True,upright work rhythm,8.212134,0.910108,True
3230,202,29,cinder_garden,Vale,21.0,awake,0.0,0.539029,0.563029,0.02,0.03,True,upright work rhythm,10.887842,0.940817,True
3231,202,29,lichen_bridge,Sol,22.5,asleep,0.80752,0.042,0.0,0.02,0.0,True,"curled posture, low breath rhythm",9.387,0.932625,True
3232,203,29,moss_ward,Ari,0.0,asleep,0.80752,0.42046,0.363934,0.03,0.0,True,"curled posture, low breath rhythm",6.146213,0.914433,True
3233,203,29,glass_harbor,Oren,1.5,asleep,0.80752,0.427157,0.370631,0.03,0.0,True,"curled posture, low breath rhythm",7.348959,0.930942,True
3234,203,29,cinder_garden,Vale,3.0,asleep,0.80752,0.563029,0.506503,0.03,0.0,True,"curled posture, low breath rhythm",10.024666,0.96165,True
3235,203,29,lichen_bridge,Sol,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",8.547,0.953458,True
3236,203,29,orchid_engine,Bea,6.0,awake,0.0,0.401214,0.419214,0.01,0.02,True,upright work rhythm,11.108878,0.981867,True
3237,203,29,moss_ward,Fay,7.5,awake,0.0,0.402005,0.420005,0.01,0.02,True,upright work rhythm,6.519202,0.940475,True
3238,203,29,glass_harbor,Puck,9.0,awake,0.0,0.407438,0.425438,0.01,0.02,True,upright work rhythm,7.72143,0.956983,True
3239,203,29,cinder_garden,Wren,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,10.18176,0.987692,True
3240,203,29,lichen_bridge,Kio,12.0,awake,0.0,0.592814,0.610814,0.0,0.01,True,upright work rhythm,9.147434,0.9795,True
3241,203,29,orchid_engine,Cai,13.5,awake,0.0,0.108175,0.126175,0.0,0.01,True,upright work rhythm,11.338732,0.007908,True
3242,203,29,moss_ward,Milo,15.0,awake,0.0,0.107783,0.125783,0.0,0.01,True,upright work rhythm,6.748571,0.966517,True
3243,203,29,glass_harbor,Sera,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,7.90438,0.983025,True
3244,203,29,cinder_garden,Juno,18.0,awake,0.0,0.408261,0.426261,0.02,0.03,True,upright work rhythm,10.691767,0.013733,True
