tick_id,day,session_id,settlement_id,tool_name,claimant_id,holder_id,dispute_reason,resolution_option,ownership_boundary_visible,refusal_possible,avatar_can_override,handoff_or_defer_visible,trust_before,trust_after,dispute_bounded
3082,172,canvas-session-029,glass_harbor,wick clamp,Oren,Puck,borrow token missing,defer task,True,True,False,True,0.95,0.95,True
3083,172,canvas-session-029,cinder_garden,basket hook,Vale,Wren,seed caller has claim,resident leads,True,True,False,True,0.95,0.95,True
3084,172,canvas-session-029,lichen_bridge,ledger punch,Sol,Kio,signal order unclear,ask first,True,True,False,True,0.95,0.95,True
3085,172,canvas-session-029,orchid_engine,valve key,Bea,Cai,orchid rest period,wait turn,True,True,False,True,0.95,0.95,True
3086,172,canvas-session-029,moss_ward,loom hook,Fay,Milo,owner still using it,use spare,True,True,False,True,0.95,0.95,True
3087,172,canvas-session-029,glass_harbor,rope gauge,Puck,Sera,net lane crowded,defer task,True,True,False,True,0.95,0.95,True
3088,172,canvas-session-029,cinder_garden,shade mallet,Wren,Juno,basket count mismatch,resident leads,True,True,False,True,0.95,0.95,True
3089,172,canvas-session-029,lichen_bridge,bell file,Kio,Luma,tension keeper objects,ask first,True,True,False,True,0.95,0.95,True
3090,172,canvas-session-029,orchid_engine,lamp tongs,Cai,Dax,gear lane blocked,wait turn,True,True,False,True,0.95,0.95,True
3091,172,canvas-session-029,moss_ward,reed knife,Milo,Tala,unsafe handoff,use spare,True,True,False,True,0.95,0.95,True
3092,172,canvas-session-029,glass_harbor,net shuttle,Sera,Nia,lamp keeper objects,defer task,True,True,False,True,0.95,0.95,True
3093,172,canvas-session-029,cinder_garden,calendar stylus,Juno,Pax,heat makes tool unsafe,resident leads,True,True,False,True,0.95,0.95,True
3094,172,canvas-session-029,lichen_bridge,tension peg,Luma,Rin,meal token reserved,ask first,True,True,False,True,0.95,0.95,True
3095,172,canvas-session-029,orchid_engine,gear brush,Dax,Eli,valve keeper refuses,wait turn,True,True,False,True,0.95,0.95,True
3096,173,canvas-session-029,glass_harbor,net shuttle,Oren,Puck,borrow token missing,ask first,True,True,False,True,0.95,0.95,True
3097,173,canvas-session-029,cinder_garden,calendar stylus,Vale,Wren,seed caller has claim,wait turn,True,True,False,True,0.95,0.95,True
3098,173,canvas-session-029,lichen_bridge,tension peg,Sol,Kio,signal order unclear,use spare,True,True,False,True,0.95,0.95,True
3099,173,canvas-session-029,orchid_engine,gear brush,Bea,Cai,orchid rest period,defer task,True,True,False,True,0.95,0.95,True
3100,173,canvas-session-029,moss_ward,ledger awl,Fay,Milo,owner still using it,resident leads,True,True,False,True,0.95,0.95,True
3101,173,canvas-session-029,glass_harbor,wick clamp,Puck,Sera,net lane crowded,ask first,True,True,False,True,0.95,0.95,True
3102,173,canvas-session-029,cinder_garden,basket hook,Wren,Juno,basket count mismatch,wait turn,True,True,False,True,0.95,0.95,True
3103,173,canvas-session-029,lichen_bridge,ledger punch,Kio,Luma,tension keeper objects,use spare,True,True,False,True,0.95,0.95,True
3104,173,canvas-session-029,orchid_engine,valve key,Cai,Dax,gear lane blocked,defer task,True,True,False,True,0.95,0.95,True
3105,173,canvas-session-029,moss_ward,loom hook,Milo,Tala,unsafe handoff,resident leads,True,True,False,True,0.95,0.95,True
3106,173,canvas-session-029,glass_harbor,rope gauge,Sera,Nia,lamp keeper objects,ask first,True,True,False,True,0.95,0.95,True
3107,173,canvas-session-029,cinder_garden,shade mallet,Juno,Pax,heat makes tool unsafe,wait turn,True,True,False,True,0.95,0.95,True
3108,173,canvas-session-029,lichen_bridge,bell file,Luma,Rin,meal token reserved,use spare,True,True,False,True,0.95,0.95,True
3109,173,canvas-session-029,orchid_engine,lamp tongs,Dax,Eli,valve keeper refuses,defer task,True,True,False,True,0.95,0.95,True
3110,173,canvas-session-029,moss_ward,reed knife,Tala,Ari,tool was promised,resident leads,True,True,False,True,0.95,0.95,True
3111,173,canvas-session-029,glass_harbor,net shuttle,Nia,Oren,borrow token missing,ask first,True,True,False,True,0.95,0.95,True
3112,173,canvas-session-029,cinder_garden,calendar stylus,Pax,Vale,seed caller has claim,wait turn,True,True,False,True,0.95,0.95,True
3113,173,canvas-session-029,lichen_bridge,tension peg,Rin,Sol,signal order unclear,use spare,True,True,False,True,0.95,0.95,True
3114,174,canvas-session-029,moss_ward,reed knife,Fay,Milo,owner still using it,wait turn,True,True,False,True,0.95,0.95,True
3115,174,canvas-session-029,glass_harbor,net shuttle,Puck,Sera,net lane crowded,use spare,True,True,False,True,0.95,0.95,True
3116,174,canvas-session-029,cinder_garden,calendar stylus,Wren,Juno,basket count mismatch,defer task,True,True,False,True,0.95,0.95,True
3117,174,canvas-session-029,lichen_bridge,tension peg,Kio,Luma,tension keeper objects,resident leads,True,True,False,True,0.95,0.95,True
3118,174,canvas-session-029,orchid_engine,gear brush,Cai,Dax,gear lane blocked,ask first,True,True,False,True,0.95,0.95,True
3119,174,canvas-session-029,moss_ward,ledger awl,Milo,Tala,unsafe handoff,wait turn,True,True,False,True,0.95,0.95,True
3120,174,canvas-session-029,glass_harbor,wick clamp,Sera,Nia,lamp keeper objects,use spare,True,True,False,True,0.95,0.95,True
3121,174,canvas-session-029,cinder_garden,basket hook,Juno,Pax,heat makes tool unsafe,defer task,True,True,False,True,0.95,0.95,True
3122,174,canvas-session-029,lichen_bridge,ledger punch,Luma,Rin,meal token reserved,resident leads,True,True,False,True,0.95,0.95,True
3123,174,canvas-session-029,orchid_engine,valve key,Dax,Eli,valve keeper refuses,ask first,True,True,False,True,0.95,0.95,True
3124,174,canvas-session-029,moss_ward,loom hook,Tala,Ari,tool was promised,wait turn,True,True,False,True,0.95,0.95,True
3125,174,canvas-session-029,glass_harbor,rope gauge,Nia,Oren,borrow token missing,use spare,True,True,False,True,0.95,0.95,True
3126,174,canvas-session-029,cinder_garden,shade mallet,Pax,Vale,seed caller has claim,defer task,True,True,False,True,0.95,0.95,True
3127,174,canvas-session-029,lichen_bridge,bell file,Rin,Sol,signal order unclear,resident leads,True,True,False,True,0.95,0.95,True
3128,174,canvas-session-029,orchid_engine,lamp tongs,Eli,Bea,orchid rest period,ask first,True,True,False,True,0.95,0.95,True
3129,174,canvas-session-029,moss_ward,reed knife,Ari,Fay,owner still using it,wait turn,True,True,False,True,0.95,0.95,True
3130,174,canvas-session-029,glass_harbor,net shuttle,Oren,Puck,net lane crowded,use spare,True,True,False,True,0.95,0.95,True
3131,174,canvas-session-029,cinder_garden,calendar stylus,Vale,Wren,basket count mismatch,defer task,True,True,False,True,0.95,0.95,True
3132,175,canvas-session-030,orchid_engine,lamp tongs,Cai,Dax,gear lane blocked,use spare,True,True,False,True,0.95,0.95,True
3133,175,canvas-session-030,moss_ward,reed knife,Milo,Tala,unsafe handoff,defer task,True,True,False,True,0.95,0.95,True
3134,175,canvas-session-030,glass_harbor,net shuttle,Sera,Nia,lamp keeper objects,resident leads,True,True,False,True,0.95,0.95,True
3135,175,canvas-session-030,cinder_garden,calendar stylus,Juno,Pax,heat makes tool unsafe,ask first,True,True,False,True,0.95,0.95,True
3136,175,canvas-session-030,lichen_bridge,tension peg,Luma,Rin,meal token reserved,wait turn,True,True,False,True,0.95,0.95,True
3137,175,canvas-session-030,orchid_engine,gear brush,Dax,Eli,valve keeper refuses,use spare,True,True,False,True,0.95,0.95,True
3138,175,canvas-session-030,moss_ward,ledger awl,Tala,Ari,tool was promised,defer task,True,True,False,True,0.95,0.95,True
3139,175,canvas-session-030,glass_harbor,wick clamp,Nia,Oren,borrow token missing,resident leads,True,True,False,True,0.95,0.95,True
3140,175,canvas-session-030,cinder_garden,basket hook,Pax,Vale,seed caller has claim,ask first,True,True,False,True,0.95,0.95,True
3141,175,canvas-session-030,lichen_bridge,ledger punch,Rin,Sol,signal order unclear,wait turn,True,True,False,True,0.95,0.95,True
3142,175,canvas-session-030,orchid_engine,valve key,Eli,Bea,orchid rest period,use spare,True,True,False,True,0.95,0.95,True
3143,175,canvas-session-030,moss_ward,loom hook,Ari,Fay,owner still using it,defer task,True,True,False,True,0.95,0.95,True
3144,175,canvas-session-030,glass_harbor,rope gauge,Oren,Puck,net lane crowded,resident leads,True,True,False,True,0.95,0.95,True
3145,175,canvas-session-030,cinder_garden,shade mallet,Vale,Wren,basket count mismatch,ask first,True,True,False,True,0.95,0.95,True
3146,175,canvas-session-030,lichen_bridge,bell file,Sol,Kio,tension keeper objects,wait turn,True,True,False,True,0.95,0.95,True
3147,175,canvas-session-030,orchid_engine,lamp tongs,Bea,Cai,gear lane blocked,use spare,True,True,False,True,0.95,0.95,True
3148,175,canvas-session-030,moss_ward,reed knife,Fay,Milo,unsafe handoff,defer task,True,True,False,True,0.95,0.95,True
3149,175,canvas-session-030,glass_harbor,net shuttle,Puck,Sera,lamp keeper objects,resident leads,True,True,False,True,0.95,0.95,True
3150,176,canvas-session-030,lichen_bridge,bell file,Luma,Rin,meal token reserved,defer task,True,True,False,True,0.95,0.95,True
3151,176,canvas-session-030,orchid_engine,lamp tongs,Dax,Eli,valve keeper refuses,resident leads,True,True,False,True,0.95,0.95,True
3152,176,canvas-session-030,moss_ward,reed knife,Tala,Ari,tool was promised,ask first,True,True,False,True,0.95,0.95,True
3153,176,canvas-session-030,glass_harbor,net shuttle,Nia,Oren,borrow token missing,wait turn,True,True,False,True,0.95,0.95,True
3154,176,canvas-session-030,cinder_garden,calendar stylus,Pax,Vale,seed caller has claim,use spare,True,True,False,True,0.95,0.95,True
3155,176,canvas-session-030,lichen_bridge,tension peg,Rin,Sol,signal order unclear,defer task,True,True,False,True,0.95,0.95,True
3156,176,canvas-session-030,orchid_engine,gear brush,Eli,Bea,orchid rest period,resident leads,True,True,False,True,0.95,0.95,True
3157,176,canvas-session-030,moss_ward,ledger awl,Ari,Fay,owner still using it,ask first,True,True,False,True,0.95,0.95,True
3158,176,canvas-session-030,glass_harbor,wick clamp,Oren,Puck,net lane crowded,wait turn,True,True,False,True,0.95,0.95,True
3159,176,canvas-session-030,cinder_garden,basket hook,Vale,Wren,basket count mismatch,use spare,True,True,False,True,0.95,0.95,True
3160,176,canvas-session-030,lichen_bridge,ledger punch,Sol,Kio,tension keeper objects,defer task,True,True,False,True,0.95,0.95,True
3161,176,canvas-session-030,orchid_engine,valve key,Bea,Cai,gear lane blocked,resident leads,True,True,False,True,0.95,0.95,True
3162,176,canvas-session-030,moss_ward,loom hook,Fay,Milo,unsafe handoff,ask first,True,True,False,True,0.95,0.95,True
3163,176,canvas-session-030,glass_harbor,rope gauge,Puck,Sera,lamp keeper objects,wait turn,True,True,False,True,0.95,0.95,True
3164,176,canvas-session-030,cinder_garden,shade mallet,Wren,Juno,heat makes tool unsafe,use spare,True,True,False,True,0.95,0.95,True
3165,176,canvas-session-030,lichen_bridge,bell file,Kio,Luma,meal token reserved,defer task,True,True,False,True,0.95,0.95,True
3166,176,canvas-session-030,orchid_engine,lamp tongs,Cai,Dax,valve keeper refuses,resident leads,True,True,False,True,0.95,0.95,True
3167,176,canvas-session-030,moss_ward,reed knife,Milo,Tala,tool was promised,ask first,True,True,False,True,0.95,0.95,True
3168,177,canvas-session-030,cinder_garden,shade mallet,Pax,Vale,seed caller has claim,resident leads,True,True,False,True,0.95,0.95,True
3169,177,canvas-session-030,lichen_bridge,bell file,Rin,Sol,signal order unclear,ask first,True,True,False,True,0.95,0.95,True
3170,177,canvas-session-030,orchid_engine,lamp tongs,Eli,Bea,orchid rest period,wait turn,True,True,False,True,0.95,0.95,True
3171,177,canvas-session-030,moss_ward,reed knife,Ari,Fay,owner still using it,use spare,True,True,False,True,0.95,0.95,True
3172,177,canvas-session-030,glass_harbor,net shuttle,Oren,Puck,net lane crowded,defer task,True,True,False,True,0.95,0.95,True
3173,177,canvas-session-030,cinder_garden,calendar stylus,Vale,Wren,basket count mismatch,resident leads,True,True,False,True,0.95,0.95,True
3174,177,canvas-session-030,lichen_bridge,tension peg,Sol,Kio,tension keeper objects,ask first,True,True,False,True,0.95,0.95,True
3175,177,canvas-session-030,orchid_engine,gear brush,Bea,Cai,gear lane blocked,wait turn,True,True,False,True,0.95,0.95,True
3176,177,canvas-session-030,moss_ward,ledger awl,Fay,Milo,unsafe handoff,use spare,True,True,False,True,0.95,0.95,True
3177,177,canvas-session-030,glass_harbor,wick clamp,Puck,Sera,lamp keeper objects,defer task,True,True,False,True,0.95,0.95,True
3178,177,canvas-session-030,cinder_garden,basket hook,Wren,Juno,heat makes tool unsafe,resident leads,True,True,False,True,0.95,0.95,True
3179,177,canvas-session-030,lichen_bridge,ledger punch,Kio,Luma,meal token reserved,ask first,True,True,False,True,0.95,0.95,True
3180,177,canvas-session-030,orchid_engine,valve key,Cai,Dax,valve keeper refuses,wait turn,True,True,False,True,0.95,0.95,True
3181,177,canvas-session-030,moss_ward,loom hook,Milo,Tala,tool was promised,use spare,True,True,False,True,0.95,0.95,True
3182,177,canvas-session-030,glass_harbor,rope gauge,Sera,Nia,borrow token missing,defer task,True,True,False,True,0.95,0.95,True
3183,177,canvas-session-030,cinder_garden,shade mallet,Juno,Pax,seed caller has claim,resident leads,True,True,False,True,0.95,0.95,True
3184,177,canvas-session-030,lichen_bridge,bell file,Luma,Rin,signal order unclear,ask first,True,True,False,True,0.95,0.95,True
3185,177,canvas-session-030,orchid_engine,lamp tongs,Dax,Eli,orchid rest period,wait turn,True,True,False,True,0.95,0.95,True
3186,178,canvas-session-030,glass_harbor,rope gauge,Oren,Puck,net lane crowded,ask first,True,True,False,True,0.95,0.95,True
3187,178,canvas-session-030,cinder_garden,shade mallet,Vale,Wren,basket count mismatch,wait turn,True,True,False,True,0.95,0.95,True
3188,178,canvas-session-030,lichen_bridge,bell file,Sol,Kio,tension keeper objects,use spare,True,True,False,True,0.95,0.95,True
3189,178,canvas-session-030,orchid_engine,lamp tongs,Bea,Cai,gear lane blocked,defer task,True,True,False,True,0.95,0.95,True
3190,178,canvas-session-030,moss_ward,reed knife,Fay,Milo,unsafe handoff,resident leads,True,True,False,True,0.95,0.95,True
3191,178,canvas-session-030,glass_harbor,net shuttle,Puck,Sera,lamp keeper objects,ask first,True,True,False,True,0.95,0.95,True
3192,178,canvas-session-030,cinder_garden,calendar stylus,Wren,Juno,heat makes tool unsafe,wait turn,True,True,False,True,0.95,0.95,True
3193,178,canvas-session-030,lichen_bridge,tension peg,Kio,Luma,meal token reserved,use spare,True,True,False,True,0.95,0.95,True
3194,178,canvas-session-030,orchid_engine,gear brush,Cai,Dax,valve keeper refuses,defer task,True,True,False,True,0.95,0.95,True
3195,178,canvas-session-030,moss_ward,ledger awl,Milo,Tala,tool was promised,resident leads,True,True,False,True,0.95,0.95,True
3196,178,canvas-session-030,glass_harbor,wick clamp,Sera,Nia,borrow token missing,ask first,True,True,False,True,0.95,0.95,True
3197,178,canvas-session-030,cinder_garden,basket hook,Juno,Pax,seed caller has claim,wait turn,True,True,False,True,0.95,0.95,True
3198,178,canvas-session-030,lichen_bridge,ledger punch,Luma,Rin,signal order unclear,use spare,True,True,False,True,0.95,0.95,True
3199,178,canvas-session-030,orchid_engine,valve key,Dax,Eli,orchid rest period,defer task,True,True,False,True,0.95,0.95,True
3200,178,canvas-session-030,moss_ward,loom hook,Tala,Ari,owner still using it,resident leads,True,True,False,True,0.95,0.95,True
3201,178,canvas-session-030,glass_harbor,rope gauge,Nia,Oren,net lane crowded,ask first,True,True,False,True,0.95,0.95,True
3202,178,canvas-session-030,cinder_garden,shade mallet,Pax,Vale,basket count mismatch,wait turn,True,True,False,True,0.95,0.95,True
3203,178,canvas-session-030,lichen_bridge,bell file,Rin,Sol,tension keeper objects,use spare,True,True,False,True,0.95,0.95,True
3204,179,canvas-session-030,moss_ward,loom hook,Fay,Milo,unsafe handoff,wait turn,True,True,False,True,0.95,0.95,True
3205,179,canvas-session-030,glass_harbor,rope gauge,Puck,Sera,lamp keeper objects,use spare,True,True,False,True,0.95,0.95,True
3206,179,canvas-session-030,cinder_garden,shade mallet,Wren,Juno,heat makes tool unsafe,defer task,True,True,False,True,0.95,0.95,True
3207,179,canvas-session-030,lichen_bridge,bell file,Kio,Luma,meal token reserved,resident leads,True,True,False,True,0.95,0.95,True
3208,179,canvas-session-030,orchid_engine,lamp tongs,Cai,Dax,valve keeper refuses,ask first,True,True,False,True,0.95,0.95,True
3209,179,canvas-session-030,moss_ward,reed knife,Milo,Tala,tool was promised,wait turn,True,True,False,True,0.95,0.95,True
3210,179,canvas-session-030,glass_harbor,net shuttle,Sera,Nia,borrow token missing,use spare,True,True,False,True,0.95,0.95,True
